Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.827e+03,(20),3.968e+01,6.499e+03,1.518e+01,(1),1.301e+03,(4),none
1,2.402e+03,(24),3.460e+01,5.231e+03,1.616e+01,(0),9.779e+02,(5),none
2,1.803e+02,(1),1.263e+02,3.807e+03,1.800e+00,(35),5.526e+03,(0),none
3,7.538e+02,(9),6.176e+01,3.205e+03,4.342e+00,(20),2.022e+03,(2),none
4,1.398e+02,(0),1.434e+02,3.085e+03,1.501e+00,(36),5.306e+03,(1),none
5,2.575e+03,(27),3.342e+01,2.361e+03,9.260e+00,(2),7.180e+02,(7),none
6,1.915e+03,(22),3.875e+01,1.805e+03,6.360e+00,(9),7.621e+02,(6),none
7,2.727e+03,(28),3.247e+01,1.764e+03,8.230e+00,(3),5.880e+02,(11),none
8,1.893e+03,(21),3.898e+01,1.645e+03,6.070e+00,(11),7.157e+02,(8),none
9,5.087e+02,(5),7.518e+01,1.575e+03,2.680e+00,(30),1.485e+03,(3),none
10,3.238e+03,(36),2.980e+01,1.259e+03,7.870e+00,(4),4.238e+02,(13),none
11,2.914e+03,(31),3.142e+01,1.073e+03,7.080e+00,(5),3.988e+02,(14),none
12,1.067e+03,(13),5.192e+01,1.029e+03,3.640e+00,(24),6.964e+02,(10),none
13,8.154e+02,(10),5.938e+01,9.116e+02,3.213e+00,(26),7.101e+02,(9),none
14,2.953e+03,(32),3.120e+01,8.307e+02,6.670e+00,(6),3.242e+02,(19),none
15,2.120e+03,(23),3.683e+01,7.944e+02,5.270e+00,(16),3.787e+02,(17),none
16,3.028e+03,(33),3.082e+01,7.884e+02,6.560e+00,(7),3.088e+02,(21),none
17,1.512e+03,(17),4.361e+01,6.635e+02,4.240e+00,(21),3.856e+02,(16),none
18,3.203e+03,(35),2.996e+01,6.444e+02,6.470e+00,(8),2.508e+02,(24),none
19,1.787e+03,(19),4.012e+01,6.002e+02,4.580e+00,(18),3.180e+02,(20),none
20,6.196e+02,(7),6.812e+01,5.393e+02,2.656e+00,(31),4.996e+02,(12),none
21,2.902e+03,(30),3.148e+01,5.389e+02,6.040e+00,(12),2.209e+02,(27),none
22,2.521e+03,(25),3.377e+01,5.039e+02,5.520e+00,(15),2.293e+02,(26),none
23,1.734e+03,(18),4.072e+01,4.677e+02,4.420e+00,(19),2.572e+02,(23),none
24,3.335e+03,(37),2.936e+01,3.294e+02,6.230e+00,(10),1.373e+02,(32),none
25,4.593e+02,(4),7.912e+01,3.268e+02,2.255e+00,(33),3.573e+02,(18),none
26,2.818e+03,(29),3.195e+01,3.238e+02,5.630e+00,(14),1.470e+02,(31),none
27,6.620e+02,(8),6.591e+01,3.056e+02,2.695e+00,(29),2.804e+02,(22),none
28,8.756e+02,(12),5.731e+01,2.912e+02,3.098e+00,(27),2.358e+02,(25),none
29,1.335e+03,(15),4.642e+01,2.661e+02,3.740e+00,(23),1.756e+02,(29),none
30,1.456e+03,(16),4.445e+01,2.390e+02,3.870e+00,(22),1.515e+02,(30),none
31,2.015e+02,(2),1.195e+02,2.368e+02,1.496e+00,(37),3.969e+02,(15),none
32,3.101e+03,(34),3.045e+01,2.339e+02,5.840e+00,(13),1.052e+02,(34),none
33,2.549e+03,(26),3.359e+01,2.179e+02,5.240e+00,(17),1.037e+02,(36),none
34,5.444e+02,(6),7.268e+01,1.841e+02,2.420e+00,(32),1.916e+02,(28),none
35,1.129e+03,(14),5.046e+01,1.394e+02,3.420e+00,(25),1.047e+02,(35),none
36,8.592e+02,(11),5.785e+01,1.222e+02,2.996e+00,(28),1.063e+02,(33),none
37,3.237e+02,(3),9.425e+01,7.068e+01,1.854e+00,(34),1.007e+02,(37),none
