Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4.642e+03,(8),2.489e+01,3.851e+04,2.028e+02,(1),5.689e+02,(5),none
1,8.895e+03,(12),1.798e+01,1.452e+04,1.529e+02,(2),2.963e+02,(9),none
2,1.152e+04,(15),1.580e+01,1.318e+04,2.238e+02,(0),2.354e+02,(11),none
3,1.693e+03,(2),4.121e+01,1.006e+04,2.110e+01,(11),1.468e+03,(0),none
4,3.043e+03,(5),3.074e+01,9.490e+03,3.574e+01,(8),8.291e+02,(2),none
5,8.087e+03,(11),1.886e+01,9.317e+03,9.129e+01,(5),3.189e+02,(8),none
6,4.042e+03,(6),2.667e+01,9.013e+03,4.460e+01,(6),6.306e+02,(4),none
7,1.039e+04,(13),1.664e+01,7.895e+03,9.850e+01,(4),2.498e+02,(10),none
8,2.585e+03,(4),3.336e+01,6.511e+03,2.135e+01,(10),9.353e+02,(1),none
9,5.568e+03,(10),2.273e+01,4.473e+03,3.042e+01,(9),4.460e+02,(7),none
10,4.487e+03,(7),2.532e+01,1.954e+03,1.170e+01,(14),4.565e+02,(6),none
11,1.622e+03,(1),4.211e+01,1.618e+03,5.760e+00,(15),7.292e+02,(3),none
12,1.192e+04,(17),1.553e+01,1.105e+03,1.450e+01,(12),1.643e+02,(13),none
13,1.128e+04,(14),1.597e+01,5.502e+02,1.270e+01,(13),1.066e+02,(16),none
14,1.187e+03,(0),4.922e+01,2.648e+02,3.790e+00,(17),1.667e+02,(12),none
15,1.982e+03,(3),3.809e+01,2.031e+02,4.860e+00,(16),1.007e+02,(17),none
16,4.744e+03,(9),2.462e+01,-6.790e+01,3.763e+01,(7),1.161e+02,(15),none
17,1.159e+04,(16),1.575e+01,-1.855e+03,1.401e+02,(3),1.330e+02,(14),none
