Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,6.033e+02,(39),6.904e+01,1.549e+03,3.907e+00,(39),1.348e+03,(9),['78-Pt-198_n-tot']
1,1.236e+03,(73),4.823e+01,1.261e+03,7.000e+00,(19),6.567e+02,(28),[]
2,6.983e+02,(43),6.417e+01,1.216e+03,3.462e+00,(41),1.162e+03,(10),['78-Pt-198_n-tot']
3,8.147e+03,(206),1.879e+01,1.205e+03,3.265e+01,(0),1.150e+02,(184),[]
4,1.195e+03,(68),4.906e+01,1.020e+03,5.530e+00,(27),7.029e+02,(24),['78-Pt-198_n-tot']
5,9.582e+01,(6),1.732e+02,8.649e+02,2.009e+00,(71),1.544e+03,(8),[]
6,3.336e+03,(150),2.936e+01,8.542e+02,1.182e+01,(9),2.544e+02,(72),[]
7,1.504e+02,(13),1.383e+02,8.505e+02,1.034e+00,(124),2.964e+03,(1),[]
8,3.089e+03,(145),3.051e+01,8.278e+02,9.700e+00,(14),2.780e+02,(63),[]
9,4.219e+03,(172),2.611e+01,8.175e+02,1.604e+01,(4),1.596e+02,(117),[]
10,8.800e+02,(56),5.716e+01,7.254e+02,2.551e+00,(57),9.055e+02,(16),['78-Pt-198_n-tot']
11,1.547e+02,(14),1.363e+02,6.412e+02,2.190e+00,(64),1.078e+03,(12),[]
12,1.356e+03,(78),4.605e+01,6.256e+02,3.400e+00,(43),5.841e+02,(33),[]
13,5.173e+03,(192),2.358e+01,5.844e+02,9.150e+00,(15),2.723e+02,(64),[]
14,1.190e+01,(0),4.916e+02,5.656e+02,4.110e-01,(208),4.658e+03,(0),['78-Pt-196_n-tot']
15,1.205e+02,(9),1.545e+02,5.557e+02,8.210e-01,(150),2.315e+03,(3),[]
16,7.060e+02,(44),6.382e+01,5.267e+02,3.951e+00,(38),5.284e+02,(36),['78-Pt-196_n-tot']
17,1.340e+03,(77),4.633e+01,5.202e+02,1.335e+01,(7),1.487e+02,(125),[]
18,4.532e+02,(28),7.966e+01,4.911e+02,4.029e+00,(37),4.419e+02,(42),[]
19,3.770e+02,(25),8.734e+01,4.883e+02,9.310e-01,(134),1.790e+03,(6),['78-Pt-198_n-tot']
20,2.207e+03,(114),3.609e+01,4.838e+02,5.860e+00,(26),2.629e+02,(69),[]
21,6.787e+03,(198),2.058e+01,4.396e+02,1.130e+01,(11),1.345e+02,(148),[]
22,9.010e+03,(213),1.787e+01,4.382e+02,1.654e+01,(3),1.076e+02,(197),[]
23,3.405e+03,(153),2.906e+01,4.375e+02,7.420e+00,(17),1.915e+02,(102),[]
24,1.859e+03,(100),3.933e+01,4.208e+02,3.420e+00,(42),4.481e+02,(40),[]
25,8.646e+03,(210),1.824e+01,3.994e+02,1.296e+01,(8),1.071e+02,(199),[]
26,6.710e+01,(4),2.070e+02,3.927e+02,8.550e-01,(147),2.023e+03,(5),[]
27,6.030e+03,(196),2.184e+01,3.832e+02,1.987e+01,(1),1.171e+02,(180),[]
28,1.807e+03,(98),3.990e+01,3.722e+02,4.590e+00,(31),2.850e+02,(61),[]
29,6.770e+01,(5),2.061e+02,3.620e+02,5.885e-01,(189),2.421e+03,(2),[]
30,3.581e+03,(156),2.834e+01,3.557e+02,5.960e+00,(25),2.268e+02,(83),[]
31,7.961e+03,(204),1.901e+01,3.382e+02,1.104e+01,(12),1.161e+02,(182),[]
32,7.856e+03,(203),1.913e+01,3.246e+02,1.088e+01,(13),1.168e+02,(181),[]
33,5.114e+03,(190),2.371e+01,3.199e+02,6.740e+00,(21),1.662e+02,(113),[]
34,9.129e+03,(214),1.775e+01,3.032e+02,1.142e+01,(10),1.001e+02,(213),[]
35,1.421e+03,(82),4.498e+01,3.026e+02,2.590e+00,(55),3.998e+02,(46),[]
36,1.845e+03,(99),3.947e+01,2.993e+02,3.250e+00,(46),3.198e+02,(57),[]
37,3.179e+03,(148),3.008e+01,2.854e+02,4.440e+00,(32),2.463e+02,(74),[]
38,7.729e+03,(202),1.929e+01,2.842e+02,8.320e+00,(16),1.177e+02,(177),[]
