Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,8.955e+01,(0),1.792e+02,5.838e+03,1.556e+00,(16),9.787e+03,(0),none
1,2.067e+03,(8),3.730e+01,2.705e+03,9.310e+00,(7),8.030e+02,(3),none
2,2.378e+03,(9),3.477e+01,2.383e+03,9.520e+00,(5),6.811e+02,(4),none
3,1.347e+03,(5),4.620e+01,2.236e+03,6.140e+00,(9),9.504e+02,(2),none
4,8.002e+02,(3),5.995e+01,1.872e+03,4.289e+00,(12),1.112e+03,(1),none
5,3.044e+03,(10),3.074e+01,1.549e+03,9.440e+00,(6),4.336e+02,(5),none
6,3.957e+03,(12),2.696e+01,1.063e+03,9.820e+00,(3),2.790e+02,(7),none
7,1.829e+03,(6),3.966e+01,6.874e+02,5.370e+00,(11),3.054e+02,(6),none
8,5.988e+03,(14),2.192e+01,6.595e+02,1.147e+01,(1),1.479e+02,(11),none
9,6.918e+03,(16),2.039e+01,5.083e+02,1.200e+01,(0),1.090e+02,(16),none
10,1.984e+03,(7),3.807e+01,5.051e+02,5.860e+00,(10),2.100e+02,(8),none
11,5.125e+03,(13),2.369e+01,4.935e+02,9.800e+00,(4),1.264e+02,(14),none
12,3.747e+03,(11),2.770e+01,4.824e+02,8.360e+00,(8),1.448e+02,(12),none
13,6.093e+03,(15),2.173e+01,4.748e+02,1.015e+01,(2),1.172e+02,(15),none
14,9.212e+02,(4),5.587e+01,2.666e+02,3.805e+00,(13),1.709e+02,(10),none
15,3.697e+02,(2),8.820e+01,1.973e+02,2.494e+00,(14),1.941e+02,(9),none
16,2.310e+02,(1),1.116e+02,1.085e+02,1.962e+00,(15),1.369e+02,(13),none
