Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.334e+00,(0),1.110e+03,9.128e+03,4.219e-01,(33),6.350e+04,(0),none
1,1.586e+02,(7),1.347e+02,2.491e+03,1.891e+00,(26),3.406e+03,(2),none
2,2.410e+01,(1),3.454e+02,2.306e+03,9.069e-01,(31),6.952e+03,(1),none
3,3.634e+02,(13),8.896e+01,1.343e+03,2.700e+00,(18),1.263e+03,(5),none
4,6.168e+02,(21),6.828e+01,1.286e+03,5.068e+00,(1),7.079e+02,(6),none
5,1.327e+02,(6),1.472e+02,1.191e+03,1.741e+00,(27),1.769e+03,(3),none
6,3.175e+02,(10),9.517e+01,7.491e+02,2.974e+00,(14),6.729e+02,(7),none
7,3.417e+02,(12),9.174e+01,5.551e+02,2.433e+00,(22),5.681e+02,(9),none
8,3.590e+01,(2),2.830e+02,5.542e+02,8.693e-01,(32),1.632e+03,(4),none
9,2.353e+02,(8),1.105e+02,5.267e+02,2.221e+00,(24),6.102e+02,(8),none
10,6.080e+02,(20),6.877e+01,5.264e+02,3.207e+00,(12),4.085e+02,(12),none
11,1.725e+03,(32),4.083e+01,5.169e+02,5.390e+00,(0),2.382e+02,(18),none
12,6.644e+02,(23),6.579e+01,4.840e+02,3.324e+00,(11),3.622e+02,(13),none
13,2.748e+02,(9),1.023e+02,4.431e+02,2.060e+00,(25),5.240e+02,(10),none
14,1.998e+03,(33),3.794e+01,4.364e+02,4.670e+00,(2),2.079e+02,(24),none
15,1.074e+03,(27),5.174e+01,3.992e+02,4.110e+00,(5),2.386e+02,(17),none
16,9.974e+02,(26),5.369e+01,3.709e+02,4.046e+00,(8),2.286e+02,(19),none
17,9.180e+02,(25),5.597e+01,3.264e+02,3.825e+00,(9),2.117e+02,(22),none
18,3.745e+02,(14),8.763e+01,3.262e+02,2.454e+00,(21),3.302e+02,(14),none
19,1.226e+03,(30),4.843e+01,3.011e+02,4.330e+00,(4),1.716e+02,(28),none
20,4.366e+02,(16),8.116e+01,2.985e+02,2.659e+00,(19),2.784e+02,(15),none
21,1.112e+03,(29),5.085e+01,2.909e+02,4.050e+00,(7),1.765e+02,(27),none
22,8.548e+02,(24),5.800e+01,2.724e+02,3.638e+00,(10),1.850e+02,(25),none
23,4.676e+02,(17),7.842e+01,2.681e+02,2.742e+00,(17),2.427e+02,(16),none
24,9.680e+01,(4),1.724e+02,2.556e+02,1.366e+00,(29),4.741e+02,(11),none
25,1.098e+03,(28),5.118e+01,2.306e+02,4.110e+00,(6),1.400e+02,(31),none
26,4.095e+02,(15),8.380e+01,2.291e+02,2.539e+00,(20),2.233e+02,(21),none
27,3.346e+02,(11),9.270e+01,1.943e+02,2.305e+00,(23),2.082e+02,(23),none
28,1.309e+03,(31),4.687e+01,1.868e+02,4.460e+00,(3),1.055e+02,(33),none
29,4.983e+02,(18),7.597e+01,1.821e+02,2.782e+00,(16),1.632e+02,(29),none
30,1.199e+02,(5),1.549e+02,1.302e+02,1.444e+00,(28),2.252e+02,(20),none
31,5.625e+02,(19),7.150e+01,1.282e+02,3.039e+00,(13),1.070e+02,(32),none
32,6.207e+02,(22),6.807e+01,1.068e+02,2.818e+00,(15),1.543e+02,(30),none
33,7.310e+01,(3),1.983e+02,8.433e+01,1.183e+00,(30),1.830e+02,(26),none
