Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1.026e+02,(0),1.631e+02,1.973e+03,5.610e+00,(2),1.075e+03,(0),none
1,2.040e+02,(1),1.157e+02,9.185e+02,2.826e+00,(10),8.413e+02,(1),none
2,2.247e+02,(2),1.102e+02,8.652e+02,3.527e+00,(8),6.668e+02,(2),none
3,3.328e+02,(4),9.057e+01,7.713e+02,5.662e+00,(1),3.920e+02,(3),none
4,3.680e+02,(5),8.613e+01,5.891e+02,4.806e+00,(3),3.394e+02,(6),none
5,3.206e+02,(3),9.228e+01,5.111e+02,3.429e+00,(9),3.850e+02,(4),none
6,4.094e+02,(6),8.166e+01,4.282e+02,3.785e+00,(7),2.879e+02,(8),none
7,4.916e+02,(7),7.452e+01,4.261e+02,8.582e+00,(0),1.470e+02,(12),none
8,5.582e+02,(8),6.994e+01,3.513e+02,4.536e+00,(4),1.986e+02,(10),none
9,1.220e+03,(11),4.731e+01,1.999e+02,4.030e+00,(6),1.546e+02,(11),none
10,1.317e+03,(12),4.553e+01,1.864e+02,4.070e+00,(5),1.432e+02,(13),none
11,1.059e+03,(10),5.077e+01,1.248e+02,1.100e+00,(13),3.467e+02,(5),none
12,1.359e+03,(13),4.482e+01,1.032e+02,1.610e+00,(12),2.068e+02,(9),none
13,1.951e+03,(14),3.741e+01,7.708e+01,2.060e+00,(11),1.201e+02,(14),none
14,1.031e+03,(9),5.146e+01,6.997e+01,6.900e-01,(14),3.004e+02,(7),none
