Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3.504e+03,(9),2.865e+01,5.224e+03,5.864e+01,(0),2.859e+02,(6),['31-Ga-69_n-tot']
1,2.457e+03,(8),3.421e+01,2.799e+03,3.736e+01,(1),2.409e+02,(7),['31-Ga-69_n-tot']
2,6.910e+02,(4),6.451e+01,2.041e+03,6.998e+00,(5),8.144e+02,(0),['31-Ga-69_n-tot']
3,1.637e+03,(6),4.192e+01,1.601e+03,1.598e+01,(2),3.086e+02,(5),['31-Ga-69_n-tot']
4,1.868e+03,(7),3.923e+01,1.515e+03,1.224e+01,(3),3.596e+02,(4),['31-Ga-69_n-tot']
5,1.582e+03,(5),4.263e+01,1.437e+03,1.049e+01,(4),3.901e+02,(3),['31-Ga-69_n-tot']
6,3.338e+02,(2),9.282e+01,6.263e+02,3.410e+00,(7),4.693e+02,(2),['31-Ga-69_n-tot']
7,1.108e+02,(0),1.611e+02,5.774e+02,2.242e+00,(9),6.824e+02,(1),['31-Ga-69_n-tot']
8,4.727e+02,(3),7.799e+01,2.845e+02,4.004e+00,(6),1.839e+02,(8),['31-Ga-69_n-tot']
9,1.355e+02,(1),1.457e+02,1.042e+02,2.402e+00,(8),1.204e+02,(9),[]
