48-Cd-106,0.014972
48-Cd-108,0.010660
48-Cd-110,0.149599
48-Cd-111,0.153312
48-Cd-112,0.289017
48-Cd-113,0.146365
48-Cd-114,0.146365
48-Cd-116,0.089711
