62-Sm-144_n-g,0.0307
62-Sm-147_n-g,0.1499
62-Sm-148_n-g,0.1124
62-Sm-149_n-g,0.1382
62-Sm-150_n-g,0.0738
62-Sm-152_n-g,0.2675
62-Sm-154_n-g,0.2275
