Pt-196(n,tot) ENDFB-8.0
Energy(eV) XS(b)
121.314 23.9504
121.421 23.0023
121.486 22.4637
121.552 21.9545
121.617 21.4709
121.682 21.0125
121.813 20.1615
121.943 19.3891
122.074 18.6850
122.204 18.0405
122.335 17.4485
122.465 16.9027
122.596 16.3979
122.726 15.9295
122.857 15.4937
122.987 15.0872
123.118 14.7071
123.248 14.3511
123.379 14.0172
123.509 13.7041
123.604 13.4891
123.699 13.2852
123.794 13.0938
123.841 13.0041
123.889 12.9201
123.939 12.8393
123.964 12.8038
123.990 12.7725
124.015 12.7465
124.040 12.7273
124.065 12.7165
124.090 12.7161
124.103 12.7206
124.116 12.7286
124.128 12.7404
124.141 12.7564
124.154 12.7769
124.166 12.8024
124.179 12.8330
124.191 12.8692
124.204 12.9114
124.217 12.9597
124.229 13.0145
124.242 13.0759
124.254 13.1442
124.267 13.2195
124.280 13.3017
124.292 13.3908
124.309 13.5168
124.325 13.6528
124.341 13.7985
124.357 13.9528
124.390 14.2805
124.423 14.6195
124.455 14.9502
124.472 15.1044
124.488 15.2474
124.500 15.3423
124.516 15.4593
124.532 15.5575
124.549 15.6355
124.565 15.6899
124.584 15.7207
124.602 15.7188
124.622 15.6805
124.641 15.6050
124.657 15.5164
124.673 15.4050
124.687 15.2868
124.702 15.1541
124.718 14.9916
124.733 14.8162
124.765 14.4325
124.816 13.7595
124.842 13.4249
124.868 13.1033
124.883 12.9238
124.898 12.7532
124.913 12.5899
124.928 12.4366
124.943 12.2917
124.958 12.1571
124.973 12.0318
124.988 11.9157
125.003 11.8078
125.018 11.7092
125.033 11.6180
125.048 11.5350
125.064 11.4585
125.079 11.3889
125.094 11.3252
125.109 11.2668
125.132 11.1865
125.154 11.1159
125.173 11.0642
125.192 11.0172
125.229 10.9341
125.266 10.8618
125.303 10.7977
125.341 10.7394
125.378 10.6858
125.452 10.5885
125.527 10.5017
125.601 10.4238
125.676 10.3546
125.750 10.2946
125.813 10.2514
125.876 10.2163
125.940 10.1903
126.003 10.1749
126.066 10.1720
126.097 10.1759
126.129 10.1840
126.160 10.1965
126.192 10.2140
126.223 10.2370
126.255 10.2662
126.301 10.3211
126.346 10.3930
126.392 10.4856
126.415 10.5406
126.438 10.6023
126.461 10.6717
126.484 10.7489
126.507 10.8352
126.530 10.9314
126.553 11.0393
126.576 11.1592
126.599 11.2930
126.621 11.4425
126.653 11.6786
126.685 11.9542
126.700 12.1101
126.716 12.2784
126.732 12.4627
126.748 12.6623
126.763 12.8816
126.779 13.1200
126.795 13.3833
126.811 13.6711
126.826 13.9906
126.842 14.3419
126.858 14.7344
126.874 15.1688
126.885 15.5190
126.897 15.8996
126.908 16.3141
126.919 16.7622
126.931 17.2561
126.942 17.7921
126.954 18.3850
126.965 19.0306
126.977 19.7471
126.988 20.5368
127.000 21.4082
127.011 22.3622
127.023 23.4259
127.034 24.5922
127.046 25.8943
127.057 27.3232
127.065 28.4020
127.073 29.5592
127.081 30.8004
127.089 32.1316
127.096 33.5588
127.104 35.0886
127.112 36.7277
127.120 38.4601
127.128 40.3374
127.136 42.3457
127.144 44.4929
127.152 46.7567
127.159 49.2035
127.167 51.8133
127.175 54.5946
127.183 57.5173
127.191 60.6647
127.199 64.0090
127.207 67.5586
127.215 71.2728
127.222 75.2549
127.230 79.4663
127.238 83.9147
127.246 88.5461
127.254 93.4857
127.262 98.6817
127.270 104.139
127.278 109.789
127.285 115.779
127.293 122.042
127.301 128.580
127.309 135.304
127.318 143.762
127.328 152.509
127.337 161.626
127.346 171.105
127.356 181.041
127.365 191.208
127.374 201.690
127.384 212.467
127.399 231.377
127.415 250.794
127.431 270.791
127.447 290.922
127.474 325.887
127.501 359.578
127.517 377.977
127.533 395.279
127.548 411.322
127.564 425.655
127.582 439.822
127.600 451.281
127.612 457.291
127.624 461.930
127.636 465.153
127.648 466.931
127.656 467.306
127.669 466.570
127.682 464.188
127.694 460.192
127.707 454.635
127.718 448.782
127.729 441.985
127.739 434.253
127.750 425.646
127.772 405.994
127.793 383.811
127.818 355.090
127.844 324.685
127.886 272.145
127.908 246.491
127.929 221.998
127.940 210.141
127.951 198.774
127.962 187.813
127.972 177.280
127.983 167.192
127.994 157.562
128.004 148.396
128.015 139.699
128.023 133.274
128.032 127.129
128.040 121.261
128.048 115.666
128.057 110.338
128.065 105.272
128.073 100.462
128.081 95.9531
128.090 91.6289
128.098 87.5375
128.106 83.6705
128.114 80.0618
128.123 76.6149
128.131 73.3660
128.139 70.3061
128.148 67.4600
128.158 63.9651
128.169 60.7697
128.180 57.8218
128.190 55.1037
128.201 52.5760
128.212 50.2692
128.223 48.1435
128.233 46.1843
128.244 44.3619
128.255 42.6972
128.266 41.1605
128.276 39.7410
128.287 38.4284
128.298 37.2133
128.308 36.0871
128.319 35.0419
128.332 33.8965
128.344 32.8441
128.357 31.8750
128.370 30.9872
128.382 30.1591
128.395 29.3968
128.408 28.6824
128.420 28.0216
128.433 27.3994
128.446 26.8170
128.458 26.2706
128.471 25.7608
128.484 25.2767
128.496 24.8233
128.522 23.9852
128.543 23.3395
128.565 22.7494
128.586 22.2056
128.607 21.7028
128.629 21.2346
128.650 20.8015
128.672 20.3982
128.693 20.0219
128.715 19.6688
128.736 19.3400
128.757 19.0322
128.779 18.7439
128.800 18.4725
128.822 18.2196
128.843 17.9830
128.864 17.7619
128.892 17.5017
128.919 17.2656
128.946 17.0536
128.974 16.8672
129.001 16.7067
129.028 16.5759
129.042 16.5228
129.055 16.4793
129.069 16.4459
129.083 16.4236
129.096 16.4136
129.110 16.4175
129.124 16.4369
129.137 16.4735
129.151 16.5299
129.165 16.6077
129.178 16.7107
129.192 16.8405
129.206 17.0022
129.219 17.1971
129.233 17.4320
129.246 17.7077
129.260 18.0327
129.267 18.2130
129.274 18.4069
129.281 18.6148
129.287 18.8373
129.294 19.0752
129.301 19.3290
129.310 19.6820
129.319 20.0641
129.327 20.4765
129.336 20.9152
129.345 21.3916
129.354 21.9020
129.362 22.4473
129.371 23.0219
129.380 23.6397
129.389 24.2950
129.398 24.9885
129.406 25.7120
129.415 26.4822
129.424 27.2819
129.433 28.1290
129.441 29.0039
129.452 30.1406
129.463 31.3205
129.473 32.5512
129.484 33.8298
129.506 36.5145
129.527 39.3364
129.558 43.5929
129.589 47.8343
129.611 50.6525
129.632 53.2780
129.654 55.6486
129.664 56.7156
129.675 57.6924
129.691 58.9389
129.709 60.1175
129.728 60.9435
129.741 61.3173
129.755 61.4773
129.773 61.3578
129.792 60.8580
129.802 60.4309
129.812 59.8981
129.832 58.5393
129.843 57.6378
129.853 56.6439
129.875 54.3771
129.897 51.7973
129.919 49.0048
129.948 44.9751
129.978 40.8628
130.000 37.8940
130.021 35.0276
130.032 33.6411
130.043 32.3088
130.054 31.0101
130.065 29.7719
130.080 28.1477
130.094 26.6351
130.109 25.2252
130.117 24.5592
130.124 23.9190
130.131 23.3044
130.139 22.7154
130.146 22.1514
130.154 21.6121
130.161 21.0970
130.168 20.6057
130.176 20.1375
130.183 19.6918
130.194 19.0749
130.205 18.5032
130.216 17.9745
130.227 17.4905
130.238 17.0399
130.248 16.6287
130.259 16.2468
130.270 15.8990
130.281 15.5765
130.292 15.2832
130.303 15.0114
130.313 14.7642
130.324 14.5351
130.335 14.3267
130.346 14.1333
130.357 13.9570
130.366 13.8149
130.376 13.6825
130.385 13.5589
130.394 13.4434
130.404 13.3354
130.413 13.2342
130.423 13.1392
130.432 13.0508
130.451 12.8872
130.469 12.7420
130.488 12.6105
130.507 12.4921
130.526 12.3834
130.544 12.2840
130.563 12.1917
130.582 12.1062
130.601 12.0260
130.619 11.9509
130.638 11.8798
130.657 11.8128
130.691 11.7006
130.724 11.5973
130.758 11.5015
130.791 11.4123
130.825 11.3283
130.858 11.2494
130.892 11.1745
130.925 11.1035
130.993 10.9708
131.060 10.8493
131.127 10.7368
131.194 10.6319
131.258 10.5375
131.322 10.4485
131.387 10.3640
131.451 10.2836
131.515 10.2068
131.579 10.1333
131.708 9.99457
131.836 9.86539
131.965 9.74437
132.093 9.63026
132.221 9.52214
132.320 9.44247
132.419 9.36563
132.518 9.29137
132.617 9.21957
132.757 9.12151
132.897 9.02752
133.037 8.93733
133.177 8.85081
133.317 8.76793
133.387 8.72788
133.457 8.68888
133.528 8.65087
133.598 8.61404
133.668 8.57838
133.738 8.54411
133.828 8.50194
133.919 8.46272
134.010 8.42692
134.055 8.41056
134.100 8.39535
134.146 8.38140
134.191 8.36892
134.236 8.35804
134.282 8.34897
134.327 8.34194
134.372 8.33724
134.418 8.33518
134.463 8.33615
134.512 8.34119
134.562 8.35106
134.611 8.36664
134.661 8.38891
134.710 8.41924
134.760 8.45907
134.784 8.48327
134.809 8.51055
134.834 8.54131
134.858 8.57594
134.881 8.61153
134.904 8.65111
134.927 8.69509
134.949 8.74373
134.972 8.79799
134.994 8.85800
135.017 8.92502
135.040 8.99927
135.062 9.08237
135.085 9.17514
135.108 9.27892
135.130 9.39478
135.153 9.52565
135.176 9.67273
135.198 9.84017
135.221 10.0300
135.233 10.1456
135.246 10.2703
135.258 10.4051
135.271 10.5499
135.283 10.7083
135.295 10.8791
135.308 11.0669
135.320 11.2704
135.332 11.4951
135.345 11.7417
135.357 12.0132
135.369 12.3101
135.382 12.6408
135.394 13.0040
135.407 13.4101
135.419 13.8578
135.430 14.3175
135.442 14.8208
135.453 15.3822
135.464 15.9979
135.476 16.6856
135.487 17.4406
135.498 18.2765
135.510 19.2021
135.521 20.2361
135.532 21.3706
135.544 22.6252
135.555 24.0112
135.566 25.5552
135.578 27.2431
135.589 29.1013
135.600 31.1437
135.608 32.7698
135.617 34.4872
135.625 36.3439
135.633 38.3008
135.641 40.4116
135.650 42.6311
135.658 44.9897
135.666 47.4928
135.677 51.2229
135.689 55.2193
135.700 59.5652
135.711 64.1952
135.723 69.2004
135.734 74.5003
135.745 80.1420
135.757 86.1277
135.768 92.5142
135.779 99.1856
135.791 106.189
135.802 113.513
135.813 121.211
135.825 129.129
135.836 137.310
135.847 145.726
135.863 157.593
135.878 169.667
135.909 194.298
135.932 212.252
135.955 229.586
135.977 245.827
136.000 260.439
136.015 269.330
136.031 277.102
136.047 284.046
136.063 289.527
136.073 292.162
136.083 294.188
136.093 295.633
136.103 296.459
136.110 296.681
136.122 296.343
136.134 295.151
136.146 293.119
136.157 290.294
136.177 283.878
136.196 275.528
136.216 265.431
136.235 253.901
136.254 241.158
136.274 227.487
136.293 213.097
136.312 198.343
136.351 168.864
136.371 154.521
136.390 140.793
136.409 127.685
136.419 121.427
136.429 115.443
136.443 107.048
136.457 99.1383
136.471 91.7256
136.485 84.8602
136.499 78.4406
136.506 75.3934
136.513 72.5085
136.520 69.7017
136.527 67.0499
136.534 64.5103
136.541 62.0804
136.551 58.8897
136.561 55.8968
136.570 53.0938
136.580 50.4985
136.590 48.0483
136.599 45.7625
136.609 43.6323
136.619 41.6690
136.628 39.8230
136.638 38.1073
136.648 36.5135
136.657 35.0485
136.667 33.6742
136.677 32.4118
136.686 31.2278
136.696 30.1404
136.706 29.0297
136.717 28.0151
136.728 27.0702
136.738 26.2062
136.749 25.4004
136.759 24.6622
136.770 23.9723
136.780 23.3389
136.791 22.7455
136.801 22.1992
136.812 21.6858
136.822 21.2117
136.833 20.7648
136.844 20.3507
136.854 19.9589
136.865 19.5947
136.874 19.2775
136.884 18.9774
136.903 18.4257
136.923 17.9247
136.942 17.4720
136.961 17.0566
136.981 16.6777
137.000 16.3269
137.019 16.0042
137.039 15.7033
137.058 15.4245
137.078 15.1630
137.097 14.9193
137.116 14.6895
137.136 14.4746
137.155 14.2719
137.174 14.0806
137.195 13.8822
137.216 13.6962
137.238 13.5205
137.259 13.3542
137.280 13.1967
137.301 13.0472
137.343 12.7700
137.385 12.5184
137.427 12.2891
137.470 12.0793
137.512 11.8864
137.551 11.7228
137.589 11.5705
137.628 11.4284
137.667 11.2956
137.705 11.1710
137.744 11.0541
137.783 10.9441
137.821 10.8405
137.860 10.7427
137.899 10.6504
137.938 10.5630
137.976 10.4802
138.054 10.3273
138.131 10.1897
138.187 10.0980
138.244 10.0129
138.300 9.93383
138.356 9.86057
138.434 9.76882
138.511 9.68703
138.588 9.61505
138.627 9.58277
138.666 9.55310
138.704 9.52597
138.743 9.50158
138.782 9.48007
138.820 9.46166
138.859 9.44663
138.898 9.43536
138.937 9.42835
138.975 9.42633
139.017 9.43106
139.060 9.44498
139.081 9.45628
139.102 9.47112
139.123 9.49014
139.144 9.51409
139.165 9.54390
139.186 9.58068
139.207 9.62573
139.228 9.68060
139.250 9.74705
139.271 9.82709
139.292 9.92298
139.302 9.97789
139.313 10.0372
139.326 10.1190
139.339 10.2097
139.352 10.3100
139.366 10.4204
139.379 10.5416
139.392 10.6742
139.405 10.8188
139.418 10.9760
139.432 11.1462
139.445 11.3297
139.458 11.5268
139.471 11.7376
139.484 11.9622
139.498 12.2003
139.511 12.4516
139.524 12.7136
139.538 13.0088
139.552 13.3166
139.580 13.9625
139.608 14.6427
139.637 15.3364
139.668 16.1157
139.700 16.8648
139.719 17.3013
139.739 17.7132
139.763 18.2009
139.802 18.8994
139.811 19.0497
139.832 19.3917
139.853 19.7334
139.882 20.2459
139.896 20.5149
139.909 20.8127
139.923 21.1508
139.936 21.5399
139.948 21.9237
139.960 22.3620
139.971 22.8634
139.983 23.4374
139.997 24.2535
140.004 24.7141
140.011 25.2130
140.018 25.7529
140.025 26.3365
140.033 26.9666
140.040 27.6362
140.047 28.3672
140.054 29.1533
140.061 29.9976
140.068 30.9031
140.075 31.8728
140.082 32.9098
140.089 34.0171
140.096 35.1808
140.103 36.4370
140.110 37.7727
140.118 39.1908
140.125 40.6942
140.132 42.2858
140.139 43.9682
140.146 45.7441
140.153 47.6159
140.160 49.5859
140.167 51.6563
140.174 53.8289
140.181 56.1055
140.196 60.9761
140.210 66.2374
140.223 71.4248
140.236 76.9679
140.248 82.8606
140.261 89.0923
140.274 95.6473
140.287 102.505
140.300 109.638
140.313 116.958
140.327 125.314
140.341 133.863
140.355 142.540
140.370 151.272
140.390 163.877
140.419 180.696
140.433 188.665
140.447 196.167
140.461 203.221
140.475 209.687
140.490 215.484
140.504 220.506
140.515 224.071
140.527 227.056
140.544 230.277
140.561 232.183
140.572 232.719
140.586 232.517
140.596 231.801
140.606 230.624
140.626 226.945
140.636 224.286
140.647 221.197
140.668 213.720
140.689 204.728
140.709 194.522
140.730 183.330
140.751 171.429
140.770 160.173
140.789 148.817
140.827 126.295
140.848 114.383
140.868 103.100
140.879 97.7115
140.889 92.5096
140.900 87.5034
140.910 82.7006
140.923 76.8637
140.937 71.4158
140.950 66.2768
140.963 61.5224
140.976 57.0752
140.990 52.9938
140.996 51.0453
141.003 49.2050
141.009 47.4414
141.016 45.7528
141.027 43.2161
141.037 40.8779
141.047 38.7052
141.058 36.6895
141.068 34.8051
141.079 33.0794
141.089 31.4852
141.099 30.0143
141.110 28.6459
141.120 27.3981
141.131 26.2498
141.141 25.1935
141.152 24.2222
141.162 23.3294
141.172 22.5087
141.183 21.7543
141.193 21.0541
141.204 20.4163
141.214 19.8293
141.224 19.2884
141.235 18.7897
141.245 18.3294
141.256 17.9039
141.266 17.5102
141.277 17.1419
141.287 16.8034
141.297 16.4888
141.308 16.1957
141.318 15.9222
141.329 15.6666
141.339 15.4273
141.349 15.2027
141.368 14.8265
141.387 14.4902
141.406 14.1847
141.425 13.9084
141.444 13.6547
141.463 13.4230
141.482 13.2093
141.501 13.0114
141.520 12.8266
141.539 12.6552
141.558 12.4942
141.577 12.3440
141.596 12.2021
141.615 12.0692
141.633 11.9437
141.652 11.8251
141.673 11.7011
141.694 11.5847
141.715 11.4741
141.736 11.3699
141.757 11.2705
141.777 11.1765
141.819 11.0020
141.861 10.8428
141.902 10.6976
141.944 10.5641
141.986 10.4414
142.022 10.3426
142.058 10.2501
142.094 10.1633
142.130 10.0815
142.166 10.0044
142.202 9.93149
142.238 9.86248
142.274 9.79721
142.310 9.73502
142.346 9.67584
142.417 9.56576
142.489 9.46510
142.561 9.37283
142.607 9.31820
142.652 9.26633
142.698 9.21676
142.743 9.16955
142.834 9.08106
142.925 8.99971
143.016 8.92454
143.107 8.85477
143.198 8.78972
143.289 8.72881
143.372 8.67616
143.455 8.62634
143.539 8.57895
143.622 8.53389
143.705 8.49085
143.789 8.44974
143.872 8.41036
143.955 8.37257
144.122 8.30118
144.289 8.23480
144.455 8.17266
144.622 8.11424
144.804 8.05419
144.985 7.99752
145.137 7.95252
145.288 7.90930
145.440 7.86767
145.591 7.82753
145.743 7.78874
145.894 7.75121
146.046 7.71482
146.197 7.67951
146.379 7.63853
146.561 7.59909
146.675 7.57524
146.788 7.55209
146.902 7.52973
147.016 7.50832
147.072 7.49805
147.129 7.48816
147.186 7.47871
147.243 7.46981
147.300 7.46158
147.356 7.45423
147.413 7.44806
147.442 7.44555
147.470 7.44352
147.516 7.44157
147.538 7.44136
147.561 7.44180
147.584 7.44305
147.606 7.44528
147.629 7.44874
147.652 7.45374
147.675 7.46070
147.697 7.47008
147.720 7.48253
147.743 7.49885
147.754 7.50881
147.766 7.52014
147.777 7.53299
147.788 7.54741
147.800 7.56384
147.811 7.58220
147.822 7.60304
147.834 7.62623
147.849 7.66186
147.864 7.70292
147.875 7.73808
147.887 7.77719
147.898 7.82059
147.909 7.86819
147.921 7.92120
147.932 7.97905
147.944 8.04316
147.955 8.11276
147.964 8.17621
147.974 8.24440
147.983 8.31753
147.993 8.39496
148.002 8.47851
148.012 8.56757
148.021 8.66230
148.031 8.76173
148.040 8.86810
148.050 8.98047
148.059 9.09891
148.069 9.22209
148.078 9.35264
148.087 9.48776
148.097 9.63024
148.106 9.77696
148.122 10.0259
148.137 10.2865
148.158 10.6669
148.178 11.0642
148.220 11.8939
148.247 12.4232
148.273 12.9341
148.294 13.3122
148.315 13.6569
148.336 13.9617
148.356 14.2187
148.364 14.2993
148.374 14.3973
148.385 14.4804
148.395 14.5481
148.406 14.6000
148.416 14.6353
148.426 14.6544
148.444 14.6498
148.461 14.5979
148.478 14.5074
148.491 14.4079
148.504 14.2850
148.520 14.1115
148.535 13.9113
148.548 13.7214
148.561 13.5157
148.587 13.0666
148.613 12.5777
148.640 12.0679
148.644 11.9755
148.657 11.7179
148.671 11.4618
148.697 10.9621
148.710 10.7196
148.723 10.4843
148.736 10.2571
148.749 10.0407
148.758 9.88855
148.768 9.74175
148.780 9.56561
148.792 9.39829
148.804 9.23992
148.816 9.09052
148.827 8.95006
148.839 8.81840
148.851 8.69537
148.863 8.58071
148.875 8.47416
148.887 8.37538
148.899 8.28402
148.911 8.20039
148.923 8.12269
148.934 8.05126
148.946 7.98569
148.958 7.92560
148.970 7.87058
148.982 7.82026
148.994 7.77427
149.006 7.73259
149.015 7.70135
149.025 7.67259
149.034 7.64584
149.044 7.62095
149.063 7.57618
149.082 7.53728
149.096 7.51132
149.110 7.48784
149.125 7.46655
149.139 7.44730
149.153 7.42960
149.168 7.41337
149.196 7.38473
149.225 7.36001
149.253 7.33847
149.282 7.31935
149.310 7.30215
149.339 7.28644
149.367 7.27205
149.396 7.25866
149.424 7.24618
149.481 7.22331
149.538 7.20270
149.605 7.18078
149.672 7.16066
149.738 7.14194
149.805 7.12436
149.871 7.10770
149.938 7.09180
150.071 7.06184
150.204 7.03369
150.337 7.00692
150.471 6.98117
150.604 6.95625
150.756 6.92855
150.908 6.90152
151.060 6.87501
151.212 6.84895
151.441 6.81042
151.669 6.77241
151.897 6.73477
152.126 6.69740
152.335 6.66327
152.544 6.62924
152.753 6.59524
152.963 6.56128
153.172 6.52729
153.381 6.49332
153.590 6.45935
153.800 6.42547
153.980 6.39629
154.161 6.36733
154.342 6.33867
154.432 6.32449
154.523 6.31047
154.613 6.29660
154.703 6.28293
154.794 6.26951
154.884 6.25639
154.974 6.24360
155.065 6.23125
155.155 6.21937
155.245 6.20811
155.350 6.19594
155.455 6.18494
155.559 6.17536
155.664 6.16752
155.769 6.16181
155.873 6.15876
155.926 6.15842
155.978 6.15899
156.030 6.16059
156.082 6.16332
156.163 6.17014
156.244 6.18064
156.325 6.19558
156.406 6.21587
156.446 6.22843
156.487 6.24278
156.527 6.25914
156.568 6.27776
156.608 6.29894
156.649 6.32290
156.689 6.35002
156.729 6.38070
156.782 6.42647
156.834 6.48020
156.886 6.54337
156.939 6.61781
156.965 6.66005
156.991 6.70585
157.017 6.75597
157.043 6.81047
157.069 6.87029
157.095 6.93556
157.122 7.00748
157.148 7.08632
157.168 7.15321
157.188 7.22518
157.208 7.30314
157.229 7.38780
157.249 7.48044
157.269 7.58114
157.289 7.69149
157.310 7.81286
157.330 7.94764
157.350 8.09652
157.370 8.26261
157.390 8.44894
157.411 8.65924
157.431 8.89807
157.451 9.17105
157.461 9.32245
157.471 9.48508
157.484 9.71458
157.497 9.96757
157.511 10.2471
157.524 10.5542
157.537 10.8974
157.550 11.2789
157.563 11.7038
157.576 12.1736
157.589 12.7017
157.602 13.2915
157.615 13.9506
157.628 14.6813
157.641 15.5037
157.654 16.4223
157.667 17.4478
157.680 18.5822
157.691 19.5613
157.701 20.6145
157.711 21.7569
157.721 22.9948
157.731 24.3347
157.741 25.7831
157.751 27.3467
157.761 29.0322
157.772 30.8649
157.782 32.8158
157.792 34.9086
157.802 37.1497
157.812 39.5452
157.822 42.1010
157.832 44.8222
157.842 47.7138
157.855 51.7246
157.868 56.0361
157.882 60.6531
157.895 65.5390
157.908 70.7678
157.921 76.2988
157.934 82.1237
157.947 88.1825
157.961 95.1482
157.975 102.402
157.990 109.911
158.004 117.579
158.019 126.137
158.035 134.767
158.066 152.167
158.092 166.591
158.118 180.190
158.136 188.839
158.154 196.727
158.167 202.001
158.180 206.733
158.193 210.952
158.206 214.552
158.222 218.189
158.239 220.798
158.252 222.161
158.266 222.768
158.274 222.768
158.293 221.667
158.313 219.039
158.328 215.973
158.343 212.067
158.358 207.475
158.373 202.192
158.386 197.114
158.399 191.664
158.424 179.689
158.439 172.253
158.454 164.560
158.484 148.739
158.520 129.825
158.537 120.648
158.555 111.846
158.570 104.798
158.585 98.1254
158.599 91.7757
158.614 85.8652
158.629 80.3395
158.644 75.2938
158.658 70.6757
158.673 66.5602
158.683 64.0581
158.693 61.7977
158.703 59.7348
158.713 57.9129
158.722 56.2963
158.732 54.9195
158.742 53.7665
158.752 52.8392
158.761 52.1819
158.770 51.7267
158.779 51.4674
158.788 51.4062
158.797 51.5485
158.806 51.8941
158.815 52.4467
158.824 53.2099
158.833 54.1997
158.842 55.3988
158.851 56.8215
158.860 58.4725
158.869 60.3571
158.878 62.4806
158.887 64.8485
158.896 67.4665
158.905 70.3735
158.914 73.5115
158.923 76.9163
158.932 80.5933
158.941 84.5931
158.950 88.8325
158.959 93.3579
158.968 98.1730
158.977 103.339
158.986 108.745
158.995 114.446
159.004 120.443
159.014 126.806
159.023 133.393
159.032 140.269
159.041 147.429
159.049 154.193
159.057 161.182
159.073 175.799
159.082 184.257
159.091 192.846
159.109 210.628
159.127 229.083
159.145 248.026
159.165 269.067
159.185 290.131
159.203 309.212
159.221 327.647
159.239 345.354
159.257 361.854
159.275 376.971
159.293 390.442
159.311 402.026
159.329 411.514
159.348 419.060
159.367 423.902
159.384 425.908
159.394 426.010
159.415 423.719
159.436 418.179
159.447 413.597
159.459 408.086
159.471 401.659
159.483 394.367
159.495 386.050
159.506 377.033
159.530 356.898
159.554 334.578
159.578 310.819
159.613 274.636
159.648 238.475
159.671 214.341
159.695 191.314
159.707 180.273
159.719 169.711
159.731 159.474
159.743 149.754
159.755 140.401
159.767 131.582
159.779 123.152
159.791 115.254
159.803 107.752
159.815 100.765
159.827 94.1655
159.839 88.0522
159.851 82.3082
159.863 77.0134
159.875 72.0616
159.887 67.5171
159.899 63.2842
159.910 59.4143
159.922 55.8223
159.934 52.5486
159.946 49.5186
159.958 46.7639
159.970 44.2196
159.982 41.9105
159.994 39.7807
160.006 37.8496
160.018 36.0835
160.030 34.4683
160.042 32.9788
160.054 31.6275
160.066 30.3800
160.078 29.2465
160.090 28.1980
160.102 27.2432
160.114 26.3576
160.125 25.5488
160.137 24.7962
160.149 24.1063
160.161 23.4620
160.173 22.8691
160.185 22.3131
160.197 21.7993
160.209 21.3194
160.221 20.8702
160.239 20.2261
160.258 19.6402
160.276 19.1047
160.295 18.6155
160.313 18.1619
160.332 17.7442
160.350 17.3540
160.369 16.9922
160.387 16.6520
160.406 16.3332
160.424 16.0336
160.443 15.7528
160.461 15.4864
160.479 15.2357
160.498 14.9969
160.516 14.7716
160.540 14.4954
160.564 14.2362
160.588 13.9924
160.612 13.7628
160.636 13.5460
160.660 13.3411
160.684 13.1470
160.707 12.9637
160.731 12.7889
160.755 12.6226
160.803 12.3135
160.851 12.0320
160.899 11.7751
160.929 11.6221
160.959 11.4775
160.990 11.3401
161.020 11.2095
161.081 10.9667
161.142 10.7457
161.203 10.5436
161.263 10.3581
161.324 10.1872
161.385 10.0293
161.433 9.91330
161.481 9.80380
161.528 9.70027
161.576 9.60244
161.624 9.50946
161.672 9.42116
161.720 9.33719
161.767 9.25740
161.815 9.18117
161.863 9.10841
161.958 8.97251
162.054 8.84775
162.149 8.73302
162.262 8.60845
162.375 8.49456
162.488 8.38991
162.601 8.29337
162.714 8.20391
162.827 8.12086
162.940 8.04340
163.053 7.97094
163.148 7.91310
163.244 7.85820
163.340 7.80600
163.435 7.75635
163.531 7.70895
163.626 7.66371
163.722 7.62039
163.817 7.57894
164.008 7.50092
164.200 7.42877
164.391 7.36172
164.582 7.29915
164.729 7.25352
164.877 7.21003
165.025 7.16852
165.172 7.12885
165.320 7.09082
165.468 7.05428
165.763 6.98516
166.059 6.92070
166.354 6.86033
166.649 6.80346
166.945 6.74967
167.257 6.69560
167.570 6.64415
167.883 6.59498
168.195 6.54781
168.508 6.50241
168.821 6.45855
169.134 6.41607
169.446 6.37489
170.002 6.30415
170.558 6.23607
171.114 6.17016
171.670 6.10601
172.226 6.04318
172.556 6.00638
172.886 5.96991
173.216 5.93371
173.546 5.89775
173.877 5.86204
174.207 5.82660
174.372 5.80902
174.537 5.79159
174.702 5.77433
174.867 5.75733
174.997 5.74416
175.127 5.73130
175.258 5.71885
175.388 5.70697
175.453 5.70132
175.518 5.69591
175.584 5.69080
175.649 5.68605
175.714 5.68173
175.779 5.67796
175.844 5.67485
175.909 5.67260
175.966 5.67152
176.022 5.67146
176.079 5.67272
176.107 5.67395
176.135 5.67566
176.163 5.67795
176.192 5.68089
176.220 5.68460
176.248 5.68925
176.276 5.69503
176.305 5.70218
176.333 5.71104
176.361 5.72205
176.379 5.73072
176.398 5.74077
176.416 5.75245
176.435 5.76600
176.453 5.78191
176.472 5.80046
176.490 5.82235
176.509 5.84796
176.527 5.87829
176.546 5.91406
176.564 5.95628
176.573 5.98002
176.583 6.00579
176.592 6.03407
176.601 6.06444
176.610 6.09737
176.619 6.13306
176.629 6.17218
176.638 6.21409
176.647 6.25944
176.656 6.30848
176.668 6.37841
176.680 6.45499
176.692 6.54010
176.704 6.63300
176.716 6.73591
176.728 6.84779
176.740 6.97125
176.752 7.10493
176.764 7.25179
176.776 7.41009
176.788 7.58317
176.800 7.76881
176.812 7.97077
176.824 8.18624
176.836 8.41737
176.847 8.66460
176.859 8.93056
176.871 9.21108
176.883 9.51105
176.895 9.82547
176.907 10.1595
176.919 10.5074
176.931 10.8745
176.943 11.2542
176.955 11.6520
176.967 12.0603
176.991 12.9175
177.015 13.8144
177.039 14.7327
177.067 15.8340
177.095 16.9110
177.119 17.7819
177.143 18.5911
177.167 19.3170
177.191 19.9369
177.204 20.2277
177.217 20.4775
177.231 20.7023
177.245 20.8768
177.261 21.0153
177.278 21.0796
177.296 21.0637
177.314 20.9582
