Er-167(n,tot) ENDFB-8.0
0.284375 47.6144
0.293750 47.5242
0.298467 47.4953
0.304909 47.4729
0.311351 47.4706
0.317792 47.4876
0.324234 47.5237
0.330675 47.5785
0.337117 47.6520
0.343559 47.7442
0.350000 47.8550
0.359375 48.0494
0.368750 48.2835
0.371551 48.3612
0.379864 48.6130
0.388176 48.8969
0.396488 49.2131
0.404800 49.5623
0.406250 49.6267
0.410938 49.8420
0.415625 50.0683
0.425000 50.5545
0.433219 51.0184
0.441438 51.5188
0.443750 51.6661
0.450781 52.1332
0.457813 52.6290
0.464844 53.1550
0.471875 53.7130
0.478906 54.3041
0.485938 54.9284
0.500000 56.2789
0.518024 58.2308
0.536047 60.4540
0.554071 62.9911
0.572094 65.8759
0.590118 69.1693
0.599130 70.9909
0.608141 72.9428
0.617153 75.0349
0.626165 77.2775
0.635177 79.6832
0.644188 82.2664
0.655830 85.8915
0.667472 89.8797
0.679115 94.2848
0.690757 99.1611
0.702399 104.564
0.714041 110.570
0.725683 117.277
0.737325 124.799
0.746359 131.281
0.755394 138.406
0.764428 146.260
0.773463 154.942
0.782497 164.567
0.791531 175.276
0.800566 187.235
0.805083 193.745
0.809600 200.643
0.817919 214.474
0.822079 221.991
0.826238 229.952
0.830398 238.390
0.834558 247.345
0.838717 256.858
0.842877 266.977
0.847036 277.752
0.851196 289.242
0.855355 301.508
0.859515 314.620
0.863675 328.656
0.867834 343.702
0.871994 359.854
0.876153 377.218
0.881049 399.372
0.885945 423.592
0.890840 450.127
0.895736 479.260
0.900632 511.316
0.905527 546.663
0.910423 585.719
0.915319 628.958
0.918217 656.740
0.921115 686.297
0.924012 717.759
0.926910 751.266
0.929808 786.964
0.932706 825.006
0.935604 865.555
0.938502 908.774
0.941979 964.401
0.945456 1024.41
0.948934 1089.07
0.952411 1158.65
0.956379 1244.32
0.960347 1336.90
0.964316 1436.45
0.968284 1542.86
0.972252 1655.75
0.976220 1774.40
0.980188 1897.73
0.984156 2024.25
0.988117 2151.79
0.992078 2278.20
0.996039 2400.76
1.00000 2516.41
1.00443 2633.72
1.00887 2733.86
1.01108 2776.19
1.01330 2812.70
1.01552 2843.02
1.01773 2866.79
1.02152 2891.42
1.02530 2895.35
1.02847 2882.55
1.03164 2855.41
1.03481 2814.55
1.03798 2760.95
1.04114 2695.77
1.04431 2620.43
1.04748 2536.47
1.05065 2445.57
1.05543 2298.75
1.06021 2145.15
1.06500 1989.64
1.06978 1836.34
1.07456 1688.37
1.07934 1548.07
1.08412 1416.94
1.08890 1295.79
1.09128 1239.47
1.09365 1185.65
1.09602 1134.30
1.09839 1085.40
1.10076 1038.83
1.10314 994.560
1.10551 952.493
1.10788 912.565
1.11025 874.652
1.11262 838.679
1.11499 804.555
1.11737 772.202
1.11974 741.503
1.12211 712.395
1.12448 684.769
1.12685 658.568
1.12931 632.771
1.13177 608.337
1.13424 585.168
1.13670 563.206
1.14162 522.589
1.14654 485.965
1.15147 452.874
1.15639 422.911
1.16131 395.721
1.16624 370.994
1.16939 356.297
1.17255 342.441
1.17571 329.363
1.17887 317.009
1.18203 305.328
1.18518 294.275
1.19150 273.886
1.19387 266.780
1.19794 255.193
1.20202 244.347
1.20609 234.181
1.21016 224.643
1.21423 215.679
1.21831 207.247
1.22238 199.307
1.22645 191.823
1.23052 184.759
1.23460 178.086
1.23867 171.776
1.24274 165.807
1.25089 154.792
1.25903 144.877
1.26771 135.373
1.27638 126.821
1.28506 119.099
1.29373 112.102
1.30240 105.743
1.31108 99.9465
1.31975 94.6496
1.32843 89.7976
1.33735 85.2190
1.34628 81.0165
1.35521 77.1508
1.36413 73.5875
1.36475 73.3520
1.36656 72.6692
1.36836 71.9973
1.37445 69.8067
1.38054 67.7287
1.39272 63.8813
1.40491 60.4027
1.41709 57.2483
1.42927 54.3784
1.44145 51.7592
1.45363 49.3616
1.46581 47.1619
1.47467 45.6757
1.48352 44.2765
1.49238 42.9581
1.50123 41.7147
1.51008 40.5409
1.51894 39.4315
1.53664 37.3885
1.55435 35.5534
1.57206 33.8996
1.58977 32.4048
1.60748 31.0509
1.62726 29.6848
1.64704 28.4540
1.66683 27.3417
1.68661 26.3351
1.70640 25.4223
1.72618 24.5932
1.74597 23.8387
1.76575 23.1518
1.76900 23.0449
1.77622 22.8136
1.78344 22.5900
1.79788 22.1652
1.82675 21.3953
1.85563 20.7193
1.88450 20.1272
1.91338 19.6114
1.94225 19.1649
1.97113 18.7808
2.00000 18.4547
2.01964 18.2631
2.03928 18.0941
2.05892 17.9478
2.07856 17.8242
2.09819 17.7231
2.11783 17.6440
2.13747 17.5859
2.15711 17.5485
2.18905 17.5335
2.22099 17.5791
2.25293 17.6886
2.28487 17.8656
2.31681 18.1160
2.33278 18.2716
2.34875 18.4497
2.36472 18.6525
2.38069 18.8817
2.39666 19.1390
2.41263 19.4264
2.43035 19.7838
2.44807 20.1865
2.46579 20.6402
2.48351 21.1513
2.50123 21.7271
2.51895 22.3760
2.53667 23.1084
2.55439 23.9366
2.57054 24.7872
2.58669 25.7425
2.60284 26.8180
2.61899 28.0323
2.62707 28.6986
2.63514 29.4086
2.64322 30.1660
2.65129 30.9752
2.65937 31.8407
2.66744 32.7678
2.67552 33.7622
2.68359 34.8305
2.69476 36.4433
2.70593 38.2331
2.71710 40.2259
2.72827 42.4522
2.73095 43.0254
2.74142 45.4241
2.75189 48.1075
2.75712 49.5702
2.76236 51.1221
2.76759 52.7706
2.77283 54.5232
2.77806 56.3895
2.78330 58.3791
2.78853 60.5028
2.79377 62.7723
2.79900 65.2021
2.80424 67.8065
2.80947 70.6032
2.81471 73.6105
2.82042 77.1578
2.82613 81.0129
2.83184 85.2133
2.83755 89.7992
2.84272 94.3287
2.84790 99.2550
2.85307 104.624
2.85825 110.490
2.86342 116.910
2.86860 123.955
2.87377 131.702
2.87895 140.237
2.88409 149.600
2.88923 159.954
2.89437 171.422
2.89951 184.141
2.90208 191.021
2.90465 198.268
2.90722 205.908
2.90979 213.961
2.91236 222.453
2.91493 231.400
2.91750 240.827
2.92007 250.757
2.92288 262.190
2.92568 274.276
2.92848 287.040
2.93129 300.508
2.93409 314.699
2.93690 329.633
2.93970 345.322
2.94250 361.769
2.94731 391.738
2.95211 423.899
2.95692 458.144
2.96172 494.246
2.96653 531.904
2.97133 570.678
2.97613 610.046
2.98094 649.348
2.98530 684.327
2.98965 718.051
2.99401 749.882
2.99837 779.177
3.00272 805.300
3.00708 827.659
3.01144 845.723
3.01579 859.052
3.02055 867.805
3.02530 870.269
3.02926 867.463
3.03322 860.303
3.03718 848.945
3.04114 833.629
3.04511 814.673
3.04907 792.455
3.05303 767.403
3.05699 739.976
3.06333 692.352
3.06820 653.650
3.07307 614.062
3.07794 574.352
3.08282 535.191
3.08769 497.118
3.09256 460.589
3.09743 425.916
3.10231 393.335
3.10747 361.202
3.11264 331.614
3.11522 317.768
3.11781 304.548
3.12039 291.933
3.12297 279.918
3.12556 268.475
3.12814 257.595
3.13073 247.248
3.13331 237.423
3.13589 228.089
3.13848 219.232
3.14106 210.825
3.14364 202.848
3.14623 195.275
3.14881 188.092
3.15139 181.272
3.15398 174.801
3.15914 162.821
3.16431 152.010
3.16948 142.237
3.17464 133.388
3.17981 125.360
3.18498 118.060
3.19061 110.834
3.19625 104.290
3.20152 98.7171
3.20679 93.6124
3.21206 88.9266
3.21733 84.6168
3.22259 80.6431
3.22786 76.9728
3.23313 73.5761
3.23840 70.4275
3.24328 67.7102
3.24816 65.1693
3.25304 62.7897
3.25793 60.5580
3.26281 58.4618
3.26769 56.4912
3.27257 54.6360
3.27745 52.8874
3.28233 51.2371
3.28721 49.6783
3.29209 48.2041
3.29698 46.8085
3.30674 44.2313
3.31650 41.9086
3.32490 40.0888
3.33330 38.4158
3.34170 36.8740
3.35009 35.4504
3.35849 34.1329
3.36689 32.9116
3.37529 31.7770
3.38369 30.7212
3.39293 29.6420
3.40217 28.6410
3.41140 27.7105
3.42064 26.8440
3.42988 26.0356
3.43912 25.2803
3.44836 24.5735
3.45759 23.9112
3.46683 23.2896
3.47607 22.7055
3.48531 22.1559
3.49455 21.6382
3.50379 21.1499
3.51302 20.6888
3.52226 20.2529
3.53150 19.8405
3.54155 19.4162
3.55160 19.0159
3.56165 18.6375
3.57170 18.2795
3.59179 17.6189
3.61189 17.0238
3.63199 16.4858
3.65209 15.9976
3.67219 15.5532
3.69228 15.1475
3.71766 14.6835
3.74303 14.2665
3.76841 13.8904
3.79378 13.5500
3.81916 13.2408
3.84453 12.9586
3.86990 12.7003
3.89528 12.4631
3.91437 12.2973
3.93345 12.1413
3.95254 11.9944
3.97162 11.8559
3.99071 11.7250
4.00980 11.6013
4.04797 11.3732
4.08614 11.1677
4.12432 10.9819
4.16249 10.8133
4.20066 10.6598
4.22661 10.5631
4.25255 10.4720
4.27850 10.3862
4.30856 10.2927
4.33863 10.2050
4.36869 10.1225
4.39875 10.0448
4.42881 9.97144
4.45888 9.90225
4.48894 9.83689
4.51900 9.77508
4.57913 9.66090
4.63925 9.55777
4.69938 9.46430
4.75950 9.37917
4.77548 9.35792
4.83161 9.28687
4.88774 9.22139
4.94387 9.16082
5.00000 9.10476
5.04807 9.05990
5.09613 9.01760
5.14420 8.97771
5.19226 8.94005
5.24033 8.90444
5.28839 8.87071
5.33646 8.83871
5.38452 8.80835
5.45654 8.76572
5.54077 8.71966
5.62500 8.67722
5.70312 8.64077
5.78125 8.60685
5.85937 8.57521
5.93750 8.54556
5.94482 8.54288
5.96413 8.53589
5.98343 8.52902
6.02203 8.51565
6.09924 8.49010
6.17645 8.46602
6.25366 8.44337
6.33087 8.42198
6.40808 8.40169
6.48529 8.38243
6.56250 8.36425
6.70034 8.33404
6.83936 8.30603
6.97838 8.28038
7.11740 8.25694
7.25642 8.23514
7.39544 8.21494
7.53446 8.19610
7.67348 8.17868
7.81250 8.16243
7.97465 8.14477
8.13680 8.12840
8.29895 8.11320
8.46110 8.09899
8.62325 8.08575
8.78540 8.07336
8.94755 8.06173
9.10970 8.05081
9.33227 8.03686
9.55484 8.02398
9.66613 8.01790
9.72177 8.01505
9.73569 8.01459
9.74264 8.01454
9.74960 8.01474
9.75655 8.01536
9.76351 8.01669
9.76699 8.01776
9.77046 8.01919
9.77394 8.02110
9.77742 8.02362
9.78090 8.02688
9.78437 8.03111
9.78785 8.03653
9.79133 8.04345
9.79481 8.05222
9.79655 8.05744
9.79828 8.06330
9.80002 8.06986
9.80176 8.07721
9.80350 8.08542
9.80524 8.09459
9.80698 8.10483
9.80872 8.11624
9.81046 8.12893
9.81220 8.14305
9.81393 8.15874
9.81567 8.17615
9.81741 8.19544
9.81915 8.21679
9.82089 8.24043
9.82263 8.26654
9.82437 8.29538
9.82611 8.32717
9.82785 8.36221
9.82958 8.40076
9.83132 8.44316
9.83306 8.48970
9.83480 8.54079
9.83654 8.59681
9.83828 8.65815
9.84002 8.72526
9.84176 8.79860
9.84350 8.87869
9.84523 8.96605
9.84697 9.06119
9.84871 9.16482
9.85045 9.27752
9.85219 9.39998
9.85393 9.53290
9.85567 9.67703
9.85741 9.83316
9.85915 10.0021
9.86088 10.1847
9.86262 10.3821
9.86436 10.5950
9.86610 10.8245
9.86784 11.0717
9.86958 11.3377
9.87132 11.6236
9.87306 11.9305
9.87479 12.2597
9.87653 12.6126
9.87827 12.9904
9.88001 13.3945
9.88175 13.8261
9.88349 14.2871
9.88523 14.7788
9.88697 15.3026
9.88870 15.8599
9.89044 16.4528
9.89218 17.0827
9.89392 17.7512
9.89566 18.4600
9.89740 19.2108
9.89914 20.0053
9.90088 20.8452
9.90262 21.7319
9.90435 22.6679
9.90609 23.6546
9.90783 24.6937
9.90957 25.7869
9.91131 26.9359
9.91305 28.1424
9.91479 29.4080
9.91653 30.7337
9.91827 32.1224
9.92000 33.5749
9.92174 35.0928
9.92348 36.6774
9.92522 38.3300
9.92696 40.0520
9.92870 41.8444
9.93044 43.7073
9.93392 47.6536
9.93739 51.8954
9.94087 56.4396
9.94435 61.2864
9.94783 66.4389
9.95130 71.8938
9.95478 77.6467
9.95826 83.6887
9.96174 90.0135
9.96521 96.6072
9.96869 103.455
9.97217 110.536
9.97913 125.331
9.98608 140.800
9.99999 8.00086
10.0000 336.780
20.0000 240.162
50.0000 154.431
70.0000 131.588
100.000 111.222
200.000 80.6685
500.000 53.5555
700.000 46.3304
1000.00 39.8880
2000.00 30.2192
5000.00 21.6262
7000.00 19.3292
10000.0 17.2743
20000.0 14.1611
47447.4 11.4870
50000.0 11.2991
63054.3 10.7048
70000.0 10.4920
77732.5 10.2268
98562.1 9.76530
100000 9.74118
168122 8.89864
176895 8.79133
200000 8.54993
239254 8.27779
244420 8.24220
297609 8.03406
297938 8.03303
299190 8.03721
300000 8.04104
358710 7.78010
374275 7.73498
374992 7.73291
386678 7.72656
400000 7.75905
433636 7.65385
466134 7.56652
467844 7.56192
469856 7.55971
480684 7.55819
500000 7.58913
510531 7.54559
517144 7.51909
522328 7.50066
537830 7.45284
554672 7.40669
576504 7.35124
593380 7.31792
593535 7.31769
602663 7.30533
609214 7.30098
612219 7.30104
651963 7.32137
678122 7.35380
682046 7.36160
688183 7.37381
693000 7.38602
700000 7.40397
704281 7.39930
711223 7.39395
725410 7.38334
734465 7.37875
850000 7.32840
1.00000E+06 7.27696
1.30000E+06 7.19544
1.50000E+06 7.13608
1.80000E+06 7.02686
2.00000E+06 6.94152
2.25000E+06 6.82476
2.50000E+06 6.70037
2.75000E+06 6.57063
3.00000E+06 6.43691
3.20000E+06 6.32818
3.40000E+06 6.21910
3.60000E+06 6.11098
3.80000E+06 6.00512
4.00000E+06 5.90262
4.20000E+06 5.80430
4.40000E+06 5.71075
4.60000E+06 5.62229
4.80000E+06 5.53912
5.00000E+06 5.46125
5.50000E+06 5.28960
6.00000E+06 5.14964
6.68966E+06 4.98964
7.00000E+06 4.95771
8.00000E+06 4.86592
9.00000E+06 4.84907
1.00000E+07 4.88313
1.10000E+07 4.94738
1.20000E+07 5.02360
1.30000E+07 5.09784
1.40000E+07 5.16058
1.50000E+07 5.20605
1.60000E+07 5.23132
1.70000E+07 5.23594
1.80000E+07 5.22084
1.90000E+07 5.18755
2.00000E+07 5.13810
