Ru-98(n,g) ENDFB-8.0
0.246875 2.56097
0.256250 2.51366
0.265625 2.46889
0.275000 2.42642
0.284375 2.38608
0.293750 2.34768
0.303125 2.31108
0.312500 2.27613
0.321875 2.24273
0.331250 2.21076
0.340625 2.18011
0.350000 2.15071
0.359375 2.12246
0.368750 2.09530
0.378125 2.06916
0.387500 2.04399
0.396875 2.01973
0.406250 1.99633
0.425000 1.95185
0.443750 1.91016
0.462500 1.87103
0.500000 1.79959
0.531250 1.74595
0.562500 1.69672
0.593750 1.65142
0.625000 1.60958
0.687500 1.53462
0.750000 1.46925
0.812500 1.41159
0.875000 1.36036
0.937500 1.31433
1.00000 1.27256
1.06250 1.23452
1.12500 1.19971
1.18750 1.16769
1.25000 1.13810
1.37500 1.08511
1.50000 1.03888
1.62500 0.998108
1.75000 0.961867
1.87500 0.929311
2.00000 0.899744
2.18750 0.860264
2.37500 0.825592
2.56250 0.794801
2.75000 0.767267
2.93750 0.742413
3.12500 0.719781
3.31250 0.699100
3.50000 0.680105
3.87500 0.646342
4.25000 0.617155
4.62500 0.591595
5.00000 0.568990
5.31250 0.552015
5.62500 0.536454
5.93750 0.522139
6.25000 0.508912
6.87500 0.485219
7.50000 0.464554
8.12500 0.446323
8.75000 0.430099
9.37500 0.415527
10.0000 0.402326
10.6250 0.390308
11.2500 0.379307
11.8750 0.369186
12.5000 0.359835
13.7500 0.343083
15.0000 0.328473
16.2500 0.315583
17.5000 0.304109
18.7500 0.293802
20.0000 0.284466
21.8750 0.271995
23.7500 0.261035
25.6250 0.251301
27.5000 0.242586
29.3750 0.234719
31.2500 0.227566
33.1250 0.221030
35.0000 0.215026
38.7500 0.204355
42.5000 0.195129
46.2500 0.187049
50.0000 0.179899
53.1250 0.174528
56.2500 0.169610
59.3750 0.165085
62.5000 0.160904
68.7500 0.153414
75.0000 0.146882
81.2500 0.141118
87.5000 0.135986
93.7500 0.131376
100.000 0.127203
105.000 0.124136
110.000 0.121281
115.000 0.118615
120.000 0.116117
125.000 0.113771
130.000 0.111561
135.000 0.109475
137.500 0.108486
138.750 0.108004
138.906 0.108083
138.984 0.108392
139.063 0.109345
139.102 0.110337
139.141 0.111937
139.180 0.114459
139.219 0.118334
139.258 0.124195
139.277 0.128103
139.297 0.132827
139.317 0.138541
139.336 0.145345
139.356 0.153443
139.375 0.163032
139.395 0.174390
139.414 0.187638
139.434 0.203168
139.453 0.221097
139.473 0.241899
139.492 0.265666
139.512 0.292811
139.531 0.323654
139.551 0.358710
139.570 0.397946
139.590 0.441846
139.609 0.490715
139.629 0.545128
139.649 0.604789
139.658 0.636926
139.668 0.670187
139.678 0.705280
139.688 0.741509
139.707 0.819305
139.727 0.902871
139.746 0.992614
139.766 1.08850
139.785 1.19097
139.805 1.29879
139.824 1.41224
139.844 1.53100
139.863 1.65534
139.883 1.78351
139.922 2.05116
139.961 2.33054
140.000 2.61479
140.000 5.12132
150.000 4.86218
160.000 4.63181
170.000 4.42536
177.500 4.28430
185.000 4.15331
200.000 3.91733
212.500 3.74429
225.000 3.58815
237.500 3.44645
250.000 3.31720
262.500 3.20005
275.000 3.09221
287.500 2.99256
300.000 2.90016
312.500 2.81534
325.000 2.73619
350.000 2.59266
375.000 2.46769
400.000 2.35624
425.000 2.25856
450.000 2.17017
475.000 2.08975
500.000 2.01621
525.000 1.95099
550.000 1.89077
575.000 1.83497
600.000 1.78309
630.000 1.72768
660.000 1.67645
690.000 1.62892
720.000 1.58468
760.000 1.53220
800.000 1.48403
850.000 1.43169
900.000 1.38403
950.000 1.34041
1000.00 1.30030
1062.50 1.25823
1125.00 1.21980
1187.50 1.18454
1250.00 1.15203
1375.00 1.09834
1500.00 1.05152
1600.00 1.01945
1700.00 0.990218
1850.00 0.952835
2000.00 0.919620
2125.00 0.896036
2250.00 0.874355
2500.00 0.835756
2750.00 0.803772
3000.00 0.775643
3250.00 0.751533
3500.00 0.729879
3750.00 0.710311
4000.00 0.692482
4500.00 0.660655
5000.00 0.633426
5500.00 0.608863
6000.00 0.587271
6500.00 0.567390
7000.00 0.549584
7500.00 0.532672
8000.00 0.517322
8500.00 0.502460
9000.00 0.488838
10000.0 0.464690
10625.0 0.450331
11250.0 0.437198
11875.0 0.425129
12500.0 0.413987
13750.0 0.392693
15000.0 0.374211
16000.0 0.360516
17000.0 0.348109
18500.0 0.330867
20000.0 0.315728
21250.0 0.303929
22500.0 0.293209
23750.0 0.283416
25000.0 0.274428
26250.0 0.265858
27500.0 0.257936
28750.0 0.250586
30000.0 0.243746
32500.0 0.231145
35000.0 0.220060
37500.0 0.210129
40000.0 0.201244
42500.0 0.193245
45000.0 0.185994
47500.0 0.179387
50000.0 0.173335
52500.0 0.167945
55000.0 0.162962
57500.0 0.158338
60000.0 0.154035
65000.0 0.146455
70000.0 0.139770
75000.0 0.134088
80000.0 0.128982
85000.0 0.125174
90000.0 0.121686
94999.9 0.118477
99999.9 0.115510
100000 0.115152
112500 0.110037
125000 0.105655
137500 0.101841
150000 0.0984790
175000 0.0955242
200000 0.0930364
250000 0.0920363
300000 0.0931973
350000 0.0968310
400000 0.100093
450000 0.103061
500000 0.105791
519890 0.107459
539780 0.109090
559670 0.110685
579561 0.112246
599451 0.113776
619341 0.115275
639231 0.116746
659121 0.118190
661676 0.115874
664231 0.113612
669341 0.109245
674451 0.105077
679561 0.101097
689780 0.0936657
700000 0.0868779
712500 0.0850025
725000 0.0831991
737500 0.0814639
750000 0.0797931
762500 0.0781833
775000 0.0766314
787500 0.0751345
800000 0.0736896
812500 0.0734877
825000 0.0732894
837500 0.0730947
850000 0.0729033
862500 0.0727152
875000 0.0725303
887500 0.0723484
900000 0.0721696
912500 0.0723907
925000 0.0726095
937500 0.0728260
950000 0.0730402
962500 0.0732523
975000 0.0734622
987500 0.0736701
1.00000E+06 0.0738759
1.01994E+06 0.0746636
1.01994E+06 0.0746637
1.04870E+06 0.0757872
1.07746E+06 0.0768966
1.10621E+06 0.0779923
1.13497E+06 0.0790750
1.16373E+06 0.0801450
1.19249E+06 0.0812029
1.22124E+06 0.0822490
1.25000E+06 0.0832838
1.27118E+06 0.0843685
1.29236E+06 0.0854490
1.31353E+06 0.0865255
1.33471E+06 0.0875979
1.33471E+06 0.0875980
1.33956E+06 0.0877586
1.34440E+06 0.0879189
1.35408E+06 0.0882387
1.36377E+06 0.0885573
1.37346E+06 0.0888749
1.39283E+06 0.0895067
1.41220E+06 0.0901341
1.41220E+06 0.0901338
1.41644E+06 0.0894829
1.42069E+06 0.0888387
1.42917E+06 0.0875698
1.42918E+06 0.0875690
1.43360E+06 0.0868290
1.43803E+06 0.0860976
1.44688E+06 0.0846600
1.45573E+06 0.0832544
1.46459E+06 0.0818806
1.48229E+06 0.0792241
1.50000E+06 0.0766840
1.53125E+06 0.0763767
1.56250E+06 0.0760767
1.59375E+06 0.0757839
1.62500E+06 0.0754978
1.65625E+06 0.0752182
1.68750E+06 0.0749449
1.71875E+06 0.0746775
1.75000E+06 0.0744159
1.78286E+06 0.0751545
1.81572E+06 0.0758868
1.82070E+06 0.0756946
1.82567E+06 0.0755034
1.83562E+06 0.0751239
1.84076E+06 0.0750545
1.84589E+06 0.0749854
1.85617E+06 0.0748479
1.87672E+06 0.0745759
1.89726E+06 0.0743078
1.91781E+06 0.0740436
1.93836E+06 0.0737831
1.95891E+06 0.0735263
1.97945E+06 0.0732730
2.00000E+06 0.0730232
2.00213E+06 0.0730442
2.00426E+06 0.0730652
2.00638E+06 0.0730862
2.00851E+06 0.0731071
2.01064E+06 0.0731281
2.01277E+06 0.0731490
2.01489E+06 0.0731699
2.01702E+06 0.0731908
2.01915E+06 0.0732116
2.02128E+06 0.0732325
2.02340E+06 0.0732533
2.02553E+06 0.0732742
2.02766E+06 0.0732950
2.02979E+06 0.0733158
2.03191E+06 0.0733365
2.03404E+06 0.0733573
2.03404E+06 0.0733573
2.03735E+06 0.0733683
2.04065E+06 0.0733793
2.04396E+06 0.0733903
2.04726E+06 0.0734012
2.05056E+06 0.0734121
2.05387E+06 0.0734231
2.05717E+06 0.0734339
2.06048E+06 0.0734448
2.06378E+06 0.0734557
2.06708E+06 0.0734666
2.07039E+06 0.0734774
2.07369E+06 0.0734882
2.07700E+06 0.0734990
2.08030E+06 0.0735098
2.08360E+06 0.0735206
2.08691E+06 0.0735313
2.09021E+06 0.0735421
2.09352E+06 0.0735528
2.09682E+06 0.0735635
2.10012E+06 0.0735742
2.10343E+06 0.0735849
2.10673E+06 0.0735956
2.11004E+06 0.0736062
2.11334E+06 0.0736169
2.11664E+06 0.0736275
2.11995E+06 0.0736381
2.12325E+06 0.0736487
2.12656E+06 0.0736593
2.12986E+06 0.0736698
2.13316E+06 0.0736804
2.13647E+06 0.0736909
2.13977E+06 0.0737014
2.14308E+06 0.0737119
2.14638E+06 0.0737224
2.14968E+06 0.0737329
2.15299E+06 0.0737433
2.15629E+06 0.0737538
2.15960E+06 0.0737642
2.16290E+06 0.0737746
2.16620E+06 0.0737850
2.16951E+06 0.0737954
2.17281E+06 0.0738058
2.17612E+06 0.0738161
2.17942E+06 0.0738265
2.18272E+06 0.0738368
2.18603E+06 0.0738471
2.18933E+06 0.0738574
2.19264E+06 0.0738677
2.19594E+06 0.0738780
2.19924E+06 0.0738882
2.20255E+06 0.0738985
2.20585E+06 0.0739087
2.20916E+06 0.0739189
2.21246E+06 0.0739291
2.21576E+06 0.0739393
2.21907E+06 0.0739495
2.22237E+06 0.0739597
2.22568E+06 0.0739698
2.22898E+06 0.0739799
2.23228E+06 0.0739901
2.23559E+06 0.0740002
2.23889E+06 0.0740103
2.24220E+06 0.0740203
2.24550E+06 0.0740304
2.24878E+06 0.0740864
2.25207E+06 0.0741422
2.25535E+06 0.0741981
2.25863E+06 0.0742539
2.25863E+06 0.0742540
2.26260E+06 0.0743214
2.26657E+06 0.0743887
2.27053E+06 0.0744560
2.27450E+06 0.0745232
2.27846E+06 0.0745904
2.28243E+06 0.0746575
2.28640E+06 0.0747245
2.29036E+06 0.0747915
2.29491E+06 0.0746900
2.29945E+06 0.0745889
2.30400E+06 0.0744881
2.30854E+06 0.0743876
2.30854E+06 0.0743876
2.31328E+06 0.0743802
2.31801E+06 0.0743728
2.32275E+06 0.0743654
2.32748E+06 0.0743580
2.33222E+06 0.0743506
2.33696E+06 0.0743433
2.34169E+06 0.0743359
2.34643E+06 0.0743286
2.35116E+06 0.0743213
2.35590E+06 0.0743140
2.36064E+06 0.0743067
2.36537E+06 0.0742995
2.37011E+06 0.0742922
2.37484E+06 0.0742850
2.37958E+06 0.0742778
2.38432E+06 0.0742706
2.38905E+06 0.0742634
2.39379E+06 0.0742562
2.39852E+06 0.0742491
2.40326E+06 0.0742419
2.40800E+06 0.0742348
2.41273E+06 0.0742277
2.41747E+06 0.0742206
2.42220E+06 0.0742135
2.42694E+06 0.0742065
2.43168E+06 0.0741994
2.43641E+06 0.0741924
2.44115E+06 0.0741854
2.44588E+06 0.0741783
2.45062E+06 0.0741713
2.45536E+06 0.0741644
2.46009E+06 0.0741574
2.46362E+06 0.0741046
2.46716E+06 0.0740519
2.47069E+06 0.0739993
2.47422E+06 0.0739468
2.47776E+06 0.0738945
2.48129E+06 0.0738422
2.48482E+06 0.0737901
2.48835E+06 0.0737380
2.49189E+06 0.0736861
2.49542E+06 0.0736343
2.49895E+06 0.0735826
2.50248E+06 0.0735310
2.50602E+06 0.0734795
2.50955E+06 0.0734282
2.51308E+06 0.0733769
2.51662E+06 0.0733258
2.52015E+06 0.0732747
2.52368E+06 0.0732238
2.52721E+06 0.0731729
2.53075E+06 0.0731222
2.53428E+06 0.0730716
2.53781E+06 0.0730210
2.54135E+06 0.0729706
2.54488E+06 0.0729203
2.54841E+06 0.0728701
2.55194E+06 0.0728200
2.55548E+06 0.0727700
2.55901E+06 0.0727201
2.56254E+06 0.0726704
2.56608E+06 0.0726207
2.56961E+06 0.0725711
2.57314E+06 0.0725216
2.57662E+06 0.0725027
2.58009E+06 0.0724838
2.58357E+06 0.0724649
2.58704E+06 0.0724461
2.59052E+06 0.0724273
2.59400E+06 0.0724086
2.59747E+06 0.0723898
2.60095E+06 0.0723711
2.60442E+06 0.0723524
2.60790E+06 0.0723338
2.61138E+06 0.0723152
2.61485E+06 0.0722966
2.61833E+06 0.0722780
2.62180E+06 0.0722595
2.62528E+06 0.0722410
2.62876E+06 0.0722225
2.63223E+06 0.0722041
2.63571E+06 0.0721857
2.63918E+06 0.0721673
2.64266E+06 0.0721489
2.64614E+06 0.0721306
2.64961E+06 0.0721123
2.65309E+06 0.0720940
2.65656E+06 0.0720758
2.66004E+06 0.0720576
2.66352E+06 0.0720394
2.66699E+06 0.0720213
2.67047E+06 0.0720031
2.67394E+06 0.0719850
2.67742E+06 0.0719670
2.68090E+06 0.0719489
2.68437E+06 0.0719309
2.68438E+06 0.0719309
2.68791E+06 0.0719241
2.69145E+06 0.0719174
2.69498E+06 0.0719106
2.69852E+06 0.0719039
2.70323E+06 0.0718579
2.70794E+06 0.0718120
2.71265E+06 0.0717662
2.71736E+06 0.0717205
2.72207E+06 0.0716749
2.72678E+06 0.0716294
2.73150E+06 0.0715840
2.73621E+06 0.0715388
2.74092E+06 0.0714936
2.74563E+06 0.0714486
2.75034E+06 0.0714036
2.75505E+06 0.0713588
2.75976E+06 0.0713141
2.76447E+06 0.0712694
2.76918E+06 0.0712249
2.77389E+06 0.0711805
2.77860E+06 0.0711362
2.78331E+06 0.0710919
2.78802E+06 0.0710478
2.79273E+06 0.0710038
2.79744E+06 0.0709599
2.80215E+06 0.0709161
2.80687E+06 0.0708724
2.81158E+06 0.0708288
2.81629E+06 0.0707853
2.82100E+06 0.0707419
2.82571E+06 0.0706985
2.83042E+06 0.0706553
2.83513E+06 0.0706122
2.83984E+06 0.0705692
2.84455E+06 0.0705263
2.84926E+06 0.0704835
2.85397E+06 0.0704407
2.85868E+06 0.0703981
2.86339E+06 0.0703556
2.86810E+06 0.0703131
2.87281E+06 0.0702708
2.87752E+06 0.0702285
2.88224E+06 0.0701864
2.88695E+06 0.0701443
2.89166E+06 0.0701024
2.89637E+06 0.0700605
2.90108E+06 0.0700187
2.90579E+06 0.0699770
2.91050E+06 0.0699354
2.91521E+06 0.0698939
2.91992E+06 0.0698525
2.92463E+06 0.0698112
2.92934E+06 0.0697700
2.93405E+06 0.0697288
2.93876E+06 0.0696878
2.94347E+06 0.0696468
2.94818E+06 0.0696059
2.95289E+06 0.0695652
2.95761E+06 0.0695245
2.96232E+06 0.0694839
2.96703E+06 0.0694434
2.97174E+06 0.0694029
2.97645E+06 0.0693626
2.98116E+06 0.0693223
2.98587E+06 0.0692822
2.99058E+06 0.0692421
2.99529E+06 0.0692021
3.00000E+06 0.0691622
3.00781E+06 0.0690421
3.01563E+06 0.0689226
3.02344E+06 0.0688036
3.03125E+06 0.0686851
3.03906E+06 0.0685671
3.04688E+06 0.0684496
3.05469E+06 0.0683326
3.06250E+06 0.0682161
3.07031E+06 0.0681001
3.07813E+06 0.0679846
3.08594E+06 0.0678695
3.09375E+06 0.0677550
3.10156E+06 0.0676409
3.10938E+06 0.0675273
3.11719E+06 0.0674142
3.12500E+06 0.0673016
3.13281E+06 0.0671894
3.14063E+06 0.0670777
3.14844E+06 0.0669665
3.15625E+06 0.0668557
3.16406E+06 0.0667454
3.17188E+06 0.0666355
3.17969E+06 0.0665261
3.18750E+06 0.0664171
3.19531E+06 0.0663086
3.20313E+06 0.0662005
3.21094E+06 0.0660929
3.21875E+06 0.0659857
3.22656E+06 0.0658789
3.23438E+06 0.0657726
3.24219E+06 0.0656666
3.25000E+06 0.0655612
3.25781E+06 0.0654561
3.26563E+06 0.0653514
3.27344E+06 0.0652472
3.28125E+06 0.0651434
3.28906E+06 0.0650400
3.29688E+06 0.0649370
3.30469E+06 0.0648344
3.31250E+06 0.0647322
3.32031E+06 0.0646304
3.32813E+06 0.0645290
3.33594E+06 0.0644280
3.34375E+06 0.0643274
3.35156E+06 0.0642272
3.35938E+06 0.0641274
3.36719E+06 0.0640279
3.37500E+06 0.0639289
3.38281E+06 0.0638302
3.39063E+06 0.0637319
3.39844E+06 0.0636340
3.40625E+06 0.0635365
3.41406E+06 0.0634393
3.42188E+06 0.0633425
3.42969E+06 0.0632461
3.43750E+06 0.0631501
3.44531E+06 0.0630544
3.45313E+06 0.0629590
3.46094E+06 0.0628640
3.46875E+06 0.0627694
3.47656E+06 0.0626752
3.48438E+06 0.0625813
3.49219E+06 0.0624877
3.50000E+06 0.0623945
3.50781E+06 0.0623016
3.51563E+06 0.0622091
3.52344E+06 0.0621169
3.53125E+06 0.0620251
3.53906E+06 0.0619336
3.54688E+06 0.0618424
3.55469E+06 0.0617516
3.56250E+06 0.0616611
3.57031E+06 0.0615709
3.57813E+06 0.0614811
3.58594E+06 0.0613916
3.59375E+06 0.0613024
3.60156E+06 0.0612135
3.60938E+06 0.0611250
3.61719E+06 0.0610367
3.62500E+06 0.0609488
3.63281E+06 0.0608612
3.64063E+06 0.0607740
3.64844E+06 0.0606870
3.65625E+06 0.0606003
3.66406E+06 0.0605140
3.67188E+06 0.0604279
3.67969E+06 0.0603422
3.68750E+06 0.0602568
3.69531E+06 0.0601716
3.70313E+06 0.0600868
3.71094E+06 0.0600023
3.71875E+06 0.0599180
3.72656E+06 0.0598341
3.73438E+06 0.0597504
3.74219E+06 0.0596671
3.75000E+06 0.0595840
3.75781E+06 0.0595012
3.76563E+06 0.0594187
3.77344E+06 0.0593365
3.78125E+06 0.0592546
3.78906E+06 0.0591729
3.79688E+06 0.0590916
3.80469E+06 0.0590105
3.81250E+06 0.0589297
3.82031E+06 0.0588492
3.82813E+06 0.0587689
3.83594E+06 0.0586889
3.84375E+06 0.0586092
3.85156E+06 0.0585298
3.85938E+06 0.0584506
3.86719E+06 0.0583717
3.87500E+06 0.0582930
3.88281E+06 0.0582146
3.89063E+06 0.0581365
3.89844E+06 0.0580587
3.90625E+06 0.0579811
3.91406E+06 0.0579037
3.92188E+06 0.0578267
3.92969E+06 0.0577498
3.93750E+06 0.0576733
3.94531E+06 0.0575969
3.95313E+06 0.0575209
3.96094E+06 0.0574451
3.96875E+06 0.0573695
3.97656E+06 0.0572942
3.98438E+06 0.0572191
3.99219E+06 0.0571443
4.00000E+06 0.0570697
4.01476E+06 0.0567459
4.02951E+06 0.0564252
4.04426E+06 0.0561075
4.05902E+06 0.0557927
4.07377E+06 0.0554807
4.08853E+06 0.0551717
4.10328E+06 0.0548655
4.11804E+06 0.0545620
4.13279E+06 0.0542613
4.14754E+06 0.0539634
4.16230E+06 0.0536681
4.17705E+06 0.0533755
4.19181E+06 0.0530854
4.20656E+06 0.0527980
4.22132E+06 0.0525132
4.23607E+06 0.0522308
4.25083E+06 0.0519510
4.26558E+06 0.0516736
4.28033E+06 0.0513986
4.29509E+06 0.0511260
4.30984E+06 0.0508558
4.32460E+06 0.0505880
4.33935E+06 0.0503225
4.35411E+06 0.0500593
4.36886E+06 0.0497983
4.38361E+06 0.0495395
4.39837E+06 0.0492830
4.41312E+06 0.0490286
4.42788E+06 0.0487764
4.44263E+06 0.0485264
4.45739E+06 0.0482784
4.47214E+06 0.0480325
4.48864E+06 0.0477600
4.50513E+06 0.0474901
4.52163E+06 0.0472227
4.53812E+06 0.0469577
4.55462E+06 0.0466952
4.57111E+06 0.0464351
4.58761E+06 0.0461773
4.60411E+06 0.0459220
4.62060E+06 0.0456689
4.63710E+06 0.0454181
4.65359E+06 0.0451696
4.67009E+06 0.0449233
4.68658E+06 0.0446792
4.70308E+06 0.0444373
4.71958E+06 0.0441976
4.73607E+06 0.0439599
4.75257E+06 0.0437244
4.76906E+06 0.0434909
4.78556E+06 0.0432595
4.80205E+06 0.0430301
4.81855E+06 0.0428027
4.83504E+06 0.0425773
4.85154E+06 0.0423538
4.86804E+06 0.0421323
4.88453E+06 0.0419126
4.90103E+06 0.0416949
4.91752E+06 0.0414789
4.93402E+06 0.0412649
4.95051E+06 0.0410526
4.96701E+06 0.0408421
4.98351E+06 0.0406334
5.00000E+06 0.0404265
5.01491E+06 0.0400921
5.02983E+06 0.0397615
5.04474E+06 0.0394346
5.05965E+06 0.0391113
5.07457E+06 0.0387916
5.08948E+06 0.0384755
5.10440E+06 0.0381628
5.11931E+06 0.0378536
5.13422E+06 0.0375477
5.14914E+06 0.0372453
5.16405E+06 0.0369461
5.17896E+06 0.0366502
5.19388E+06 0.0363575
5.20879E+06 0.0360679
5.22370E+06 0.0357815
5.23862E+06 0.0354982
5.25353E+06 0.0352179
5.26844E+06 0.0349406
5.28336E+06 0.0346662
5.29827E+06 0.0343948
5.31318E+06 0.0341263
5.32810E+06 0.0338606
5.34301E+06 0.0335976
5.35792E+06 0.0333375
5.37284E+06 0.0330801
5.38775E+06 0.0328254
5.40266E+06 0.0325733
