Cd-106(n,g) ENDFB-8.0
Energy(eV) XS(b)
3015.56 2.04299
3015.64 1.94741
3015.72 1.85790
3015.80 1.77593
3015.89 1.69888
3015.97 1.62805
3016.05 1.56122
3016.13 1.49956
3016.30 1.38775
3016.39 1.33214
3016.48 1.28014
3016.66 1.18566
3016.84 1.10211
3017.02 1.02777
3017.20 0.961219
3017.38 0.901347
3017.56 0.847230
3017.74 0.798370
3017.90 0.757172
3018.07 0.719235
3018.23 0.684208
3018.40 0.651976
3018.56 0.621886
3018.73 0.593912
3019.05 0.543678
3019.38 0.499633
3019.71 0.461002
3020.04 0.426716
3020.37 0.396312
3020.70 0.369058
3021.03 0.344669
3021.36 0.322624
3021.69 0.302744
3022.02 0.284647
3022.35 0.268221
3022.68 0.253175
3023.01 0.239440
3023.55 0.219275
3024.09 0.201663
3024.63 0.186157
3025.17 0.172429
3025.71 0.160194
3026.24 0.149280
3026.78 0.139487
3027.32 0.130666
3027.98 0.121024
3028.64 0.112461
3029.30 0.104823
3029.96 0.0979815
3030.62 0.0918297
3031.28 0.0862785
3031.94 0.0812524
3032.59 0.0766879
3033.43 0.0714598
3034.27 0.0667990
3035.11 0.0626289
3035.95 0.0588855
3037.63 0.0524634
3039.31 0.0471825
3040.62 0.0436723
3041.94 0.0406280
3043.26 0.0379782
3044.58 0.0356659
3045.90 0.0336456
3047.21 0.0318807
3049.85 0.0290092
3052.01 0.0272285
3054.16 0.0259170
3056.32 0.0250858
3058.48 0.0248192
3059.62 0.0249735
3060.75 0.0254045
3061.89 0.0262136
3063.03 0.0275700
3064.17 0.0297776
3065.31 0.0334102
3065.88 0.0361194
3066.45 0.0397916
3067.02 0.0450236
3067.30 0.0486150
3067.59 0.0532794
3067.78 0.0574462
3067.98 0.0628071
3068.17 0.0699343
3068.36 0.0796432
3068.56 0.0933400
3068.75 0.112908
3068.85 0.125789
3068.95 0.141106
3069.05 0.159486
3069.14 0.181517
3069.24 0.208174
3069.34 0.239688
3069.44 0.277598
3069.53 0.322110
3069.63 0.375235
3069.73 0.437065
3069.83 0.509352
3069.92 0.593422
3070.02 0.691731
3070.12 0.803698
3070.21 0.931664
3070.31 1.07700
3070.41 1.24280
3070.51 1.42683
3070.60 1.63168
3070.70 1.85809
3070.77 2.02992
3070.84 2.20985
3070.90 2.40321
3070.97 2.60419
3071.04 2.81852
3071.11 3.03954
3071.17 3.27336
3071.24 3.51250
3071.38 4.01766
3071.51 4.54756
3071.78 5.63788
3071.91 6.15079
3072.03 6.64037
3072.16 7.09878
3072.29 7.51416
3072.42 7.87523
3072.48 8.03333
3072.54 8.17181
3072.62 8.31987
3072.70 8.43788
3072.78 8.52713
3072.86 8.57769
3072.93 8.59929
3072.95 8.60001
3072.95 8.59998
3072.96 8.59959
3072.97 8.59889
3072.98 8.59645
3073.02 8.58711
3073.07 8.55801
3073.16 8.48461
3073.27 8.32490
3073.37 8.13619
3073.47 7.90366
3073.56 7.65478
3073.65 7.37601
3073.74 7.07130
3073.83 6.74489
3073.95 6.30422
3074.07 5.84447
3074.30 4.90692
3074.41 4.44117
3074.53 3.99207
3074.64 3.55760
3074.76 3.14992
3074.83 2.91126
3074.90 2.68649
3074.97 2.47263
3075.04 2.27000
3075.11 2.07616
3075.18 1.89663
3075.25 1.72857
3075.32 1.57186
3075.39 1.42426
3075.46 1.28966
3075.53 1.16552
3075.60 1.05144
3075.67 0.946956
3075.74 0.851591
3075.81 0.764831
3075.88 0.686152
3075.95 0.614060
3076.02 0.550048
3076.09 0.492524
3076.16 0.440977
3076.23 0.394289
3076.30 0.353294
3076.44 0.284508
3076.58 0.230258
3076.72 0.188400
3076.86 0.156033
3077.00 0.131104
3077.12 0.114375
3077.24 0.101011
3077.36 0.0903089
3077.48 0.0817008
3077.72 0.0690439
3077.96 0.0604724
3078.20 0.0543397
3078.44 0.0497669
3078.92 0.0432532
3079.40 0.0387265
3079.88 0.0353479
3080.84 0.0306482
3081.80 0.0275827
3082.75 0.0254749
3083.71 0.0239850
3084.67 0.0229231
3085.99 0.0219498
3087.31 0.0213647
3089.95 0.0209651
3091.34 0.0210982
3092.73 0.0214653
3094.12 0.0220824
3095.51 0.0230052
3096.89 0.0243566
3098.28 0.0263840
3099.67 0.0296344
3100.36 0.0321136
3101.06 0.0357066
3101.54 0.0394884
3101.78 0.0421752
3102.01 0.0457845
3102.25 0.0509305
3102.49 0.0585405
3102.61 0.0637600
3102.73 0.0702618
3102.85 0.0783870
3102.97 0.0884592
3103.09 0.101151
3103.21 0.116991
3103.33 0.136695
3103.45 0.160865
3103.57 0.190851
3103.69 0.227533
3103.81 0.272086
3103.93 0.325287
3104.05 0.389353
3104.17 0.465240
3104.29 0.554294
3104.41 0.656861
3104.53 0.775789
3104.65 0.911190
3104.77 1.06367
3104.89 1.23198
3104.99 1.38483
3105.09 1.54891
3105.19 1.72353
3105.28 1.90774
3105.38 2.10026
3105.48 2.29952
3105.68 2.71052
3105.84 3.03824
3105.99 3.35621
3106.15 3.65314
3106.23 3.79097
3106.31 3.91759
3106.38 4.02926
3106.46 4.12867
3106.53 4.21642
3106.61 4.29165
3106.68 4.35730
3106.76 4.40653
3106.85 4.44368
3106.93 4.45771
3106.96 4.45869
3106.96 4.45864
3106.98 4.45796
3107.00 4.45649
3107.03 4.45138
3107.12 4.42332
3107.23 4.36145
3107.33 4.27040
3107.44 4.15209
3107.51 4.06520
3107.57 3.96928
3107.71 3.75507
3107.84 3.51467
3107.97 3.25492
3108.14 2.90791
3108.31 2.55473
3108.48 2.20782
3108.57 2.03910
3108.65 1.87764
3108.73 1.72054
3108.82 1.57226
3108.90 1.42987
3108.99 1.29718
3109.07 1.17134
3109.16 1.05546
3109.24 0.946843
3109.33 0.847965
3109.41 0.760428
3109.49 0.681280
3109.57 0.609122
3109.65 0.543638
3109.73 0.484474
3109.81 0.431254
3109.89 0.383583
3109.97 0.341058
3110.05 0.302832
3110.13 0.269445
3110.29 0.214144
3110.45 0.171736
3110.61 0.139621
3110.77 0.115432
3110.93 0.0975957
3111.09 0.0844299
3111.25 0.0747408
3111.41 0.0676065
3111.57 0.0623303
3111.89 0.0554237
3112.21 0.0513590
3112.53 0.0488126
3113.17 0.0459174
3113.81 0.0445002
3114.45 0.0439062
3115.23 0.0439099
3116.02 0.0444887
3117.58 0.0469086
3119.15 0.0507127
3120.72 0.0558630
3121.50 0.0589969
3122.28 0.0625459
3123.07 0.0665656
3123.85 0.0711215
3124.63 0.0762952
3125.41 0.0821885
3126.20 0.0889278
3126.98 0.0966719
3127.76 0.105621
3128.55 0.116030
3129.33 0.128228
3130.11 0.142643
3130.90 0.159844
3131.29 0.169730
3131.68 0.180590
3132.07 0.192621
3132.46 0.205926
3132.85 0.220771
3133.24 0.237321
3133.67 0.257778
3134.10 0.281084
3134.53 0.307872
3134.95 0.338892
3135.38 0.375110
3135.59 0.395598
3135.81 0.417790
3136.02 0.442123
3136.23 0.468633
3136.45 0.497883
3136.66 0.529971
3136.80 0.551874
3136.93 0.575072
3137.06 0.600059
3137.20 0.626624
3137.33 0.655351
3137.46 0.686024
3137.60 0.719352
3137.73 0.755122
3137.89 0.802484
3138.01 0.839732
3138.12 0.879583
3138.20 0.907687
3138.27 0.937330
3138.35 0.968642
3138.42 1.00132
3138.50 1.03638
3138.58 1.07308
3138.65 1.11259
3138.73 1.15408
3138.79 1.19344
3138.86 1.23516
3138.93 1.27943
3138.99 1.32576
3139.06 1.37579
3139.13 1.42912
3139.19 1.48604
3139.26 1.54594
3139.33 1.61099
3139.39 1.68071
3139.46 1.75552
3139.53 1.83465
3139.59 1.92101
3139.66 2.01399
3139.73 2.11420
3139.79 2.22062
3139.84 2.30498
3139.89 2.39422
3139.94 2.48865
3139.99 2.58861
3140.04 2.69443
3140.09 2.80647
3140.14 2.92512
3140.19 3.05077
3140.24 3.18383
3140.28 3.32473
3140.33 3.47391
3140.38 3.63184
3140.43 3.79898
3140.48 3.97583
3140.53 4.16288
3140.58 4.35651
3140.62 4.52608
3140.66 4.70342
3140.70 4.88883
3140.74 5.08261
3140.78 5.28503
3140.82 5.49642
3140.86 5.71705
3140.90 5.94722
3140.94 6.18724
3140.98 6.43738
3141.02 6.69792
3141.06 6.96915
3141.10 7.25134
3141.14 7.54474
3141.18 7.84961
3141.22 8.16618
3141.27 8.57869
3141.32 9.00141
3141.37 9.44274
3141.41 9.90299
3141.46 10.3824
3141.51 10.8811
3141.56 11.3993
3141.61 11.9370
3141.66 12.4942
3141.71 13.0709
3141.76 13.6668
3141.81 14.2817
3141.90 15.5672
3142.00 16.9092
3142.10 18.3301
3142.20 19.8094
3142.30 21.3382
3142.39 22.8901
3142.59 26.0933
3142.78 29.2733
3142.98 32.3306
3143.08 33.7626
3143.18 35.1060
3143.31 36.7561
3143.44 38.1696
3143.53 38.9566
3143.62 39.6146
3143.71 40.1358
3143.79 40.5104
3143.88 40.7444
3143.97 40.8244
3144.00 40.8171
3144.10 40.6731
3144.19 40.3475
3144.29 39.8450
3144.39 39.1807
3144.52 37.9942
3144.65 36.5349
3144.78 34.9349
3144.91 33.1606
3145.02 31.4205
3145.14 29.6132
3145.37 25.8512
3145.62 21.7248
3145.75 19.7389
3145.88 17.8369
3146.01 16.0233
3146.13 14.3401
3146.20 13.5387
3146.26 12.7817
3146.32 12.0453
3146.39 11.3529
3146.45 10.6825
3146.51 10.0549
3146.58 9.44978
3146.64 8.88563
3146.71 8.34384
3146.77 7.84060
3146.83 7.35903
3146.90 6.91323
3146.96 6.48801
3147.02 6.09558
3147.09 5.72232
3147.15 5.37876
3147.21 5.05280
3147.28 4.75345
3147.34 4.47002
3147.40 4.21021
3147.47 3.96461
3147.53 3.73637
3147.60 3.52436
3147.66 3.33049
3147.72 3.14757
3147.79 2.98039
3147.85 2.82270
3147.91 2.67857
3147.98 2.54260
3148.04 2.41637
3148.10 2.29913
3148.17 2.19184
3148.23 2.09045
3148.29 1.99753
3148.36 1.90959
3148.42 1.82887
3148.51 1.72609
3148.60 1.63239
3148.68 1.54681
3148.77 1.46931
3148.86 1.39734
3148.94 1.33188
3149.03 1.27079
3149.11 1.21496
3149.20 1.16261
3149.29 1.11455
3149.46 1.02752
3149.63 0.951432
3149.81 0.884383
3149.93 0.839696
3150.06 0.798941
3150.19 0.761347
3150.32 0.726564
3150.57 0.664286
3150.82 0.610181
3151.08 0.562792
3151.33 0.520993
3151.59 0.483898
3151.84 0.450798
3152.09 0.421010
3152.35 0.394295
3152.60 0.370140
3152.86 0.348221
3153.11 0.328188
3153.37 0.309966
3153.62 0.293274
3153.87 0.277942
3154.36 0.251881
3154.84 0.229478
3155.33 0.210030
3155.81 0.193031
3156.30 0.178083
3156.78 0.164866
3157.27 0.153121
3157.75 0.142636
3158.26 0.132797
3158.77 0.124002
3159.28 0.116077
3159.79 0.108939
3160.81 0.0965870
3161.82 0.0863403
3162.61 0.0795612
3163.39 0.0736134
3164.18 0.0683520
3164.96 0.0636840
3165.75 0.0595118
3166.53 0.0557774
3168.10 0.0493869
3169.12 0.0458804
3170.14 0.0427814
3172.17 0.0375776
3174.20 0.0334065
3176.24 0.0300153
3177.81 0.0278136
3179.38 0.0259103
3180.95 0.0242553
3182.52 0.0228036
3185.66 0.0203983
3188.81 0.0185140
3192.87 0.0166436
3196.94 0.0152460
3201.00 0.0141985
3205.07 0.0134195
3209.88 0.0127729
3214.68 0.0123551
3219.49 0.0121315
3224.29 0.0120766
3228.36 0.0121514
3232.43 0.0123327
3236.49 0.0126209
3240.56 0.0130200
3244.62 0.0135374
3248.69 0.0141853
3252.76 0.0149803
3256.82 0.0159453
3261.63 0.0173472
3266.43 0.0190917
3271.24 0.0212923
3273.64 0.0226031
3276.04 0.0240831
3278.08 0.0254899
3280.11 0.0270585
3282.14 0.0288143
3284.18 0.0307871
3286.21 0.0330132
3288.24 0.0355366
3290.28 0.0384121
3292.31 0.0417074
3294.90 0.0466447
3296.19 0.0494843
3297.49 0.0526174
3298.78 0.0560950
3300.07 0.0599690
3301.37 0.0642985
3302.66 0.0691576
3303.95 0.0746531
3305.25 0.0808824
3306.54 0.0879604
3307.84 0.0960355
3309.13 0.105335
3309.78 0.110533
3310.42 0.116154
3311.07 0.122241
3311.72 0.128843
3312.36 0.136017
3313.01 0.143819
3313.40 0.148912
3313.80 0.154291
3314.19 0.159980
3314.58 0.165986
3314.97 0.172367
3315.37 0.179137
3315.76 0.186329
3315.96 0.190085
3316.15 0.193959
3316.34 0.197729
3316.52 0.201614
3316.71 0.205619
3316.89 0.209747
3317.05 0.213469
3317.22 0.217294
3317.38 0.221225
3317.54 0.225243
3317.76 0.230917
3317.98 0.236787
3318.20 0.242918
3318.42 0.249269
3318.64 0.255909
3318.86 0.262793
3319.08 0.269966
3319.29 0.277444
3319.55 0.286561
3319.80 0.296107
3320.06 0.306151
3320.31 0.316727
3320.57 0.327875
3320.82 0.339636
3321.07 0.352057
3321.33 0.365189
3321.58 0.379143
3321.84 0.393871
3322.09 0.409495
3322.22 0.417666
3322.34 0.426089
3322.47 0.434775
3322.60 0.443735
3322.73 0.452982
3322.85 0.462526
3322.98 0.472382
3323.11 0.482564
3323.23 0.493085
3323.36 0.503962
3323.49 0.515300
3323.62 0.526941
3323.74 0.538989
3323.87 0.551464
3324.00 0.564386
3324.12 0.577778
3324.25 0.591663
3324.38 0.606065
3324.51 0.621131
3324.63 0.636653
3324.76 0.652778
3324.89 0.669536
3325.01 0.686962
3325.14 0.705092
3325.27 0.723966
3325.39 0.743625
3325.52 0.764279
3325.65 0.785653
3325.78 0.807956
3325.90 0.831245
3326.03 0.855579
3326.16 0.881022
3326.28 0.907645
3326.41 0.935522
3326.54 0.964735
3326.67 0.995371
3326.79 1.02753
3326.92 1.06131
3327.05 1.09683
3327.17 1.13420
3327.30 1.17358
3327.43 1.21509
3327.52 1.24695
3327.61 1.27974
3327.71 1.31426
3327.80 1.34984
3327.89 1.38734
3327.98 1.42605
3328.08 1.46689
3328.17 1.50909
3328.26 1.55369
3328.35 1.59984
3328.45 1.64868
3328.54 1.69929
3328.63 1.75293
3328.72 1.80860
3328.81 1.86705
3328.91 1.92846
3329.03 2.01847
3329.16 2.11509
3329.29 2.21899
3329.41 2.33089
3329.54 2.45161
3329.67 2.58207
3329.80 2.72326
3329.92 2.87634
3330.05 3.04254
3330.18 3.22328
3330.30 3.42008
3330.43 3.63465
3330.49 3.75010
3330.56 3.86886
3330.62 3.99497
3330.68 4.12476
3330.75 4.26264
3330.81 4.40459
3330.88 4.55544
3330.94 4.71078
3331.00 4.87590
3331.07 5.04873
3331.13 5.22964
3331.19 5.41599
3331.26 5.61408
3331.32 5.81812
3331.38 6.03500
3331.45 6.25835
3331.51 6.49570
3331.58 6.74404
3331.70 7.27122
3331.83 7.84723
3331.96 8.47593
3332.08 9.16124
3332.21 9.90714
3332.34 10.7176
3332.46 11.5963
3332.59 12.5471
3332.72 13.5732
3332.85 14.6774
3332.97 15.8523
3333.10 17.0869
3333.22 18.3887
3333.34 19.7778
3333.47 21.2294
3333.59 22.7630
3333.71 24.3478
3333.96 27.6722
3334.09 29.5428
3334.23 31.4307
3334.36 33.3119
3334.49 35.1593
3334.63 36.9428
3334.76 38.6300
3334.90 40.1871
3335.03 41.5797
3335.14 42.5933
3335.26 43.4981
3335.38 44.2060
3335.50 44.6995
3335.62 44.9634
3335.69 45.0097
3335.77 44.9558
3335.86 44.7600
3335.92 44.5406
3336.00 44.1693
3336.03 44.0240
3336.12 43.4197
3336.19 42.8513
3336.26 42.2215
3336.39 40.8504
3336.51 39.4966
3336.62 37.9961
3336.72 36.5351
3336.82 34.9894
3337.02 31.7150
3337.36 25.9718
3337.53 23.1689
3337.70 20.4914
3337.82 18.7325
3337.94 17.0830
3338.06 15.5364
3338.17 14.0981
3338.23 13.4148
3338.29 12.7600
3338.35 12.1335
3338.41 11.5451
3338.47 10.9742
3338.52 10.4397
3338.58 9.92275
3338.64 9.44021
3338.71 8.89079
3338.78 8.38329
3338.85 7.90830
3338.92 7.46441
3338.99 7.04435
3339.06 6.65860
3339.13 6.29944
3339.20 5.96533
3339.27 5.65042
3339.33 5.36221
3339.40 5.09457
3339.47 4.84610
3339.54 4.61543
3339.61 4.40128
3339.68 4.20240
3339.75 4.01762
3339.81 3.86997
3339.87 3.73117
3339.93 3.60061
3339.98 3.47973
3340.10 3.25635
3340.22 3.05718
3340.33 2.87887
3340.45 2.71855
3340.57 2.57374
3340.69 2.44233
3340.80 2.32254
3340.92 2.21285
3341.04 2.11199
3341.15 2.01887
3341.27 1.93260
3341.39 1.85241
3341.50 1.77763
3341.62 1.70772
3341.74 1.64166
3341.86 1.58016
3341.97 1.52227
3342.09 1.46770
3342.32 1.36745
3342.56 1.27756
3342.79 1.19625
3343.03 1.12303
3343.26 1.05654
3343.50 0.995971
3343.69 0.950196
3343.88 0.907598
3344.07 0.867885
3344.26 0.830984
3344.45 0.796279
3344.65 0.763929
3344.84 0.733412
3345.03 0.704883
3345.41 0.652602
3345.79 0.606080
3346.18 0.564493
3346.56 0.527162
3347.03 0.486429
3347.50 0.450457
3347.97 0.418400
3348.43 0.389827
3348.90 0.364147
3349.37 0.341076
3349.84 0.320188
3350.31 0.301296
3350.86 0.281133
3351.42 0.263080
3351.97 0.246800
3352.52 0.232124
3353.08 0.218807
3353.63 0.206728
3354.18 0.195703
3354.74 0.185649
3355.67 0.170499
3356.61 0.157381
3357.55 0.145971
3358.48 0.136013
3359.42 0.127297
3360.36 0.119658
3361.30 0.112959
3362.23 0.107102
3363.17 0.101990
3364.11 0.0975686
3365.04 0.0937959
3365.98 0.0906550
3366.92 0.0881429
3367.85 0.0862973
3368.79 0.0851938
3369.73 0.0849723
3370.36 0.0854497
3371.00 0.0865793
3371.64 0.0885516
3372.28 0.0916490
3372.92 0.0963462
3373.56 0.103486
3373.88 0.108498
3374.20 0.115021
3374.52 0.123964
3374.84 0.137077
3375.01 0.146913
3375.18 0.159646
3375.35 0.176610
3375.52 0.199239
3375.69 0.230043
3375.86 0.271635
3375.94 0.297705
3376.03 0.328044
3376.11 0.363306
3376.20 0.404221
3376.28 0.452198
3376.37 0.507021
3376.45 0.570184
3376.54 0.642745
3376.62 0.725838
3376.71 0.820674
3376.79 0.928525
3376.88 1.05072
3376.97 1.19035
3377.05 1.34558
3377.14 1.51932
3377.22 1.71294
3377.31 1.92776
3377.39 2.16500
3377.48 2.42580
3377.56 2.71109
3377.65 3.02547
3377.73 3.36214
3377.82 3.72487
3377.90 4.11362
3377.99 4.53299
3378.07 4.97244
3378.16 5.43550
3378.24 5.92053
3378.34 6.49214
3378.43 7.08542
3378.63 8.31208
3378.82 9.57005
3379.01 10.7942
3379.11 11.4168
3379.21 12.0006
3379.31 12.5431
3379.41 13.0357
3379.53 13.5338
3379.65 13.9436
3379.76 14.2557
3379.85 14.4247
3379.91 14.5006
3379.98 14.5532
3380.00 14.5611
3380.04 14.5681
3380.05 14.5680
3380.06 14.5672
3380.07 14.5658
3380.08 14.5607
3380.12 14.5421
3380.19 14.4765
3380.26 14.3697
3380.36 14.1650
3380.43 13.9706
3380.50 13.7410
3380.63 13.2364
3380.75 12.6340
3380.87 12.0222
3380.98 11.3564
3381.10 10.6494
3381.21 9.91429
3381.43 8.48824
3381.65 7.09152
3381.76 6.41930
3381.87 5.78138
3381.97 5.17110
3382.08 4.60355
3382.15 4.26644
3382.22 3.95015
3382.28 3.64989
3382.35 3.36581
3382.42 3.09790
3382.49 2.84608
3382.55 2.61011
3382.62 2.38968
3382.69 2.18440
3382.75 1.99379
3382.82 1.81732
3382.89 1.65441
3382.95 1.50444
3383.02 1.36676
3383.09 1.24070
3383.16 1.12558
3383.22 1.01922
3383.29 0.924078
3383.36 0.837835
3383.42 0.759840
3383.49 0.689463
3383.56 0.626095
3383.63 0.569153
3383.69 0.518083
3383.83 0.431501
3383.96 0.362539
3384.09 0.307897
3384.23 0.264762
3384.33 0.237938
3384.43 0.215813
3384.64 0.181931
3384.84 0.158039
3385.05 0.141071
3385.25 0.128597
3385.46 0.119237
3385.86 0.106043
3386.27 0.0970603
3386.68 0.0904071
3387.09 0.0852254
3387.50 0.0810784
3388.32 0.0748726
3389.14 0.0705576
3389.95 0.0674981
3390.77 0.0653296
3391.79 0.0635187
3392.81 0.0624367
3393.84 0.0618992
3394.86 0.0618068
3395.98 0.0621608
3397.11 0.0629518
3398.23 0.0641486
3399.36 0.0657367
3400.48 0.0677222
3401.60 0.0701201
3402.73 0.0729626
3403.85 0.0762926
3404.98 0.0801702
3406.10 0.0846607
3407.23 0.0898583
3408.35 0.0958773
3409.47 0.102861
3410.60 0.110990
3411.72 0.120488
3412.85 0.131649
3413.97 0.144882
3414.53 0.152423
3415.09 0.160686
3415.66 0.169780
3416.22 0.179779
3416.78 0.190825
3417.34 0.203066
3417.91 0.216708
3418.47 0.231914
3419.03 0.248966
3419.59 0.268177
3420.15 0.289930
3420.72 0.314702
3421.28 0.343085
3421.56 0.358858
3421.84 0.375832
3422.17 0.397679
3422.51 0.421565
3422.84 0.447843
3423.17 0.476856
3423.50 0.509017
3423.67 0.526428
3423.83 0.544818
3424.00 0.564266
3424.17 0.584859
3424.33 0.606692
3424.50 0.629873
3424.74 0.666486
3424.86 0.686187
3424.98 0.706675
3425.07 0.722387
3425.29 0.763366
3425.48 0.801200
3425.66 0.842196
3425.85 0.886745
3425.94 0.910623
3426.03 0.935306
3426.17 0.975345
3426.31 1.01799
3426.45 1.06418
3426.59 1.11362
3426.73 1.16745
3426.80 1.19583
3426.87 1.22541
3426.94 1.25670
3427.01 1.28890
3427.08 1.32255
3427.15 1.35774
3427.23 1.39510
3427.30 1.43371
3427.37 1.47481
3427.44 1.51736
3427.51 1.56275
3427.58 1.60986
3427.65 1.65949
3427.72 1.71185
3427.79 1.76796
3427.86 1.82649
3427.93 1.88845
3428.00 1.95413
3428.07 2.02488
3428.14 2.09903
3428.21 2.17792
3428.28 2.26196
3428.33 2.32278
3428.38 2.38637
3428.42 2.45289
3428.47 2.52252
3428.52 2.59542
3428.57 2.67179
3428.62 2.75182
3428.66 2.83392
3428.71 2.92182
3428.76 3.01402
3428.81 3.11077
3428.85 3.21232
3428.90 3.31894
3428.95 3.43088
3429.00 3.54845
3429.05 3.66929
3429.12 3.86324
3429.19 4.06878
3429.26 4.28960
3429.33 4.52679
3429.40 4.78526
3429.47 5.05890
3429.54 5.35246
3429.61 5.66715
3429.68 6.00922
3429.75 6.37030
3429.82 6.76203
3429.89 7.17462
3429.96 7.62112
3430.03 8.09015
3430.10 8.58891
3430.17 9.11844
3430.24 9.68795
3430.31 10.2822
3430.38 10.9098
3430.45 11.5711
3430.52 12.2666
3430.59 12.9964
3430.66 13.7605
3430.73 14.5585
3430.80 15.4021
3430.87 16.2665
3430.94 17.1754
3431.01 18.1017
3431.15 20.0508
3431.29 22.0806
3431.44 24.1962
3431.58 26.3387
3431.86 30.6262
3432.02 33.0479
3432.19 35.3016
3432.33 37.0203
3432.47 38.5305
3432.59 39.6317
3432.71 40.5341
3432.83 41.2219
3432.95 41.6838
3433.02 41.8529
3433.10 41.9323
3433.22 41.8746
3433.34 41.5873
3433.46 41.0801
3433.58 40.3675
3433.66 39.7173
3433.75 38.9736
3433.84 38.1467
3433.93 37.2582
3434.10 35.3626
3434.27 33.3457
3434.46 31.0993
3434.65 28.9269
3434.82 27.0909
3434.91 26.2569
3434.99 25.4906
3435.08 24.8000
3435.16 24.1917
3435.25 23.6718
3435.33 23.2497
3435.39 23.0269
3435.44 22.8477
3435.50 22.7059
3435.55 22.6071
3435.61 22.5479
3435.66 22.5306
3435.72 22.5544
3435.77 22.6181
3435.86 22.8007
3435.94 23.0808
3436.03 23.4543
3436.11 23.9105
3436.20 24.4542
3436.29 25.0734
3436.37 25.7604
3436.46 26.5063
3436.57 27.5213
3436.64 28.2844
3436.72 29.0691
3436.81 29.9490
3436.89 30.8226
3437.07 32.5549
3437.24 34.1513
3437.41 35.5396
3437.49 36.1259
3437.58 36.6224
3437.68 37.0784
3437.77 37.4071
3437.90 37.6353
3438.03 37.6053
3438.11 37.4596
3438.19 37.2176
3438.27 36.8851
3438.35 36.4556
3438.43 35.9430
3438.50 35.3541
3438.58 34.6874
3438.66 33.9476
3438.74 33.1402
3438.81 32.2596
3438.89 31.3348
3439.05 29.3335
3439.13 28.1731
3439.22 26.9803
3439.38 24.5491
3439.54 22.2848
3439.70 20.0528
3439.85 17.8966
3440.01 15.8640
3440.09 14.8912
3440.16 13.9555
3440.24 13.0590
3440.32 12.2138
3440.40 11.3991
3440.47 10.6267
3440.55 9.89687
3440.63 9.21792
3440.70 8.62804
3440.77 8.07226
3440.84 7.54980
3440.91 7.06642
3440.98 6.60727
3441.05 6.18416
3441.12 5.78377
3441.19 5.41611
3441.27 5.06934
3441.34 4.74753
3441.41 4.44929
3441.48 4.17696
3441.55 3.92141
3441.62 3.68853
3441.69 3.47038
3441.76 3.27186
3441.84 3.06859
3441.92 2.88272
3441.99 2.71281
3442.07 2.55937
3442.15 2.41715
3442.23 2.28703
3442.30 2.16790
3442.38 2.06008
3442.46 1.95983
3442.54 1.86775
3442.62 1.78305
3442.69 1.70599
3442.77 1.63391
3442.85 1.56727
3443.00 1.44898
3443.13 1.36340
3443.26 1.28758
3443.39 1.21947
3443.51 1.15794
3443.64 1.10167
3443.77 1.05074
3443.89 1.00407
3444.02 0.961104
3444.15 0.921103
3444.28 0.884311
3444.53 0.818144
3444.78 0.760247
3445.04 0.709115
3445.35 0.654075
3445.66 0.605896
3445.97 0.563380
3446.28 0.525602
3446.59 0.491832
3446.90 0.461483
3447.22 0.434082
3447.53 0.409311
3447.98 0.377023
3448.43 0.348720
3448.88 0.323688
3449.33 0.301419
3449.79 0.281460
3450.24 0.263564
3450.69 0.247410
3451.14 0.232772
3451.77 0.214764
3452.39 0.198865
3453.01 0.184752
3453.63 0.172160
3454.25 0.160872
3454.88 0.150711
3455.50 0.141527
3456.12 0.133210
3456.85 0.124324
3457.59 0.116340
3458.32 0.109139
3459.06 0.102621
3459.79 0.0967021
3460.53 0.0913079
3462.00 0.0818549
3463.24 0.0750009
3464.49 0.0690144
3465.73 0.0637548
3466.97 0.0591110
3468.22 0.0549826
3469.46 0.0512980
3470.70 0.0479948
3471.95 0.0450236
3474.44 0.0398996
3476.92 0.0356607
3479.41 0.0321101
3481.90 0.0291100
3484.38 0.0265447
3486.87 0.0243289
3489.36 0.0224037
3491.85 0.0207212
3494.33 0.0192405
3496.82 0.0179309
3501.80 0.0157253
3506.77 0.0139490
3511.75 0.0124961
3516.72 0.0112918
3521.69 0.0102844
3526.67 0.00943130
3531.64 0.00870002
3536.62 0.00807076
3541.59 0.00752644
3551.54 0.00663776
3561.49 0.00595489
3571.44 0.00542700
3581.39 0.00502172
3591.34 0.00471986
3601.29 0.00451423
3612.14 0.00440835
3621.64 0.00445069
3631.14 0.00470796
3635.89 0.00498444
3640.64 0.00544350
3645.39 0.00623874
3647.76 0.00684144
3650.13 0.00767490
3651.72 0.00844182
3653.30 0.00944815
3654.88 0.0107987
3656.47 0.0126551
3658.05 0.0153129
3658.84 0.0171169
3659.63 0.0193816
3660.42 0.0222821
3661.21 0.0260686
3662.01 0.0311649
3662.80 0.0383178
3663.31 0.0446541
3663.81 0.0532627
3664.07 0.0589449
3664.32 0.0660524
3664.58 0.0753952
3664.83 0.0881642
3665.09 0.106584
3665.21 0.118863
3665.34 0.133969
3665.47 0.152819
3665.60 0.176061
3665.72 0.204974
3665.85 0.240953
3665.98 0.286059
3666.11 0.341580
3666.23 0.410144
3666.36 0.494413
3666.49 0.597402
3666.55 0.657446
3666.61 0.722471
3666.68 0.795015
3666.74 0.873292
3666.80 0.960290
3666.87 1.05380
3666.97 1.21773
