Gd-158(n,tot) ENDFB-8.0
0.000316000 1.73821E+06
0.000326250 1.71096E+06
0.000336500 1.68497E+06
0.000346750 1.66015E+06
0.000357000 1.63641E+06
0.000367250 1.61367E+06
0.000377500 1.59187E+06
0.000387750 1.57095E+06
0.000398000 1.55084E+06
0.000410750 1.52689E+06
0.000423500 1.50403E+06
0.000436250 1.48219E+06
0.000449000 1.46128E+06
0.000461750 1.44126E+06
0.000474500 1.42205E+06
0.000487250 1.40360E+06
0.000500000 1.38587E+06
0.000501000 1.38451E+06
0.000505063 1.37902E+06
0.000509125 1.37359E+06
0.000517250 1.36294E+06
0.000533500 1.34236E+06
0.000549750 1.32272E+06
0.000566000 1.30392E+06
0.000582250 1.28593E+06
0.000598500 1.26868E+06
0.000614750 1.25212E+06
0.000631000 1.23621E+06
0.000651375 1.21711E+06
0.000671750 1.19889E+06
0.000692125 1.18150E+06
0.000712500 1.16485E+06
0.000732875 1.14892E+06
0.000753250 1.13364E+06
0.000773625 1.11897E+06
0.000794000 1.10487E+06
0.000819750 1.08782E+06
0.000845500 1.07156E+06
0.000871250 1.05604E+06
0.000897000 1.04119E+06
0.000922750 1.02697E+06
0.000948500 1.01335E+06
0.000974250 1.00027E+06
0.00100000 987708
0.00103250 972535
0.00106500 958069
0.00109750 944259
0.00113000 931055
0.00116250 918416
0.00119500 906302
0.00122750 894679
0.00126000 883514
0.00130000 870360
0.00134000 857807
0.00138000 845812
0.00142000 834335
0.00146000 823340
0.00150000 812795
0.00154000 802670
0.00158000 792938
0.00163250 780721
0.00168500 769090
0.00173750 758000
0.00179000 747410
0.00184250 737284
0.00189500 727591
0.00194750 718300
0.00200000 709385
0.00206375 699031
0.00212750 689156
0.00219125 679724
0.00225500 670705
0.00231875 662069
0.00238250 653791
0.00244625 645847
0.00251000 638216
0.00259125 628911
0.00267250 620046
0.00275375 611588
0.00283500 603506
0.00291625 595775
0.00299750 588370
0.00307875 581269
0.00316000 574453
0.00326250 566233
0.00336500 558404
0.00346750 550936
0.00357000 543805
0.00367250 536986
0.00377500 530456
0.00387750 524198
0.00398000 518193
0.00410750 511052
0.00423500 504250
0.00436250 497762
0.00449000 491564
0.00461750 485636
0.00474500 479961
0.00487250 474520
0.00500000 469299
0.00501000 468898
0.00505063 467284
0.00509125 465689
0.00517250 462560
0.00533500 456529
0.00549750 450781
0.00566000 445296
0.00582250 440055
0.00598500 435041
0.00614750 430239
0.00631000 425634
0.00651375 420119
0.00671750 414873
0.00692125 409874
0.00712500 405104
0.00732875 400547
0.00753250 396188
0.00773625 392013
0.00794000 388010
0.00819750 383181
0.00845500 378587
0.00871250 374213
0.00897000 370039
0.00922750 366053
0.00948500 362241
0.00974250 358590
0.0100000 355090
0.0105275 348347
0.0110550 342119
0.0115825 336342
0.0121100 330961
0.0126375 325932
0.0131650 321215
0.0136925 316776
0.0142200 312585
0.0146800 309114
0.0151400 305796
0.0156000 302619
0.0160600 299570
0.0169800 293816
0.0179000 288456
0.0189250 282874
0.0199500 277633
0.0200000 277385
0.0201656 276568
0.0203313 275758
0.0206625 274159
0.0213250 271037
0.0226500 265056
0.0239750 259360
0.0253000 253884
0.0268250 247788
0.0283500 241854
0.0298750 236033
0.0314000 230291
0.0324788 226262
0.0335575 222252
0.0346363 218256
0.0357150 214271
0.0365282 211272
0.0373414 208277
0.0381546 205286
0.0389678 202299
0.0405942 196338
0.0422206 190399
0.0438470 184490
0.0454734 178620
0.0470999 172801
0.0487263 167044
0.0500000 162587
0.0516375 156932
0.0532750 151373
0.0549125 145920
0.0565500 140584
0.0581875 135371
0.0598250 130290
0.0614625 125348
0.0631000 120549
0.0645034 116553
0.0659067 112668
0.0673101 108893
0.0687134 105231
0.0701168 101681
0.0715202 98242.0
0.0729235 94914.4
0.0743269 91696.7
0.0759213 88172.2
0.0775158 84785.0
0.0783130 83141.8
0.0791102 81531.8
0.0799074 79954.6
0.0807046 78409.6
0.0815019 76896.4
0.0822991 75414.5
0.0830963 73963.5
0.0838935 72542.8
0.0846907 71152.1
0.0854880 69790.8
0.0862852 68458.4
0.0870824 67154.4
0.0883511 65136.5
0.0896198 63187.2
0.0908885 61304.5
0.0921572 59486.3
0.0934259 57730.5
0.0946946 56035.3
0.0959633 54398.4
0.0972319 52818.0
0.0986160 51156.1
0.100000 49556.7
0.101214 48203.7
0.102427 46895.4
0.103641 45630.2
0.104854 44406.6
0.106068 43223.2
0.107282 42078.5
0.108495 40971.2
0.109709 39900.0
0.110784 38980.1
0.111859 38086.7
0.112934 37218.8
0.114009 36375.7
0.115084 35556.5
0.116159 34760.6
0.117234 33987.1
0.118309 33235.3
0.119384 32504.6
0.120459 31794.3
0.121534 31103.8
0.122609 30432.4
0.123684 29779.5
0.124759 29144.6
0.125834 28527.0
0.126909 27926.3
0.128310 27167.9
0.129710 26436.1
0.131111 25729.8
0.132512 25047.9
0.133913 24389.5
0.135314 23753.7
0.136714 23139.4
0.138115 22545.9
0.139516 21972.3
0.140917 21417.8
0.142317 20881.7
0.143718 20363.2
0.145119 19861.7
0.146520 19376.4
0.147921 18906.8
0.149321 18452.3
0.151269 17844.2
0.153217 17262.5
0.155164 16705.9
0.157112 16173.1
0.159060 15662.7
0.161007 15173.8
0.162955 14705.2
0.164903 14255.8
0.166666 13864.8
0.168429 13488.1
0.170193 13125.2
0.171956 12775.3
0.173720 12438.0
0.175483 12112.6
0.177247 11798.7
0.179010 11495.7
0.180774 11203.2
0.182537 10920.8
0.184300 10647.9
0.186064 10384.3
0.187827 10129.4
0.189591 9883.08
0.191354 9644.84
0.193118 9414.38
0.194838 9196.69
0.196559 8985.85
0.198279 8781.58
0.200000 8583.61
0.202200 8339.34
0.204399 8104.50
0.206599 7878.64
0.208798 7661.34
0.210998 7452.19
0.213198 7250.81
0.215397 7056.83
0.217597 6869.94
0.219796 6689.79
0.221996 6516.09
0.224195 6348.55
0.226395 6186.90
0.228595 6030.87
0.230794 5880.23
0.232994 5734.74
0.235193 5594.18
0.237701 5439.68
0.240209 5291.03
0.242716 5147.95
0.245224 5010.17
0.247732 4877.44
0.250240 4749.54
0.252747 4626.24
0.255255 4507.34
0.258050 4379.76
0.260844 4257.13
0.263639 4139.23
0.266434 4025.81
0.269229 3916.67
0.272023 3811.60
0.274818 3710.42
0.277613 3612.93
0.280407 3518.98
0.283202 3428.39
0.285997 3341.03
0.288791 3256.73
0.291586 3175.37
0.294381 3096.82
0.297175 3020.96
0.299970 2947.66
0.302962 2871.91
0.305954 2798.86
0.308946 2728.37
0.311938 2660.35
0.314930 2594.67
0.317922 2531.24
0.320914 2469.96
0.323906 2410.73
0.327425 2343.60
0.330943 2279.05
0.334461 2216.97
0.337979 2157.23
0.341498 2099.72
0.345016 2044.34
0.348534 1990.98
0.352053 1939.56
0.355571 1889.99
0.359089 1842.17
0.362607 1796.04
0.366126 1751.51
0.369644 1708.52
0.373162 1666.99
0.376681 1626.88
0.380199 1588.11
0.384030 1547.35
0.387861 1508.05
0.391692 1470.15
0.395523 1433.57
0.399354 1398.26
0.403185 1364.17
0.407015 1331.23
0.410846 1299.41
0.415224 1264.34
0.419603 1230.58
0.423981 1198.09
0.428359 1166.79
0.432737 1136.64
0.437115 1107.58
0.441493 1079.55
0.445871 1052.52
0.450249 1026.43
0.454627 1001.26
0.459005 976.945
0.463383 953.465
0.467762 930.782
0.472140 908.865
0.476518 887.681
0.480896 867.197
0.485672 845.610
0.490448 824.771
0.500000 785.188
0.512315 737.984
0.524629 694.738
0.536944 655.056
0.549259 618.584
0.561574 584.948
0.573888 553.818
0.586203 524.974
0.598518 498.225
0.608203 478.534
0.617889 459.931
0.627574 442.336
0.637260 425.687
0.646946 409.934
0.656631 395.021
0.676003 367.490
0.695374 342.707
0.714745 320.263
0.734116 299.851
0.753488 281.272
0.765681 270.425
0.777874 260.174
0.790068 250.472
0.802261 241.288
0.814455 232.597
0.826648 224.368
0.851035 209.167
0.875422 195.479
0.899809 183.074
0.924196 171.785
0.948583 161.506
0.974291 151.641
1.00000 142.649
1.01746 136.996
1.03491 131.690
1.05237 126.706
1.06983 122.019
1.08728 117.592
1.10474 113.401
1.12220 109.435
1.13965 105.683
1.15711 102.132
1.17457 98.7675
1.20948 92.5515
1.24439 86.9443
1.27930 81.8694
1.31750 76.8781
1.35570 72.4083
1.39390 68.3639
1.43210 64.7049
1.47030 61.3954
1.50849 58.3989
1.54669 55.6835
1.58489 53.2175
1.62016 51.1474
1.65542 49.2652
1.69069 47.5529
1.72596 45.9990
1.76122 44.5942
1.79649 43.3316
1.83175 42.2056
1.86702 41.2124
1.90027 40.3963
1.93351 39.6967
1.96676 39.1151
2.00000 38.6550
2.03199 38.3360
2.06399 38.1447
2.09598 38.0884
2.12797 38.1828
2.15997 38.4469
2.19196 38.9035
2.22395 39.5810
2.23995 40.0162
2.25595 40.5254
2.27194 41.1164
2.28794 41.7971
2.30394 42.5772
2.31993 43.4681
2.33993 44.7582
2.35992 46.2746
2.37992 48.0566
2.38992 49.0620
2.39992 50.1529
2.40991 51.3373
2.41991 52.6241
2.42991 54.0234
2.43991 55.5463
2.44990 57.2065
2.45990 59.0188
2.46990 61.0010
2.47990 63.1729
2.48790 65.0630
2.49589 67.1026
2.50389 69.3069
2.51189 71.6928
2.52325 75.4324
2.53461 79.6413
2.54598 84.3976
2.55166 87.0096
2.55734 89.7949
2.56302 92.7696
2.56870 95.9500
2.57438 99.3549
2.58006 103.005
2.58574 106.924
2.59142 111.139
2.59710 115.679
2.60278 120.576
2.61001 127.389
2.61724 134.935
2.62447 143.322
2.63170 152.677
2.63893 163.151
2.64255 168.863
2.64616 174.925
2.64978 181.366
2.65339 188.216
2.65701 195.511
2.66062 203.285
2.66630 216.578
2.67198 231.346
2.67766 247.796
2.68050 256.726
2.68334 266.171
2.68619 276.170
2.68903 286.756
2.69187 297.977
2.69471 309.870
2.69755 322.489
2.70039 335.876
2.70323 350.086
2.70607 365.176
2.71020 388.817
2.71433 414.617
2.71846 442.778
2.72259 473.478
2.72673 506.920
2.73086 543.267
2.73499 582.685
2.73912 625.305
2.74325 671.224
2.74738 720.454
2.75151 772.981
2.75564 828.656
2.75978 887.286
2.76391 948.511
2.76804 1011.89
2.77217 1076.85
2.77459 1115.34
2.77701 1153.96
2.77943 1192.56
2.78184 1230.91
2.78668 1306.16
2.79152 1378.01
2.79494 1425.85
2.79837 1470.44
2.80179 1511.18
2.80522 1547.46
2.80864 1578.75
2.81207 1604.54
2.81549 1624.43
2.81891 1638.10
2.82196 1644.86
2.82500 1646.43
2.82843 1642.00
2.83185 1631.08
2.83527 1613.86
2.83870 1590.62
2.84212 1561.73
2.84555 1527.67
2.84897 1488.95
2.85239 1446.15
2.85619 1394.74
2.85998 1339.93
2.86377 1282.56
2.86756 1223.49
2.87135 1163.48
2.87514 1103.28
2.88272 984.800
2.88892 892.199
2.89512 805.250
2.89822 764.242
2.90132 724.995
2.90442 687.558
2.90752 651.956
2.91020 622.678
2.91287 594.768
2.91555 568.196
2.91823 542.931
2.92091 518.931
2.92358 496.173
2.92626 474.604
2.92894 454.177
2.93162 434.835
2.93429 416.544
2.93697 399.245
2.93965 382.889
2.94232 367.418
2.94500 352.797
2.94768 338.973
2.95036 325.899
2.95346 311.639
2.95656 298.263
2.95966 285.708
2.96276 273.918
2.96586 262.839
2.96896 252.420
2.97206 242.615
2.97516 233.381
2.97826 224.676
2.98136 216.465
2.98446 208.712
2.98756 201.385
2.99066 194.457
2.99376 187.898
2.99995 175.797
3.00615 164.899
3.01235 155.055
3.01855 146.136
3.02475 138.031
3.03095 130.645
3.03715 123.895
3.04335 117.712
3.04955 112.033
3.05547 107.033
3.06139 102.403
3.06731 98.1085
3.07323 94.1162
3.07915 90.3986
3.08506 86.9308
3.09098 83.6908
3.09690 80.6589
3.10282 77.8170
3.10874 75.1505
3.11465 72.6447
3.12057 70.2868
3.12649 68.0653
3.13241 65.9700
3.14424 62.1204
3.15257 59.6571
3.16089 57.3725
3.16922 55.2495
3.17754 53.2732
3.18586 51.4295
3.19419 49.7068
3.20251 48.0944
3.21083 46.5832
3.21916 45.1643
3.22748 43.8304
3.23581 42.5747
3.24413 41.3912
3.26078 39.2186
3.27742 37.2741
3.29502 35.4322
3.31261 33.7787
3.33020 32.2878
3.34779 30.9383
3.36538 29.7120
3.38297 28.5943
3.40056 27.5721
3.41815 26.6343
3.43575 25.7708
3.45334 24.9733
3.47093 24.2345
3.48852 23.5486
3.50611 22.9103
3.52370 22.3152
3.54129 21.7594
3.55888 21.2390
3.57648 20.7510
3.59407 20.2924
3.62925 19.4538
3.66443 18.7060
3.69961 18.0350
3.72118 17.6567
3.74276 17.3009
3.78590 16.6489
3.82904 16.0663
3.87218 15.5431
3.91533 15.0699
3.95847 14.6378
4.00161 14.2423
4.04475 13.8809
4.08854 13.5436
4.13232 13.2309
4.17610 12.9407
4.21988 12.6709
4.26367 12.4192
4.30745 12.1838
4.35123 11.9630
4.39501 11.7556
4.48258 11.3757
4.57014 11.0361
4.65770 10.7303
4.74527 10.4532
4.80895 10.2674
4.87263 10.0934
4.93632 9.92988
5.00000 9.77586
5.01187 9.74815
5.04229 9.67855
5.07270 9.61100
5.13353 9.48141
5.25519 9.24081
5.37685 9.02282
5.49851 8.82440
5.62017 8.64311
5.74183 8.47809
5.86349 8.32413
5.98515 8.18187
6.10753 8.04959
6.22991 7.92656
6.35230 7.81105
6.47468 7.70394
6.71945 7.51012
6.96421 7.33848
7.08660 7.25995
7.20898 7.18596
7.33136 7.11552
7.45375 7.04943
7.69851 6.92670
7.94328 6.81626
8.10396 6.75015
8.26464 6.68754
8.42532 6.62893
8.58601 6.57448
8.74669 6.52286
8.90737 6.47498
9.22873 6.38810
9.42155 6.34188
9.61437 6.29973
9.80718 6.26135
10.0000 6.22688
10.2225 6.19237
10.4450 6.16357
10.6676 6.14069
10.8901 6.12420
11.1126 6.11464
11.3351 6.11289
11.5576 6.11997
11.7801 6.13719
11.9577 6.15941
12.1352 6.19033
12.3127 6.23133
12.4903 6.28406
12.6678 6.35003
12.7566 6.38923
12.8454 6.43296
12.9341 6.48161
13.0229 6.53569
13.1117 6.59574
13.2004 6.66239
13.3341 6.77683
13.4678 6.91078
13.6015 7.06777
13.6684 7.15623
13.7352 7.25218
13.8021 7.35631
13.8689 7.46945
13.9358 7.59249
14.0026 7.72646
14.0695 7.87249
14.1363 8.03169
14.2032 8.20520
14.2700 8.39498
14.3401 8.61419
14.4101 8.85658
14.4801 9.12492
14.5502 9.42266
14.6202 9.75390
14.6902 10.1235
14.7603 10.5373
14.8303 11.0020
14.9003 11.5262
14.9704 12.1196
15.0054 12.4461
15.0404 12.7946
15.0754 13.1673
15.1104 13.5663
15.1454 13.9942
15.1805 14.4537
15.2155 14.9478
15.2505 15.4799
15.2855 16.0542
15.3205 16.6745
15.3555 17.3462
15.3905 18.0752
15.4287 18.9442
15.4669 19.9008
15.5051 20.9572
15.5433 22.1279
15.5784 23.3164
15.6134 24.6317
15.6484 26.0937
15.6834 27.7261
15.7184 29.5601
15.7359 30.5642
15.7534 31.6332
15.7710 32.7752
15.7885 33.9972
15.8060 35.3086
15.8235 36.7193
15.8489 38.9783
15.8705 41.1211
15.8921 43.5188
15.9029 44.8321
15.9137 46.2327
15.9245 47.7334
15.9353 49.3488
15.9461 51.0980
15.9569 52.9989
15.9677 55.0789
15.9785 57.3691
15.9893 59.9092
16.0000 62.7389
16.0108 65.9118
16.0216 69.4867
16.0297 72.4736
16.0378 75.7492
16.0459 79.3520
16.0540 83.3039
16.0621 87.6446
16.0702 92.3909
16.0783 97.5783
16.0864 103.212
16.0938 108.787
16.1012 114.754
16.1086 121.106
16.1161 127.828
16.1235 134.896
16.1309 142.272
16.1383 149.912
16.1457 157.758
16.1559 168.668
16.1660 179.636
16.1761 190.442
16.1862 200.840
16.1940 208.387
16.2017 215.455
16.2094 221.972
16.2172 227.842
16.2236 232.194
16.2300 236.036
16.2364 239.350
16.2429 242.129
16.2536 245.604
16.2643 247.714
16.2750 248.632
16.2857 248.595
16.2960 247.936
16.3062 246.960
16.3165 245.972
16.3267 245.279
16.3370 245.178
16.3473 245.948
16.3567 247.639
16.3661 250.453
16.3755 254.560
16.3849 260.101
16.3943 267.233
16.4037 276.086
16.4131 286.821
16.4178 292.947
16.4225 299.610
16.4272 306.852
16.4319 314.672
16.4366 323.115
16.4413 332.218
16.4460 342.040
16.4507 352.583
16.4554 363.915
16.4601 376.088
16.4648 389.192
16.4695 403.235
16.4742 418.316
16.4789 434.515
16.4836 451.920
16.4883 470.626
16.4930 490.739
16.4977 512.375
16.5024 535.711
16.5071 560.785
16.5118 587.793
16.5165 616.894
16.5212 648.331
16.5259 682.155
16.5306 718.627
16.5353 757.956
16.5401 800.458
16.5448 846.184
16.5495 895.465
16.5542 948.552
16.5589 1005.71
16.5636 1067.19
16.5683 1133.28
16.5730 1204.25
16.5781 1287.58
16.5832 1377.38
16.5883 1473.97
16.5935 1577.66
16.5986 1688.73
16.6037 1807.41
16.6089 1933.91
16.6140 2068.08
16.6187 2198.57
16.6234 2335.53
16.6281 2479.18
16.6328 2629.40
16.6375 2786.35
16.6422 2949.09
16.6469 3117.63
16.6516 3291.55
16.6610 3653.81
16.6704 4030.09
16.6892 4799.30
16.6985 5171.41
16.7078 5526.79
16.7171 5856.19
16.7263 6150.17
16.7358 6405.39
16.7405 6513.23
16.7453 6606.79
16.7500 6685.44
16.7547 6748.20
16.7595 6794.72
16.7642 6824.63
16.7700 6838.26
16.7729 6835.43
16.7777 6817.03
16.7824 6781.81
16.7872 6729.94
16.7919 6662.11
16.7967 6578.61
16.8014 6480.51
16.8061 6368.48
16.8109 6243.44
16.8192 5994.69
16.8276 5714.83
16.8359 5410.36
16.8443 5087.94
16.8780 3734.50
16.8864 3410.33
16.8948 3100.98
16.9032 2808.90
16.9116 2536.10
16.9189 2316.76
16.9262 2113.44
16.9335 1925.62
16.9371 1837.57
16.9407 1753.59
16.9444 1673.14
16.9480 1596.39
16.9517 1523.25
16.9553 1453.80
16.9589 1387.56
16.9626 1324.79
16.9662 1265.02
16.9698 1208.47
16.9741 1146.40
16.9783 1088.24
16.9825 1033.63
16.9867 982.400
16.9909 934.357
16.9951 889.322
16.9993 847.115
17.0035 807.566
17.0077 770.510
17.0119 735.786
17.0162 703.244
17.0204 672.738
17.0246 644.132
17.0288 617.297
17.0330 592.109
17.0372 568.455
17.0410 548.177
17.0449 529.002
17.0525 493.685
17.0602 461.984
17.0678 433.483
17.0755 407.711
17.0831 384.397
17.0908 363.182
17.0985 343.869
17.1069 324.492
17.1153 306.889
17.1237 290.824
17.1321 276.113
17.1406 262.600
17.1490 250.152
17.1574 238.654
17.1658 228.007
17.1743 218.111
17.1827 208.917
17.1911 200.345
17.1995 192.339
17.2079 184.847
17.2164 177.823
17.2248 171.230
17.2332 165.029
17.2416 159.184
17.2500 153.679
17.2585 148.481
17.2669 143.567
17.2837 134.504
17.3006 126.357
17.3174 118.993
17.3343 112.321
17.3511 106.251
17.3679 100.712
17.3810 96.7544
17.3940 93.0522
17.4070 89.5838
17.4200 86.3317
17.4330 83.2736
17.4460 80.3982
17.4591 77.6868
17.4721 75.1310
17.4851 72.7150
17.4981 70.4322
17.5241 66.2218
17.5502 62.4334
17.5762 59.0121
17.5930 56.9712
17.6099 55.0548
17.6267 53.2510
17.6436 51.5531
17.6604 49.9511
17.6773 48.4396
17.7109 45.6601
17.7446 43.1672
17.7783 40.9244
17.8120 38.8988
17.8457 37.0649
17.8702 35.8379
17.8947 34.6926
17.9192 33.6221
17.9437 32.6205
17.9682 31.6823
17.9927 30.8026
18.0172 29.9767
18.0417 29.2006
18.0907 27.7837
18.1397 26.5271
18.1887 25.4113
18.2377 24.4200
18.2683 23.8572
18.2989 23.3348
18.3602 22.4006
18.4214 21.5996
18.4827 20.9181
18.5439 20.3452
18.6052 19.8729
18.6664 19.4952
18.7277 19.2084
18.7950 18.9957
18.8624 18.8909
18.8961 18.8799
18.9298 18.8973
18.9635 18.9440
18.9972 19.0212
19.0308 19.1302
19.0645 19.2726
19.0982 19.4505
19.1319 19.6660
19.1656 19.9219
19.1993 20.2210
19.2330 20.5671
19.2666 20.9641
19.3065 21.5054
19.3463 22.1337
19.3861 22.8604
19.4259 23.6994
19.4657 24.6672
19.5055 25.7832
19.5453 27.0711
19.5652 27.7886
19.5851 28.5599
19.6188 30.0031
19.6525 31.6421
19.6694 32.5452
19.6862 33.5092
19.7030 34.5398
19.7199 35.6427
19.7367 36.8249
19.7536 38.0920
19.7704 39.4533
19.7873 40.9161
19.8041 42.4918
19.8210 44.1896
19.8378 46.0231
19.8546 48.0063
19.8791 51.1927
19.8914 52.9357
19.9036 54.7895
19.9157 56.7304
19.9277 58.7976
19.9398 61.0021
19.9518 63.3542
19.9639 65.8715
19.9759 68.5651
19.9880 71.4566
20.0000 74.5606
20.0110 77.5941
20.0219 80.8394
20.0329 84.3235
20.0439 88.0634
20.0548 92.0928
20.0658 96.4346
20.0768 101.131
20.0877 106.214
20.0932 108.921
20.0987 111.739
20.1042 114.678
20.1097 117.748
20.1151 120.960
20.1206 124.314
20.1261 127.823
20.1316 131.498
20.1371 135.357
20.1426 139.399
20.1480 143.643
20.1535 148.104
20.1590 152.798
20.1645 157.742
20.1700 162.955
20.1754 168.458
20.1809 174.285
20.1864 180.439
20.1919 186.960
20.1974 193.878
20.2028 201.227
20.2083 209.045
20.2138 217.372
20.2193 226.256
20.2248 235.763
20.2303 245.916
20.2357 256.792
20.2412 268.460
20.2467 280.994
20.2522 294.475
20.2577 308.993
20.2631 324.647
20.2671 336.820
20.2711 349.695
20.2751 363.321
20.2791 377.709
20.2846 398.959
20.2901 421.926
20.2955 446.803
20.3010 473.757
20.3065 502.965
20.3120 534.612
20.3175 568.894
20.3229 606.015
20.3284 646.259
20.3339 689.696
20.3394 736.614
20.3449 787.230
20.3504 841.865
20.3558 900.528
20.3613 963.517
20.3668 1031.02
20.3723 1103.34
20.3778 1180.36
20.3832 1262.32
20.3887 1349.32
20.3942 1441.57
20.3997 1538.74
20.4052 1640.95
20.4107 1748.09
20.4161 1860.22
20.4216 1976.71
20.4271 2097.46
20.4326 2222.12
20.4435 2481.38
20.4545 2750.23
20.4695 3122.53
20.4844 3486.13
20.4954 3736.43
20.5063 3964.42
20.5120 4070.98
20.5176 4168.46
20.5233 4256.31
20.5289 4333.40
20.5352 4405.02
20.5414 4462.18
20.5476 4504.04
20.5538 4530.19
20.5600 4540.35
20.5631 4539.38
20.5686 4528.00
20.5740 4504.45
20.5794 4468.87
20.5849 4421.76
20.5911 4354.11
20.5973 4272.81
20.6071 4118.40
20.6169 3936.47
20.6268 3732.04
20.6366 3510.71
20.6472 3259.84
20.6577 3002.03
20.6788 2489.32
20.6894 2244.37
20.7000 2012.17
20.7052 1901.72
20.7105 1795.38
20.7158 1693.35
20.7211 1595.77
20.7254 1519.12
20.7297 1445.72
20.7340 1375.38
20.7384 1308.11
20.7427 1243.87
20.7470 1182.63
20.7513 1124.33
20.7556 1068.92
20.7609 1004.99
20.7662 945.110
20.7715 889.115
20.7768 836.832
20.7820 788.080
20.7873 742.676
20.7926 700.431
20.7979 661.159
20.8032 624.676
20.8084 590.801
20.8137 559.359
20.8190 530.181
20.8243 503.103
20.8296 477.973
20.8348 454.644
20.8401 432.979
20.8454 412.810
20.8507 394.093
20.8560 376.677
20.8613 360.457
20.8665 345.336
20.8718 331.225
20.8771 318.043
20.8824 305.714
20.8877 294.168
20.8929 283.344
20.8982 273.182
20.9035 263.631
20.9088 254.642
20.9141 246.172
20.9193 238.180
20.9246 230.631
20.9328 219.757
20.9409 209.752
20.9491 200.523
20.9573 191.986
20.9654 184.071
20.9736 176.716
20.9817 169.866
20.9899 163.475
20.9981 157.499
21.0062 151.902
21.0144 146.652
21.0225 141.719
21.0307 137.078
21.0389 132.705
21.0470 128.580
21.0552 124.685
21.0657 119.952
