Zn-70(n,g) ENDFB-8.0
Energy(eV) XS(b)
62137.9 0.000208283
62184.7 0.000236592
62208.2 0.000256832
62231.6 0.000283260
62255.0 0.000317929
62278.5 0.000364215
62301.9 0.000427534
62325.3 0.000515547
62339.2 0.000585445
62353.2 0.000675574
62367.1 0.000793065
62381.0 0.000949829
62394.9 0.00116578
62401.9 0.00130561
62408.8 0.00147378
62415.8 0.00167766
62422.7 0.00192896
62429.7 0.00224816
62436.6 0.00266049
62442.5 0.00310850
62448.4 0.00368579
62454.2 0.00444702
62460.1 0.00547829
62463.0 0.00613775
62465.9 0.00692873
62468.9 0.00789117
62471.8 0.00908121
62474.7 0.0105802
62477.7 0.0125122
62480.6 0.0150792
62483.5 0.0186273
62485.3 0.0216443
62487.2 0.0256200
62488.1 0.0281304
62489.0 0.0310645
62489.9 0.0346046
62490.8 0.0388219
62491.8 0.0439993
62492.7 0.0502573
62493.6 0.0580241
62494.5 0.0674756
62495.0 0.0730487
62495.4 0.0792313
62495.9 0.0860850
62496.3 0.0935015
62496.8 0.101877
62497.2 0.111126
62497.7 0.121319
62498.2 0.132276
62498.6 0.143997
62499.0 0.156778
62499.5 0.170679
62499.9 0.185401
62500.3 0.201681
62500.8 0.218822
62501.2 0.237661
62501.6 0.257368
62502.1 0.278878
62502.5 0.301222
62503.0 0.325429
62503.4 0.350380
62503.8 0.377194
62504.3 0.404600
62505.1 0.463368
62506.1 0.532500
62507.0 0.604630
62509.0 0.749628
62510.0 0.820943
62510.5 0.853679
62511.0 0.884205
62511.5 0.911626
62512.0 0.936254
62512.4 0.957790
62512.9 0.975968
62513.4 0.989510
62513.8 0.999882
62514.3 1.00697
62514.7 1.01071
62515.0 1.01132
62515.5 1.00961
62515.9 1.00451
62516.4 0.996078
62516.8 0.984409
62517.5 0.959327
62518.2 0.926963
62519.0 0.885268
62519.8 0.838102
62520.5 0.789783
62521.2 0.739209
62522.6 0.632709
62523.8 0.540545
62524.4 0.495920
62525.0 0.453552
62525.6 0.412379
62526.2 0.374021
62526.8 0.337404
62527.4 0.303861
62528.0 0.273835
62528.6 0.246639
62529.2 0.221293
62529.7 0.198613
62530.3 0.177716
62530.9 0.159216
62531.5 0.142337
62532.0 0.127528
62532.6 0.114129
62533.2 0.102458
62533.8 0.0919654
62534.3 0.0828762
62534.9 0.0747393
62535.5 0.0677139
62536.1 0.0615395
62536.6 0.0561141
62537.2 0.0510330
62537.9 0.0466022
62538.5 0.0427316
62539.1 0.0393945
62540.3 0.0338245
62541.5 0.0294587
62542.7 0.0259538
62543.9 0.0231366
62546.3 0.0188614
62548.8 0.0157635
62551.2 0.0134331
62553.6 0.0116060
62556.0 0.0101508
62559.2 0.00862762
62562.4 0.00743737
62565.6 0.00648380
62568.8 0.00570642
62572.0 0.00506182
62575.2 0.00452439
62581.6 0.00368320
62588.0 0.00306241
62594.3 0.00259216
62600.7 0.00222433
62607.1 0.00193035
62615.8 0.00161734
62624.5 0.00137741
62633.2 0.00118924
62641.8 0.00103937
62650.5 0.000919116
62659.2 0.000819537
62676.6 0.000663925
62693.9 0.000551519
62711.3 0.000467789
62728.7 0.000403658
62746.0 0.000353413
62772.6 0.000295313
62799.1 0.000253678
62825.7 0.000220844
62852.2 0.000195231
62878.8 0.000174992
62905.4 0.000158789
62958.5 0.000134410
63011.6 0.000117668
63064.7 0.000104563
63117.8 9.45124E-05
63170.9 8.67055E-05
63269.0 7.62559E-05
63367.0 6.86617E-05
63563.1 5.88219E-05
63759.2 5.27037E-05
63955.3 4.86038E-05
64249.5 4.46401E-05
64543.7 4.23157E-05
64837.8 4.09294E-05
65132.0 4.03929E-05
65491.5 4.06613E-05
65851.0 4.18476E-05
66210.6 4.39854E-05
66570.1 4.72125E-05
66913.3 5.15856E-05
67256.5 5.75413E-05
67599.6 6.56705E-05
67942.8 7.69037E-05
68122.6 8.45344E-05
68302.4 9.37544E-05
68482.1 0.000104992
68661.9 0.000118860
68841.7 0.000136289
68931.5 0.000146660
69021.4 0.000158494
69111.3 0.000171863
69201.2 0.000187295
69291.1 0.000205079
69380.9 0.000225549
69470.8 0.000249635
69560.7 0.000278072
69650.6 0.000311909
69740.5 0.000352609
69785.4 0.000376185
69830.4 0.000402212
69875.3 0.000431119
69920.2 0.000463426
69965.2 0.000499437
70010.1 0.000540025
70055.1 0.000585834
70100.0 0.000637639
70169.5 0.000732717
70238.9 0.000850871
70308.4 0.000999309
70343.1 0.00108871
70360.5 0.00113791
70377.8 0.00119048
70395.2 0.00124676
70412.5 0.00130702
70429.9 0.00137170
70447.3 0.00144116
70456.0 0.00147788
70464.6 0.00151593
70473.3 0.00155533
70482.0 0.00159619
70490.7 0.00163877
70499.4 0.00168306
70508.0 0.00172913
70516.7 0.00177704
70522.9 0.00181205
70529.0 0.00184805
70535.1 0.00188507
70541.2 0.00192313
70545.3 0.00194920
70549.4 0.00197572
70553.5 0.00200284
70557.6 0.00203044
70561.7 0.00205867
70565.7 0.00208740
70573.9 0.00214670
70582.1 0.00220840
70590.3 0.00227265
70598.4 0.00233962
70606.6 0.00240943
70611.7 0.00245462
70616.8 0.00250101
70621.9 0.00254867
70627.0 0.00259752
70632.1 0.00264781
70637.2 0.00269949
70642.4 0.00275260
70647.5 0.00280709
70652.6 0.00286321
70657.7 0.00292093
70662.8 0.00298028
70667.9 0.00304121
70673.0 0.00310399
70678.1 0.00316842
70683.2 0.00323484
70688.3 0.00330310
70693.9 0.00338069
70699.5 0.00346084
70705.2 0.00354362
70710.8 0.00362915
70716.4 0.00371753
70722.0 0.00380886
70727.6 0.00390326
70733.3 0.00400068
70738.9 0.00410159
70744.5 0.00420594
70750.1 0.00431386
70755.7 0.00442530
70761.3 0.00454079
70767.0 0.00466028
70772.6 0.00478392
70778.2 0.00491164
70783.8 0.00504405
70789.4 0.00518109
70795.1 0.00532292
70800.7 0.00546944
70806.3 0.00562135
70811.9 0.00577857
70817.5 0.00594126
70823.1 0.00610933
70827.7 0.00625120
70832.3 0.00639680
70836.9 0.00654649
70841.5 0.00670030
70846.1 0.00685860
70850.6 0.00702080
70855.2 0.00718733
70859.8 0.00735830
70864.4 0.00753416
70869.0 0.00771419
70873.5 0.00789881
70878.1 0.00808802
70882.7 0.00828184
70887.3 0.00848032
70891.9 0.00868349
70896.4 0.00889136
70904.7 0.00927887
70913.0 0.00968098
70921.3 0.0100969
70929.6 0.0105252
70937.8 0.0109653
70946.1 0.0114144
70954.4 0.0118712
70962.7 0.0123318
70969.8 0.0127307
70977.0 0.0131276
70991.2 0.0139038
71005.5 0.0146356
71019.8 0.0152927
71034.1 0.0158452
71048.4 0.0162631
71062.7 0.0165226
71069.9 0.0165875
71077.0 0.0166076
71086.0 0.0165684
71095.1 0.0164582
71104.1 0.0162796
71113.1 0.0160372
71122.2 0.0157365
71131.2 0.0153846
71140.2 0.0149887
71149.2 0.0145572
71158.6 0.0140817
71167.9 0.0135848
71177.2 0.0130730
71186.5 0.0125545
71205.1 0.0115183
71223.8 0.0105142
71261.0 0.00869825
71298.3 0.00716759
71318.0 0.00648174
71337.7 0.00587218
71357.4 0.00533143
71377.1 0.00485212
71396.8 0.00442712
71416.5 0.00404991
71436.2 0.00371456
71455.9 0.00341582
71475.6 0.00314912
71495.3 0.00291043
71515.0 0.00269627
71534.7 0.00250364
71554.4 0.00232992
71574.1 0.00217287
71593.8 0.00203052
71613.5 0.00190119
71652.9 0.00167585
71692.3 0.00148732
71731.7 0.00132819
71771.1 0.00119284
71808.7 0.00108223
71846.3 0.000985629
71883.9 0.000901452
71921.5 0.000827346
71959.1 0.000761947
71996.7 0.000704115
72034.4 0.000652528
72072.0 0.000606359
72150.8 0.000524382
72229.6 0.000458048
72308.4 0.000403606
72387.2 0.000358441
72494.6 0.000308322
72602.1 0.000268343
72709.6 0.000235684
72817.0 0.000208845
72974.6 0.000177400
73132.2 0.000152835
73289.8 0.000133274
73447.4 0.000117486
73619.4 0.000103529
73791.3 9.21639E-05
73963.2 8.28000E-05
74135.2 7.50169E-05
74450.4 6.38463E-05
74765.6 5.55798E-05
75080.8 4.94088E-05
75396.0 4.48407E-05
75854.5 4.05051E-05
76313.0 3.86660E-05
76542.2 3.88142E-05
76771.5 3.99162E-05
77000.7 4.23876E-05
77230.0 4.70349E-05
77337.4 5.03899E-05
77444.9 5.48793E-05
77552.3 6.09077E-05
77659.8 6.92749E-05
77738.6 7.75653E-05
77817.4 8.85103E-05
77896.2 0.000103305
77975.0 0.000123941
78018.0 0.000138742
78061.0 0.000157183
78104.0 0.000180452
78146.9 0.000210381
78186.4 0.000246035
78225.8 0.000292925
78265.2 0.000356324
78304.6 0.000444971
78326.0 0.000508690
78347.5 0.000588349
78369.0 0.000689403
78390.5 0.000820152
78410.2 0.000977070
78420.1 0.00107343
78429.9 0.00118515
78439.8 0.00131567
78449.6 0.00146946
78459.5 0.00165240
78469.3 0.00187233
78475.6 0.00203628
78481.9 0.00222280
78488.1 0.00243603
78494.4 0.00268122
78500.7 0.00296663
78506.9 0.00330106
78513.2 0.00369603
78519.5 0.00416601
78524.8 0.00464579
78530.2 0.00521264
78535.6 0.00589037
78541.0 0.00671038
78546.3 0.00771843
78551.7 0.00897022
78557.1 0.0105468
78562.4 0.0125637
78567.0 0.0147778
78569.3 0.0161078
78571.6 0.0176162
78573.9 0.0193513
78575.1 0.0203146
78576.2 0.0213404
78577.4 0.0224538
78578.5 0.0236535
78579.7 0.0249482
78580.8 0.0263345
78581.7 0.0275079
78582.6 0.0287424
78583.8 0.0305805
78585.1 0.0325864
78586.3 0.0347776
78587.5 0.0371731
78588.8 0.0398157
78590.0 0.0426843
78591.2 0.0458218
78592.5 0.0492508
78593.1 0.0510969
78593.7 0.0529936
78594.3 0.0550058
78594.9 0.0570709
78595.5 0.0592588
78596.1 0.0615007
78596.8 0.0638719
78597.4 0.0662969
78598.3 0.0703000
78599.3 0.0744862
78600.2 0.0788927
78601.2 0.0835123
78602.1 0.0883328
78603.1 0.0933370
78604.0 0.0985016
78605.0 0.103798
78605.6 0.107365
78606.2 0.110906
78606.9 0.114520
78607.5 0.118081
78608.1 0.121687
78608.7 0.125209
78610.0 0.132157
78611.0 0.137646
78612.0 0.142784
78614.1 0.151880
78616.1 0.158811
78617.2 0.161303
78618.2 0.163050
78619.1 0.163974
78620.0 0.164282
78621.4 0.163578
78622.7 0.161498
78623.4 0.159952
78624.1 0.158117
78625.5 0.153555
78626.2 0.150654
78627.0 0.147481
78627.7 0.144066
78628.4 0.140490
78629.9 0.132735
78631.4 0.124567
78632.9 0.116109
78634.3 0.107687
78635.8 0.0993663
78637.3 0.0914016
78641.0 0.0732999
78644.7 0.0585255
78646.3 0.0531359
78647.9 0.0483136
78649.5 0.0440126
78651.1 0.0402059
78652.7 0.0367961
78654.3 0.0337791
78655.9 0.0310730
78657.4 0.0286721
78659.3 0.0261940
78661.1 0.0240093
78663.0 0.0220769
78664.8 0.0203704
78666.7 0.0188415
78668.5 0.0174748
78670.4 0.0162489
78672.2 0.0151514
78674.2 0.0140682
78676.3 0.0131005
78680.3 0.0114366
78684.3 0.0100691
78688.3 0.00893208
78692.0 0.00804907
78695.7 0.00729036
78699.4 0.00663376
78703.1 0.00606329
78706.8 0.00556203
78710.5 0.00512161
78717.9 0.00438361
78725.3 0.00379467
78732.7 0.00331729
78740.1 0.00292514
78747.5 0.00259927
78754.9 0.00232532
78762.3 0.00209255
78769.6 0.00189316
78777.0 0.00172118
78791.8 0.00144133
78806.6 0.00122524
78821.4 0.00105483
78836.2 0.000918251
78850.9 0.000807031
78865.7 0.000715354
78893.9 0.000579803
78922.2 0.000480146
78950.4 0.000404925
78978.6 0.000346776
79008.2 0.000298920
79037.7 0.000260876
79067.3 0.000230124
79096.8 0.000204920
79153.3 0.000167988
79209.7 0.000141066
79266.2 0.000120890
79322.6 0.000105384
79381.7 9.27028E-05
79440.8 8.26716E-05
79559.1 6.80159E-05
79672.0 5.84351E-05
79784.8 5.15345E-05
79897.7 4.64260E-05
80010.6 4.25576E-05
80182.6 3.83192E-05
80354.6 3.54369E-05
80526.6 3.34723E-05
80698.6 3.21781E-05
80913.6 3.12856E-05
81128.6 3.10191E-05
81429.6 3.16891E-05
81730.6 3.33350E-05
82031.6 3.64402E-05
82332.6 4.14858E-05
82493.8 4.53962E-05
82655.1 5.05398E-05
82816.3 5.73615E-05
82977.6 6.67808E-05
83095.8 7.61542E-05
83214.1 8.86776E-05
83332.3 0.000105984
83391.5 0.000117332
83450.6 0.000131116
83504.3 0.000146688
83558.1 0.000166045
83611.8 0.000190454
83665.6 0.000222277
83719.3 0.000265742
83746.2 0.000293054
83773.1 0.000327105
83800.0 0.000367005
83826.8 0.000417553
83853.7 0.000479063
83880.6 0.000561237
83907.5 0.000671442
83934.3 0.000824485
83947.8 0.000924559
83961.2 0.00104587
83974.7 0.00119387
83988.1 0.00138396
83998.2 0.00156241
84008.2 0.00178178
84018.3 0.00205557
84028.4 0.00240188
84038.5 0.00285137
84048.6 0.00345556
84058.6 0.00429235
84063.7 0.00483656
84068.7 0.00549502
84072.8 0.00613130
84076.8 0.00688906
84080.8 0.00780514
84084.8 0.00892817
84088.9 0.0103267
84092.9 0.0121006
84094.9 0.0131760
84096.9 0.0144027
84099.0 0.0158266
84101.0 0.0174773
84103.0 0.0194293
84105.0 0.0217406
84107.0 0.0245413
84108.0 0.0261658
84109.0 0.0279514
84110.0 0.0299623
84111.0 0.0322153
84112.1 0.0347509
84113.1 0.0375870
84114.1 0.0408371
84115.1 0.0445416
84116.1 0.0487796
84117.1 0.0535909
84118.2 0.0597127
84118.7 0.0631452
84119.3 0.0667831
84119.8 0.0707829
84120.4 0.0750214
84120.9 0.0796792
84121.5 0.0846107
84122.0 0.0900232
84122.6 0.0958542
84123.1 0.102129
84123.6 0.108746
84124.2 0.115973
84124.7 0.123570
84125.3 0.131837
84125.8 0.140493
84126.6 0.154328
84127.4 0.169399
84128.2 0.185719
84129.0 0.203047
84129.8 0.221781
84130.6 0.241636
84131.4 0.262501
84132.2 0.283950
84134.1 0.336375
84135.9 0.388985
84136.8 0.414542
84137.7 0.438431
84138.7 0.460616
84139.6 0.480085
84140.2 0.490518
84140.7 0.499600
84141.3 0.507440
84141.8 0.513963
84142.4 0.519104
84142.9 0.522812
84143.5 0.525052
84144.0 0.525799
84144.6 0.525019
84145.1 0.522749
84145.7 0.519009
84146.2 0.513838
84146.8 0.507155
84147.3 0.499265
84147.9 0.490137
84148.4 0.479858
84149.2 0.463272
84150.0 0.445064
84150.8 0.425356
84151.6 0.404478
84152.8 0.369973
84154.0 0.334910
84155.2 0.300112
84156.4 0.266504
84157.7 0.233317
84158.4 0.217709
84159.0 0.202830
84159.6 0.188717
84160.3 0.175392
84160.9 0.162865
84161.6 0.151136
84162.2 0.140029
84162.9 0.129869
84163.5 0.120452
84164.1 0.111748
84164.8 0.103724
84165.4 0.0963419
84166.1 0.0895632
84166.7 0.0833479
84167.3 0.0776561
84168.0 0.0724484
84168.6 0.0676865
84169.3 0.0633335
84169.9 0.0593545
84170.5 0.0557163
84171.2 0.0523882
84171.8 0.0493414
84172.9 0.0448837
84173.9 0.0410088
84175.0 0.0376276
84176.0 0.0346643
84177.1 0.0320550
84178.1 0.0297466
84179.2 0.0276944
84180.2 0.0258778
84181.3 0.0242313
84182.3 0.0227477
84184.4 0.0201859
84186.5 0.0180582
84188.6 0.0162763
84190.6 0.0148340
84192.6 0.0135856
84194.5 0.0124971
84196.5 0.0115416
84200.5 0.00994875
84204.4 0.00868102
84208.4 0.00765421
84212.4 0.00681037
84216.3 0.00610851
84220.3 0.00552018
84225.2 0.00491389
84230.0 0.00441374
84239.8 0.00364373
84249.6 0.00308549
84259.4 0.00267079
84269.2 0.00235727
84278.9 0.00211784
84288.7 0.00193401
84298.5 0.00178947
84315.3 0.00161151
84332.0 0.00150121
84348.8 0.00144153
84365.6 0.00142197
84386.1 0.00144898
84406.6 0.00152966
84416.8 0.00159160
84427.1 0.00166972
84437.3 0.00176606
84447.6 0.00188327
84457.8 0.00202526
84468.1 0.00219683
84478.3 0.00240449
84488.6 0.00265668
84498.8 0.00296573
84503.9 0.00314656
84509.1 0.00334775
84514.2 0.00357319
84519.3 0.00382568
84524.4 0.00411010
84529.5 0.00443183
84536.5 0.00494349
84543.5 0.00555872
84550.5 0.00630627
84557.5 0.00722287
84564.5 0.00836379
84568.0 0.00904237
84571.5 0.00980726
84575.0 0.0106789
84578.5 0.0116714
84582.0 0.0128104
84583.7 0.0134455
84585.4 0.0141249
84587.1 0.0148088
84588.7 0.0155429
84590.3 0.0163321
84592.0 0.0171815
84593.4 0.0179636
84594.8 0.0187985
84596.2 0.0196905
84597.6 0.0206375
84599.1 0.0217489
84600.6 0.0229385
84602.1 0.0242301
84603.6 0.0256150
84605.1 0.0271209
84606.6 0.0287379
84608.2 0.0304860
84609.7 0.0323761
84611.0 0.0341120
84612.2 0.0359524
84613.5 0.0379172
84614.8 0.0400135
84616.1 0.0422476
84617.4 0.0446252
84618.6 0.0471512
84619.9 0.0498289
84621.1 0.0523879
84622.2 0.0550488
84623.4 0.0578308
84624.5 0.0607294
84625.7 0.0637381
84626.8 0.0668472
84628.0 0.0700443
84629.1 0.0733137
84630.1 0.0762585
84631.2 0.0792003
84632.2 0.0821506
84633.2 0.0850901
84634.2 0.0879977
84635.2 0.0908508
84637.2 0.0962962
84642.6 0.107759
84644.0 0.109610
84645.3 0.110963
84646.7 0.111786
84648.0 0.112059
84649.0 0.111901
84650.0 0.111434
84651.0 0.110663
84652.1 0.109600
84653.1 0.108243
84654.1 0.106636
84655.1 0.104787
84656.1 0.102716
84657.2 0.100356
84658.2 0.0978109
84659.3 0.0951100
84660.3 0.0922825
84662.4 0.0863603
84664.5 0.0802583
84666.6 0.0741627
84668.7 0.0682243
84672.9 0.0572585
84678.9 0.0441966
84681.9 0.0388961
84685.0 0.0343566
84688.2 0.0301394
84691.5 0.0265850
84694.8 0.0235841
84698.1 0.0210415
84701.1 0.0190425
84704.1 0.0173164
84707.2 0.0158094
84710.2 0.0144968
84713.2 0.0133409
84716.2 0.0123257
84719.2 0.0114275
84722.2 0.0106298
84725.2 0.00991683
84728.3 0.00927963
84734.3 0.00819669
84740.3 0.00731720
84746.4 0.00659675
84751.0 0.00612796
84755.7 0.00572290
84760.3 0.00537210
84765.0 0.00506787
84774.3 0.00457578
84783.6 0.00421117
84792.4 0.00396243
84801.2 0.00379321
84809.9 0.00369596
84818.7 0.00366815
84830.8 0.00374790
84842.8 0.00398529
84854.9 0.00442904
84867.0 0.00517431
84875.7 0.00600639
84884.5 0.00722284
84891.6 0.00865149
84895.2 0.00958524
84898.8 0.0107160
84902.3 0.0121106
84905.9 0.0138466
84909.4 0.0160522
84913.0 0.0189176
84914.9 0.0208372
84916.8 0.0231031
84918.8 0.0258082
84920.7 0.0290791
84922.6 0.0330902
84923.6 0.0354453
84924.5 0.0380823
84925.5 0.0410457
84926.4 0.0443874
84927.4 0.0481675
84928.4 0.0524077
84929.5 0.0584271
84930.7 0.0654148
84931.3 0.0694155
84931.9 0.0736742
84932.4 0.0782815
84933.0 0.0832634
84933.6 0.0887433
84934.2 0.0945628
84934.8 0.100838
84935.3 0.107597
84935.9 0.114993
84936.5 0.122801
84937.1 0.131164
84937.7 0.140102
84938.4 0.152708
84939.2 0.166165
84939.9 0.180841
84940.7 0.196341
84941.5 0.213049
84942.2 0.230471
84943.0 0.248746
84943.7 0.267770
84944.7 0.294872
84945.8 0.322716
84947.8 0.378228
84949.4 0.418767
84950.2 0.437442
84951.0 0.454331
84951.6 0.465755
84952.2 0.475869
84952.7 0.484773
84953.3 0.492375
84953.9 0.498689
84954.5 0.503435
84955.1 0.506681
84955.7 0.508391
84956.0 0.508671
84956.6 0.507860
84957.2 0.505501
84957.8 0.501539
84958.3 0.496151
84958.9 0.489212
84959.5 0.481029
84960.1 0.471582
84960.7 0.460969
84961.7 0.439136
84962.8 0.414766
84963.8 0.388380
84964.8 0.360695
84967.0 0.302795
84968.0 0.274380
84969.1 0.247364
84969.9 0.227482
84970.7 0.208636
84971.6 0.190917
84972.4 0.174385
84973.2 0.159068
84974.0 0.144964
84974.8 0.132053
84975.7 0.120293
84976.2 0.112640
84976.8 0.105513
84977.4 0.0988874
84978.0 0.0927368
84978.6 0.0870345
84979.1 0.0817537
84979.7 0.0768671
84980.3 0.0723483
84980.9 0.0681713
84981.5 0.0643110
84982.6 0.0574459
84983.8 0.0515761
84984.9 0.0465454
84986.0 0.0425321
84987.1 0.0390577
84988.1 0.0359802
84989.2 0.0332930
84990.3 0.0308911
84991.3 0.0287743
84993.5 0.0251816
84995.6 0.0222479
84997.7 0.0198380
84999.8 0.0178124
85002.0 0.0161060
85005.8 0.0135938
85009.7 0.0116565
85013.6 0.0101196
85017.4 0.00888338
85021.3 0.00786802
85025.1 0.00702727
85032.9 0.00572069
85040.2 0.00480581
85047.6 0.00410681
85054.9 0.00355707
85062.3 0.00311725
85069.6 0.00275897
85076.9 0.00246385
85091.6 0.00200871
85106.3 0.00167851
85121.0 0.00143083
85135.7 0.00123768
85150.4 0.00108460
85165.1 0.000961051
85179.8 0.000859661
85209.1 0.000704129
85230.8 0.000617783
85252.4 0.000548166
85295.7 0.000443544
85339.0 0.000369644
85382.3 0.000314532
85416.3 0.000280605
85450.4 0.000252633
85518.4 0.000209583
85586.4 0.000178251
85654.5 0.000154685
85741.0 0.000132244
85827.6 0.000115553
85914.2 0.000102903
86000.8 9.30150E-05
86136.9 8.16230E-05
86272.9 7.37376E-05
86409.0 6.83393E-05
86545.1 6.48652E-05
86743.0 6.26702E-05
86965.6 6.42031E-05
87077.0 6.68827E-05
87188.3 7.13393E-05
87299.6 7.83518E-05
87411.0 8.93633E-05
87466.6 9.68827E-05
87522.3 0.000106979
87577.9 0.000120314
87633.6 0.000138458
87670.7 0.000154617
87707.8 0.000175388
87744.9 0.000200797
87782.0 0.000235875
87819.1 0.000284355
87837.7 0.000315685
87856.3 0.000353473
87874.8 0.000399956
87893.4 0.000457862
87911.9 0.000530804
87930.5 0.000622861
87944.4 0.000710743
87958.3 0.000821979
87972.2 0.000963778
87986.1 0.00114826
88000.1 0.00139481
88014.0 0.00173168
88020.9 0.00194868
88027.9 0.00221225
88034.8 0.00253667
88041.8 0.00294045
88047.6 0.00335836
88053.4 0.00387429
88059.2 0.00452103
88065.0 0.00534771
88070.8 0.00643196
88076.6 0.00789857
88079.5 0.00883541
88082.4 0.00995643
88085.3 0.0113153
88088.2 0.0129818
88090.5 0.0146187
88092.8 0.0166103
88095.1 0.0190765
88096.3 0.0205402
88097.5 0.0221955
88098.6 0.0240795
88099.8 0.0262379
88100.9 0.0287278
88102.1 0.0316198
88103.3 0.0350007
88104.4 0.0389770
88105.6 0.0436772
88106.7 0.0492550
88107.4 0.0527149
88108.0 0.0565183
88108.6 0.0606995
88109.3 0.0652950
88109.9 0.0703431
88110.5 0.0758836
88111.2 0.0819572
88111.8 0.0884951
88112.4 0.0957489
88113.0 0.103658
88113.7 0.112261
88114.3 0.121439
88114.9 0.131518
88115.5 0.142384
88116.2 0.154054
88116.8 0.166335
88117.5 0.180715
88118.1 0.195803
88118.8 0.212020
88119.5 0.228843
88120.2 0.246709
88120.8 0.265007
88122.2 0.303522
88124.3 0.366285
88125.4 0.397186
88126.5 0.426282
88127.5 0.452999
88128.6 0.476484
88129.6 0.495943
88130.2 0.503943
88130.7 0.510690
88131.3 0.516565
88131.9 0.520799
88132.4 0.523345
88133.0 0.524175
88134.0 0.521856
88134.9 0.515080
88135.8 0.504046
88136.8 0.489073
88137.5 0.474996
88138.2 0.459032
88139.0 0.441439
88139.7 0.422491
88141.2 0.379345
88142.8 0.334048
88144.2 0.292732
88145.6 0.253140
88146.3 0.234234
88147.0 0.216419
88147.7 0.199267
88148.4 0.183319
88149.0 0.171483
88149.5 0.160467
88150.1 0.149864
88150.6 0.140057
88151.1 0.130673
88151.7 0.122041
88152.2 0.113969
88152.8 0.106437
88153.3 0.0992975
88153.9 0.0927875
88154.4 0.0866395
88154.9 0.0810512
88155.5 0.0757885
88156.0 0.0710164
88156.6 0.0666097
88157.1 0.0625431
88158.1 0.0560780
88159.0 0.0504816
88160.0 0.0456353
88161.0 0.0414329
88161.9 0.0377808
88162.9 0.0345974
88163.8 0.0318124
88164.8 0.0293659
88165.8 0.0272071
88166.7 0.0252934
88168.6 0.0220638
88170.6 0.0194550
88172.5 0.0173218
88174.4 0.0155328
88176.3 0.0140217
88178.2 0.0127310
88180.1 0.0116182
88184.0 0.00980375
88187.8 0.00839552
88191.7 0.00727777
88195.5 0.00637385
88199.3 0.00563137
88203.2 0.00501503
88211.4 0.00399879
88219.6 0.00326900
88227.8 0.00272707
88235.9 0.00231243
88244.1 0.00198660
88252.3 0.00172612
88260.5 0.00151501
88268.7 0.00134161
88281.0 0.00113506
88293.3 0.000975981
88305.6 0.000848187
88317.9 0.000744924
88330.1 0.000660537
88342.4 0.000590732
88367.0 0.000483038
88391.6 0.000404984
88416.2 0.000348210
88440.7 0.000302530
88465.3 0.000267006
88502.2 0.000226913
88539.0 0.000197564
88575.9 0.000175481
88612.7 0.000159143
88649.6 0.000145742
88686.5 0.000135335
88760.2 0.000120182
88833.9 0.000110392
88907.6 0.000104159
89055.1 9.86446E-05
89120.6 9.83399E-05
89227.1 0.000100095
89333.6 0.000104251
89440.0 0.000111242
89546.5 0.000121734
89636.6 0.000134565
89726.7 0.000153201
89771.8 0.000165890
89816.8 0.000182161
89861.9 0.000203586
89906.9 0.000232869
89933.6 0.000256006
89960.2 0.000285654
89986.8 0.000324511
90013.4 0.000374841
90040.0 0.000447872
90053.4 0.000496521
90066.7 0.000556789
90080.0 0.000632847
90093.3 0.000730538
90106.6 0.000857417
90119.9 0.00103144
90130.1 0.00121351
90140.4 0.00145804
90150.6 0.00179769
90155.7 0.00201925
90160.9 0.00228763
90166.5 0.00265658
90172.1 0.00313107
90177.8 0.00376041
90183.4 0.00462277
90186.2 0.00518092
90189.0 0.00585280
90191.8 0.00667994
90194.6 0.00771093
90197.5 0.00903953
90200.3 0.0108021
90203.1 0.0132779
90204.5 0.0149269
90205.9 0.0169597
90206.9 0.0187859
90208.0 0.0209488
90209.0 0.0235804
90210.0 0.0267393
90211.0 0.0306229
90212.1 0.0353158
90213.1 0.0410396
90214.1 0.0480096
90215.1 0.0565589
90216.1 0.0667873
90217.2 0.0791790
90218.2 0.0937749
90218.7 0.102193
90219.2 0.111131
90219.7 0.120773
90220.2 0.131143
90220.8 0.142258
90221.3 0.154135
90221.8 0.166780
90222.3 0.180195
90223.1 0.203945
90224.0 0.229362
90224.8 0.256570
90225.6 0.285349
90226.5 0.315774
90227.3 0.346745
90228.9 0.409565
90229.8 0.440714
90230.6 0.470283
90231.4 0.498036
90232.3 0.523365
90232.9 0.539313
90233.4 0.553375
90234.0 0.565875
90234.6 0.576236
90235.1 0.583656
90235.6 0.589345
90236.1 0.593481
90236.6 0.595861
90237.0 0.596569
90237.1 0.596546
90237.3 0.596207
90237.6 0.595466
90238.0 0.592851
90238.5 0.588614
90239.0 0.582965
90239.4 0.576045
90239.9 0.567804
90240.8 0.547867
90241.6 0.527878
90242.3 0.505591
90243.1 0.480847
90243.8 0.454747
90245.2 0.403874
90246.6 0.351987
90248.0 0.301111
90248.6 0.276501
90249.3 0.253177
90250.0 0.230612
90250.7 0.209279
90251.4 0.189268
90252.1 0.170896
90252.8 0.153648
90253.4 0.138025
90254.1 0.123545
90254.8 0.110587
90255.5 0.0987135
90256.2 0.0880541
90256.9 0.0785312
90257.6 0.0701767
90258.3 0.0626593
90258.9 0.0561128
90259.6 0.0502602
90260.3 0.0451911
90261.2 0.0396568
90262.0 0.0349717
