Sn-124(n,g) ENDFB-8.0
0.000578125 0.903144
0.000593750 0.891182
0.000609375 0.879683
0.000625000 0.868617
0.000640625 0.857959
0.000656250 0.847684
0.000671875 0.837770
0.000687500 0.828195
0.000718750 0.809992
0.000750000 0.792938
0.000781250 0.776918
0.000812500 0.761831
0.000843750 0.747591
0.000875000 0.734120
0.000906250 0.721352
0.000937500 0.709228
0.000968750 0.697696
0.00100000 0.686709
0.00103125 0.676224
0.00106250 0.666206
0.00109375 0.656621
0.00112500 0.647437
0.00115625 0.638628
0.00118750 0.630170
0.00121875 0.622039
0.00125000 0.614215
0.00128125 0.606678
0.00131250 0.599413
0.00134375 0.592402
0.00137500 0.585632
0.00143750 0.572760
0.00150000 0.560702
0.00156250 0.549374
0.00162500 0.538706
0.00168750 0.528637
0.00175000 0.519111
0.00181250 0.510083
0.00187500 0.501510
0.00193750 0.493356
0.00200000 0.485586
0.00209375 0.474591
0.00218750 0.464310
0.00228125 0.454670
0.00237500 0.445607
0.00246875 0.437064
0.00256250 0.428995
0.00265625 0.421357
0.00275000 0.414113
0.00284375 0.407230
0.00293750 0.400680
0.00303125 0.394435
0.00312500 0.388474
0.00321875 0.382776
0.00331250 0.377321
0.00340625 0.372092
0.00350000 0.367076
0.00359375 0.362257
0.00368750 0.357623
0.00378125 0.353162
0.00387500 0.348864
0.00396875 0.344720
0.00406250 0.340719
0.00425000 0.333120
0.00443750 0.326007
0.00462500 0.319331
0.00481250 0.313050
0.00500000 0.307125
0.00515625 0.302437
0.00531250 0.297957
0.00546875 0.293670
0.00562500 0.289564
0.00578125 0.285625
0.00593750 0.281842
0.00609375 0.278206
0.00625000 0.274708
0.00640625 0.271338
0.00656250 0.268089
0.00671875 0.264954
0.00687500 0.261927
0.00718750 0.256171
0.00750000 0.250779
0.00781250 0.245713
0.00812500 0.240943
0.00843750 0.236440
0.00875000 0.232180
0.00906250 0.228143
0.00937500 0.224309
0.00968750 0.220663
0.0100000 0.217188
0.0103125 0.213873
0.0106250 0.210705
0.0109375 0.207675
0.0112500 0.204771
0.0115625 0.201986
0.0118750 0.199312
0.0121875 0.196741
0.0125000 0.194268
0.0128125 0.191885
0.0131250 0.189589
0.0134375 0.187373
0.0137500 0.185233
0.0143750 0.181164
0.0150000 0.177351
0.0156250 0.173770
0.0162500 0.170398
0.0168750 0.167214
0.0175000 0.164202
0.0181250 0.161348
0.0187500 0.158637
0.0193750 0.156059
0.0200000 0.153602
0.0206625 0.151121
0.0213250 0.148757
0.0219875 0.146500
0.0226500 0.144343
0.0233125 0.142278
0.0239750 0.140300
0.0246375 0.138402
0.0253000 0.136580
0.0264578 0.133561
0.0276156 0.130734
0.0287734 0.128079
0.0299313 0.125581
0.0310891 0.123224
0.0322469 0.120995
0.0334047 0.118883
0.0345625 0.116877
0.0355274 0.115282
0.0364922 0.113750
0.0374570 0.112277
0.0384219 0.110860
0.0393867 0.109496
0.0403516 0.108180
0.0413164 0.106911
0.0422813 0.105686
0.0442109 0.103356
0.0461406 0.101175
0.0480703 0.0991261
0.0500000 0.0971973
0.0515625 0.0957155
0.0531250 0.0942997
0.0546875 0.0929451
0.0562500 0.0916475
0.0578125 0.0904028
0.0593750 0.0892078
0.0609375 0.0880592
0.0625000 0.0869541
0.0640625 0.0858898
0.0656250 0.0848641
0.0671875 0.0838744
0.0687500 0.0829187
0.0718750 0.0811017
0.0750000 0.0793990
0.0781250 0.0777991
0.0812500 0.0762921
0.0843750 0.0748696
0.0875000 0.0735242
0.0906250 0.0722490
0.0937500 0.0710382
0.0968750 0.0698866
0.100000 0.0687894
0.103125 0.0677426
0.106250 0.0667425
0.109375 0.0657855
0.112500 0.0648688
0.115625 0.0639896
0.118750 0.0631453
0.121875 0.0623339
0.125000 0.0615532
0.128125 0.0608015
0.131250 0.0600771
0.134375 0.0593784
0.137500 0.0587037
0.143750 0.0574209
0.150000 0.0562185
0.156250 0.0550885
0.162500 0.0540243
0.168750 0.0530200
0.175000 0.0520701
0.181250 0.0511699
0.187500 0.0503154
0.193750 0.0495031
0.200000 0.0487296
0.209375 0.0476349
0.218750 0.0466108
0.228125 0.0456503
0.237500 0.0447473
0.246875 0.0438965
0.256250 0.0430930
0.265625 0.0423326
0.275000 0.0416116
0.284375 0.0409266
0.293750 0.0402748
0.303125 0.0396537
0.312500 0.0390608
0.321875 0.0384941
0.331250 0.0379518
0.340625 0.0374321
0.350000 0.0369336
0.359375 0.0364548
0.368750 0.0359944
0.378125 0.0355514
0.387500 0.0351248
0.396875 0.0347139
0.406250 0.0343177
0.425000 0.0335647
0.443750 0.0328590
0.462500 0.0321969
0.500000 0.0309890
0.531250 0.0300826
0.562500 0.0292512
0.593750 0.0284870
0.625000 0.0277813
0.687500 0.0265186
0.750000 0.0254188
0.812500 0.0244500
0.875000 0.0235905
0.937500 0.0228195
1.00000 0.0221208
1.06250 0.0214857
1.12500 0.0209053
1.18750 0.0203722
1.25000 0.0198804
1.37500 0.0190017
1.50000 0.0182379
1.62500 0.0175665
1.75000 0.0169719
1.87500 0.0164398
2.00000 0.0159585
2.18750 0.0153192
2.37500 0.0147612
2.56250 0.0142691
2.75000 0.0138321
2.93750 0.0134406
3.12500 0.0130869
3.31250 0.0127664
3.50000 0.0124746
3.87500 0.0119628
4.25000 0.0115292
4.62500 0.0111577
5.00000 0.0108371
5.31250 0.0106021
5.62500 0.0103917
6.25000 0.0100338
6.87500 0.00974414
7.50000 0.00950926
8.12500 0.00931933
8.75000 0.00916746
9.37500 0.00904787
10.0000 0.00895613
10.9375 0.00886624
11.8750 0.00882109
12.5000 0.00881609
13.7500 0.00885814
15.0000 0.00896433
16.2500 0.00913094
17.5000 0.00935687
18.7500 0.00964209
20.0000 0.00998778
20.9375 0.0102890
21.8750 0.0106286
22.8125 0.0110087
23.7500 0.0114321
24.6875 0.0119023
25.6250 0.0124233
26.5625 0.0129998
27.5000 0.0136371
28.4375 0.0143416
29.3750 0.0151206
30.3125 0.0159827
31.2500 0.0169377
32.1875 0.0179973
33.1250 0.0191751
34.0625 0.0204870
35.0000 0.0219495
35.6445 0.0230554
36.2891 0.0242531
36.9336 0.0255516
37.5781 0.0269636
38.2227 0.0284969
38.8672 0.0301705
39.5117 0.0319985
40.1563 0.0339972
40.7422 0.0359855
41.3281 0.0381535
41.9141 0.0405200
42.5000 0.0431124
43.1445 0.0462645
43.4668 0.0479654
43.7891 0.0497655
44.4336 0.0536737
44.7559 0.0558010
45.0781 0.0580584
45.4004 0.0604454
45.7227 0.0629820
46.0449 0.0656855
46.3672 0.0685548
46.6895 0.0716111
47.0117 0.0748824
47.3340 0.0783708
47.6563 0.0820968
47.9492 0.0857290
48.2422 0.0895907
48.5352 0.0936980
48.8281 0.0980772
49.1211 0.102793
49.4141 0.107851
49.7070 0.113282
50.0000 0.119142
50.3480 0.126693
50.6959 0.134949
51.0439 0.144021
51.3918 0.153998
51.7398 0.164981
52.0877 0.177219
52.2617 0.183845
52.4357 0.190842
52.6097 0.198237
52.7836 0.206062
53.0388 0.218385
53.2940 0.231825
53.5491 0.246518
53.8043 0.262625
54.0595 0.280332
54.3146 0.299856
54.5698 0.321454
54.8250 0.345427
54.9525 0.358416
55.0801 0.372137
55.2077 0.386650
55.3353 0.402013
55.4629 0.418297
55.5905 0.435574
55.7180 0.453926
55.8456 0.473446
55.9732 0.494235
56.1008 0.516401
56.2284 0.540071
56.3560 0.565383
56.4835 0.592493
56.6111 0.621559
56.7387 0.652747
56.8663 0.686261
56.9939 0.722401
57.1215 0.761494
57.2490 0.803853
57.3766 0.849817
57.5042 0.899800
57.6318 0.954272
57.7594 1.01379
57.8869 1.07900
58.0145 1.15065
58.1421 1.22960
58.2697 1.31689
58.3973 1.41373
58.4611 1.46618
58.5249 1.52158
58.5887 1.58015
58.6524 1.64215
58.7162 1.70784
58.7800 1.77753
58.8438 1.85155
58.9076 1.93025
59.0062 2.06208
59.1048 2.20780
59.2034 2.36940
59.3020 2.54921
59.3513 2.64683
59.4005 2.75010
59.4498 2.85952
59.4991 2.97555
59.5484 3.09882
59.5977 3.22989
59.6470 3.36949
59.6963 3.51835
59.7601 3.72616
59.8239 3.95292
59.8877 4.20102
59.9515 4.47323
60.0153 4.77279
60.0791 5.10350
60.1428 5.46987
60.2066 5.87722
60.2385 6.09826
60.2704 6.33204
60.3023 6.57957
60.3342 6.84186
60.3661 7.12031
60.3980 7.41607
60.4299 7.73084
60.4618 8.06606
60.4937 8.42378
60.5256 8.80585
60.5575 9.21480
60.5894 9.65297
60.6213 10.1236
60.6532 10.6296
60.6851 11.1751
60.7170 11.7640
60.7489 12.4016
60.7808 13.0932
60.8127 13.8453
60.8446 14.6651
60.8765 15.5615
60.9083 16.5442
60.9402 17.6254
60.9721 18.8185
61.0040 20.1406
61.0359 21.6107
61.0519 22.4090
61.0678 23.2537
61.0838 24.1487
61.0997 25.0977
61.1157 26.1063
61.1316 27.1794
61.1476 28.3228
61.1635 29.5422
61.1795 30.8465
61.1954 32.2431
61.2114 33.7415
61.2273 35.3512
61.2403 36.7608
61.2534 38.2608
61.2664 39.8594
61.2795 41.5657
61.2925 43.3897
61.3056 45.3427
61.3186 47.4370
61.3317 49.6847
61.3447 52.1046
61.3578 54.7122
61.3708 57.5263
61.3839 60.5678
61.3969 63.8598
61.4100 67.4277
61.4230 71.2992
61.4361 75.5014
61.4520 81.1430
61.4680 87.3986
61.4839 94.3396
61.4919 98.0887
61.4999 102.038
61.5078 106.204
61.5158 110.586
61.5238 115.207
61.5318 120.065
61.5397 125.184
61.5477 130.564
61.5557 136.220
61.5637 142.165
61.5716 148.417
61.5796 154.972
61.5876 161.856
61.5956 169.062
61.6115 184.513
61.6274 201.381
61.6434 219.736
61.6593 239.602
61.6753 260.983
61.6912 283.843
61.7036 302.515
61.7159 321.989
61.7282 342.242
61.7405 363.171
61.7652 406.759
61.7898 451.858
61.8217 510.668
61.8536 567.216
61.8767 604.978
61.8999 638.559
61.9114 653.408
61.9230 666.773
61.9345 678.526
61.9461 688.552
61.9596 697.932
61.9731 704.699
61.9865 708.769
62.0000 710.080
62.0125 708.813
62.0250 705.170
62.0375 699.197
62.0501 690.965
62.0626 680.563
62.0751 668.130
62.0876 653.802
62.1001 637.740
62.1122 620.662
62.1244 602.306
62.1486 562.420
62.1729 519.547
62.1972 475.127
62.2226 428.355
62.2481 382.697
62.2735 339.209
62.2862 318.530
62.2989 298.687
62.3116 279.705
62.3243 261.655
62.3371 244.533
62.3498 228.380
62.3625 213.171
62.3752 198.920
62.3879 185.585
62.4006 173.162
62.4087 165.700
62.4168 158.590
62.4249 151.812
62.4330 145.355
62.4411 139.210
62.4492 133.364
62.4573 127.806
62.4654 122.524
62.4735 117.501
62.4816 112.737
62.4896 108.215
62.4977 103.924
62.5058 99.8513
62.5139 95.9875
62.5220 92.3216
62.5301 88.8433
62.5428 83.7304
62.5555 79.0243
62.5682 74.6833
62.5810 70.6825
62.5937 66.9861
62.6064 63.5728
62.6191 60.4123
62.6318 57.4868
62.6445 54.7709
62.6572 52.2501
62.6700 49.9031
62.6827 47.7183
62.6954 45.6781
62.7081 43.7732
62.7208 41.9890
62.7335 40.3182
62.7463 38.7487
62.7590 37.2747
62.7717 35.8862
62.7844 34.5785
62.7971 33.3435
62.8098 32.1775
62.8353 30.0288
62.8607 28.0971
62.8861 26.3532
62.9115 24.7726
62.9370 23.3349
62.9578 22.2527
62.9786 21.2464
62.9994 20.3089
63.0202 19.4343
63.0410 18.6161
63.0618 17.8503
63.0826 17.1316
63.1034 16.4568
63.1242 15.8217
63.1450 15.2235
63.1659 14.6593
63.1867 14.1267
63.2283 13.1465
63.2699 12.2665
63.2953 11.7722
63.3207 11.3077
63.3462 10.8706
63.3716 10.4587
63.3970 10.0702
63.4225 9.70322
63.4733 9.02780
63.5242 8.42144
63.5750 7.87495
63.6259 7.38064
63.6768 6.93202
63.7091 6.66773
63.7415 6.41855
63.7739 6.18319
63.8062 5.96079
63.8709 5.55092
63.9357 5.18244
64.0004 4.84989
64.0651 4.54867
64.1299 4.27488
64.1946 4.02526
64.2593 3.79699
64.3241 3.58776
64.3888 3.39550
64.4535 3.21842
64.5183 3.05497
64.5830 2.90378
64.6477 2.76364
64.7124 2.63351
64.7633 2.53766
64.8142 2.44701
64.9159 2.27983
65.0176 2.12937
65.1193 1.99347
65.2210 1.87030
65.3228 1.75832
65.4245 1.65620
65.5262 1.56282
65.6002 1.49983
65.6742 1.44063
65.7481 1.38492
65.8221 1.33244
65.8961 1.28296
65.9701 1.23623
66.1180 1.15021
66.2660 1.07287
66.4139 1.00311
66.5619 0.940004
66.7099 0.882745
66.8116 0.846398
66.9133 0.812281
67.0150 0.780215
67.1167 0.750036
67.2185 0.721600
67.3202 0.694775
67.4219 0.669440
67.5236 0.645486
67.7271 0.601336
67.9305 0.561632
68.1339 0.525794
68.3374 0.493334
68.5593 0.461291
68.7812 0.432325
69.0032 0.406050
69.2251 0.382143
69.4471 0.360327
69.6690 0.340388
69.8909 0.322148
70.1128 0.305336
70.3163 0.291044
70.5197 0.277749
70.7232 0.265365
70.9266 0.253811
71.1300 0.243013
71.3335 0.232905
71.5369 0.223432
71.7404 0.214539
71.9438 0.206181
72.1472 0.198314
72.3507 0.190902
72.5541 0.183909
72.7576 0.177304
72.9610 0.171058
73.3679 0.159546
73.7748 0.149191
74.1816 0.139841
74.5885 0.131371
74.9954 0.123672
75.4023 0.116653
75.8092 0.110234
76.2160 0.104350
76.6229 0.0989420
76.9743 0.0946153
77.3257 0.0905811
77.6771 0.0868400
78.0285 0.0833046
78.3799 0.0799951
78.7313 0.0768728
79.0827 0.0739514
79.4341 0.0711923
79.7855 0.0685932
80.1369 0.0661454
80.4883 0.0638237
80.8397 0.0616373
81.5425 0.0575938
82.2453 0.0539552
82.6521 0.0520153
83.0590 0.0501815
83.4659 0.0484459
83.8728 0.0468072
84.6865 0.0437794
85.5003 0.0410546
86.3141 0.0385878
87.1278 0.0363513
87.9416 0.0343154
88.7553 0.0324550
89.3842 0.0311265
90.0130 0.0298834
90.6418 0.0287184
91.2706 0.0276249
91.8994 0.0266056
92.5282 0.0256444
93.1570 0.0247277
93.7858 0.0238681
95.0435 0.0222830
96.3011 0.0208624
97.5587 0.0195839
98.8164 0.0184290
100.000 0.0174395
100.977 0.0166871
101.953 0.0159946
102.930 0.0153381
103.906 0.0147329
104.883 0.0141552
105.859 0.0136218
107.813 0.0126416
109.766 0.0117778
110.742 0.0113794
111.719 0.0110070
112.695 0.0106489
113.672 0.0103137
115.625 0.00968967
116.797 0.00934715
117.969 0.00902382
120.313 0.00842698
122.656 0.00789662
125.000 0.00741694
126.563 0.00712449
128.125 0.00685086
129.688 0.00659441
131.250 0.00635367
132.813 0.00612733
134.375 0.00591455
137.500 0.00552418
140.625 0.00517497
143.750 0.00486138
146.875 0.00457852
150.000 0.00432234
153.125 0.00408943
156.250 0.00387693
159.375 0.00368240
162.500 0.00350379
165.625 0.00333932
168.750 0.00318747
171.875 0.00304690
175.000 0.00291648
178.125 0.00279521
181.250 0.00268219
184.375 0.00257667
187.500 0.00247796
193.750 0.00229862
200.000 0.00214013
206.445 0.00199581
212.891 0.00186625
219.336 0.00175011
225.781 0.00164623
232.227 0.00155165
238.672 0.00146628
245.117 0.00138848
251.563 0.00131700
263.281 0.00120256
275.000 0.00110354
284.375 0.00103390
293.750 0.000971356
303.125 0.000914948
312.500 0.000863871
321.875 0.000817452
331.250 0.000775129
350.000 0.000700926
368.750 0.000638223
387.500 0.000584785
406.250 0.000538956
425.000 0.000499520
443.750 0.000465632
462.500 0.000436832
481.250 0.000413198
500.000 0.000395905
519.740 0.000389441
531.152 0.000398735
542.564 0.000429919
548.270 0.000466224
553.976 0.000533881
556.830 0.000590589
559.683 0.000677728
562.536 0.000811680
563.962 0.000911422
565.389 0.00104508
566.468 0.00117875
567.548 0.00135299
568.627 0.00158459
569.707 0.00189659
570.246 0.00210145
570.786 0.00234942
571.326 0.00265290
571.866 0.00302971
572.406 0.00350586
572.945 0.00411925
573.485 0.00492542
574.025 0.00601096
574.372 0.00692828
574.719 0.00809591
575.066 0.00961314
575.413 0.0116325
575.760 0.0144061
575.933 0.0162044
576.107 0.0183871
576.280 0.0210843
576.454 0.0244957
576.627 0.0289682
576.801 0.0352078
576.873 0.0386666
576.945 0.0429106
577.018 0.0482598
577.090 0.0551884
577.162 0.0643935
577.235 0.0768843
577.307 0.0940965
577.343 0.105055
577.379 0.117989
577.415 0.133305
577.451 0.151336
577.488 0.172657
577.524 0.197690
577.560 0.227180
577.596 0.261637
577.632 0.301998
577.668 0.348851
577.704 0.403335
577.741 0.466085
577.777 0.538440
577.813 0.621028
577.849 0.715359
577.867 0.767181
577.885 0.821969
577.903 0.880462
577.921 0.942138
577.939 1.00781
577.957 1.07686
577.986 1.19625
578.015 1.32559
578.044 1.46565
578.073 1.61673
578.102 1.77905
578.131 1.95275
578.160 2.13786
578.189 2.33431
578.218 2.54262
578.247 2.76101
578.275 2.98970
578.304 3.22806
578.333 3.47531
578.362 3.73049
578.420 4.26010
578.526 5.26624
578.579 5.76393
578.632 6.24259
578.663 6.51209
578.695 6.76712
578.726 7.00601
578.757 7.22632
578.796 7.46900
578.834 7.67547
578.861 7.79511
578.887 7.89533
578.916 7.98151
578.943 8.03866
578.970 8.07477
579.000 8.08864
579.003 8.08850
579.011 8.08668
579.019 8.08278
579.035 8.06871
579.066 8.02034
579.097 7.94214
579.108 7.90664
579.125 7.84629
579.142 7.77776
579.174 7.63153
579.205 7.46079
579.232 7.29441
579.259 7.11207
579.312 6.70615
579.358 6.32777
579.403 5.92471
579.493 5.07669
579.584 4.21959
579.629 3.80423
579.674 3.40565
579.720 3.02628
579.742 2.84482
579.765 2.67032
579.788 2.50153
579.810 2.34012
579.833 2.18550
579.856 2.03777
579.881 1.87944
579.907 1.72998
579.932 1.58933
579.957 1.45789
579.983 1.33446
580.008 1.21937
580.034 1.11237
580.059 1.01354
580.085 0.921809
580.110 0.837236
580.136 0.759476
580.161 0.688433
580.187 0.623182
580.212 0.563867
580.238 0.509653
580.263 0.460604
580.289 0.415978
580.314 0.375631
580.340 0.339228
580.365 0.306571
580.390 0.277097
580.416 0.250653
580.441 0.226965
580.467 0.205857
580.518 0.170031
580.569 0.141615
580.620 0.119092
580.671 0.101258
580.707 0.0907203
580.744 0.0818022
580.818 0.0678031
580.891 0.0575905
580.965 0.0499975
581.038 0.0441931
581.112 0.0396377
581.259 0.0329203
581.406 0.0281162
581.553 0.0244477
581.701 0.0215238
581.848 0.0191353
582.142 0.0154703
582.436 0.0128059
582.731 0.0107968
583.025 0.00924017
583.410 0.00768163
583.795 0.00650192
584.180 0.00558767
584.564 0.00486621
584.949 0.00428678
585.334 0.00381169
586.104 0.00308000
586.874 0.00255365
587.643 0.00216386
588.413 0.00186697
589.183 0.00163552
590.360 0.00137001
591.537 0.00117887
592.715 0.00103075
593.892 0.000916284
595.069 0.000826168
596.246 0.000753952
598.601 0.000646337
600.955 0.000573571
603.310 0.000517439
605.664 0.000475074
608.018 0.000442844
614.901 0.000381202
621.783 0.000344527
635.548 0.000303166
649.312 0.000279057
663.077 0.000263179
690.606 0.000241143
718.135 0.000225600
764.500 0.000207599
810.864 0.000198378
837.669 0.000199827
864.474 0.000211388
877.876 0.000226474
891.278 0.000255312
897.979 0.000279855
904.681 0.000318096
911.382 0.000376851
914.732 0.000420501
918.083 0.000479084
920.618 0.000537796
923.154 0.000614622
925.690 0.000717521
928.225 0.000853296
930.761 0.00105197
932.029 0.00118477
933.296 0.00134938
934.564 0.00155684
935.832 0.00182340
937.100 0.00217372
938.367 0.00263885
939.183 0.00302838
939.998 0.00352413
940.813 0.00416196
941.628 0.00500068
942.443 0.00613320
943.258 0.00770680
943.665 0.00873772
944.073 0.0100022
944.480 0.0115785
944.888 0.0135776
945.250 0.0158423
945.612 0.0187469
945.974 0.0225653
946.336 0.0277491
946.518 0.0310891
946.699 0.0351307
946.880 0.0401422
947.061 0.0465983
947.242 0.0554529
947.333 0.0613581
947.423 0.0687868
947.514 0.0784256
947.604 0.0912444
947.695 0.108722
947.785 0.132900
947.850 0.156045
947.916 0.185583
947.981 0.223284
948.046 0.271319
948.078 0.300057
948.111 0.332303
948.143 0.368660
948.176 0.409340
948.209 0.455062
948.241 0.506048
948.274 0.562960
948.306 0.626362
948.339 0.697075
948.371 0.775288
948.404 0.862131
948.436 0.957740
948.469 1.06339
948.501 1.17914
948.534 1.30640
948.566 1.44509
948.599 1.59677
948.632 1.76118
948.664 1.93999
948.697 2.13272
948.729 2.34111
948.762 2.56441
948.794 2.80367
948.827 3.05923
948.857 3.30812
948.886 3.57015
948.916 3.84618
948.946 4.13616
948.975 4.43993
949.005 4.75725
949.035 5.08776
949.064 5.43098
949.124 6.15432
949.183 6.91862
949.243 7.71688
949.302 8.53895
949.427 10.2843
949.489 11.1366
949.551 11.9497
949.625 12.8376
949.662 13.2426
949.698 13.6168
949.744 14.0304
949.789 14.3858
949.820 14.5951
949.851 14.7728
949.888 14.9416
949.919 15.0480
949.950 15.1204
949.985 15.1603
950.000 15.1644
950.034 15.1433
950.066 15.0854
950.100 14.9858
950.133 14.8474
950.188 14.5396
950.222 14.3040
950.255 14.0354
950.319 13.4360
950.383 12.7393
950.408 12.4517
950.432 12.1537
950.481 11.5305
950.530 10.8786
950.700 8.49733
950.786 7.32469
950.828 6.75889
950.871 6.21288
950.917 5.64980
950.963 5.11561
951.008 4.61027
951.054 4.13764
951.077 3.91303
951.100 3.69667
951.123 3.48862
951.146 3.28973
951.168 3.09823
951.191 2.91574
951.214 2.74058
951.237 2.57418
951.260 2.41493
951.283 2.26346
951.306 2.11959
951.328 1.98371
951.351 1.85444
951.374 1.73219
951.397 1.61674
951.420 1.50831
951.443 1.40573
951.466 1.30925
951.489 1.21862
951.511 1.13395
951.534 1.05428
951.557 0.980031
951.580 0.910330
951.603 0.845541
951.627 0.781034
951.652 0.721244
951.676 0.665897
951.700 0.614728
951.749 0.523896
951.798 0.446794
951.847 0.381621
951.896 0.326743
951.944 0.280687
951.993 0.242217
952.042 0.210023
952.091 0.183184
952.140 0.160825
952.188 0.142199
952.237 0.126668
952.286 0.113692
952.383 0.0936893
952.481 0.0793709
952.579 0.0688705
952.676 0.0609284
952.774 0.0547244
952.969 0.0455453
953.164 0.0389408
953.408 0.0327574
953.652 0.0280438
953.896 0.0243275
954.140 0.0213314
954.384 0.0188715
954.628 0.0168248
955.116 0.0136354
955.603 0.0112908
956.091 0.00951635
956.579 0.00814176
957.067 0.00705606
957.799 0.00580316
958.531 0.00485949
959.263 0.00413293
959.994 0.00356304
960.726 0.00310779
961.458 0.00273851
962.190 0.00243655
962.922 0.00218816
964.385 0.00179308
965.849 0.00150095
967.312 0.00128041
968.776 0.00110977
970.728 0.000936312
972.679 0.000805834
974.631 0.000705441
976.582 0.000629064
978.534 0.000563386
980.485 0.000511777
984.388 0.000432144
988.291 0.000376093
992.194 0.000334708
1000.00 0.000278651
1008.79 0.000239819
1017.58 0.000214686
1026.37 0.000197232
1035.16 0.000185033
1052.74 0.000167825
1070.31 0.000156810
1105.47 0.000143474
1140.63 0.000135574
1187.50 0.000128951
1250.00 0.000123690
1375.00 0.000120241
1500.00 0.000124278
1562.50 0.000129368
1625.00 0.000137032
1687.50 0.000147989
1750.00 0.000163365
1792.97 0.000177454
1835.94 0.000195367
1878.91 0.000218366
1921.88 0.000248348
1960.94 0.000284446
2000.00 0.000331910
2026.62 0.000373986
2053.25 0.000426712
2079.87 0.000493823
2106.49 0.000581050
2122.76 0.000648382
2139.03 0.000729718
2155.30 0.000829078
2171.57 0.000952358
2186.36 0.00109273
2201.15 0.00126831
2215.94 0.00149428
2230.73 0.00178823
2238.86 0.00199122
2247.00 0.00223241
2255.13 0.00252195
2263.27 0.00287376
2271.40 0.00330741
2279.54 0.00385027
2287.67 0.00454214
2291.74 0.00496187
2295.81 0.00544328
2300.24 0.00605225
2304.68 0.00677413
2309.12 0.00763557
2313.55 0.00867490
2317.62 0.00982877
2321.69 0.0112317
2323.72 0.0120500
2325.76 0.0129615
2327.79 0.0139819
2329.82 0.0151282
2331.49 0.0161756
2333.15 0.0173366
2334.82 0.0186280
2336.48 0.0200705
2338.14 0.0216881
2339.81 0.0235066
2341.47 0.0255625
2343.13 0.0279089
2344.43 0.0299762
2345.72 0.0322826
2347.02 0.0348587
2348.31 0.0377482
2349.61 0.0410038
2350.90 0.0447123
2351.55 0.0467625
2352.19 0.0489576
2352.84 0.0513101
2353.49 0.0538358
2353.95 0.0557600
2354.41 0.0577857
2354.87 0.0599250
2355.34 0.0621864
2355.80 0.0645842
