Nd-145(n,tot) ENDFB-8.0
2.16504 19.5280
2.17140 19.5218
2.18511 19.5087
2.19882 19.4961
2.22624 19.4723
2.28109 19.4298
2.39078 19.3667
2.50047 19.3370
2.55531 19.3362
2.58274 19.3392
2.61016 19.3452
2.61376 19.3462
2.62637 19.3502
2.63898 19.3550
2.67159 19.3707
2.70420 19.3911
2.76941 19.4470
2.83463 19.5252
2.89984 19.6299
2.96506 19.7655
3.03027 19.9359
3.04658 19.9850
3.06288 20.0373
3.07103 20.0646
3.07918 20.0927
3.08734 20.1216
3.09141 20.1364
3.09549 20.1513
3.09956 20.1665
3.10364 20.1819
3.10771 20.1975
3.11179 20.2133
3.11587 20.2293
3.11994 20.2456
3.12402 20.2621
3.12809 20.2788
3.13625 20.3129
3.14440 20.3479
3.16070 20.4210
3.16340 20.4335
3.17209 20.4745
3.18078 20.5168
3.19816 20.6051
3.20832 20.6592
3.21849 20.7152
3.23882 20.8328
3.27947 21.0933
3.32013 21.3920
3.36079 21.7353
3.40145 22.1310
3.44210 22.5883
3.46243 22.8436
3.48276 23.1186
3.50309 23.4152
3.52342 23.7355
3.54836 24.1649
3.57329 24.6400
3.59823 25.1669
3.62317 25.7525
3.64810 26.4051
3.67304 27.1348
3.69798 27.9539
3.72292 28.8769
3.73645 29.4272
3.74998 30.0163
3.76352 30.6477
3.77705 31.3254
3.79059 32.0544
3.80412 32.8398
3.81766 33.6879
3.83119 34.6056
3.83119 34.6057
3.83120 34.6062
3.83121 34.6067
3.83122 34.6076
3.83125 34.6095
3.83130 34.6133
3.83141 34.6209
3.83162 34.6361
3.83205 34.6665
3.83291 34.7275
3.83463 34.8506
3.83806 35.1004
3.85201 36.1706
3.85898 36.7411
3.86595 37.3373
3.87292 37.9605
3.87989 38.6124
3.88687 39.2949
3.89384 40.0099
3.90081 40.7595
3.90778 41.5459
3.91475 42.3716
3.92173 43.2393
3.92870 44.1519
3.93567 45.1125
3.94961 47.1919
3.96208 49.2517
3.97455 51.5280
3.98702 54.0531
3.99949 56.8644
4.01196 60.0078
4.01819 61.7205
4.02443 63.5377
4.03066 65.4680
4.03689 67.5214
4.04313 69.7084
4.04936 72.0413
4.05956 76.2096
4.06466 78.4750
4.06976 80.8737
4.07487 83.4176
4.07997 86.1184
4.08507 88.9898
4.09017 92.0461
4.09527 95.3054
4.10037 98.7860
4.10547 102.509
4.11057 106.498
4.11567 110.781
4.12077 115.388
4.12587 120.354
4.13097 125.718
4.13721 132.885
4.14344 140.814
4.14968 149.625
4.15591 159.460
4.15903 164.817
4.16215 170.496
4.16526 176.528
4.16838 182.942
4.17150 189.774
4.17461 197.061
4.17773 204.846
4.18085 213.177
4.18397 222.110
4.18708 231.696
4.19020 242.004
4.19332 253.106
4.19643 265.083
4.19955 278.023
4.20267 292.025
4.20578 307.196
4.20890 323.661
4.21202 341.539
4.21514 360.976
4.21825 382.126
4.22137 405.152
4.22449 430.232
4.22760 457.552
4.23072 487.311
4.23412 522.804
4.23752 561.710
4.24092 604.333
4.24432 650.931
4.24772 701.810
4.25112 757.206
4.25453 817.397
4.25793 882.562
4.26104 946.863
4.26416 1015.59
4.26728 1088.81
4.27039 1166.54
4.27351 1248.73
4.27663 1335.25
4.27975 1425.93
4.28286 1520.49
4.28910 1719.86
4.29533 1929.52
4.30780 2358.14
4.31388 2558.65
4.31996 2743.83
4.32300 2828.40
4.32604 2906.41
4.32909 2977.02
4.33213 3039.42
4.33659 3114.86
4.34106 3169.23
4.34553 3201.16
4.35000 3209.86
4.35291 3202.93
4.35581 3186.16
4.35872 3159.75
4.36162 3124.00
4.36452 3079.28
4.36743 3026.08
4.37033 2964.97
4.37324 2896.60
4.37869 2751.11
4.38414 2587.44
4.38959 2410.82
4.39504 2226.49
4.40634 1840.37
4.41199 1654.41
4.41764 1477.97
4.42046 1394.11
4.42329 1313.47
4.42611 1236.23
4.42894 1162.50
4.43176 1092.38
4.43459 1025.89
4.43741 963.033
4.44024 903.780
4.44229 862.906
4.44435 823.872
4.44640 786.641
4.44846 751.186
4.45051 717.424
4.45257 685.336
4.45462 654.836
4.45668 625.898
4.45873 598.434
4.46079 572.399
4.46284 547.733
4.46490 524.386
4.46695 502.276
4.46900 481.364
4.47106 461.571
4.47311 442.859
4.47594 418.764
4.47876 396.458
4.48159 375.798
4.48441 356.659
4.48724 338.921
4.49006 322.472
4.49289 307.208
4.49571 293.032
4.49854 279.855
4.50136 267.592
4.50419 256.170
4.50701 245.518
4.50984 235.571
4.51266 226.272
4.51549 217.568
4.51831 209.410
4.52114 201.751
4.52397 194.556
4.52679 187.787
4.52962 181.410
4.53244 175.395
4.53527 169.714
4.54092 159.258
4.54657 149.867
4.55222 141.398
4.55787 133.730
4.56352 126.761
4.56840 121.237
4.57328 116.125
4.57816 111.381
4.58303 106.972
4.58791 102.863
4.59279 99.0289
4.59767 95.4436
4.60255 92.0866
4.60743 88.9371
4.61231 85.9785
4.61719 83.1954
4.62207 80.5743
4.62695 78.1017
4.63183 75.7672
4.64159 71.4709
4.64159 71.4701
4.64160 71.4676
4.64160 71.4651
4.64162 71.4601
4.64164 71.4505
4.64169 71.4309
4.64178 71.3922
4.64213 71.2470
4.64248 71.1028
4.64318 70.8155
4.64457 70.2479
4.64749 69.0911
4.65040 67.9702
4.65623 65.8301
4.66206 63.8165
4.66789 61.9198
4.67372 60.1305
4.67955 58.4406
4.69121 55.3310
4.70287 52.5393
4.71453 50.0234
4.72619 47.7475
4.73785 45.6819
4.75120 43.5422
4.76455 41.6130
4.77790 39.8674
4.79125 38.2825
4.80460 36.8389
4.81795 35.5205
4.83130 34.3130
4.84465 33.2041
4.85436 32.4535
4.86407 31.7458
4.88349 30.4463
4.90291 29.2827
4.92233 28.2365
4.94174 27.2920
4.96116 26.4363
4.98058 25.6587
5.00000 24.9497
5.01343 24.4954
5.02686 24.0678
5.05371 23.2844
5.08057 22.5850
5.10742 21.9577
5.13428 21.3927
5.16113 20.8817
5.18799 20.4179
5.21484 19.9954
5.23795 19.6613
5.26106 19.3516
5.28416 19.0636
5.30727 18.7951
5.33038 18.5442
5.35348 18.3091
5.37659 18.0887
5.39970 17.8816
5.44591 17.5031
5.49212 17.1659
5.53833 16.8636
5.58455 16.5910
5.62341 16.3816
5.62341 16.3816
5.62342 16.3816
5.62342 16.3815
5.62344 16.3815
5.62346 16.3814
5.62351 16.3811
5.62361 16.3806
5.62381 16.3796
5.62421 16.3775
5.62500 16.3734
5.62744 16.3609
5.62988 16.3484
5.63477 16.3236
5.64453 16.2747
5.67749 16.1167
5.71045 15.9684
5.77637 15.6971
5.84229 15.4549
5.90820 15.2373
5.97412 15.0406
6.04004 14.8605
6.10596 14.6950
6.17188 14.5422
6.25000 14.3754
6.32037 14.2364
6.39073 14.1067
6.46110 13.9851
6.53146 13.8708
6.67219 13.6605
6.74256 13.5627
6.81292 13.4689
6.81292 13.4689
6.81293 13.4689
6.81294 13.4689
6.81295 13.4689
6.81298 13.4688
6.81304 13.4687
6.81316 13.4686
6.81341 13.4683
6.81389 13.4676
6.81486 13.4664
6.81680 13.4638
6.82359 13.4550
6.83038 13.4463
6.84396 13.4288
6.88496 13.3772
6.92597 13.3270
7.00797 13.2300
7.17198 13.0478
7.33599 12.8784
7.50000 12.7200
7.68851 12.5492
7.87702 12.3886
8.06553 12.2365
8.15979 12.1631
8.20691 12.1271
8.25404 12.0914
8.25404 12.0914
8.25405 12.0914
8.25405 12.0914
8.25406 12.0914
8.25409 12.0914
8.25413 12.0914
8.25422 12.0913
8.25440 12.0912
8.25476 12.0909
8.25548 12.0903
8.25691 12.0893
8.25978 12.0871
8.26551 12.0828
8.27697 12.0742
8.30654 12.0522
8.33610 12.0304
8.39523 11.9873
8.51349 11.9034
8.75000 11.7396
9.06250 11.5347
9.37500 11.3408
9.68749 11.1565
9.84374 11.0679
9.92187 11.0240
9.99999 10.9804
10.0000 10.9804
10.0000 10.9803
10.0001 10.9803
10.0002 10.9803
10.0003 10.9802
10.0006 10.9800
10.0012 10.9797
10.0025 10.9790
10.0049 10.9776
10.0098 10.9749
10.0196 10.9695
10.0391 10.9588
10.1040 10.9234
10.1689 10.8884
10.2986 10.8194
10.5581 10.6850
11.0772 10.4288
11.5962 10.1902
11.8558 10.0735
11.9855 10.0171
12.0504 9.98929
12.1153 9.96164
12.1153 9.96163
12.1154 9.96161
12.1154 9.96159
12.1155 9.96155
12.1157 9.96147
12.1161 9.96131
12.1168 9.96099
12.1183 9.96035
12.1213 9.95907
12.1273 9.95653
12.1394 9.95144
12.1634 9.94129
12.2476 9.90605
12.3317 9.87122
12.5000 9.80270
13.0445 9.58935
13.5890 9.38842
14.1335 9.19902
14.4058 9.10709
14.5419 9.06279
14.6099 9.04081
14.6780 9.01896
14.6780 9.01895
14.6781 9.01893
14.6782 9.01890
14.6783 9.01885
14.6786 9.01875
14.6793 9.01855
14.6805 9.01815
14.6831 9.01734
14.6881 9.01574
14.6981 9.01253
14.7183 9.00613
14.7887 8.98389
14.8591 8.96188
15.0000 8.91857
15.3125 8.82567
15.6250 8.73380
16.2500 8.56181
16.8750 8.40244
17.5000 8.25522
17.6414 8.22353
17.7828 8.19242
17.7828 8.19242
17.7829 8.19241
17.7829 8.19239
17.7831 8.19237
17.7833 8.19231
17.7838 8.19221
17.7847 8.19201
17.7866 8.19160
17.7904 8.19077
17.7979 8.18913
17.8130 8.18585
17.8433 8.17932
17.9107 8.16490
17.9781 8.15064
18.1129 8.12261
18.3825 8.06848
18.9216 7.96664
19.4608 7.87297
20.0000 7.78873
20.7722 7.68508
21.5443 7.60062
21.5443 7.60062
21.5444 7.60061
21.5445 7.60060
21.5446 7.60059
21.5449 7.60056
21.5455 7.60050
21.5468 7.60038
21.5492 7.60015
21.5541 7.59969
21.5638 7.59877
21.5833 7.59693
21.6223 7.59332
21.7025 7.58610
21.7828 7.57913
21.9432 7.56603
22.2640 7.54305
22.9056 7.50836
23.5473 7.49046
24.1889 7.49182
24.6680 7.50806
25.1470 7.53615
25.6260 7.57560
26.1051 7.63178
26.1652 7.63981
26.2253 7.64828
26.2854 7.65713
26.3455 7.66633
26.5860 7.70638
27.0669 7.79976
27.5479 7.91464
28.0288 8.05340
28.4781 8.20806
28.9273 8.38963
29.3766 8.60149
29.8258 8.84872
30.2751 9.13658
30.7243 9.47049
31.1736 9.85928
31.2297 9.91287
31.2578 9.94017
31.2859 9.96773
31.2999 9.98160
31.3140 9.99551
31.3280 10.0095
31.3420 10.0234
31.3561 10.0375
31.3701 10.0515
31.3842 10.0656
31.3982 10.0796
31.4122 10.0937
31.4263 10.1079
31.4403 10.1220
31.4544 10.1362
31.4684 10.1504
31.4824 10.1647
31.4965 10.1790
31.5105 10.1933
31.5245 10.2077
31.5386 10.2222
31.5667 10.2514
31.6228 10.3107
31.6818 10.3748
31.7202 10.4175
31.7586 10.4608
31.7970 10.5048
31.8353 10.5494
31.9121 10.6406
31.9888 10.7339
32.2958 11.1320
32.6028 11.5771
32.9098 12.0726
33.2167 12.6259
33.5237 13.2452
33.8307 13.9355
34.1377 14.7188
34.3777 15.4014
34.6177 16.1541
34.8577 16.9860
35.0976 17.9077
35.3376 18.9317
35.5776 20.0727
35.8176 21.3481
36.0576 22.7787
36.2758 24.2347
36.4940 25.8617
36.6030 26.7475
36.7121 27.6864
36.8212 28.6826
36.9303 29.7406
37.0394 30.8657
37.1485 32.0633
37.2576 33.3395
37.3667 34.7010
37.4757 36.1544
37.5848 37.7054
37.6939 39.3648
37.8030 41.1478
37.9302 43.3996
38.0574 45.8537
38.1211 47.1638
38.1847 48.5331
38.2165 49.2412
38.2483 49.9655
38.3119 51.4653
38.3119 51.4658
38.3120 51.4677
38.3121 51.4697
38.3122 51.4733
38.3125 51.4805
38.3131 51.4950
38.3143 51.5243
38.3167 51.5826
38.3216 51.6998
38.3312 51.9354
38.3506 52.4118
38.3892 53.3856
38.4158 54.0717
38.4423 54.7716
38.4556 55.1271
38.4689 55.4859
38.4822 55.8484
38.4955 56.2146
38.5087 56.5847
38.5220 56.9584
38.5353 57.3360
38.5486 57.7174
38.5619 58.1030
38.5752 58.4923
38.5884 58.8857
38.6017 59.2832
38.6283 60.0909
38.6548 60.9155
38.7080 62.6180
38.8142 66.2506
38.9205 70.2168
39.0268 74.5582
39.1330 79.3227
39.2393 84.5664
39.3543 90.8577
39.4118 94.2731
39.4693 97.8869
39.5268 101.715
39.5843 105.772
39.6418 110.079
39.6993 114.654
39.7568 119.521
39.8143 124.704
39.8718 130.231
39.9293 136.133
39.9868 142.442
40.0443 149.195
40.1018 156.434
40.1593 164.208
40.2193 172.953
40.2793 182.417
40.3393 192.680
40.3993 203.833
40.4593 215.979
40.5193 229.236
40.5793 243.743
40.6393 259.655
40.6993 277.168
40.7593 296.496
40.8193 317.898
40.8793 341.676
40.9093 354.570
40.9393 368.200
40.9693 382.624
40.9992 397.898
41.0292 414.102
41.0592 431.305
41.0892 449.591
41.1192 469.044
41.1656 501.673
41.2120 537.775
41.2583 577.864
41.2815 599.588
41.3047 622.545
41.3279 646.841
41.3511 672.560
41.3742 699.826
41.3974 728.767
41.4206 759.523
41.4438 792.248
41.4670 827.115
41.4901 864.312
41.5201 916.259
41.5501 972.984
41.5801 1035.08
41.6101 1103.25
41.6401 1178.28
41.6701 1261.13
41.7001 1352.91
41.7301 1454.87
41.7451 1510.17
41.7601 1568.63
41.7751 1630.49
41.7901 1696.01
41.8051 1765.47
41.8201 1839.18
41.8351 1917.50
41.8501 2000.79
41.8651 2089.47
41.8801 2183.99
41.8951 2284.84
41.9101 2392.57
41.9251 2507.78
41.9401 2631.13
41.9551 2763.32
41.9701 2905.15
41.9906 3115.68
42.0110 3348.00
42.0315 3605.00
42.0519 3889.33
42.0622 4042.85
42.0724 4204.45
42.0826 4374.57
42.0929 4553.45
42.1031 4741.90
42.1133 4939.99
42.1235 5148.56
42.1338 5367.65
42.1488 5709.50
42.1638 6076.63
42.1788 6470.16
42.1938 6891.05
42.2088 7339.95
42.2238 7817.20
42.2388 8322.68
42.2537 8855.43
42.2696 9445.87
42.2854 10063.4
42.3170 11366.0
42.3802 14090.8
42.4014 14976.5
42.4227 15811.0
42.4439 16570.3
42.4651 17230.6
42.4863 17770.9
42.4969 17989.8
42.5076 18171.9
42.5182 18315.8
42.5288 18419.9
42.5394 18483.4
42.5500 18505.6
42.5606 18486.5
42.5712 18426.2
42.5819 18325.3
42.5925 18184.8
42.6031 18005.8
42.6137 17790.5
42.6349 17258.0
42.6561 16605.5
42.6774 15854.9
42.6986 15029.6
42.7198 14153.7
42.7579 12524.7
42.7960 10917.9
42.8150 10149.9
42.8341 9416.05
42.8531 8721.44
42.8722 8069.46
42.8916 7449.27
42.9111 6875.80
42.9305 6348.27
42.9499 5865.27
42.9694 5424.02
42.9888 5022.27
43.0083 4656.71
43.0277 4324.73
43.0472 4023.02
43.0666 3748.93
43.0861 3499.78
43.1055 3273.18
43.1250 3066.64
43.1444 2878.29
43.1639 2706.07
43.1833 2548.50
43.1992 2429.33
43.2151 2318.17
43.2310 2214.35
43.2469 2117.27
43.2628 2026.38
43.2788 1941.18
43.2947 1861.22
43.3106 1786.08
43.3265 1715.40
43.3424 1648.83
43.3583 1586.07
43.3742 1526.84
43.3901 1470.87
43.4060 1417.94
43.4379 1320.36
43.4573 1265.62
43.4768 1214.25
43.4962 1165.97
43.5156 1120.56
43.5351 1077.77
43.5545 1037.42
43.5740 999.314
43.5934 963.313
43.6129 929.232
43.6323 896.955
43.6712 837.337
43.7101 783.561
43.7490 734.890
43.7879 690.684
43.8268 650.435
43.8657 613.675
43.9046 580.013
43.9435 549.109
43.9823 520.671
44.0212 494.442
44.0601 470.197
44.0990 447.732
44.1379 426.885
44.1768 407.496
44.2157 389.432
44.2546 372.568
44.2935 356.809
44.3324 342.057
44.3713 328.229
44.4102 315.245
44.4491 303.045
44.4879 291.563
44.5268 280.745
44.5657 270.537
44.6046 260.898
44.6435 251.786
44.6824 243.161
44.7602 227.238
44.8380 212.893
44.9158 199.919
44.9935 188.148
45.0713 177.433
45.1491 167.652
45.2269 158.699
45.3047 150.481
45.3577 145.258
45.4107 140.319
45.4638 135.643
45.5168 131.212
45.6229 123.021
45.7290 115.627
45.8350 108.921
45.9411 102.814
46.0472 97.2395
46.1532 92.1382
46.2846 86.3970
46.4159 81.2167
46.4159 81.2159
46.4160 81.2137
46.4160 81.2118
46.4161 81.2077
46.4164 81.1994
46.4168 81.1833
46.4177 81.1508
46.4194 81.0861
46.4254 80.8608
46.4315 80.6367
46.4435 80.1918
46.4677 79.3143
46.5160 77.6067
46.6125 74.3703
46.7091 71.3503
46.8057 68.5267
46.9023 65.8829
46.9988 63.4048
47.0954 61.0785
47.1920 58.8918
47.3450 55.6860
47.4980 52.7641
47.6510 50.0932
47.8040 47.6447
47.9570 45.3943
48.1100 43.3208
48.2630 41.4059
48.4160 39.6334
48.6140 37.5284
48.8120 35.6156
49.0100 33.8719
49.2080 32.2695
49.4060 30.7963
49.6040 29.4399
49.8020 28.1875
50.0000 27.0269
50.1743 26.0769
50.3485 25.1916
50.5227 24.3585
50.6970 23.5734
50.8712 22.8339
51.0455 22.1370
51.2197 21.4791
51.3940 20.8573
51.5682 20.2690
51.7424 19.7116
51.9167 19.1829
52.0909 18.6811
52.4394 17.7502
52.7879 16.9060
53.0033 16.4227
53.2187 15.9662
53.4341 15.5342
53.6495 15.1251
53.8648 14.7371
54.0802 14.3687
54.2956 14.0188
54.5110 13.6874
54.9418 13.0681
55.3726 12.5033
55.8033 11.9870
56.0187 11.7457
56.1264 11.6279
56.2341 11.5121
56.2341 11.5121
56.2342 11.5120
56.2342 11.5120
56.2343 11.5118
56.2346 11.5116
56.2350 11.5111
56.2359 11.5102
56.2377 11.5083
56.2413 11.5045
56.2484 11.4969
56.2736 11.4702
56.2989 11.4437
56.3494 11.3912
56.3998 11.3393
56.4503 11.2880
56.5513 11.1871
56.6522 11.0882
57.0560 10.7100
57.4598 10.3609
57.8636 10.0317
58.2674 9.72504
58.6713 9.43830
59.0751 9.16827
59.4789 8.91439
59.8622 8.68790
60.2455 8.47311
60.6289 8.26901
61.0122 8.07599
61.3956 7.89238
61.7789 7.71703
62.1622 7.55030
62.5456 7.39128
