Nd-143(n,tot) ENDFB-8.0
Energy(eV) XS(b)
334.497 55.9704
334.547 58.3420
334.596 60.8800
334.646 63.5879
334.710 67.3856
334.774 71.5345
334.838 76.0911
334.902 81.0916
334.967 86.6104
335.031 92.6989
335.095 99.4457
335.127 103.101
335.159 106.946
335.191 111.020
335.223 115.327
335.255 119.885
335.287 124.697
335.319 129.816
335.351 135.249
335.384 141.023
335.416 147.147
335.448 153.690
335.480 160.668
335.512 168.119
335.544 176.060
335.576 184.589
335.608 193.702
335.640 203.516
335.672 214.032
335.697 222.729
335.722 231.943
335.746 241.712
335.771 252.035
335.796 263.040
335.821 274.733
335.846 287.168
335.870 300.343
335.895 314.424
335.920 329.422
335.945 345.404
335.969 362.369
335.994 380.530
336.019 399.896
336.044 420.551
336.068 442.487
336.101 473.172
336.133 506.499
336.165 542.667
336.197 581.747
336.229 624.181
336.261 670.039
336.293 719.497
336.325 772.539
336.357 829.626
336.389 890.695
336.421 955.800
336.453 1024.73
336.485 1097.85
336.518 1174.85
336.550 1255.53
336.582 1339.35
336.646 1515.98
336.710 1700.87
336.774 1888.79
336.838 2073.27
336.875 2174.81
336.912 2271.34
336.948 2361.38
336.985 2443.29
337.022 2516.13
337.059 2578.45
337.096 2629.13
337.132 2667.20
337.166 2690.72
337.200 2702.70
337.223 2704.18
337.260 2695.45
337.296 2673.17
337.333 2637.81
337.370 2590.23
337.407 2531.11
337.443 2461.86
337.480 2383.37
337.517 2297.41
337.583 2128.84
337.648 1948.65
337.714 1764.27
337.779 1582.38
337.813 1493.05
337.846 1406.32
337.879 1322.65
337.912 1242.40
337.945 1165.84
337.979 1093.16
338.012 1024.48
338.045 960.017
338.078 899.378
338.111 842.692
338.144 789.853
338.178 740.863
338.211 695.261
338.244 653.017
338.277 613.937
338.310 577.926
338.339 548.932
338.368 521.874
338.396 496.625
338.425 473.142
338.454 451.145
338.482 430.676
338.511 411.486
338.540 393.608
338.568 376.826
338.597 361.168
338.626 346.445
338.654 332.685
338.683 319.721
338.711 307.580
338.740 296.119
338.769 285.363
338.802 273.644
338.835 262.684
338.868 252.418
338.902 242.790
338.935 233.746
338.968 225.239
339.001 217.229
339.034 209.697
339.067 202.563
339.101 195.820
339.167 183.411
339.233 172.230
339.300 162.147
339.342 156.212
339.384 150.642
339.426 145.380
339.469 140.429
339.511 135.740
339.553 131.315
339.638 123.154
339.722 115.795
339.807 109.141
339.891 103.102
339.975 97.6092
340.042 93.6234
340.108 89.9039
340.175 86.4267
340.241 83.1755
340.307 80.1217
340.374 77.2578
340.440 74.5602
340.506 72.0235
340.573 69.6280
340.639 67.3666
340.772 63.2105
340.905 59.4828
341.037 56.1269
341.122 54.1616
341.206 52.3173
341.291 50.5846
341.375 48.9568
341.544 45.9787
341.713 43.3304
341.882 40.9672
342.051 38.8561
342.220 36.9658
342.389 35.2725
342.509 34.1720
342.630 33.1560
342.751 32.2191
342.871 31.3575
342.992 30.5657
343.113 29.8416
343.233 29.1809
343.354 28.5822
343.523 27.8430
343.692 27.2167
343.861 26.6999
344.030 26.2919
344.199 25.9926
344.368 25.8040
344.537 25.7293
344.705 25.7733
344.874 25.9428
345.043 26.2467
345.212 26.6964
345.381 27.3068
345.550 28.0969
345.719 29.0881
345.804 29.6680
345.888 30.3082
345.972 31.0146
346.057 31.7903
346.190 33.1662
346.322 34.7523
346.455 36.5797
346.522 37.5939
346.588 38.6799
346.654 39.8463
346.721 41.0973
346.787 42.4395
346.853 43.8777
346.920 45.4241
346.986 47.0827
347.052 48.8681
347.119 50.7854
347.215 53.8444
347.312 57.2523
347.408 61.0608
347.505 65.3278
347.553 67.6566
347.601 70.1271
347.650 72.7499
347.698 75.5309
347.746 78.4943
347.794 81.6422
347.843 85.0030
347.891 88.5800
347.957 93.9077
348.024 99.7503
348.090 106.172
348.156 113.236
348.223 121.050
348.289 129.692
348.356 139.306
348.389 144.515
348.422 150.002
348.455 155.820
348.488 161.977
348.521 168.498
348.555 175.410
348.588 182.745
348.621 190.534
348.654 198.814
348.687 207.596
348.721 216.976
348.754 226.975
348.787 237.643
348.820 249.035
348.853 261.211
348.887 274.236
348.920 288.180
348.953 303.073
348.979 315.369
349.004 328.298
349.030 342.004
349.055 356.423
349.081 371.714
349.107 387.807
349.132 404.877
349.158 422.843
349.184 441.899
349.209 461.950
349.235 483.207
349.261 505.561
349.286 529.243
349.312 554.121
349.338 580.340
349.363 607.949
349.396 645.905
349.430 686.378
349.463 729.448
349.496 775.038
349.529 823.465
349.562 874.610
349.595 928.458
349.629 984.782
349.662 1043.83
349.695 1105.30
349.761 1234.54
349.828 1370.80
349.894 1510.77
349.983 1697.99
350.027 1788.50
350.072 1874.72
350.116 1955.52
350.161 2029.04
350.205 2094.04
350.249 2149.22
350.287 2187.51
350.325 2217.27
350.362 2238.20
350.400 2249.91
350.430 2252.58
350.479 2244.11
350.528 2220.13
350.578 2181.41
350.627 2129.22
350.676 2064.82
350.725 1990.19
350.774 1906.92
350.823 1817.30
350.893 1682.04
350.963 1542.87
351.032 1404.51
351.102 1270.79
351.169 1149.66
351.203 1092.25
351.236 1037.15
351.270 984.464
351.303 934.246
351.337 886.524
351.370 841.294
351.398 806.006
351.425 772.470
351.453 740.518
351.480 710.108
351.507 681.193
351.535 653.721
351.562 627.636
351.590 602.883
351.617 579.403
351.644 557.136
351.672 536.024
351.699 516.008
351.727 497.033
351.754 479.041
351.781 461.979
351.809 445.796
351.842 427.129
351.876 409.614
351.909 393.169
351.943 377.718
351.976 363.188
352.010 349.515
352.043 336.636
352.077 324.494
352.110 313.038
352.144 302.217
352.177 291.987
352.211 282.308
352.244 273.140
352.278 264.449
352.345 248.372
352.412 233.846
352.479 220.677
352.546 208.700
352.613 197.772
352.680 187.774
352.747 178.599
352.814 170.158
352.881 162.372
352.945 155.484
353.009 149.090
353.073 143.124
353.137 137.564
353.201 132.357
353.265 127.487
353.329 122.912
353.392 118.619
353.456 114.574
353.520 110.768
353.584 107.171
353.648 103.778
353.712 100.564
353.776 97.5243
353.840 94.6382
353.904 91.9032
353.971 89.1818
354.038 86.5995
354.172 81.8143
354.306 77.4795
354.440 73.5379
354.574 69.9411
354.708 66.6483
354.842 63.6248
354.976 60.8426
355.086 58.7232
355.195 56.7362
355.305 54.8668
355.415 53.1082
355.524 51.4482
355.634 49.8818
355.743 48.4001
355.853 46.9966
355.963 45.6645
356.072 44.4009
356.292 42.0572
356.511 39.9303
356.730 37.9943
356.864 36.8940
356.998 35.8512
357.132 34.8615
357.266 33.9211
357.534 32.1745
357.802 30.5875
358.070 29.1385
358.338 27.8112
358.606 26.5909
358.874 25.4658
359.081 24.6542
359.288 23.8888
359.495 23.1661
359.702 22.4830
359.909 21.8356
360.116 21.2210
360.530 20.0796
360.945 19.0419
361.359 18.0956
361.773 17.2286
362.187 16.4314
362.455 15.9486
362.723 15.4895
363.259 14.6358
363.795 13.8575
364.331 13.1450
364.867 12.4895
365.403 11.8844
365.939 11.3235
366.475 10.8021
366.962 10.3590
367.449 9.94345
367.936 9.55030
368.424 9.17794
368.911 8.82505
369.398 8.49041
369.885 8.17236
370.373 7.86957
370.860 7.58093
371.347 7.30542
372.322 6.79014
373.296 6.31748
374.270 5.88255
375.050 5.55910
376.059 5.17064
377.067 4.81298
378.076 4.48463
378.580 4.33113
379.085 4.18493
379.589 4.04576
380.093 3.91401
380.597 3.78963
381.102 3.67259
381.606 3.56307
382.110 3.46265
382.363 3.41575
382.615 3.37075
382.741 3.34884
382.867 3.32730
383.119 3.28561
383.119 3.28558
383.120 3.28548
383.120 3.28540
383.121 3.28523
383.124 3.28487
383.128 3.28418
383.136 3.28280
383.162 3.27869
383.188 3.27463
383.239 3.26657
383.342 3.25091
383.445 3.23585
383.548 3.22144
383.651 3.20766
383.703 3.20100
383.754 3.19451
383.857 3.18196
383.960 3.16997
384.063 3.15850
384.166 3.14758
384.372 3.12734
384.783 3.09356
385.195 3.06942
385.607 3.05570
386.018 3.05338
386.430 3.06427
386.809 3.08744
387.189 3.12441
387.568 3.17671
387.947 3.24616
388.327 3.33492
388.706 3.44543
388.896 3.50977
389.085 3.58068
389.275 3.65861
389.465 3.74400
389.792 3.91082
390.120 4.10462
390.284 4.21273
390.448 4.32897
390.611 4.45386
390.775 4.58798
390.939 4.73194
391.103 4.88640
391.267 5.05203
391.430 5.22964
391.594 5.42009
391.758 5.62439
391.922 5.84367
392.086 6.07913
392.275 6.37370
392.465 6.69379
392.655 7.04173
392.844 7.41997
393.034 7.83188
393.224 8.28062
393.413 8.76999
393.603 9.30397
393.793 9.88796
393.982 10.5272
394.172 11.2280
394.362 11.9970
394.551 12.8433
394.741 13.7760
394.931 14.8060
395.026 15.3611
395.120 15.9454
395.215 16.5615
395.310 17.2102
395.405 17.8951
395.500 18.6173
395.595 19.3807
395.690 20.1869
395.784 21.0396
395.879 21.9424
395.974 22.8999
396.069 23.9143
396.164 24.9909
396.258 26.1348
396.353 27.3526
396.448 28.6476
396.543 30.0276
396.638 31.4998
396.759 33.5223
396.879 35.7246
397.000 38.1298
397.121 40.7631
397.241 43.6531
397.362 46.8335
397.483 50.3432
397.603 54.2278
397.698 57.5798
397.793 61.2227
397.888 65.1986
397.983 69.5391
398.078 74.2993
398.173 79.5224
398.267 85.2753
398.362 91.6307
398.457 98.6818
398.504 102.493
398.552 106.515
398.599 110.764
398.647 115.258
398.694 120.014
398.741 125.053
398.789 130.410
398.836 136.087
398.884 142.122
398.931 148.546
398.979 155.392
399.026 162.696
399.073 170.502
399.121 178.853
399.190 192.093
399.259 206.780
399.293 214.732
399.328 223.127
399.362 231.998
399.397 241.353
399.431 251.284
399.466 261.806
399.500 272.965
399.535 284.808
399.569 297.388
399.604 310.763
399.638 324.995
399.673 340.105
399.720 362.609
399.767 387.150
399.815 413.995
399.862 443.384
399.910 475.649
399.957 510.934
400.005 549.594
400.052 591.933
400.099 638.358
400.147 688.977
400.194 744.169
400.242 804.193
400.289 869.409
400.337 939.697
400.384 1015.27
400.431 1096.09
400.479 1181.66
400.526 1272.01
400.573 1366.71
400.620 1465.16
400.715 1669.96
400.809 1877.77
400.862 1992.60
400.915 2102.56
400.969 2205.52
401.022 2299.14
401.075 2381.16
401.128 2449.50
401.181 2502.39
401.235 2538.41
401.267 2551.77
401.300 2558.22
401.353 2553.87
401.407 2531.39
401.460 2491.48
401.513 2435.32
401.566 2364.35
401.619 2280.74
401.673 2186.53
401.726 2084.00
401.802 1927.46
401.878 1765.34
401.954 1603.24
402.030 1445.97
402.079 1349.46
402.127 1257.35
402.176 1169.94
402.224 1087.58
402.273 1010.46
402.322 938.621
402.370 872.021
402.419 810.514
402.450 773.274
402.482 738.128
402.513 704.779
402.545 673.359
402.576 643.587
402.608 615.569
402.639 589.043
402.670 564.093
402.702 540.479
402.733 518.270
402.765 497.248
402.796 477.470
402.828 458.740
402.859 441.107
402.891 424.396
402.922 408.650
402.954 393.711
402.985 379.577
403.048 353.558
403.111 330.175
403.174 309.105
403.237 290.070
403.300 272.826
403.362 257.164
403.425 242.904
403.480 231.579
403.534 221.114
403.588 211.411
403.643 202.398
403.697 194.001
403.751 186.196
403.806 178.918
403.860 172.123
403.914 165.763
403.969 159.825
404.023 154.266
404.077 149.059
404.132 144.170
404.186 139.594
404.295 131.278
404.398 124.317
404.500 118.167
404.603 112.737
404.706 107.978
404.809 103.830
404.912 100.267
405.015 97.2591
405.118 94.7931
405.232 92.6854
405.290 91.8858
405.347 91.2604
405.404 90.8143
405.461 90.5545
405.518 90.4896
405.576 90.6299
405.661 91.2552
405.747 92.4291
405.833 94.2248
405.876 95.3848
405.919 96.7384
405.962 98.3022
406.005 100.095
406.047 102.140
406.090 104.461
406.133 107.087
406.176 110.052
406.219 113.395
406.262 117.151
406.293 120.214
406.325 123.543
406.356 127.187
406.388 131.151
406.419 135.491
406.451 140.215
406.482 145.393
406.513 151.034
406.545 157.221
406.576 163.968
406.608 171.375
406.639 179.457
406.671 188.334
406.702 198.022
406.734 208.663
406.765 220.273
406.802 235.446
406.839 252.306
406.877 271.016
406.914 291.688
406.951 314.604
406.988 339.880
407.025 367.679
407.062 398.067
407.094 426.054
407.125 456.023
407.157 488.213
407.188 522.451
407.220 558.961
407.251 597.493
407.283 638.241
407.314 680.863
407.346 725.513
407.377 771.898
407.440 868.884
407.566 1072.24
407.624 1165.96
407.683 1255.14
407.742 1336.73
407.771 1373.73
407.800 1407.62
407.850 1457.76
407.875 1478.72
407.900 1496.72
407.925 1511.63
407.950 1523.34
407.975 1531.77
408.000 1536.85
408.020 1538.49
408.053 1536.53
408.085 1528.91
408.118 1515.75
408.150 1497.26
408.183 1473.70
408.215 1445.40
408.248 1412.75
408.280 1376.18
408.331 1312.27
408.382 1241.94
408.432 1166.84
408.483 1089.15
408.583 935.220
408.632 860.419
408.682 788.701
408.714 744.873
408.746 702.738
408.777 662.420
408.809 624.128
408.841 587.676
408.872 553.216
408.904 520.750
408.936 490.350
408.960 467.751
408.985 446.319
409.010 426.022
409.035 406.823
409.060 388.684
409.085 371.562
409.110 355.415
409.135 340.256
409.160 325.918
409.184 312.419
409.209 299.713
409.234 287.755
409.259 276.503
409.284 265.913
409.309 255.946
409.334 246.599
409.359 237.759
409.384 229.430
409.408 221.577
409.433 214.170
409.458 207.179
409.483 200.575
409.508 194.332
409.533 188.450
409.558 182.857
409.583 177.556
409.632 167.757
409.682 158.910
409.732 150.908
409.780 143.925
409.827 137.541
409.875 131.674
409.922 126.266
409.970 121.267
410.017 116.633
410.065 112.329
410.112 108.319
410.160 104.569
410.207 101.069
410.255 97.7878
410.302 94.7070
410.350 91.8088
410.397 89.0778
410.445 86.5004
410.492 84.0641
410.542 81.6494
410.592 79.3663
410.642 77.2047
410.691 75.1592
410.791 71.3638
410.890 67.9301
410.990 64.8037
411.089 61.9512
411.189 59.3335
411.289 56.9277
411.384 54.8015
411.479 52.8285
411.574 50.9907
411.669 49.2747
411.764 47.6670
411.859 46.1608
411.954 44.7453
412.049 43.4126
412.144 42.1542
412.239 40.9667
412.334 39.8429
412.429 38.7779
412.619 36.8058
412.809 35.0210
413.008 33.3229
413.207 31.7773
413.406 30.3640
413.605 29.0667
413.804 27.8714
414.004 26.7664
414.203 25.7418
414.402 24.7889
414.601 23.8998
414.800 23.0678
414.999 22.2873
415.198 21.5534
415.397 20.8623
415.596 20.2102
415.795 19.5939
415.995 19.0104
416.194 18.4571
416.393 17.9316
416.791 16.9558
417.189 16.0685
417.587 15.2578
417.877 14.7107
418.167 14.1957
418.456 13.7100
418.746 13.2514
419.035 12.8179
419.325 12.4077
419.904 11.6478
420.483 10.9581
421.063 10.3312
421.642 9.75974
422.221 9.23765
422.800 8.75998
423.379 8.32278
423.959 7.92296
424.538 7.55813
425.262 7.14868
425.986 6.78927
426.710 6.47923
427.072 6.34291
427.434 6.21935
427.796 6.10889
428.158 6.01197
428.520 5.92916
428.882 5.86112
429.244 5.80848
429.606 5.77188
429.968 5.75265
430.330 5.75287
430.728 5.77750
431.126 5.82965
431.524 5.91204
431.923 6.02801
432.321 6.18147
432.719 6.37704
432.918 6.49228
433.117 6.62015
433.316 6.76149
433.515 6.91721
433.859 7.22296
434.203 7.58033
434.375 7.78047
434.547 7.99597
434.719 8.22810
434.891 8.47765
435.063 8.74607
435.235 9.03428
435.407 9.34391
435.579 9.67609
435.751 10.0329
435.923 10.4157
436.095 10.8271
436.267 11.2689
436.466 11.8220
436.665 12.4234
436.864 13.0773
437.063 13.7886
437.262 14.5630
437.461 15.4065
437.660 16.3263
437.859 17.3300
438.059 18.4266
438.258 19.6261
438.457 20.9398
438.656 22.3805
438.855 23.9631
439.054 25.7043
439.253 27.6235
439.452 29.7429
439.552 30.8862
439.651 32.0882
439.751 33.3554
439.850 34.6893
439.950 36.0972
440.050 37.5810
440.149 39.1491
440.249 40.8041
440.348 42.5554
440.448 44.4064
440.547 46.3681
440.647 48.4446
440.746 50.6488
440.846 52.9858
440.946 55.4709
441.045 58.1103
441.199 62.5310
441.353 67.4060
441.430 70.0369
441.507 72.8021
441.584 75.7143
441.660 78.7833
441.737 82.0244
441.814 85.4410
441.891 89.0501
441.968 92.8657
442.045 96.9085
442.122 101.185
442.199 105.717
442.276 110.526
442.375 117.201
442.475 124.422
442.575 132.260
442.674 140.769
442.774 150.040
442.873 160.141
442.973 171.191
443.072 183.281
443.172 196.565
443.271 211.165
443.371 227.283
443.470 245.085
443.520 254.704
443.570 264.838
443.620 275.522
443.670 286.771
443.719 298.668
443.769 311.238
443.819 324.525
443.869 338.553
443.918 353.432
443.968 369.194
444.018 385.902
444.068 403.588
444.118 422.397
444.167 442.374
444.217 463.602
444.267 486.126
444.317 510.133
444.366 535.682
444.416 562.881
444.466 591.785
444.516 622.630
444.566 655.486
444.615 690.480
444.665 727.667
444.733 782.368
444.801 841.871
444.869 906.493
444.937 976.414
445.004 1052.08
445.072 1133.54
445.140 1220.87
445.208 1313.85
445.288 1430.05
445.367 1553.17
445.447 1682.08
445.526 1814.99
445.685 2084.70
445.765 2215.99
445.845 2340.44
445.902 2423.66
445.958 2500.31
446.015 2569.43
446.072 2629.65
446.129 2680.15
446.186 2719.92
446.243 2748.36
446.300 2765.03
446.357 2769.68
446.403 2764.59
446.450 2751.65
446.496 2731.09
446.542 2703.28
446.588 2668.49
446.635 2627.35
446.681 2580.21
446.727 2527.84
446.820 2409.37
446.912 2277.33
447.097 1992.21
447.186 1853.70
447.275 1718.56
447.363 1588.88
447.452 1466.29
447.541 1351.79
447.630 1245.87
447.674 1196.12
447.718 1148.65
447.763 1103.19
447.807 1059.92
447.853 1017.48
447.898 977.208
447.944 938.920
447.989 902.540
448.035 867.986
448.080 835.174
448.126 804.019
448.171 774.439
448.217 746.292
448.262 719.623
448.308 694.290
448.353 670.221
448.399 647.344
448.444 625.593
448.535 585.214
448.626 548.576
448.717 515.337
448.808 485.083
448.899 457.488
448.990 432.235
449.081 409.126
449.172 387.910
449.263 368.390
449.334 354.342
449.404 341.153
449.474 328.719
449.545 317.017
449.615 305.961
449.685 295.532
449.756 285.656
449.826 276.321
449.897 267.464
449.967 259.074
450.108 243.529
450.248 229.468
450.389 216.716
450.480 209.071
450.571 201.875
450.662 195.079
450.753 188.667
450.844 182.598
450.935 176.858
451.026 171.419
451.117 166.259
451.299 156.698
451.481 148.049
451.663 140.190
451.845 133.032
452.027 126.485
452.209 120.486
452.392 114.969
452.574 109.887
452.756 105.189
452.938 100.843
453.120 96.8080
453.302 93.0582
453.484 89.5616
453.666 86.2960
453.848 83.2401
454.030 80.3770
454.212 77.6878
454.394 75.1611
454.576 72.7812
454.758 70.5390
454.940 68.4213
455.122 66.4199
455.305 64.5258
455.487 62.7322
455.669 61.0299
455.851 59.4142
456.033 57.8775
456.215 56.4158
456.579 53.6945
456.943 51.2168
457.307 48.9522
457.671 46.8757
458.035 44.9658
458.399 43.2041
458.764 41.5747
459.128 40.0639
459.409 38.9698
459.690 37.9346
459.972 36.9543
460.253 36.0256
460.535 35.1438
460.816 34.3052
461.379 32.7426
461.941 31.3191
462.504 30.0186
463.067 28.8261
463.629 27.7287
463.894 27.2416
464.159 26.7721
464.159 26.7717
464.160 26.7707
464.160 26.7697
464.162 26.7676
464.164 26.7636
464.168 26.7556
464.178 26.7396
464.210 26.6838
464.242 26.6285
464.306 26.5184
464.435 26.3013
464.692 25.8791
464.949 25.4714
465.206 25.0771
465.721 24.3253
466.235 23.6197
466.749 22.9566
467.263 22.3324
467.778 21.7437
468.292 21.1878
469.162 20.3135
470.033 19.5140
470.903 18.7800
471.774 18.1035
472.644 17.4778
473.514 16.8978
474.385 16.3582
475.255 15.8537
476.389 15.2443
477.524 14.6829
478.658 14.1634
479.792 13.6810
480.926 13.2313
482.060 12.8107
483.194 12.4158
484.328 12.0441
485.463 11.6928
486.597 11.3600
487.731 11.0435
488.865 10.7417
489.999 10.4529
491.133 10.1756
492.267 9.90848
493.401 9.65007
494.226 9.46684
495.051 9.28701
495.670 9.15401
496.288 9.02239
496.907 8.89185
497.526 8.76211
498.144 8.63289
498.763 8.50386
499.072 8.43928
499.381 8.37458
499.691 8.30970
500.000 8.24458
500.343 8.17203
500.686 8.09901
501.028 8.02537
501.371 7.95096
501.714 7.87562
501.885 7.83754
502.056 7.79919
502.228 7.76051
502.399 7.72150
502.570 7.68212
502.742 7.64239
502.900 7.60535
503.058 7.56797
503.216 7.53026
503.374 7.49225
503.533 7.45393
503.691 7.41542
503.849 7.37678
503.928 7.35749
504.007 7.33827
504.126 7.30960
504.244 7.28139
504.363 7.25390
504.422 7.24060
504.482 7.22767
504.541 7.21523
504.600 7.20343
504.660 7.19247
504.719 7.18260
504.778 7.17418
504.838 7.16776
504.897 7.16408
504.956 7.16427
504.992 7.16696
505.029 7.17219
505.065 7.18059
505.101 7.19293
505.137 7.21025
505.174 7.23367
505.210 7.26485
505.246 7.30548
505.264 7.33020
505.282 7.35805
505.301 7.38954
505.319 7.42504
505.337 7.46523
505.355 7.51014
505.373 7.56049
505.391 7.61684
505.409 7.68016
505.427 7.75041
505.446 7.82865
505.464 7.91563
505.482 8.01273
505.500 8.11978
505.518 8.23821
505.536 8.36905
505.556 8.52763
505.576 8.70381
505.596 8.89916
505.615 9.11420
505.635 9.35287
505.655 9.61595
505.675 9.90537
505.694 10.2214
505.714 10.5694
505.734 10.9499
505.754 11.3651
505.773 11.8147
505.793 12.3056
505.813 12.8350
505.833 13.4105
505.852 14.0284
505.869 14.5823
505.885 15.1705
505.902 15.7943
505.918 16.4505
505.935 17.1482
505.951 17.8844
505.968 18.6600
505.984 19.4706
506.001 20.3267
506.017 21.2240
506.034 22.1629
506.050 23.1374
506.067 24.1596
506.083 25.2233
506.116 27.4671
506.152 30.1269
506.189 32.9686
506.225 35.9755
506.261 39.1163
506.320 44.4931
506.380 50.0223
506.432 54.9153
506.485 59.6371
506.521 62.7098
506.558 65.5702
506.594 68.1852
506.630 70.4944
506.673 72.7835
506.709 74.3054
506.745 75.4200
506.784 76.1305
506.800 76.2780
506.807 76.3131
506.827 76.3284
506.848 76.1964
506.870 75.9050
506.891 75.4613
506.913 74.8520
506.935 74.0943
506.957 73.1915
506.979 72.1553
507.011 70.4074
507.043 68.4148
507.087 65.3075
507.130 61.8702
507.174 58.1824
507.218 54.3398
507.305 46.4775
507.349 42.6162
507.393 38.8864
507.415 37.0789
507.437 35.3308
507.459 33.6381
507.481 32.0048
507.503 30.4340
507.525 28.9281
507.546 27.4890
507.568 26.1179
507.585 25.1009
507.602 24.1310
507.619 23.2020
507.636 22.3136
507.653 21.4606
507.670 20.6523
507.687 19.8831
507.704 19.1520
507.721 18.4543
507.738 17.7972
507.755 17.1753
507.771 16.5877
507.788 16.0331
507.805 15.5104
507.822 15.0183
507.839 14.5555
507.861 13.9974
507.872 13.7340
507.883 13.4837
507.894 13.2416
507.905 13.0117
507.916 12.7895
507.927 12.5786
507.938 12.3750
507.949 12.1819
507.960 11.9954
507.970 11.8188
507.981 11.6483
507.992 11.4869
508.003 11.3312
508.014 11.1839
508.025 11.0418
508.036 10.9073
508.058 10.6552
508.080 10.4253
508.102 10.2158
508.124 10.0249
508.146 9.85094
508.168 9.69227
508.189 9.54750
508.211 9.41529
508.233 9.29442
508.255 9.18378
508.277 9.08234
508.299 8.98918
508.321 8.90346
508.343 8.82441
508.365 8.75137
508.387 8.68370
508.408 8.62085
508.430 8.56234
508.452 8.50771
508.496 8.40857
508.540 8.32075
508.584 8.24215
508.627 8.17110
508.671 8.10628
508.715 8.04666
508.759 7.99142
508.803 7.93992
508.846 7.89163
508.890 7.84625
508.946 7.79181
509.002 7.74090
509.057 7.69288
509.113 7.64756
509.169 7.60448
509.225 7.56354
509.336 7.48697
509.448 7.41649
509.559 7.35104
509.671 7.28982
509.782 7.23218
509.886 7.18137
509.989 7.13290
510.093 7.08642
510.196 7.04170
510.300 6.99848
510.403 6.95667
510.610 6.87654
510.817 6.80021
511.024 6.72697
511.232 6.65610
511.439 6.58719
511.693 6.50435
511.948 6.42322
512.123 6.36814
512.299 6.31349
512.649 6.20497
512.999 6.09680
513.350 5.98828
513.700 5.87880
514.051 5.76781
514.401 5.65482
514.576 5.59742
514.751 5.53938
515.054 5.43729
515.357 5.33277
515.659 5.22552
515.811 5.17080
515.962 5.11530
516.113 5.05897
516.265 5.00185
516.416 4.94389
516.567 4.88505
516.718 4.82534
516.870 4.76474
517.021 4.70324
517.172 4.64084
517.348 4.56749
517.523 4.49301
517.698 4.41749
517.873 4.34105
518.048 4.26387
518.224 4.18619
518.399 4.10836
518.574 4.03087
518.741 3.95769
518.825 3.92165
518.908 3.88611
518.992 3.85115
519.076 3.81700
519.159 3.78378
519.243 3.75169
519.327 3.72092
519.410 3.69179
519.494 3.66458
519.577 3.63964
519.661 3.61736
519.745 3.59823
519.828 3.58280
519.912 3.57174
519.999 3.56566
520.087 3.56627
520.175 3.57483
520.262 3.59285
520.350 3.62218
520.437 3.66503
520.525 3.72415
520.613 3.80293
520.668 3.86526
520.724 3.93844
520.780 4.02426
520.836 4.12422
520.891 4.24081
520.947 4.37613
521.003 4.53342
521.058 4.71636
521.086 4.81900
521.114 4.92986
521.142 5.04966
521.170 5.17875
521.198 5.31898
521.226 5.47093
521.254 5.63578
521.281 5.81418
521.309 6.00889
521.337 6.22100
521.365 6.45243
521.393 6.70442
521.421 6.98125
521.449 7.28491
521.477 7.61860
521.504 7.98465
521.526 8.29929
521.548 8.63955
521.570 9.00797
521.592 9.40733
521.614 9.84073
521.636 10.3116
521.658 10.8236
521.680 11.3810
521.702 11.9884
521.723 12.6507
521.745 13.3735
521.767 14.1628
521.789 15.0253
521.811 15.9680
521.833 16.9989
521.855 18.1265
521.871 19.0166
521.887 19.9610
521.903 20.9690
521.919 22.0447
521.935 23.2001
521.950 24.4253
521.966 25.7323
521.982 27.1261
521.998 28.6218
522.014 30.2062
522.030 31.8942
522.046 33.6918
522.062 35.6177
522.078 37.6542
522.094 39.8198
522.110 42.1213
522.132 45.5429
522.154 49.2398
522.175 53.2462
522.197 57.5821
522.219 62.2675
522.241 67.3225
522.263 72.7675
522.285 78.6223
522.307 84.9066
522.329 91.6391
522.351 98.8380
522.373 106.520
522.394 114.701
522.416 123.394
522.438 132.612
522.460 142.318
522.482 152.608
522.504 163.442
522.526 174.823
522.548 186.746
522.570 199.207
522.591 212.194
522.613 225.694
522.635 239.686
522.679 269.052
522.723 300.046
522.767 332.345
522.810 365.552
522.914 444.796
522.958 477.283
523.002 508.260
523.045 537.101
523.089 563.197
523.134 586.359
523.178 605.504
523.204 614.707
523.230 622.316
523.257 628.273
523.283 632.529
523.300 634.407
523.309 635.062
523.337 635.820
523.365 634.526
523.394 631.204
523.422 625.920
523.466 613.897
523.510 597.570
523.553 577.817
523.596 554.820
523.643 526.669
523.690 496.088
523.733 466.358
523.776 435.789
523.863 374.045
523.906 343.812
523.949 314.535
523.992 286.531
524.035 260.109
524.066 241.879
524.098 224.656
524.129 208.363
524.160 193.120
524.192 178.833
524.223 165.583
524.254 153.304
524.270 147.501
524.286 141.966
524.307 134.672
524.329 127.827
524.350 121.352
524.372 115.293
524.393 109.576
524.415 104.238
524.436 99.2136
524.458 94.5319
524.480 90.1326
524.501 86.0399
524.523 82.1993
524.544 78.6305
524.566 75.2846
524.587 72.1775
524.609 69.2789
524.630 66.5748
524.652 64.0408
524.673 61.6877
524.695 59.4816
524.716 57.4315
524.738 55.5077
524.760 53.7181
524.781 52.0365
524.803 50.4698
524.824 48.9953
524.846 47.6189
524.867 46.3209
524.889 45.1068
524.910 43.9592
524.932 42.8833
524.953 41.8684
524.975 40.9099
524.996 40.0405
525.016 39.2155
525.057 37.6896
525.098 36.3023
525.140 35.0412
525.181 33.8843
525.222 32.8235
