Xe-128(n,tot) ENDFB-8.0
Energy(eV) XS(b)
450.550 1.73150
450.621 1.78337
450.691 1.83715
450.762 1.89290
450.832 1.95069
450.903 2.01061
450.973 2.07273
451.044 2.13713
451.114 2.20391
451.185 2.27315
451.255 2.34504
451.326 2.41949
451.467 2.57677
451.608 2.74596
451.749 2.92803
451.890 3.12403
452.031 3.33513
452.172 3.56260
452.313 3.80784
452.454 4.07261
452.595 4.35824
452.736 4.66680
452.877 5.00040
453.018 5.36137
453.159 5.75232
453.300 6.17614
453.441 6.63608
453.582 7.13613
453.723 7.67968
453.864 8.27165
453.935 8.58739
454.005 8.91723
454.076 9.26194
454.146 9.62230
454.217 9.99919
454.287 10.3935
454.358 10.8063
454.428 11.2385
454.499 11.6912
454.569 12.1658
454.640 12.6634
454.710 13.1855
454.781 13.7335
454.851 14.3089
454.922 14.9136
454.992 15.5494
455.063 16.2181
455.133 16.9220
455.204 17.6634
455.274 18.4448
455.345 19.2688
455.415 20.1384
455.486 21.0568
455.556 22.0274
455.627 23.0539
455.697 24.1405
455.761 25.1843
455.825 26.2851
455.889 27.4468
455.953 28.6737
456.018 29.9705
456.082 31.3424
456.146 32.7948
456.210 34.3339
456.274 35.9663
456.338 37.6995
456.402 39.5415
456.466 41.5012
456.530 43.5885
456.594 45.8141
456.659 48.1902
456.723 50.7302
456.793 53.7351
456.864 56.9743
456.934 60.4772
457.005 64.2721
457.075 68.3917
457.146 72.8729
457.216 77.7584
457.287 83.0972
457.357 88.9461
457.428 95.3712
457.498 102.450
457.569 110.272
457.604 114.501
457.639 118.945
457.675 123.646
457.710 128.595
457.745 133.841
457.780 139.375
457.816 145.252
457.851 151.465
457.886 158.077
457.921 165.083
457.957 172.557
457.992 180.495
458.027 188.982
458.062 198.018
458.098 207.705
458.133 218.043
458.168 229.153
458.203 241.038
458.239 253.842
458.274 267.573
458.309 282.398
458.344 298.330
458.380 315.566
458.415 334.123
458.439 347.680
458.463 361.917
458.487 376.997
458.511 392.841
458.535 409.629
458.559 427.272
458.583 445.889
458.607 465.532
458.631 486.347
458.655 508.216
458.679 531.380
458.703 555.706
458.727 581.454
458.751 608.472
458.775 636.923
458.799 666.863
458.835 713.730
458.870 763.971
458.905 818.035
458.940 875.760
458.976 937.595
459.011 1003.28
459.046 1073.26
459.081 1147.15
459.117 1225.34
459.152 1307.31
459.187 1393.40
459.222 1482.91
459.293 1672.08
459.363 1871.84
459.504 2284.86
459.575 2487.02
459.645 2677.19
459.686 2780.64
459.727 2875.99
459.769 2962.38
459.810 3038.14
459.851 3102.52
459.892 3154.25
459.934 3192.72
459.975 3217.37
460.000 3225.50
460.026 3228.24
460.067 3221.05
460.108 3199.70
460.150 3164.49
460.191 3116.22
460.232 3055.48
460.274 2983.57
460.315 2901.49
460.356 2810.52
460.413 2674.58
460.469 2528.35
460.581 2218.13
460.688 1921.55
460.741 1777.95
460.794 1640.04
460.847 1508.59
460.900 1384.79
460.953 1269.25
460.980 1214.68
461.007 1162.47
461.033 1112.23
461.060 1064.13
461.086 1018.17
461.113 974.451
461.139 932.617
461.166 892.783
461.193 854.891
461.219 819.013
461.246 784.812
461.272 752.358
461.299 721.580
461.325 692.513
461.352 664.866
461.379 638.678
461.405 613.878
461.432 590.482
461.458 568.243
461.485 547.185
461.512 527.243
461.538 508.424
461.565 490.525
461.591 473.562
461.618 457.479
461.644 442.281
461.673 426.482
461.702 411.603
461.731 397.534
461.760 384.219
461.789 371.611
461.818 359.662
461.876 337.571
461.934 317.636
461.992 299.588
462.050 283.196
462.108 268.261
462.162 255.695
462.215 244.097
462.268 233.366
462.321 223.432
462.374 214.182
462.427 205.583
462.481 197.544
462.534 190.043
462.587 183.004
462.640 176.402
462.693 170.199
462.746 164.372
462.800 158.872
462.853 153.691
462.906 148.787
462.959 144.156
463.012 139.761
463.065 135.594
463.172 127.888
463.278 120.916
463.384 114.584
463.491 108.808
463.597 103.532
463.703 98.6929
463.810 94.2429
463.887 91.2229
463.964 88.3757
464.042 85.6811
464.119 83.1343
464.196 80.7182
464.274 78.4293
464.351 76.2557
464.428 74.1893
464.583 70.3476
464.738 66.8578
464.892 63.6724
465.047 60.7592
465.153 58.8949
465.260 57.1366
465.366 55.4731
465.472 53.9002
465.579 52.4085
465.685 50.9949
465.791 49.6525
465.898 48.3764
466.110 46.0045
466.323 43.8497
466.536 41.8833
466.748 40.0846
466.961 38.4327
467.174 36.9119
467.386 35.5081
467.599 34.2097
467.812 33.0048
468.024 31.8853
468.237 30.8422
468.450 29.8691
468.662 28.9584
468.875 28.1046
469.088 27.3027
469.300 26.5487
469.513 25.8382
469.726 25.1683
469.938 24.5353
470.151 23.9369
470.364 23.3700
470.576 22.8329
470.789 22.3227
471.001 21.8382
471.214 21.3770
471.427 20.9381
471.639 20.5194
471.852 20.1201
472.277 19.3740
472.703 18.6911
473.128 18.0639
473.553 17.4862
473.979 16.9525
474.404 16.4581
474.829 15.9991
475.254 15.5718
475.564 15.2792
475.873 15.0008
476.182 14.7356
476.492 14.4827
476.801 14.2415
477.110 14.0113
477.729 13.5802
478.348 13.1835
478.966 12.8181
479.585 12.4807
480.204 12.1682
480.629 11.9664
481.054 11.7745
481.480 11.5917
481.905 11.4174
482.330 11.2510
482.756 11.0921
483.181 10.9401
483.606 10.7946
484.457 10.5216
485.307 10.2702
486.158 10.0381
487.009 9.82309
487.859 9.62341
488.710 9.43755
489.561 9.26410
490.411 9.10190
491.262 8.94988
492.113 8.80717
492.963 8.67293
493.814 8.54682
494.587 8.43846
495.360 8.33499
496.134 8.23657
496.907 8.14292
497.680 8.05351
498.454 7.96828
499.227 7.88683
500.000 7.80877
501.343 7.68120
502.686 7.56274
504.028 7.45237
505.371 7.34929
506.714 7.25280
508.057 7.16231
509.400 7.07726
510.742 6.99719
511.902 6.93171
513.062 6.86940
514.221 6.81045
515.381 6.75369
516.541 6.69972
517.700 6.64773
518.860 6.59835
520.020 6.55082
521.179 6.50528
522.339 6.46172
523.499 6.41963
524.658 6.37946
526.978 6.30329
529.297 6.23263
531.983 6.15706
534.668 6.08718
537.354 6.02248
540.039 5.96248
542.725 5.90651
545.410 5.85433
548.096 5.80550
550.781 5.75966
553.711 5.71288
556.641 5.66900
559.570 5.62788
562.500 5.58914
565.430 5.55271
568.360 5.51826
571.289 5.48593
574.219 5.45497
579.590 5.40266
582.276 5.37805
584.961 5.35476
590.332 5.31088
595.703 5.27070
601.074 5.23344
606.445 5.19908
611.817 5.16716
617.188 5.13734
625.000 5.09754
630.371 5.07235
635.742 5.04863
641.113 5.02630
646.484 5.00530
657.227 4.96661
667.969 4.93185
677.246 4.90458
686.524 4.87951
695.801 4.85629
705.078 4.83486
714.356 4.81491
723.633 4.79627
732.910 4.77883
742.188 4.76247
750.000 4.74951
771.484 4.71707
792.969 4.68857
814.453 4.66329
835.938 4.64071
855.469 4.62219
875.000 4.60524
906.250 4.58100
937.500 4.55964
968.750 4.54067
1000.00 4.52366
1042.97 4.50295
1085.94 4.48472
1128.91 4.46851
1171.88 4.45397
1234.38 4.43524
1250.00 4.43093
1296.88 4.41878
1343.75 4.40761
1421.88 4.39079
1500.00 4.37558
1609.38 4.35618
1664.06 4.34691
1718.75 4.33773
1750.00 4.33245
1835.94 4.31737
1878.91 4.30924
1921.88 4.30044
1960.94 4.29155
2000.00 4.28152
2023.37 4.27472
2046.73 4.26715
2070.10 4.25860
2093.46 4.24878
2107.74 4.24194
2122.02 4.23433
2136.29 4.22578
2150.57 4.21606
2160.96 4.20809
2179.13 4.19178
2188.21 4.18223
2197.30 4.17151
2205.09 4.16118
2212.88 4.14958
2220.02 4.13761
2227.16 4.12410
2234.29 4.10874
2241.43 4.09107
2247.60 4.07353
2253.77 4.05335
2259.93 4.02989
2266.10 4.00230
2273.24 3.96342
2276.81 3.94040
2280.37 3.91435
2283.94 3.88464
2287.51 3.85043
2291.08 3.81059
2294.65 3.76362
2296.76 3.73171
2298.87 3.69607
2300.98 3.65588
2303.09 3.61029
2304.87 3.56663
2306.66 3.51737
2308.44 3.46137
2310.23 3.39717
2311.77 3.33359
2313.31 3.26085
2314.85 3.17677
2315.62 3.12967
2316.39 3.07867
2317.29 3.01388
2318.18 2.94222
2319.07 2.86249
2319.96 2.77333
2320.86 2.67293
2321.30 2.61799
2321.75 2.55946
2322.20 2.49688
2322.64 2.43017
2323.09 2.35880
2323.53 2.28239
2323.86 2.22328
2324.18 2.16130
2324.51 2.09591
2324.83 2.02739
2325.16 1.95523
2325.48 1.87984
2325.81 1.80086
2326.13 1.71907
2326.35 1.66106
2326.58 1.60249
2326.80 1.54364
2327.02 1.48532
2327.25 1.42873
2327.47 1.37579
2327.69 1.32959
2327.80 1.31043
2327.91 1.29529
2328.01 1.28613
2328.11 1.28189
2328.20 1.28383
2328.30 1.29361
2328.40 1.31364
2328.49 1.34631
2328.59 1.39530
2328.69 1.46511
2328.73 1.51055
2328.78 1.56260
2328.83 1.62306
2328.88 1.69299
2328.93 1.77357
2328.97 1.86610
2329.02 1.97204
2329.07 2.09301
2329.12 2.23385
2329.17 2.39083
2329.22 2.56881
2329.26 2.77017
2329.31 2.99752
2329.36 3.25371
2329.41 3.54183
2329.46 3.86524
2329.51 4.24357
2329.55 4.65956
2329.58 4.89050
2329.60 5.13489
2329.63 5.39338
2329.65 5.65542
2329.68 5.94351
2329.70 6.24775
2329.73 6.56888
2329.75 6.89374
2329.78 7.25016
2329.80 7.62576
2329.83 8.02136
2329.85 8.42071
2329.88 8.96619
2329.91 9.52733
2329.95 10.1842
2329.98 10.8847
2330.01 11.6310
2330.04 12.4251
2330.09 13.5355
2330.13 14.7359
2330.17 16.0314
2330.22 17.4270
2330.26 18.9278
2330.30 20.5386
2330.35 22.2643
2330.39 24.1096
2330.42 25.3777
2330.44 26.6996
2330.47 28.0764
2330.50 29.5093
2330.53 30.9994
2330.56 32.5474
2330.61 35.7605
2330.67 39.2715
2330.72 43.0286
2330.78 47.0345
2330.83 51.2119
2330.88 54.7266
2330.92 58.3079
2330.96 62.0318
2331.01 65.8949
2331.05 69.9874
2331.09 74.1180
2331.18 82.7415
2331.24 88.5921
2331.29 94.4954
2331.40 106.787
2331.63 132.184
2331.74 144.735
2331.85 156.733
2331.92 163.412
2331.98 169.719
2332.04 174.731
2332.09 179.313
2332.15 183.596
2332.20 187.395
2332.26 190.989
2332.32 194.009
2332.40 197.224
2332.48 199.404
2332.50 199.895
2332.51 200.107
2332.56 200.602
2332.60 200.775
2332.68 200.205
2332.76 198.653
2332.83 196.185
2332.91 192.732
2332.99 188.406
2333.06 183.280
2333.14 177.438
2333.21 171.843
2333.27 165.930
2333.41 153.063
2333.56 137.148
2333.72 120.878
2333.80 112.103
2333.88 103.522
2333.97 95.2183
2334.05 87.2608
2334.11 82.1761
2334.16 77.2830
2334.22 72.5921
2334.28 68.1114
2334.33 63.8466
2334.39 59.8010
2334.44 55.9761
2334.50 52.3715
2334.50 12.2146
2500.00 11.9368
2625.00 11.7461
2750.00 11.5680
2875.00 11.4009
3000.00 11.2438
3250.00 10.9613
3500.00 10.7075
3750.00 10.4824
4000.00 10.2771
4250.00 10.0941
4500.00 9.92522
4750.00 9.76862
5000.00 9.62283
5250.00 9.49176
5500.00 9.36876
6000.00 9.14376
6500.00 8.94973
7000.00 8.77439
7500.00 8.62032
8000.00 8.47904
8500.00 8.35490
9000.00 8.23976
10000.0 8.03227
10625.0 7.92326
11250.0 7.82203
12500.0 7.63927
13750.0 7.48873
15000.0 7.35427
16000.0 7.26165
17000.0 7.17587
18500.0 7.06455
20000.0 6.96369
22500.0 6.82578
25000.0 6.70523
27500.0 6.60738
30000.0 6.51964
32500.0 6.44604
35000.0 6.37890
37500.0 6.32118
40000.0 6.26787
45000.0 6.17969
50000.0 6.10245
55000.0 6.03981
60000.0 5.98356
65000.0 5.93605
70000.0 5.89271
75000.0 5.85493
80000.0 5.82000
90000.0 5.76059
99999.9 5.70841
100000 5.70397
112500 5.67889
125000 5.65688
137500 5.63731
150000 5.61971
175000 5.62092
200000 5.62218
250000 5.66579
300000 5.73109
391713 5.87585
392972 5.87809
394231 5.88033
396750 5.88479
399268 5.88924
401786 5.89368
406823 5.90252
411859 5.91130
416896 5.92002
421932 5.92870
432006 5.94588
442079 5.96285
452152 5.97961
462225 5.99615
472298 6.01249
486149 6.03380
500000 6.05475
525000 6.09656
550000 6.13648
575000 6.17468
600000 6.21130
625000 6.24646
650000 6.28029
675000 6.31288
700000 6.34431
725000 6.37382
750000 6.40237
775000 6.43004
800000 6.45688
821737 6.47713
843475 6.49689
865212 6.51619
886949 6.53503
890212 6.53754
893475 6.54006
900000 6.54516
912362 6.55393
924723 6.56261
937085 6.57118
949446 6.57965
952606 6.58152
955765 6.58339
962085 6.58710
968404 6.59078
974723 6.59445
987362 6.60172
1.00000E+06 6.60891
1.01563E+06 6.61295
1.03125E+06 6.61694
1.04688E+06 6.62088
1.06250E+06 6.62477
1.07813E+06 6.62862
1.09375E+06 6.63243
1.10938E+06 6.63619
1.12500E+06 6.63991
1.14063E+06 6.64359
1.15625E+06 6.64723
1.17188E+06 6.65083
1.18750E+06 6.65439
1.20313E+06 6.65792
1.21875E+06 6.66140
1.23438E+06 6.66485
1.25000E+06 6.66827
1.27008E+06 6.66626
1.29016E+06 6.66432
1.29017E+06 6.66432
1.29871E+06 6.66349
1.30725E+06 6.66267
1.31579E+06 6.66186
1.32433E+06 6.66106
1.32795E+06 6.66045
1.32796E+06 6.66045
1.33064E+06 6.65951
1.33333E+06 6.65857
1.33870E+06 6.65671
1.34408E+06 6.65486
1.34946E+06 6.65302
1.35483E+06 6.65120
1.36021E+06 6.64939
1.36559E+06 6.64760
1.37096E+06 6.64581
1.37634E+06 6.64405
1.38172E+06 6.64229
1.38709E+06 6.64055
1.39247E+06 6.63882
1.39785E+06 6.63711
1.40322E+06 6.63541
1.40860E+06 6.63372
1.41398E+06 6.63204
1.41935E+06 6.63038
1.42473E+06 6.62872
1.43011E+06 6.62708
1.43548E+06 6.62546
1.44086E+06 6.62384
1.44624E+06 6.62224
1.45161E+06 6.62064
1.45699E+06 6.61906
1.46237E+06 6.61749
1.46774E+06 6.61594
1.47312E+06 6.61439
1.47849E+06 6.61285
1.48387E+06 6.61133
1.48925E+06 6.60981
1.49462E+06 6.60831
1.50000E+06 6.60682
1.50032E+06 6.60668
1.50033E+06 6.60667
1.50494E+06 6.60404
1.50956E+06 6.60141
1.51878E+06 6.59621
1.52801E+06 6.59105
1.53724E+06 6.58595
1.54647E+06 6.58089
1.55570E+06 6.57589
1.56493E+06 6.57093
1.57416E+06 6.56602
1.58339E+06 6.56116
1.59262E+06 6.55635
1.60185E+06 6.55158
1.61108E+06 6.54686
1.62031E+06 6.54218
1.62954E+06 6.53755
1.63877E+06 6.53296
1.64800E+06 6.52842
1.65348E+06 6.52488
1.65896E+06 6.52136
1.66444E+06 6.51787
1.66993E+06 6.51439
1.67541E+06 6.51094
1.68089E+06 6.50750
1.68637E+06 6.50408
1.69185E+06 6.50068
1.69549E+06 6.49814
1.69912E+06 6.49562
1.70639E+06 6.49060
1.71366E+06 6.48561
1.72093E+06 6.48067
1.72819E+06 6.47577
1.73546E+06 6.47091
1.74273E+06 6.46609
1.75000E+06 6.46130
1.75603E+06 6.45699
1.76205E+06 6.45270
1.76808E+06 6.44844
1.77410E+06 6.44421
1.77410E+06 6.44421
1.77861E+06 6.44053
1.78312E+06 6.43687
1.79214E+06 6.42960
1.80117E+06 6.42239
1.81019E+06 6.41525
1.81921E+06 6.40817
1.82823E+06 6.40116
1.83725E+06 6.39422
1.84628E+06 6.38733
1.85530E+06 6.38051
1.86432E+06 6.37375
1.87334E+06 6.36705
1.88236E+06 6.36041
1.89139E+06 6.35383
1.90041E+06 6.34731
1.90943E+06 6.34084
1.91845E+06 6.33443
1.92355E+06 6.33013
1.92864E+06 6.32584
1.93374E+06 6.32158
1.93884E+06 6.31734
1.94394E+06 6.31312
1.94903E+06 6.30891
1.95413E+06 6.30473
1.95923E+06 6.30057
1.96432E+06 6.29643
1.96942E+06 6.29231
1.97452E+06 6.28820
1.97961E+06 6.28412
1.98471E+06 6.28006
1.98981E+06 6.27601
1.99490E+06 6.27199
2.00000E+06 6.26798
2.00995E+06 6.25935
2.01991E+06 6.25080
2.02986E+06 6.24233
2.03982E+06 6.23393
2.04977E+06 6.22562
2.05972E+06 6.21738
2.06968E+06 6.20922
2.07963E+06 6.20113
2.08440E+06 6.19675
2.08916E+06 6.19239
2.09869E+06 6.18373
2.10823E+06 6.17514
2.11776E+06 6.16663
2.12729E+06 6.15820
2.13682E+06 6.14983
2.14635E+06 6.14154
2.15589E+06 6.13332
2.16542E+06 6.12517
2.17495E+06 6.11709
2.18448E+06 6.10908
2.19401E+06 6.10114
2.20355E+06 6.09326
2.21308E+06 6.08545
2.22261E+06 6.07771
2.23214E+06 6.07003
2.23214E+06 6.07003
2.24051E+06 6.06234
2.24887E+06 6.05472
2.25724E+06 6.04715
2.26561E+06 6.03964
2.27397E+06 6.03219
2.28234E+06 6.02479
2.29070E+06 6.01745
2.29907E+06 6.01017
2.30744E+06 6.00294
2.31580E+06 5.99576
2.32417E+06 5.98864
2.33254E+06 5.98157
2.34090E+06 5.97455
2.34927E+06 5.96759
2.35763E+06 5.96068
2.36600E+06 5.95382
2.36601E+06 5.95381
2.37157E+06 5.94880
2.37714E+06 5.94383
2.38271E+06 5.93887
2.38828E+06 5.93394
2.39385E+06 5.92903
2.39942E+06 5.92414
2.40499E+06 5.91929
2.41056E+06 5.91445
2.41613E+06 5.90964
2.42169E+06 5.90485
2.42726E+06 5.90009
2.43283E+06 5.89535
2.43840E+06 5.89063
2.44397E+06 5.88594
2.44954E+06 5.88127
2.45511E+06 5.87663
2.45511E+06 5.87662
2.46023E+06 5.87218
2.46535E+06 5.86775
2.47558E+06 5.85895
2.48362E+06 5.85195
2.49166E+06 5.84500
2.49969E+06 5.83809
2.50773E+06 5.83124
2.50773E+06 5.83123
2.51542E+06 5.82337
2.52311E+06 5.81555
2.53081E+06 5.80778
2.53850E+06 5.80007
2.54619E+06 5.79240
2.55388E+06 5.78479
2.56157E+06 5.77723
2.56926E+06 5.76971
2.57696E+06 5.76225
2.58465E+06 5.75483
2.59234E+06 5.74746
2.60003E+06 5.74013
2.60772E+06 5.73286
2.61542E+06 5.72563
2.62311E+06 5.71844
2.63080E+06 5.71131
2.63849E+06 5.70422
2.64618E+06 5.69717
2.65387E+06 5.69017
2.66157E+06 5.68321
2.66926E+06 5.67629
2.67695E+06 5.66942
2.68464E+06 5.66259
2.69233E+06 5.65581
2.70002E+06 5.64907
2.70772E+06 5.64236
2.71541E+06 5.63570
2.72310E+06 5.62909
2.73079E+06 5.62251
2.73848E+06 5.61597
2.74617E+06 5.60948
2.75387E+06 5.60302
2.76156E+06 5.59660
2.76925E+06 5.59023
2.77694E+06 5.58389
2.78463E+06 5.57759
2.79232E+06 5.57132
2.80002E+06 5.56510
2.80771E+06 5.55891
2.81540E+06 5.55276
2.82309E+06 5.54665
2.83078E+06 5.54058
2.83848E+06 5.53454
2.84617E+06 5.52853
2.85386E+06 5.52257
2.86155E+06 5.51663
2.86924E+06 5.51074
2.87693E+06 5.50488
2.88463E+06 5.49905
2.89232E+06 5.49326
2.90001E+06 5.48750
2.90770E+06 5.48177
2.91539E+06 5.47608
2.92308E+06 5.47042
2.93078E+06 5.46480
2.93847E+06 5.45921
2.94616E+06 5.45365
2.95385E+06 5.44812
2.96154E+06 5.44263
2.96923E+06 5.43716
2.97693E+06 5.43173
2.98462E+06 5.42633
2.99231E+06 5.42096
3.00000E+06 5.41562
3.00781E+06 5.40752
3.01563E+06 5.39947
3.02344E+06 5.39146
3.03125E+06 5.38349
3.03906E+06 5.37558
3.04688E+06 5.36771
3.05469E+06 5.35988
3.06250E+06 5.35209
3.07031E+06 5.34435
3.07813E+06 5.33666
3.08594E+06 5.32901
3.09375E+06 5.32140
3.10156E+06 5.31383
3.10938E+06 5.30631
3.11719E+06 5.29883
3.12500E+06 5.29139
3.13281E+06 5.28399
3.14063E+06 5.27663
3.14844E+06 5.26932
3.15625E+06 5.26204
3.16406E+06 5.25480
3.17188E+06 5.24761
3.17969E+06 5.24045
3.18750E+06 5.23334
3.19531E+06 5.22626
3.20313E+06 5.21922
3.21094E+06 5.21222
3.21875E+06 5.20525
3.22656E+06 5.19833
3.23438E+06 5.19144
3.24219E+06 5.18459
3.25000E+06 5.17778
3.25781E+06 5.17100
3.26563E+06 5.16426
3.27344E+06 5.15755
3.28125E+06 5.15089
3.28906E+06 5.14425
3.29688E+06 5.13765
3.30469E+06 5.13109
3.31250E+06 5.12456
3.32031E+06 5.11807
3.32813E+06 5.11161
3.33594E+06 5.10519
3.34375E+06 5.09880
3.35156E+06 5.09244
3.35938E+06 5.08612
3.36719E+06 5.07982
3.37500E+06 5.07357
3.38281E+06 5.06734
3.39063E+06 5.06115
3.39844E+06 5.05499
3.40625E+06 5.04886
3.41406E+06 5.04276
3.42188E+06 5.03669
3.42969E+06 5.03066
3.43750E+06 5.02466
3.44531E+06 5.01868
3.45313E+06 5.01274
3.46094E+06 5.00683
3.46875E+06 5.00095
3.47656E+06 4.99510
3.48438E+06 4.98928
3.49219E+06 4.98348
3.50000E+06 4.97772
3.50781E+06 4.97199
3.51563E+06 4.96628
3.52344E+06 4.96061
3.53125E+06 4.95496
3.53906E+06 4.94934
3.54688E+06 4.94375
3.55469E+06 4.93818
3.56250E+06 4.93265
3.57031E+06 4.92714
3.57813E+06 4.92166
3.58594E+06 4.91621
3.59375E+06 4.91078
3.60156E+06 4.90538
3.60938E+06 4.90001
3.61719E+06 4.89466
3.62500E+06 4.88934
3.63281E+06 4.88405
3.64063E+06 4.87878
3.64844E+06 4.87354
3.65625E+06 4.86832
3.66406E+06 4.86313
3.67188E+06 4.85797
3.67969E+06 4.85282
3.68750E+06 4.84771
3.69531E+06 4.84262
3.70313E+06 4.83755
3.71094E+06 4.83251
3.71875E+06 4.82749
3.72656E+06 4.82250
3.73438E+06 4.81753
3.74219E+06 4.81258
3.75000E+06 4.80766
3.75781E+06 4.80276
3.76563E+06 4.79789
3.77344E+06 4.79303
3.78125E+06 4.78820
3.78906E+06 4.78340
3.79688E+06 4.77861
3.80469E+06 4.77385
3.81250E+06 4.76912
3.82031E+06 4.76440
3.82813E+06 4.75971
3.83594E+06 4.75503
3.84375E+06 4.75038
3.85156E+06 4.74576
3.85938E+06 4.74115
3.86719E+06 4.73656
3.87500E+06 4.73200
3.88281E+06 4.72746
3.89063E+06 4.72294
3.89844E+06 4.71844
3.90625E+06 4.71396
3.91406E+06 4.70950
3.92188E+06 4.70506
3.92969E+06 4.70064
3.93750E+06 4.69624
3.94531E+06 4.69187
3.95313E+06 4.68751
3.96094E+06 4.68317
3.96875E+06 4.67885
3.97656E+06 4.67455
3.98438E+06 4.67028
3.99219E+06 4.66602
4.00000E+06 4.66178
4.00781E+06 4.65706
4.01563E+06 4.65236
4.02344E+06 4.64769
4.03125E+06 4.64303
4.03906E+06 4.63838
4.04688E+06 4.63376
4.05469E+06 4.62915
4.06250E+06 4.62457
4.07031E+06 4.62000
4.07813E+06 4.61545
4.08594E+06 4.61091
4.09375E+06 4.60640
4.10156E+06 4.60190
4.10938E+06 4.59742
4.11719E+06 4.59296
4.12500E+06 4.58852
4.13281E+06 4.58409
4.14063E+06 4.57968
4.14844E+06 4.57528
4.15625E+06 4.57091
4.16406E+06 4.56654
4.17188E+06 4.56220
4.17969E+06 4.55787
4.18750E+06 4.55356
4.19531E+06 4.54927
4.20313E+06 4.54499
4.21094E+06 4.54073
4.21875E+06 4.53649
4.22656E+06 4.53226
4.23438E+06 4.52804
4.24219E+06 4.52385
4.25000E+06 4.51967
4.25781E+06 4.51550
4.26563E+06 4.51135
4.27344E+06 4.50722
4.28125E+06 4.50310
4.28906E+06 4.49899
4.29688E+06 4.49490
4.30469E+06 4.49083
4.31250E+06 4.48677
4.32031E+06 4.48273
4.32813E+06 4.47870
4.33594E+06 4.47469
4.34375E+06 4.47069
4.35156E+06 4.46670
4.35938E+06 4.46273
4.36719E+06 4.45878
4.37500E+06 4.45484
4.38281E+06 4.45091
4.39063E+06 4.44700
4.39844E+06 4.44310
4.40625E+06 4.43922
4.41406E+06 4.43535
4.42188E+06 4.43149
4.42969E+06 4.42765
4.43750E+06 4.42382
4.44531E+06 4.42000
4.45313E+06 4.41620
4.46094E+06 4.41241
4.46875E+06 4.40864
4.47656E+06 4.40488
4.48438E+06 4.40113
4.49219E+06 4.39740
4.50000E+06 4.39368
4.50781E+06 4.38997
4.51563E+06 4.38627
4.52344E+06 4.38259
4.53125E+06 4.37892
4.53906E+06 4.37527
4.54688E+06 4.37162
4.55469E+06 4.36799
4.56250E+06 4.36438
4.57031E+06 4.36077
4.57813E+06 4.35718
4.58594E+06 4.35360
4.59375E+06 4.35003
4.60156E+06 4.34647
4.60938E+06 4.34293
4.61719E+06 4.33940
4.62500E+06 4.33588
4.63281E+06 4.33237
4.64063E+06 4.32888
4.64844E+06 4.32539
4.65625E+06 4.32192
4.66406E+06 4.31846
4.67188E+06 4.31502
4.67969E+06 4.31158
4.68750E+06 4.30815
4.69531E+06 4.30474
4.70313E+06 4.30134
4.71094E+06 4.29795
4.71875E+06 4.29457
4.72656E+06 4.29120
4.73438E+06 4.28785
4.74219E+06 4.28450
4.75000E+06 4.28117
4.75781E+06 4.27785
4.76563E+06 4.27453
4.77344E+06 4.27123
4.78125E+06 4.26794
4.78906E+06 4.26466
4.79688E+06 4.26140
4.80469E+06 4.25814
4.81250E+06 4.25489
4.82031E+06 4.25165
4.82813E+06 4.24843
4.83594E+06 4.24521
4.84375E+06 4.24201
4.85156E+06 4.23882
4.85938E+06 4.23563
4.86719E+06 4.23246
4.87500E+06 4.22930
4.88281E+06 4.22614
4.89063E+06 4.22300
4.89844E+06 4.21987
4.90625E+06 4.21675
4.91406E+06 4.21364
4.92188E+06 4.21053
4.92969E+06 4.20744
4.93750E+06 4.20436
4.94531E+06 4.20129
4.95313E+06 4.19822
4.96094E+06 4.19517
4.96875E+06 4.19213
4.97656E+06 4.18909
4.98438E+06 4.18607
4.99219E+06 4.18305
5.00000E+06 4.18005
5.01085E+06 4.17782
5.02169E+06 4.17560
5.03254E+06 4.17338
5.04338E+06 4.17118
5.05422E+06 4.16899
5.06507E+06 4.16680
5.07591E+06 4.16462
5.08676E+06 4.16246
5.09760E+06 4.16030
5.10845E+06 4.15815
5.11929E+06 4.15601
5.13014E+06 4.15388
5.14098E+06 4.15175
5.15183E+06 4.14964
5.16267E+06 4.14753
5.17352E+06 4.14543
5.18436E+06 4.14334
5.19521E+06 4.14126
5.20605E+06 4.13919
5.21689E+06 4.13713
5.22774E+06 4.13507
5.23858E+06 4.13302
5.24943E+06 4.13099
5.26027E+06 4.12895
5.27112E+06 4.12693
5.28196E+06 4.12492
5.29281E+06 4.12291
5.30365E+06 4.12091
5.31450E+06 4.11892
5.32534E+06 4.11693
5.33619E+06 4.11496
5.34703E+06 4.11299
5.35317E+06 4.11184
5.35932E+06 4.11069
5.36546E+06 4.10954
5.37160E+06 4.10840
5.37775E+06 4.10725
5.38389E+06 4.10611
5.39003E+06 4.10498
5.39618E+06 4.10384
5.40232E+06 4.10271
5.40846E+06 4.10158
5.41461E+06 4.10045
5.42075E+06 4.09933
5.42689E+06 4.09821
5.43303E+06 4.09709
5.43918E+06 4.09597
5.44532E+06 4.09486
5.45146E+06 4.09374
5.45761E+06 4.09263
5.46375E+06 4.09153
5.46989E+06 4.09042
5.47604E+06 4.08932
5.48218E+06 4.08822
5.48832E+06 4.08712
5.49447E+06 4.08603
5.50061E+06 4.08494
5.50675E+06 4.08385
