Ge-70(n,tot) ENDFB-8.0
Energy(eV) XS(b)
1494.66 12.0303
1495.11 11.9168
1495.56 11.8083
1496.01 11.7048
1496.46 11.6056
1496.91 11.5106
1497.36 11.4195
1497.81 11.3324
1498.71 11.1681
1499.61 11.0161
1500.51 10.8749
1501.41 10.7436
1502.31 10.6212
1503.20 10.5066
1504.10 10.3991
1505.00 10.2981
1505.90 10.2029
1506.80 10.1132
1507.70 10.0283
1508.60 9.94802
1509.50 9.87185
1510.40 9.79948
1511.30 9.73056
1512.20 9.66495
1513.10 9.60229
1514.00 9.54250
1514.90 9.48525
1515.80 9.43048
1516.70 9.37798
1517.59 9.32759
1518.49 9.27913
1519.39 9.23258
1521.19 9.14455
1522.99 9.06271
1524.79 8.98641
1526.59 8.91497
1528.39 8.84798
1530.19 8.78491
1531.98 8.72547
1533.78 8.66924
1535.58 8.61597
1537.38 8.56541
1539.18 8.51734
1540.98 8.47151
1542.78 8.42778
1544.58 8.38597
1546.37 8.34596
1548.17 8.30758
1549.97 8.27073
1551.77 8.23530
1553.57 8.20122
1555.37 8.16837
1557.17 8.13668
1560.76 8.07649
1564.36 8.02012
1567.96 7.96717
1571.55 7.91724
1575.15 7.87003
1578.75 7.82525
1582.35 7.78269
1585.94 7.74213
1589.54 7.70340
1593.14 7.66632
1596.74 7.63079
1600.33 7.59665
1603.93 7.56381
1607.53 7.53217
1611.13 7.50165
1614.72 7.47216
1618.32 7.44364
1625.51 7.38922
1632.71 7.33797
1639.90 7.28951
1647.10 7.24353
1654.29 7.19978
1661.49 7.15803
1668.68 7.11809
1675.88 7.07980
1683.07 7.04301
1690.27 7.00761
1697.46 6.97347
1704.66 6.94050
1711.85 6.90862
1719.05 6.87774
1733.43 6.81875
1747.82 6.76305
1762.21 6.71026
1776.60 6.66004
1790.99 6.61215
1805.38 6.56634
1812.58 6.54415
1819.77 6.52242
1826.97 6.50112
1834.16 6.48024
1841.36 6.45975
1848.55 6.43965
1855.74 6.41992
1859.34 6.41020
1862.94 6.40056
1866.54 6.39101
1870.13 6.38155
1873.73 6.37218
1877.33 6.36291
1880.93 6.35372
1884.52 6.34463
1888.12 6.33564
1891.72 6.32677
1895.32 6.31801
1898.91 6.30940
1902.51 6.30097
1906.11 6.29277
1909.71 6.28490
1911.50 6.28115
1913.30 6.27756
1915.10 6.27420
1916.90 6.27115
1918.70 6.26854
1920.50 6.26662
1921.40 6.26602
1922.30 6.26577
1923.20 6.26597
1924.09 6.26677
1924.99 6.26839
1925.89 6.27118
1926.34 6.27317
1926.79 6.27567
1927.24 6.27882
1927.69 6.28276
1928.14 6.28772
1928.59 6.29400
1929.04 6.30200
1929.49 6.31228
1929.94 6.32576
1930.17 6.33407
1930.39 6.34365
1930.61 6.35488
1930.84 6.36806
1931.06 6.38367
1931.29 6.40220
1931.51 6.42464
1931.74 6.45198
1931.96 6.48574
1932.08 6.50575
1932.19 6.52805
1932.30 6.55344
1932.41 6.58199
1932.53 6.61484
1932.64 6.65220
1932.75 6.69571
1932.86 6.74584
1932.98 6.80453
1933.09 6.87384
1933.20 6.95727
1933.26 7.00475
1933.31 7.05701
1933.37 7.11581
1933.43 7.17988
1933.48 7.25113
1933.54 7.33067
1933.59 7.42152
1933.65 7.52214
1933.71 7.63598
1933.76 7.76547
1933.82 7.91359
1933.87 8.08409
1933.93 8.28167
1933.96 8.39244
1933.99 8.51236
1934.02 8.64732
1934.04 8.78923
1934.07 8.94392
1934.10 9.11295
1934.13 9.29815
1934.16 9.50163
1934.18 9.72586
1934.21 9.97374
1934.24 10.2590
1934.27 10.5663
1934.30 10.9097
1934.32 11.2950
1934.35 11.7293
1934.38 12.2213
1934.39 12.4920
1934.41 12.7813
1934.42 13.0907
1934.44 13.4223
1934.45 13.8045
1934.47 14.1890
1934.48 14.6029
1934.49 15.0494
1934.51 15.5318
1934.52 16.0541
1934.54 16.6206
1934.55 17.2364
1934.56 17.9073
1934.58 18.6398
1934.59 19.4414
1934.61 20.3209
1934.62 21.2884
1934.63 22.3555
1934.65 23.5358
1934.66 24.8453
1934.67 25.5541
1934.68 26.3025
1934.68 27.0932
1934.69 27.9293
1934.70 28.8142
1934.70 29.7516
1934.71 30.7454
1934.72 31.7998
1934.72 32.9198
1934.73 34.1103
1934.74 35.3769
1934.75 36.7258
1934.75 38.1635
1934.76 39.6974
1934.77 41.3353
1934.77 43.0857
1934.78 44.9581
1934.79 46.9626
1934.79 49.1101
1934.80 51.4126
1934.81 53.8828
1934.82 56.5345
1934.82 59.3822
1934.83 62.4415
1934.84 65.7286
1934.84 69.2602
1934.85 73.0536
1934.86 77.1256
1934.86 81.4926
1934.87 86.1694
1934.88 91.1686
1934.89 96.4986
1934.89 102.999
1934.90 109.040
1934.91 115.393
1934.91 122.029
1934.93 136.967
1934.94 151.196
1934.95 159.068
1934.96 165.567
1934.97 171.515
1934.97 176.722
1934.98 181.005
1934.99 184.198
1934.99 186.172
1935.00 186.842
1935.00 186.625
1935.01 185.974
1935.02 183.824
1935.02 180.470
1935.03 176.049
1935.04 169.906
1935.04 163.785
1935.05 157.165
1935.06 150.223
1935.07 134.973
1935.09 121.104
1935.09 114.507
1935.10 108.198
1935.11 102.204
1935.12 96.5398
1935.12 90.4755
1935.13 84.8418
1935.14 79.6246
1935.15 74.8039
1935.16 70.3564
1935.16 66.2569
1935.17 62.4800
1935.18 59.0007
1935.19 55.7947
1935.20 52.8392
1935.20 50.1130
1935.21 47.5961
1935.22 45.2705
1935.23 43.1193
1935.24 41.1275
1935.24 39.5043
1935.25 37.7748
1935.26 36.1681
1935.27 34.6736
1935.27 33.2820
1935.28 31.9846
1935.29 30.7737
1935.30 29.6420
1935.31 28.5833
1935.31 27.5917
1935.32 26.6619
1935.33 25.7892
1935.34 24.9691
1935.35 24.1977
1935.35 23.4713
1935.36 22.7866
1935.37 22.2194
1935.38 21.6051
1935.39 21.0244
1935.39 20.4751
1935.40 19.9551
1935.42 18.9948
1935.43 18.1296
1935.45 17.3476
1935.47 16.6388
1935.48 15.9944
1935.50 15.4421
1935.51 14.9023
1935.53 14.4078
1935.54 13.9538
1935.56 13.5612
1935.58 13.1740
1935.59 12.8163
1935.61 12.4853
1935.62 12.1968
1935.64 11.9102
1935.65 11.6436
1935.67 11.3952
1935.69 11.1632
1935.72 10.7435
1935.75 10.3854
1935.78 10.0584
1935.81 9.76815
1935.85 9.50944
1935.88 9.28475
1935.91 9.07599
1935.94 8.88776
1935.97 8.71746
1936.00 8.56750
1936.04 8.42638
1936.07 8.30141
1936.10 8.18318
1936.13 8.07796
1936.16 7.97794
1936.19 7.88575
1936.26 7.72416
1936.32 7.58285
1936.38 7.46227
1936.45 7.35538
1936.51 7.26303
1936.57 7.18145
1936.64 7.10902
1936.70 7.04347
1936.76 6.98573
1936.83 6.93303
1936.89 6.88626
1936.95 6.84326
1937.02 6.80483
1937.14 6.73781
1937.27 6.68114
1937.40 6.63315
1937.52 6.59216
1937.65 6.55712
1937.78 6.52646
1937.90 6.49969
1938.03 6.47616
1938.16 6.45553
1938.28 6.43705
1938.41 6.42056
1938.66 6.39258
1938.92 6.36963
1939.17 6.35071
1939.43 6.33478
1939.68 6.32132
1939.93 6.30975
1940.19 6.29979
1940.44 6.29107
1940.69 6.28345
1941.20 6.27067
1941.71 6.26043
1942.21 6.25203
1942.72 6.24501
1943.23 6.23905
1943.73 6.23389
1944.24 6.22938
1945.25 6.22178
1946.27 6.21556
1947.28 6.21027
1948.30 6.20565
1949.31 6.20151
1950.32 6.19773
1951.34 6.19423
1953.37 6.18783
1955.39 6.18198
1957.42 6.17650
1959.45 6.17128
1961.48 6.16624
1963.50 6.16134
1967.56 6.15185
1971.61 6.14263
1975.67 6.13362
1979.72 6.12476
1983.78 6.11602
1987.84 6.10738
1991.89 6.09884
1995.95 6.09037
2000.00 6.08198
2004.52 6.07271
2009.04 6.06352
2013.56 6.05440
2018.08 6.04536
2022.60 6.03639
2027.12 6.02749
2031.63 6.01865
2036.15 6.00988
2045.19 5.99252
2054.23 5.97540
2063.27 5.95850
2072.31 5.94183
2081.35 5.92537
2090.38 5.90912
2108.46 5.87719
2126.54 5.84601
2144.61 5.81552
2162.69 5.78568
2180.77 5.75647
2216.92 5.69974
2253.07 5.64509
2289.22 5.59231
2325.38 5.54120
2361.53 5.49161
2397.68 5.44339
2433.83 5.39641
2469.99 5.35054
2506.14 5.30569
2542.29 5.26176
2578.45 5.21865
2614.60 5.17629
2650.75 5.13461
2686.90 5.09352
2723.06 5.05296
2759.21 5.01288
2795.36 4.97320
2831.52 4.93388
2867.67 4.89486
2900.75 4.85936
2933.83 4.82403
2950.38 4.80641
2966.92 4.78882
3000.00 4.75371
3012.28 4.74105
3030.36 4.72242
3048.43 4.70381
3066.51 4.68522
3075.55 4.67595
3084.58 4.66669
3093.62 4.65746
3102.66 4.64829
3107.18 4.64374
3111.70 4.63923
3116.22 4.63478
3120.74 4.63042
3125.26 4.62621
3127.52 4.62419
3129.78 4.62226
3132.04 4.62045
3134.29 4.61880
3136.55 4.61740
3138.81 4.61638
3139.94 4.61608
3141.07 4.61597
3142.20 4.61612
3143.33 4.61661
3144.46 4.61758
3145.59 4.61921
3146.72 4.62184
3147.85 4.62596
3148.42 4.62885
3148.98 4.63250
3149.55 4.63716
3150.11 4.64317
3150.68 4.65103
3151.24 4.66151
3151.81 4.67580
3152.09 4.68494
3152.37 4.69585
3152.65 4.70907
3152.94 4.72516
3153.22 4.74513
3153.50 4.77012
3153.78 4.80218
3153.92 4.82158
3154.07 4.84388
3154.21 4.86985
3154.35 4.89990
3154.49 4.93517
3154.63 4.97695
3154.77 5.02730
3154.91 5.08782
3155.05 5.16197
3155.13 5.20578
3155.20 5.25413
3155.27 5.30925
3155.34 5.37156
3155.41 5.44236
3155.48 5.52203
3155.55 5.61483
3155.62 5.72060
3155.69 5.84553
3155.76 5.99011
3155.83 6.16379
3155.90 6.37183
3155.94 6.49339
3155.97 6.62386
3156.01 6.76818
3156.04 6.92834
3156.08 7.11215
3156.11 7.31233
3156.15 7.53717
3156.18 7.79088
3156.22 8.08735
3156.26 8.41659
3156.29 8.79417
3156.33 9.22995
3156.34 9.48067
3156.36 9.75205
3156.38 10.0464
3156.40 10.3479
3156.41 10.6947
3156.43 11.0516
3156.45 11.4641
3156.47 11.8905
3156.48 12.3860
3156.50 12.9328
3156.52 13.5380
3156.54 14.1710
3156.56 14.9156
3156.57 15.6996
3156.59 16.6285
3156.61 17.6139
3156.63 18.7910
3156.63 19.4384
3156.64 20.1296
3156.65 20.8684
3156.66 21.6592
3156.67 22.5068
3156.68 23.3121
3156.69 24.2819
3156.70 25.3255
3156.71 26.4501
3156.71 27.5243
3156.72 28.8250
3156.73 30.2328
3156.74 31.7591
3156.75 33.2254
3156.76 35.0111
3156.77 36.9558
3156.78 39.0773
3156.78 41.3951
3156.79 43.9310
3156.80 46.7094
3156.81 49.7575
3156.82 52.7173
3156.83 56.3581
3156.84 60.3620
3156.85 64.7659
3156.85 69.0473
3156.86 74.3115
3156.87 80.0848
3156.88 86.3986
3156.89 92.4826
3156.90 98.1751
3156.90 104.207
3156.91 110.561
3156.92 117.206
3156.93 131.152
3156.95 145.375
3156.95 152.267
3156.96 158.791
3156.97 164.753
3156.97 169.954
3156.98 174.199
3156.99 177.313
3156.99 179.160
3157.00 179.669
3157.01 178.986
3157.01 176.961
3157.02 173.684
3157.03 169.300
3157.04 163.985
3157.04 157.936
3157.05 151.354
3157.06 144.429
3157.07 130.202
3157.08 116.311
3157.09 109.706
3157.10 103.397
3157.11 97.4140
3157.11 91.7708
3157.12 85.0206
3157.13 79.4898
3157.14 74.3834
3157.15 69.6792
3157.15 64.8357
3157.16 60.8995
3157.17 57.2827
3157.18 53.9589
3157.19 50.5391
3157.20 47.7575
3157.20 45.1964
3157.21 42.8362
3157.22 40.6588
3157.23 38.6478
3157.24 36.7883
3157.24 35.0668
3157.25 33.2798
3157.26 31.8123
3157.27 30.4484
3157.28 29.1791
3157.29 27.8544
3157.29 26.7605
3157.30 25.7387
3157.31 24.7829
3157.32 23.7802
3157.33 22.9479
3157.33 22.1667
3157.34 21.4326
3157.36 20.0919
3157.37 18.9008
3157.39 17.7759
3157.41 16.8313
3157.42 15.9324
3157.44 15.1720
3157.46 14.4435
3157.47 13.8232
3157.49 13.2588
3157.51 12.7439
3157.52 12.2448
3157.54 11.8152
3157.56 11.3967
3157.57 11.0348
3157.59 10.6807
3157.60 10.3732
3157.64 9.82343
3157.67 9.33410
3157.70 8.90984
3157.74 8.53969
3157.77 8.22413
3157.80 7.93652
3157.83 7.68159
3157.87 7.45459
3157.90 7.25744
3157.93 7.07463
3157.96 6.90992
3158.00 6.76101
3158.03 6.62986
3158.06 6.50664
3158.10 6.39423
3158.16 6.19985
3158.23 6.03288
3158.29 5.89256
3158.36 5.76999
3158.42 5.66542
3158.49 5.57283
3158.55 5.49283
3158.62 5.42118
3158.68 5.35863
3158.75 5.30205
3158.82 5.25222
3158.95 5.16642
3159.08 5.09624
3159.21 5.03810
3159.34 4.98938
3159.47 4.94816
3159.60 4.91296
3159.73 4.88266
3159.86 4.85640
3159.99 4.83347
3160.26 4.79557
3160.52 4.76574
3160.78 4.74181
3161.04 4.72232
3161.30 4.70628
3161.57 4.69281
3161.83 4.68142
3162.35 4.66332
3162.88 4.64970
3163.40 4.63914
3163.92 4.63076
3164.45 4.62396
3164.97 4.61836
3165.49 4.61366
3166.54 4.60620
3167.59 4.60053
3168.64 4.59603
3169.69 4.59234
3170.73 4.58921
3171.78 4.58650
3172.83 4.58409
3173.88 4.58193
3175.97 4.57809
3178.07 4.57472
3180.16 4.57165
3182.26 4.56879
3184.35 4.56607
3186.45 4.56346
3188.54 4.56093
3190.64 4.55846
3194.83 4.55365
3199.02 4.54895
3203.21 4.54433
3207.40 4.53976
3215.78 4.53071
3224.16 4.52173
3232.54 4.51279
3240.92 4.50386
3257.69 4.48600
3274.45 4.46811
3291.21 4.45016
3307.97 4.43213
3324.73 4.41401
3341.50 4.39578
3358.26 4.37745
3375.02 4.35900
3391.78 4.34042
3425.31 4.30283
3458.83 4.26460
3492.36 4.22565
3525.88 4.18588
3559.40 4.14519
3592.93 4.10344
3626.45 4.06051
3659.98 4.01623
3693.50 3.97042
3727.02 3.92286
3760.55 3.87330
3777.31 3.84767
3794.07 3.82143
3810.83 3.79451
3827.60 3.76687
3844.36 3.73845
3861.12 3.70918
3877.88 3.67900
3894.65 3.64780
3911.41 3.61551
3928.17 3.58201
3944.93 3.54718
3961.69 3.51090
3978.46 3.47299
3995.22 3.43328
4011.98 3.39156
4020.36 3.36987
4028.74 3.34758
4037.12 3.32465
4045.50 3.30104
4053.89 3.27672
4062.27 3.25162
4070.65 3.22570
4079.03 3.19890
4087.41 3.17115
4095.79 3.14239
4104.17 3.11252
4112.55 3.08148
4120.93 3.04917
4129.31 3.01547
4137.70 2.98027
4141.89 2.96206
4146.08 2.94344
4150.27 2.92437
4154.46 2.90484
4158.65 2.88482
4162.84 2.86429
4167.03 2.84324
4171.22 2.82164
4175.41 2.79946
4179.60 2.77668
4183.79 2.75327
4187.98 2.72922
4192.17 2.70451
4196.36 2.67913
4198.46 2.66619
4200.55 2.65310
4202.65 2.63986
4204.74 2.62649
4206.84 2.61301
4208.93 2.59949
4211.03 2.58598
4213.12 2.57263
4215.22 2.55965
4216.27 2.55343
4217.32 2.54752
4218.36 2.54203
4219.41 2.53717
4220.46 2.53328
4221.51 2.53090
4222.03 2.53054
4222.55 2.53096
4223.08 2.53242
4223.60 2.53528
4224.13 2.54005
4224.65 2.54755
4225.17 2.55903
4225.44 2.56685
4225.70 2.57650
4225.96 2.58855
4226.22 2.60363
4226.48 2.62270
4226.74 2.64708
4227.01 2.67872
4227.27 2.72052
4227.40 2.74657
4227.53 2.77703
4227.66 2.81294
4227.79 2.85525
4227.92 2.90637
4228.05 2.96834
4228.18 3.04440
4228.32 3.13906
4228.45 3.25881
4228.51 3.33150
4228.58 3.41322
4228.64 3.50847
4228.71 3.61687
4228.77 3.74496
4228.84 3.89290
4228.91 4.07062
4228.97 4.27970
4229.04 4.53610
4229.07 4.68488
4229.10 4.84480
4229.13 5.02827
4229.17 5.23348
4229.20 5.46400
4229.23 5.71575
4229.27 6.00955
4229.30 6.34441
4229.33 6.72826
4229.36 7.15662
4229.40 7.66842
4229.43 8.26708
4229.45 8.61586
4229.46 8.97309
4229.48 9.36170
4229.49 9.78544
4229.51 10.2789
4229.53 10.7893
4229.54 11.3870
4229.56 12.0087
4229.58 12.7412
4229.59 13.5081
4229.61 14.3613
4229.63 15.3138
4229.64 16.4519
4229.66 17.6613
4229.68 19.1186
4229.69 20.6807
4229.70 21.6529
4229.71 22.5804
4229.72 23.5730
4229.72 24.6364
4229.73 25.7771
4229.74 27.0022
4229.75 28.3195
4229.76 29.7377
4229.77 31.4658
4229.77 33.1313
4229.78 34.9310
4229.79 36.8779
4229.80 38.9861
4229.81 41.2713
4229.81 43.7503
4229.82 46.4416
4229.83 49.7477
4229.84 52.9569
4229.85 56.4437
4229.85 60.2303
4229.86 64.3388
4229.87 68.7898
4229.88 73.6010
4229.89 78.9871
4229.89 84.3477
4229.90 89.5205
4229.91 94.9645
4229.92 100.654
4229.93 112.594
4229.94 124.800
4229.95 131.571
4229.96 137.171
4229.97 142.305
4229.97 146.806
4229.98 150.513
4229.99 153.282
4229.99 154.995
4230.00 155.580
4230.00 155.394
4230.01 154.833
4230.02 152.976
4230.02 150.077
4230.03 146.258
4230.04 141.666
4230.04 136.465
4230.05 130.819
4230.06 124.884
4230.07 112.689
4230.09 100.755
4230.09 95.0669
4230.10 89.6242
4230.11 84.4522
4230.11 79.0244
4230.12 75.6054
4230.12 72.4678
4230.13 69.4748
4230.13 66.6233
4230.14 63.9092
4230.14 61.3278
4230.15 58.8743
4230.15 56.5432
4230.16 54.3292
4230.16 52.2268
4230.17 50.2306
4230.17 48.3352
4230.18 44.8262
4230.19 41.6602
4230.20 38.8008
4230.21 36.2148
4230.22 33.8725
4230.23 31.7473
4230.24 29.8157
4230.25 28.0568
4230.26 26.4521
4230.27 24.9854
4230.28 23.6422
4230.29 22.4099
4230.30 21.2772
4230.31 20.2342
4230.32 19.2721
4230.33 18.3831
4230.34 17.5603
4230.35 16.7974
4230.36 16.0891
4230.37 15.4304
4230.39 14.2448
4230.41 13.2106
4230.43 12.3037
4230.46 11.4670
4230.48 10.7636
4230.50 10.1380
4230.52 9.57923
4230.54 9.07829
4230.56 8.62757
4230.58 8.22065
4230.60 7.85211
4230.62 7.51730
4230.64 7.21229
4230.68 6.67849
4230.72 6.22869
4230.76 5.84625
4230.80 5.51085
4230.84 5.22879
4230.88 4.98356
4230.92 4.76902
4230.96 4.58029
4231.00 4.41338
4231.04 4.26506
4231.08 4.13268
4231.16 3.90729
4231.24 3.72357
4231.32 3.57184
4231.40 3.44506
4231.48 3.33682
4231.56 3.24582
4231.64 3.16763
4231.72 3.09995
4231.80 3.04095
4231.88 2.98920
4232.04 2.90306
4232.20 2.83428
4232.36 2.77907
4232.52 2.73375
4232.68 2.69603
4232.84 2.66408
4233.00 2.63706
4233.16 2.61381
4233.32 2.59364
4233.64 2.56035
4233.96 2.53422
4234.28 2.51305
4234.60 2.49563
4234.92 2.48092
4235.24 2.46836
4235.88 2.44774
4236.52 2.43130
4237.17 2.41759
4237.81 2.40576
4238.45 2.39525
4239.09 2.38568
4240.37 2.36848
4241.65 2.35290
4242.93 2.33829
4244.22 2.32426
4245.50 2.31058
4248.06 2.28372
4250.63 2.25701
4253.19 2.23010
4255.75 2.20278
4258.32 2.17494
4260.88 2.14647
4263.45 2.11730
4266.01 2.08738
4268.57 2.05665
4271.14 2.02506
4273.70 1.99255
4276.27 1.95909
4278.83 1.92461
4281.39 1.88907
4283.96 1.85241
4286.52 1.81458
4289.09 1.77551
4291.65 1.73515
4294.21 1.69343
4296.78 1.65029
4299.34 1.60566
4301.91 1.55946
4304.47 1.51163
4307.03 1.46209
4309.60 1.41077
4312.16 1.35759
4314.73 1.30249
4317.29 1.24539
4319.85 1.18623
4322.42 1.12497
4324.98 1.06157
4327.55 0.996034
4328.83 0.962469
4330.11 0.928384
4331.39 0.893790
4332.67 0.858703
4333.96 0.823144
4335.24 0.787141
4336.52 0.750727
4337.80 0.713945
4339.08 0.676850
4340.37 0.639504
4342.93 0.564399
4345.49 0.489482
4348.06 0.415996
4349.34 0.380324
4350.62 0.345738
4351.90 0.312592
4353.19 0.281308
4354.47 0.252399
4355.11 0.239024
4355.75 0.226484
4356.39 0.214878
4357.03 0.204313
4357.67 0.194909
4358.31 0.186798
4358.96 0.180125
4359.60 0.175052
4360.24 0.171757
4360.56 0.170836
4360.88 0.170437
4361.20 0.170587
4361.52 0.171313
4361.84 0.172652
4362.16 0.174628
4362.48 0.177289
4362.80 0.180655
4363.12 0.184785
4363.44 0.189694
4363.76 0.195458
4364.08 0.202085
4364.40 0.209666
4364.72 0.218205
4365.05 0.227808
4365.37 0.238474
4365.69 0.250330
4366.01 0.263367
4366.65 0.293414
4366.97 0.310582
4367.29 0.329213
4367.61 0.349510
4367.93 0.371437
4368.25 0.395231
4368.57 0.420846
4368.89 0.448554
4369.21 0.478299
4369.53 0.510394
4369.85 0.544772
4370.17 0.581790
4370.49 0.621372
4370.81 0.663925
4371.13 0.709360
4371.46 0.758147
4371.78 0.810179
4372.10 0.865996
4372.42 0.925477
4372.74 0.989240
4373.06 1.05715
4373.38 1.12991
4373.70 1.20738
4374.02 1.29036
4374.34 1.37868
4374.66 1.47328
4374.98 1.57397
4375.30 1.68183
4375.62 1.79666
4375.94 1.91968
4376.26 2.05070
4376.58 2.19112
4376.90 2.34072
4377.22 2.50116
4377.54 2.67220
4377.87 2.85576
4378.19 3.05159
4378.51 3.26192
4378.83 3.48653
4379.15 3.72801
4379.47 3.98616
4379.79 4.26401
4380.11 4.56141
4380.43 4.88194
4380.75 5.22550
4381.07 5.59631
4381.39 5.99439
4381.71 6.42478
4382.03 6.88762
4382.35 7.38895
4382.67 7.92914
4382.99 8.51546
4383.31 9.14860
4383.63 9.83738
4383.95 10.5830
4384.28 11.3961
4384.60 12.2787
4384.92 13.2439
4385.24 14.2946
4385.56 15.4473
4385.88 16.7061
4386.20 18.0919
4386.52 19.6107
4386.68 20.4319
4386.84 21.2889
4387.00 22.1893
4387.16 23.1356
4387.32 24.1371
4387.48 25.1846
4387.64 26.2873
4387.80 27.4490
4387.96 28.6813
4388.12 29.9731
4388.28 31.3364
4388.44 32.7760
4388.60 34.3070
4388.76 35.9161
4388.92 37.6186
4389.08 39.4213
4389.24 41.3437
4389.40 43.3698
4389.56 45.5198
4389.72 47.8028
4389.88 50.2447
4390.04 52.8261
4390.20 55.5737
4390.36 58.5005
4390.53 61.6408
4390.69 64.9713
4390.85 68.5276
4391.01 72.3282
4391.17 76.4195
4391.33 80.7726
4391.49 85.4361
4391.65 90.4360
4391.81 95.8355
4391.97 101.598
4392.13 107.791
4392.29 114.449
4392.45 121.659
4392.61 129.373
4392.77 137.679
4392.93 146.628
4393.09 156.331
4393.25 166.722
4393.41 177.915
4393.57 189.966
4393.73 203.017
4393.89 216.958
4394.05 231.919
4394.21 247.941
4394.39 266.720
4394.56 286.706
4394.73 308.118
4394.91 330.654
4395.08 354.461
4395.26 379.089
4395.61 430.079
4395.78 455.793
4395.95 480.719
4396.13 504.520
4396.30 526.247
4396.48 545.459
4396.65 561.283
4396.83 573.281
4397.00 581.042
4397.18 584.340
4397.35 583.117
4397.52 577.539
4397.70 568.032
4397.87 554.989
4398.05 539.145
4398.22 521.054
4398.40 501.326
4398.74 459.040
4399.09 416.101
4399.27 395.146
4399.44 374.979
4399.62 355.618
4399.79 337.152
4399.94 322.286
4400.08 308.108
4400.23 294.618
4400.38 281.892
4400.52 269.741
4400.67 258.308
4400.82 247.414
4400.96 237.180
4401.11 227.437
4401.26 218.290
4401.40 209.586
4401.55 201.414
4401.70 193.636
4401.84 186.330
4401.99 179.373
4402.14 172.833
4402.28 166.600
4402.43 160.697
4402.58 155.104
4402.72 149.837
4402.87 144.805
4403.02 140.062
4403.16 135.525
4403.31 131.242
4403.46 127.141
4403.60 123.264
4403.89 116.031
4404.19 109.455
4404.48 103.464
4404.77 97.9724
4405.07 92.9623
4405.36 88.3642
4405.65 84.1349
4405.95 80.2363
4406.24 76.6351
4406.53 73.3020
4406.83 70.2109
4407.12 67.3389
4407.41 64.6657
4407.70 62.1733
4408.00 59.8455
4408.29 57.6680
4408.58 55.6280
4408.88 53.7139
4409.17 51.9155
4409.46 50.2177
4409.76 48.6238
4410.05 47.1202
4410.34 45.7001
4410.64 44.3571
4410.93 43.0858
4411.22 41.8810
4411.51 40.7378
4411.81 39.6522
4412.10 38.6202
4412.39 37.6381
4412.69 36.7027
4413.27 34.9603
4413.86 33.3714
4414.45 31.9156
4415.03 30.5822
4415.62 29.3553
4416.20 28.2235
4416.79 27.1766
4417.38 26.2061
4417.96 25.3043
4418.55 24.4647
4419.13 23.6799
4419.72 22.9477
4420.31 22.2619
4420.89 21.6186
4421.48 21.0130
4422.07 20.4442
4422.65 19.9080
4423.24 19.4018
4423.82 18.9227
4424.41 18.4699
4425.00 18.0409
4425.58 17.6339
4426.17 17.2473
4426.75 16.8797
4427.34 16.5297
4427.93 16.1962
4428.51 15.8776
4429.10 15.5740
4430.27 15.0063
4431.44 14.4860
4432.62 14.0078
4433.79 13.5665
4434.96 13.1589
4436.13 12.7809
4437.30 12.4296
4438.48 12.1021
4439.65 11.7967
4440.82 11.5106
4441.99 11.2427
4443.17 10.9910
4444.34 10.7543
4445.51 10.5313
4446.68 10.3208
4447.86 10.1216
4449.03 9.93329
4450.20 9.75474
4451.37 9.58528
4452.55 9.42409
4453.72 9.27085
4454.89 9.12487
4456.06 8.98566
4457.23 8.85266
4458.41 8.72566
4459.58 8.60419
4460.75 8.48788
4463.10 8.26943
4465.44 8.06823
4467.78 7.88217
4470.13 7.70975
4472.47 7.54939
4474.82 7.39999
4477.16 7.26034
4479.51 7.12956
4481.85 7.00684
4484.20 6.89148
4486.54 6.78274
4488.89 6.68015
4491.23 6.58311
4493.57 6.49125
4495.92 6.40407
4498.26 6.32130
4500.61 6.24252
4502.95 6.16751
4505.30 6.09594
4507.64 6.02763
4509.99 5.96228
4512.33 5.89976
4514.68 5.83982
4517.02 5.78233
4519.37 5.72713
4521.71 5.67410
4526.40 5.57394
4531.09 5.48092
4535.78 5.39425
4540.47 5.31325
4545.15 5.23733
4549.84 5.16597
4554.53 5.09872
4559.22 5.03522
4563.91 4.97510
4568.60 4.91806
4573.29 4.86385
4577.98 4.81220
4582.67 4.76292
4587.36 4.71581
4592.05 4.67070
4596.74 4.62743
4601.42 4.58588
4606.11 4.54590
4610.80 4.50739
4615.49 4.47024
4620.18 4.43435
4624.87 4.39965
4634.25 4.33346
4643.63 4.27113
4653.00 4.21217
4662.38 4.15618
4671.76 4.10280
4681.14 4.05175
4690.52 4.00275
4699.90 3.95559
4709.27 3.91005
4718.65 3.86597
4728.03 3.82317
4737.41 3.78154
4746.79 3.74093
4756.17 3.70125
4765.54 3.66238
4774.92 3.62423
4793.68 3.54976
4812.44 3.47726
4831.19 3.40622
4849.95 3.33620
4868.71 3.26681
4887.46 3.19771
4906.22 3.12858
4924.97 3.05912
4943.73 2.98906
4962.49 2.91814
4981.24 2.84607
5000.00 2.77261
5018.39 2.69917
5036.78 2.62389
5055.17 2.54651
5073.55 2.46674
5091.94 2.38432
5110.33 2.29894
5128.72 2.21028
5147.11 2.11801
5156.30 2.07041
5165.49 2.02178
5174.69 1.97206
5183.88 1.92121
5193.08 1.86917
5202.27 1.81591
5211.46 1.76136
5220.66 1.70548
5229.85 1.64822
