Gd-152(n,tot) ENDFB-8.0
0.000216406 8429.60
0.000224609 8278.02
0.000232813 8134.56
0.000241016 7998.53
0.000249219 7869.31
0.000257422 7746.34
0.000265625 7629.15
0.000275000 7501.73
0.000284375 7380.69
0.000293750 7265.52
0.000303125 7155.77
0.000312500 7051.03
0.000321875 6950.91
0.000331250 6855.11
0.000340625 6763.31
0.000350000 6675.24
0.000359375 6590.66
0.000368750 6509.34
0.000378125 6431.09
0.000387500 6355.71
0.000396875 6283.03
0.000406250 6212.89
0.000425000 6079.69
0.000443750 5955.07
0.000462500 5838.14
0.000481250 5728.16
0.000500000 5624.46
0.000515625 5542.42
0.000531250 5464.04
0.000546875 5389.07
0.000562500 5317.26
0.000578125 5248.40
0.000593750 5182.29
0.000609375 5118.75
0.000625000 5057.62
0.000640625 4998.76
0.000656250 4942.02
0.000671875 4887.28
0.000687500 4834.43
0.000718750 4733.97
0.000750000 4639.88
0.000781250 4551.53
0.000812500 4468.35
0.000843750 4389.85
0.000875000 4315.62
0.000906250 4245.28
0.000937500 4178.50
0.000968750 4114.99
0.00100000 4054.50
0.00103125 3996.79
0.00106250 3941.65
0.00109375 3888.91
0.00112500 3838.39
0.00115625 3789.93
0.00118750 3743.41
0.00121875 3698.70
0.00125000 3655.68
0.00126000 3642.26
0.00129000 3602.93
0.00132000 3564.95
0.00138000 3492.75
0.00144000 3425.14
0.00150000 3361.63
0.00154000 3321.38
0.00158000 3282.67
0.00162250 3243.12
0.00166500 3205.11
0.00170750 3168.52
0.00175000 3133.28
0.00181250 3083.74
0.00187500 3036.70
0.00193750 2991.96
0.00200000 2949.34
0.00206375 2907.88
0.00212750 2868.30
0.00219125 2830.47
0.00225500 2794.26
0.00231875 2759.56
0.00238250 2726.26
0.00244625 2694.27
0.00251000 2663.52
0.00257000 2635.63
0.00263000 2608.69
0.00275000 2557.51
0.00285250 2516.37
0.00295500 2477.40
0.00305750 2440.41
0.00316000 2405.24
0.00324500 2377.34
0.00333000 2350.53
0.00341500 2324.72
0.00350000 2299.86
0.00362000 2266.27
0.00374000 2234.31
0.00386000 2203.85
0.00398000 2174.78
0.00411500 2143.62
0.00425000 2113.95
0.00443750 2075.02
0.00462500 2038.47
0.00481250 2004.09
0.00500000 1971.66
0.00501000 1969.98
0.00504875 1963.53
0.00508750 1957.15
0.00516500 1944.60
0.00532000 1920.33
0.00547500 1897.10
0.00563000 1874.84
0.00578500 1853.48
0.00594000 1832.96
0.00609500 1813.23
0.00625000 1794.24
0.00631000 1787.07
0.00645875 1769.75
0.00660750 1753.01
0.00690500 1721.17
0.00720250 1691.32
0.00750000 1663.26
0.00772000 1643.57
0.00794000 1624.69
0.00814250 1608.00
0.00834500 1591.92
0.00854750 1576.41
0.00875000 1561.44
0.00906250 1539.33
0.00937500 1518.34
0.00968750 1498.36
0.0100000 1479.33
0.0103125 1461.17
0.0106250 1443.82
0.0109375 1427.21
0.0112500 1411.30
0.0115625 1396.03
0.0118750 1381.38
0.0121875 1367.28
0.0125000 1353.72
0.0128125 1340.66
0.0131250 1328.06
0.0134375 1315.91
0.0137500 1304.17
0.0143750 1281.84
0.0150000 1260.92
0.0156250 1241.25
0.0162500 1222.73
0.0168750 1205.24
0.0175000 1188.69
0.0181125 1173.30
0.0187250 1158.67
0.0193375 1144.74
0.0199500 1131.45
0.0200000 1130.39
0.0201656 1126.91
0.0203313 1123.48
0.0206625 1116.73
0.0213250 1103.71
0.0219875 1091.27
0.0226500 1079.38
0.0233125 1068.00
0.0239750 1057.09
0.0246375 1046.62
0.0253000 1036.56
0.0261337 1024.44
0.0269674 1012.88
0.0278011 1001.84
0.0286349 991.285
0.0294686 981.173
0.0303023 971.478
0.0311360 962.170
0.0319697 953.224
0.0328071 944.579
0.0336446 936.254
0.0344820 928.229
0.0353195 920.486
0.0361569 913.008
0.0369943 905.780
0.0386692 892.022
0.0403441 879.113
0.0420190 866.970
0.0436939 855.519
0.0453688 844.694
0.0465266 837.547
0.0476844 830.657
0.0488422 824.007
0.0500000 817.584
0.0501200 816.931
0.0505069 814.841
0.0508938 812.774
0.0516675 808.708
0.0532150 800.837
0.0547625 793.293
0.0563100 786.054
0.0578575 779.099
0.0594050 772.410
0.0609525 765.969
0.0625000 759.763
0.0631000 757.416
0.0645875 751.737
0.0660750 746.245
0.0690500 735.780
0.0720250 725.945
0.0750000 716.674
0.0781250 707.485
0.0812500 698.809
0.0843750 690.599
0.0875000 682.813
0.0906250 675.412
0.0937500 668.365
0.0968750 661.644
0.100000 655.222
0.103125 649.078
0.106250 643.190
0.109375 637.541
0.112500 632.114
0.115625 626.894
0.118750 621.866
0.121875 617.020
0.125000 612.344
0.128125 607.829
0.131250 603.465
0.134375 599.244
0.137500 595.156
0.143750 587.348
0.150000 579.983
0.156250 573.020
0.158490 570.616
0.162618 566.306
0.166745 562.142
0.170873 558.115
0.175000 554.215
0.181133 548.640
0.187265 543.309
0.193398 538.203
0.199530 533.308
0.200000 532.941
0.201172 532.031
0.202344 531.129
0.204688 529.344
0.213477 522.886
0.222266 516.759
0.231055 510.932
0.239844 505.378
0.248633 500.077
0.257422 495.012
0.266211 490.162
0.275000 485.506
0.284375 480.738
0.293750 476.160
0.303125 471.756
0.312500 467.515
0.321875 463.426
0.331250 459.479
0.340625 455.664
0.350000 451.972
0.359375 448.394
0.368750 444.924
0.378125 441.556
0.387500 438.283
0.396875 435.100
0.406250 432.003
0.415625 428.987
0.425000 426.048
0.434375 423.183
0.443750 420.389
0.462500 414.992
0.500000 404.871
0.501190 404.563
0.505059 403.569
0.508928 402.584
0.516666 400.640
0.532143 396.856
0.563095 389.614
0.594048 382.770
0.625000 376.281
0.656250 370.072
0.687500 364.171
0.750000 353.128
0.781250 347.945
0.812500 342.972
0.875000 333.590
0.937500 324.841
1.00000 316.629
1.06250 308.903
1.12500 301.606
1.18750 294.692
1.25000 288.111
1.31250 281.853
1.37500 275.886
1.43750 270.169
1.50000 264.691
1.56250 259.426
1.62500 254.373
1.68750 249.513
1.75000 244.837
1.87500 235.959
2.00000 227.635
2.08203 222.470
2.16406 217.529
2.24609 212.771
2.32813 208.195
2.49219 199.531
2.65625 191.496
2.75000 187.146
2.84375 182.961
2.93750 178.943
3.12500 171.317
3.31250 164.226
3.50000 157.604
3.68750 151.405
3.87500 145.587
4.06250 140.125
4.25000 134.993
4.43750 130.147
4.62500 125.572
4.81250 121.244
5.00000 117.140
5.15625 113.885
5.31250 110.775
5.46875 107.789
5.62500 104.926
5.78125 102.176
5.93750 99.5346
6.09375 96.9948
6.25000 94.5485
6.40625 92.1961
6.56250 89.9342
6.87500 85.6438
7.18750 81.6387
7.50000 77.8958
7.72164 75.3947
7.83246 74.1672
7.88787 73.5691
7.91558 73.2734
7.94328 72.9797
7.99370 72.4503
8.04412 71.9253
8.14496 70.8875
8.34664 68.8753
8.54832 66.9387
8.75000 65.0739
8.90625 63.6766
9.06250 62.3191
9.21875 61.0007
9.37500 59.7207
9.53125 58.4794
9.68750 57.2778
9.84375 56.1181
9.92188 55.5552
9.96094 55.2774
10.0000 55.0024
10.0499 54.6563
10.0997 54.3163
10.1994 53.6551
10.2991 53.0207
10.3988 52.4177
10.4985 51.8518
10.5483 51.5853
10.5982 51.3314
10.6480 51.0917
10.6979 50.8678
10.7477 50.6620
10.7976 50.4764
10.8520 50.3001
10.9063 50.1560
10.9607 50.0509
11.0151 49.9917
11.0695 49.9871
11.1239 50.0481
11.1511 50.1073
11.1782 50.1885
11.2054 50.2940
11.2326 50.4263
11.2734 50.6823
11.3142 51.0181
11.3550 51.4486
11.3754 51.7049
11.3958 51.9921
11.4162 52.3133
11.4365 52.6715
11.4569 53.0707
11.4773 53.5154
11.4977 54.0108
11.5181 54.5621
11.5385 55.1761
11.5589 55.8602
11.5838 56.8040
11.6087 57.8824
11.6337 59.1174
11.6586 60.5337
11.6835 62.1632
11.6960 63.0688
11.7084 64.0423
11.7209 65.0897
11.7334 66.2178
11.7458 67.4340
11.7583 68.7467
11.7776 70.9893
11.7968 73.5248
11.8161 76.4031
11.8257 77.9890
11.8353 79.6840
11.8450 81.4977
11.8546 83.4408
11.8642 85.5253
11.8739 87.7645
11.8835 90.1735
11.8931 92.7691
11.9027 95.5704
11.9124 98.5989
11.9248 102.899
11.9373 107.679
11.9498 113.017
11.9622 119.003
11.9747 125.744
11.9809 129.438
11.9871 133.374
11.9934 137.573
11.9996 142.061
12.0058 146.864
12.0121 152.014
12.0183 157.556
12.0245 163.514
12.0308 169.942
12.0370 176.895
12.0432 184.436
12.0495 192.636
12.0557 201.581
12.0619 211.369
12.0682 222.135
12.0744 233.980
12.0806 247.083
12.0868 261.631
12.0900 269.528
12.0931 277.847
12.0962 286.676
12.0993 295.994
12.1024 305.902
12.1055 316.378
12.1087 327.538
12.1118 339.359
12.1145 350.228
12.1172 361.656
12.1198 373.723
12.1225 386.471
12.1252 399.945
12.1279 414.191
12.1306 429.262
12.1333 445.210
12.1360 462.091
12.1387 479.965
12.1414 498.895
12.1441 518.945
12.1467 540.185
12.1494 562.686
12.1521 586.524
12.1548 611.775
12.1572 635.666
12.1596 660.818
12.1620 687.291
12.1644 715.032
12.1669 744.336
12.1693 775.026
12.1717 807.426
12.1741 841.335
12.1769 883.673
12.1797 928.357
12.1813 954.095
12.1829 980.644
12.1860 1036.07
12.1891 1095.13
12.1922 1157.62
12.1953 1224.06
12.1984 1294.41
12.2016 1368.81
12.2047 1447.11
12.2078 1529.93
12.2109 1617.14
12.2140 1708.82
12.2171 1804.72
12.2203 1905.52
12.2234 2010.60
12.2265 2120.28
12.2296 2234.56
12.2327 2353.77
12.2358 2477.09
12.2389 2605.21
12.2420 2737.17
12.2452 2873.67
12.2483 3014.09
12.2514 3158.19
12.2545 3305.23
12.2607 3608.73
12.2670 3921.75
12.2732 4240.87
12.2794 4561.66
12.2919 5193.51
12.2981 5493.86
12.3044 5777.26
12.3106 6038.68
12.3168 6273.26
12.3214 6425.95
12.3260 6559.80
12.3305 6673.73
12.3351 6766.48
12.3388 6825.79
12.3426 6869.80
12.3463 6898.42
12.3500 6911.32
12.3556 6901.17
12.3612 6855.85
12.3668 6776.23
12.3724 6663.73
12.3779 6520.62
12.3825 6382.49
12.3871 6226.96
12.3916 6055.69
12.3962 5870.50
12.4007 5675.91
12.4052 5471.46
12.4142 5040.46
12.4203 4735.70
12.4265 4427.95
12.4387 3817.68
12.4477 3388.04
12.4522 3182.14
12.4567 2983.35
12.4612 2792.35
12.4657 2609.69
12.4702 2435.75
12.4747 2270.82
12.4792 2115.05
12.4837 1968.47
12.4882 1831.04
12.4927 1702.60
12.4972 1582.94
12.5017 1471.78
12.5062 1368.80
12.5107 1273.84
12.5144 1201.34
12.5181 1133.77
12.5218 1070.70
12.5254 1011.90
12.5291 956.978
12.5328 906.006
12.5365 858.597
12.5402 814.526
12.5439 773.469
12.5475 735.436
12.5512 700.110
12.5549 667.299
12.5586 636.819
12.5623 608.497
12.5659 582.171
12.5696 557.687
12.5750 524.797
12.5804 495.153
12.5858 468.383
12.5912 444.198
12.5966 422.215
12.6020 402.256
12.6074 384.019
12.6128 367.371
12.6182 352.074
12.6236 338.006
12.6290 325.032
12.6344 313.057
12.6398 301.933
12.6452 291.612
12.6506 281.977
12.6560 272.995
12.6617 264.061
12.6674 255.729
12.6732 247.928
12.6789 240.610
12.6846 233.719
12.6904 227.242
12.6961 221.133
12.7018 215.361
12.7076 209.892
12.7133 204.720
12.7248 195.154
12.7362 186.498
12.7477 178.645
12.7563 173.188
12.7650 168.095
12.7736 163.320
12.7822 158.846
12.7909 154.638
12.7995 150.681
12.8081 146.948
12.8168 143.427
12.8254 140.095
12.8340 136.946
12.8513 131.125
12.8686 125.872
12.8858 121.113
12.8961 118.497
12.9063 116.024
12.9165 113.679
12.9268 111.453
12.9472 107.326
12.9677 103.587
12.9882 100.182
13.0086 97.0742
13.0291 94.2242
13.0496 91.6052
13.0654 89.7211
13.0812 87.9495
13.0970 86.2788
13.1128 84.7027
13.1286 83.2119
13.1445 81.8013
13.1603 80.4640
13.1761 79.1943
13.2077 76.8379
13.2393 74.6992
13.2710 72.7488
13.3026 70.9640
13.3230 69.8871
13.3435 68.8666
13.3640 67.8973
13.3844 66.9763
13.4254 65.2634
13.4663 63.7036
13.5072 62.2765
13.5482 60.9653
13.5891 59.7561
13.6300 58.6372
13.6672 57.6893
13.7044 56.8005
13.7416 55.9644
13.7788 55.1759
13.8160 54.4303
13.8533 53.7239
13.8905 53.0536
13.9277 52.4166
13.9649 51.8097
14.0021 51.2308
14.0765 50.1481
14.1509 49.1531
14.2253 48.2338
14.2811 47.5876
14.3370 46.9747
14.3928 46.3917
14.4486 45.8360
14.5044 45.3051
14.5602 44.7974
14.6718 43.8441
14.7835 42.9597
14.8951 42.1340
15.0067 41.3601
15.1183 40.6316
15.2448 39.8544
15.3713 39.1211
15.4979 38.4256
15.6244 37.7642
15.7509 37.1330
15.8774 36.5294
16.0039 35.9500
16.1304 35.3928
16.3834 34.3379
16.6364 33.3481
16.8894 32.4159
17.1424 31.5334
17.4996 30.3607
17.8568 29.2603
18.2140 28.2232
18.5712 27.2413
18.9284 26.3099
19.2856 25.4175
19.6428 24.5615
20.0000 23.7369
20.4591 22.7284
20.9182 21.7675
21.3772 20.8443
21.8363 19.9565
22.2954 19.1004
22.7545 18.2732
23.2135 17.4721
23.6726 16.6951
24.0342 16.0995
24.3957 15.5146
24.7573 14.9409
24.9381 14.6586
24.9833 14.5882
25.0059 14.5530
25.0285 14.5178
25.0511 14.4826
25.0737 14.4475
25.0963 14.4125
25.1189 14.3775
25.1424 14.3411
25.1660 14.3048
25.2130 14.2324
25.3072 14.0884
25.4955 13.8021
25.8722 13.2378
26.2489 12.6815
26.6255 12.1341
27.0022 11.5961
27.3789 11.0670
27.7555 10.5473
28.1322 10.0378
28.4626 9.60035
28.7930 9.17318
29.1235 8.75816
29.4539 8.35800
29.6191 8.16463
29.7843 7.97639
29.9495 7.79390
30.1147 7.61814
30.2799 7.44971
30.4451 7.28940
30.6103 7.13826
30.7756 6.99897
30.9874 6.83950
31.1992 6.70532
31.4110 6.60163
31.5169 6.56312
31.6228 6.53458
31.7439 6.51563
31.8650 6.51320
31.9862 6.52934
32.1073 6.56621
32.2284 6.62618
32.2890 6.66589
32.3495 6.71279
32.4101 6.76735
32.4706 6.83002
32.5312 6.90128
32.5918 6.98168
32.6307 7.03852
32.6696 7.09959
32.7086 7.16507
32.7475 7.23518
32.7865 7.31011
32.8059 7.34945
32.8254 7.39007
32.8449 7.43202
32.8643 7.47530
32.8838 7.51996
32.9033 7.56603
32.9258 7.62119
32.9484 7.67830
32.9709 7.73745
32.9935 7.79868
33.0160 7.86209
33.0385 7.92767
33.0611 7.99551
33.0836 8.06567
33.1021 8.12488
33.1205 8.18571
33.1390 8.24822
33.1574 8.31240
33.1759 8.37836
33.1943 8.44608
33.2128 8.51566
33.2312 8.58707
33.2394 8.61943
33.2537 8.67700
33.2681 8.73571
33.2824 8.79568
33.2968 8.85683
33.3132 8.92832
33.3296 9.00148
33.3460 9.07635
33.3624 9.15293
33.3788 9.23133
33.3952 9.31151
33.4116 9.39359
33.4279 9.47752
33.4392 9.53641
33.4505 9.59618
33.4618 9.65689
33.4730 9.71855
33.4843 9.78119
33.4956 9.84482
33.5068 9.90945
33.5181 9.97509
33.5294 10.0418
33.5407 10.1096
33.5519 10.1783
33.5632 10.2482
33.5745 10.3192
33.5857 10.3913
33.5970 10.4645
33.6083 10.5388
33.6196 10.6144
33.6308 10.6911
33.6421 10.7690
33.6534 10.8481
33.6647 10.9286
33.6759 11.0102
33.6872 11.0931
33.6985 11.1773
33.7210 11.3497
33.7436 11.5276
33.7661 11.7111
33.7886 11.9003
33.8112 12.0957
33.8337 12.2971
33.8563 12.5051
33.8788 12.7195
33.9014 12.9409
33.9239 13.1693
33.9465 13.4050
33.9690 13.6482
33.9874 13.8531
34.0059 14.0633
34.0243 14.2791
34.0428 14.5005
34.0612 14.7279
34.0797 14.9612
34.0981 15.2008
34.1166 15.4466
34.1350 15.6991
34.1534 15.9582
34.1719 16.2244
34.1903 16.4976
34.2272 17.0666
34.2641 17.6669
34.2867 18.0501
34.3092 18.4461
34.3318 18.8556
34.3543 19.2789
34.3768 19.7169
34.3994 20.1698
34.4219 20.6383
34.4445 21.1231
34.4670 21.6251
34.4896 22.1445
34.5121 22.6822
34.5346 23.2391
34.5572 23.8162
34.5797 24.4138
34.6023 25.0331
34.6248 25.6750
34.6474 26.3408
34.6699 27.0309
34.6924 27.7471
34.7150 28.4898
34.7375 29.2611
34.7601 30.0613
34.7826 30.8928
34.8052 31.7560
34.8277 32.6535
34.8503 33.5858
34.8728 34.5557
34.8953 35.5640
34.9179 36.6136
34.9404 37.7055
34.9630 38.8425
34.9855 40.0267
35.0081 41.2613
35.0306 42.5478
35.0532 43.8899
35.0757 45.2896
35.0982 46.7513
35.1208 48.2770
35.1433 49.8709
35.1659 51.5370
35.1884 53.2802
35.2110 55.1033
35.2335 57.0128
35.2560 59.0120
35.2786 61.1082
35.3011 63.3055
35.3237 65.6112
35.3462 68.0321
35.3688 70.5768
35.3913 73.2510
35.4139 76.0659
35.4364 79.0283
35.4589 82.1510
35.4815 85.4424
35.5040 88.9158
35.5266 92.5844
35.5491 96.4642
35.5717 100.567
35.5942 104.913
35.6167 109.519
35.6393 114.409
35.6618 119.600
35.6844 125.121
35.7069 130.999
35.7336 138.452
35.7602 146.501
35.7868 155.217
35.8135 164.668
35.8401 174.946
35.8668 186.138
35.8934 198.362
35.9201 211.745
35.9426 224.090
35.9651 237.472
35.9877 252.022
36.0102 267.866
36.0328 285.176
36.0553 304.124
36.0779 324.931
36.1004 347.852
36.1117 360.207
36.1230 373.197
36.1342 386.878
36.1455 401.300
36.1568 416.534
36.1680 432.613
36.1793 449.617
36.1906 467.621
36.2019 486.725
36.2131 506.984
36.2244 528.518
36.2357 551.440
36.2469 575.874
36.2582 601.964
36.2695 629.870
36.2808 659.771
36.2900 685.888
36.2992 713.576
36.3084 743.002
36.3176 774.323
36.3269 807.750
36.3361 843.407
36.3453 881.548
36.3545 922.420
36.3638 966.351
36.3730 1013.56
36.3822 1064.44
36.3914 1119.39
36.4007 1178.92
36.4099 1243.41
36.4191 1313.49
36.4283 1389.80
36.4340 1439.85
36.4396 1492.67
36.4452 1548.45
36.4509 1607.29
36.4565 1669.62
36.4621 1735.44
36.4678 1805.24
36.4734 1879.02
36.4790 1957.33
36.4847 2040.33
36.4903 2128.32
36.4960 2221.47
36.5016 2320.44
36.5072 2425.23
36.5129 2536.58
36.5185 2654.49
36.5241 2779.77
36.5298 2912.63
36.5354 3053.49
36.5410 3202.50
36.5467 3360.64
36.5523 3527.78
36.5580 3704.97
36.5636 3892.01
36.5692 4090.02
36.5749 4298.72
36.5805 4519.28
36.5861 4751.32
36.5918 4996.04
36.5974 5252.93
36.6030 5523.23
36.6087 5806.28
36.6174 6270.75
36.6261 6768.08
36.6348 7298.60
36.6435 7862.25
36.6522 8458.54
36.6609 9086.47
36.6696 9744.52
36.6783 10430.6
36.6896 11355.4
36.7009 12315.1
36.7234 14300.9
36.7460 16296.1
36.7572 17261.5
36.7685 18185.3
36.7825 19251.1
36.7965 20198.7
36.8105 21000.2
36.8175 21338.4
36.8245 21630.8
36.8334 21933.4
36.8423 22155.3
36.8511 22294.0
36.8600 22347.5
36.8672 22327.8
36.8744 22251.8
36.8816 22120.1
36.8889 21933.9
36.8961 21695.0
36.9033 21405.3
36.9105 21067.6
36.9177 20684.5
36.9301 19929.3
36.9425 19067.9
36.9549 18120.1
36.9673 17106.5
37.0172 12772.2
37.0297 11715.1
37.0421 10697.6
37.0546 9729.75
37.0671 8819.22
37.0773 8120.07
37.0875 7465.20
37.0977 6854.11
37.1079 6288.01
37.1181 5765.10
37.1283 5285.16
37.1334 5060.58
37.1385 4845.94
37.1436 4640.98
37.1487 4445.40
37.1549 4218.45
37.1612 4004.57
37.1674 3803.17
37.1736 3613.98
37.1799 3435.80
37.1861 3268.63
37.1924 3111.35
37.1986 2963.91
37.2048 2825.29
37.2111 2695.19
37.2173 2573.09
37.2235 2458.68
37.2298 2351.12
37.2360 2250.29
37.2422 2155.45
37.2485 2066.48
37.2547 1982.72
37.2610 1903.96
37.2672 1829.84
37.2734 1760.16
37.2797 1694.39
37.2859 1632.47
37.2921 1573.93
37.2984 1518.73
37.3108 1417.09
37.3233 1325.92
37.3358 1243.86
37.3482 1169.71
37.3607 1102.43
37.3732 1041.25
37.3857 985.397
37.3981 934.230
37.4106 887.179
37.4231 843.856
37.4356 803.825
37.4480 766.741
37.4605 732.278
37.4730 700.231
37.4854 670.343
37.4979 642.415
37.5104 616.271
37.5229 591.753
37.5353 568.724
37.5478 547.060
37.5603 526.634
37.5727 507.381
37.5852 489.195
37.5977 471.995
37.6226 440.272
37.6476 411.707
37.6725 385.875
37.6975 362.448
37.7224 341.123
37.7473 321.651
37.7643 309.325
37.7814 297.703
37.7984 286.734
37.8154 276.375
37.8324 266.571
37.8494 257.289
37.8834 240.156
37.9174 224.719
37.9514 210.781
37.9854 198.165
38.0194 186.729
38.0467 178.347
38.0739 170.596
38.1011 163.429
38.1283 156.809
38.1555 150.705
38.1827 145.092
38.2099 139.948
38.2371 135.259
38.2734 129.696
38.3097 124.915
38.3460 120.923
38.3823 117.749
38.4185 115.444
38.4367 114.642
38.4548 114.090
38.4730 113.804
38.4911 113.804
38.5092 114.111
38.5274 114.752
38.5444 115.684
38.5614 116.967
38.5784 118.636
38.5869 119.627
38.5954 120.731
38.6039 121.955
38.6124 123.303
38.6209 124.785
38.6294 126.408
38.6379 128.183
38.6464 130.117
38.6549 132.222
38.6634 134.510
38.6702 136.483
38.6770 138.587
38.6839 140.834
38.6907 143.227
38.6975 145.783
38.7043 148.504
38.7111 151.405
38.7179 154.497
38.7216 156.261
38.7252 158.082
38.7289 159.973
38.7326 161.926
38.7363 163.955
38.7400 166.051
38.7437 168.229
38.7473 170.480
38.7525 173.742
38.7576 177.165
38.7627 180.765
38.7678 184.553
38.7729 188.548
38.7780 192.748
38.7811 195.427
38.7842 198.186
38.7873 201.044
38.7904 203.988
38.7935 207.040
38.7967 210.195
38.7998 213.457
38.8029 216.830
38.8063 220.639
38.8094 224.261
38.8125 228.010
38.8157 231.892
38.8188 235.899
38.8219 240.062
38.8250 244.376
38.8281 248.847
38.8312 253.468
38.8344 258.274
38.8375 263.260
38.8406 268.433
38.8437 273.784
38.8468 279.357
38.8500 285.145
38.8531 291.156
38.8562 297.382
38.8604 306.307
38.8647 315.695
38.8689 325.599
38.8732 336.050
38.8774 347.083
38.8817 358.737
38.8859 371.050
38.8902 384.063
38.8933 394.089
38.8964 404.534
38.8996 415.419
38.9027 426.763
38.9058 438.588
38.9089 450.914
38.9120 463.766
38.9151 477.121
38.9183 491.091
38.9214 505.658
38.9245 520.849
38.9276 536.639
38.9307 553.158
38.9339 570.384
38.9370 588.349
38.9401 607.021
38.9432 626.553
38.9463 646.919
38.9494 668.152
38.9526 690.287
38.9557 713.361
38.9588 737.410
38.9619 762.471
38.9650 788.497
38.9682 815.696
38.9713 844.026
38.9744 873.527
38.9775 904.140
38.9806 936.106
38.9837 969.370
38.9869 1003.98
38.9900 1039.85
38.9931 1077.27
38.9962 1116.17
39.0025 1198.56
39.0087 1287.41
39.0149 1382.92
39.0212 1485.75
39.0274 1595.92
39.0336 1714.14
39.0399 1840.34
39.0461 1975.24
39.0523 2118.69
39.0586 2271.38
39.0648 2433.04
39.0710 2604.34
39.0773 2784.84
39.0835 2975.19
39.0897 3174.76
39.0960 3384.11
39.1022 3602.79
39.1085 3830.55
39.1147 4066.71
39.1209 4311.61
39.1272 4563.98
39.1396 5090.29
39.1493 5513.43
39.1589 5947.19
39.1782 6830.43
39.1907 7399.77
39.2031 7954.61
39.2156 8483.46
39.2281 8974.63
39.2405 9416.71
39.2530 9799.01
39.2618 10028.1
39.2706 10219.3
39.2794 10370.7
39.2883 10480.2
39.3000 10558.9
39.3029 10566.4
39.3125 10556.8
39.3220 10495.8
39.3316 10384.6
39.3411 10225.4
39.3508 10018.8
39.3604 9769.72
39.3700 9482.13
39.3796 9160.51
39.3896 8796.89
39.3995 8407.71
39.4095 7998.74
39.4195 7575.74
39.4394 6709.25
39.4593 5849.88
39.4729 5285.00
39.4865 4747.39
39.4933 4490.67
39.5001 4243.36
39.5069 4005.56
39.5137 3777.64
39.5236 3461.40
39.5336 3167.72
39.5386 3029.25
39.5436 2896.32
39.5485 2768.88
39.5535 2646.86
39.5585 2529.94
39.5635 2418.49
39.5685 2312.15
39.5734 2210.80
39.5784 2114.30
39.5834 2022.50
39.5884 1935.26
39.5934 1852.41
39.5984 1773.64
39.6033 1699.11
39.6083 1628.48
39.6133 1561.59
39.6183 1498.28
39.6233 1438.38
39.6282 1381.72
39.6332 1328.17
39.6382 1277.44
39.6432 1229.61
39.6482 1184.41
39.6531 1141.71
39.6581 1101.36
39.6631 1063.23
39.6681 1027.21
39.6731 993.153
39.6780 961.461
39.6829 931.523
39.6878 903.114
39.6926 876.257
