Se-78(n,g) ENDFB-8.0
Energy(eV) XS(b)
1348.60 10.5640
1348.66 11.3964
1348.72 12.2741
1348.78 13.1794
1348.89 15.0379
1349.15 19.2063
1349.27 21.0547
1349.39 22.7589
1349.46 23.7558
1349.53 24.6487
1349.59 25.2967
1349.65 25.8608
1349.71 26.3388
1349.77 26.7363
1349.85 27.1649
1349.91 27.3385
1349.96 27.4333
1350.00 27.4524
1350.00 27.4521
1350.02 27.4481
1350.03 27.4403
1350.05 27.4115
1350.10 27.3057
1350.16 27.1229
1350.21 26.8744
1350.26 26.5320
1350.32 26.1236
1350.37 25.6378
1350.43 25.0859
1350.50 24.2956
1350.56 23.4302
1350.67 21.9169
1350.78 20.2820
1350.89 18.5280
1351.00 16.7494
1351.11 14.9752
1351.22 13.2449
1351.33 11.5919
1351.38 10.7957
1351.44 10.0424
1351.52 8.98230
1351.58 8.23382
1351.64 7.53837
1351.68 7.09018
1351.72 6.66099
1351.76 6.25082
1351.79 5.86917
1351.83 5.49631
1351.87 5.15068
1351.91 4.81425
1351.95 4.50353
1352.01 4.09356
1352.06 3.72214
1352.09 3.54125
1352.12 3.37415
1352.14 3.21408
1352.17 3.06084
1352.20 2.90895
1352.23 2.76907
1352.25 2.63545
1352.28 2.50790
1352.31 2.38182
1352.33 2.26604
1352.36 2.15573
1352.39 2.05071
1352.42 1.94717
1352.44 1.85232
1352.50 1.67655
1352.55 1.51536
1352.61 1.37315
1352.66 1.24325
1352.72 1.12907
1352.77 1.02512
1352.82 0.933996
1352.88 0.851235
1352.93 0.777575
1352.99 0.712058
1353.04 0.654804
1353.10 0.602901
1353.15 0.557538
1353.21 0.516386
1353.26 0.480371
1353.32 0.447636
1353.37 0.418914
1353.43 0.392725
1353.48 0.369661
1353.59 0.329848
1353.70 0.297323
1353.81 0.270206
1353.92 0.247715
1354.03 0.228621
1354.13 0.212200
1354.24 0.197904
1354.35 0.185321
1354.57 0.164110
1354.77 0.148211
1354.97 0.134826
1355.17 0.123276
1355.36 0.113300
1355.56 0.104518
1355.76 0.0968099
1355.96 0.0899643
1356.16 0.0838519
1356.55 0.0734032
1356.95 0.0648812
1357.35 0.0577984
1357.74 0.0518707
1358.30 0.0450227
1358.85 0.0394938
1359.41 0.0349435
1359.97 0.0311653
1360.52 0.0279840
1361.08 0.0252903
1361.63 0.0229870
1362.19 0.0210042
1363.30 0.0177805
1364.41 0.0152781
1365.52 0.0132882
1366.63 0.0116891
1368.14 0.00997526
1369.64 0.00864603
1371.15 0.00759367
1372.66 0.00675190
1374.17 0.00607101
1375.67 0.00549301
1378.69 0.00459983
1381.70 0.00395038
1384.72 0.00346397
1387.73 0.00310548
1390.74 0.00279944
1395.82 0.00242558
1400.90 0.00215810
1405.98 0.00195996
1411.05 0.00180992
1421.21 0.00159908
1431.36 0.00146062
1441.52 0.00136528
1451.67 0.00129699
1471.98 0.00120737
1492.29 0.00115300
1512.60 0.00111809
1532.90 0.00109502
1573.52 0.00107002
1614.14 0.00106245
1664.91 0.00107072
1715.68 0.00109730
1741.07 0.00111992
1766.45 0.00115043
1791.84 0.00119140
1817.22 0.00124717
1845.15 0.00133779
1859.11 0.00139977
1873.07 0.00147955
1887.04 0.00158152
1901.00 0.00172020
1914.96 0.00191208
1928.92 0.00218452
1939.08 0.00247122
1949.23 0.00287374
1954.62 0.00315854
1960.02 0.00351694
1965.41 0.00397402
1970.81 0.00456969
1976.20 0.00536687
1978.90 0.00585812
1981.60 0.00643596
1984.29 0.00714141
1986.99 0.00799516
1989.69 0.00904188
1992.39 0.0103447
1994.29 0.0114666
1996.19 0.0128012
1998.10 0.0143894
2000.00 0.0163484
2001.57 0.0183213
2003.14 0.0206961
2004.71 0.0235946
2006.29 0.0271661
2007.07 0.0292742
2007.86 0.0316559
2008.64 0.0343637
2009.43 0.0374513
2010.21 0.0409985
2011.00 0.0450885
2011.79 0.0498502
2012.57 0.0554214
2013.25 0.0610638
2013.93 0.0676329
2014.61 0.0753532
2015.29 0.0845094
2015.97 0.0955238
2016.32 0.101893
2016.66 0.108918
2017.00 0.116741
2017.34 0.125436
2017.68 0.135166
2018.02 0.146108
2018.41 0.160546
2018.80 0.177310
2019.20 0.196945
2019.59 0.220117
2019.78 0.233410
2019.98 0.247929
2020.18 0.264008
2020.37 0.281707
2020.57 0.301479
2020.77 0.323457
2020.96 0.348156
2021.16 0.376119
2021.39 0.415154
2021.51 0.437368
2021.63 0.461756
2021.75 0.488686
2021.87 0.518617
2021.98 0.552127
2022.10 0.589605
2022.22 0.632608
2022.34 0.682005
2022.46 0.739279
2022.57 0.805686
2022.69 0.884700
2022.75 0.929631
2022.81 0.978739
2022.87 1.03250
2022.93 1.09146
2022.99 1.15619
2023.04 1.22610
2023.12 1.32397
2023.19 1.43269
2023.26 1.55513
2023.33 1.69310
2023.40 1.84859
2023.48 2.02378
2023.51 2.11951
2023.55 2.22109
2023.58 2.32885
2023.62 2.44312
2023.66 2.56428
2023.69 2.69270
2023.73 2.82876
2023.76 2.97287
2023.80 3.12542
2023.84 3.28685
2023.87 3.45759
2023.91 3.63808
2023.94 3.82878
2023.98 4.03015
2024.02 4.24267
2024.05 4.46682
2024.09 4.70307
2024.12 4.95193
2024.16 5.21389
2024.20 5.48944
2024.24 5.83708
2024.28 6.20565
2024.33 6.59601
2024.37 6.99910
2024.41 7.43490
2024.45 7.88389
2024.50 8.36819
2024.54 8.86594
2024.58 9.40151
2024.62 9.95058
2024.67 10.5399
2024.71 11.1424
2024.75 11.7874
2024.79 12.4451
2024.84 13.1471
2024.88 13.8610
2024.95 15.1499
2025.02 16.5204
2025.09 17.9716
2025.17 19.5011
2025.24 21.1058
2025.31 22.7810
2025.38 24.5214
2025.45 26.3200
2025.62 30.7757
2025.79 35.3513
2025.94 39.2197
2026.08 42.9360
2026.22 46.2929
2026.36 49.2953
2026.43 50.7070
2026.50 51.9864
2026.57 53.1209
2026.64 54.0992
2026.72 54.9115
2026.79 55.5417
2026.87 56.0310
2026.94 56.3020
2027.00 56.3599
2027.01 56.3591
2027.03 56.3479
2027.04 56.3251
2027.08 56.2410
2027.15 55.9298
2027.22 55.5081
2027.28 54.9482
2027.34 54.2666
2027.40 53.4605
2027.47 52.5362
2027.53 51.5004
2027.65 49.1257
2027.78 46.4041
2027.90 43.3852
2028.02 40.1955
2028.36 31.1252
2028.49 27.8625
2028.61 24.7255
2028.67 23.2183
2028.73 21.7581
2028.80 20.3488
2028.86 18.9934
2028.92 17.6946
2028.98 16.4542
2029.04 15.2735
2029.11 14.1534
2029.17 13.0940
2029.23 12.0952
2029.29 11.1563
2029.35 10.2763
2029.42 9.44099
2029.48 8.67533
2029.54 7.96366
2029.60 7.30389
2029.67 6.69376
2029.73 6.13092
2029.79 5.61291
2029.85 5.13721
2029.91 4.70131
2029.94 4.49750
2029.98 4.30269
2030.01 4.11658
2030.04 3.93885
2030.07 3.76921
2030.10 3.60736
2030.13 3.45301
2030.16 3.30585
2030.19 3.16562
2030.22 3.03203
2030.29 2.78370
2030.35 2.55877
2030.39 2.41546
2030.43 2.28482
2030.48 2.16004
2030.52 2.04638
2030.56 1.93788
2030.60 1.83909
2030.64 1.74693
2030.69 1.66098
2030.73 1.57896
2030.77 1.50430
2030.86 1.36966
2030.94 1.25106
2031.02 1.14890
2031.11 1.05860
2031.19 0.979578
2031.28 0.910214
2031.36 0.849783
2031.45 0.795657
2031.53 0.748110
2031.62 0.705148
2031.70 0.667059
2031.83 0.617133
2031.95 0.574192
2032.07 0.536571
2032.20 0.503304
2032.32 0.473638
2032.45 0.446983
2032.57 0.422872
2032.69 0.400935
2032.94 0.362445
2033.19 0.329733
2033.44 0.301572
2033.69 0.277083
2033.87 0.261146
2034.05 0.246689
2034.41 0.221233
2034.77 0.199658
2035.13 0.181187
2035.49 0.165237
2035.85 0.151359
2036.21 0.139204
2036.57 0.128494
2036.94 0.119006
2037.30 0.110560
2037.66 0.103007
2038.02 0.0962224
2038.38 0.0901036
2038.74 0.0845633
2039.46 0.0749393
2040.05 0.0682957
2040.64 0.0625137
2041.22 0.0574514
2041.81 0.0530016
2042.40 0.0490565
2042.98 0.0455540
2044.16 0.0396146
2045.33 0.0348056
2046.50 0.0308644
2047.68 0.0275747
2048.85 0.0247952
2050.20 0.0220987
2051.56 0.0198406
2052.91 0.0179307
2054.26 0.0163019
2055.62 0.0148997
2056.97 0.0136862
2059.68 0.0117176
2062.39 0.0101699
2065.09 0.00893641
2067.80 0.00794223
2070.51 0.00712927
2074.84 0.00610646
2079.17 0.00533410
2084.22 0.00464900
2089.28 0.00412048
2094.33 0.00370730
2099.38 0.00337830
2104.44 0.00311249
2109.49 0.00289550
2119.60 0.00256946
2129.71 0.00234305
2139.81 0.00217896
2149.92 0.00205828
2160.03 0.00196608
2173.02 0.00188769
2186.02 0.00183850
2199.01 0.00181192
2212.01 0.00180470
2230.78 0.00182577
2249.55 0.00188259
2268.32 0.00198840
2287.09 0.00216636
2302.97 0.00241350
2310.91 0.00259153
2318.86 0.00282789
2326.80 0.00314482
2334.74 0.00359418
2338.71 0.00388618
2342.68 0.00425314
2346.65 0.00470611
2350.62 0.00525985
2353.69 0.00580336
2356.76 0.00648304
2359.83 0.00733871
2362.89 0.00843725
2365.96 0.00987961
2369.03 0.0117943
2370.56 0.0130231
2372.10 0.0144933
2373.63 0.0162669
2375.17 0.0184335
2376.52 0.0207718
2377.87 0.0236345
2379.23 0.0271852
2380.58 0.0316463
2381.26 0.0343281
2381.94 0.0373939
2382.61 0.0409242
2383.29 0.0450102
2383.97 0.0497867
2384.64 0.0554078
2385.32 0.0620837
2386.00 0.0700832
2386.58 0.0784064
2387.17 0.0883731
2387.76 0.100467
2388.34 0.115340
2388.64 0.124146
2388.93 0.134022
2389.22 0.145194
2389.52 0.157911
2389.81 0.172548
2390.10 0.189423
2390.40 0.209145
2390.69 0.232510
2390.96 0.258374
2391.23 0.289784
2391.37 0.308302
2391.50 0.329009
2391.64 0.352543
2391.77 0.379567
2391.91 0.411189
2392.04 0.448059
2392.18 0.492182
2392.31 0.544762
2392.45 0.608967
2392.52 0.646219
2392.58 0.686849
2392.65 0.732566
2392.72 0.782567
2392.79 0.838956
2392.85 0.900740
2392.94 0.989159
2393.02 1.09034
2393.11 1.20612
2393.19 1.33687
2393.28 1.48795
2393.36 1.65822
2393.41 1.75427
2393.45 1.85438
2393.49 1.96105
2393.53 2.07465
2393.57 2.19854
2393.62 2.32736
2393.66 2.46766
2393.70 2.61335
2393.74 2.77179
2393.79 2.93607
2393.83 3.11019
2393.87 3.29460
2393.91 3.49452
2393.96 3.70113
2394.00 3.91938
2394.04 4.14973
2394.08 4.39856
2394.12 4.65475
2394.17 4.92438
2394.21 5.20786
2394.26 5.59335
2394.32 6.00328
2394.37 6.43841
2394.42 6.89071
2394.48 7.37789
2394.53 7.88246
2394.58 8.42395
2394.64 8.98265
2394.69 9.57992
2394.75 10.2056
2394.80 10.8598
2394.85 11.5293
2394.91 12.2392
2394.96 12.9627
2395.07 14.5017
2395.13 15.4390
2395.19 16.4076
2395.31 18.4295
2395.44 20.5456
2395.56 22.7289
2395.92 29.1452
2396.05 31.2575
2396.17 33.2254
2396.30 35.0221
2396.42 36.5936
2396.49 37.4219
2396.57 38.1439
2396.69 39.1291
2396.75 39.5091
2396.81 39.8073
2396.89 40.0486
2396.96 40.1739
2397.00 40.1950
2397.07 40.1358
2397.14 39.9640
2397.21 39.7001
2397.28 39.3394
2397.35 38.8621
2397.42 38.2861
2397.49 37.6264
2397.55 36.8921
2397.66 35.6592
2397.76 34.2890
2397.89 32.1778
2398.03 29.8986
2398.17 27.4982
2398.31 25.0367
2398.57 20.3577
2398.70 18.1173
2398.84 15.9877
2398.92 14.7318
2399.00 13.5330
2399.08 12.3948
2399.16 11.3323
2399.25 10.3211
2399.33 9.38641
2399.41 8.50513
2399.49 7.69803
2399.56 7.05030
2399.63 6.45581
2399.70 5.90363
2399.77 5.39225
2399.84 4.91996
2399.90 4.48498
2399.94 4.27799
2399.97 4.08540
2400.01 3.89563
2400.04 3.71928
2400.08 3.54572
2400.11 3.38000
2400.15 3.22185
2400.18 3.07524
2400.25 2.79794
2400.32 2.54618
2400.39 2.31803
2400.46 2.11168
2400.53 1.92536
2400.60 1.75738
2400.66 1.61867
2400.72 1.49278
2400.78 1.37861
2400.85 1.27516
2400.91 1.18147
2400.97 1.09665
2401.04 1.01989
2401.10 0.951464
2401.16 0.888486
2401.22 0.831466
2401.29 0.779814
2401.35 0.733702
2401.41 0.691158
2401.48 0.652516
2401.60 0.585856
2401.73 0.529900
2401.85 0.482989
2401.98 0.443325
2402.10 0.409727
2402.23 0.380528
2402.35 0.355314
2402.48 0.332981
2402.61 0.313339
2402.82 0.284346
2403.03 0.259905
2403.25 0.238949
2403.46 0.220815
2403.67 0.204806
2403.89 0.190684
2404.10 0.178021
2404.31 0.166708
2404.74 0.147170
2405.17 0.131054
2405.60 0.117550
2406.02 0.106108
2406.43 0.0968326
2406.83 0.0887878
2407.23 0.0817445
2407.63 0.0755398
2408.03 0.0700422
2408.44 0.0651450
2409.24 0.0568199
2409.99 0.0504240
2410.75 0.0450854
2411.50 0.0405843
2412.26 0.0367550
2413.01 0.0334714
2413.76 0.0306370
2415.27 0.0260208
2416.78 0.0224295
2418.29 0.0195697
2419.80 0.0172639
2421.30 0.0153801
2423.72 0.0130121
2426.13 0.0112308
2429.15 0.00954527
2432.16 0.00826149
2435.18 0.00727378
2438.19 0.00649806
2441.21 0.00587805
2444.23 0.00537503
2447.24 0.00496238
2450.26 0.00463131
2456.29 0.00409363
2462.32 0.00370358
2468.35 0.00341360
2474.38 0.00319361
2483.23 0.00295938
2492.08 0.00279416
2500.93 0.00267729
2509.77 0.00259567
2527.46 0.00249977
2545.16 0.00246385
2551.59 0.00246128
2569.29 0.00247602
2586.98 0.00251396
2604.67 0.00257168
2622.37 0.00264745
2640.06 0.00273796
2657.75 0.00284475
2675.45 0.00296720
2693.14 0.00310538
2710.83 0.00326297
2728.53 0.00343933
2746.22 0.00363770
2763.91 0.00386249
2781.61 0.00411411
2799.30 0.00440071
2816.99 0.00472602
2834.68 0.00509459
2847.55 0.00539747
2860.42 0.00573304
2873.29 0.00610603
2886.16 0.00652214
2899.02 0.00698749
2911.89 0.00751088
2924.76 0.00810298
2937.63 0.00877542
2946.47 0.00929312
2955.32 0.00986057
2964.17 0.0104860
2973.01 0.0111792
2981.86 0.0119457
2990.71 0.0128018
2999.56 0.0137589
3008.40 0.0148308
3015.64 0.0158118
3022.88 0.0168991
3030.12 0.0181078
3037.35 0.0194560
3044.59 0.0209656
3051.83 0.0226629
3059.07 0.0245744
3066.31 0.0267598
3070.73 0.0282468
3075.15 0.0298644
3079.58 0.0316294
3084.00 0.0335595
3088.42 0.0356765
3092.85 0.0380048
3097.27 0.0405739
3101.69 0.0434179
3106.12 0.0465792
3110.54 0.0501041
3114.96 0.0540521
3119.39 0.0584943
3121.60 0.0609267
3123.81 0.0635164
3126.02 0.0662778
3128.23 0.0692234
3130.45 0.0723735
3132.66 0.0757460
3134.87 0.0793616
3137.08 0.0832260
3138.69 0.0862195
3140.30 0.0893891
3141.91 0.0927440
3143.51 0.0962897
3145.12 0.100043
3145.93 0.102002
3146.73 0.104020
3147.54 0.106103
3148.34 0.108247
3149.14 0.110458
3149.95 0.112738
3150.90 0.115543
3151.86 0.118451
3152.81 0.121472
3153.77 0.124610
3154.72 0.127871
3155.68 0.131262
3156.16 0.133011
3156.63 0.134791
3157.11 0.136611
3157.59 0.138464
3158.19 0.140866
3158.49 0.142091
3158.80 0.143327
3159.10 0.144585
3159.40 0.145855
3159.70 0.147146
3160.00 0.148450
3160.35 0.149997
3160.71 0.151569
3161.06 0.153165
3161.41 0.154783
3161.76 0.156431
3162.11 0.158106
3162.46 0.159808
3162.82 0.161533
3163.42 0.164568
3164.02 0.167684
3164.63 0.170889
3165.23 0.174187
3165.83 0.177587
3166.44 0.181082
3167.04 0.184681
3167.64 0.188390
3168.19 0.191890
3168.75 0.195489
3169.30 0.199191
3169.85 0.202999
3170.41 0.206917
3170.96 0.210951
3171.51 0.215103
3172.06 0.219372
3172.62 0.223778
3173.17 0.228317
3173.72 0.232997
3174.28 0.237822
3174.83 0.242798
3175.38 0.247933
3175.94 0.253232
3176.49 0.258703
3177.04 0.264353
3177.59 0.270191
3178.15 0.276224
3178.70 0.282461
3179.25 0.288911
3179.81 0.295586
3180.36 0.302493
3180.91 0.309633
3181.46 0.317041
3182.02 0.324718
3182.57 0.332677
3183.12 0.340932
3183.68 0.349497
3184.23 0.358388
3184.78 0.367622
3185.33 0.377199
3185.89 0.387172
3186.44 0.397544
3186.99 0.408338
3187.55 0.419575
3188.10 0.431280
3188.65 0.443480
3189.21 0.456203
3189.76 0.469478
3190.31 0.483339
3190.86 0.497818
3191.42 0.512954
3191.97 0.528786
3192.52 0.545358
3193.08 0.562715
3193.63 0.580908
3194.18 0.599955
3194.73 0.619983
3195.29 0.641022
3195.84 0.663140
3196.39 0.686411
3196.95 0.710915
3197.50 0.736741
3198.05 0.763983
3198.61 0.792745
3199.16 0.823141
3199.71 0.855294
3200.26 0.889340
3200.82 0.925429
3201.37 0.963723
3201.92 1.00440
3202.48 1.04766
3203.03 1.09364
3203.58 1.14274
3204.13 1.19515
3204.69 1.25116
3205.24 1.31111
3205.79 1.37536
3206.35 1.44431
3206.90 1.51842
3207.45 1.59805
3208.00 1.68405
3208.56 1.77694
3209.11 1.87741
3209.66 1.98629
3210.22 2.10447
3210.77 2.23299
3211.05 2.30161
3211.32 2.37301
3211.60 2.44788
3211.88 2.52584
3212.15 2.60767
3212.43 2.69296
3212.71 2.78256
3212.98 2.87605
3213.26 2.97434
3213.53 3.07699
3213.81 3.18502
3214.09 3.29793
3214.36 3.41686
3214.64 3.54126
3214.92 3.67240
3215.19 3.80968
3215.47 3.95448
3215.75 4.10617
3216.02 4.26566
3216.30 4.43340
3216.58 4.61049
3216.85 4.79613
3217.13 4.99215
3217.40 5.19762
3217.68 5.41454
3217.96 5.64184
3218.23 5.88076
3218.51 6.13179
3218.79 6.39634
3219.06 6.67291
3219.34 6.96386
3219.62 7.26736
3219.89 7.58581
3220.17 7.91696
3220.44 8.26188
3220.72 8.62031
3221.02 9.01786
3221.31 9.42810
3221.90 10.2870
3222.49 11.1829
3223.08 12.0928
3223.66 12.9908
3224.25 13.8395
3224.84 14.5979
3225.14 14.9295
3225.43 15.2229
3225.82 15.5475
3226.22 15.7855
3226.61 15.9307
3227.00 15.9776
3227.39 15.9251
3227.79 15.7750
3228.10 15.5842
3228.42 15.3357
3228.74 15.0347
3229.06 14.6867
3229.38 14.2983
3229.70 13.8761
3230.02 13.4268
3230.34 12.9571
3230.98 11.9815
3231.61 10.9944
3232.25 10.0310
3232.89 9.11780
3233.32 8.54087
3233.74 7.99673
3234.17 7.48415
3234.59 7.00582
3235.02 6.55899
3235.45 6.14473
3235.87 5.75964
3236.30 5.40386
3236.72 5.08211
3237.13 4.78470
3237.55 4.50915
3237.96 4.25384
3238.38 4.01666
3238.79 3.79728
3239.21 3.59372
3239.62 3.40469
3240.02 3.23636
3240.42 3.07966
3240.81 2.93289
3241.21 2.79599
3241.61 2.66753
3242.00 2.54747
3242.40 2.43487
3242.79 2.32917
3243.19 2.22962
3243.59 2.13623
3243.98 2.04833
3244.38 1.96551
3244.78 1.88723
3245.17 1.81353
3245.57 1.74391
3245.96 1.67808
3246.38 1.61273
3246.79 1.55115
3247.21 1.49292
3247.62 1.43782
3248.46 1.33603
3249.29 1.24453
3250.12 1.16182
3250.95 1.08700
3251.78 1.01905
3252.61 0.957162
3253.51 0.895723
3254.42 0.839924
3255.32 0.789108
3256.23 0.742713
3257.14 0.700260
3258.04 0.661330
3258.95 0.625541
3259.85 0.592544
3260.69 0.564479
3261.52 0.538353
3262.35 0.513944
3263.18 0.491166
3264.01 0.469830
3264.84 0.449867
3265.67 0.431139
3266.50 0.413548
3267.33 0.396985
3268.16 0.381408
3268.99 0.366707
3269.82 0.352851
3270.65 0.339745
3271.48 0.327367
3273.14 0.304545
3274.80 0.284005
3276.46 0.265465
3278.12 0.248675
3279.78 0.233423
3281.45 0.219526
3283.11 0.206830
3284.77 0.195201
3286.43 0.184529
3287.64 0.177302
3288.84 0.170490
3290.05 0.164062
3291.26 0.157993
3292.47 0.152261
3293.68 0.146846
3296.09 0.136842
3298.51 0.127796
3300.92 0.119615
3303.34 0.112194
3305.75 0.105446
3307.41 0.101151
3309.08 0.0971134
3310.74 0.0933129
3312.40 0.0897313
3315.72 0.0831604
3319.04 0.0772879
3322.36 0.0720154
3325.68 0.0672668
3329.01 0.0629726
3332.33 0.0590791
3335.65 0.0555358
3338.97 0.0523031
3342.29 0.0493459
3345.61 0.0466345
3348.94 0.0441409
3352.26 0.0418440
3355.58 0.0397225
3358.90 0.0377675
3362.22 0.0359579
3365.54 0.0342661
3368.87 0.0326891
3372.19 0.0312243
3378.83 0.0285738
3385.47 0.0262539
3392.12 0.0242057
3398.76 0.0223939
3405.40 0.0207818
3412.05 0.0193397
3418.69 0.0180474
3425.33 0.0168829
3431.98 0.0158305
3438.62 0.0148775
3445.26 0.0140098
3451.91 0.0132194
3458.55 0.0124968
3465.19 0.0118342
3476.06 0.0108643
3486.93 0.0100204
3497.80 0.00927455
3508.67 0.00861453
3519.55 0.00802805
3530.42 0.00750525
3541.29 0.00703814
3552.16 0.00662023
3565.44 0.00616885
3578.73 0.00577019
3592.02 0.00541929
3605.30 0.00511223
3618.59 0.00484083
3631.88 0.00460515
3645.16 0.00440139
3658.45 0.00422714
3672.95 0.00407382
3687.44 0.00395655
3701.93 0.00388427
3716.43 0.00386025
3729.71 0.00389810
3743.00 0.00401497
3756.29 0.00424945
3762.93 0.00443197
3769.57 0.00467598
3779.84 0.00522983
3784.98 0.00562346
3790.11 0.00613053
3795.24 0.00679395
3800.38 0.00766134
3805.51 0.00886162
3808.08 0.00963242
3810.64 0.0105555
3813.06 0.0116010
3815.47 0.0128669
3817.89 0.0144182
3820.31 0.0163466
3822.72 0.0187791
3825.14 0.0218880
3827.55 0.0259854
3828.76 0.0285528
3829.97 0.0315680
3831.18 0.0351392
3832.38 0.0394073
3833.44 0.0438698
3834.50 0.0491873
3835.55 0.0555950
3836.61 0.0634280
3837.67 0.0731648
3838.20 0.0789559
3838.73 0.0854893
3839.25 0.0929274
3839.78 0.101414
3840.31 0.111197
3840.84 0.122519
3841.33 0.134759
3841.82 0.149039
3842.31 0.165866
3842.80 0.185879
3843.29 0.210119
3843.54 0.224193
3843.78 0.239881
3844.03 0.257558
3844.27 0.277467
3844.52 0.300186
3844.76 0.326405
3845.07 0.364980
3845.22 0.387580
3845.37 0.412945
3845.52 0.441621
3845.67 0.474281
3845.82 0.511756
3845.97 0.555072
3846.12 0.605486
3846.27 0.664534
3846.43 0.734080
3846.58 0.816366
3846.73 0.914070
3846.88 1.03036
3846.95 1.09707
3847.03 1.16895
3847.10 1.24738
3847.18 1.33294
3847.27 1.45254
3847.37 1.58445
3847.46 1.73292
3847.56 1.89633
3847.65 2.07979
3847.75 2.28110
3847.84 2.50385
3847.93 2.74984
3848.03 3.02394
3848.12 3.32228
3848.22 3.65315
3848.31 4.01146
3848.36 4.20689
3848.41 4.40671
3848.50 4.83237
3848.60 5.29408
3848.69 5.79335
3848.79 6.39111
3848.90 7.03799
3849.00 7.73509
3849.11 8.48307
3849.21 9.28205
3849.31 10.1316
3849.42 11.0304
3849.52 11.9676
3849.68 13.5197
3849.84 15.1555
3850.00 16.8778
3850.16 18.6426
3850.58 23.2682
3850.79 25.4778
3850.89 26.5213
3850.99 27.5014
3851.12 28.6647
3851.26 29.7063
3851.36 30.4296
3851.46 31.0587
3851.57 31.5866
3851.67 32.0039
3851.79 32.3495
3851.91 32.5438
3852.00 32.5884
3852.11 32.5214
3852.22 32.3230
3852.34 31.9596
3852.46 31.4532
3852.59 30.7425
3852.72 29.8792
3852.85 28.8780
3852.98 27.7554
3853.13 26.2930
3853.29 24.7275
3853.55 21.9103
3853.80 19.0117
3854.06 16.1553
3854.19 14.7830
3854.32 13.4635
3854.44 12.3665
3854.55 11.3302
3854.66 10.3480
3854.77 9.42265
3854.89 8.55564
3855.00 7.74769
3855.11 6.99867
3855.17 6.64602
3855.22 6.30775
3855.30 5.86573
3855.38 5.44990
3855.45 5.05954
3855.53 4.69846
3855.61 4.35628
3855.68 4.03700
3855.76 3.73965
3855.84 3.46669
3855.91 3.20991
3855.99 2.97202
3856.07 2.75196
3856.14 2.55126
3856.22 2.36362
3856.30 2.19079
3856.37 2.03180
3856.45 1.88753
3856.51 1.77345
3856.58 1.66739
3856.64 1.56885
3856.71 1.47735
3856.77 1.39242
3856.84 1.31362
3856.97 1.17374
3857.10 1.05246
3857.23 0.948171
3857.36 0.858430
3857.49 0.781647
3857.62 0.714780
3857.75 0.656863
3857.88 0.606521
3858.01 0.562898
3858.14 0.524331
3858.27 0.490344
3858.40 0.460232
3858.53 0.433603
3858.75 0.393514
3858.97 0.359986
3859.20 0.331384
3859.42 0.306654
3859.65 0.284930
3859.87 0.265828
3860.10 0.248810
3860.32 0.233540
3860.77 0.207205
3861.22 0.185409
3861.67 0.167025
3862.11 0.151409
3862.54 0.138623
3862.96 0.127461
3863.39 0.117650
3863.81 0.108975
3864.66 0.0943698
3865.51 0.0826190
3866.36 0.0729896
3867.21 0.0650121
3868.06 0.0583124
3868.91 0.0526437
3870.04 0.0463357
3871.18 0.0411535
3871.93 0.0381966
3873.25 0.0337739
3874.58 0.0301108
3875.90 0.0270420
3877.22 0.0244504
3878.54 0.0222399
3879.86 0.0203404
3882.51 0.0172645
3885.53 0.0146213
3887.60 0.0131859
3889.68 0.0119696
3893.83 0.0100540
3897.99 0.00863320
3902.14 0.00754931
3906.30 0.00670248
3910.45 0.00602757
3914.60 0.00548035
3918.76 0.00503319
3927.07 0.00434419
3935.37 0.00383906
3943.68 0.00345912
3951.99 0.00316627
3968.61 0.00274382
3985.22 0.00245703
4009.39 0.00217441
4033.56 0.00198293
4057.73 0.00184403
4081.90 0.00173901
4107.58 0.00165271
4133.26 0.00158514
4184.61 0.00148994
4235.97 0.00143226
4287.33 0.00140627
4329.63 0.00140983
4371.92 0.00143986
4414.22 0.00151351
4435.37 0.00157606
4456.51 0.00166628
4472.37 0.00176193
4488.23 0.00189383
4504.10 0.00208131
4519.96 0.00235850
4528.26 0.00256091
4536.57 0.00282225
4544.88 0.00316780
4553.19 0.00363806
4562.25 0.00437260
4566.78 0.00487364
4571.31 0.00550437
4575.47 0.00623852
4579.62 0.00717924
4583.78 0.00841265
4587.93 0.0100746
4590.58 0.0114518
4593.22 0.0131745
4595.86 0.0153779
4598.50 0.0182600
4600.58 0.0211957
4602.66 0.0249681
4604.74 0.0299311
4605.77 0.0330250
4606.81 0.0366485
4608.23 0.0426967
4609.65 0.0504517
4610.35 0.0551855
4611.06 0.0606512
4611.77 0.0670115
4612.48 0.0744777
4613.52 0.0880420
4614.04 0.0963205
4614.55 0.105886
4615.07 0.117031
4615.59 0.130144
4616.11 0.145751
4616.63 0.164591
4617.01 0.180952
4617.39 0.200204
4617.76 0.223234
4618.14 0.251297
4618.52 0.286639
4618.71 0.308004
4618.90 0.332447
4619.09 0.360989
4619.27 0.394486
4619.46 0.434180
4619.65 0.481363
4619.78 0.519480
4619.91 0.562953
4620.04 0.612671
4620.17 0.669654
4620.30 0.735068
4620.43 0.810241
4620.56 0.896670
4620.69 0.995215
4620.82 1.10926
4620.95 1.24014
4621.08 1.39011
4621.15 1.47301
4621.21 1.56161
4621.28 1.65624
4621.34 1.75724
4621.41 1.86496
4621.47 1.97975
4621.54 2.10200
4621.60 2.23205
