Hg-204(n,tot) ENDFB-8.0
2.09913E+06 6.29092
2.10566E+06 6.29997
2.11220E+06 6.30900
2.12526E+06 6.32695
2.13833E+06 6.34476
2.15139E+06 6.36245
2.15767E+06 6.37120
2.16395E+06 6.37991
2.17651E+06 6.39725
2.20163E+06 6.43155
2.20164E+06 6.43155
2.20190E+06 6.43192
2.21992E+06 6.45644
2.23795E+06 6.48071
2.27399E+06 6.52853
2.27399E+06 6.52853
2.27420E+06 6.52881
2.27642E+06 6.53174
2.31178E+06 6.57800
2.31210E+06 6.57842
2.33065E+06 6.60247
2.35095E+06 6.62856
2.38710E+06 6.67449
2.40605E+06 6.69831
2.40795E+06 6.70069
2.41370E+06 6.70812
2.41946E+06 6.71554
2.43096E+06 6.73030
2.45398E+06 6.75960
2.47699E+06 6.78858
2.50000E+06 6.81726
2.54715E+06 6.86110
2.59430E+06 6.90457
2.64145E+06 6.94768
2.68860E+06 6.99043
2.69225E+06 6.99370
2.73757E+06 7.03408
2.73757E+06 7.03408
2.74018E+06 7.03640
2.74019E+06 7.03641
2.75000E+06 7.04522
2.76918E+06 7.06234
2.77395E+06 7.06659
2.77395E+06 7.06659
2.78055E+06 7.07247
2.78714E+06 7.07834
2.80033E+06 7.09005
2.82670E+06 7.11331
2.82671E+06 7.11331
2.82671E+06 7.11331
2.82671E+06 7.11331
2.82691E+06 7.11349
2.82691E+06 7.11349
2.83652E+06 7.12213
2.84612E+06 7.13074
2.86293E+06 7.14541
2.87974E+06 7.16002
2.91335E+06 7.18906
2.95668E+06 7.22453
3.00000E+06 7.25967
3.04574E+06 7.27409
3.09149E+06 7.28785
3.13723E+06 7.30097
3.18297E+06 7.31346
3.22871E+06 7.32534
3.27446E+06 7.33663
3.32020E+06 7.34735
3.36594E+06 7.35750
3.43297E+06 7.37676
3.50000E+06 7.39479
3.55797E+06 7.40881
3.61595E+06 7.42206
3.67392E+06 7.43457
3.73189E+06 7.44636
3.75000E+06 7.45102
3.81250E+06 7.46615
3.87500E+06 7.48045
3.93750E+06 7.49396
4.00000E+06 7.50669
4.06250E+06 7.48567
4.12500E+06 7.46488
4.17055E+06 7.44987
4.18750E+06 7.44432
4.25000E+06 7.42397
4.31250E+06 7.40383
4.37500E+06 7.38389
4.43750E+06 7.36414
4.50000E+06 7.34458
4.56250E+06 7.32600
4.62500E+06 7.30760
4.68750E+06 7.28938
4.75000E+06 7.27133
4.81250E+06 7.25391
4.87500E+06 7.23663
4.93750E+06 7.21950
5.00000E+06 7.20252
5.06250E+06 7.15852
5.12500E+06 7.11527
5.18750E+06 7.07276
5.25000E+06 7.03096
5.31250E+06 6.98984
5.37500E+06 6.94940
5.43750E+06 6.90961
5.50000E+06 6.87044
5.56250E+06 6.83227
5.62500E+06 6.79469
5.68750E+06 6.75768
5.75000E+06 6.72122
5.81250E+06 6.68531
5.87500E+06 6.64992
6.00000E+06 6.58066
6.06345E+06 6.53465
6.12689E+06 6.48947
6.19034E+06 6.44511
6.25378E+06 6.40154
6.31723E+06 6.35873
6.38067E+06 6.31666
6.44412E+06 6.27532
6.50756E+06 6.23468
6.63067E+06 6.15729
6.75378E+06 6.08237
6.87689E+06 6.00977
7.00000E+06 5.93940
7.01513E+06 5.93092
7.13635E+06 5.86360
7.25757E+06 5.79824
7.37878E+06 5.73474
7.45379E+06 5.69634
7.50000E+06 5.67301
7.52773E+06 5.65917
7.52773E+06 5.65916
7.53276E+06 5.65651
7.64580E+06 5.59842
7.76387E+06 5.54088
7.88193E+06 5.48636
8.00000E+06 5.43472
8.03909E+06 5.42346
8.07817E+06 5.41240
8.11726E+06 5.40153
8.15634E+06 5.39087
8.19543E+06 5.38040
8.23451E+06 5.37012
8.27360E+06 5.36004
8.31269E+06 5.35014
8.35177E+06 5.34043
8.39086E+06 5.33091
8.42994E+06 5.32157
8.46903E+06 5.31241
8.54720E+06 5.29463
8.62537E+06 5.27756
8.70354E+06 5.26117
8.78171E+06 5.24546
8.85988E+06 5.23041
8.93806E+06 5.21602
9.01623E+06 5.20226
9.09440E+06 5.18912
9.17257E+06 5.17660
9.25074E+06 5.16468
9.29757E+06 5.15417
9.34440E+06 5.14391
9.39123E+06 5.13390
9.43806E+06 5.12415
9.48488E+06 5.11464
9.53171E+06 5.10537
9.57854E+06 5.09634
9.62537E+06 5.08755
9.67220E+06 5.07900
9.69251E+06 5.07536
9.71903E+06 5.07067
9.76586E+06 5.06258
9.81269E+06 5.05472
9.85951E+06 5.04707
9.90634E+06 5.03965
9.95317E+06 5.03245
1.00000E+07 5.02547
1.00625E+07 5.02427
1.01250E+07 5.02317
1.01875E+07 5.02218
1.02500E+07 5.02128
1.03125E+07 5.02049
1.03750E+07 5.01980
1.04375E+07 5.01920
1.05000E+07 5.01870
1.05625E+07 5.01830
1.06250E+07 5.01799
1.06875E+07 5.01777
1.07500E+07 5.01765
1.08125E+07 5.01761
1.08750E+07 5.01767
1.09375E+07 5.01781
1.10000E+07 5.01805
1.10625E+07 5.01837
1.11250E+07 5.01877
1.11875E+07 5.01926
1.12500E+07 5.01984
1.13125E+07 5.02050
1.13750E+07 5.02124
1.14375E+07 5.02206
1.15000E+07 5.02296
1.15625E+07 5.02394
1.16250E+07 5.02500
1.16875E+07 5.02614
1.17500E+07 5.02736
1.18125E+07 5.02865
1.18750E+07 5.03001
1.19375E+07 5.03145
1.20000E+07 5.03297
1.20485E+07 5.03932
1.20969E+07 5.04568
1.21453E+07 5.05205
1.21938E+07 5.05841
1.22422E+07 5.06478
1.22907E+07 5.07115
1.23391E+07 5.07752
1.23875E+07 5.08390
1.24360E+07 5.09027
1.24844E+07 5.09665
1.25329E+07 5.10304
1.25813E+07 5.10942
1.26297E+07 5.11581
1.26782E+07 5.12220
1.27266E+07 5.12859
1.27751E+07 5.13499
1.28235E+07 5.14139
1.28719E+07 5.14779
1.29204E+07 5.15419
1.29688E+07 5.16059
1.30173E+07 5.16700
1.30657E+07 5.17341
1.31141E+07 5.17982
1.31626E+07 5.18623
1.32110E+07 5.19265
1.32595E+07 5.19906
1.33079E+07 5.20548
1.33563E+07 5.21190
1.34048E+07 5.21833
1.34532E+07 5.22475
1.35017E+07 5.23118
1.35501E+07 5.23761
1.36063E+07 5.24465
1.36626E+07 5.25170
1.37188E+07 5.25875
1.37751E+07 5.26580
1.38313E+07 5.27285
1.38875E+07 5.27991
1.39438E+07 5.28697
1.39919E+07 5.29301
1.40000E+07 5.29403
1.40625E+07 5.30388
1.41250E+07 5.31372
1.41875E+07 5.32356
1.42500E+07 5.33338
1.43125E+07 5.34320
1.43750E+07 5.35302
1.44375E+07 5.36282
1.45000E+07 5.37262
1.45625E+07 5.38241
1.46250E+07 5.39219
1.46875E+07 5.40197
1.47500E+07 5.41174
1.48125E+07 5.42151
1.48750E+07 5.43126
1.49375E+07 5.44101
1.50000E+07 5.45075
1.50625E+07 5.46049
1.51250E+07 5.47022
1.51875E+07 5.47994
1.52500E+07 5.48966
1.53125E+07 5.49937
1.53750E+07 5.50907
1.54375E+07 5.51876
1.55000E+07 5.52845
1.55625E+07 5.53813
1.56250E+07 5.54781
1.56875E+07 5.55748
1.57500E+07 5.56714
1.58125E+07 5.57680
1.58750E+07 5.58644
1.59375E+07 5.59609
1.60000E+07 5.60572
1.61250E+07 5.61552
1.62500E+07 5.62527
1.63750E+07 5.63498
1.65000E+07 5.64464
1.66250E+07 5.65426
1.67500E+07 5.66384
1.68750E+07 5.67338
1.70000E+07 5.68288
1.71250E+07 5.69234
1.72500E+07 5.70176
1.73750E+07 5.71114
1.75000E+07 5.72048
1.76250E+07 5.72978
1.77500E+07 5.73905
1.78750E+07 5.74828
1.80000E+07 5.75747
1.85000E+07 5.76073
1.90000E+07 5.76441
1.95000E+07 5.76847
1.97500E+07 5.77062
2.00000E+07 5.77286
2.00000E+07 5.74860
2.05585E+07 5.74732
2.08046E+07 5.74449
2.10000E+07 5.74128
2.10125E+07 5.74105
2.13471E+07 5.73352
2.20000E+07 5.71200
2.30000E+07 5.66374
2.40000E+07 5.59870
2.50000E+07 5.52136
2.60000E+07 5.43210
2.60877E+07 5.42363
2.66648E+07 5.36791
2.68217E+07 5.35267
2.68877E+07 5.34623
2.70000E+07 5.33523
2.76084E+07 5.27443
2.80000E+07 5.23380
2.90000E+07 5.13068
3.00000E+07 5.03240
3.10000E+07 4.93853
3.20000E+07 4.84869
3.30000E+07 4.76298
3.36875E+07 4.70646
3.39330E+07 4.68676
3.40000E+07 4.68142
3.44436E+07 4.64657
3.48483E+07 4.61548
3.50000E+07 4.60400
3.56765E+07 4.55600
3.60000E+07 4.53500
3.70000E+07 4.47704
3.80000E+07 4.42790
3.90000E+07 4.38574
3.94743E+07 4.36772
4.00000E+07 4.34900
4.00293E+07 4.34800
4.09839E+07 4.31985
4.09881E+07 4.31974
4.10000E+07 4.31944
4.20000E+07 4.29887
4.23738E+07 4.29325
4.30000E+07 4.28615
4.40000E+07 4.28030
4.50000E+07 4.28050
4.60000E+07 4.28436
4.70000E+07 4.29066
4.78401E+07 4.29852
4.80000E+07 4.30032
4.90000E+07 4.31416
4.90984E+07 4.31578
4.93967E+07 4.32097
5.00000E+07 4.33290
5.09002E+07 4.35218
5.10000E+07 4.35432
5.20000E+07 4.37589
5.30000E+07 4.39778
5.40000E+07 4.42017
5.40702E+07 4.42177
5.50000E+07 4.44320
5.56829E+07 4.45926
5.57747E+07 4.46142
5.60000E+07 4.46675
5.70000E+07 4.49038
5.77190E+07 4.50725
5.80000E+07 4.51379
5.90000E+07 4.53672
6.00000E+07 4.55890
6.10000E+07 4.58009
6.20000E+07 4.60025
6.30000E+07 4.61949
6.40000E+07 4.63787
6.41865E+07 4.64122
6.50000E+07 4.65550
6.60000E+07 4.67160
6.66162E+07 4.68045
6.70000E+07 4.68560
6.80000E+07 4.69787
6.90000E+07 4.70873
7.00000E+07 4.71850
7.09330E+07 4.72648
7.10000E+07 4.72700
7.20000E+07 4.73393
7.30000E+07 4.73941
7.35367E+07 4.74178
7.40000E+07 4.74353
7.50000E+07 4.74640
7.60000E+07 4.74804
7.70000E+07 4.74844
7.80000E+07 4.74762
7.90000E+07 4.74560
8.00000E+07 4.74240
8.10000E+07 4.73815
8.20000E+07 4.73293
8.30000E+07 4.72676
8.40000E+07 4.71962
8.50000E+07 4.71150
8.60000E+07 4.70257
8.70000E+07 4.69295
8.80000E+07 4.68261
8.90000E+07 4.67154
9.00000E+07 4.65970
9.10000E+07 4.64719
9.20000E+07 4.63414
9.30000E+07 4.62060
9.40000E+07 4.60661
9.50000E+07 4.59220
9.60000E+07 4.57736
9.70000E+07 4.56205
9.80000E+07 4.54628
9.90000E+07 4.53006
1.00000E+08 4.51340
1.02000E+08 4.47928
1.04000E+08 4.44441
1.06000E+08 4.40882
1.08000E+08 4.37251
1.10000E+08 4.33550
1.12000E+08 4.29810
1.14000E+08 4.26056
1.16000E+08 4.22286
1.18000E+08 4.18498
1.20000E+08 4.14690
1.22000E+08 4.10907
1.24000E+08 4.07178
1.26000E+08 4.03484
1.28000E+08 3.99807
1.30000E+08 3.96130
1.32000E+08 3.92484
1.34000E+08 3.88903
1.36000E+08 3.85381
1.38000E+08 3.81911
1.40000E+08 3.78490
1.42000E+08 3.75126
1.44000E+08 3.71828
1.46000E+08 3.68587
1.48000E+08 3.65400
1.50000E+08 3.62260
