Te-123(n,g) ENDFB-8.0
Energy(eV) XS(b)
198.049 0.0617318
199.025 0.0601866
200.000 0.0588659
200.824 0.0579142
201.649 0.0571006
202.473 0.0564138
203.297 0.0558558
204.121 0.0554294
204.945 0.0551283
205.770 0.0549480
206.594 0.0548956
207.576 0.0550103
208.558 0.0553218
209.540 0.0558333
210.522 0.0565849
211.504 0.0575890
212.486 0.0588770
213.468 0.0604873
214.450 0.0624599
214.646 0.0629016
215.425 0.0648687
216.205 0.0671499
216.984 0.0698016
217.763 0.0728725
218.542 0.0764676
218.932 0.0784891
219.322 0.0806771
219.711 0.0830481
220.101 0.0856204
220.490 0.0884147
220.880 0.0914547
221.361 0.0955857
221.842 0.100191
222.322 0.105330
222.803 0.111074
223.284 0.117569
223.765 0.124926
224.005 0.128970
224.246 0.133286
224.486 0.137899
224.726 0.142834
225.104 0.151321
225.482 0.160821
225.860 0.171500
226.049 0.177342
226.237 0.183555
226.426 0.190175
226.615 0.197237
226.804 0.204780
226.993 0.212843
227.182 0.221486
227.371 0.230759
227.560 0.240725
227.748 0.251445
227.972 0.265206
228.195 0.280271
228.418 0.296828
228.641 0.315103
228.865 0.335357
229.088 0.357856
229.311 0.382947
229.423 0.396589
229.534 0.411040
229.723 0.437530
229.912 0.466890
230.101 0.499551
230.290 0.536010
230.384 0.555881
230.479 0.576927
230.573 0.599292
230.667 0.623037
230.762 0.648334
230.856 0.675262
230.951 0.703994
231.045 0.734696
231.174 0.780098
231.303 0.830046
231.432 0.885173
231.560 0.946235
231.689 1.01414
231.754 1.05098
231.818 1.08996
231.882 1.13124
231.947 1.17502
232.011 1.22148
232.075 1.27080
232.170 1.34909
232.264 1.43504
232.359 1.52991
232.453 1.63474
232.548 1.75126
232.642 1.88103
232.689 1.95159
232.737 2.02633
232.784 2.10560
232.831 2.18978
232.874 2.27110
232.917 2.35699
232.960 2.44802
233.003 2.54463
233.046 2.64753
233.089 2.75679
233.131 2.87321
233.174 2.99748
233.217 3.13065
233.260 3.27294
233.303 3.42561
233.346 3.58973
233.389 3.76696
233.432 3.95789
233.475 4.16455
233.518 4.38881
233.565 4.65912
233.612 4.95633
233.659 5.28516
233.707 5.65069
233.754 6.06008
233.778 6.28283
233.801 6.51937
233.825 6.77100
233.848 7.03917
233.872 7.32551
233.896 7.63187
233.919 7.96180
233.943 8.31491
233.966 8.69525
233.990 9.10591
234.014 9.55040
234.037 10.0327
234.061 10.5574
234.084 11.1295
234.108 11.7550
234.132 12.4405
234.155 13.1934
234.179 14.0221
234.202 14.9360
234.226 15.9457
234.250 17.0628
234.261 17.6657
234.273 18.3004
234.287 19.0972
234.301 19.9446
234.315 20.8460
234.329 21.7977
234.343 22.8172
234.357 23.8938
234.371 25.0468
234.385 26.2640
234.399 27.5671
234.413 28.9420
234.427 30.4129
234.441 31.9634
234.455 33.6205
234.469 35.3654
234.483 37.2280
234.497 39.1865
234.508 40.9380
234.520 42.7743
234.532 44.6982
234.544 46.7124
234.556 48.8197
234.567 51.0228
234.579 53.3241
234.591 55.7260
234.603 58.2307
234.615 60.8404
234.638 66.3817
234.662 72.3619
234.685 78.7887
234.708 85.3644
234.730 92.3177
234.753 99.7023
234.776 107.439
234.798 115.575
234.821 124.013
234.843 132.752
234.866 141.752
234.913 161.256
234.960 181.141
235.007 200.789
235.055 219.373
235.078 228.039
235.102 236.156
235.125 243.631
235.149 250.373
235.176 257.174
235.204 262.742
235.231 267.010
235.258 269.903
235.279 271.155
235.300 271.558
235.308 271.479
235.336 270.274
235.363 267.648
235.390 263.647
235.417 258.341
235.443 252.183
235.469 245.026
235.495 236.975
235.520 228.182
235.547 218.474
235.573 208.215
235.626 186.596
235.679 164.384
235.732 142.527
235.772 126.378
235.793 118.646
235.813 111.180
235.834 104.003
235.854 97.1314
235.874 90.5792
235.895 84.3552
235.921 76.7957
235.948 69.7962
235.961 66.5048
235.974 63.3505
235.987 60.3312
236.000 57.4446
236.014 54.6882
236.027 52.0588
236.040 49.5534
236.053 47.1684
236.066 44.9004
236.080 42.7454
236.093 40.6996
236.106 38.7591
236.119 36.9198
236.132 35.1776
236.146 33.5286
236.159 31.9685
236.172 30.4935
236.185 29.0995
236.198 27.7827
236.212 26.5392
236.225 25.3652
236.238 24.2573
236.251 23.2117
236.264 22.2252
236.278 21.2945
236.291 20.4164
236.304 19.5879
236.317 18.8061
236.330 18.0682
236.344 17.3717
236.357 16.7140
236.370 16.0927
236.383 15.5056
236.396 14.9506
236.423 13.9290
236.449 13.0132
236.476 12.1902
236.502 11.4486
236.528 10.7784
236.555 10.1710
236.581 9.61872
236.608 9.11502
236.634 8.65419
236.660 8.23128
236.687 7.84202
236.713 7.48269
236.740 7.15129
236.766 6.84252
236.792 6.55525
236.819 6.28737
236.845 6.03701
236.872 5.80256
236.898 5.58257
236.924 5.37580
236.951 5.18111
236.977 4.99751
237.004 4.82413
237.056 4.50488
237.109 4.21793
237.162 3.95885
237.203 3.77539
237.244 3.60495
237.284 3.44626
237.325 3.29823
237.366 3.15990
237.407 3.03040
237.448 2.90898
237.488 2.79495
237.529 2.68772
237.570 2.58674
237.611 2.49152
237.652 2.40161
237.733 2.23621
237.815 2.08794
237.867 1.99982
237.920 1.91732
237.973 1.83996
238.026 1.76730
238.079 1.69899
238.131 1.63466
238.184 1.57402
238.237 1.51689
238.343 1.41162
238.448 1.31724
238.554 1.23226
238.659 1.15555
238.774 1.07992
238.890 1.01170
239.005 0.949957
239.120 0.893886
239.235 0.842816
239.350 0.796164
239.466 0.753430
239.581 0.714212
239.686 0.680967
239.792 0.650082
239.898 0.621336
240.003 0.594537
240.109 0.569513
240.214 0.546114
240.320 0.524202
240.425 0.503673
240.531 0.484378
240.637 0.466237
240.742 0.449160
240.848 0.433080
240.953 0.417893
241.059 0.403548
241.270 0.377154
241.481 0.353448
241.692 0.332089
241.904 0.312776
242.115 0.295265
242.326 0.279327
242.537 0.264793
242.748 0.251498
242.959 0.239321
243.161 0.228619
243.363 0.218720
243.564 0.209540
243.766 0.201016
243.967 0.193082
244.169 0.185694
244.370 0.178803
244.572 0.172371
244.774 0.166353
244.975 0.160717
245.177 0.155433
245.378 0.150475
245.781 0.141427
246.185 0.133405
246.607 0.125941
247.029 0.119309
247.452 0.113397
247.874 0.108109
248.296 0.103368
248.719 0.0991094
249.141 0.0952790
249.563 0.0918404
249.986 0.0887373
250.408 0.0859213
250.830 0.0833742
251.253 0.0810752
251.675 0.0790008
252.097 0.0771324
252.520 0.0754534
252.942 0.0739491
253.364 0.0726067
253.787 0.0714164
254.631 0.0694559
255.476 0.0680110
256.321 0.0670442
256.935 0.0666292
257.549 0.0664535
258.317 0.0665740
259.085 0.0670869
259.853 0.0680199
260.621 0.0694170
261.005 0.0703090
261.389 0.0713427
261.773 0.0725307
262.156 0.0738870
262.540 0.0754273
262.924 0.0771635
263.308 0.0791195
263.692 0.0813410
264.115 0.0841286
264.537 0.0873212
264.959 0.0909853
265.382 0.0952007
265.804 0.100071
266.015 0.102790
266.226 0.105721
266.437 0.108889
266.649 0.112315
266.860 0.116028
267.071 0.120057
267.320 0.125275
267.570 0.131048
267.820 0.137460
268.069 0.144615
268.319 0.152639
268.568 0.161664
268.818 0.171865
268.943 0.177470
269.067 0.183445
269.279 0.194520
269.490 0.206964
269.595 0.213772
269.701 0.221014
269.807 0.228730
269.912 0.236952
270.018 0.245744
270.123 0.255149
270.229 0.265228
270.334 0.276033
270.440 0.287660
270.546 0.300181
270.651 0.313692
270.757 0.328286
270.872 0.345622
270.987 0.364601
271.102 0.385445
271.217 0.408390
271.333 0.433777
271.448 0.461945
271.563 0.493319
271.678 0.528379
271.784 0.564337
271.889 0.604517
271.942 0.626404
271.995 0.649620
272.048 0.674278
272.100 0.700501
272.153 0.728429
272.206 0.758215
272.259 0.790032
272.312 0.824075
272.364 0.860562
272.417 0.899740
272.470 0.941892
272.523 0.987246
272.590 1.05042
272.657 1.12041
272.724 1.19830
272.758 1.24060
272.792 1.28538
272.825 1.33286
272.859 1.38328
272.892 1.43690
272.926 1.49403
272.960 1.55500
272.993 1.62023
273.027 1.69016
273.060 1.76510
273.087 1.82824
273.113 1.89535
273.139 1.96686
273.166 2.04325
273.192 2.12507
273.219 2.21298
273.245 2.30777
273.271 2.41036
273.298 2.52187
273.324 2.64361
273.351 2.77718
273.377 2.92450
273.403 3.08786
273.417 3.17641
273.430 3.27005
273.443 3.36921
273.456 3.47439
273.469 3.58608
273.483 3.70488
273.497 3.84330
273.511 3.99181
273.526 4.15138
273.540 4.32308
273.555 4.50810
273.569 4.70773
273.583 4.92339
273.598 5.15662
273.612 5.40913
273.627 5.68274
273.641 5.97946
273.655 6.30146
273.670 6.65109
273.684 7.03090
273.691 7.23297
273.699 7.44363
273.706 7.66325
273.713 7.88897
273.726 8.33414
273.739 8.81468
273.753 9.33338
273.766 9.89316
273.779 10.4971
273.792 11.1486
273.805 11.8510
273.819 12.6079
273.832 13.4232
273.845 14.3008
273.858 15.2448
273.871 16.2596
273.885 17.3497
273.898 18.5195
273.911 19.7739
273.924 21.1177
273.934 22.1539
273.943 23.2420
273.953 24.3839
273.963 25.5815
273.972 26.8369
273.982 28.1520
273.991 29.5288
274.001 30.9693
274.011 32.4754
274.020 34.0492
274.030 35.6924
274.039 37.4071
274.049 39.1950
274.059 41.0579
274.068 42.9976
274.078 45.0158
274.091 47.9217
274.104 50.9828
274.117 54.2026
274.131 57.5841
274.144 61.1301
274.157 64.8427
274.170 68.7235
274.183 72.7422
274.196 76.9605
274.210 81.3480
274.223 85.9038
274.236 90.6258
274.249 95.5116
274.262 100.557
274.289 111.111
274.315 122.239
274.342 133.881
274.368 145.958
274.394 158.376
274.442 181.468
274.490 204.556
274.543 228.901
274.570 240.282
274.596 250.925
274.622 260.677
274.649 269.392
274.670 275.658
274.692 281.074
274.718 286.458
274.745 290.401
274.763 292.246
274.781 293.357
274.800 293.737
274.803 293.722
274.814 293.519
274.824 293.084
274.844 291.511
274.865 288.933
274.886 285.410
274.908 280.792
274.930 275.246
274.952 268.833
274.974 261.621
275.004 250.626
275.034 238.538
275.078 219.190
275.121 198.654
275.209 156.541
275.247 138.951
275.284 122.172
275.303 114.163
275.322 106.441
275.341 99.0250
275.360 91.9666
275.360 91.8932
275.361 91.7100
275.361 91.5271
275.362 91.1984
275.364 90.5432
275.368 89.2061
275.375 86.5705
275.390 81.4559
275.405 76.5520
275.419 71.8604
275.434 67.3812
275.449 63.1136
275.464 59.0560
275.478 55.2309
275.492 51.8711
275.506 48.7030
275.519 45.6758
275.533 42.8302
275.546 40.1194
275.560 37.5786
275.573 35.1652
275.587 32.9095
275.600 30.7728
275.614 28.7811
275.628 26.8993
275.641 25.1496
275.655 23.5005
275.668 21.9708
275.682 20.5424
275.695 19.2102
275.711 17.7397
275.727 16.3979
275.743 15.1670
275.759 14.0392
275.775 13.0069
275.791 12.0629
275.807 11.2004
275.823 10.4128
275.839 9.69410
275.855 9.03855
275.871 8.44078
275.887 7.89580
275.903 7.39896
275.919 6.94594
275.935 6.53277
275.951 6.15578
275.965 5.86126
275.978 5.59045
275.992 5.33758
276.005 5.10477
276.019 4.88704
276.033 4.68624
276.046 4.49810
276.060 4.32422
276.073 4.16095
276.087 4.00970
276.100 3.86732
276.114 3.73508
276.127 3.61026
276.141 3.49400
276.168 3.28114
276.195 3.09209
276.222 2.92317
276.249 2.77135
276.276 2.63411
276.304 2.50937
276.331 2.39540
276.358 2.29078
276.385 2.19467
276.412 2.10535
276.439 2.02236
276.466 1.94502
276.493 1.87272
276.520 1.80495
276.547 1.74129
276.574 1.68136
276.602 1.62483
276.656 1.52086
276.710 1.42749
276.764 1.34320
276.818 1.26691
276.865 1.20646
276.912 1.15058
276.959 1.09879
277.005 1.05069
277.052 1.00592
277.099 0.964176
277.146 0.925176
277.193 0.888679
277.239 0.854470
277.286 0.822356
277.333 0.792165
277.380 0.763744
277.427 0.736953
277.473 0.711669
277.567 0.665224
277.621 0.640540
277.675 0.617333
277.730 0.595486
277.784 0.574895
277.892 0.537105
278.000 0.503333
278.109 0.472970
278.217 0.445620
278.326 0.420851
278.434 0.398389
278.518 0.382400
278.601 0.367522
278.685 0.353621
278.769 0.340643
278.853 0.328481
278.936 0.317092
279.020 0.306399
279.104 0.296347
279.271 0.277957
279.439 0.261588
279.606 0.246960
279.774 0.233847
279.882 0.226065
279.990 0.218785
280.207 0.205578
280.424 0.193933
280.641 0.183621
280.857 0.174447
281.074 0.166266
281.291 0.158943
281.507 0.152373
281.714 0.146714
281.921 0.141579
282.128 0.136907
282.335 0.132647
282.542 0.128759
282.749 0.125208
282.956 0.121959
283.163 0.118988
283.576 0.113766
283.990 0.109375
284.404 0.105677
284.818 0.102570
285.310 0.0995187
285.803 0.0970691
286.296 0.0951329
286.789 0.0936532
287.281 0.0925564
287.774 0.0917845
288.267 0.0913169
288.760 0.0911283
289.215 0.0911827
289.670 0.0914422
290.126 0.0918962
290.581 0.0925365
291.492 0.0943545
292.403 0.0968719
293.313 0.100092
294.224 0.104041
295.135 0.108773
295.590 0.111455
296.045 0.114363
296.832 0.119964
297.618 0.126372
298.405 0.133700
298.798 0.137750
299.192 0.142084
299.585 0.146726
299.978 0.151700
300.371 0.157036
300.765 0.162760
301.158 0.168896
301.551 0.175481
301.944 0.182600
302.338 0.190300
302.793 0.200009
303.248 0.210663
303.704 0.222389
304.159 0.235330
304.614 0.249662
305.070 0.265582
305.525 0.283342
305.980 0.303228
306.394 0.323454
306.808 0.346056
307.015 0.358365
307.222 0.371420
307.429 0.385282
307.636 0.400012
307.843 0.415701
308.050 0.432424
308.257 0.450272
308.464 0.469334
308.671 0.489736
308.878 0.511597
309.085 0.535075
309.292 0.560343
309.520 0.590472
309.748 0.623308
309.975 0.659175
310.203 0.698453
310.431 0.741590
310.658 0.789112
310.886 0.841640
311.114 0.899881
311.341 0.964763
311.455 1.00002
311.569 1.03731
311.683 1.07686
311.797 1.11879
311.911 1.16333
312.024 1.21071
312.138 1.26121
312.252 1.31502
312.366 1.37254
312.480 1.43402
312.594 1.49993
312.707 1.57059
312.821 1.64653
312.935 1.72831
313.059 1.82496
313.183 1.93025
313.308 2.04526
313.432 2.17116
313.556 2.30959
313.680 2.46218
313.804 2.63094
313.928 2.81809
314.042 3.00858
314.156 3.21949
314.270 3.45431
314.327 3.58165
314.384 3.71637
314.441 3.85933
314.498 4.01066
314.555 4.17134
314.612 4.34216
314.668 4.52402
314.725 4.71789
314.782 4.92490
314.839 5.14627
314.917 5.47433
314.994 5.83541
315.072 6.23478
315.111 6.45059
315.150 6.67823
315.189 6.91925
315.227 7.17340
315.266 7.44241
315.305 7.72749
315.344 8.02999
315.383 8.35144
315.421 8.69350
315.460 9.05806
315.517 9.63892
315.574 10.2795
315.603 10.6260
315.631 10.9900
315.659 11.3756
315.688 11.7816
315.716 12.2127
315.745 12.6678
315.773 13.1522
315.802 13.6650
315.830 14.2123
315.859 14.7934
315.887 15.4155
315.915 16.0780
315.943 16.7560
315.970 17.4804
315.997 18.2558
316.024 19.0835
316.051 19.9751
316.079 20.9334
316.106 21.9647
316.133 23.0719
316.160 24.2708
316.187 25.5659
316.214 26.9662
316.242 28.4759
316.269 30.1169
316.296 31.8884
316.323 33.8158
316.350 35.8979
316.379 38.2767
316.407 40.8562
316.436 43.6720
316.464 46.7219
316.492 50.0454
316.521 53.6370
316.549 57.5399
316.578 61.7438
316.606 66.2943
316.635 71.1919
316.663 76.4492
316.692 82.0558
316.720 88.0583
316.749 94.4177
316.777 101.178
316.805 108.285
316.834 115.778
316.862 123.616
316.891 131.774
316.919 140.192
316.976 157.769
317.033 175.968
317.116 202.543
317.157 215.378
317.199 227.582
317.250 241.370
317.275 247.613
317.301 253.326
317.326 258.502
317.352 263.070
317.377 266.986
317.403 270.202
317.427 272.617
317.451 274.352
317.476 275.389
317.500 275.719
317.516 275.547
317.543 274.597
317.569 272.830
317.596 270.262
317.622 266.922
317.648 262.844
317.675 258.071
317.701 252.651
317.728 246.637
317.773 235.187
317.818 222.495
317.863 208.885
317.907 194.716
317.998 165.732
318.043 151.526
318.088 137.802
318.133 124.704
318.178 112.422
318.200 106.580
318.223 100.992
318.245 95.6355
318.268 90.5144
318.289 85.8418
318.311 81.3846
318.332 77.1411
318.354 73.1082
318.375 69.2819
318.397 65.6574
318.418 62.2289
318.440 59.0049
318.461 55.9484
318.483 53.0677
318.504 50.3555
318.526 47.8041
318.547 45.4058
318.569 43.1527
318.590 41.0373
318.612 39.0609
318.634 37.1053
318.657 35.2847
318.679 33.5820
318.702 31.9895
318.724 30.4936
318.747 29.1003
318.769 27.7963
318.792 26.5752
318.814 25.4263
318.837 24.3542
318.859 23.3484
318.882 22.4042
318.904 21.5170
318.927 20.6828
318.949 19.8975
318.972 19.1578
318.999 18.3344
319.025 17.5681
319.052 16.8513
319.078 16.1798
319.105 15.5498
319.132 14.9579
319.158 14.4012
319.185 13.8768
319.211 13.3823
319.238 12.9152
319.291 12.0556
319.344 11.2835
319.398 10.5871
319.443 10.0486
319.488 9.55310
319.533 9.09411
319.578 8.66979
319.623 8.27492
319.668 7.90832
319.713 7.56652
319.758 7.24728
319.803 6.94794
319.848 6.66806
319.893 6.40537
319.938 6.15846
319.983 5.92555
320.028 5.70655
320.073 5.49989
320.118 5.30465
320.208 4.94475
320.298 4.62147
320.388 4.32994
320.478 4.06637
320.568 3.82675
320.658 3.60871
320.749 3.40929
320.839 3.22680
320.916 3.08110
320.994 2.94548
321.072 2.81901
321.150 2.70090
321.228 2.59041
321.305 2.48689
321.383 2.38977
321.461 2.29864
321.539 2.21281
321.616 2.13197
321.694 2.05575
321.772 1.98390
321.928 1.85162
322.083 1.73313
322.198 1.65346
322.312 1.57969
322.427 1.51122
322.542 1.44755
322.656 1.38821
322.771 1.33291
322.885 1.28127
323.000 1.23298
323.197 1.15720
323.393 1.08929
323.590 1.02825
323.786 0.973241
323.983 0.923568
324.179 0.878624
324.376 0.837878
324.572 0.800864
324.752 0.769861
324.932 0.741424
325.112 0.715319
325.293 0.691361
325.473 0.669370
325.653 0.649223
325.833 0.630775
326.013 0.613911
326.193 0.598522
326.373 0.584536
326.553 0.571870
326.734 0.560457
326.914 0.550238
327.094 0.541180
327.274 0.533242
327.454 0.526396
327.716 0.518356
327.978 0.512575
328.240 0.509078
328.502 0.507936
328.764 0.509273
329.026 0.513278
329.288 0.520208
329.550 0.530419
329.812 0.544405
329.943 0.553024
330.074 0.562868
330.205 0.574064
330.336 0.586756
330.467 0.601116
330.598 0.617340
330.762 0.640616
330.926 0.667727
331.089 0.699417
331.171 0.717246
331.253 0.736549
331.335 0.757527
331.417 0.780333
331.499 0.805171
331.581 0.832241
331.662 0.861882
331.744 0.894378
331.826 0.930101
331.908 0.969439
331.998 1.01762
332.088 1.07169
332.178 1.13268
332.268 1.20176
332.313 1.23992
332.358 1.28067
332.403 1.32435
332.448 1.37127
332.494 1.42190
332.539 1.47641
332.584 1.53541
332.629 1.59944
332.661 1.64967
332.694 1.70306
332.727 1.76029
332.760 1.82142
332.792 1.88730
332.825 1.95807
332.858 2.03485
332.891 2.11794
332.923 2.20881
332.956 2.30803
332.989 2.41760
333.022 2.53851
333.054 2.67354
333.087 2.82432
333.120 2.99477
333.136 3.08833
333.153 3.18749
333.175 3.33624
333.198 3.49885
333.220 3.67786
333.243 3.87539
333.265 4.09489
333.288 4.33714
333.310 4.60614
333.333 4.90530
333.355 5.24000
333.378 5.61153
333.400 6.02599
333.412 6.25193
333.423 6.48853
333.434 6.74074
333.445 7.00483
333.457 7.28632
333.468 7.58105
333.479 7.89514
333.490 8.22390
333.502 8.57415
333.513 8.94062
333.531 9.59070
333.550 10.2965
333.568 11.0662
333.587 11.9046
333.605 12.8220
333.623 13.8140
333.642 14.8905
333.660 16.0573
333.679 17.3271
333.697 18.6918
333.716 20.1638
333.734 21.7485
333.752 23.4516
333.771 25.2783
333.789 27.2337
333.808 29.3224
333.830 32.0768
333.853 35.0323
333.875 38.2062
333.898 41.6025
333.920 45.2402
333.943 49.0873
333.965 53.1575
333.988 57.4463
334.010 61.9672
334.033 66.6703
334.055 71.5623
334.078 76.6276
334.100 81.8473
334.123 87.1994
334.168 98.1988
334.213 109.417
334.258 120.532
334.303 131.265
334.348 141.295
334.377 147.177
334.405 152.544
334.428 156.386
334.450 159.823
334.473 162.842
334.495 165.414
334.518 167.566
334.542 169.202
334.569 170.436
334.596 170.925
334.600 170.934
334.609 170.888
334.638 170.161
334.668 168.569
334.687 167.061
334.706 165.200
334.726 162.850
334.747 160.148
334.784 154.307
334.821 147.477
334.858 139.807
334.896 131.472
334.940 121.007
334.984 110.166
335.058 91.7375
335.095 82.8133
335.132 74.2389
335.170 66.0894
335.188 62.1966
335.207 58.4623
335.226 54.8523
335.244 51.4094
335.263 48.1172
335.282 44.9776
335.298 42.3838
335.314 39.9050
335.330 37.5405
335.346 35.3028
335.362 33.1625
335.378 31.1318
335.394 29.2086
335.410 27.4012
335.426 25.6841
335.442 24.0657
335.458 22.5428
335.474 21.1205
335.491 19.7773
335.507 18.5265
335.523 17.3485
335.539 16.2543
335.557 15.0671
335.576 13.9787
335.595 12.9767
335.613 12.0555
335.632 11.2055
335.650 10.4302
335.669 9.72006
335.688 9.07007
335.706 8.47260
335.725 7.92963
335.744 7.43368
335.762 6.98087
335.781 6.56543
335.799 6.18837
335.818 5.84422
335.837 5.53004
335.853 5.28019
335.869 5.04913
335.885 4.83535
335.901 4.63862
335.917 4.45519
335.933 4.28514
335.949 4.12735
335.965 3.98168
335.981 3.84538
335.997 3.71853
336.014 3.60033
336.030 3.49072
336.062 3.29130
336.094 3.11690
336.126 2.96258
336.158 2.82612
336.190 2.70404
336.222 2.59491
336.255 2.49627
336.287 2.40724
336.319 2.32602
336.351 2.25211
336.388 2.17395
336.426 2.10324
336.463 2.03869
336.500 1.97991
336.537 1.92596
336.575 1.87661
336.649 1.78957
336.723 1.71572
336.798 1.65308
336.872 1.60000
336.947 1.55525
337.015 1.52085
337.082 1.49181
337.150 1.46764
337.218 1.44789
337.285 1.43223
337.353 1.42037
337.421 1.41208
337.488 1.40716
337.563 1.40547
337.637 1.40754
337.712 1.41326
337.786 1.42256
337.861 1.43543
337.935 1.45189
338.010 1.47197
338.084 1.49573
338.159 1.52334
338.233 1.55494
338.308 1.59073
338.382 1.63088
338.457 1.67580
338.531 1.72570
338.606 1.78112
338.680 1.84240
338.768 1.92337
338.856 2.01439
338.944 2.11686
339.032 2.23236
339.120 2.36279
339.208 2.51049
339.252 2.59169
339.296 2.67833
339.340 2.77088
339.384 2.86988
339.459 3.05388
339.496 3.15463
339.533 3.26149
339.570 3.37561
339.608 3.49699
339.645 3.62666
339.682 3.76542
339.719 3.91462
339.756 4.07454
339.794 4.24680
339.831 4.43287
339.868 4.63502
339.905 4.85420
339.943 5.09337
339.980 5.35544
340.007 5.56276
340.034 5.78570
340.059 6.01048
340.085 6.25236
340.110 6.51337
340.136 6.79582
340.161 7.10236
340.186 7.43607
340.212 7.80043
340.237 8.19783
340.262 8.63599
340.288 9.11867
340.301 9.37854
340.313 9.65184
340.326 9.93946
340.339 10.2399
340.351 10.5589
340.364 10.8951
340.377 11.2498
340.389 11.6241
340.402 12.0192
340.415 12.4365
340.427 12.8774
340.440 13.3397
340.459 14.0746
340.477 14.8683
340.496 15.7301
340.515 16.6663
340.533 17.6832
340.552 18.7880
340.570 19.9880
340.589 21.2910
340.608 22.7133
340.626 24.2484
340.645 25.9128
340.663 27.7159
340.682 29.6676
340.701 31.7781
340.719 34.0578
340.738 36.5174
340.749 38.0753
340.760 39.6884
340.771 41.3728
340.782 43.1305
340.793 44.9638
340.804 46.8750
340.815 48.8663
340.826 50.9396
340.837 53.1173
340.848 55.3620
340.859 57.6950
340.870 60.1181
340.892 65.2422
340.914 70.7476
340.933 75.7081
340.951 80.9550
340.970 86.4928
340.988 92.3244
341.007 98.4512
341.026 104.873
341.044 111.586
341.063 118.588
341.082 125.910
341.100 133.466
341.119 141.283
341.137 149.346
341.175 166.190
341.212 183.744
341.269 211.920
341.327 240.408
341.364 258.509
341.401 275.961
341.439 292.463
341.476 307.584
341.513 321.039
341.550 332.521
341.586 341.524
341.622 348.198
341.658 352.408
341.694 354.081
341.700 354.110
341.706 354.068
341.726 353.433
341.745 352.050
341.764 349.915
341.784 347.065
341.816 340.854
341.848 332.849
341.879 323.257
341.911 312.234
341.943 299.894
341.974 286.513
342.004 272.908
342.035 258.692
342.095 229.153
342.158 197.866
342.190 182.507
342.222 167.606
342.265 148.117
342.286 138.828
342.308 129.877
342.330 121.285
342.351 113.066
342.373 105.233
342.394 97.8255
342.410 92.6002
342.426 87.6210
342.442 82.8534
342.458 78.2961
342.474 73.9197
342.489 69.7762
342.505 65.8339
342.521 62.0884
342.537 58.5130
342.553 55.1476
342.568 51.9634
342.584 48.9545
342.600 46.0974
342.616 43.4217
342.632 40.9023
342.648 38.5328
342.663 36.2929
342.679 34.2040
342.695 32.2452
342.711 30.4098
342.727 28.6811
342.743 27.0743
342.758 25.5721
342.774 24.1686
342.790 22.8500
342.806 21.6273
342.822 20.4865
342.837 19.4224
342.853 18.4302
342.869 17.5051
342.885 16.6426
342.901 15.8386
342.915 15.1533
342.929 14.5103
342.944 13.9069
342.958 13.3405
342.973 12.8086
342.987 12.3090
343.001 11.8395
343.016 11.4011
343.030 10.9857
343.045 10.5947
343.059 10.2264
343.073 9.87921
343.102 9.24268
343.131 8.67641
343.160 8.16738
343.188 7.70979
343.217 7.29688
343.246 6.92407
343.275 6.58380
343.303 6.27420
343.332 5.98948
343.361 5.72850
343.393 5.46349
343.424 5.22068
343.456 4.99598
343.488 4.78865
343.519 4.59553
343.551 4.41626
343.583 4.24836
343.614 4.09173
343.646 3.94435
343.677 3.80628
343.709 3.67586
343.741 3.55325
343.804 3.32750
343.867 3.12495
343.916 2.98199
343.965 2.84995
344.014 2.72745
344.063 2.61354
344.112 2.50741
344.161 2.40834
344.210 2.31568
344.259 2.22889
344.308 2.14745
344.356 2.07093
344.405 1.99893
344.454 1.93109
344.552 1.80661
344.650 1.69531
344.713 1.62941
344.776 1.56784
344.840 1.51022
344.903 1.45621
344.966 1.40553
345.030 1.35789
345.156 1.27084
345.283 1.19339
345.409 1.12420
345.536 1.06213
345.663 1.00630
345.755 0.969087
345.847 0.934480
345.939 0.902245
346.031 0.872207
346.123 0.844118
346.215 0.817873
346.399 0.770221
346.583 0.728214
346.767 0.691078
346.951 0.658125
347.136 0.628809
347.262 0.610521
347.389 0.593608
347.515 0.577956
347.642 0.563464
347.895 0.537604
348.148 0.515417
348.401 0.496386
348.655 0.480117
348.908 0.466285
349.161 0.454633
349.391 0.445741
349.621 0.438323
349.852 0.432249
350.082 0.427415
350.312 0.423745
350.542 0.421187
350.772 0.419696
351.002 0.419236
351.325 0.420277
351.647 0.423245
351.969 0.428133
352.291 0.434968
352.613 0.443806
352.936 0.454735
353.258 0.467871
353.580 0.483389
353.599 0.484390
353.669 0.488146
353.739 0.492032
353.880 0.500203
354.161 0.518219
354.441 0.538643
354.722 0.561706
355.003 0.587727
355.284 0.617043
355.564 0.650100
355.845 0.687420
356.053 0.718167
356.260 0.751937
356.468 0.789085
356.675 0.830016
356.883 0.875204
357.091 0.925212
357.298 0.980704
357.506 1.04247
357.713 1.11144
357.921 1.18875
358.025 1.23094
358.129 1.27575
358.232 1.32339
358.336 1.37410
358.440 1.42815
358.544 1.48582
358.648 1.54744
358.751 1.61339
358.855 1.68406
358.959 1.75992
359.063 1.84150
359.167 1.92937
359.261 2.01532
359.355 2.10761
359.450 2.20689
359.544 2.31377
359.648 2.44133
359.752 2.58049
359.856 2.73272
359.959 2.89972
360.011 2.98938
360.063 3.08350
