Dy-156(n,g) ENDFB-8.0
15.5109 205.529
15.5166 196.827
15.5223 188.694
15.5280 181.095
15.5336 173.982
15.5393 167.323
15.5450 161.058
15.5507 155.165
15.5564 149.613
15.5620 144.385
15.5734 134.758
15.5847 126.132
15.5961 118.360
15.6074 111.328
15.6167 106.058
15.6260 101.175
15.6353 96.6427
15.6446 92.4262
15.6539 88.4963
15.6632 84.8268
15.6725 81.3948
15.6818 78.1796
15.6910 75.1630
15.7003 72.3286
15.7096 69.6619
15.7189 67.1496
15.7282 64.7798
15.7375 62.5419
15.7561 58.4239
15.7674 56.1178
15.7788 53.9579
15.7901 51.9286
15.8015 50.0228
15.8129 48.2277
15.8242 46.5378
15.8469 43.4383
15.8696 40.6676
15.8923 38.1823
15.9150 35.9451
15.9377 33.9255
15.9522 32.7398
15.9666 31.6259
15.9955 29.5904
16.0244 27.7811
16.0533 26.1671
16.0822 24.7227
16.1111 23.4264
16.1400 22.2601
16.1689 21.2085
16.1917 20.4543
16.2144 19.7577
16.2371 19.1140
16.2598 18.5193
16.2825 17.9694
16.3052 17.4613
16.3279 16.9920
16.3506 16.5592
16.3960 15.7929
16.4414 15.1478
16.4869 14.6121
16.5323 14.1780
16.5736 13.8671
16.6148 13.6345
16.6561 13.4810
16.6974 13.4102
16.7325 13.4201
16.7676 13.5015
16.8027 13.6641
16.8378 13.9220
16.8553 14.0929
16.8729 14.2961
16.8904 14.5355
16.9080 14.8161
16.9255 15.1442
16.9431 15.5273
16.9606 15.9750
16.9782 16.4990
16.9957 17.1154
17.0133 17.8445
17.0221 18.2597
17.0308 18.7135
17.0396 19.2114
17.0484 19.7592
17.0571 20.3648
17.0659 21.0349
17.0747 21.7810
17.0835 22.6133
17.0922 23.5478
17.1010 24.5992
17.1098 25.7885
17.1186 27.1394
17.1242 28.1137
17.1299 29.1762
17.1356 30.3364
17.1413 31.6027
17.1469 32.9910
17.1526 34.5118
17.1583 36.1788
17.1640 38.0034
17.1697 40.0078
17.1753 42.2057
17.1810 44.6146
17.1867 47.2482
17.1924 50.1346
17.1980 53.2831
17.2037 56.7242
17.2094 60.4648
17.2156 64.9265
17.2218 69.7900
17.2280 75.0826
17.2342 80.8218
17.2404 87.0314
17.2465 93.7000
17.2527 100.840
17.2589 108.448
17.2646 115.830
17.2703 123.581
17.2760 131.680
17.2816 140.083
17.2873 148.783
17.2930 157.725
17.2987 166.859
17.3043 176.111
17.3116 188.003
17.3188 199.851
17.3260 211.532
17.3332 222.847
17.3394 232.139
17.3500 246.850
17.3553 253.498
17.3606 259.589
17.3679 266.888
17.3751 272.914
17.3807 276.630
17.3862 279.479
17.3918 281.433
17.3974 282.470
17.4000 282.639
17.4066 282.170
17.4131 280.441
17.4197 277.489
17.4263 273.373
17.4344 266.736
17.4426 258.610
17.4507 249.203
17.4589 238.759
17.4682 225.933
17.4775 212.485
17.4868 198.797
17.4961 185.244
17.5054 172.111
17.5146 159.724
17.5239 148.301
17.5286 143.005
17.5332 138.023
17.5379 133.349
17.5425 129.014
17.5472 125.005
17.5518 121.345
17.5565 118.018
17.5611 115.037
17.5657 112.385
17.5704 110.067
17.5755 107.897
17.5805 106.094
17.5852 104.743
17.5898 103.669
17.5945 102.852
17.5991 102.275
17.6084 101.757
17.6177 101.946
17.6270 102.661
17.6363 103.716
17.6455 104.929
17.6548 106.122
17.6608 106.805
17.6680 107.468
17.6752 107.904
17.6824 108.059
17.6896 107.893
17.7000 107.013
17.7079 105.821
17.7157 104.166
17.7236 102.057
17.7314 99.5189
17.7403 96.1957
17.7491 92.4401
17.7579 88.3248
17.7667 83.9336
17.7861 73.6938
17.8056 63.4452
17.8127 59.8670
17.8198 56.4161
17.8268 53.1154
17.8339 49.9870
17.8410 47.0352
17.8481 44.2730
17.8552 41.7047
17.8622 39.3342
17.8689 37.2823
17.8755 35.3978
17.8821 33.6690
17.8888 32.0938
17.8954 30.6593
17.9020 29.3607
17.9087 28.1849
17.9153 27.1261
17.9219 26.1715
17.9286 25.3150
17.9352 24.5452
17.9418 23.8562
17.9485 23.2379
17.9551 22.6852
17.9618 22.1897
17.9684 21.7468
17.9772 21.2272
17.9861 20.7788
17.9949 20.3918
18.0038 20.0582
18.0126 19.7701
18.0215 19.5218
18.0392 19.1256
18.0569 18.8373
18.0746 18.6350
18.0922 18.5026
18.1099 18.4284
18.1294 18.4042
18.1489 18.4322
18.1683 18.5062
18.1878 18.6218
18.2267 18.9656
18.2656 19.4462
18.3046 20.0560
18.3435 20.7928
18.3824 21.6598
18.4213 22.6637
18.4585 23.7600
18.4957 25.0041
18.5328 26.4122
18.5700 28.0043
18.6071 29.8063
18.6257 30.7953
18.6443 31.8481
18.6629 32.9711
18.6814 34.1691
18.7000 35.4485
18.7186 36.8154
18.7319 37.8506
18.7451 38.9380
18.7584 40.0809
18.7717 41.2831
18.7849 42.5485
18.7916 43.2067
18.7982 43.8815
18.8048 44.5753
18.8115 45.2869
18.8181 46.0189
18.8247 46.7698
18.8309 47.4908
18.8371 48.2294
18.8433 48.9873
18.8495 49.7653
18.8557 50.5653
18.8619 51.3854
18.8681 52.2279
18.8743 53.0933
18.8814 54.1125
18.8884 55.1642
18.8955 56.2499
18.9026 57.3693
18.9070 58.0894
18.9114 58.8227
18.9159 59.5729
18.9203 60.3371
18.9252 61.1977
18.9300 62.0766
18.9349 62.9780
18.9398 63.8988
18.9446 64.8437
18.9495 65.8093
18.9544 66.8004
18.9592 67.8138
18.9654 69.1429
18.9716 70.5123
18.9778 71.9282
18.9840 73.3880
18.9889 74.5702
18.9937 75.7807
18.9986 77.0257
19.0035 78.3011
19.0083 79.6135
19.0132 80.9585
19.0181 82.3432
19.0229 83.7632
19.0278 85.2258
19.0327 86.7296
19.0375 88.2763
19.0424 89.8641
19.0473 91.5015
19.0521 93.1834
19.0570 94.9188
19.0618 96.7026
19.0667 98.5442
19.0716 100.439
19.0764 102.396
19.0813 104.410
19.0862 106.493
19.0910 108.638
19.0959 110.852
19.1008 113.140
19.1052 115.292
19.1096 117.504
19.1140 119.791
19.1185 122.143
19.1229 124.576
19.1273 127.082
19.1317 129.669
19.1361 132.341
19.1406 135.109
19.1450 137.964
19.1494 140.924
19.1538 143.980
19.1583 147.151
19.1627 150.428
19.1671 153.824
19.1715 157.345
19.1764 161.378
19.1813 165.580
19.1861 169.962
19.1910 174.525
19.1959 179.300
19.2007 184.281
19.2056 189.501
19.2105 194.956
19.2153 200.683
19.2202 206.679
19.2251 212.986
19.2299 219.601
19.2348 226.575
19.2397 233.905
19.2445 241.649
19.2494 249.806
19.2543 258.445
19.2591 267.586
19.2640 277.270
19.2689 287.520
19.2737 298.427
19.2786 309.999
19.2835 322.344
19.2883 335.474
19.2932 349.513
19.2980 364.479
19.3029 380.518
19.3078 397.653
19.3126 416.053
19.3175 435.746
19.3224 456.930
19.3272 479.638
19.3325 506.395
19.3379 535.362
19.3432 566.736
19.3485 600.726
19.3538 637.553
19.3591 677.450
19.3644 720.663
19.3697 767.352
19.3746 813.611
19.3794 863.297
19.3843 916.618
19.3892 973.663
19.3940 1034.87
19.3989 1100.20
19.4038 1170.10
19.4086 1244.47
19.4135 1323.80
19.4184 1407.90
19.4232 1497.26
19.4281 1591.60
19.4330 1691.40
19.4378 1796.28
19.4427 1906.68
19.4476 2022.11
19.4524 2142.95
19.4573 2268.82
19.4622 2399.55
19.4670 2534.60
19.4719 2674.21
19.4768 2817.44
19.4865 3114.17
19.4962 3420.58
19.5059 3731.55
19.5157 4041.10
19.5254 4342.55
19.5360 4653.97
19.5466 4937.53
19.5549 5133.73
19.5632 5303.45
19.5715 5443.05
19.5798 5549.44
19.5848 5597.14
19.5899 5631.02
19.5949 5650.90
19.6000 5656.61
19.6029 5653.48
19.6076 5638.46
19.6123 5611.34
19.6170 5572.30
19.6217 5521.63
19.6264 5459.56
19.6311 5386.82
19.6405 5211.11
19.6482 5040.76
19.6559 4849.73
19.6635 4640.88
19.6712 4418.25
19.6788 4186.99
19.6864 3948.82
19.7016 3464.75
19.7182 2947.67
19.7265 2700.93
19.7347 2465.51
19.7423 2260.62
19.7499 2067.48
19.7575 1886.71
19.7651 1718.68
19.7727 1563.45
19.7765 1490.60
19.7803 1420.88
19.7841 1354.24
19.7879 1290.62
19.7917 1229.95
19.7955 1172.17
19.7993 1117.19
19.8031 1064.92
19.8069 1015.27
19.8107 968.165
19.8145 923.494
19.8183 881.165
19.8221 841.079
19.8259 803.140
19.8297 767.250
19.8335 733.313
19.8373 701.234
19.8411 670.920
19.8449 642.280
19.8487 615.226
19.8525 589.672
19.8563 565.598
19.8619 532.839
19.8674 502.681
19.8729 474.906
19.8784 449.354
19.8840 425.745
19.8895 403.989
19.8950 383.848
19.9005 365.246
19.9061 347.984
19.9116 331.972
19.9171 317.098
19.9226 303.286
19.9282 290.394
19.9337 278.386
19.9392 267.142
19.9447 256.636
19.9517 244.403
19.9586 233.092
19.9655 222.610
19.9724 212.887
19.9793 203.823
19.9862 195.369
19.9931 187.468
20.0000 180.080
20.0076 172.452
20.0152 165.329
20.0229 158.666
20.0305 152.430
20.0381 146.567
20.0457 141.054
20.0533 135.863
20.0609 130.974
20.0762 121.980
20.0914 113.925
20.1067 106.670
20.1219 100.117
20.1339 95.3969
20.1458 91.0150
20.1578 86.9387
20.1698 83.1397
20.1817 79.5928
20.1937 76.2756
20.2057 73.1684
20.2176 70.2535
20.2296 67.5150
20.2416 64.9388
20.2536 62.5122
20.2655 60.2235
20.2775 58.0625
20.2895 56.0197
20.3134 52.2565
20.3373 48.8713
20.3613 45.8158
20.3852 43.0483
20.4092 40.5336
20.4331 38.2415
20.4570 36.1466
20.4810 34.2267
20.5049 32.4634
20.5278 30.9091
20.5506 29.4699
20.5735 28.1339
20.5963 26.8914
20.6192 25.7337
20.6420 24.6533
20.6649 23.6435
20.6877 22.6984
20.7106 21.8125
20.7334 20.9810
20.7563 20.1998
20.7791 19.4647
20.8020 18.7723
20.8248 18.1195
20.8705 16.9208
20.9184 15.8000
20.9663 14.7985
21.0142 13.9002
21.0620 13.0918
21.1099 12.3618
21.1578 11.7009
21.2057 11.1010
21.2535 10.5552
21.2927 10.1447
21.3319 9.76374
21.3711 9.40979
21.4102 9.08043
21.4494 8.77344
21.4886 8.48706
21.5278 8.21961
21.5669 7.96973
21.6453 7.51793
21.7236 7.12328
21.8020 6.77855
21.8803 6.47800
21.9282 6.31396
21.9761 6.16370
22.0239 6.02642
22.0718 5.90144
22.1676 5.68607
22.2633 5.51385
22.3591 5.38228
22.4548 5.29011
22.5506 5.23724
22.6464 5.22487
22.7247 5.24669
22.8030 5.29967
22.8814 5.38713
22.9597 5.51348
22.9989 5.59302
23.0381 5.68458
23.0773 5.78922
23.1164 5.90821
23.1556 6.04313
23.1948 6.19573
23.2339 6.36812
23.2731 6.56268
23.3210 6.83467
23.3689 7.14997
23.4168 7.51610
23.4407 7.72110
23.4646 7.94251
23.4886 8.18191
23.5125 8.44106
23.5365 8.72196
23.5604 9.02687
23.5843 9.35841
23.6083 9.71955
23.6322 10.1138
23.6561 10.5448
23.6801 11.0177
23.7040 11.5378
23.7280 12.1112
23.7519 12.7454
23.7758 13.4493
23.7998 14.2332
23.8237 15.1098
23.8477 16.0937
23.8596 16.6320
23.8716 17.2045
23.8836 17.8142
23.8955 18.4645
23.9075 19.1592
23.9195 19.9024
23.9314 20.6990
23.9434 21.5544
23.9554 22.4746
23.9674 23.4667
23.9793 24.5388
23.9913 25.7001
24.0033 26.9615
24.0152 28.3355
24.0272 29.8368
24.0392 31.4817
24.0522 33.4679
24.0653 35.6846
24.0783 38.1726
24.0849 39.5337
24.0914 40.9804
24.0979 42.5253
24.1045 44.1758
24.1110 45.9424
24.1175 47.8371
24.1240 49.8734
24.1306 52.0662
24.1371 54.4327
24.1436 56.9880
24.1496 59.5234
24.1556 62.2530
24.1616 65.2065
24.1676 68.3970
24.1736 71.8603
24.1795 75.6129
24.1855 79.6980
24.1915 84.1355
24.1975 88.9772
24.2035 94.2471
24.2095 100.006
24.2154 106.282
24.2214 113.147
24.2244 116.806
24.2274 120.630
24.2304 124.640
24.2334 128.815
24.2364 133.178
24.2394 137.735
24.2435 144.298
24.2476 151.244
24.2516 158.608
24.2557 166.413
24.2598 174.680
24.2639 183.431
24.2680 192.688
24.2720 202.473
24.2761 212.807
24.2802 223.711
24.2843 235.206
24.2884 247.312
24.2924 260.046
24.2965 273.427
24.3006 287.470
24.3047 302.190
24.3074 312.384
24.3101 322.888
24.3128 333.704
24.3156 344.834
24.3183 356.278
24.3210 368.040
24.3264 392.512
24.3294 406.548
24.3324 420.916
24.3354 435.660
24.3384 450.775
24.3444 482.147
24.3504 514.868
24.3564 548.964
24.3623 584.220
24.3683 620.627
24.3743 657.916
24.3803 696.040
24.3863 734.681
24.3923 773.752
24.3983 812.890
24.4102 890.612
24.4222 965.612
24.4342 1035.76
24.4461 1098.53
24.4556 1141.53
24.4651 1177.54
24.4725 1200.23
24.4799 1217.80
24.4872 1229.98
24.4946 1236.59
24.5000 1237.84
24.5054 1236.07
24.5108 1231.31
24.5188 1218.62
24.5269 1199.54
24.5349 1174.39
24.5430 1143.63
24.5506 1110.11
24.5581 1072.66
24.5657 1031.80
24.5733 988.083
24.5808 942.113
24.5884 894.475
24.5959 845.746
24.6035 796.484
24.6186 698.406
24.6337 603.949
24.6409 560.924
24.6482 519.601
24.6554 480.166
24.6626 442.812
24.6698 407.535
24.6770 374.445
24.6843 343.566
24.6915 314.926
24.6990 287.210
24.7028 274.221
24.7066 261.795
24.7104 249.922
24.7141 238.588
24.7179 227.777
24.7217 217.476
24.7255 207.668
24.7293 198.338
24.7330 189.467
24.7368 181.040
24.7406 173.039
24.7444 165.448
24.7482 158.248
24.7519 151.423
24.7574 142.129
24.7629 133.541
24.7684 125.613
24.7739 118.295
24.7794 111.543
24.7849 105.312
24.7904 99.5638
24.7959 94.2673
24.8014 89.3677
24.8069 84.8414
24.8124 80.6570
24.8179 76.7923
24.8234 73.2064
24.8289 69.8822
24.8344 66.7969
24.8399 63.9349
24.8475 60.3154
24.8550 57.0287
24.8626 54.0362
24.8702 51.3040
24.8777 48.8025
24.8853 46.5058
24.8928 44.3914
24.9004 42.4397
24.9080 40.6334
24.9155 38.9576
24.9231 37.3992
24.9306 35.9468
24.9382 34.5901
24.9458 33.3205
24.9533 32.1300
24.9609 31.0132
24.9691 29.8681
24.9774 28.7948
24.9856 27.7869
24.9939 26.8400
25.0104 25.1046
25.0268 23.5573
25.0433 22.1691
25.0598 20.9196
25.0763 19.7891
25.0928 18.7638
25.1079 17.9044
25.1231 17.1138
25.1382 16.3845
25.1533 15.7103
25.1684 15.0858
25.1835 14.5062
25.1987 13.9673
25.2138 13.4656
25.2289 12.9973
25.2440 12.5597
25.2591 12.1503
25.2743 11.7667
25.3045 11.0690
25.3347 10.4524
25.3540 10.0965
25.3732 9.76630
25.3925 9.45917
25.4117 9.17343
25.4310 8.90701
25.4502 8.65858
25.4887 8.20968
25.5272 7.81663
25.5657 7.47154
25.6041 7.16783
25.6426 6.90024
25.6729 6.71233
25.7031 6.54215
25.7333 6.38814
25.7636 6.24894
25.7938 6.12337
25.8241 6.01037
25.8845 5.81862
25.9450 5.66767
26.0055 5.55309
26.0660 5.47164
26.1264 5.42114
26.1704 5.40307
26.2309 5.40353
26.2914 5.43363
26.3519 5.49468
26.4123 5.58918
26.4728 5.72118
26.5031 5.80303
26.5333 5.89672
26.5635 6.00346
26.5938 6.12473
26.6240 6.26232
26.6543 6.41842
26.6900 6.63074
26.7257 6.87887
26.7615 7.17073
26.7793 7.33629
26.7972 7.51711
26.8151 7.71520
26.8330 7.93296
26.8508 8.17328
26.8687 8.43970
26.8866 8.73657
26.9044 9.06936
26.9223 9.44502
26.9402 9.87230
26.9580 10.3635
26.9670 10.6379
26.9759 10.9342
26.9848 11.2559
26.9938 11.6058
27.0027 11.9884
27.0116 12.4076
27.0206 12.8696
27.0295 13.3797
27.0385 13.9465
27.0474 14.5772
27.0563 15.2833
27.0653 16.0747
27.0742 16.9655
27.0831 17.9706
27.0893 18.7434
27.0955 19.5843
27.1017 20.5027
27.1079 21.5029
27.1140 22.5960
27.1202 23.7867
27.1264 25.0875
27.1326 26.5034
27.1388 28.0483
27.1450 29.7270
27.1512 31.5549
27.1573 33.5361
27.1635 35.6870
27.1697 38.0104
27.1759 40.5232
27.1821 43.2262
27.1896 46.8135
27.1972 50.7117
27.2048 54.9354
27.2123 59.4913
27.2199 64.3818
27.2274 69.6047
27.2350 75.1523
27.2426 81.0110
27.2543 90.6337
27.2659 100.834
27.2776 111.474
27.2893 122.365
27.2969 129.445
27.3044 136.471
27.3120 143.370
27.3195 150.059
27.3291 158.170
27.3388 165.674
27.3504 173.689
27.3562 177.206
27.3619 180.351
27.3692 183.721
27.3764 186.439
27.3823 188.155
27.3882 189.394
27.3941 190.150
27.4000 190.415
27.4072 190.070
27.4144 188.995
27.4217 187.206
27.4289 184.728
27.4358 181.751
27.4427 178.215
27.4496 174.160
27.4564 169.635
27.4631 164.893
27.4697 159.812
27.4829 148.848
27.4986 134.966
27.5142 120.708
27.5274 108.784
27.5407 97.3245
27.5473 91.8380
27.5539 86.5496
27.5605 81.4790
27.5671 76.6487
27.5756 70.8438
27.5840 65.4574
27.5924 60.4896
27.6008 55.9396
27.6092 51.8006
27.6177 48.0604
27.6219 46.3347
27.6261 44.7023
27.6303 43.1607
27.6345 41.7070
27.6405 39.7760
27.6465 38.0110
27.6526 36.4037
27.6586 34.9478
27.6646 33.6302
27.6706 32.4471
27.6766 31.3867
27.6826 30.4450
27.6887 29.6118
27.6947 28.8834
27.7007 28.2514
27.7067 27.7123
27.7127 27.2595
27.7187 26.8902
27.7247 26.5996
27.7308 26.3857
27.7374 26.2353
27.7440 26.1722
27.7506 26.1950
27.7572 26.3031
27.7638 26.4975
27.7705 26.7796
27.7771 27.1519
27.7837 27.6169
27.7903 28.1804
27.7969 28.8469
27.8036 29.6225
27.8102 30.5128
27.8168 31.5280
27.8234 32.6754
27.8300 33.9641
27.8366 35.4015
27.8421 36.6996
27.8475 38.1086
27.8529 39.6398
27.8583 41.2932
27.8637 43.0808
27.8691 45.0017
27.8745 47.0645
27.8799 49.2744
27.8854 51.6407
27.8908 54.1589
27.8962 56.8420
27.9016 59.6829
27.9070 62.6944
27.9124 65.8662
27.9178 69.2040
27.9233 72.7065
27.9299 77.2127
27.9365 81.9544
27.9431 86.9206
27.9497 92.0891
27.9563 97.4573
27.9630 102.995
27.9696 108.678
27.9762 114.466
27.9858 123.032
27.9954 131.645
28.0051 140.193
28.0147 148.518
28.0255 157.453
28.0364 165.720
28.0478 173.532
28.0593 180.123
28.0665 183.556
28.0738 186.384
28.0843 189.357
28.0948 190.907
28.1000 191.134
28.1066 190.902
28.1131 190.100
28.1197 188.739
28.1263 186.835
28.1329 184.368
28.1396 181.397
28.1462 177.945
28.1529 174.062
28.1648 166.127
28.1768 157.182
28.1865 149.297
28.1963 141.085
28.2061 132.679
28.2159 124.240
28.2278 114.051
28.2397 104.209
28.2517 94.8747
28.2636 86.1781
28.2745 78.8973
28.2799 75.4959
28.2853 72.2580
28.2908 69.1852
28.2962 66.2775
28.3016 63.5341
28.3071 60.9531
28.3125 58.5317
28.3179 56.2663
28.3234 54.1527
28.3288 52.1860
28.3342 50.3610
28.3396 48.6721
28.3451 47.1135
28.3505 45.6816
28.3592 43.6287
28.3679 41.8530
28.3766 40.3297
28.3852 39.0362
28.3939 37.9470
28.4026 37.0434
28.4113 36.3039
28.4200 35.7127
28.4319 35.1109
28.4439 34.7228
28.4558 34.5178
28.4678 34.4715
28.4797 34.5639
28.4917 34.7789
28.5036 35.1047
28.5155 35.5311
28.5275 36.0520
28.5394 36.6617
28.5514 37.3581
28.5633 38.1384
28.5753 39.0034
28.5872 39.9527
28.5992 40.9886
28.6111 42.1140
28.6241 43.4485
28.6372 44.8999
28.6502 46.4757
28.6567 47.3136
28.6632 48.1846
28.6697 49.0929
28.6762 50.0371
28.6828 51.0216
28.6893 52.0452
28.6958 53.1127
28.7023 54.2230
28.7088 55.3814
28.7153 56.5868
28.7208 57.6312
28.7262 58.7126
28.7316 59.8328
28.7371 60.9934
28.7425 62.1962
28.7479 63.4433
28.7533 64.7367
28.7588 66.0788
28.7648 67.6159
28.7707 69.2155
28.7767 70.8840
28.7827 72.6253
28.7859 73.6085
28.7892 74.6155
28.7924 75.6470
28.7957 76.7007
28.7987 77.6931
28.8017 78.7048
28.8047 79.7435
28.8076 80.8028
28.8106 81.8907
28.8136 83.0007
28.8166 84.1412
28.8196 85.3055
28.8226 86.5022
28.8256 87.7286
28.8285 88.9857
28.8315 90.2702
28.8345 91.5918
28.8375 92.9430
28.8405 94.3340
28.8435 95.7570
28.8465 97.2227
28.8494 98.7279
28.8524 100.274
28.8554 101.858
28.8584 103.491
28.8614 105.165
28.8644 106.892
28.8674 108.663
28.8712 111.003
28.8750 113.425
28.8788 115.941
28.8826 118.554
28.8864 121.272
28.8902 124.099
28.8940 127.042
28.8978 130.106
28.9008 132.608
28.9037 135.194
28.9067 137.867
28.9097 140.622
28.9127 143.481
28.9157 146.430
28.9187 149.493
28.9217 152.655
28.9246 155.942
28.9276 159.348
28.9306 162.880
28.9336 166.530
28.9366 170.330
28.9396 174.260
28.9426 178.353
28.9455 182.589
28.9485 187.003
28.9515 191.590
28.9545 196.357
28.9575 201.296
28.9605 206.449
28.9635 211.790
28.9665 217.364
28.9694 223.145
28.9724 229.180
28.9754 235.440
28.9784 241.977
28.9814 248.761
28.9844 255.847
28.9873 263.201
28.9903 270.884
28.9933 278.858
28.9963 287.189
28.9993 295.866
29.0023 304.902
29.0053 314.279
29.0083 324.076
29.0112 334.242
29.0142 344.861
29.0172 355.877
29.0202 367.381
29.0232 379.352
29.0262 391.807
29.0292 404.720
29.0321 418.192
29.0351 432.153
29.0381 446.711
29.0411 461.788
29.0441 477.501
29.0471 493.819
29.0501 510.758
29.0530 528.275
29.0560 546.506
29.0590 565.344
29.0650 605.155
29.0710 647.907
29.0769 693.572
29.0829 742.322
29.0889 794.247
29.0949 849.516
29.1008 907.997
29.1068 969.809
29.1128 1034.96
29.1187 1103.54
29.1247 1175.26
29.1307 1250.15
29.1367 1328.09
29.1418 1397.78
29.1470 1469.49
29.1573 1618.22
29.1676 1772.91
29.1779 1931.72
29.2018 2302.89
29.2137 2482.21
29.2257 2651.12
29.2376 2805.09
29.2496 2939.60
29.2579 3019.34
29.2661 3086.46
29.2744 3139.92
29.2827 3178.86
29.2914 3203.33
29.3000 3210.91
29.3058 3206.49
29.3152 3183.19
29.3246 3140.45
29.3339 3079.08
29.3433 3000.47
29.3521 2912.51
29.3609 2812.26
29.3697 2701.39
29.3785 2581.68
29.3874 2453.67
29.3962 2320.58
29.4140 2046.24
29.4317 1772.37
29.4406 1639.34
29.4495 1510.54
29.4567 1408.96
29.4640 1311.31
29.4712 1217.95
29.4785 1129.15
29.4858 1045.08
29.4930 965.868
29.5003 891.552
29.5075 822.115
29.5120 782.026
29.5164 743.712
29.5209 707.142
29.5253 672.359
29.5297 639.164
29.5342 607.664
29.5386 577.669
29.5430 549.266
29.5475 522.275
29.5519 496.762
29.5563 472.560
29.5608 449.721
29.5652 428.086
29.5696 407.698
29.5741 388.409
29.5785 370.252
29.5833 351.592
29.5882 334.096
29.5930 317.698
29.5979 302.332
29.6027 287.936
29.6075 274.450
29.6124 261.817
29.6172 249.981
29.6221 238.891
29.6269 228.497
29.6317 218.751
29.6366 209.610
29.6414 201.033
29.6463 192.979
29.6511 185.412
29.6559 178.313
29.6648 166.334
29.6737 155.606
29.6826 145.949
29.6914 137.249
29.7003 129.368
29.7092 122.221
29.7181 115.711
29.7269 109.763
29.7358 104.304
29.7447 99.2902
29.7535 94.6666
29.7624 90.3909
29.7713 86.4222
29.7802 82.7375
29.7890 79.3046
29.7979 76.0993
29.8068 73.0972
29.8157 70.2863
29.8245 67.6468
29.8334 65.1640
29.8423 62.8224
29.8511 60.6158
29.8689 56.5589
29.8866 52.9177
29.9044 49.6385
29.9221 46.6714
29.9399 43.9766
29.9544 41.9501
29.9689 40.0679
29.9834 38.3161
29.9979 36.6828
30.0125 35.1571
30.0270 33.7296
30.0415 32.3918
30.0560 31.1371
30.0705 29.9569
30.0850 28.8461
30.0996 27.7992
30.1141 26.8121
30.1431 24.9963
30.1721 23.3693
30.1899 22.4560
30.2076 21.5990
30.2254 20.7928
30.2431 20.0342
30.2609 19.3187
30.2786 18.6439
30.3141 17.4031
30.3496 16.2909
30.3851 15.2901
30.4206 14.3863
30.4561 13.5673
30.4803 13.0522
30.5045 12.5689
30.5287 12.1149
30.5529 11.6880
30.5771 11.2858
30.6013 10.9066
30.6496 10.2107
30.6980 9.58777
30.7464 9.02827
30.7948 8.52368
30.8432 8.06740
30.8787 7.76003
30.9142 7.47351
30.9497 7.20607
30.9852 6.95612
31.0207 6.72224
31.0562 6.50315
31.1271 6.10482
31.1981 5.75317
31.2691 5.44169
31.3401 5.16500
31.4111 4.91868
31.4627 4.75640
31.5143 4.60700
31.5659 4.46939
31.6175 4.34265
31.6692 4.22596
31.7208 4.11851
31.8240 3.92836
31.9273 3.76724
32.0305 3.63185
32.1338 3.51951
32.2370 3.42800
32.3015 3.38059
32.3661 3.34028
32.4951 3.27991
32.6242 3.24528
32.7532 3.23557
32.8758 3.24935
32.9984 3.28611
33.1210 3.34703
33.1823 3.38712
33.2436 3.43404
33.3049 3.48814
33.3662 3.54985
33.4275 3.61962
33.4888 3.69797
33.5501 3.78554
33.6114 3.88320
33.6727 3.99196
33.7340 4.11293
33.8050 4.26983
33.8760 4.44679
33.9469 4.64634
34.0179 4.87155
34.0889 5.12609
34.1599 5.41441
34.2309 5.74189
34.2664 5.92231
34.3018 6.11504
34.3599 6.46003
34.4180 6.84628
34.4761 7.28032
34.5341 7.76966
34.5632 8.03799
34.5922 8.32383
34.6213 8.62873
34.6503 8.95428
34.6793 9.30263
34.7084 9.67582
34.7374 10.0763
34.7664 10.5065
34.8019 11.0776
34.8374 11.7044
34.8729 12.3941
34.9084 13.1556
34.9439 13.9990
34.9794 14.9366
35.0149 15.9830
35.0326 16.5523
35.0503 17.1556
35.0673 17.7661
35.0842 18.4128
35.1012 19.0989
35.1181 19.8276
35.1350 20.6025
35.1520 21.4276
35.1689 22.3076
35.1859 23.2469
35.2028 24.2523
35.2197 25.3296
35.2367 26.4862
35.2536 27.7301
35.2706 29.0708
35.2875 30.5188
35.3044 32.0866
35.3214 33.7871
35.3359 35.3644
35.3504 37.0639
35.3649 38.8993
35.3722 39.8728
35.3794 40.8849
35.3867 41.9409
35.3940 43.0419
35.4012 44.1906
35.4085 45.3902
35.4157 46.6438
35.4230 47.9550
35.4303 49.3278
35.4375 50.7642
35.4432 51.9321
35.4488 53.1450
35.4545 54.4054
35.4601 55.7139
35.4657 57.0779
35.4714 58.4960
35.4770 59.9766
35.4827 61.5182
35.4859 62.4313
35.4891 63.3674
35.4924 64.3274
35.4956 65.3091
35.4988 66.3196
35.5020 67.3535
35.5053 68.4184
35.5085 69.5087
35.5133 71.2040
35.5182 72.9709
35.5226 74.6584
35.5270 76.4136
35.5315 78.2405
35.5359 80.1388
35.5404 82.1217
35.5448 84.1852
35.5492 86.3438
35.5537 88.5934
35.5585 91.1676
35.5633 93.8717
35.5682 96.7147
35.5730 99.7064
35.5775 102.591
35.5819 105.617
35.5863 108.796
35.5908 112.130
35.5952 115.643
35.5996 119.332
35.6041 123.225
35.6085 127.317
35.6129 131.642
35.6174 136.193
35.6218 141.007
35.6262 146.079
35.6307 151.449
35.6351 157.111
35.6396 163.110
35.6440 169.439
35.6484 176.149
35.6529 183.247
35.6573 190.759
35.6617 198.690
