Cr-50(n,tot) ENDFB-8.0
Energy(eV) XS(b)
106195 16.8298
106196 15.9480
106197 15.1151
106198 14.3319
106200 13.3180
106201 12.3983
106202 11.5684
106204 10.8226
106205 10.1547
106207 9.55778
106208 9.02507
106209 8.54991
106210 8.21280
106211 7.93136
106213 7.64682
106214 7.40887
106215 7.16780
106216 6.96574
106218 6.60464
106220 6.27830
106222 6.00922
106224 5.76308
106226 5.55765
106228 5.38460
106230 5.22992
106232 5.09107
106233 4.97216
106235 4.85829
106237 4.75487
106241 4.57885
106245 4.42661
106248 4.30049
106252 4.19197
106256 4.09786
106259 4.02193
106263 3.95452
106269 3.84188
106276 3.74899
106283 3.67342
106290 3.60923
106296 3.55569
106310 3.47029
106322 3.40816
106335 3.35964
106348 3.32054
106361 3.28826
106373 3.26120
106386 3.23823
106411 3.20132
106440 3.16995
106468 3.14551
106497 3.12549
106525 3.10873
106553 3.09434
106582 3.08172
106610 3.07044
106639 3.06021
106676 3.04808
106713 3.03688
106751 3.02657
106788 3.01692
106863 2.99904
106938 2.98265
107012 2.96725
107087 2.95268
107162 2.93856
107237 2.92493
107315 2.91122
107353 2.90452
107392 2.89795
107431 2.89150
107470 2.88524
107490 2.88220
107509 2.87927
107528 2.87645
107548 2.87380
107561 2.87218
107573 2.87073
107586 2.86949
107599 2.86856
107611 2.86808
107618 2.86809
107624 2.86833
107631 2.86889
107637 2.86987
107643 2.87147
107650 2.87389
107655 2.87688
107660 2.88109
107665 2.88729
107668 2.89155
107670 2.89698
107673 2.90443
107676 2.91427
107678 2.92830
107680 2.93763
107681 2.94907
107682 2.96321
107684 2.98076
107685 3.00259
107686 3.02976
107687 3.06351
107689 3.10526
107690 3.15663
107691 3.21935
107693 3.33523
107695 3.48483
107697 3.67292
107699 3.88930
107701 4.15813
107703 4.46470
107705 4.80053
107706 5.13348
107708 5.46535
107710 5.77822
107712 6.05300
107714 6.27135
107715 6.36240
107715 6.42354
107716 6.46693
107717 6.48306
107718 6.48365
107718 6.48036
107718 6.47283
107719 6.44484
107721 6.33025
107722 6.17217
107724 5.98370
107725 5.74713
107727 5.50335
107730 4.92991
107731 4.63846
107733 4.37968
107735 4.12572
107736 3.91232
107738 3.72476
107739 3.56331
107741 3.39467
107743 3.26228
107745 3.16084
107747 3.08467
107749 3.02835
107750 2.98710
107752 2.95699
107754 2.93592
107756 2.91931
107758 2.90679
107760 2.89713
107762 2.88987
107764 2.88363
107765 2.87846
107769 2.87052
107773 2.86387
107777 2.85868
107781 2.85447
107786 2.85098
107791 2.84709
107797 2.84387
107802 2.84113
107807 2.83879
107813 2.83668
107818 2.83477
107828 2.83180
107838 2.82918
107847 2.82680
107857 2.82461
107866 2.82254
107876 2.82059
107895 2.81689
107909 2.81436
107922 2.81191
107950 2.80715
107977 2.80254
108004 2.79805
108032 2.79361
108059 2.78923
108114 2.78056
108169 2.77201
108223 2.76353
108333 2.74673
108442 2.73011
108552 2.71364
108770 2.68101
108935 2.65680
109099 2.63278
109263 2.60894
109427 2.58529
109591 2.56189
109673 2.55029
109755 2.53887
109837 2.52764
109919 2.51673
110001 2.50626
110042 2.50133
110083 2.49667
110116 2.49322
110149 2.49013
110182 2.48747
110215 2.48539
110238 2.48445
110261 2.48417
110285 2.48475
110308 2.48654
110331 2.49012
110343 2.49280
110354 2.49630
110366 2.50098
110378 2.50710
110389 2.51517
110401 2.52591
110410 2.53719
110419 2.55156
110428 2.57032
110438 2.59544
110447 2.63073
110452 2.65352
110456 2.68117
110461 2.71521
110465 2.75783
110470 2.81237
110475 2.88415
110478 2.95098
110481 3.03340
110483 3.08659
110484 3.14426
110486 3.21085
110488 3.28825
110489 3.38491
110491 3.49243
110492 3.61940
110494 3.76979
110496 3.96030
110497 4.17384
110499 4.42615
110501 4.72279
110502 5.06913
110504 5.44313
110505 5.89795
110507 6.37815
110508 6.94696
110510 7.52985
110511 8.15444
110513 8.81135
110517 10.5272
110519 11.3448
110520 12.0447
110522 12.5460
110523 12.9286
110525 13.2152
110525 13.3191
110526 13.3954
110527 13.4551
110528 13.4583
110529 13.3785
110531 13.2010
110532 12.9312
110533 12.5771
110534 12.1490
110536 11.6590
110537 11.1204
110538 10.5920
110543 8.56938
110544 8.07871
110545 7.60545
110546 7.15369
110547 6.72660
110548 6.36164
110549 6.01998
110550 5.70218
110551 5.40831
110552 5.13801
110553 4.89064
110554 4.66525
110555 4.46071
110556 4.27573
110557 4.10895
110558 3.95894
110559 3.82428
110560 3.70358
110561 3.59550
110563 3.41216
110565 3.29892
110566 3.20867
110567 3.13094
110569 3.06375
110572 2.95108
110574 2.86776
110577 2.80018
110580 2.74806
110583 2.70413
110586 2.66908
110592 2.61376
110597 2.57327
110603 2.54258
110609 2.51907
110616 2.49563
110623 2.47761
110630 2.46343
110637 2.45219
110644 2.44285
110652 2.43516
110666 2.42287
110680 2.41357
110694 2.40624
110709 2.40025
110723 2.39520
110745 2.38871
110767 2.38324
110789 2.37836
110811 2.37393
110833 2.36980
110854 2.36590
110898 2.35855
110942 2.35161
110986 2.34488
111030 2.33833
111073 2.33197
111195 2.31503
111316 2.29958
111377 2.29271
111437 2.28668
111498 2.28182
111558 2.27856
111629 2.27777
111700 2.28196
111771 2.29418
111806 2.30491
111841 2.31984
111879 2.34215
111916 2.37373
111953 2.41896
111971 2.44858
111990 2.48446
112013 2.54191
112037 2.61664
112049 2.66273
112060 2.71622
112072 2.77857
112084 2.85170
112093 2.91242
112101 2.98030
112109 3.05736
112118 3.14524
112126 3.24596
112135 3.36196
112143 3.49634
112151 3.65317
112156 3.75259
112161 3.85930
112165 3.97914
112170 4.10838
112175 4.25427
112179 4.41244
112184 4.59201
112189 4.78786
112193 5.01158
112198 5.25716
112202 5.53317
112207 5.84439
112212 6.19648
112216 6.59606
112219 6.81604
112221 7.05089
112223 7.30180
112225 7.56999
112228 7.85682
112230 8.16368
112232 8.49205
112235 8.82771
112237 9.20269
112239 9.58587
112241 10.0136
112244 10.4502
112246 10.9366
112248 11.4319
112250 11.9819
112253 12.5396
112255 13.1559
112257 13.7770
112259 14.4582
112262 15.1386
112266 16.4387
112270 17.7983
112277 20.5023
112281 21.7722
112285 22.8627
112287 23.3445
112289 23.7633
112291 24.1120
112293 24.3727
112296 24.5973
112298 24.6999
112300 24.6906
112302 24.5954
112304 24.4166
112306 24.1581
112308 23.8249
112310 23.4234
112312 22.9610
112314 22.4725
112318 21.3205
112322 20.0566
112330 17.4676
112333 16.5130
112336 15.5964
112339 14.7268
112342 13.9100
112345 13.1492
112348 12.4452
112351 11.7974
112354 11.2042
112357 10.6802
112360 10.2022
112363 9.76739
112365 9.38596
112368 9.02799
112371 8.70520
112374 8.41524
112377 8.16439
112379 7.99398
112382 7.78231
112385 7.59679
112388 7.43621
112390 7.30396
112393 7.18995
112396 7.09893
112399 7.03080
112402 6.98697
112406 6.96284
112409 6.97593
112412 7.01576
112415 7.08448
112418 7.18083
112420 7.31517
112423 7.48908
112426 7.70822
112429 7.96936
112431 8.22589
112434 8.51197
112436 8.84348
112438 9.22693
112440 9.69164
112442 10.2064
112445 10.8001
112446 11.1301
112447 11.4843
112448 12.0090
112450 12.5457
112451 13.1313
112453 13.7693
112454 14.5151
112455 15.2726
112457 16.0923
112458 16.9766
112460 17.9975
112461 19.0195
112463 20.1880
112464 21.3447
112466 22.6504
112467 23.9249
112470 26.6004
112473 30.2539
112475 32.0007
112477 33.6733
112479 35.2280
112481 36.6204
112482 37.8085
112484 38.7541
112485 39.2341
112487 39.5608
112488 39.7748
112489 39.8734
112489 39.8781
112491 39.6847
112493 39.1873
112495 38.4039
112496 37.4258
112498 36.1709
112500 34.8138
112502 33.2355
112503 31.6500
112510 25.3435
112512 23.8510
112513 22.4164
112515 21.0503
112516 19.7601
112518 18.4771
112520 17.3542
112521 16.2504
112523 15.2936
112525 14.3603
112526 13.5560
112528 12.7749
112530 12.1038
112531 11.4530
112533 10.8940
112535 10.3518
112536 9.88543
112538 9.43216
112539 9.04137
112541 8.66042
112543 8.33092
112544 8.00861
112546 7.72883
112548 7.45415
112549 7.21484
112551 6.97902
112553 6.77282
112556 6.38996
112559 6.05610
112563 5.76311
112566 5.50445
112569 5.28141
112573 5.02362
112577 4.79899
112582 4.60188
112586 4.42778
112590 4.27308
112594 4.13482
112598 4.01061
112603 3.90104
112609 3.74513
112616 3.61026
112622 3.49259
112629 3.39060
112635 3.29882
112642 3.21703
112649 3.14373
112655 3.07864
112667 2.97871
112678 2.89344
112689 2.81968
112701 2.75579
112712 2.69899
112723 2.64901
112746 2.56365
112764 2.50711
112782 2.45839
112800 2.41546
112818 2.37775
112854 2.31313
112890 2.25978
112923 2.21715
112957 2.17977
112990 2.14641
113024 2.11615
113091 2.06251
113157 2.01492
113224 1.97111
113291 1.92967
113358 1.88928
113425 1.84938
113559 1.76809
113693 1.68144
113808 1.59971
113923 1.50810
114009 1.43078
114095 1.34404
114138 1.29638
114181 1.24559
114224 1.19113
114267 1.13252
114320 1.05434
114346 1.01242
114373 0.968375
114399 0.922071
114425 0.873355
114451 0.822085
114478 0.768120
114507 0.705793
114535 0.640222
114564 0.571183
114593 0.498819
114621 0.423544
114650 0.346263
114679 0.268538
114693 0.230105
114707 0.193071
114718 0.166196
114729 0.140617
114740 0.116890
114751 0.0958105
114761 0.0776299
114772 0.0634869
114777 0.0581398
114783 0.0542124
114788 0.0518900
114794 0.0513637
114800 0.0534515
114807 0.0590062
114813 0.0685500
114820 0.0824353
114826 0.101777
114833 0.127201
114840 0.159637
114846 0.199479
114853 0.249179
114859 0.309628
114866 0.382499
114869 0.424187
114872 0.468292
114876 0.517856
114879 0.571872
114882 0.630679
114886 0.694639
114889 0.764141
114892 0.839602
114896 0.921474
114899 1.00745
114903 1.12169
114907 1.24724
114910 1.38513
114914 1.53649
114918 1.70257
114922 1.88468
114926 2.08423
114930 2.29688
114933 2.49732
114936 2.71350
114940 2.94651
114943 3.18961
114946 3.45915
114950 3.74903
114953 4.06050
114956 4.38432
114960 4.77572
114963 5.18519
114967 5.63760
114970 6.10915
114974 6.62796
114977 7.16611
114981 7.73812
114984 8.34420
114987 8.90922
114990 9.48072
114994 10.0959
114997 10.7137
115003 12.0308
115009 13.3898
115021 16.2333
115027 17.6214
115033 18.9096
115038 19.9320
115043 20.8249
115047 21.3352
115050 21.7746
115053 22.1675
115056 22.4879
115060 22.7547
115063 22.9518
115066 23.0924
115069 23.1697
115073 23.1903
115076 23.1469
115080 23.0421
115083 22.8871
115091 22.4348
115098 21.8366
115105 21.1367
115112 20.3735
115126 18.7764
115137 17.5490
115148 16.3902
115159 15.3214
115162 15.0674
115165 14.8289
115168 14.5887
115169 14.4717
115170 14.3650
115172 14.2603
115173 14.1656
115174 14.0729
115175 13.9824
115176 13.8942
115178 13.8085
115179 13.7253
115180 13.6449
115182 13.4926
115185 13.3513
115190 13.0963
115194 12.8610
115196 12.7621
115198 12.6637
115198 12.6467
115199 12.6064
115200 12.5711
115200 12.5228
115201 12.5166
115201 12.4981
115201 12.4794
115202 12.4478
115204 12.3229
115206 12.1414
115209 11.9586
115214 11.5383
115217 11.3354
115219 11.2420
115220 11.1518
115222 11.0588
115223 10.9753
115224 10.8949
115226 10.8173
115227 10.7370
115229 10.6645
115230 10.5941
115231 10.5255
115233 10.4303
115235 10.3425
115237 10.2569
115239 10.1733
115243 10.0111
115247 9.85488
115254 9.55861
115262 9.28183
115277 8.77700
115292 8.33551
115302 8.07312
115312 7.83269
115322 7.60959
115332 7.40220
115352 7.02905
115372 6.70235
115389 6.45569
115405 6.23317
115422 6.03156
115439 5.84920
115456 5.68163
115472 5.52808
115489 5.38689
115506 5.25742
115540 5.02515
115573 4.82489
115607 4.65003
115640 4.49606
115689 4.30247
115738 4.13705
115786 3.99401
115835 3.86975
115863 3.80411
115878 3.77292
115892 3.74259
115906 3.71309
115913 3.69849
115920 3.68423
115927 3.66987
115930 3.66285
115934 3.65592
115936 3.65244
115938 3.64908
115939 3.64591
115941 3.64322
115942 3.64198
115943 3.64091
115944 3.64005
115945 3.63951
115945 3.63922
115946 3.63933
115947 3.63995
115948 3.64101
115949 3.64370
115950 3.64760
115952 3.65382
115953 3.66171
115954 3.67322
115955 3.68694
115956 3.70419
115957 3.72550
115959 3.76480
115960 3.81179
115962 3.86967
115963 3.93911
115965 4.02611
115968 4.20093
115970 4.39395
115973 4.60209
115975 4.78664
115977 4.89208
115979 4.97056
115981 5.01460
115982 5.02552
115982 5.02633
115982 5.02633
115983 5.02425
115984 5.00025
115986 4.94360
115988 4.86501
115990 4.73936
115992 4.59318
115996 4.28306
115998 4.09059
116001 3.93402
116002 3.86337
116004 3.80643
116005 3.75750
116006 3.71601
116008 3.67887
116009 3.65053
116010 3.62728
116012 3.60835
116013 3.59193
116014 3.57967
116016 3.56971
116017 3.56155
116018 3.55675
116019 3.55250
116020 3.54872
116020 3.54533
116021 3.54225
116022 3.53942
116024 3.53438
116026 3.52990
116028 3.52581
116029 3.52198
116031 3.51853
116035 3.51161
116038 3.50522
116045 3.49292
116053 3.48108
116060 3.46986
116074 3.44844
116088 3.42784
116102 3.40817
116131 3.37080
116163 3.33159
116194 3.29486
116253 3.23256
116311 3.17625
116340 3.15006
116369 3.12513
116398 3.10144
116427 3.07907
116442 3.06839
116456 3.05813
116471 3.04835
116485 3.03920
116500 3.03070
116515 3.02326
116529 3.01717
116544 3.01320
116553 3.01228
116562 3.01322
116572 3.01683
116581 3.02444
116585 3.03061
116590 3.03874
116595 3.04959
116599 3.06409
116604 3.08413
116609 3.11109
116613 3.14905
116615 3.17405
116618 3.20466
116621 3.26011
116624 3.33454
116626 3.38425
116627 3.44412
116629 3.51661
116630 3.59865
116632 3.70452
116634 3.83331
116635 3.98962
116637 4.16558
116638 4.38961
116640 4.65619
116641 4.97002
116643 5.31048
116644 5.67033
116646 6.04110
116647 6.44613
116648 6.88302
116650 7.38466
116651 7.87345
116654 8.88653
116655 9.54496
116657 10.1358
116658 10.6760
116660 11.1438
116661 11.4350
116662 11.6499
116664 11.8220
116665 11.9190
116666 11.9536
116667 11.9313
116668 11.8360
116669 11.6716
116670 11.4426
116672 11.1022
116673 10.6943
116675 10.2324
116676 9.73118
116681 7.83430
116682 7.36099
116684 6.94438
116685 6.55132
116686 6.18462
116688 5.73959
116689 5.36910
116691 5.02300
116692 4.74226
116694 4.48576
116695 4.28153
116697 4.10819
116698 3.96167
116700 3.83058
116701 3.72756
116703 3.63526
116704 3.56236
116706 3.49648
116708 3.44386
116711 3.35906
116715 3.27584
116718 3.21602
116722 3.16887
116726 3.13240
116730 3.10194
116734 3.07726
116738 3.05635
116742 3.03837
116750 3.00857
116758 2.98510
116766 2.96599
116774 2.95020
116783 2.93413
116792 2.92045
116802 2.90853
116811 2.89801
116820 2.88835
116830 2.87959
116848 2.86381
116867 2.84984
116886 2.83715
116905 2.82541
116923 2.81445
116951 2.79930
116978 2.78506
117006 2.77158
117034 2.75872
117089 2.73449
117144 2.71189
117199 2.69065
117254 2.67037
117365 2.63251
117459 2.60251
117554 2.57429
117648 2.54771
117743 2.52249
117892 2.48516
117967 2.46755
118042 2.45069
118117 2.43463
118192 2.41966
118267 2.40619
118304 2.40043
118342 2.39569
118373 2.39285
118396 2.39177
118418 2.39182
118441 2.39324
118464 2.39696
118486 2.40407
118509 2.41623
118520 2.42514
118532 2.43647
118543 2.45121
118554 2.47058
118563 2.48893
118571 2.51169
118580 2.54019
118588 2.57575
118596 2.62181
118605 2.68110
118609 2.71808
118613 2.76105
118617 2.81132
118621 2.86901
118625 2.93542
118629 3.01211
118633 3.10616
118637 3.21692
118639 3.28273
118641 3.35580
118643 3.43723
118645 3.52350
118647 3.62513
118649 3.73359
118651 3.86234
118653 4.00078
118655 4.20219
118657 4.42840
118659 4.56149
118660 4.70627
118661 4.86389
118662 5.02071
118663 5.20645
118665 5.40884
118666 5.62933
118667 5.84861
118668 6.10794
118669 6.38971
118670 6.69533
118672 6.99758
118673 7.41427
118674 7.83449
118676 8.32377
118677 8.81244
118678 9.37510
118680 9.93000
118681 10.5599
118682 11.1714
118685 12.5533
118688 13.9720
118691 15.3469
118692 15.9885
118693 16.5425
118695 16.9723
118696 17.3603
118697 17.7014
118698 17.9667
118699 18.2054
118700 18.3853
118701 18.5038
118702 18.5568
118703 18.5636
118704 18.5127
118705 18.3603
118707 18.1107
118708 17.7973
118709 17.3800
118711 16.9267
118712 16.3782
118713 15.8229
118716 14.7628
118718 13.6971
118720 12.6237
118722 11.5780
118724 10.7622
118726 10.0352
118728 9.35665
118729 8.72999
118731 8.12433
118733 7.60633
118734 7.13879
118736 6.71876
118737 6.42743
118739 6.16012
118740 5.91507
118741 5.70713
118743 5.50003
118744 5.32426
118745 5.14908
118746 5.00021
118748 4.85159
118749 4.72502
118751 4.49021
118754 4.28873
118756 4.11480
118758 3.98078
118761 3.86183
118763 3.75578
118765 3.66081
118767 3.57542
118769 3.49835
118774 3.36507
118778 3.25424
118783 3.16095
118787 3.08157
118791 3.01339
118796 2.95810
118800 2.90942
118808 2.82792
118816 2.76269
118824 2.71014
118832 2.66611
118840 2.62959
118857 2.57133
118874 2.52433
118892 2.48840
118910 2.46005
118927 2.43711
118945 2.41818
118962 2.40207
118980 2.38816
118997 2.37608
119038 2.35309
119078 2.33476
119118 2.31949
119158 2.30628
119199 2.29451
119239 2.28383
119319 2.26481
119415 2.24488
119510 2.22685
119606 2.21002
119701 2.19411
119892 2.16412
120083 2.13580
120244 2.11290
120440 2.08583
120636 2.05942
120734 2.04644
120832 2.03365
120881 2.02734
120930 2.02110
120979 2.01497
121004 2.01196
121028 2.00900
121048 2.00664
121068 2.00436
121089 2.00219
121109 2.00017
121123 1.99890
121136 1.99779
121150 1.99690
121164 1.99633
121178 1.99626
121185 1.99651
121192 1.99700
121199 1.99784
121205 1.99915
121212 2.00111
121219 2.00404
121225 2.00735
121230 2.01188
121235 2.01856
121238 2.02312
121241 2.02870
121243 2.03637
121246 2.04711
121247 2.05452
121249 2.06302
121250 2.07355
121251 2.08673
121253 2.10481
121254 2.12628
121255 2.15360
121257 2.18833
121258 2.23623
121259 2.29291
121261 2.36404
121262 2.45263
121263 2.54366
121264 2.65166
121265 2.77878
121266 2.92717
121267 3.09884
121269 3.29558
121270 3.51883
121271 3.76958
121272 4.04819
121273 4.35429
121274 4.68666
121275 5.04312
121276 5.42047
121277 5.81449
121280 6.63053
121281 7.18600
121283 7.71825
121284 8.20647
121286 8.63004
121286 8.82285
121287 8.96997
121288 9.11141
121289 9.21034
121290 9.30932
121290 9.35426
121291 9.36079
121292 9.34375
121292 9.30127
121294 9.18372
121295 9.02537
121295 8.86570
121296 8.70377
121297 8.32468
121299 7.85134
121300 7.36439
121304 6.06812
121306 5.45188
121307 4.87411
121309 4.32078
121311 3.86269
121312 3.47082
121314 3.14411
121315 2.95045
121316 2.79768
121318 2.65563
121319 2.54568
121320 2.44524
121321 2.36876
121322 2.30513
121323 2.25248
121324 2.20558
121326 2.17063
121327 2.14203
121328 2.11864
121329 2.09795
121330 2.08253
121331 2.06985
121332 2.05934
121335 2.04262
121337 2.03076
121339 2.02195
121341 2.01539
121344 2.00984
121346 2.00543
121350 1.99823
121354 1.99358
121358 1.98982
121365 1.98387
121372 1.97928
121379 1.97567
121385 1.97324
121394 1.97010
121403 1.96745
121411 1.96514
121420 1.96306
121429 1.96117
121437 1.95941
121455 1.95620
121466 1.95421
121478 1.95233
121493 1.95004
121507 1.94785
121536 1.94363
121565 1.93956
121594 1.93558
121623 1.93166
121652 1.92779
121710 1.92012
121768 1.91251
121826 1.90494
121942 1.88982
122047 1.87621
122151 1.86256
122360 1.83511
122778 1.77912
123057 1.74061
123336 1.70086
123614 1.65946
123753 1.63792
123823 1.62688
123893 1.61564
123960 1.60454
123993 1.59885
124026 1.59305
124060 1.58707
124076 1.58399
124093 1.58085
124110 1.57763
124126 1.57431
124143 1.57086
124151 1.56910
124160 1.56730
124171 1.56473
124178 1.56318
124185 1.56162
124192 1.56008
124199 1.55862
124202 1.55794
124206 1.55736
124209 1.55690
124213 1.55670
124216 1.55702
124218 1.55754
124220 1.55846
124221 1.55999
124223 1.56245
124225 1.56629
124226 1.57218
124228 1.57981
124229 1.58977
124231 1.60453
124232 1.62328
124234 1.65028
124235 1.68363
124237 1.73021
124238 1.78595
124240 1.86132
124241 1.94852
124242 2.06236
124244 2.18942
124245 2.34918
124247 2.52072
124248 2.72784
124250 2.94102
124252 3.32419
124254 3.72918
124257 4.12682
124259 4.46870
124261 4.70993
124262 4.87568
124263 4.93701
124264 4.97198
124265 4.98647
124267 4.97381
124268 4.91940
124269 4.83456
124270 4.69732
124272 4.53780
124273 4.33796
124274 4.13286
124278 3.57105
124279 3.28232
124281 3.02390
124283 2.77100
124284 2.55800
124286 2.36085
124288 2.20321
124289 2.10215
124290 2.02168
124291 1.95201
124292 1.89222
124293 1.83711
124294 1.79478
124296 1.75929
124297 1.72972
124298 1.70319
124299 1.68328
124300 1.66690
124301 1.65343
124302 1.64144
124303 1.63247
124305 1.62504
124306 1.61887
124307 1.61326
124308 1.60895
124310 1.60207
124312 1.59661
124315 1.59244
124317 1.58884
124319 1.58588
124324 1.58085
124330 1.57555
124336 1.57126
124342 1.56766
124348 1.56455
124354 1.56179
124360 1.55931
124372 1.55494
124384 1.55112
124396 1.54769
124408 1.54453
124420 1.54157
124434 1.53818
124448 1.53494
124477 1.52877
124506 1.52289
124535 1.51718
124592 1.50602
124650 1.49501
124765 1.47303
124880 1.45082
125148 1.39689
125417 1.33909
125685 1.27673
125954 1.20881
126165 1.15051
126375 1.08730
126586 1.01836
126797 0.942780
126898 0.903949
126999 0.863252
127099 0.820586
127200 0.775661
127301 0.728362
127401 0.678692
127502 0.626311
127603 0.571376
127675 0.530355
127747 0.487922
127818 0.444116
127890 0.398947
127962 0.352749
128034 0.305660
128178 0.210486
128221 0.182275
128264 0.154712
128307 0.127975
128351 0.102583
128394 0.0789076
128415 0.0679232
128437 0.0576645
128458 0.0480459
128480 0.0394450
128502 0.0319080
128523 0.0255975
128542 0.0210993
128562 0.0177784
128571 0.0166114
128581 0.0158180
128590 0.0154155
128600 0.0154178
128607 0.0156979
128614 0.0162294
128621 0.0170233
128629 0.0180912
128643 0.0210974
128657 0.0253161
128672 0.0309195
128686 0.0380324
128701 0.0468193
128715 0.0572525
128733 0.0730300
128751 0.0921280
128769 0.114926
128787 0.141751
128805 0.173087
128823 0.209695
128832 0.230123
128841 0.252064
128850 0.275603
128859 0.300541
128872 0.340769
128885 0.385163
128898 0.434076
128911 0.487468
128925 0.546572
128938 0.611458
128951 0.682627
128964 0.760004
128977 0.845357
128984 0.891011
128991 0.938764
128997 0.988705
129004 1.04093
129010 1.09552
129017 1.15260
129024 1.21227
129030 1.27462
129037 1.33979
129043 1.40788
129050 1.47902
129057 1.55334
129063 1.63096
129070 1.71079
129076 1.79540
129083 1.88376
129089 1.97601
129096 2.07231
129103 2.17284
129109 2.27775
129122 2.49968
129136 2.74296
129149 3.00752
129162 3.29494
129175 3.60441
129186 3.89474
129198 4.20306
129209 4.53290
129220 4.88532
129232 5.26480
129243 5.66566
129254 6.09201
129266 6.54464
129278 7.05068
129289 7.58295
129301 8.14453
129313 8.73450
129325 9.35939
129337 10.0085
129348 10.6861
129360 11.3922
129371 12.0666
129382 12.7771
129387 13.1539
129393 13.5564
129398 14.0068
129401 14.2643
129403 14.5574
129406 14.8612
129408 15.2058
129410 15.6209
129413 16.1283
129415 16.7521
129416 17.1320
129417 17.5166
129419 17.9785
129420 18.4425
129421 18.9944
129422 19.5424
129423 20.2413
129424 20.9331
129427 22.4339
129432 25.7513
129435 27.5578
129436 28.3651
129437 29.0787
129439 29.8265
129441 30.3287
129442 30.5227
129443 30.6305
129443 30.6522
129444 30.6731
129445 30.6157
129446 30.4822
129447 30.2999
129449 29.8080
129450 29.1490
129452 28.3591
129454 27.4779
129457 25.6007
129460 23.9504
129462 23.2227
129463 22.5570
129465 21.9227
129466 21.4019
129468 20.9522
129469 20.5707
129472 20.1070
129474 19.7353
129477 19.4928
129479 19.3475
129482 19.2745
129485 19.2475
129487 19.2547
129492 19.3291
129497 19.4478
129503 19.5822
129513 19.8633
129533 20.3723
129544 20.5719
129554 20.7259
129564 20.8360
129574 20.9022
129595 20.9104
129613 20.7845
129631 20.5499
129650 20.2216
129668 19.8210
129686 19.3609
129704 18.8622
129723 18.3326
129741 17.7891
129753 17.4258
129759 17.2502
129762 17.1672
129765 17.0918
129766 17.0589
129768 17.0306
129769 17.0086
129771 16.9946
129772 16.9909
129774 17.0000
129775 17.0249
129777 17.0686
129778 17.1343
129780 17.2252
129781 17.3439
129783 17.4924
129784 17.6717
129786 17.8816
129789 18.3829
129794 19.3102
129796 19.7509
129798 20.1012
129800 20.2817
129802 20.3924
129803 20.4409
129804 20.4387
129805 20.4195
129805 20.3868
129808 20.1656
129809 19.9484
129811 19.6798
129814 19.0294
129818 17.8680
129821 17.3184
129823 16.8460
129826 16.4224
129828 16.0853
129829 15.9348
129830 15.8003
129831 15.6805
129833 15.5824
129834 15.4941
129835 15.4146
129836 15.3429
129837 15.2777
129839 15.1637
129841 15.0704
129843 14.9839
129846 14.9088
129848 14.8356
129850 14.7693
129854 14.6403
129858 14.5171
129867 14.2807
129884 13.8309
129902 13.4090
129936 12.6253
129970 11.9167
130005 11.2728
130039 10.6910
130069 10.2383
130098 9.82171
130127 9.43870
130157 9.08379
130186 8.75558
130215 8.45166
130244 8.16977
130274 7.90790
130312 7.59511
130350 7.31005
130388 7.04887
130425 6.80896
130463 6.58794
130501 6.38387
130539 6.19498
130577 6.01970
130653 5.70448
130729 5.43006
130805 5.18895
130880 4.97564
130953 4.79438
131025 4.63055
131098 4.48275
131170 4.34825
131242 4.22535
131315 4.11307
131459 3.91425
131611 3.73657
131763 3.58365
131914 3.45031
132066 3.33315
132218 3.22921
132369 3.13632
132521 3.05264
132672 2.97682
132728 2.95095
132838 2.90177
132948 2.85571
133003 2.83379
133059 2.81267
133086 2.80239
133114 2.79238
133141 2.78265
133155 2.77792
133169 2.77335
133183 2.76888
133196 2.76461
133210 2.76061
133224 2.75700
133232 2.75510
133240 2.75348
133249 2.75227
133257 2.75163
133261 2.75162
133265 2.75190
133269 2.75253
133273 2.75366
133277 2.75548
133281 2.75836
133283 2.76047
133285 2.76306
133287 2.76645
133289 2.77101
133291 2.77653
133293 2.78352
133295 2.79290
133296 2.80560
133298 2.82404
133300 2.84788
133302 2.88004
133303 2.92308
133305 2.98386
133307 3.05923
133308 3.15585
133310 3.27747
133312 3.43737
133314 3.62066
133315 3.83690
133317 4.08592
133318 4.31401
133320 4.56022
133323 5.09048
133325 5.63211
133327 5.88905
133328 6.12605
133329 6.30723
133331 6.46313
133332 6.58952
133333 6.67643
133334 6.73712
133335 6.76001
133336 6.76072
133336 6.75097
133337 6.72443
133338 6.65390
133340 6.54837
133341 6.37181
133343 6.15274
133344 5.90011
133345 5.64268
133349 4.90288
133351 4.54400
133353 4.21128
133355 3.91380
133357 3.65654
133359 3.44079
133361 3.26498
133362 3.13858
133364 3.03783
133366 2.95893
133367 2.89814
133369 2.85194
133371 2.81719
133373 2.79125
133374 2.77293
133376 2.75829
133378 2.74730
133379 2.73894
133381 2.73248
133383 2.72736
133384 2.72321
133388 2.71699
133391 2.71226
133396 2.70661
133401 2.70214
133406 2.69838
133411 2.69518
133416 2.69226
133421 2.68964
133431 2.68489
133438 2.68202
133445 2.67930
133453 2.67601
133462 2.67290
133479 2.66695
133495 2.66124
133512 2.65573
133529 2.65032
133546 2.64503
133580 2.63464
133613 2.62450
133647 2.61455
133714 2.59509
133775 2.57807
133836 2.56149
133957 2.52952
134200 2.46976
134496 2.40318
134793 2.34243
