Ni-62(n,g) ENDFB-8.0
6673.21 0.102123
6746.87 0.0960879
6820.53 0.0905000
6870.75 0.0869599
6920.97 0.0836085
6971.19 0.0804311
7021.41 0.0774164
7121.85 0.0718350
7172.07 0.0692500
7222.30 0.0668240
7322.74 0.0622436
7423.18 0.0580857
7523.62 0.0543025
7624.06 0.0508557
7764.68 0.0465580
7834.99 0.0445604
7905.30 0.0427285
7975.61 0.0409720
8045.92 0.0393046
8186.54 0.0362832
8256.85 0.0348807
8327.16 0.0335756
8397.47 0.0323212
8467.78 0.0311360
8608.40 0.0289716
8678.70 0.0279866
8749.01 0.0270863
8789.19 0.0266731
8809.28 0.0265285
8829.37 0.0264596
8845.27 0.0265568
8853.22 0.0267128
8861.17 0.0270073
8869.13 0.0275614
8877.08 0.0286291
8881.05 0.0295711
8885.03 0.0310697
8889.01 0.0336017
8890.99 0.0355579
8892.98 0.0383223
8894.45 0.0412003
8895.91 0.0452589
8897.38 0.0514227
8898.11 0.0559801
8898.84 0.0624221
8899.57 0.0722958
8899.94 0.0793630
8900.30 0.0885860
8900.67 0.100803
8901.04 0.117018
8901.40 0.138654
8901.77 0.167496
8902.14 0.205885
8902.50 0.256313
8902.87 0.322032
8903.05 0.361734
8903.23 0.406630
8903.42 0.457217
8903.60 0.513999
8903.78 0.577479
8903.97 0.648155
8904.15 0.726502
8904.33 0.812968
8904.52 0.907955
8904.70 1.01181
8904.90 1.13384
8905.09 1.26599
8905.29 1.40895
8905.48 1.56267
8905.68 1.72778
8905.88 1.90217
8906.07 2.08605
8906.27 2.27857
8906.47 2.47972
8906.66 2.68618
8907.05 3.11187
8907.45 3.54240
8907.84 3.96094
8908.09 4.21221
8908.33 4.44550
8908.58 4.65797
8908.83 4.84349
8909.09 5.00679
8909.36 5.13254
8909.50 5.18448
8909.64 5.22348
8909.90 5.26088
8910.00 5.26436
8910.02 5.26425
8910.08 5.26251
8910.13 5.25868
8910.25 5.24494
8910.47 5.19439
8910.64 5.13426
8910.81 5.05705
8911.01 4.94461
8911.21 4.81146
8911.37 4.69474
8911.52 4.56824
8911.65 4.45930
8911.88 4.24087
8912.12 4.00789
8912.35 3.76342
8912.58 3.51139
8913.05 2.99971
8913.28 2.74698
8913.51 2.50039
8913.69 2.31675
8913.87 2.13925
8914.05 1.96873
8914.23 1.80676
8914.41 1.65207
8914.59 1.50599
8914.77 1.36876
8914.94 1.24121
8915.12 1.12193
8915.30 1.01157
8915.48 0.909952
8915.66 0.817312
8915.84 0.732291
8916.02 0.655058
8916.20 0.585199
8916.37 0.522603
8916.55 0.466108
8916.73 0.415613
8916.91 0.370646
8917.09 0.330953
8917.45 0.264497
8917.80 0.213242
8918.16 0.173886
8918.52 0.144070
8918.88 0.121520
8919.23 0.104498
8919.58 0.0920947
8919.92 0.0825525
8920.26 0.0751453
8920.60 0.0693244
8921.29 0.0609119
8921.97 0.0551807
8923.34 0.0477758
8924.70 0.0430504
8926.07 0.0397141
8927.44 0.0372392
8930.18 0.0338625
8933.53 0.0313107
8936.89 0.0296619
8940.25 0.0285427
8943.60 0.0277645
8950.32 0.0266997
8957.03 0.0260248
8970.46 0.0252310
8983.89 0.0247620
9010.75 0.0241872
9037.60 0.0237736
9085.35 0.0232114
9133.09 0.0227656
9180.84 0.0223855
9228.58 0.0221575
9258.43 0.0221601
9273.35 0.0222382
9288.27 0.0223988
9303.19 0.0226733
9318.11 0.0231575
9333.03 0.0239945
9340.49 0.0246343
9347.95 0.0255089
9356.90 0.0270089
9361.38 0.0280482
9365.85 0.0293811
9370.33 0.0311092
9374.81 0.0334001
9379.28 0.0365222
9383.76 0.0409147
9386.24 0.0441477
9388.73 0.0481957
9391.22 0.0534080
9393.70 0.0602781
9396.19 0.0695597
9397.43 0.0754643
9398.68 0.0825094
9399.92 0.0910328
9401.16 0.101485
9402.41 0.114537
9403.65 0.131175
9404.58 0.146924
9405.52 0.166579
9406.45 0.191815
9406.92 0.207361
9407.38 0.225597
9407.85 0.247423
9408.31 0.273990
9408.78 0.307178
9409.25 0.349696
9409.71 0.405656
9409.95 0.440290
9410.18 0.480581
9410.41 0.527629
9410.65 0.582728
9410.88 0.647389
9411.11 0.723366
9411.33 0.806477
9411.55 0.903125
9411.77 1.01540
9411.98 1.14499
9412.20 1.29562
9412.42 1.46866
9412.64 1.66865
9412.85 1.89689
9413.07 2.15874
9413.18 2.30296
9413.29 2.45661
9413.40 2.62011
9413.51 2.79388
9413.62 2.97835
9413.72 3.17208
9413.83 3.37904
9413.94 3.59788
9414.05 3.82896
9414.16 4.07033
9414.27 4.32676
9414.38 4.59637
9414.49 4.87941
9414.59 5.17331
9414.72 5.53042
9414.84 5.90280
9414.97 6.29657
9415.09 6.70541
9415.22 7.13584
9415.34 7.58076
9415.46 8.04322
9415.59 8.52279
9415.84 9.53507
9416.09 10.6034
9416.33 11.7281
9416.58 12.8897
9417.17 15.7468
9417.47 17.1687
9417.76 18.5478
9418.11 20.0504
9418.28 20.7481
9418.45 21.4017
9418.65 22.1090
9418.85 22.7373
9419.02 23.2013
9419.19 23.5983
9419.36 23.9243
9419.53 24.1749
9419.71 24.3567
9419.89 24.4525
9420.00 24.4681
9420.01 24.4678
9420.06 24.4636
9420.10 24.4545
9420.18 24.4216
9420.35 24.2970
9420.54 24.0784
9420.72 23.7739
9420.91 23.3565
9421.11 22.8499
9421.30 22.2606
9421.50 21.5995
9421.67 20.9381
9421.85 20.2276
9422.20 18.6915
9422.47 17.4567
9422.74 16.1867
9423.27 13.6162
9423.69 11.6132
9423.90 10.6570
9424.11 9.73824
9424.33 8.85829
9424.54 8.02953
9424.75 7.25072
9424.96 6.52382
9425.11 6.06648
9425.25 5.63592
9425.39 5.22594
9425.53 4.84206
9425.67 4.47846
9425.81 4.13977
9425.95 3.82060
9426.10 3.52477
9426.24 3.24730
9426.38 2.99132
9426.52 2.75231
9426.66 2.53276
9426.80 2.32864
9426.94 2.14189
9427.09 1.96894
9427.23 1.81129
9427.37 1.66580
9427.51 1.53363
9427.65 1.41202
9427.79 1.30187
9428.01 1.15373
9428.22 1.02584
9428.43 0.915097
9428.64 0.819353
9428.86 0.736296
9429.07 0.664952
9429.28 0.603345
9429.49 0.550105
9429.77 0.490012
9430.06 0.440266
9430.34 0.398863
9430.62 0.364174
9430.91 0.334881
9431.19 0.309931
9431.76 0.269874
9432.32 0.239176
9432.89 0.214828
9433.45 0.194951
9434.02 0.178345
9434.59 0.164224
9435.15 0.152053
9436.28 0.132136
9437.42 0.116558
9438.55 0.104094
9439.68 0.0939439
9440.81 0.0855590
9441.94 0.0785466
9443.08 0.0726169
9445.34 0.0631828
9447.60 0.0560587
9449.87 0.0505376
9452.13 0.0461770
9454.40 0.0426820
9456.66 0.0398449
9460.62 0.0359804
9464.58 0.0330744
9468.54 0.0308493
9472.51 0.0291095
9476.47 0.0277214
9480.43 0.0265943
9488.35 0.0248894
9496.28 0.0236946
9504.20 0.0227815
9512.13 0.0220789
9520.05 0.0215239
9530.52 0.0209467
9540.99 0.0204931
9561.93 0.0198254
9582.87 0.0193299
9603.81 0.0189484
9645.70 0.0183591
9687.58 0.0178917
9771.34 0.0171310
9855.11 0.0164757
9927.56 0.0159634
10000.0 0.0154839
10165.2 0.0144867
10247.8 0.0140195
10330.4 0.0135820
10495.6 0.0127587
10660.8 0.0120101
10826.0 0.0113188
10991.2 0.0106857
11156.4 0.0101015
11321.6 0.00955877
11464.3 0.00912579
11607.0 0.00871960
11892.3 0.00798089
12177.7 0.00732461
12463.0 0.00674628
12605.7 0.00647871
12748.3 0.00622899
12891.0 0.00598676
13033.7 0.00576484
13176.4 0.00554993
13319.0 0.00534708
13604.4 0.00497018
13934.8 0.00458353
14100.0 0.00440308
14265.2 0.00423557
14595.6 0.00392367
14926.0 0.00364522
15256.4 0.00339240
15586.8 0.00316544
15917.2 0.00296007
16247.6 0.00277321
16502.9 0.00264308
16758.2 0.00252565
17013.5 0.00242523
17141.2 0.00238866
17268.8 0.00236943
17347.7 0.00238295
17426.5 0.00244446
17465.9 0.00251766
17505.4 0.00265021
17544.8 0.00292078
17564.5 0.00316924
17584.2 0.00357558
17599.2 0.00407734
17606.7 0.00443551
17614.2 0.00491526
17621.8 0.00556663
17629.3 0.00648127
17636.8 0.00779916
17640.5 0.00869798
17644.3 0.00984254
17648.0 0.0113297
17651.8 0.0132929
17655.5 0.0159590
17659.3 0.0197132
17661.4 0.0225753
17663.5 0.0262119
17665.6 0.0309620
17667.7 0.0373487
17669.9 0.0463431
17670.9 0.0523307
17672.0 0.0597432
17673.0 0.0694220
17674.1 0.0824153
17674.6 0.0909165
17675.1 0.101274
17675.7 0.114095
17676.2 0.129860
17676.6 0.146424
17677.1 0.166782
17677.5 0.191928
17678.0 0.223072
17678.4 0.261674
17678.8 0.309462
17679.3 0.368438
17679.7 0.440875
17680.2 0.529287
17680.6 0.636380
17681.0 0.764962
17681.5 0.917830
17681.9 1.09762
17682.4 1.30660
17682.8 1.54651
17683.2 1.81826
17683.6 2.08571
17684.0 2.36948
17684.4 2.67454
17684.8 2.99844
17685.1 3.33786
17685.5 3.68860
17686.3 4.40311
17686.6 4.73646
17687.0 5.04994
17687.3 5.34740
17687.7 5.62331
17688.1 5.91192
17688.3 6.04281
17688.5 6.15558
17688.8 6.30996
17689.2 6.42988
17689.4 6.50040
17689.7 6.54457
17690.0 6.56658
17690.3 6.55355
17690.5 6.51675
17690.7 6.46502
17690.9 6.39917
17691.2 6.27827
17691.5 6.13307
17691.8 6.00566
17692.0 5.87121
17692.4 5.56890
17692.8 5.25468
17693.2 4.91591
17693.6 4.56024
17693.9 4.20461
17694.7 3.50182
17695.1 3.16552
17695.4 2.84206
17695.8 2.53491
17696.2 2.24677
17696.5 1.97953
17696.9 1.73436
17697.1 1.59333
17697.4 1.46102
17697.6 1.33738
17697.8 1.22223
17698.1 1.11539
17698.3 1.01657
17698.7 0.845270
17699.2 0.697962
17699.7 0.575662
17700.1 0.475154
17700.6 0.394889
17701.0 0.328388
17701.5 0.274927
17701.9 0.232119
17702.4 0.198574
17702.9 0.171093
17703.3 0.149068
17703.8 0.131328
17704.2 0.117221
17704.8 0.102882
17705.4 0.0916861
17706.5 0.0749986
17707.6 0.0632885
17708.7 0.0546301
17709.9 0.0478207
17711.0 0.0423538
17713.3 0.0341244
17715.5 0.0282780
17717.9 0.0236786
17720.3 0.0202110
17722.7 0.0175310
17725.1 0.0154260
17727.5 0.0137277
17729.9 0.0123435
17734.7 0.0102165
17739.5 0.00868562
17744.3 0.00755125
17749.0 0.00668883
17753.8 0.00602410
17759.5 0.00541402
17765.1 0.00492571
17776.4 0.00422206
17787.7 0.00374906
17798.9 0.00341897
17817.0 0.00305943
17835.0 0.00282064
17871.1 0.00253533
17907.2 0.00237527
17943.3 0.00227383
18015.4 0.00215101
18087.6 0.00207702
18207.1 0.00199672
18326.7 0.00193925
18565.7 0.00184573
19043.8 0.00169875
19521.9 0.00157308
20000.0 0.00146161
20383.3 0.00138152
20766.5 0.00130745
21149.8 0.00123914
21533.0 0.00117636
22299.5 0.00106416
23066.0 0.000968264
23518.9 0.000920306
23971.8 0.000886366
24146.0 0.000897149
24233.1 0.000931970
24276.7 0.000972028
24320.2 0.00106313
24345.3 0.00117365
24357.8 0.00126247
24370.3 0.00138965
24382.8 0.00158342
24389.1 0.00172483
24395.4 0.00190870
24401.6 0.00215326
24407.9 0.00249818
24414.1 0.00300298
24417.3 0.00334664
24420.4 0.00377848
24423.4 0.00430612
24426.4 0.00499053
24429.4 0.00591278
24432.4 0.00719289
24433.9 0.00803559
24435.4 0.00906942
24436.9 0.0103656
24438.4 0.0120346
24439.9 0.0143413
24440.6 0.0158796
24441.4 0.0177931
24442.1 0.0203200
24442.9 0.0237273
24443.6 0.0284561
24444.4 0.0350579
24444.9 0.0421602
24445.5 0.0515960
24446.1 0.0641272
24446.7 0.0807075
24447.3 0.102501
24447.8 0.130891
24448.4 0.167472
24449.0 0.213121
24449.6 0.271306
24450.1 0.343239
24450.7 0.430743
24451.3 0.535384
24451.9 0.658280
24452.5 0.799902
24453.0 0.959873
24453.6 1.13361
24454.1 1.29087
24454.6 1.45598
24455.5 1.79516
24456.0 1.96614
24456.5 2.12842
24457.0 2.28486
24457.4 2.42500
24457.8 2.52627
24458.2 2.61263
24458.6 2.68713
24458.9 2.74451
24459.2 2.78027
24459.5 2.80371
24460.0 2.81767
24460.0 2.81769
24460.1 2.81746
24460.1 2.81677
24460.2 2.81430
24460.5 2.80420
24460.8 2.77304
24461.2 2.72589
24461.6 2.65146
24462.1 2.55770
24462.5 2.44687
24462.9 2.32158
24463.4 2.16479
24463.9 1.99727
24464.9 1.64742
24465.4 1.47316
24465.9 1.30405
24466.4 1.14291
24466.8 0.994947
24467.3 0.863773
24467.8 0.746360
24468.2 0.637923
24468.7 0.541261
24469.1 0.456115
24469.6 0.381964
24470.1 0.318095
24470.5 0.263655
24471.0 0.217714
24471.4 0.179312
24471.9 0.147497
24472.4 0.121354
24472.8 0.100034
24473.3 0.0830984
24473.7 0.0691174
24474.2 0.0579037
24474.6 0.0489380
24475.1 0.0417811
24475.6 0.0360674
24476.0 0.0314967
24476.5 0.0278256
24476.9 0.0249170
24477.9 0.0204929
24478.8 0.0174334
24479.7 0.0152111
24480.6 0.0135325
24482.4 0.0110710
24484.3 0.00934456
24486.9 0.00757196
24489.6 0.00631998
24492.2 0.00539597
24494.8 0.00469063
24497.5 0.00413788
24500.1 0.00369613
24505.4 0.00304417
24510.7 0.00259443
24515.9 0.00227107
24521.2 0.00202670
24526.5 0.00183831
24532.9 0.00166238
24539.3 0.00152839
24552.2 0.00134381
24565.0 0.00121971
24577.9 0.00113482
24610.9 0.00100559
24644.0 0.000939534
24710.1 0.000872111
24842.2 0.000818739
25106.5 0.000776709
25635.2 0.000728080
26633.7 0.000659674
27133.0 0.000632108
27632.3 0.000616000
27852.6 0.000628363
27962.7 0.000663110
28017.8 0.000704823
28045.3 0.000744665
28072.8 0.000808653
28098.5 0.000913430
28111.4 0.000997283
28124.2 0.00111797
28137.1 0.00129302
28143.5 0.00141917
28149.9 0.00158283
28156.4 0.00180058
28162.8 0.00209658
28169.2 0.00251196
28172.4 0.00278833
28175.6 0.00313196
28179.1 0.00360259
28182.5 0.00421754
28186.0 0.00504480
28189.4 0.00620005
28191.1 0.00696232
28192.8 0.00790249
28194.6 0.00908830
28196.3 0.0106359
28198.0 0.0127818
28198.9 0.0142328
28199.7 0.0160979
28200.6 0.0185974
28201.4 0.0220891
28202.3 0.0271448
28202.7 0.0305217
28203.2 0.0346561
28203.8 0.0426182
28204.4 0.0532491
28205.1 0.0676070
28205.7 0.0868943
28206.3 0.112591
28206.9 0.146467
28207.6 0.190576
28208.2 0.247216
28208.8 0.318849
28209.5 0.407983
28210.1 0.516997
28210.7 0.647932
28211.4 0.802231
28212.0 0.980474
28212.6 1.18211
28213.2 1.40522
28213.7 1.59144
28214.2 1.78631
28215.2 2.18584
28216.2 2.58349
28216.7 2.76953
28217.1 2.93779
28217.6 3.07636
28218.0 3.19439
28218.4 3.29274
28218.9 3.36931
28219.2 3.41113
28219.5 3.43877
28219.9 3.45542
28220.0 3.45586
28220.2 3.45385
28220.3 3.44787
28220.8 3.41094
28221.3 3.34145
28221.8 3.24462
28222.1 3.16816
28222.4 3.08175
28223.0 2.88293
28223.6 2.65646
28224.3 2.41125
28226.0 1.71343
28226.4 1.54453
28226.8 1.38644
28227.2 1.23309
28227.7 1.09268
28228.2 0.932770
28228.7 0.788995
28229.2 0.659247
28229.8 0.548084
28230.2 0.457291
28230.7 0.379149
28231.2 0.312612
28231.7 0.256539
28232.2 0.209748
28232.7 0.171065
28233.2 0.139366
28233.7 0.113601
28234.2 0.0928136
28234.7 0.0761519
28235.1 0.0628707
28235.6 0.0523296
28236.1 0.0439877
28236.6 0.0373946
28237.1 0.0321805
28237.6 0.0281214
28238.1 0.0248122
28238.6 0.0221572
28239.5 0.0182472
28240.5 0.0155612
28241.5 0.0136304
28242.5 0.0121374
28243.5 0.0109450
28245.4 0.00913498
28248.0 0.00742129
28250.6 0.00619685
28253.2 0.00528462
28255.8 0.00458377
28258.5 0.00403132
28261.1 0.00358666
28266.3 0.00292172
28271.5 0.00245676
28276.7 0.00212053
28281.9 0.00186976
28287.2 0.00167462
28293.4 0.00149215
28299.7 0.00135185
28312.2 0.00115346
28324.8 0.00102586
28337.3 0.000934394
28362.3 0.000819003
28387.4 0.000751811
28425.0 0.000694708
28462.6 0.000665111
28537.7 0.000628631
28688.1 0.000610276
28788.3 0.000621208
28888.5 0.000645021
