Hg-200(n,tot) ENDFB-8.0
1305.29 45.6086
1305.72 48.5872
1306.15 51.7861
1306.58 55.2328
1307.01 58.9509
1307.44 62.9664
1307.87 67.3086
1308.30 72.0100
1308.73 77.1072
1309.16 82.6544
1309.59 88.6722
1310.02 95.2247
1310.45 102.371
1310.88 110.177
1311.31 118.717
1311.74 128.078
1312.17 138.356
1312.60 149.662
1312.81 155.739
1313.03 162.122
1313.24 168.830
1313.46 175.882
1313.67 183.299
1313.89 191.105
1314.10 199.324
1314.32 207.982
1314.53 217.107
1314.75 226.730
1314.96 236.882
1315.18 247.599
1315.39 258.916
1315.61 270.874
1315.82 283.515
1316.04 296.884
1316.25 311.030
1316.47 326.003
1316.68 341.860
1316.90 358.657
1317.11 376.457
1317.33 395.326
1317.54 415.332
1317.76 436.549
1317.97 459.053
1318.19 482.922
1318.40 508.239
1318.62 535.088
1318.83 563.554
1319.05 593.722
1319.28 627.362
1319.50 662.907
1319.73 700.588
1319.95 740.482
1320.18 782.652
1320.40 827.143
1320.63 873.974
1320.85 923.135
1321.08 974.573
1321.30 1028.19
1321.75 1141.26
1322.20 1260.23
1322.65 1381.69
1322.94 1460.18
1323.24 1536.13
1323.53 1607.78
1323.83 1673.03
1324.12 1730.45
1324.41 1778.07
1324.71 1814.44
1325.00 1838.41
1325.30 1849.62
1325.54 1848.72
1325.79 1839.05
1326.03 1821.07
1326.28 1795.53
1326.52 1763.01
1326.76 1724.51
1327.01 1681.00
1327.25 1633.65
1327.74 1530.30
1328.23 1421.73
1328.71 1312.80
1329.20 1207.75
1329.64 1117.26
1329.87 1074.27
1330.09 1033.07
1330.31 993.319
1330.53 955.392
1330.75 918.935
1330.97 884.256
1331.20 851.007
1331.42 819.303
1331.64 789.095
1331.86 760.454
1332.08 733.062
1332.30 707.106
1332.53 682.291
1332.75 658.781
1332.97 636.007
1333.20 614.346
1333.42 593.739
1333.65 574.129
1333.87 555.463
1334.10 537.689
1334.32 520.758
1334.55 504.623
1335.00 474.569
1335.45 447.201
1335.90 422.233
1336.35 399.457
1336.80 378.545
1337.25 359.351
1337.70 341.699
1338.15 325.432
1338.60 310.413
1339.05 296.520
1339.50 283.646
1339.95 271.693
1340.29 263.028
1340.64 254.829
1340.99 247.067
1341.34 239.734
1341.68 232.757
1342.03 226.128
1342.38 219.818
1342.73 213.825
1343.42 202.635
1344.12 192.465
1344.81 183.181
1345.51 174.682
1345.96 169.555
1346.41 164.699
1346.86 160.094
1347.31 155.724
1347.76 151.571
1348.21 147.622
1349.11 140.282
1350.01 133.607
1350.91 127.517
1351.81 121.944
1352.71 116.828
1353.61 112.120
1354.51 107.775
1355.41 103.756
1356.31 100.028
1357.21 96.5646
1358.11 93.3390
1359.01 90.3302
1359.91 87.5293
1360.81 84.9035
1361.71 82.4304
1362.61 80.1052
1363.51 77.9175
1364.41 75.8554
1365.31 73.9088
1366.21 72.0694
1367.11 70.3287
1368.01 68.6790
1368.91 67.1142
1369.81 65.6282
1370.71 64.2150
1371.61 62.8700
1372.51 61.5887
1373.41 60.3665
1374.31 59.2011
1376.11 57.0205
1377.91 55.0229
1379.71 53.1871
1381.51 51.4951
1383.31 49.9310
1385.11 48.4816
1386.91 47.1350
1388.71 45.8817
1389.93 45.0747
1391.16 44.3048
1393.61 42.8649
1396.07 41.5442
1397.30 40.9253
1398.52 40.3361
1400.98 39.2146
1403.43 38.1772
1405.89 37.2151
1408.34 36.3205
1410.14 35.7050
1411.94 35.1182
1413.74 34.5578
1415.54 34.0262
1417.34 33.5187
1419.14 33.0321
1420.94 32.5686
1422.74 32.1259
1424.54 31.6998
1426.34 31.2922
1429.94 30.5265
1433.54 29.8195
1437.14 29.1638
1440.74 28.5564
1444.34 27.9901
1447.94 27.4616
1451.54 26.9683
1455.14 26.5049
1458.74 26.0703
1462.34 25.6615
1465.94 25.2758
1469.21 24.9442
1472.48 24.6316
1475.75 24.3304
1479.03 24.0466
1482.30 23.7719
1485.57 23.5126
1492.12 23.0243
1498.66 22.5787
1501.93 22.3683
1505.21 22.1680
1508.48 21.9731
1511.75 21.7874
1518.29 21.4345
1525.49 21.0766
1529.09 20.9065
1532.69 20.7441
1539.89 20.4351
1547.09 20.1483
1554.29 19.8792
1561.49 19.6281
1568.69 19.3922
1575.89 19.1698
1580.80 19.0258
1585.71 18.8874
1590.62 18.7542
1595.53 18.6259
1605.34 18.3828
1610.25 18.2675
1615.16 18.1571
1624.98 17.9446
1634.80 17.7453
1644.61 17.5579
1654.43 17.3814
1661.63 17.2590
1668.83 17.1407
1676.03 17.0261
1683.23 16.9169
1697.63 16.7089
1704.83 16.6105
1712.02 16.5155
1726.42 16.3333
1740.82 16.1626
1748.02 16.0805
1755.22 16.0013
1769.62 15.8480
1778.78 15.7547
1787.95 15.6644
1806.27 15.4912
1824.60 15.3271
1842.92 15.1708
1852.09 15.0954
1861.25 15.0224
1879.57 14.8789
1897.90 14.7404
1916.23 14.6065
1937.17 14.4581
1958.11 14.3136
1979.06 14.1723
2000.00 14.0333
2021.99 13.8890
2043.99 13.7457
2068.73 13.5845
2093.47 13.4223
2105.84 13.3406
2118.21 13.2580
2130.58 13.1749
2142.95 13.0903
2155.32 13.0052
2167.69 12.9180
2180.06 12.8299
2192.43 12.7398
2204.80 12.6483
2217.17 12.5542
2229.55 12.4579
2241.92 12.3589
2257.04 12.2336
2272.16 12.1037
2287.28 11.9684
2302.39 11.8264
2317.51 11.6780
2332.63 11.5212
2340.19 11.4399
2347.75 11.3555
2362.87 11.1803
2374.56 11.0368
2386.24 10.8856
2397.92 10.7261
2409.61 10.5572
2415.45 10.4692
2421.29 10.3780
2427.13 10.2847
2432.97 10.1884
2438.82 10.0885
2444.66 9.98519
2450.50 9.87824
2456.34 9.76746
2463.90 9.61775
2471.46 9.46098
2479.02 9.29624
2486.58 9.12248
2494.14 8.93978
2501.70 8.74636
2505.48 8.64580
2509.26 8.54172
2516.82 8.32534
2523.35 8.12712
2529.88 7.91791
2533.14 7.80955
2536.40 7.69709
2539.67 7.58235
2542.93 7.46372
2549.46 7.21649
2555.99 6.95358
2562.52 6.67470
2565.79 6.52838
2569.05 6.37737
2572.83 6.19627
2576.61 6.00834
2580.39 5.81316
2584.17 5.61031
2587.95 5.39965
2591.73 5.18062
2595.51 4.95299
2599.29 4.71661
2603.07 4.47086
2606.85 4.21585
2610.63 3.95138
2612.52 3.81557
2614.41 3.67739
2616.30 3.53703
2618.19 3.39439
2620.08 3.24951
2621.97 3.10269
2623.86 2.95393
2625.75 2.80336
2627.64 2.65133
2629.53 2.49813
2631.76 2.31574
2634.00 2.13277
2636.23 1.94998
2638.46 1.76862
2640.70 1.58990
2642.93 1.41570
2645.16 1.24803
2646.28 1.16750
2647.40 1.08975
2648.43 1.02063
2649.46 0.954525
2650.49 0.892056
2651.01 0.862298
2651.52 0.833674
2652.04 0.806140
2652.55 0.779879
2653.07 0.754867
2653.58 0.731283
2654.10 0.709124
2654.61 0.688568
2655.13 0.669661
2655.64 0.652498
2656.16 0.637159
2656.67 0.623832
2657.19 0.612608
2657.71 0.603670
2658.22 0.597117
2658.74 0.593112
2659.25 0.591787
2659.51 0.592181
2659.77 0.593306
2660.10 0.595898
2660.27 0.597687
2660.43 0.599800
2660.60 0.602270
2660.77 0.605074
2660.93 0.608252
2661.10 0.611774
2661.21 0.614239
2661.31 0.616860
2661.49 0.621401
2661.66 0.626357
2661.83 0.631736
2662.00 0.637510
2662.14 0.642561
2662.28 0.647908
2662.42 0.653556
2662.56 0.659466
2662.84 0.672258
2663.12 0.686324
2663.40 0.701762
2663.68 0.718503
2663.96 0.736646
2664.23 0.756235
2664.71 0.792890
2665.18 0.834003
2665.65 0.880014
2665.89 0.904859
2666.12 0.931008
2666.36 0.958619
2666.60 0.987497
2666.83 1.01780
2667.07 1.04956
2667.31 1.08282
2667.54 1.11763
2667.78 1.15403
2668.01 1.19208
2668.25 1.23197
2668.49 1.27344
2668.72 1.31689
2668.96 1.36199
2669.20 1.40918
2669.43 1.45814
2669.67 1.50909
2669.90 1.56212
2670.14 1.61750
2670.38 1.67485
2670.61 1.73446
2670.85 1.79639
2671.09 1.86099
2671.32 1.92780
2671.56 1.99714
2671.79 2.06910
2672.03 2.14408
2672.27 2.22154
2672.50 2.30185
2672.74 2.38513
2672.98 2.47182
2673.21 2.56130
2673.68 2.75006
2674.16 2.95305
2674.63 3.17030
2675.10 3.40315
2675.57 3.65264
2676.05 3.92043
2676.52 4.20658
2676.99 4.51355
2677.46 4.84142
2677.94 5.19303
2678.41 5.56850
2678.88 5.97111
2679.35 6.40102
2679.83 6.86203
2680.30 7.35435
2680.77 7.88241
2681.24 8.44651
2681.72 9.05179
2682.19 9.69866
2682.66 10.3931
2683.13 11.1358
2683.61 11.9336
2684.08 12.7874
2684.55 13.7055
2685.02 14.6888
2685.50 15.7472
2685.97 16.8820
2686.44 18.1047
2686.91 19.4174
2687.39 20.8336
2687.86 22.3560
2688.33 24.0007
2688.80 25.7715
2689.28 27.6877
2689.75 29.7542
2690.22 31.9942
2690.69 34.4143
2691.17 37.0426
2691.64 39.8878
2692.11 42.9843
2692.58 46.3435
2693.06 50.0075
2693.53 53.9915
2694.00 58.3473
2694.47 63.0952
2694.95 68.2992
2695.42 73.9863
2695.89 80.2360
2696.36 87.0839
2696.60 90.7745
2696.84 94.6295
2697.07 98.6743
2697.31 102.920
2697.54 107.377
2697.78 112.058
2698.02 116.976
2698.25 122.145
2698.49 127.601
2698.73 133.316
2698.96 139.352
2699.20 145.677
2699.44 152.362
2699.67 159.370
2699.91 166.747
2700.14 174.515
2700.38 182.731
2700.62 191.349
2700.85 200.426
2701.09 209.987
2701.33 220.100
2701.56 230.707
2701.80 241.877
2702.03 253.635
2702.29 266.979
2702.54 281.071
2702.80 295.942
2703.05 311.625
2703.30 328.148
2703.56 345.537
2703.81 363.812
2704.06 382.912
2704.32 402.995
2704.57 423.988
2704.83 445.881
2705.08 468.558
2705.59 516.547
2706.09 567.236
2707.07 669.301
2707.56 719.971
2708.05 768.331
2708.29 791.167
2708.54 812.635
2708.78 832.598
2709.02 850.832
2709.27 867.132
2709.51 881.313
2709.76 893.220
2710.00 902.730
2710.39 912.773
2710.78 916.312
2711.10 914.466
2711.42 908.596
2711.74 898.936
2712.05 885.891
2712.37 869.780
2712.69 851.140
2713.00 830.375
2713.32 807.933
2713.96 759.604
2714.59 709.161
2715.23 658.844
2715.86 610.319
2716.26 581.208
2716.66 553.406
2717.05 526.866
2717.45 501.767
2717.85 477.989
2718.25 455.634
2718.64 434.602
2719.04 414.841
2719.32 401.684
2719.60 389.105
2719.88 377.082
2720.15 365.632
2720.43 354.650
2720.71 344.153
2721.27 324.553
2721.83 306.583
2722.38 290.146
2722.94 275.044
2723.50 261.200
2723.88 252.310
2724.27 243.933
2724.65 235.993
2725.03 228.500
2725.42 221.385
2725.80 214.661
2726.18 208.282
2726.57 202.226
2726.95 196.459
2727.33 190.990
2727.72 185.786
2728.10 180.830
2728.48 176.096
2728.87 171.593
2729.63 163.191
2730.40 155.507
2731.17 148.471
2731.93 142.011
2732.70 136.072
2733.47 130.586
2734.23 125.512
2735.00 120.810
2735.77 116.448
2736.36 113.281
2736.95 110.288
2737.54 107.447
2738.14 104.758
2738.73 102.201
2739.32 99.7727
2739.91 97.4577
2740.51 95.2496
2741.69 91.1285
2742.88 87.3677
2744.06 83.9248
2745.24 80.7659
2746.01 78.8546
2746.78 77.0406
2747.55 75.3169
2748.31 73.6794
2749.08 72.1183
2749.84 70.6323
2750.61 69.2128
2751.38 67.8592
2752.91 65.3248
2754.44 63.0038
2755.98 60.8703
2757.51 58.9033
2759.04 57.0838
2760.58 55.3985
2762.11 53.8326
2763.64 52.3745
2765.18 51.0129
2766.71 49.7405
2768.24 48.5485
2769.78 47.4333
2771.31 46.3846
2772.84 45.3932
2774.38 44.4567
2775.91 43.5735
2777.44 42.7373
2778.98 41.9451
2780.51 41.1942
2782.04 40.4812
2783.58 39.8023
2785.11 39.1567
2786.64 38.5418
2788.18 37.9547
2789.71 37.3938
2791.24 36.8584
2792.78 36.3459
2794.31 35.8550
2797.38 34.9336
2800.44 34.0842
2803.51 33.2992
2806.58 32.5721
2809.64 31.8959
2812.71 31.2664
2815.78 30.6783
2818.84 30.1281
2821.07 29.7495
2823.30 29.3880
2825.53 29.0423
2827.76 28.7115
2829.99 28.3943
2832.22 28.0913
2836.68 27.5203
2841.15 26.9917
2845.61 26.5021
2850.07 26.0472
2854.53 25.6233
2857.59 25.3493
2860.66 25.0867
2863.73 24.8347
2866.79 24.5950
2872.93 24.1438
2875.99 23.9322
2879.06 23.7294
2882.13 23.5333
2885.19 23.3452
2891.32 22.9899
2897.46 22.6598
2903.59 22.3514
2910.28 22.0390
2916.97 21.7473
2923.66 21.4757
2930.35 21.2210
2937.04 20.9826
2943.73 20.7580
2950.43 20.5483
2957.12 20.3479
2963.25 20.1759
2969.38 20.0113
2975.52 19.8533
2981.65 19.7044
2993.91 19.4245
3006.18 19.1694
3018.45 18.9333
3030.71 18.7163
3042.98 18.5151
3055.25 18.3273
3067.51 18.1531
3079.78 17.9895
3092.04 17.8361
3104.31 17.6922
3116.58 17.5561
3128.84 17.4278
3141.11 17.3063
3153.38 17.1908
3174.56 17.0049
3195.75 16.8339
3216.94 16.6751
3238.12 16.5281
3259.31 16.3906
3280.50 16.2616
3301.69 16.1400
3322.87 16.0253
3347.41 15.9007
3371.94 15.7828
3396.47 15.6712
3421.00 15.5655
3445.54 15.4645
3470.07 15.3682
3519.13 15.1868
3565.97 15.0262
3612.80 14.8742
3659.64 14.7301
3706.47 14.5916
3753.31 14.4575
3800.14 14.3271
3846.98 14.1987
3893.81 14.0715
