Sm-154(n,tot) ENDFB-8.0
25.8053 106.986
25.8114 109.007
25.8174 111.457
25.8235 114.384
25.8295 117.827
25.8356 121.834
25.8416 126.447
25.8477 131.733
25.8538 137.744
25.8598 144.537
25.8659 152.162
25.8719 160.705
25.8780 170.203
25.8840 180.748
25.8901 192.370
25.8939 200.233
25.8977 208.563
25.9015 217.372
25.9052 226.648
25.9090 236.451
25.9128 246.741
25.9166 257.581
25.9204 268.921
25.9272 290.737
25.9340 314.280
25.9408 339.621
25.9476 366.664
25.9545 395.440
25.9613 425.790
25.9681 457.649
25.9749 490.880
25.9832 533.142
25.9915 576.826
26.0082 666.608
26.0249 755.924
26.0332 798.851
26.0415 839.690
26.0498 877.868
26.0582 912.680
26.0665 943.505
26.0748 969.748
26.0804 984.577
26.0860 997.002
26.0916 1006.91
26.0972 1014.21
26.1016 1018.11
26.1016 1018.12
26.1017 1018.17
26.1017 1018.21
26.1018 1018.28
26.1021 1018.43
26.1025 1018.72
26.1035 1019.25
26.1053 1020.07
26.1090 1020.84
26.1100 1020.85
26.1116 1020.66
26.1169 1018.46
26.1222 1013.82
26.1275 1006.78
26.1328 997.388
26.1426 974.167
26.1524 943.822
26.1624 906.400
26.1723 863.401
26.1823 815.803
26.1922 764.823
26.2094 671.918
26.2266 577.747
26.2366 524.500
26.2465 473.194
26.2565 424.450
26.2615 401.193
26.2664 378.788
26.2737 347.663
26.2809 318.405
26.2882 291.062
26.2954 265.651
26.3026 242.160
26.3063 231.124
26.3099 220.553
26.3135 210.440
26.3171 200.774
26.3207 191.548
26.3244 182.749
26.3293 171.324
26.3343 160.657
26.3393 150.716
26.3443 141.465
26.3493 132.872
26.3542 124.900
26.3592 117.514
26.3642 110.693
26.3692 104.375
26.3742 98.5398
26.3791 93.1560
26.3841 88.2011
26.3891 83.6250
26.3941 79.4092
26.3990 75.5261
26.4040 71.9566
26.4079 69.3860
26.4117 66.9733
26.4156 64.7085
26.4194 62.5871
26.4233 60.5890
26.4271 58.7114
26.4310 56.9460
26.4348 55.2895
26.4425 52.2534
26.4502 49.5589
26.4579 47.1564
26.4656 45.0065
26.4733 43.0728
26.4810 41.3307
26.4886 39.7524
26.4963 38.3164
26.5040 37.0025
26.5117 35.7984
26.5194 34.6888
26.5271 33.6624
26.5371 32.4409
26.5470 31.3250
26.5570 30.3002
26.5669 29.3554
26.5769 28.4790
26.5868 27.6646
26.5968 26.9036
26.6068 26.1919
26.6267 24.8940
26.6466 23.7393
26.6665 22.7038
26.6864 21.7688
26.7063 20.9194
26.7262 20.1444
26.7461 19.4337
26.7660 18.7795
26.7860 18.1746
26.8059 17.6142
26.8258 17.0931
26.8457 16.6073
26.8656 16.1532
26.8855 15.7280
26.9253 14.9540
26.9652 14.2676
27.0050 13.6556
27.0484 13.0603
27.0919 12.5303
27.1353 12.0571
27.1788 11.6345
27.2222 11.2574
27.2657 10.9224
27.3091 10.6273
27.3525 10.3716
27.3815 10.2236
27.4105 10.0948
27.4394 9.98663
27.4684 9.90177
27.4974 9.84420
27.5263 9.82037
27.5553 9.84109
27.5698 9.87366
27.5842 9.92564
27.5987 10.0022
27.6132 10.1104
27.6277 10.2600
27.6349 10.3544
27.6422 10.4647
27.6494 10.5934
27.6566 10.7433
27.6639 10.9178
27.6711 11.1208
27.6784 11.3569
27.6856 11.6310
27.6928 11.9490
27.7001 12.3175
27.7069 12.7154
27.7137 13.1708
27.7205 13.6910
27.7272 14.2841
27.7340 14.9587
27.7408 15.7241
27.7476 16.5902
27.7544 17.5658
27.7612 18.6645
27.7646 19.2640
27.7680 19.8962
27.7714 20.5664
27.7748 21.2720
27.7815 22.8007
27.7883 24.4977
27.7951 26.3714
27.8019 28.4315
27.8087 30.6832
27.8125 32.0512
27.8164 33.4854
27.8202 34.9867
27.8241 36.5516
27.8318 39.8899
27.8395 43.5010
27.8472 47.3861
27.8549 51.5261
27.8625 55.9111
27.8702 60.5208
27.8802 66.7805
27.8902 73.2981
27.9001 79.9831
27.9101 86.7226
27.9236 95.8024
27.9372 104.436
27.9472 110.293
27.9571 115.587
27.9626 118.195
27.9684 120.771
27.9743 123.057
27.9843 126.223
27.9929 128.194
28.0011 129.375
28.0100 129.851
28.0189 129.491
28.0263 128.556
28.0337 127.062
28.0430 124.413
28.0524 120.974
28.0617 116.822
28.0710 112.055
28.0804 106.759
28.0897 101.060
28.0986 95.3383
28.1075 89.4487
28.1164 83.4775
28.1253 77.5118
28.1355 70.7962
28.1457 64.2948
28.1558 58.0939
28.1660 52.2665
28.1753 47.2857
28.1800 44.9325
28.1847 42.6801
28.1893 40.5204
28.1940 38.4630
28.1987 36.4994
28.2033 34.6373
28.2080 32.8677
28.2127 31.1969
28.2173 29.6157
28.2220 28.1286
28.2267 26.7269
28.2313 25.4136
28.2360 24.1801
28.2407 23.0285
28.2451 21.9974
28.2496 21.0350
28.2540 20.1357
28.2585 19.2965
28.2629 18.5128
28.2674 17.7849
28.2718 17.1081
28.2763 16.4793
28.2807 15.8946
28.2852 15.3537
28.2896 14.8525
28.2941 14.3885
28.2985 13.9581
28.3030 13.5610
28.3074 13.1938
28.3119 12.8545
28.3164 12.5402
28.3208 12.2504
28.3253 11.9826
28.3297 11.7352
28.3386 11.2943
28.3475 10.9174
28.3564 10.5936
28.3653 10.3152
28.3742 10.0743
28.3831 9.86538
28.3933 9.65887
28.4035 9.48101
28.4137 9.32679
28.4239 9.19214
28.4442 8.96929
28.4646 8.79363
28.4849 8.65283
28.5053 8.53906
28.5256 8.44686
28.5460 8.37264
28.5867 8.26810
28.6274 8.21162
28.6681 8.19541
28.7088 8.21518
28.7495 8.26894
28.7902 8.35649
28.8310 8.47906
28.8717 8.63929
28.9090 8.82269
28.9463 9.04546
28.9836 9.31337
29.0209 9.63403
29.0396 9.81715
29.0583 10.0175
29.0769 10.2367
29.0956 10.4770
29.1142 10.7407
29.1329 11.0305
29.1516 11.3499
29.1702 11.7026
29.1940 12.2076
29.2177 12.7866
29.2296 13.1086
29.2415 13.4551
29.2533 13.8293
29.2652 14.2337
29.2771 14.6730
29.2890 15.1507
29.3008 15.6729
29.3127 16.2451
29.3246 16.8761
29.3365 17.5741
29.3483 18.3515
29.3602 19.2226
29.3683 19.8765
29.3763 20.5887
29.3844 21.3670
29.3924 22.2195
29.4005 23.1591
29.4086 24.1972
29.4126 24.7576
29.4166 25.3483
29.4206 25.9714
29.4247 26.6276
29.4287 27.3225
29.4327 28.0575
29.4368 28.8352
29.4408 29.6588
29.4448 30.5316
29.4488 31.4571
29.4529 32.4391
29.4569 33.4789
29.4609 34.5859
29.4650 35.7622
29.4690 37.0124
29.4730 38.3417
29.4770 39.7554
29.4811 41.2592
29.4851 42.8590
29.4891 44.5566
29.4919 45.7844
29.4946 47.0654
29.4974 48.4017
29.5002 49.7906
29.5029 51.2446
29.5057 52.7554
29.5084 54.3366
29.5112 55.9793
29.5139 57.6979
29.5167 59.4893
29.5195 61.3562
29.5222 63.2942
29.5250 65.3201
29.5277 67.4221
29.5305 69.6183
29.5332 71.8958
29.5358 74.0896
29.5383 76.3558
29.5409 78.7144
29.5434 81.1492
29.5460 83.6818
29.5485 86.2947
29.5510 89.0107
29.5536 91.8108
29.5583 97.2135
29.5629 102.945
29.5676 109.043
29.5722 115.494
29.5769 122.338
29.5816 129.557
29.5862 137.176
29.5909 145.203
29.5956 153.664
29.6002 162.549
29.6049 171.861
29.6096 181.583
29.6142 191.754
29.6189 202.331
29.6236 213.329
29.6282 224.741
29.6329 236.583
29.6375 248.791
29.6422 261.402
29.6469 274.343
29.6515 287.647
29.6562 301.232
29.6655 329.241
29.6749 358.103
29.6842 387.502
29.7029 446.422
29.7122 475.111
29.7215 502.690
29.7308 528.698
29.7402 552.654
29.7495 574.193
29.7588 592.834
29.7692 609.745
29.7796 622.249
29.7898 629.960
29.8000 632.909
29.8041 632.739
29.8107 630.816
29.8174 626.882
29.8240 620.982
29.8307 613.182
29.8408 597.868
29.8509 578.730
29.8609 556.484
29.8708 531.439
29.8777 513.035
29.8845 493.756
29.8981 453.312
29.9081 422.662
29.9180 391.813
29.9280 361.184
29.9380 331.263
29.9480 302.356
29.9580 274.823
29.9680 248.847
29.9730 236.522
29.9780 224.651
29.9830 213.224
29.9879 202.296
29.9929 191.828
29.9979 181.863
30.0029 172.361
30.0079 163.356
30.0129 154.824
30.0179 146.755
30.0229 139.127
30.0279 131.957
30.0329 125.217
30.0379 118.894
30.0429 112.960
30.0479 107.425
30.0529 102.259
30.0578 97.4457
30.0647 91.4168
30.0715 85.9717
30.0783 81.0683
30.0851 76.6653
30.0919 72.7228
30.0987 69.2028
30.1055 66.0691
30.1123 63.2915
30.1191 60.8300
30.1259 58.6597
30.1327 56.7534
30.1396 55.0864
30.1464 53.6361
30.1532 52.3823
30.1600 51.3067
30.1668 50.3943
30.1740 49.5821
30.1813 48.9220
30.1886 48.4002
30.1958 48.0064
30.2031 47.7300
30.2104 47.5627
30.2203 47.4984
30.2303 47.6134
30.2403 47.8975
30.2503 48.3437
30.2603 48.9492
30.2703 49.7125
30.2803 50.6375
30.2902 51.7275
30.3002 52.9929
30.3102 54.4441
30.3202 56.0957
30.3302 57.9645
30.3402 60.0773
30.3502 62.4582
30.3602 65.1468
30.3701 68.1795
30.3769 70.4735
30.3838 72.9711
30.3906 75.6934
30.3974 78.6647
30.4042 81.9121
30.4110 85.4661
30.4178 89.3614
30.4246 93.6298
30.4314 98.3273
30.4382 103.496
30.4450 109.190
30.4518 115.467
30.4587 122.395
30.4655 130.044
30.4723 138.494
30.4791 147.815
30.4841 155.285
30.4891 163.305
30.4941 171.930
30.4990 181.202
30.5040 191.188
30.5090 201.892
30.5140 213.383
30.5190 225.710
30.5240 238.952
30.5290 253.105
30.5340 268.250
30.5390 284.437
30.5440 301.756
30.5490 320.190
30.5540 339.823
30.5590 360.705
30.5630 378.786
30.5671 397.762
30.5712 417.659
30.5753 438.446
30.5794 460.244
30.5835 482.965
30.5876 506.736
30.5916 531.454
30.5998 584.002
30.6080 640.648
30.6162 701.372
30.6243 766.085
30.6343 850.388
30.6443 939.845
30.6543 1033.98
30.6643 1131.73
30.7042 1536.35
30.7178 1667.73
30.7314 1788.77
30.7414 1868.47
30.7514 1938.59
30.7577 1977.07
30.7639 2010.91
30.7702 2039.82
30.7764 2063.52
30.7823 2080.95
30.7882 2093.47
30.7941 2100.98
30.8000 2103.44
30.8077 2099.05
30.8153 2086.13
30.8230 2064.88
30.8306 2035.56
30.8385 1997.31
30.8464 1951.43
30.8543 1898.55
30.8622 1839.39
30.8707 1770.09
30.8791 1695.57
30.8876 1616.68
30.8960 1534.64
30.9297 1193.88
30.9405 1087.47
30.9512 984.815
30.9619 886.895
30.9727 794.793
30.9811 726.800
30.9895 663.031
30.9980 603.457
31.0064 548.262
31.0106 522.242
31.0148 497.287
31.0191 473.383
31.0233 450.567
31.0275 428.714
31.0317 407.905
31.0359 388.020
31.0401 369.127
31.0443 351.110
31.0486 333.987
31.0528 317.729
31.0570 302.342
31.0612 287.722
31.0654 273.876
31.0697 260.772
31.0739 248.409
31.0781 236.696
31.0823 225.632
31.0865 215.188
31.0907 205.355
31.0950 196.058
31.0992 187.313
31.1034 179.050
31.1076 171.281
31.1114 164.586
31.1153 158.262
31.1191 152.256
31.1229 146.582
31.1268 141.194
31.1306 136.104
31.1383 126.712
31.1459 118.265
31.1536 110.680
31.1613 103.841
31.1689 97.6803
31.1766 92.1060
31.1843 87.0578
31.1919 82.4753
31.1996 78.3099
31.2073 74.5038
31.2149 71.0255
31.2226 67.8296
31.2303 64.8927
31.2387 61.9186
31.2471 59.1907
31.2556 56.6749
31.2640 54.3530
31.2724 52.1989
31.2809 50.1997
31.2893 48.3350
31.2977 46.5957
31.3062 44.9659
31.3146 43.4391
31.3230 42.0026
31.3315 40.6518
31.3483 38.1730
31.3652 35.9563
31.3782 34.3962
31.3913 32.9555
31.4043 31.6195
31.4173 30.3796
31.4304 29.2245
31.4434 28.1478
31.4564 27.1415
31.4695 26.1992
31.4825 25.3148
31.4955 24.4847
31.5086 23.7037
31.5216 22.9678
31.5477 21.6174
31.5737 20.4101
31.5983 19.3860
31.6228 18.4569
31.6235 18.4303
31.6260 18.3410
31.6285 18.2527
31.6335 18.0787
31.6434 17.7402
31.6633 17.0995
31.6832 16.5034
31.7031 15.9483
31.7230 15.4299
31.7429 14.9456
31.7628 14.4919
31.7827 14.0669
31.8070 13.5835
31.8312 13.1353
31.8555 12.7190
31.8798 12.3321
31.9040 11.9716
31.9283 11.6355
31.9526 11.3217
31.9768 11.0287
32.0254 10.4981
32.0739 10.0333
32.1225 9.62561
32.1710 9.26848
32.2175 8.96838
32.2640 8.70574
32.3106 8.47746
32.3571 8.28115
32.4036 8.11489
32.4502 7.97744
32.4967 7.86807
32.5432 7.78656
32.5995 7.72565
32.6557 7.70757
32.7120 7.73533
32.7682 7.81356
32.7964 7.87361
32.8245 7.94898
32.8526 8.04098
32.8808 8.15110
32.9089 8.28116
32.9370 8.43328
32.9652 8.60999
32.9933 8.81419
33.0229 9.06289
33.0525 9.35102
33.0821 9.68459
33.1117 10.0710
33.1413 10.5192
33.1709 11.0406
33.1857 11.3331
33.2005 11.6494
33.2153 11.9921
33.2301 12.3638
33.2524 12.9834
33.2746 13.6886
33.2857 14.0784
33.2968 14.4956
33.3079 14.9433
33.3190 15.4245
33.3301 15.9433
33.3412 16.5029
33.3523 17.1091
33.3634 17.7664
33.3745 18.4825
33.3856 19.2641
33.3967 20.1212
33.4078 21.0651
33.4160 21.8213
33.4241 22.6370
33.4322 23.5206
33.4404 24.4806
33.4485 25.5285
33.4567 26.6734
33.4648 27.9301
33.4729 29.3142
33.4811 30.8462
33.4892 32.5435
33.4933 33.4624
33.4974 34.4325
33.5014 35.4576
33.5055 36.5415
33.5096 37.6915
33.5137 38.9062
33.5177 40.1935
33.5218 41.5582
33.5259 43.0061
33.5299 44.5429
33.5340 46.1748
33.5381 47.9085
33.5425 49.9288
33.5470 52.0840
33.5514 54.3886
33.5559 56.8537
33.5603 59.4908
33.5647 62.3121
33.5692 65.3305
33.5736 68.5597
33.5781 72.0218
33.5825 75.7163
33.5869 79.6661
33.5914 83.8875
33.5958 88.3973
33.6003 93.2129
33.6047 98.3520
33.6091 103.833
33.6132 109.188
33.6173 114.847
33.6214 120.840
33.6254 127.181
33.6295 133.885
33.6336 140.967
33.6376 148.444
33.6417 156.329
33.6458 164.659
33.6499 173.407
33.6539 182.607
33.6580 192.273
33.6621 202.419
33.6661 213.055
33.6702 224.194
33.6743 235.846
33.6780 246.922
33.6817 258.407
33.6891 282.708
33.6965 308.846
33.7039 336.759
33.7113 366.511
33.7187 397.987
33.7261 431.166
33.7335 465.958
33.7417 505.952
33.7498 547.556
33.7579 590.526
33.7661 634.575
33.7986 814.411
33.8149 900.531
33.8231 941.012
33.8312 979.061
33.8394 1014.26
33.8475 1046.15
33.8556 1074.31
33.8638 1098.38
33.8695 1112.72
33.8753 1124.73
33.8810 1134.35
33.8868 1141.51
33.8934 1146.67
33.9000 1148.43
33.9019 1148.31
33.9081 1146.00
33.9142 1140.78
33.9204 1132.68
33.9265 1121.79
33.9353 1101.69
33.9440 1076.49
33.9524 1047.89
33.9607 1015.41
33.9676 986.187
33.9744 954.957
33.9881 887.458
34.0048 798.595
34.0215 706.680
34.0383 615.350
34.0466 570.914
34.0550 527.824
34.0630 488.106
34.0710 450.075
34.0790 413.840
34.0869 379.525
34.0949 347.175
34.1029 316.920
34.1109 288.739
34.1189 262.619
34.1231 249.719
34.1272 237.400
34.1314 225.621
34.1356 214.371
34.1398 203.615
34.1440 193.392
34.1481 183.661
34.1523 174.409
34.1565 165.601
34.1607 157.263
34.1649 149.358
34.1691 141.871
34.1732 134.786
34.1774 128.086
34.1816 121.755
34.1858 115.777
34.1919 107.668
34.1979 100.237
34.2040 93.4256
34.2101 87.1869
34.2162 81.4688
34.2223 76.2483
34.2284 71.4763
34.2344 67.1155
34.2405 63.1245
34.2466 59.4838
34.2527 56.1560
34.2588 53.1129
34.2649 50.3239
34.2709 47.7743
34.2770 45.4371
34.2831 43.2923
34.2915 40.6208
34.2998 38.2392
34.3082 36.1044
34.3166 34.1891
34.3249 32.4606
34.3333 30.8987
34.3416 29.4805
34.3500 28.1878
34.3584 27.0039
34.3667 25.9184
34.3751 24.9184
34.3835 23.9941
34.3918 23.1361
34.4002 22.3392
34.4085 21.5961
34.4169 20.9014
34.4291 19.9671
34.4412 19.1139
34.4534 18.3301
34.4656 17.6088
34.4777 16.9417
34.4899 16.3238
34.5021 15.7490
34.5142 15.2140
34.5264 14.7140
34.5386 14.2466
34.5507 13.8081
34.5629 13.3965
34.5872 12.6444
34.6115 11.9749
34.6283 11.5560
34.6450 11.1670
34.6617 10.8050
34.6785 10.4675
34.6952 10.1520
34.7119 9.85692
34.7454 9.32025
34.7788 8.84549
34.8123 8.42342
34.8457 8.04617
34.8792 7.70741
34.9111 7.41504
34.9430 7.14924
34.9750 6.90664
35.0069 6.68466
35.0388 6.48084
35.0708 6.29334
35.1027 6.12039
35.1346 5.96052
35.1985 5.67505
35.2624 5.42857
35.3262 5.21441
35.3901 5.02750
35.4388 4.90080
35.4874 4.78607
35.5361 4.68202
35.5847 4.58756
35.6821 4.42356
35.7794 4.28784
35.8767 4.17611
35.9740 4.08522
36.0713 4.01266
36.1686 3.95649
36.2416 3.92422
36.3146 3.89995
36.3876 3.88341
36.4606 3.87440
36.5336 3.87273
36.6066 3.87826
36.6796 3.89100
36.7161 3.90007
36.7526 3.91097
36.7965 3.92653
36.8404 3.94479
36.8843 3.96580
36.9282 3.98962
36.9722 4.01633
36.9941 4.03078
37.0161 4.04599
37.0380 4.06196
37.0600 4.07871
37.0820 4.09625
37.1039 4.11459
37.1312 4.13846
37.1584 4.16362
37.1856 4.19009
37.2128 4.21789
37.2401 4.24708
37.2673 4.27768
37.2945 4.30972
37.3218 4.34325
37.3453 4.37344
37.3688 4.40481
37.3923 4.43738
37.4158 4.47116
37.4393 4.50623
37.4629 4.54258
37.4864 4.58029
37.5099 4.61936
37.5297 4.65337
37.5495 4.68840
37.5681 4.72221
37.5866 4.75695
37.6052 4.79268
37.6238 4.82939
37.6423 4.86714
37.6609 4.90592
37.6795 4.94580
37.6980 4.98675
37.7252 5.04889
37.7525 5.11356
37.7797 5.18086
37.8069 5.25089
37.8342 5.32378
37.8614 5.39964
37.8886 5.47859
37.9158 5.56075
37.9431 5.64632
37.9703 5.73543
37.9975 5.82822
38.0248 5.92488
38.0384 5.97473
38.0520 6.02559
38.0656 6.07754
38.0792 6.13054
38.0928 6.18469
38.1065 6.23994
38.1201 6.29635
38.1337 6.35396
38.1560 6.45093
38.1782 6.55132
38.2005 6.65528
38.2228 6.76291
38.2451 6.87447
38.2673 6.99008
38.2896 7.10993
38.3119 7.23416
38.3119 7.23427
38.3120 7.23461
38.3120 7.23490
38.3121 7.23552
38.3123 7.23672
38.3128 7.23910
38.3136 7.24394
38.3153 7.25364
38.3187 7.27312
38.3255 7.31235
38.3391 7.39213
38.3662 7.55723
38.3911 7.71536
38.4160 7.88027
38.4409 8.05245
38.4658 8.23219
38.4907 8.42005
38.5156 8.61636
38.5405 8.82168
38.5654 9.03655
38.5973 9.32684
38.6292 9.63511
38.6611 9.96284
38.6930 10.3116
38.7249 10.6833
38.7568 11.0799
38.7887 11.5038
38.8206 11.9573
38.8540 12.4681
38.8708 12.7381
38.8875 13.0183
38.9042 13.3096
38.9209 13.6124
38.9377 13.9274
38.9544 14.2549
38.9711 14.5962
38.9879 14.9517
39.0046 15.3223
39.0213 15.7086
39.0380 16.1120
39.0548 16.5332
39.0715 16.9736
39.0882 17.4339
39.1049 17.9159
39.1217 18.4209
39.1384 18.9502
39.1551 19.5052
39.1718 20.0884
39.1886 20.7012
39.2053 21.3460
39.2220 22.0244
39.2388 22.7399
39.2555 23.4949
39.2722 24.2925
39.2889 25.1353
39.3057 26.0283
39.3224 26.9745
39.3391 27.9794
39.3558 29.0471
39.3802 30.7258
39.3923 31.6265
39.4045 32.5709
39.4167 33.5637
39.4288 34.6066
39.4410 35.7051
39.4532 36.8615
39.4653 38.0823
39.4775 39.3705
39.4897 40.7338
39.5018 42.1761
39.5140 43.7067
39.5261 45.3308
39.5383 47.0582
39.5505 48.8989
39.5672 51.6367
39.5839 54.6437
39.6007 57.9607
39.6174 61.6352
39.6257 63.6285
39.6341 65.7336
39.6425 67.9657
39.6508 70.3311
39.6592 72.8482
39.6676 75.5257
39.6759 78.3830
39.6843 81.4390
39.6927 84.7189
39.7010 88.2394
39.7094 92.0365
39.7177 96.1327
39.7261 100.574
39.7345 105.390
39.7428 110.634
39.7512 116.358
39.7596 122.629
39.7679 129.501
39.7763 137.058
39.7846 145.387
39.7930 154.596
39.8014 164.770
39.8097 176.043
39.8181 188.546
39.8238 197.868
39.8295 207.865
39.8352 218.606
39.8409 230.147
39.8466 242.571
39.8523 255.896
39.8580 270.210
39.8637 285.579
39.8694 302.106
39.8751 319.805
39.8808 338.779
39.8865 359.107
39.8922 380.905
39.8979 404.177
39.9036 429.039
39.9093 455.572
39.9135 476.187
39.9177 497.725
39.9261 543.833
39.9344 594.234
39.9428 649.019
39.9512 708.502
39.9595 772.690
39.9679 841.764
39.9762 915.783
39.9846 994.853
39.9930 1078.73
40.0013 1167.49
40.0097 1260.71
40.0181 1358.34
40.0264 1459.77
40.0432 1672.49
40.0796 2160.00
40.0964 2379.40
40.1131 2585.34
40.1215 2680.63
40.1298 2769.49
40.1382 2850.93
40.1465 2924.06
40.1554 2991.46
40.1642 3047.71
40.1731 3092.04
40.1819 3123.86
40.1910 3142.98
40.2000 3148.35
40.2084 3140.94
40.2168 3121.68
40.2252 3090.81
40.2336 3048.72
40.2453 2971.83
40.2571 2875.72
40.2679 2771.91
40.2788 2655.60
40.2882 2546.73
40.2975 2431.55
40.3163 2188.25
40.3380 1896.99
40.3596 1610.81
40.3705 1473.64
40.3813 1342.17
40.3922 1217.42
40.4030 1100.23
40.4114 1015.06
40.4198 934.804
40.4282 859.527
40.4366 789.241
40.4449 723.900
40.4533 663.406
40.4575 634.935
40.4617 607.620
40.4659 581.439
40.4701 556.368
40.4755 525.483
40.4809 496.410
40.4864 468.977
40.4918 443.221
40.4972 418.980
40.5026 396.276
40.5080 374.993
40.5135 355.065
40.5189 336.391
40.5243 318.971
40.5297 302.706
40.5352 287.531
40.5406 273.358
40.5460 260.179
40.5514 247.909
40.5568 236.492
40.5623 225.854
40.5677 215.985
40.5731 206.798
40.5785 198.282
40.5840 190.360
40.5894 183.021
40.5948 176.210
40.6002 169.892
40.6057 164.022
40.6111 158.590
40.6165 153.555
40.6219 148.889
40.6274 144.559
40.6328 140.558
40.6382 136.855
40.6436 133.431
40.6490 130.261
40.6545 127.340
40.6599 124.642
40.6653 122.162
40.6707 119.879
40.6762 117.788
40.6816 115.877
40.6870 114.133
40.6924 112.547
40.6979 111.117
40.7033 109.832
40.7087 108.686
40.7141 107.673
40.7195 106.793
40.7250 106.038
40.7304 105.405
40.7351 104.956
40.7398 104.595
40.7444 104.321
40.7491 104.135
40.7538 104.035
40.7585 104.022
40.7632 104.096
40.7679 104.257
40.7725 104.506
40.7772 104.845
40.7819 105.276
40.7866 105.799
40.7913 106.418
40.7960 107.135
40.8006 107.951
40.8053 108.873
40.8108 110.077
40.8162 111.430
40.8216 112.945
40.8270 114.624
40.8325 116.483
40.8379 118.524
40.8433 120.762
40.8487 123.210
40.8546 126.137
40.8606 129.348
40.8660 132.561
40.8714 136.040
40.8768 139.811
40.8822 143.892
40.8877 148.315
40.8931 153.086
40.8985 158.238
40.9039 163.797
40.9094 169.803
40.9148 176.264
40.9202 183.237
40.9256 190.729
40.9311 198.803
40.9365 207.469
40.9419 216.779
40.9473 226.775
40.9528 237.520
40.9582 249.020
40.9636 261.339
40.9690 274.526
40.9744 288.656
40.9799 303.728
40.9853 319.816
40.9907 336.974
40.9961 355.287
41.0016 374.740
41.0070 395.457
41.0124 417.411
41.0178 440.734
41.0233 465.388
41.0287 491.460
41.0341 518.994
41.0395 548.084
41.0449 578.659
41.0504 610.804
41.0558 644.545
41.0612 679.970
41.0666 716.965
41.0721 755.600
41.0775 795.877
41.0829 837.868
41.0883 881.400
41.0937 926.527
41.0992 973.211
41.1046 1021.50
41.1100 1071.16
41.1209 1174.57
41.1317 1282.98
41.1426 1395.43
41.1534 1510.90
41.1642 1628.07
41.1850 1851.90
41.1953 1961.13
41.2057 2066.52
41.2165 2171.29
41.2273 2268.65
41.2382 2357.04
41.2490 2434.76
41.2580 2489.79
41.2669 2535.99
41.2758 2572.90
41.2847 2599.96
41.2924 2615.13
41.3000 2622.69
41.3031 2623.57
41.3130 2617.93
41.3230 2599.47
41.3329 2568.52
41.3429 2525.61
41.3508 2483.68
41.3586 2435.21
41.3665 2380.57
41.3743 2320.44
41.3821 2256.34
41.3898 2187.97
41.4053 2040.93
41.4222 1869.34
41.4391 1692.27
41.4545 1529.83
41.4700 1371.27
41.4855 1219.74
41.4932 1147.40
41.5010 1077.67
41.5087 1010.73
41.5165 946.749
41.5242 885.818
41.5319 828.010
41.5397 773.355
41.5474 721.855
41.5552 673.481
41.5629 628.235
41.5692 593.359
41.5756 560.495
41.5819 529.526
41.5882 500.390
41.5946 472.978
41.6009 447.303
41.6072 423.246
41.6136 400.733
41.6199 379.653
41.6262 359.997
41.6326 341.652
41.6389 324.545
41.6452 308.599
41.6515 293.744
41.6579 279.909
41.6642 267.028
41.6719 252.479
41.6797 239.147
41.6874 226.928
41.6952 215.723
41.7029 205.441
41.7106 195.999
41.7184 187.318
41.7261 179.328
41.7339 171.965
41.7416 165.168
41.7493 158.886
41.7571 153.068
41.7648 147.672
41.7726 142.659
41.7803 137.992
41.7880 133.645
41.8000 127.472
41.8120 121.892
41.8239 116.826
41.8359 112.209
41.8478 107.985
41.8598 104.108
41.8718 100.537
41.8837 97.2388
41.8957 94.1838
41.9076 91.3473
41.9196 88.7077
41.9316 86.2461
41.9435 83.9464
41.9555 81.7943
41.9794 77.8853
41.9949 75.6026
42.0103 73.4923
42.0258 71.5381
42.0413 69.7258
42.0568 68.0431
42.0723 66.4791
42.1032 63.6702
42.1342 61.2325
42.1651 59.1157
42.1961 57.2768
42.2270 55.6830
42.2636 54.0763
42.3002 52.7357
42.3368 51.6306
42.3734 50.7380
42.4100 50.0386
42.4465 49.5179
42.4831 49.1643
42.5197 48.9689
42.5647 48.9365
42.5957 49.0437
42.6267 49.2549
42.6576 49.5698
42.6886 49.9886
42.7195 50.5132
42.7505 51.1453
42.7814 51.8887
42.8124 52.7468
42.8433 53.7254
42.8743 54.8299
42.9053 56.0683
42.9362 57.4481
42.9672 58.9802
42.9981 60.6750
43.0291 62.5468
43.0600 64.6097
43.0966 67.3202
43.1332 70.3570
43.1698 73.7629
43.2064 77.5846
43.2430 81.8827
43.2795 86.7249
43.3161 92.1986
43.3344 95.2023
43.3527 98.4039
43.3837 104.322
43.4146 110.947
43.4456 118.396
43.4611 122.471
43.4765 126.803
43.4920 131.419
43.5075 136.343
43.5230 141.602
43.5384 147.224
43.5539 153.252
43.5694 159.721
43.5849 166.678
43.6003 174.170
43.6229 186.165
43.6341 192.705
43.6454 199.643
43.6566 207.027
43.6679 214.884
43.6791 223.272
43.6904 232.230
43.7017 241.829
43.7129 252.129
43.7242 263.204
43.7354 275.129
43.7467 288.022
43.7579 301.973
43.7692 317.134
43.7804 333.626
43.7882 345.840
43.7959 358.830
43.8037 372.665
43.8114 387.418
43.8191 403.173
43.8269 420.018
43.8346 438.050
43.8424 457.378
43.8501 478.117
43.8578 500.394
43.8656 524.348
43.8733 550.127
43.8811 577.892
43.8888 607.816
43.8965 640.085
