Pt-195(n,tot) ENDFB-8.0
0.000396875 94.1555
0.000406250 93.1807
0.000425000 91.3300
0.000443750 89.5995
0.000462500 87.9769
0.000481250 86.4513
0.000500000 85.0136
0.000515625 83.8767
0.000531250 82.7910
0.000546875 81.7528
0.000562500 80.7588
0.000578125 79.8059
0.000593750 78.8913
0.000609375 78.0126
0.000625000 77.1675
0.000640625 76.3538
0.000656250 75.5698
0.000671875 74.8137
0.000687500 74.0838
0.000718750 72.6969
0.000750000 71.3986
0.000781250 70.1800
0.000812500 69.0332
0.000843750 67.9514
0.000875000 66.9288
0.000906250 65.9601
0.000937500 65.0408
0.000968750 64.1668
0.00100000 63.3345
0.00103125 62.5408
0.00106250 61.7827
0.00109375 61.0576
0.00112500 60.3633
0.00115625 59.6976
0.00118750 59.0586
0.00121875 58.4446
0.00125000 57.8540
0.00128125 57.2853
0.00131250 56.7372
0.00134375 56.2085
0.00137500 55.6982
0.00143750 54.7282
0.00150000 53.8201
0.00156250 52.9675
0.00162500 52.1650
0.00168750 51.4078
0.00175000 50.6919
0.00181250 50.0136
0.00187500 49.3698
0.00193750 48.7576
0.00200000 48.1746
0.00209375 47.3499
0.00218750 46.5791
0.00228125 45.8567
0.00237500 45.1778
0.00246875 44.5382
0.00256250 43.9342
0.00265625 43.3627
0.00275000 42.8209
0.00284375 42.3063
0.00293750 41.8166
0.00303125 41.3500
0.00312500 40.9047
0.00321875 40.4791
0.00331250 40.0718
0.00340625 39.6816
0.00350000 39.3072
0.00359375 38.9476
0.00368750 38.6020
0.00378125 38.2693
0.00387500 37.9488
0.00396875 37.6398
0.00406250 37.3417
0.00425000 36.7754
0.00443750 36.2456
0.00462500 35.7484
0.00481250 35.2808
0.00500000 34.8398
0.00515625 34.4909
0.00531250 34.1576
0.00546875 33.8388
0.00562500 33.5334
0.00578125 33.2405
0.00593750 32.9593
0.00609375 32.6891
0.00625000 32.4290
0.00640625 32.1786
0.00656250 31.9373
0.00671875 31.7044
0.00687500 31.4795
0.00718750 31.0521
0.00750000 30.6517
0.00781250 30.2757
0.00812500 29.9217
0.00843750 29.5876
0.00875000 29.2716
0.00906250 28.9721
0.00937500 28.6878
0.00968750 28.4173
0.0100000 28.1597
0.0103125 27.9140
0.0106250 27.6792
0.0109375 27.4546
0.0112500 27.2394
0.0115625 27.0330
0.0118750 26.8349
0.0121875 26.6445
0.0125000 26.4613
0.0128125 26.2848
0.0131250 26.1147
0.0134375 25.9506
0.0137500 25.7922
0.0143750 25.4909
0.0150000 25.2086
0.0154644 25.0101
0.0159287 24.8204
0.0163930 24.6387
0.0168574 24.4646
0.0168750 24.4582
0.0169141 24.4439
0.0169531 24.4296
0.0170899 24.3802
0.0172266 24.3313
0.0175000 24.2353
0.0181250 24.0240
0.0187500 23.8234
0.0193750 23.6327
0.0200000 23.4509
0.0206625 23.2673
0.0213250 23.0924
0.0219875 22.9255
0.0226500 22.7659
0.0233125 22.6132
0.0239750 22.4669
0.0246375 22.3265
0.0253000 22.1917
0.0262779 22.0020
0.0272559 21.8227
0.0282338 21.6528
0.0292117 21.4915
0.0301896 21.3381
0.0311676 21.1920
0.0321455 21.0526
0.0331234 20.9195
0.0346541 20.7226
0.0361847 20.5382
0.0377154 20.3652
0.0392461 20.2023
0.0407767 20.0486
0.0423074 19.9034
0.0438381 19.7658
0.0453688 19.6353
0.0465266 19.5408
0.0476844 19.4498
0.0488422 19.3621
0.0500000 19.2774
0.0515625 19.1676
0.0531250 19.0627
0.0546875 18.9623
0.0562500 18.8661
0.0578125 18.7739
0.0593750 18.6853
0.0609375 18.6001
0.0625000 18.5181
0.0640625 18.4392
0.0656250 18.3630
0.0671875 18.2896
0.0687500 18.2186
0.0718750 18.0837
0.0750000 17.9572
0.0781250 17.8382
0.0812500 17.7261
0.0843750 17.6203
0.0875000 17.5202
0.0906250 17.4253
0.0937500 17.3351
0.0968750 17.2493
0.100000 17.1675
0.103125 17.0894
0.106250 17.0148
0.109375 16.9433
0.112500 16.8748
0.115625 16.8090
0.118750 16.7458
0.121875 16.6851
0.125000 16.6266
0.128125 16.5703
0.131250 16.5160
0.134375 16.4635
0.137500 16.4129
0.143750 16.3165
0.150000 16.2260
0.156250 16.1408
0.162500 16.0605
0.168750 15.9847
0.175000 15.9129
0.181250 15.8448
0.187500 15.7799
0.193750 15.7182
0.200000 15.6593
0.208203 15.5860
0.216406 15.5169
0.224609 15.4514
0.232813 15.3893
0.241016 15.3302
0.249219 15.2739
0.257422 15.2203
0.265625 15.1691
0.275000 15.1133
0.284375 15.0602
0.293750 15.0095
0.303125 14.9611
0.312500 14.9147
0.321875 14.8703
0.331250 14.8277
0.340625 14.7868
0.350000 14.7474
0.359375 14.7095
0.368750 14.6730
0.378125 14.6377
0.387500 14.6037
0.396875 14.5708
0.406250 14.5391
0.425000 14.4784
0.443750 14.4212
0.462500 14.3673
0.500000 14.2678
0.531250 14.1926
0.562500 14.1231
0.593750 14.0583
0.625000 13.9978
0.687500 13.8883
0.750000 13.7908
0.812500 13.7030
0.875000 13.6235
0.937500 13.5505
1.00000 13.4830
1.09375 13.3906
1.18750 13.3066
1.25000 13.2547
1.37500 13.1589
1.50000 13.0718
1.56250 13.0310
1.65625 12.9728
1.75000 12.9177
1.87500 12.8484
1.90635 12.8316
2.00000 12.7832
2.18750 12.6918
2.37500 12.6068
2.46875 12.5664
2.60938 12.5080
2.75000 12.4520
2.93750 12.3805
2.99065 12.3608
3.11799 12.3147
3.24532 12.2701
3.50000 12.1838
3.68750 12.1229
3.87500 12.0640
4.25000 11.9511
4.40000 11.9076
4.43750 11.8969
4.57813 11.8571
4.71875 11.8181
5.00000 11.7418
5.31250 11.6596
5.62500 11.5800
5.93750 11.5025
6.25000 11.4271
6.56250 11.3535
6.87500 11.2815
7.50000 11.1419
8.12500 11.0074
8.75000 10.8773
9.37500 10.7509
10.0000 10.6278
10.6250 10.5076
11.2500 10.3898
11.8750 10.2742
12.5000 10.1604
12.9688 10.0762
13.4375 9.99276
13.9063 9.90991
14.3750 9.82763
15.0000 9.71881
15.3125 9.66470
15.6250 9.61077
15.9375 9.55704
16.2500 9.50353
16.5625 9.45028
16.8750 9.39738
17.1875 9.34496
17.3438 9.31900
17.5000 9.29327
17.6856 9.26309
17.8711 9.23343
18.0567 9.20445
18.2422 9.17639
18.4277 9.14953
18.5205 9.13670
18.6133 9.12433
18.7061 9.11250
18.7988 9.10128
18.8916 9.09087
18.9844 9.08139
19.0918 9.07180
19.1992 9.06399
19.3067 9.05840
19.4141 9.05556
19.4678 9.05538
19.5215 9.05617
19.5752 9.05805
19.6289 9.06116
19.6826 9.06566
19.7363 9.07173
19.7900 9.07956
19.8438 9.08940
19.8828 9.09801
19.9219 9.10801
19.9609 9.11956
20.0000 9.13283
20.0583 9.15624
20.1166 9.18461
20.1749 9.21889
20.2041 9.23859
20.2332 9.26022
20.2624 9.28396
20.2915 9.31000
20.3207 9.33859
20.3498 9.36998
20.3790 9.40447
20.4081 9.44242
20.4373 9.48423
20.4664 9.53035
20.5002 9.58981
20.5339 9.65663
20.5677 9.73190
20.6015 9.81684
20.6352 9.91300
20.6690 10.0222
20.7027 10.1465
20.7196 10.2152
20.7365 10.2886
20.7641 10.4205
20.7917 10.5686
20.8193 10.7356
20.8469 10.9243
20.8607 11.0281
20.8746 11.1388
20.8884 11.2570
20.9022 11.3834
20.9160 11.5188
20.9298 11.6639
20.9436 11.8198
20.9574 11.9872
20.9743 12.2098
20.9912 12.4540
21.0080 12.7230
21.0249 13.0197
21.0418 13.3484
21.0587 13.7138
21.0756 14.1212
21.0924 14.5771
21.1093 15.0901
21.1177 15.3709
21.1262 15.6698
21.1346 15.9885
21.1431 16.3285
21.1515 16.6922
21.1599 17.0811
21.1684 17.4988
21.1768 17.9478
21.1853 18.4315
21.1937 18.9531
21.2021 19.5182
21.2106 20.1315
21.2190 20.7990
21.2274 21.5270
21.2382 22.5579
21.2436 23.1220
21.2489 23.7228
21.2543 24.3642
21.2597 25.0500
21.2650 25.7850
21.2704 26.5744
21.2758 27.4241
21.2811 28.3409
21.2865 29.3324
21.2919 30.4075
21.2973 31.5759
21.3026 32.8491
21.3080 34.2397
21.3134 35.7622
21.3176 37.0619
21.3218 38.4620
21.3260 39.9721
21.3302 41.6030
21.3345 43.3661
21.3387 45.2743
21.3429 47.3411
21.3471 49.5760
21.3513 52.0058
21.3556 54.6426
21.3598 57.5052
21.3640 60.6136
21.3682 63.9889
21.3724 67.6539
21.3767 71.6325
21.3809 75.9391
21.3847 80.1832
21.3885 84.7500
21.3924 89.6608
21.3962 94.9231
21.4001 100.587
21.4039 106.644
21.4077 113.150
21.4116 120.093
21.4154 127.532
21.4192 135.471
21.4231 143.932
21.4269 152.910
21.4307 162.471
21.4346 172.585
21.4384 183.318
21.4422 194.628
21.4465 207.804
21.4507 221.738
21.4549 236.437
21.4591 251.863
21.4633 268.086
21.4676 285.058
21.4718 302.762
21.4760 321.129
21.4802 340.212
21.4844 359.929
21.4886 380.232
21.4929 401.065
21.4971 422.363
21.5013 444.052
21.5055 466.054
21.5097 488.279
21.5174 528.931
21.5251 569.378
21.5320 605.076
21.5389 639.527
21.5473 679.083
21.5558 715.046
21.5642 746.435
21.5686 760.545
21.5729 773.109
21.5779 785.453
21.5829 795.537
21.5871 802.346
21.5914 807.347
21.5957 810.502
21.6000 811.789
21.6054 810.739
21.6108 806.714
21.6157 800.586
21.6206 792.151
21.6255 781.493
21.6304 768.748
21.6383 743.638
21.6463 713.883
21.6543 680.136
21.6623 643.267
21.6699 605.863
21.6775 567.032
21.6851 527.460
21.6927 487.793
21.7007 446.735
21.7086 406.858
21.7166 368.606
21.7246 332.373
21.7293 311.990
21.7340 292.507
21.7387 273.910
21.7434 256.225
21.7482 239.427
21.7529 223.593
21.7576 208.680
21.7623 194.677
21.7663 183.514
21.7703 172.975
21.7743 163.045
21.7782 153.728
21.7822 144.956
21.7862 136.751
21.7902 129.049
21.7942 121.866
21.7982 115.140
21.8021 108.881
21.8061 103.034
21.8101 97.6040
21.8141 92.5393
21.8181 87.8424
21.8221 83.4672
21.8261 79.4137
21.8300 75.6407
21.8340 72.1384
21.8380 68.8877
21.8420 65.8776
21.8460 63.0758
21.8500 60.4739
21.8540 58.0565
21.8580 55.8149
21.8619 53.7246
21.8659 51.7788
21.8699 49.9662
21.8739 48.2800
21.8779 46.7022
21.8819 45.2314
21.8859 43.8520
21.8898 42.5633
21.8960 40.7213
21.9022 39.0512
21.9083 37.5295
21.9145 36.1387
21.9207 34.8635
21.9268 33.6906
21.9330 32.6086
21.9391 31.6075
21.9453 30.6786
21.9515 29.8145
21.9576 29.0087
21.9638 28.2553
21.9699 27.5496
21.9761 26.8869
21.9823 26.2636
21.9884 25.6763
22.0000 24.6583
22.0069 24.0990
22.0138 23.5730
22.0208 23.0759
22.0277 22.6069
22.0415 21.7420
22.0553 20.9635
22.0692 20.2597
22.0830 19.6206
22.0968 19.0381
22.1106 18.5057
22.1233 18.0560
22.1360 17.6394
22.1487 17.2525
22.1613 16.8927
22.1740 16.5569
22.1867 16.2435
22.1994 15.9498
22.2120 15.6747
22.2247 15.4161
22.2374 15.1730
22.2501 14.9439
22.2627 14.7279
22.2754 14.5237
22.2881 14.3308
22.3008 14.1479
22.3134 13.9747
22.3388 13.6538
22.3642 13.3637
22.3895 13.1003
22.4149 12.8601
22.4402 12.6406
22.4656 12.4391
22.4909 12.2538
22.5163 12.0828
22.5393 11.9385
22.5624 11.8038
22.5854 11.6777
22.6084 11.5596
22.6315 11.4486
22.6545 11.3443
22.6776 11.2459
22.7006 11.1531
22.7237 11.0654
22.7467 10.9824
22.7698 10.9037
22.7928 10.8292
22.8389 10.6909
22.8850 10.5655
22.9219 10.4734
22.9588 10.3877
22.9956 10.3078
23.0325 10.2330
23.0694 10.1630
23.1063 10.0973
23.1431 10.0355
23.1800 9.97718
23.2164 9.92287
23.2527 9.87145
23.2891 9.82265
23.3254 9.77630
23.3981 9.69015
23.4708 9.61169
23.5436 9.53989
23.6163 9.47390
23.6890 9.41297
23.7617 9.35636
23.8283 9.30777
23.8950 9.26203
23.9616 9.21887
24.0283 9.17804
24.0949 9.13930
24.1616 9.10246
24.2949 9.03377
24.4282 8.97078
24.5615 8.91256
24.6948 8.85835
24.8281 8.80758
24.9674 8.75779
25.1068 8.71057
25.2461 8.66562
25.3855 8.62270
25.5248 8.58153
25.6642 8.54192
25.9429 8.46659
26.2216 8.39547
26.5003 8.32766
26.7790 8.26271
27.0578 8.19951
27.3246 8.14070
27.5915 8.08303
27.8584 8.02628
28.1252 7.97038
28.3978 7.91394
28.6704 7.85803
29.2156 7.74692
29.7607 7.63633
30.3059 7.52555
30.8511 7.41398
31.3963 7.30108
31.9414 7.18639
32.4866 7.06954
32.8744 6.98481
33.2622 6.89860
33.6499 6.81076
34.0377 6.72114
34.4255 6.62960
34.8133 6.53597
35.2010 6.44013
35.5888 6.34202
35.6170 6.33482
35.6895 6.31618
35.8528 6.27377
36.0162 6.23084
36.3429 6.14371
36.6696 6.05466
36.9964 5.96364
37.3231 5.87084
37.6498 5.77585
37.9765 5.67892
38.3032 5.58013
38.5698 5.49828
38.8364 5.41546
39.1030 5.33189
39.3696 5.24786
39.6362 5.16377
39.9028 5.08016
40.0361 5.03876
40.1694 4.99776
40.3027 4.95731
40.4360 4.91756
40.6420 4.85790
40.8480 4.80111
41.0540 4.74819
41.2600 4.70040
41.3630 4.67890
41.4660 4.65928
41.5690 4.64170
41.6720 4.62654
41.7750 4.61430
41.8780 4.60536
41.9810 4.60011
42.0840 4.59905
42.2173 4.60485
42.3506 4.62016
42.4839 4.64675
42.6172 4.68678
42.7505 4.74287
42.8838 4.81818
43.0171 4.91660
43.0838 4.97592
43.1504 5.04287
43.2326 5.13707
43.3148 5.24561
43.3970 5.37048
43.4791 5.51393
43.5613 5.67854
43.6435 5.86712
43.7256 6.08292
43.7667 6.20223
43.8078 6.32987
43.8464 6.45809
43.8851 6.59484
43.9237 6.74072
43.9623 6.89636
44.0010 7.06254
44.0203 7.14977
44.0396 7.23991
44.0589 7.33312
44.0782 7.42941
44.0975 7.52894
44.1168 7.63183
44.1325 7.71805
44.1482 7.80658
44.1639 7.89756
44.1796 7.99105
44.1953 8.08721
44.2110 8.18598
44.2267 8.28751
44.2424 8.39188
44.2556 8.48252
44.2689 8.57531
44.2822 8.67032
44.2955 8.76754
44.3088 8.86717
44.3220 8.96913
44.3353 9.07364
44.3486 9.18061
44.3619 9.29026
44.3751 9.40260
44.3884 9.51770
44.4017 9.63564
44.4065 9.67917
44.4258 9.85757
44.4451 10.0424
44.4572 10.1613
44.4693 10.2830
44.4814 10.4074
44.4934 10.5347
44.5055 10.6650
44.5176 10.7983
44.5296 10.9347
44.5417 11.0742
44.5529 11.2068
44.5641 11.3423
44.5753 11.4807
44.5865 11.6221
44.5977 11.7667
44.6089 11.9145
44.6202 12.0656
44.6314 12.2200
44.6414 12.3612
44.6514 12.5052
44.6614 12.6522
44.6715 12.8020
44.6815 12.9550
44.6915 13.1111
44.7015 13.2703
44.7115 13.4329
44.7216 13.5990
44.7316 13.7683
44.7416 13.9414
44.7516 14.1180
44.7617 14.2985
44.7717 14.4826
44.7817 14.6706
44.7917 14.8627
44.8018 15.0591
44.8118 15.2595
44.8218 15.4645
44.8318 15.6738
44.8419 15.8878
44.8519 16.1064
44.8619 16.3298
44.8719 16.5581
44.8820 16.7918
44.8920 17.0305
44.9120 17.5244
44.9321 18.0411
44.9521 18.5816
44.9722 19.1478
44.9922 19.7411
45.0123 20.3629
45.0323 21.0147
45.0524 21.6989
45.0724 22.4173
45.0925 23.1721
45.1125 23.9650
45.1325 24.7994
45.1526 25.6772
45.1726 26.6022
45.1927 27.5766
45.2127 28.6047
45.2328 29.6900
45.2528 30.8364
45.2729 32.0477
45.2929 33.3299
45.3130 34.6871
45.3330 36.1263
45.3530 37.6525
45.3731 39.2740
45.3931 40.9978
45.4132 42.8323
45.4332 44.7857
45.4533 46.8703
45.4733 49.0953
45.4934 51.4756
45.5134 54.0230
45.5335 56.7556
45.5535 59.6899
45.5736 62.8457
45.5936 66.2434
45.6137 69.9117
45.6337 73.8772
45.6538 78.1726
45.6738 82.8323
45.6938 87.9033
45.7039 90.6086
45.7139 93.4323
45.7239 96.3873
45.7339 99.4755
45.7440 102.708
45.7540 106.095
45.7640 109.649
45.7740 113.374
45.7841 117.290
45.7941 121.400
45.8041 125.727
45.8141 130.278
45.8242 135.074
45.8342 140.132
45.8442 145.477
45.8542 151.122
45.8643 157.102
45.8743 163.431
45.8843 170.153
45.8943 177.286
45.9043 184.876
45.9144 192.962
45.9244 201.602
45.9344 210.830
45.9444 220.716
45.9545 231.327
45.9645 242.752
45.9745 255.060
45.9845 268.362
45.9945 282.776
46.0009 292.596
46.0073 302.961
46.0137 313.915
46.0201 325.506
46.0264 337.786
46.0328 350.813
46.0392 364.650
46.0456 379.343
46.0520 395.015
46.0583 411.728
46.0647 429.573
46.0711 448.652
46.0775 469.077
46.0839 490.968
46.0902 514.457
46.0966 539.650
46.1016 560.829
46.1066 583.221
46.1116 606.955
46.1167 632.122
46.1217 658.877
46.1267 687.217
46.1317 717.306
46.1367 749.260
46.1417 783.272
46.1467 819.336
46.1517 857.654
46.1568 898.369
46.1618 941.628
46.1668 987.586
46.1718 1036.40
46.1768 1088.25
46.1818 1143.40
46.1868 1201.81
46.1918 1263.78
46.1968 1329.47
46.2019 1399.09
46.2069 1472.81
46.2119 1550.82
46.2169 1633.31
46.2219 1720.63
46.2269 1812.64
46.2319 1909.66
46.2369 2011.88
46.2419 2119.44
46.2470 2232.52
46.2520 2351.24
46.2570 2475.74
46.2647 2679.95
46.2725 2898.57
46.2802 3131.79
46.2880 3379.37
46.2957 3641.84
46.3035 3918.25
46.3112 4208.87
46.3189 4512.27
46.3290 4923.51
46.3390 5352.38
46.3490 5796.15
46.3590 6251.02
46.3791 7176.29
46.3991 8086.02
46.4092 8520.43
46.4192 8932.28
46.4292 9315.76
46.4392 9664.77
46.4502 10002.0
46.4613 10283.7
46.4723 10504.1
46.4833 10658.3
46.4917 10729.2
46.5000 10759.4
46.5034 10760.0
46.5142 10716.6
46.5251 10604.8
46.5360 10427.2
46.5468 10188.0
46.5561 9939.39
46.5653 9653.74
46.5746 9334.65
46.5838 8987.32
46.5931 8615.36
46.6023 8224.39
46.6208 7405.35
46.6393 6567.28
46.6579 5743.43
46.6667 5363.16
46.6755 4995.20
46.6844 4640.74
46.6932 4302.16
46.7020 3979.95
46.7109 3675.71
46.7197 3389.30
46.7285 3121.62
46.7378 2860.64
46.7471 2619.56
46.7517 2506.32
46.7563 2397.84
46.7609 2294.03
46.7656 2194.97
46.7702 2100.14
46.7748 2009.62
46.7795 1923.30
46.7841 1841.21
46.7887 1762.86
46.7933 1688.30
46.7980 1617.38
46.8026 1550.11
46.8081 1474.78
46.8135 1403.92
46.8190 1337.29
46.8245 1274.67
46.8299 1215.85
46.8354 1160.60
46.8409 1108.72
46.8463 1060.01
46.8518 1014.28
46.8573 971.332
46.8628 931.005
46.8682 893.125
46.8737 857.533
46.8792 824.079
46.8846 792.619
46.8901 763.073
46.8994 716.852
46.9086 675.044
46.9179 637.147
46.9271 602.752
46.9364 571.389
46.9456 542.779
46.9549 516.555
46.9641 492.504
46.9734 470.340
46.9827 449.903
46.9919 430.971
47.0012 413.425
47.0104 397.089
47.0197 381.878
47.0289 367.653
47.0382 354.349
47.0474 341.857
47.0567 330.117
47.0660 319.066
47.0752 308.655
47.0845 298.813
47.0937 289.513
47.1122 272.343
47.1307 256.862
47.1493 242.843
47.1678 230.093
47.1863 218.457
47.2023 209.197
47.2183 200.594
47.2342 192.584
47.2502 185.116
47.2662 178.130
47.2822 171.587
47.2982 165.450
47.3142 159.688
47.3302 154.261
47.3462 149.148
47.3621 144.322
47.3781 139.765
47.3941 135.451
47.4101 131.367
47.4421 123.815
47.4606 119.781
47.4791 115.976
47.4976 112.380
47.5161 108.976
47.5346 105.752
47.5531 102.694
47.5902 97.0301
47.6272 91.9026
47.6642 87.2455
47.7012 82.9997
47.7382 79.1164
47.7618 76.8144
47.7854 74.6328
47.8089 72.5630
47.8325 70.5973
47.8796 66.9500
47.9267 63.6405
47.9738 60.6265
48.0210 57.8716
48.0681 55.3453
48.1152 53.0216
48.1522 51.3230
48.1893 49.7270
48.2263 48.2242
48.2633 46.8081
48.3003 45.4709
48.3374 44.2074
48.3744 43.0116
48.4114 41.8786
48.4484 40.8033
48.4854 39.7823
48.5595 37.8875
48.6335 36.1670
48.7076 34.5992
48.7816 33.1650
48.8557 31.8486
48.9297 30.6366
49.0038 29.5174
49.0778 28.4808
49.1519 27.5184
49.2259 26.6228
49.2999 25.7876
49.3538 25.2147
49.4346 24.4044
49.5154 23.6472
49.5961 22.9380
49.6769 22.2725
49.7577 21.6469
49.8385 21.0577
49.9192 20.5017
50.0000 19.9762
50.1146 19.2778
50.2291 18.6291
50.3437 18.0246
50.4583 17.4600
50.5729 16.9314
50.6874 16.4356
50.8020 15.9700
50.9166 15.5325
51.0025 15.2219
51.0884 14.9256
51.1743 14.6435
51.2603 14.3755
51.3390 14.1425
51.4178 13.9222
51.4966 13.7152
51.5753 13.5226
51.6541 13.3455
51.7329 13.1858
51.8116 13.0458
51.8904 12.9288
51.9548 12.8530
52.0193 12.7983
52.0837 12.7683
52.1482 12.7677
52.1804 12.7802
52.2126 12.8023
52.2448 12.8351
52.2771 12.8797
52.3093 12.9375
52.3415 13.0099
52.3737 13.0986
52.4060 13.2056
52.4453 13.3646
52.4847 13.5591
52.5241 13.7948
52.5635 14.0788
52.6029 14.4196
52.6423 14.8272
52.6619 15.0600
52.6816 15.3145
52.7013 15.5929
52.7210 15.8973
52.7550 16.4927
52.7720 16.8274
52.7890 17.1896
52.8061 17.5823
52.8231 18.0082
52.8401 18.4705
52.8571 18.9725
52.8741 19.5190
52.8911 20.1143
52.9081 20.7638
52.9251 21.4730
52.9421 22.2498
52.9591 23.1011
52.9761 24.0372
52.9931 25.0677
53.0083 26.0812
53.0236 27.1914
53.0388 28.4107
53.0464 29.0657
53.0540 29.7527
53.0616 30.4758
53.0692 31.2365
53.0768 32.0376
53.0844 32.8809
53.0920 33.7719
53.0996 34.7132
53.1073 35.7088
53.1111 36.2277
53.1149 36.7618
53.1207 37.6111
53.1265 38.5002
53.1323 39.4318
53.1381 40.4073
53.1439 41.4333
53.1498 42.5116
53.1527 43.0717
53.1556 43.6463
53.1585 44.2361
53.1614 44.8395
53.1659 45.8038
53.1703 46.8069
53.1748 47.8558
53.1793 48.9486
53.1838 50.0932
53.1882 51.2875
53.1927 52.5404
53.1972 53.8500
53.2017 55.2261
53.2061 56.6670
53.2111 58.3402
53.2135 59.2101
53.2160 60.1045
53.2185 61.0281
53.2209 61.9744
53.2234 62.9481
53.2258 63.9502
53.2283 64.9861
53.2308 66.0486
53.2332 67.1430
53.2357 68.2704
53.2382 69.4323
53.2406 70.6300
53.2431 71.8648
53.2455 73.1383
53.2480 74.4573
53.2505 75.8127
53.2529 77.2115
53.2554 78.6554
53.2578 80.1461
53.2603 81.6855
53.2628 83.2754
53.2652 84.9180
53.2688 87.4066
53.2724 90.0176
53.2760 92.7580
53.2795 95.6353
53.2831 98.6573
53.2867 101.832
53.2903 105.168
53.2939 108.675
53.2963 111.199
53.2988 113.802
53.3037 119.284
53.3086 125.174
53.3136 131.476
53.3185 138.249
53.3234 145.497
53.3283 153.271
53.3333 161.606
53.3382 170.562
53.3431 180.143
53.3480 190.410
53.3529 201.409
53.3579 213.211
53.3628 225.817
53.3677 239.301
53.3726 253.716
53.3776 269.148
53.3825 285.588
53.3874 303.125
53.3923 321.814
53.3973 341.757
53.4022 362.929
53.4071 385.429
53.4120 409.316
53.4169 434.699
53.4219 461.533
53.4268 489.981
53.4317 519.983
53.4366 551.711
53.4416 585.084
53.4465 620.210
53.4514 657.130
53.4563 695.960
53.4613 736.574
53.4662 779.075
53.4711 823.480
53.4760 869.898
53.4809 918.146
53.4859 968.313
53.4908 1020.39
53.4957 1074.46
53.5006 1130.27
53.5105 1247.29
53.5203 1371.22
53.5302 1501.18
53.5400 1636.61
53.5499 1776.24
53.5695 2063.70
53.5857 2300.21
53.6018 2530.08
53.6116 2663.97
53.6215 2790.46
53.6313 2907.98
53.6411 3014.54
53.6510 3108.74
53.6608 3188.89
53.6730 3267.01
53.6852 3319.80
53.6926 3338.92
53.7000 3348.11
53.7021 3348.90
53.7090 3345.78
53.7159 3334.08
53.7227 3313.86
53.7296 3285.36
53.7409 3220.61
53.7523 3135.30
53.7636 3031.94
53.7749 2912.47
53.7862 2779.16
53.7975 2634.75
53.8083 2489.01
53.8191 2338.16
53.8406 2029.70
53.8519 1869.10
53.8632 1711.96
53.8745 1560.07
53.8858 1414.90
53.8925 1332.74
53.8992 1253.53
53.9059 1177.43
53.9125 1104.66
53.9192 1035.09
53.9259 968.981
53.9326 906.157
53.9392 846.802
53.9449 799.142
53.9505 753.853
53.9562 710.895
53.9618 670.221
53.9675 631.773
53.9731 595.488
53.9788 561.299
53.9844 529.187
