Ni-60(n,tot) ENDFB-8.0
Energy(eV) XS(b)
134282 3.12043
134497 3.10049
134713 3.08132
134928 3.06246
135036 3.05312
135143 3.04388
135251 3.03482
135305 3.03039
135359 3.02605
135386 3.02391
135413 3.02177
135426 3.02068
135433 3.02014
135436 3.01990
135440 3.01975
135441 3.01975
135443 3.01985
135445 3.02012
135446 3.02036
135447 3.02065
135447 3.02108
135448 3.02157
135449 3.02228
135450 3.02307
135451 3.02418
135452 3.02539
135452 3.02686
135453 3.02862
135454 3.03100
135455 3.03352
135456 3.03687
135457 3.04037
135458 3.04496
135458 3.04966
135460 3.06107
135462 3.07644
135463 3.09547
135465 3.11827
135467 3.14305
135469 3.18529
135471 3.23122
135474 3.27689
135476 3.31745
135478 3.34151
135480 3.35811
135481 3.36469
135482 3.36624
135482 3.36938
135482 3.36646
135482 3.36642
135483 3.36576
135484 3.36229
135486 3.35093
135486 3.34903
135486 3.34601
135486 3.34387
135487 3.33811
135489 3.31149
135491 3.27908
135494 3.20866
135497 3.16607
135499 3.12960
135501 3.09881
135502 3.08573
135503 3.07421
135504 3.06333
135505 3.05482
135507 3.04759
135508 3.04153
135509 3.03649
135510 3.03234
135511 3.02897
135512 3.02626
135513 3.02391
135514 3.02222
135515 3.02089
135517 3.01984
135518 3.01903
135519 3.01838
135520 3.01788
135521 3.01748
135522 3.01713
135523 3.01688
135525 3.01649
135530 3.01596
135538 3.01525
135547 3.01467
135564 3.01369
135597 3.01219
135631 3.01133
135665 3.01129
135698 3.01240
135732 3.01522
135749 3.01752
135766 3.02075
135782 3.02516
135799 3.03114
135814 3.03824
135829 3.04766
135844 3.06033
135859 3.07740
135874 3.10146
135881 3.11723
135888 3.13648
135896 3.16059
135903 3.19037
135911 3.22822
135918 3.27738
135923 3.31766
135928 3.36577
135932 3.42521
135937 3.49990
135942 3.59572
135944 3.65555
135946 3.72177
135949 3.80223
135951 3.89275
135954 4.00467
135956 4.13286
135958 4.30160
135961 4.50921
135962 4.63593
135963 4.76619
135965 4.91071
135966 5.07103
135967 5.26441
135968 5.46290
135969 5.68227
135971 5.92413
135972 6.21322
135973 6.50641
135974 6.82589
135976 7.17220
135977 7.61016
135978 8.08370
135980 8.59048
135981 9.08751
135984 10.1805
135986 11.3063
135989 12.2340
135990 12.6868
135991 13.0740
135992 13.4582
135993 13.7691
135994 14.0348
135996 14.2505
135997 14.3997
135998 14.5018
135999 14.5553
136000 14.5591
136001 14.5131
136001 14.4298
136002 14.2919
136003 14.1285
136004 13.9061
136005 13.6715
136006 13.3764
136007 13.0830
136008 12.6567
136009 12.2371
136012 11.3413
136016 9.49065
136018 8.80898
136019 8.20334
136021 7.63991
136023 7.12314
136024 6.62739
136026 6.21089
136027 5.84124
136029 5.51560
136031 5.19742
136033 4.92481
136034 4.69201
136036 4.50368
136038 4.33278
136040 4.19423
136041 4.06791
136043 3.96480
136045 3.86999
136047 3.79188
136048 3.71933
136050 3.65894
136054 3.55464
136057 3.47123
136061 3.39304
136065 3.33183
136069 3.28178
136073 3.24030
136081 3.17601
136089 3.12893
136097 3.09284
136105 3.06513
136113 3.04310
136121 3.02528
136133 3.00416
136145 2.98828
136156 2.97790
136166 2.96992
136176 2.96422
136186 2.96117
136192 2.96109
136199 2.96318
136205 2.96847
136212 2.97897
136215 2.98742
136218 2.99908
136222 3.01536
136225 3.03780
136228 3.07168
136231 3.12126
136233 3.15761
136235 3.20054
136236 3.25418
136238 3.32121
136240 3.45389
136243 3.63642
136244 3.75072
136245 3.88273
136246 4.03416
136247 4.19131
136248 4.38391
136250 4.59943
136251 4.83821
136252 5.09994
136253 5.38357
136254 5.68721
136257 6.31402
136261 7.45917
136263 7.99863
136264 8.24578
136265 8.47239
136266 8.72991
136267 8.93851
136269 9.09187
136270 9.18536
136271 9.20751
136271 9.21354
136272 9.21449
136272 9.19716
136274 9.10877
136275 8.95236
136276 8.73436
136277 8.54557
136278 8.35542
136280 7.90414
136282 7.40801
136284 6.89400
136286 6.30793
136288 5.75966
136290 5.50632
136291 5.26913
136293 4.86431
136294 4.67792
136295 4.50886
136297 4.23173
136299 3.99932
136301 3.82437
136303 3.72900
136304 3.65325
136307 3.52795
136309 3.43546
136312 3.36598
136315 3.31258
136318 3.27047
136320 3.23646
136323 3.20838
136328 3.16465
136334 3.13207
136339 3.10682
136344 3.08701
136352 3.06455
136360 3.04717
136367 3.03295
136375 3.02136
136382 3.01149
136390 3.00317
136405 2.98955
136420 2.97889
136435 2.97014
136450 2.96275
136465 2.95639
136488 2.94824
136511 2.94133
136533 2.93530
136556 2.92982
136579 2.92480
136601 2.92015
136646 2.91163
136692 2.90382
136737 2.89649
136828 2.88268
136897 2.87252
136966 2.86251
137035 2.85255
137104 2.84260
137173 2.83272
137207 2.82787
137242 2.82320
137268 2.81992
137293 2.81706
137306 2.81590
137319 2.81510
137326 2.81491
137329 2.81491
137332 2.81504
137334 2.81519
137336 2.81544
137337 2.81582
137339 2.81642
137340 2.81735
137341 2.81799
137342 2.81878
137343 2.81976
137344 2.82096
137344 2.82243
137345 2.82423
137346 2.82612
137347 2.82835
137348 2.83359
137349 2.83712
137349 2.84123
137351 2.85070
137352 2.86412
137353 2.88023
137355 2.90233
137356 2.92802
137357 2.96209
137359 3.00033
137360 3.04923
137361 3.10214
137363 3.16723
137364 3.23488
137367 3.39405
137371 3.65754
137373 3.77757
137375 3.87932
137376 3.93823
137378 3.97877
137379 3.99734
137380 4.00208
137380 4.00074
137381 3.99923
137381 3.99182
137383 3.95339
137385 3.87429
137387 3.77187
137389 3.65839
137390 3.58240
137392 3.49908
137394 3.35002
137396 3.21652
137399 3.10552
137400 3.05935
137401 3.01941
137402 2.98544
137404 2.95706
137405 2.93381
137406 2.91514
137407 2.90052
137408 2.88942
137410 2.88134
137411 2.87620
137412 2.87315
137413 2.87144
137414 2.87090
137415 2.87142
137416 2.87291
137417 2.87530
137418 2.87857
137419 2.88274
137421 2.89403
137423 2.91008
137425 2.93264
137427 2.96260
137429 3.00698
137430 3.03576
137431 3.07005
137432 3.11087
137433 3.15931
137434 3.21664
137435 3.28422
137436 3.36352
137437 3.45607
137438 3.56347
137439 3.68731
137440 3.82914
137441 3.99040
137442 4.17233
137443 4.35457
137444 4.72322
137446 5.12085
137447 5.56631
137449 6.05378
137455 8.21847
137456 8.64465
137457 9.00130
137459 9.33564
137460 9.58627
137460 9.70347
137461 9.79768
137462 9.86784
137463 9.91320
137463 9.93427
137464 9.90818
137465 9.84061
137467 9.68784
137468 9.48879
137469 9.18827
137470 8.82737
137472 8.41859
137473 7.97533
137476 6.75043
137478 6.15312
137480 5.59457
137481 5.08916
137483 4.64535
137485 4.26627
137486 3.96753
137487 3.79291
137488 3.65430
137490 3.52220
137491 3.41893
137492 3.32186
137493 3.24693
137494 3.18311
137495 3.12899
137496 3.07906
137497 3.04112
137498 3.00627
137499 2.97984
137501 2.93707
137503 2.90812
137505 2.88606
137507 2.86975
137509 2.85729
137511 2.84788
137515 2.83307
137520 2.82261
137523 2.81543
137527 2.80952
137534 2.80044
137541 2.79352
137548 2.78814
137555 2.78367
137562 2.77991
137577 2.77366
137591 2.76851
137605 2.76404
137634 2.75620
137661 2.74942
137688 2.74295
137742 2.73017
137851 2.70371
137965 2.67256
138079 2.63648
138194 2.59323
138308 2.53956
138374 2.50139
138441 2.45608
138507 2.40093
138573 2.33184
138615 2.27760
138657 2.21280
138678 2.17500
138699 2.13303
138720 2.08570
138741 2.03243
138757 1.98721
138773 1.93733
138789 1.88165
138805 1.81910
138821 1.74833
138836 1.66765
138844 1.62295
138852 1.57498
138860 1.52338
138868 1.46769
138876 1.40418
138885 1.33490
138893 1.25919
138901 1.17735
138909 1.08656
138918 0.988199
138926 0.879162
138934 0.761754
138940 0.676284
138945 0.587228
138951 0.495978
138956 0.406787
138962 0.321221
138967 0.250863
138970 0.224759
138973 0.208934
138974 0.206084
138976 0.207403
138977 0.213601
138979 0.224434
138980 0.237981
138981 0.254227
138982 0.274645
138983 0.299688
138984 0.339978
138985 0.385886
138986 0.441228
138988 0.507138
138989 0.599038
138990 0.709122
138992 0.839678
138993 0.993142
138995 1.17207
138996 1.37909
138997 1.61685
138999 1.88794
139000 2.10336
139001 2.31354
139002 2.53974
139002 2.78242
139003 3.04198
139004 3.31873
139005 3.61286
139006 3.92443
139007 4.29099
139008 4.63897
139009 5.00368
139010 5.38454
139012 6.19154
139013 7.05174
139015 7.90294
139017 8.77988
139020 10.5546
139022 11.4211
139024 12.2516
139025 13.0303
139027 13.7024
139029 14.4088
139030 14.7358
139031 15.0018
139032 15.2646
139033 15.4711
139034 15.6664
139034 15.8114
139036 15.9492
139037 16.0442
139038 16.0977
139039 16.1117
139040 16.0907
139041 16.0405
139043 15.8476
139045 15.5528
139047 15.1770
139049 14.7413
139051 14.2650
139057 13.0159
139062 11.8075
139064 11.2510
139067 10.7337
139070 10.2572
139072 9.83672
139075 9.43675
139077 9.07213
139080 8.73983
139082 8.44790
139085 8.17014
139088 7.91599
139090 7.68296
139093 7.47670
139095 7.27878
139098 7.09600
139103 6.77567
139108 6.49290
139113 6.25084
139118 6.03378
139124 5.84531
139129 5.67409
139134 5.52364
139140 5.35061
139147 5.19815
139154 5.06291
139160 4.94393
139167 4.83540
139173 4.73882
139186 4.56985
139197 4.45571
139207 4.35676
139217 4.26951
139228 4.19209
139248 4.06122
139269 3.95562
139284 3.89139
139299 3.83659
139321 3.76832
139344 3.71575
139366 3.67876
139378 3.66686
139389 3.66031
139398 3.65949
139407 3.66341
139416 3.67320
139424 3.69055
139433 3.71800
139442 3.75946
139451 3.82147
139456 3.86403
139460 3.91560
139464 3.97351
139468 4.04508
139472 4.13470
139476 4.24890
139478 4.31814
139480 4.39768
139482 4.48969
139484 4.59700
139486 4.72321
139488 4.87294
139490 5.05211
139492 5.25638
139494 5.51613
139495 5.66658
139496 5.83285
139497 6.01667
139498 6.21989
139499 6.44448
139500 6.69248
139501 6.96598
139502 7.26712
139503 7.59797
139504 7.96053
139505 8.35663
139506 8.78787
139507 9.25554
139508 9.70830
139509 10.3594
139510 11.0642
139511 11.8208
139513 12.5568
139514 13.4010
139515 14.2812
139517 16.0333
139520 18.1724
139521 19.1889
139523 20.0700
139524 21.0393
139526 21.8008
139527 22.1386
139527 22.3914
139528 22.6284
139529 22.7884
139530 22.9635
139531 22.9805
139532 22.9259
139533 22.8240
139534 22.5126
139535 22.0499
139537 21.4485
139538 20.7248
139539 19.9645
139540 19.1323
139542 18.2454
139545 15.4245
139547 14.0194
139549 12.6751
139550 11.6240
139552 10.6492
139553 10.1633
139553 9.75837
139554 9.31899
139555 8.95508
139556 8.56251
139556 8.23915
139557 7.89213
139558 7.60766
139559 7.05555
139561 6.60622
139562 6.21460
139563 5.87462
139565 5.58026
139566 5.32577
139568 5.10581
139569 4.91556
139570 4.75070
139572 4.61704
139573 4.49096
139575 4.38063
139577 4.20387
139580 4.05911
139583 3.94691
139586 3.83961
139589 3.75299
139592 3.68183
139596 3.62251
139602 3.52963
139608 3.46067
139615 3.40769
139621 3.36581
139628 3.33193
139634 3.30440
139644 3.26843
139654 3.24072
139665 3.21850
139675 3.20017
139695 3.17156
139716 3.15052
139733 3.13715
139750 3.12708
139767 3.12013
139784 3.11657
139796 3.11654
139809 3.11936
139822 3.12580
139835 3.13687
139848 3.15471
139860 3.18248
139873 3.22531
139880 3.25490
139886 3.29139
139891 3.33174
139897 3.38082
139902 3.44220
139908 3.52002
139914 3.62237
139916 3.68508
139919 3.75475
139922 3.83853
139925 3.93288
139927 4.04807
139930 4.17998
139933 4.33129
139935 4.50509
139938 4.72315
139939 4.84962
139940 4.97851
139942 5.13301
139943 5.30501
139944 5.49688
139945 5.69389
139947 5.93163
139948 6.19777
139949 6.49581
139950 6.80246
139952 7.26389
139954 7.79233
139954 8.08403
139955 8.39524
139956 8.72684
139957 9.07961
139958 9.45426
139958 9.85138
139959 10.2714
139960 10.7148
139961 11.1815
139962 11.6715
139963 12.7202
139964 13.5638
139966 14.4522
139968 16.2578
139973 20.0466
139975 21.8554
139976 22.6580
139977 23.4043
139978 24.0828
139979 24.6827
139980 25.1942
139981 25.6089
139982 25.8457
139983 26.0254
139984 26.1465
139985 26.2080
139985 26.2162
139986 26.1615
139987 26.0144
139988 25.7771
139989 25.4534
139990 25.0483
139991 24.5679
139992 24.0190
139993 23.4094
139995 22.1135
139997 20.6872
140001 17.7535
140003 16.1121
140005 14.5553
140006 13.7861
140007 13.1187
140008 12.4219
140009 11.8237
140010 11.2597
140011 10.7300
140012 10.2341
140013 9.81622
140014 9.38244
140015 9.01852
140016 8.64225
140017 8.32762
140018 8.00321
140019 7.70365
140020 7.42725
140021 7.19689
140022 6.95988
140023 6.76237
140024 6.38954
140026 6.10046
140028 5.84720
140030 5.62455
140031 5.43898
140033 5.26364
140034 5.11631
140036 4.97598
140038 4.85712
140039 4.74300
140041 4.64560
140044 4.47046
140048 4.32356
140051 4.19892
140054 4.09511
140057 4.00761
140060 3.92843
140064 3.86073
140070 3.74497
140076 3.65307
140082 3.57636
140089 3.51252
140095 3.45869
140101 3.41348
140114 3.33594
140128 3.27758
140141 3.23130
140154 3.19425
140167 3.16353
140181 3.13797
140194 3.11617
140207 3.09734
140225 3.07602
140242 3.05778
140259 3.04184
140277 3.02778
140312 3.00386
140346 2.98412
140381 2.96722
140416 2.95267
140451 2.93941
140486 2.92747
140558 2.90565
140631 2.88667
140703 2.86976
140776 2.85437
140848 2.84014
140921 2.82695
141066 2.80244
141200 2.78182
141333 2.76249
141601 2.72687
141869 2.69398
142136 2.66293
142805 2.59004
143474 2.52052
144813 2.38327
145192 2.34379
145381 2.32385
145476 2.31385
145524 2.30884
145547 2.30634
145571 2.30386
145593 2.30154
145604 2.30039
145616 2.29927
145627 2.29816
145632 2.29763
145638 2.29713
145643 2.29665
145649 2.29622
145652 2.29603
145655 2.29590
145657 2.29585
145659 2.29588
145660 2.29597
145662 2.29621
145663 2.29642
145664 2.29666
145664 2.29702
145665 2.29744
145666 2.29797
145667 2.29863
145668 2.29956
145669 2.30060
145669 2.30188
145670 2.30343
145671 2.30558
145672 2.30790
145673 2.31068
145673 2.31399
145674 2.31844
145675 2.32315
145676 2.32866
145677 2.33507
145678 2.34350
145678 2.35219
145680 2.37343
145682 2.40247
145683 2.43674
145685 2.48124
145687 2.53104
145689 2.63596
145692 2.75879
145698 3.01074
145700 3.08921
145702 3.14381
145704 3.16583
145705 3.16958
145705 3.16986
145706 3.16814
145707 3.15996
145709 3.11935
145713 2.99747
145713 2.98080
145714 2.94177
145715 2.90569
145718 2.75668
145721 2.61694
145723 2.55569
145724 2.50171
145726 2.45540
145727 2.41888
145728 2.39612
145729 2.37820
145730 2.36270
145731 2.34942
145732 2.33813
145733 2.32861
145734 2.32065
145735 2.31405
145737 2.30811
145738 2.30374
145739 2.30019
145740 2.29731
145741 2.29499
145742 2.29313
145743 2.29164
145744 2.29044
145745 2.28939
145746 2.28863
145747 2.28801
145748 2.28750
145749 2.28707
145750 2.28671
145752 2.28614
145754 2.28568
145756 2.28530
145760 2.28464
145763 2.28414
145766 2.28367
145773 2.28278
145780 2.28193
145787 2.28112
145800 2.27954
145814 2.27801
145841 2.27499
145868 2.27201
145930 2.26534
145991 2.25868
146113 2.24533
146358 2.21839
146847 2.16327
147092 2.13507
147214 2.12077
147275 2.11357
147336 2.10634
147357 2.10392
147377 2.10149
147387 2.10028
147392 2.09968
147398 2.09909
147400 2.09881
147403 2.09856
147404 2.09845
147405 2.09836
147407 2.09829
147408 2.09826
147409 2.09827
147410 2.09834
147412 2.09850
147413 2.09873
147414 2.09911
147415 2.09965
147417 2.10038
147418 2.10128
147419 2.10230
147420 2.10343
147421 2.10477
147422 2.10634
147423 2.10815
147424 2.11022
147426 2.11518
147428 2.12158
147430 2.12871
147434 2.14501
147438 2.15883
147441 2.16968
147444 2.17442
147445 2.17514
147445 2.17521
147446 2.17501
147447 2.17441
147447 2.17420
147447 2.17396
147448 2.17295
147449 2.17186
147450 2.16881
147453 2.16001
147455 2.14893
147459 2.13142
147461 2.12325
147463 2.11595
147465 2.10970
147467 2.10454
147468 2.10236
147469 2.10042
147470 2.09873
147471 2.09739
147472 2.09621
147473 2.09517
147474 2.09427
147475 2.09348
147476 2.09280
147477 2.09221
147477 2.09170
147478 2.09130
147479 2.09091
147480 2.09057
147481 2.09027
147482 2.09003
147483 2.08979
147484 2.08957
147485 2.08922
147487 2.08890
147489 2.08862
147491 2.08836
147492 2.08812
147496 2.08765
147499 2.08721
147506 2.08631
147513 2.08545
147527 2.08373
147568 2.07876
147609 2.07380
147691 2.06387
147880 2.04066
148069 2.01720
148163 2.00538
148258 1.99354
148305 1.98764
148352 1.98178
148400 1.97600
148447 1.97036
148473 1.96741
148498 1.96460
148524 1.96195
148549 1.95960
148565 1.95835
148581 1.95734
148597 1.95667
148613 1.95655
148629 1.95727
148637 1.95811
148645 1.95937
148653 1.96125
148661 1.96394
148669 1.96779
148677 1.97328
148683 1.97890
148688 1.98636
148694 1.99688
148700 2.01175
148703 2.02202
148706 2.03510
148709 2.05231
148711 2.07500
148714 2.10854
148716 2.13016
148717 2.15665
148719 2.19192
148720 2.23299
148721 2.28396
148723 2.34721
148724 2.41328
148725 2.49237
148726 2.58664
148728 2.69841
148729 2.83006
148730 2.98403
148731 3.16265
148732 3.36803
148734 3.60193
148735 3.86561
148736 4.15961
148737 4.48364
148738 4.83641
148740 5.21549
148741 5.61722
148742 6.03668
148746 7.47561
148748 8.14815
148749 8.45369
148750 8.73149
148751 8.95356
148752 9.12585
148753 9.28864
148753 9.40385
148755 9.52757
148756 9.56964
148757 9.55414
148758 9.50728
148758 9.42967
148759 9.32232
148760 9.12877
148761 8.88628
148762 8.60052
148764 8.27798
148765 7.85901
148766 7.41061
148769 6.50968
148770 6.04238
148771 5.58853
148773 5.15589
148774 4.78064
148775 4.32228
148777 3.91617
148779 3.56382
148780 3.26397
148782 3.01327
148783 2.80700
148785 2.63969
148787 2.50561
148788 2.39923
148790 2.31543
148791 2.24970
148793 2.19823
148795 2.15781
148796 2.12592
148798 2.10052
148799 2.08122
148802 2.05789
148804 2.04066
148806 2.02634
148808 2.01517
148813 1.99751
148817 1.98466
148822 1.97446
148826 1.96648
148831 1.95979
148835 1.95434
148844 1.94563
148853 1.93900
148862 1.93373
148871 1.92940
148881 1.92499
148892 1.92129
148903 1.91808
148914 1.91522
148936 1.91020
148957 1.90581
148979 1.90178
149000 1.89802
149022 1.89444
149044 1.89099
149097 1.88274
149151 1.87475
149204 1.86688
149257 1.85907
149364 1.84346
149471 1.82779
149685 1.79598
149899 1.76350
150174 1.72043
150449 1.67602
150586 1.65342
150724 1.63072
150792 1.61947
150861 1.60848
150930 1.59795
150999 1.58848
151039 1.58381
151080 1.58037
151102 1.57933
151123 1.57919
151145 1.58026
151167 1.58309
151188 1.58860
151210 1.59811
151221 1.60527
151232 1.61475
151242 1.62733
151253 1.64421
151262 1.66190
151270 1.68480
151279 1.71490
151288 1.75545
151292 1.78121
151296 1.81184
151300 1.84858
151305 1.89313
151309 1.94784
151313 2.01606
151318 2.10269
151322 2.21213
151325 2.31834
151328 2.45154
151330 2.53105
151331 2.62106
151333 2.72328
151335 2.83968
151336 2.97250
151338 3.12427
151339 3.29780
151341 3.49609
151343 3.72233
151344 3.97973
151346 4.27139
151347 4.57844
151349 4.96813
151351 5.40374
151352 5.88550
151354 6.37959
151356 6.94408
151357 7.54294
151361 8.76651
151363 9.55059
151365 10.2675
151367 10.9556
151368 11.2501
151369 11.5180
151371 11.9032
151372 12.1740
151373 12.2728
151374 12.3461
151375 12.3931
151375 12.4135
151377 12.3978
151378 12.3318
151379 12.2166
151380 12.0710
151381 11.8681
151382 11.6478
151383 11.3696
151384 11.0875
151386 10.4885
151388 9.82853
151392 8.42729
151393 7.76770
151395 7.13251
151397 6.53329
151399 6.00768
151400 5.49853
151402 5.04013
151404 4.63223
151406 4.29153
151407 4.00789
151409 3.75728
151411 3.53663
151412 3.34279
151414 3.17269
151415 3.02343
151417 2.89232
151418 2.78374
151420 2.68119
151422 2.59047
151425 2.43825
151428 2.31660
151431 2.22070
151435 2.12980
151438 2.05746
151442 1.99565
151445 1.94510
151449 1.90085
151452 1.86388
151460 1.80294
151467 1.75585
151474 1.71861
151481 1.68857
151488 1.66422
151499 1.63434
151509 1.61097
151520 1.59206
151530 1.57645
151541 1.56333
151552 1.55212
151573 1.53396
151594 1.51942
151615 1.50740
151636 1.49713
151658 1.48811
151697 1.47350
151737 1.46090
151777 1.44934
151816 1.43858
151896 1.41842
151975 1.39937
152133 1.36223
152292 1.32540
152564 1.26130
152835 1.19573
153107 1.13024
153243 1.09924
153379 1.07119
153492 1.05284
153549 1.04649
153605 1.04298
153667 1.04389
153699 1.04693
153730 1.05219
153761 1.06023
153792 1.07171
153823 1.08762
153854 1.10908
153873 1.12507
153891 1.14397
153910 1.16621
153928 1.19278
153946 1.22440
153965 1.26208
153983 1.30714
154001 1.36094
154014 1.40247
154026 1.44922
154038 1.50291
154050 1.56373
154062 1.63399
154074 1.71417
154086 1.80707
154092 1.85911
154098 1.91536
154106 1.99549
154113 2.08452
154121 2.18377
154129 2.29474
154137 2.41926
154145 2.55951
154152 2.71810
154156 2.80523
154160 2.89572
154166 3.05373
154172 3.22632
154178 3.41838
154184 3.63277
154190 3.87712
154193 4.00833
154196 4.14759
154199 4.29555
154202 4.45291
154205 4.62044
154208 4.79897
154212 5.04903
154216 5.32147
154220 5.61879
154224 5.93513
154228 6.29027
154232 6.67987
154235 7.10800
154239 7.56657
154243 8.08472
154247 8.65664
154251 9.28860
154255 9.98744
154259 10.7605
154263 11.6155
154267 12.5601
154270 13.5738
154273 14.2348
154275 14.9329
154277 15.6688
154280 16.4430
154282 17.2555
154284 18.1054
154289 19.8708
154293 21.7960
154298 23.8045
154302 25.8375
154307 27.7744
154310 28.9929
154313 30.1194
154316 31.1243
154319 31.9789
154322 32.6571
154325 33.1372
154328 33.4037
154331 33.4477
154333 33.3377
154335 33.1097
154338 32.7680
154340 32.3189
154342 31.7708
154344 31.1329
154346 30.4160
154349 29.6313
154353 27.9049
154357 26.0448
154366 22.2818
154371 20.4138
154375 18.6543
154380 17.0254
154382 16.2798
154384 15.5681
154386 14.8602
154388 14.2170
154391 13.6062
154393 13.0268
154395 12.4534
154397 11.9346
154400 11.4435
154402 10.9788
154404 10.5004
154406 10.0682
154409 9.64316
154411 9.25913
154414 8.88124
154416 8.53962
154418 8.20320
154421 7.89880
154423 7.59874
154425 7.32695
154430 6.81547
154435 6.35687
154439 5.94462
154444 5.57305
154449 5.23727
154453 4.93303
154458 4.66227
154463 4.41008
154467 4.17986
154472 3.96919
154477 3.77991
154480 3.64603
154484 3.52364
154490 3.29933
154497 3.09905
154504 2.91945
154511 2.75768
154518 2.61144
154524 2.47879
154531 2.35811
154536 2.28094
154541 2.20841
154550 2.07577
154559 1.95764
154569 1.85296
154578 1.75777
154588 1.67179
154597 1.59382
154606 1.52355
154614 1.46995
154622 1.42008
154629 1.37359
154637 1.33069
154652 1.25156
154668 1.18178
154683 1.11909
154698 1.06314
154714 1.01254
154729 0.966492
154741 0.933140
154753 0.902178
154777 0.845691
154801 0.795074
154824 0.749639
154848 0.708267
154872 0.670226
154896 0.634802
154920 0.601895
154957 0.553985
154995 0.509953
155032 0.468997
155070 0.430630
155107 0.394204
155145 0.359514
155182 0.326337
155220 0.294614
155257 0.264108
155295 0.234896
155332 0.207038
155370 0.180663
155407 0.155963
155445 0.133233
155482 0.112856
155519 0.0953767
155547 0.0847867
155574 0.0764027
155601 0.0705412
155628 0.0676986
155651 0.0679718
155673 0.0708969
155695 0.0767223
155717 0.0862391
155739 0.0999370
155761 0.118293
155773 0.129518
155784 0.142222
155795 0.156518
155806 0.172376
155825 0.203757
155843 0.240957
155853 0.262166
155862 0.284949
155871 0.309919
155881 0.336676
155890 0.365940
155899 0.397585
155909 0.431777
155918 0.468285
155928 0.508083
155937 0.550525
155946 0.596736
155956 0.645929
155966 0.704691
155976 0.767705
155986 0.836022
155996 0.910063
156007 0.991041
156017 1.07784
156027 1.17174
156037 1.27329
156047 1.37417
156056 1.48258
156066 1.59905
156075 1.72278
156084 1.85704
156094 1.99962
156103 2.15429
156112 2.31847
156123 2.51811
156133 2.73183
156144 2.96256
156154 3.21153
156164 3.48264
156175 3.77198
156185 4.08327
156196 4.41772
156202 4.64598
156209 4.88462
156216 5.13389
156222 5.39403
156236 5.94775
156249 6.54737
156263 7.19303
156276 7.88188
156289 8.61095
156303 9.37609
156318 10.2970
156334 11.2422
156365 13.1260
156380 14.0163
156396 14.8360
156411 15.5595
156427 16.1614
156435 16.4192
156442 16.6378
156450 16.8197
156458 16.9643
156466 17.0716
156474 17.1422
156481 17.1770
156489 17.1775
156495 17.1594
156497 17.1454
156500 17.1285
156502 17.1087
156505 17.0866
156508 17.0623
156510 17.0364
156512 17.0155
156514 16.9949
156518 16.9502
156522 16.9005
156526 16.8431
156529 16.7803
156531 16.7569
156531 16.7468
156531 16.7427
156531 16.7406
156532 16.7323
156532 16.7173
156535 16.6675
156536 16.6238
156537 16.6061
156538 16.5907
156540 16.5296
156542 16.4658
156547 16.3362
156549 16.2689
156551 16.2042
156554 16.1366
156556 16.0719
156558 16.0042
156560 15.9362
156563 15.8680
156565 15.8022
156567 15.7329
156569 15.6661
156574 15.5274
156592 14.9459
156610 14.3442
156648 13.0627
156686 11.8467
156705 11.2783
156724 10.7438
156743 10.2385
156762 9.76732
156782 9.32443
156801 8.91307
156820 8.52728
156839 8.16934
156858 7.83370
156877 7.52212
156896 7.23113
156915 6.95911
156939 6.63654
156963 6.34091
156987 6.06828
157012 5.81650
157036 5.58337
157060 5.36712
157084 5.16587
157109 4.97840
157147 4.70813
157185 4.46443
157223 4.24371
157261 4.04343
157299 3.85992
157337 3.69159
157375 3.53658
157413 3.39364
157465 3.21456
157517 3.05227
157569 2.90402
157621 2.76855
157673 2.64274
157725 2.52605
157777 2.41737
157828 2.31571
157905 2.17762
157981 2.05051
158057 1.93257
158133 1.82288
158209 1.71950
158285 1.62214
158361 1.52967
158438 1.44132
158514 1.35663
158590 1.27512
158666 1.19625
158742 1.11994
158894 0.973191
159047 0.833170
159199 0.698871
159275 0.633669
159351 0.569962
159428 0.507596
159504 0.447022
159580 0.388339
159656 0.332115
159696 0.303987
159736 0.276725
159775 0.250853
159815 0.226595
159855 0.204496
159875 0.194519
159895 0.185483
159915 0.177628
159935 0.171299
159954 0.166921
159974 0.165230
159988 0.166500
160002 0.170442
160016 0.178106
160030 0.190880
160044 0.211337
160051 0.225598
160057 0.243650
160064 0.266988
160071 0.296494
160078 0.334663
160085 0.384793
160090 0.431419
160095 0.489906
160100 0.564510
160105 0.659350
160108 0.718811
160110 0.787847
160113 0.868568
160115 0.963660
160118 1.07653
160120 1.21148
160123 1.37389
160125 1.56173
160127 1.78787
160130 2.06023
160131 2.21642
160132 2.38743
160133 2.57436
160134 2.76058
160136 2.98087
160137 3.21986
160138 3.47823
160139 3.75644
160140 4.05466
160142 4.37272
160143 4.71007
160144 5.03540
160145 5.40649
160146 5.79254
160149 6.59884
160153 8.21028
160155 8.60228
160156 8.97594
160157 9.32577
160158 9.64635
160159 9.93252
160161 10.1795
160162 10.3830
160163 10.5284
160164 10.6592
160166 10.7081
160167 10.6930
160168 10.6254
160169 10.5068
160171 10.3393
160172 10.1260
160173 9.87069
160174 9.57784
160175 9.28058
160177 8.92975
160178 8.58832
160180 7.86568
160184 6.33775
160186 5.68438
160188 5.09774
160190 4.55268
160192 4.05417
160194 3.60438
160196 3.20317
160198 2.84866
160200 2.53773
160202 2.26654
160203 2.04246
160205 1.84666
160207 1.67566
