Te-128(n,tot) ENDFB-8.0
Energy(eV) XS(b)
943.261 4.31700
943.307 4.27387
943.354 4.23592
943.401 4.20237
943.480 4.15381
943.559 4.11349
943.638 4.07954
943.717 4.05053
943.796 4.02542
943.875 4.00343
943.955 3.98398
944.034 3.96664
944.113 3.95103
944.192 3.93692
944.350 3.91236
944.508 3.89172
944.666 3.87415
944.817 3.85967
944.968 3.84702
945.119 3.83589
945.270 3.82604
945.421 3.81728
945.572 3.80944
945.723 3.80239
945.874 3.79604
946.176 3.78505
946.478 3.77592
946.780 3.76826
947.082 3.76175
947.456 3.75495
947.830 3.74925
948.204 3.74442
948.578 3.74029
948.952 3.73672
949.325 3.73362
949.699 3.73091
950.073 3.72852
950.821 3.72452
951.569 3.72132
952.316 3.71868
953.064 3.71648
954.042 3.71411
955.020 3.71216
955.998 3.71053
956.976 3.70915
957.953 3.70797
958.931 3.70693
960.887 3.70516
962.843 3.70371
964.798 3.70247
966.754 3.70139
968.709 3.70042
970.665 3.69954
972.621 3.69872
974.577 3.69794
976.532 3.69721
980.443 3.69581
984.355 3.69450
988.266 3.69325
992.177 3.69203
996.089 3.69084
1000.00 3.68967
1005.63 3.68801
1011.27 3.68637
1016.90 3.68473
1022.53 3.68311
1028.17 3.68149
1033.80 3.67986
1039.43 3.67824
1045.07 3.67661
1056.33 3.67333
1067.60 3.67002
1078.86 3.66667
1090.13 3.66328
1107.65 3.65788
1125.18 3.65232
1142.70 3.64656
1160.23 3.64057
1170.24 3.63703
1180.26 3.63338
1207.80 3.62275
1221.56 3.61704
1235.33 3.61100
1248.48 3.60488
1255.05 3.60168
1261.62 3.59837
1268.19 3.59495
1274.77 3.59141
1281.34 3.58775
1284.62 3.58587
1287.91 3.58398
1290.41 3.58252
1292.92 3.58105
1295.42 3.57959
1297.92 3.57814
1300.43 3.57673
1301.68 3.57605
1302.93 3.57540
1304.18 3.57479
1305.43 3.57424
1306.69 3.57376
1307.94 3.57341
1308.88 3.57326
1309.81 3.57324
1310.75 3.57341
1311.69 3.57389
1312.63 3.57482
1313.10 3.57555
1313.57 3.57650
1314.04 3.57776
1314.51 3.57944
1314.98 3.58169
1315.45 3.58478
1315.80 3.58791
1316.15 3.59203
1316.50 3.59759
1316.86 3.60544
1317.03 3.61076
1317.21 3.61760
1317.38 3.62694
1317.47 3.63309
1317.56 3.64068
1317.65 3.65026
1317.74 3.66256
1317.82 3.67857
1317.91 3.69966
1318.00 3.72765
1318.09 3.76489
1318.13 3.78792
1318.18 3.81446
1318.22 3.84505
1318.26 3.88023
1318.33 3.94621
1318.40 4.02650
1318.44 4.07471
1318.47 4.12657
1318.50 4.18382
1318.54 4.24693
1318.57 4.31852
1318.61 4.39500
1318.64 4.47884
1318.67 4.57058
1318.71 4.67384
1318.74 4.78329
1318.78 4.90231
1318.81 5.03148
1318.85 5.17563
1318.88 5.32710
1318.91 5.49038
1318.95 5.66600
1318.98 5.86018
1319.02 6.06231
1319.05 6.27814
1319.09 6.50807
1319.12 6.75980
1319.15 7.01919
1319.19 7.29341
1319.22 7.58254
1319.26 7.89575
1319.29 8.21505
1319.33 8.54897
1319.36 8.89720
1319.42 9.53412
1319.48 10.2097
1319.54 10.9197
1319.59 11.6461
1319.71 13.1703
1319.83 14.7190
1319.89 15.4854
1319.95 16.2278
1320.01 16.9354
1320.06 17.5862
1320.14 18.3359
1320.21 18.9691
1320.26 19.3261
1320.31 19.6180
1320.36 19.8735
1320.40 20.0164
1320.43 20.0857
1320.46 20.1319
1320.50 20.1527
1320.54 20.1301
1320.57 20.0865
1320.60 19.9971
1320.65 19.8295
1320.71 19.5237
1320.76 19.2187
1320.80 18.8682
1320.84 18.5064
1320.89 18.1080
1320.93 17.6766
1320.97 17.2159
1321.04 16.3687
1321.11 15.4665
1321.26 13.5759
1321.39 11.9108
1321.45 11.1018
1321.51 10.3370
1321.58 9.59924
1321.61 9.24694
1321.64 8.91692
1321.67 8.58833
1321.70 8.28203
1321.73 7.97855
1321.77 7.69701
1321.80 7.40243
1321.83 7.12276
1321.87 6.85792
1321.90 6.61494
1321.93 6.37885
1321.97 6.15698
1322.00 5.94896
1322.04 5.75993
1322.07 5.57802
1322.10 5.40867
1322.14 5.25137
1322.17 5.10972
1322.20 4.98995
1322.23 4.87836
1322.26 4.77456
1322.29 4.68127
1322.32 4.59166
1322.35 4.51137
1322.38 4.43449
1322.41 4.36581
1322.44 4.30022
1322.47 4.24179
1322.53 4.13670
1322.58 4.04809
1322.64 3.97373
1322.70 3.91063
1322.76 3.85905
1322.82 3.81622
1322.88 3.78076
1322.94 3.75143
1323.00 3.72720
1323.06 3.70716
1323.12 3.69058
1323.24 3.66519
1323.35 3.64757
1323.47 3.63489
1323.59 3.62546
1323.71 3.61813
1323.83 3.61232
1324.06 3.60346
1324.35 3.59562
1324.64 3.58972
1324.92 3.58508
1325.21 3.58133
1325.50 3.57824
1325.79 3.57564
1326.36 3.57151
1326.93 3.56835
1327.51 3.56586
1328.08 3.56381
1328.66 3.56210
1329.50 3.56000
1330.35 3.55823
1331.19 3.55668
1332.04 3.55530
1332.88 3.55404
1333.72 3.55287
1334.57 3.55177
1335.41 3.55071
1337.10 3.54869
1338.79 3.54677
1340.48 3.54488
1342.17 3.54302
1345.14 3.53975
1348.12 3.53644
1351.09 3.53305
1354.06 3.52955
1357.03 3.52594
1360.01 3.52217
1365.95 3.51415
1370.28 3.50783
1374.60 3.50101
1380.55 3.49068
1386.49 3.47901
1392.44 3.46564
1398.38 3.45009
1402.17 3.43875
1405.95 3.42604
1409.74 3.41159
1413.52 3.39502
1416.49 3.38014
1419.46 3.36325
1422.44 3.34385
1425.41 3.32131
1427.71 3.30119
1430.01 3.27812
1432.30 3.25142
1434.60 3.22003
1436.09 3.19656
1437.57 3.17008
1439.06 3.13992
1440.54 3.10523
1441.96 3.06685
1443.38 3.02201
1444.80 2.96889
1445.51 2.93847
1446.22 2.90502
1446.96 2.86608
1447.71 2.82246
1448.45 2.77327
1449.19 2.71740
1449.94 2.65330
1450.68 2.57924
1451.05 2.53763
1451.42 2.49263
1451.79 2.44356
1452.17 2.39015
1452.64 2.31461
1452.88 2.27321
1453.11 2.22934
1453.35 2.18240
1453.58 2.13252
1453.82 2.07902
1454.06 2.02209
1454.24 1.97446
1454.43 1.92431
1454.62 1.87155
1454.80 1.81653
1454.99 1.75885
1455.17 1.69942
1455.36 1.63972
1455.45 1.61071
1455.54 1.58345
1455.62 1.56147
1455.70 1.54266
1455.78 1.52810
1455.86 1.51968
1455.95 1.52006
1456.03 1.53272
1456.11 1.56226
1456.15 1.58521
1456.19 1.61481
1456.23 1.65317
1456.27 1.69964
1456.31 1.75644
1456.35 1.82510
1456.39 1.90737
1456.43 2.00518
1456.47 2.12072
1456.51 2.25640
1456.55 2.41918
1456.59 2.60416
1456.63 2.81826
1456.67 3.06506
1456.71 3.34847
1456.73 3.50522
1456.75 3.67273
1456.77 3.85159
1456.79 4.04241
1456.81 4.24581
1456.83 4.46245
1456.85 4.72881
1456.87 5.00178
1456.89 5.29349
1456.92 5.60494
1456.94 5.95275
1456.96 6.30776
1456.98 6.68570
1457.01 7.08767
1457.03 7.53482
1457.05 7.98947
1457.07 8.47166
1457.09 8.98257
1457.12 9.52342
1457.14 10.0954
1457.16 10.6999
1457.18 11.3379
1457.21 12.0423
1457.23 12.7531
1457.25 13.5013
1457.27 14.2882
1457.29 15.1536
1457.32 16.0235
1457.34 16.9358
1457.36 17.8916
1457.38 18.9387
1457.41 19.9871
1457.43 21.0824
1457.45 22.2257
1457.47 23.4177
1457.49 24.6595
1457.52 25.9519
1457.54 27.2955
1457.57 29.6066
1457.61 32.0593
1457.65 34.6553
1457.68 37.3955
1457.71 39.3025
1457.74 42.5378
1457.77 45.0519
1457.80 47.5657
1457.86 52.8415
1457.89 56.2001
1457.93 59.6700
1457.99 66.9188
1458.06 74.5277
1458.13 82.3034
1458.31 104.570
1458.39 113.561
1458.47 122.227
1458.51 127.342
1458.56 132.117
1458.61 136.622
1458.65 140.818
1458.70 144.588
1458.74 147.995
1458.80 151.803
1458.85 154.373
1458.89 156.454
1458.94 158.055
1459.00 159.275
1459.01 159.340
1459.02 159.515
1459.04 159.617
1459.07 159.634
1459.11 159.254
1459.16 158.289
1459.20 157.155
1459.24 155.693
1459.28 153.762
1459.32 151.479
1459.37 148.522
1459.41 145.254
1459.50 138.266
1459.58 130.412
1459.66 121.844
1459.75 112.797
1459.87 99.2195
1459.99 85.7582
1460.07 76.7723
1460.11 72.4452
1460.15 68.3471
1460.20 64.2906
1460.24 60.4789
1460.28 56.7342
1460.32 53.2412
1460.36 49.8339
1460.40 46.6774
1460.45 43.6189
1460.49 40.8039
1460.53 38.0933
1460.57 35.6136
1460.61 33.2400
1460.65 31.0809
1460.69 29.0256
1460.72 28.0553
1460.74 27.1222
1460.76 26.2255
1460.78 25.3642
1460.80 24.5374
1460.82 23.7813
1460.84 23.0193
1460.86 22.2890
1460.88 21.5896
1460.90 20.9513
1460.92 20.3093
1460.94 19.6954
1460.99 18.5738
1461.03 17.5246
1461.07 16.5690
1461.11 15.6998
1461.15 14.9281
1461.19 14.2099
1461.24 13.5735
1461.28 12.9819
1461.32 12.4582
1461.36 11.9717
1461.40 11.5310
1461.44 11.1316
1461.49 10.7777
1461.53 10.4482
1461.57 10.1557
1461.61 9.88278
1461.65 9.63969
1461.69 9.41209
1461.73 9.20860
1461.82 8.84538
1461.90 8.53631
1461.98 8.27048
1462.04 8.09758
1462.10 7.94304
1462.23 7.66960
1462.35 7.43628
1462.47 7.23346
1462.59 7.05441
1462.71 6.89438
1462.83 6.74994
1462.95 6.61855
1463.12 6.45515
1463.28 6.31000
1463.45 6.17851
1463.62 6.06010
1463.78 5.95159
1463.95 5.85290
1464.28 5.67853
1464.62 5.52879
1464.95 5.39910
1465.28 5.28564
1465.61 5.18579
1465.95 5.09671
1466.28 5.01695
1466.61 4.94511
1466.94 4.88023
1467.61 4.76705
1468.27 4.67180
1468.94 4.59040
1469.61 4.52023
1470.27 4.45901
1470.94 4.40514
1472.09 4.32579
1473.23 4.26002
1474.38 4.20455
1475.53 4.15713
1476.86 4.11013
1478.19 4.06985
1479.53 4.03493
1480.86 4.00438
1482.67 3.96831
1484.48 3.93746
1486.30 3.91068
1488.11 3.88719
1490.78 3.85751
1493.44 3.83229
1496.10 3.81054
1498.76 3.79156
1501.91 3.77195
1505.05 3.75480
1508.20 3.73965
1511.34 3.72607
1516.66 3.70597
1521.99 3.68867
1527.31 3.67350
1532.63 3.65995
1538.44 3.64662
1542.79 3.63742
1547.15 3.62877
1551.50 3.62062
1555.86 3.61286
1557.92 3.60934
1559.97 3.60591
1562.03 3.60257
1564.08 3.59934
1566.14 3.59623
1568.20 3.59330
1569.23 3.59192
1570.25 3.59062
1571.28 3.58944
1572.31 3.58840
1573.13 3.58773
1573.94 3.58724
1574.76 3.58700
1575.58 3.58715
1575.99 3.58743
1576.39 3.58791
1576.80 3.58863
1577.21 3.58967
1577.62 3.59116
1578.03 3.59325
1578.44 3.59624
1578.84 3.60061
1579.13 3.60507
1579.28 3.60799
1579.42 3.61161
1579.56 3.61630
1579.71 3.62258
1579.85 3.63150
1579.92 3.63741
1579.99 3.64453
1580.06 3.65342
1580.14 3.66443
1580.21 3.67812
1580.28 3.69518
1580.35 3.71645
1580.42 3.74295
1580.50 3.77590
1580.57 3.81609
1580.64 3.86633
1580.71 3.92802
1580.78 4.00337
1580.85 4.09342
1580.89 4.14589
1580.93 4.20340
1580.96 4.26634
1581.00 4.33508
1581.03 4.41002
1581.07 4.49156
1581.11 4.58011
1581.14 4.67329
1581.20 4.84102
1581.26 5.02992
1581.31 5.24150
1581.37 5.47284
1581.40 5.60219
1581.43 5.73345
1581.45 5.87612
1581.48 6.02047
1581.51 6.17690
1581.54 6.33470
1581.57 6.49918
1581.60 6.67039
1581.62 6.85480
1581.65 7.03968
1581.71 7.43652
1581.77 7.86019
1581.82 8.30134
1581.88 8.77400
1581.94 9.26818
1581.99 9.78100
1582.05 10.2996
1582.26 12.3241
1582.37 13.3140
1582.42 13.7871
1582.47 14.2310
1582.52 14.6344
1582.57 15.0038
1582.62 15.3437
1582.67 15.6509
1582.72 15.9427
1582.78 16.1890
1582.85 16.4540
1582.89 16.5575
1582.93 16.6211
1582.95 16.6474
1582.99 16.6688
1583.00 16.6693
1583.02 16.6652
1583.04 16.6542
1583.06 16.6290
1583.10 16.5811
1583.14 16.4871
1583.20 16.2887
1583.25 16.0928
1583.29 15.8650
1583.34 15.6217
1583.38 15.3509
1583.46 14.7436
1583.53 14.2153
1583.60 13.6475
1583.66 13.0493
1583.73 12.4397
1583.79 11.8474
1583.91 10.6599
1584.02 9.64644
1584.08 9.16451
1584.13 8.69985
1584.18 8.24681
1584.24 7.82377
1584.29 7.42378
1584.35 7.04785
1584.40 6.69035
1584.43 6.52432
1584.46 6.36453
1584.51 6.06357
1584.56 5.78708
1584.62 5.53444
1584.67 5.30478
1584.73 5.09708
1584.78 4.91016
1584.81 4.79952
1584.85 4.69673
1584.88 4.60141
1584.92 4.51319
1584.95 4.43170
1584.99 4.35657
1585.02 4.28742
1585.06 4.22564
1585.09 4.16723
1585.13 4.11376
1585.20 4.02150
1585.27 3.94367
1585.34 3.88025
1585.41 3.82733
1585.48 3.78408
1585.55 3.74886
1585.62 3.72064
1585.69 3.69741
1585.75 3.67886
1585.82 3.66360
1585.89 3.65138
1585.96 3.64128
1586.03 3.63303
1586.17 3.62068
1586.31 3.61199
1586.45 3.60562
1586.59 3.60069
1586.73 3.59678
1587.01 3.59074
1587.38 3.58486
1587.75 3.58044
1588.12 3.57694
1588.49 3.57410
1588.87 3.57170
1589.24 3.56966
1589.61 3.56787
1589.98 3.56629
1590.72 3.56357
1591.47 3.56128
1592.21 3.55927
1592.95 3.55745
1593.94 3.55525
1594.93 3.55322
1595.92 3.55131
1596.91 3.54950
1597.90 3.54774
1598.89 3.54604
1600.87 3.54274
1602.86 3.53952
1604.84 3.53636
1606.82 3.53324
1608.80 3.53013
1610.78 3.52704
1615.73 3.51930
1620.69 3.51151
1625.64 3.50361
1630.59 3.49558
1640.50 3.47893
1650.40 3.46134
1661.30 3.44053
1672.19 3.41782
1683.09 3.39273
1693.98 3.36464
1704.39 3.33425
1714.79 3.29952
1725.19 3.25917
1735.59 3.21157
1746.48 3.15113
1751.93 3.11565
1757.38 3.07576
1762.83 3.03053
1768.27 2.97876
1773.72 2.91888
1779.17 2.84876
1782.39 2.80138
1785.61 2.74877
1788.83 2.68973
1792.05 2.62316
1794.77 2.55980
1797.50 2.48878
1800.22 2.40862
1802.94 2.31751
1805.17 2.23311
1807.40 2.13813
1809.63 2.03061
1810.74 1.97144
1811.86 1.90806
1813.22 1.82429
1814.58 1.73283
1815.94 1.63269
1817.31 1.52276
1817.99 1.46376
1818.67 1.40186
1819.35 1.33691
1820.03 1.26875
1820.71 1.19725
1821.39 1.12230
1822.07 1.04383
1822.75 0.961992
1823.37 0.884429
1823.99 0.804414
1824.61 0.722223
1825.23 0.638521
1825.85 0.554366
1826.47 0.471403
1826.78 0.431055
1827.09 0.392190
1827.40 0.355106
1827.71 0.320726
1827.93 0.297797
1828.15 0.277171
1828.38 0.259134
1828.60 0.244405
1828.83 0.233517
1829.05 0.227359
1829.17 0.226319
1829.28 0.226832
1829.39 0.229032
1829.50 0.233081
1829.64 0.241226
1829.79 0.253096
1829.85 0.259079
1829.85 0.259738
1829.87 0.261649
1829.88 0.263506
1829.95 0.271510
1830.01 0.280476
1830.13 0.300068
1830.25 0.323616
1830.37 0.351551
1830.49 0.384060
1830.57 0.409521
1830.65 0.437336
1830.74 0.467999
1830.82 0.501727
1830.90 0.539236
1830.98 0.579870
1831.06 0.624348
1831.14 0.672975
1831.22 0.726772
1831.30 0.784801
1831.39 0.848090
1831.47 0.917087
1831.55 0.993248
1831.63 1.07526
1831.71 1.16462
1831.79 1.26198
1831.88 1.37493
1831.96 1.49722
1832.05 1.63117
1832.13 1.77800
1832.22 1.93906
1832.30 2.11591
1832.39 2.31032
1832.43 2.41599
1832.47 2.52432
1832.52 2.64078
1832.56 2.76317
1832.60 2.89187
1832.64 3.02404
1832.69 3.16638
1832.73 3.31271
1832.77 3.47048
1832.81 3.63287
1832.86 3.80816
1832.90 3.98880
1832.94 4.18407
1832.98 4.38559
1833.03 4.60375
1833.07 4.82923
1833.11 5.07372
1833.15 5.32684
1833.20 5.60176
1833.24 5.89388
1833.28 6.20457
1833.32 6.52739
1833.37 6.87931
1833.41 7.24566
1833.45 7.64580
1833.49 8.06315
1833.54 8.51986
1833.58 8.99712
1833.62 9.52037
1833.66 10.0682
1833.71 10.6698
1833.75 11.3008
1833.79 11.9949
1833.83 12.7240
1833.88 13.5272
1833.92 14.3929
1833.96 15.3265
1834.01 16.3094
1834.05 17.3948
1834.09 18.5385
1834.13 19.8022
1834.18 21.1344
1834.22 22.6069
1834.26 24.1595
1834.30 25.8754
1834.35 27.6843
1834.39 29.6827
1834.43 31.7883
1834.47 34.1126
1834.52 36.5592
1834.55 38.6116
1834.58 40.7848
1834.61 43.0850
1834.65 45.5184
1834.68 48.0913
1834.71 50.8101
1834.75 53.6815
1834.78 56.6178
1834.81 59.8089
1834.84 63.1723
1834.88 66.7145
1834.91 70.4421
1834.94 74.3617
1834.98 78.4796
1835.01 82.8019
1835.04 87.1942
1835.08 93.4171
1835.13 100.019
1835.17 107.010
1835.21 114.224
1835.26 122.012
1835.30 130.018
1835.34 138.628
1835.38 147.445
1835.43 156.887
1835.47 166.515
1835.51 176.782
1835.55 187.204
1835.64 209.443
1835.72 233.114
1835.81 258.350
1835.89 284.343
1836.06 338.315
1836.22 387.849
1836.30 411.777
1836.37 434.814
1836.46 459.076
1836.54 481.099
1836.61 496.805
1836.68 510.843
1836.74 523.036
1836.81 533.095
1836.86 539.123
1836.91 543.931
1836.95 547.696
1837.00 550.238
1837.02 551.095
1837.10 551.811
1837.18 549.429
1837.26 543.954
1837.33 535.651
1837.39 527.748
1837.45 518.622
1837.50 508.043
1837.56 496.486
1837.67 470.859
1837.78 442.387
1837.94 397.246
1838.10 350.283
1838.21 318.030
1838.32 287.043
1838.37 271.951
1838.43 257.561
1838.48 243.388
1838.53 229.984
1838.59 216.883
1838.64 204.583
1838.70 192.645
1838.75 181.511
1838.81 170.772
1838.86 160.815
1838.92 151.265
1838.97 142.457
1839.02 134.790
1839.07 127.580
1839.12 120.811
1839.17 114.588
1839.22 108.639
1839.27 103.185
1839.32 97.9846
1839.37 93.2260
1839.42 88.6961
1839.47 84.4759
1839.52 80.5463
1839.57 76.9593
1839.62 73.5507
1839.67 70.4401
1839.72 67.4841
1839.76 64.7858
1839.82 61.9735
1839.87 59.3719
1839.93 56.9634
1839.98 54.7707
1840.04 52.6977
1840.09 50.8061
1840.15 49.0134
1840.20 47.3734
1840.26 45.8146
1840.31 44.3588
1840.37 42.9969
1840.42 41.7433
1840.53 39.4372
1840.64 37.3908
1840.77 35.2493
1840.90 33.3608
1841.03 31.6826
1841.15 30.1809
1841.28 28.8286
1841.41 27.6040
1841.54 26.4896
1841.67 25.4708
1841.78 24.6686
1841.89 23.9276
1842.11 22.5859
1842.33 21.3986
1842.54 20.3497
1842.76 19.4085
1842.98 18.5668
1843.20 17.8066
1843.42 17.1167
1843.64 16.4853
1843.85 15.9105
1844.07 15.3828
1844.29 14.8968
1844.51 14.4459
1844.73 14.0302
1845.16 13.2846
1845.54 12.7170
1845.92 12.2115
1846.30 11.7576
1846.67 11.3478
1847.05 10.9752
1847.43 10.6367
1847.80 10.3273
1848.18 10.0433
1848.62 9.74220
1849.06 9.46751
1849.49 9.21596
1849.93 8.98531
1850.80 8.57506
1851.68 8.22274
1852.71 7.86498
1853.74 7.55884
1854.77 7.29388
1855.80 7.06218
1856.68 6.88749
1857.55 6.72983
1858.43 6.58656
1859.30 6.45611
1861.05 6.22692
1862.79 6.03238
1864.54 5.86504
1866.29 5.71970
1868.03 5.59228
1869.78 5.47969
1872.80 5.31351
1875.81 5.17495
1878.83 5.05779
1881.85 4.95745
1885.34 4.85785
1888.84 4.77243
1892.33 4.69836
1895.82 4.63352
1900.27 4.56177
1904.72 4.49981
1909.16 4.44584
1913.61 4.39819
1920.60 4.33379
1927.59 4.27950
1934.57 4.23304
1941.56 4.19283
1948.55 4.15763
1955.54 4.12655
1969.51 4.07402
1984.76 4.02774
2000.00 3.98968
2013.26 3.96158
2026.52 3.93709
2039.78 3.91553
2053.05 3.89621
2073.88 3.86967
2094.72 3.84665
2115.56 3.82632
2136.40 3.80809
2166.71 3.78441
2197.02 3.76321
2227.33 3.74377
2257.64 3.72553
2310.69 3.69535
2363.73 3.66587
2405.41 3.64226
2447.08 3.61748
2488.76 3.59077
2530.44 3.56122
2560.75 3.53721
2591.06 3.51042
2621.37 3.48006
2651.68 3.44501
2672.52 3.41741
2693.36 3.38623
2714.20 3.35064
2735.03 3.30945
2750.19 3.27506
2765.34 3.23607
2780.50 3.19146
2795.66 3.13975
2806.08 3.09913
2816.49 3.05349
2826.91 3.00181
2837.33 2.94277
2846.33 2.88451
2855.33 2.81806
2864.33 2.74151
2873.33 2.65250
2878.54 2.59386
2883.75 2.52905
2888.96 2.45706
2894.16 2.37664
2899.37 2.28622
2904.58 2.18389
2909.79 2.06723
2912.40 2.00259
2915.00 1.93318
2918.08 1.84425
2921.16 1.74708
2924.24 1.64020
2927.32 1.52256
2929.92 1.41353
2932.53 1.29484
2933.83 1.23157
2935.13 1.16560
2936.43 1.09679
2937.74 1.02508
2939.04 0.950356
2940.34 0.872758
2941.64 0.792251
2942.95 0.709157
2944.25 0.623709
2945.55 0.536638
2946.85 0.448756
2948.16 0.361634
2948.81 0.318909
2949.46 0.277330
2950.11 0.237302
2950.76 0.199404
2951.41 0.164336
2951.74 0.148102
2952.06 0.132964
2952.39 0.118971
2952.71 0.106369
2953.04 0.0952613
2953.37 0.0859184
2953.69 0.0785108
2953.85 0.0756235
2954.02 0.0733388
2954.18 0.0716652
2954.34 0.0706579
2954.51 0.0703585
2954.67 0.0708060
2954.88 0.0726381
2954.94 0.0733977
2955.01 0.0743847
2955.13 0.0766845
2955.26 0.0795266
2955.38 0.0827754
2955.50 0.0865438
2955.73 0.0958583
2955.97 0.107682
2956.21 0.122249
2956.50 0.144683
2956.80 0.172352
2957.10 0.205879
2957.39 0.245975
2957.69 0.293444
2957.84 0.320223
2957.98 0.349199
2958.13 0.380504
2958.28 0.414283
2958.43 0.450689
2958.57 0.489612
2958.80 0.554308
2959.02 0.626062
2959.24 0.705871
2959.46 0.794542
2959.69 0.892973
2959.80 0.946159
2959.91 1.00217
2960.02 1.06115
2960.13 1.12326
2960.24 1.18865
2960.35 1.25750
2960.51 1.36526
2960.68 1.48150
2960.84 1.60689
2961.00 1.74132
2961.17 1.88727
2961.33 2.04483
2961.49 2.21500
2961.65 2.39768
2961.82 2.59633
2961.98 2.81120
2962.14 3.04375
2962.31 3.29562
2962.47 3.56863
2962.63 3.86479
2962.79 4.18639
2962.96 4.53370
2963.12 4.91386
2963.28 5.32801
2963.45 5.77976
2963.61 6.27004
2963.77 6.80950
2963.93 7.40056
2964.02 7.71927
2964.10 8.04923
2964.18 8.39511
2964.26 8.75786
2964.34 9.14329
2964.42 9.54312
2964.50 9.96840
2964.58 10.4100
2964.67 10.8803
2964.75 11.3693
2964.83 11.8906
2964.91 12.4333
2964.99 13.0127
2965.07 13.6167
2965.16 14.2624
2965.24 14.9365
2965.32 15.6583
2965.40 16.4130
2965.48 17.2122
2965.56 18.0592
2965.64 18.9692
2965.72 19.9239
2965.81 20.9513
2965.89 22.0312
2965.97 23.1955
2966.05 24.4216
2966.13 25.7295
2966.21 27.1259
2966.29 28.6372
2966.38 30.2349
2966.46 31.9673
2966.54 33.8020
2966.62 35.7952
2966.70 37.9096
2966.78 40.1811
2966.86 42.6233
2966.92 44.5507
2966.98 46.5512
2967.04 48.6621
2967.10 50.8902
2967.16 53.2834
2967.22 55.7693
2967.28 58.3943
2967.34 61.1664
2967.40 64.1448
2967.46 67.2389
2967.52 70.5058
2967.57 73.9547
2967.63 77.5947
2967.69 81.4355
2967.75 85.4866
2967.81 89.7579
2967.89 96.0782
2967.97 102.783
2968.06 110.064
2968.14 117.768
2968.22 126.108
2968.30 134.902
2968.38 144.267
2968.46 154.220
2968.54 164.907
2968.62 176.075
2968.71 188.004
2968.79 200.401
2968.87 213.563
2968.95 227.154
2969.03 241.309
2969.11 255.998
2969.28 287.008
2969.44 319.597
2969.76 386.930
2969.96 426.622
2970.05 445.745
2970.15 463.939
2970.25 481.385
2970.34 497.694
2970.44 512.679
2970.54 526.032
2970.65 539.984
2970.77 551.323
2970.89 559.857
2971.00 565.412
2971.07 567.281
2971.18 568.155
2971.28 566.402
2971.39 562.078
2971.50 555.356
2971.61 546.250
2971.71 535.097
2971.82 521.893
2971.93 507.105
2972.03 492.274
2972.12 476.575
2972.32 442.887
2972.71 371.354
2972.90 335.485
2973.00 318.209
2973.10 301.440
2973.20 285.093
2973.30 269.558
2973.39 254.713
2973.49 240.587
2973.59 227.066
2973.69 214.431
2973.79 202.418
2973.89 191.260
2973.98 180.709
2974.08 170.953
2974.18 161.854
2974.28 153.380
2974.36 146.509
2974.45 140.061
2974.53 134.012
2974.62 128.338
2974.70 123.017
2974.79 118.028
2974.87 113.348
2974.96 109.007
2975.04 104.882
2975.13 101.008
2975.21 97.3678
2975.30 93.9443
2975.38 90.7222
2975.47 87.6872
2975.64 82.1562
2975.74 79.1970
2975.83 76.4514
2975.93 73.8481
2976.03 71.4262
2976.23 66.9761
2976.42 63.0337
2976.62 59.4876
2976.82 56.3153
2977.01 53.4358
2977.21 50.8378
2977.42 48.2542
2977.64 45.9234
2977.85 43.7926
2978.07 41.8558
2978.28 40.0729
2978.50 38.4416
2978.71 36.9307
2978.93 35.5406
2979.12 34.3509
2979.32 33.2391
2979.71 31.2268
2980.11 29.4500
2980.50 27.8712
2980.89 26.4571
2981.29 25.1903
2981.68 24.0472
2982.07 23.0111
2982.47 22.0660
2982.86 21.2051
2983.25 20.4162
2983.64 19.6909
2984.04 19.0204
2984.43 18.4022
2984.82 17.8291
2985.22 17.2965
2985.86 16.5014
2986.50 15.7907
2987.15 15.1502
2987.79 14.5717
2988.44 14.0453
2989.08 13.5660
2989.72 13.1267
2990.37 12.7240
2991.15 12.2739
2991.94 11.8656
2992.73 11.4927
2993.51 11.1519
2994.30 10.8384
2995.08 10.5498
2996.66 10.0357
2997.59 9.76575
2998.52 9.51769
3000.38 9.07678
3002.23 8.69768
3004.09 8.36777
3005.67 8.12016
3007.24 7.89746
3008.81 7.69606
3010.39 7.51306
3013.53 7.19318
3016.68 6.92299
3019.82 6.69187
3022.97 6.49198
3026.12 6.31744
3029.26 6.16375
3034.41 5.94867
3039.56 5.76869
3044.71 5.61593
3049.86 5.48476
3056.15 5.34763
3062.44 5.23072
3068.73 5.12987
3075.02 5.04199
3082.46 4.95167
3089.90 4.87326
3104.77 4.74397
3117.35 4.65589
3129.94 4.58228
3142.52 4.51980
3155.11 4.46613
3164.26 4.43162
3174.56 4.39661
3184.85 4.36503
3195.15 4.33652
3200.30 4.32324
3205.44 4.31059
3212.88 4.29335
3216.60 4.28517
3220.32 4.27728
3224.03 4.26967
3227.75 4.26238
3231.47 4.25541
3235.19 4.24883
3237.48 4.24502
3239.76 4.24144
3242.05 4.23813
3244.34 4.23521
3246.63 4.23281
3247.77 4.23189
3248.92 4.23124
3250.06 4.23095
3251.20 4.23112
3252.35 4.23192
3253.49 4.23363
3254.31 4.23563
3255.14 4.23858
3255.96 4.24286
3256.78 4.24911
3257.19 4.25328
3257.60 4.25838
3258.01 4.26467
3258.43 4.27253
