Pd-108(n,g) ENDFB-8.0
542.917 0.227416
542.977 0.249832
543.037 0.277246
543.068 0.293356
543.098 0.311376
543.128 0.331597
543.158 0.354267
543.188 0.379915
543.219 0.408900
543.249 0.441711
543.279 0.478768
543.312 0.525126
543.345 0.578194
543.378 0.639126
543.411 0.709068
543.444 0.789556
543.476 0.881521
543.493 0.932533
543.509 0.986746
543.526 1.04504
543.542 1.10693
543.559 1.17342
543.575 1.24437
543.592 1.32005
543.608 1.40022
543.625 1.48612
543.641 1.57699
543.658 1.67423
543.674 1.77694
543.690 1.88667
543.707 2.00241
543.723 2.12586
543.740 2.25586
543.756 2.39428
543.773 2.53979
543.789 2.69446
543.806 2.85674
543.829 3.10367
543.852 3.36831
543.876 3.65255
543.899 3.95722
543.922 4.28457
543.946 4.63255
543.969 5.00319
543.992 5.39712
544.016 5.81670
544.039 6.25877
544.062 6.72541
544.085 7.21681
544.109 7.73531
544.132 8.27639
544.155 8.84200
544.179 9.43172
544.209 10.2310
544.239 11.0681
544.269 11.9408
544.299 12.8432
544.360 14.7348
544.420 16.7091
544.552 21.0936
544.612 23.0194
544.672 24.8077
544.711 25.8494
544.749 26.7982
544.779 27.4701
544.810 28.0698
544.840 28.5918
544.870 29.0298
544.903 29.4098
544.933 29.6641
544.973 29.8585
545.000 29.8943
545.002 29.8941
545.007 29.8914
545.012 29.8860
545.023 29.8665
545.044 29.7935
545.076 29.5936
545.106 29.3060
545.148 28.7684
545.178 28.2721
545.209 27.6947
545.239 27.0416
545.270 26.3191
545.317 25.0796
545.364 23.7194
545.431 21.6428
545.553 17.5964
545.611 15.6659
545.669 13.7982
545.698 12.8977
545.727 12.0241
545.757 11.1807
545.786 10.3699
545.827 9.27162
545.848 8.75052
545.869 8.24867
545.890 7.76633
545.910 7.30366
545.931 6.86073
545.952 6.43751
545.973 6.03389
545.994 5.64967
546.014 5.28459
546.035 4.93832
546.056 4.61046
546.077 4.30058
546.098 4.00819
546.118 3.73276
546.134 3.54066
546.149 3.35721
546.164 3.18216
546.180 3.01633
546.195 2.85731
546.210 2.70691
546.225 2.56290
546.241 2.42693
546.256 2.29694
546.271 2.17438
546.286 2.05740
546.302 1.94726
546.317 1.84228
546.332 1.74358
546.347 1.64962
546.363 1.56141
546.378 1.47755
546.393 1.39840
546.408 1.32375
546.424 1.25383
546.439 1.18751
546.454 1.12546
546.485 1.01169
546.515 0.911041
546.546 0.822147
546.576 0.743733
546.607 0.674637
546.636 0.616234
546.665 0.564717
546.694 0.519112
546.723 0.478735
546.752 0.442852
546.781 0.411154
546.811 0.383019
546.840 0.358008
546.869 0.335662
546.898 0.315791
546.956 0.282060
547.014 0.254748
547.073 0.232338
547.131 0.213657
547.189 0.197909
547.247 0.184394
547.306 0.172681
547.364 0.162370
547.422 0.153227
547.538 0.137629
547.649 0.125294
547.760 0.114830
547.871 0.105815
547.982 0.0979823
548.093 0.0911082
548.204 0.0850431
548.315 0.0796547
548.426 0.0748421
548.648 0.0666288
548.870 0.0599115
549.092 0.0543433
549.313 0.0496764
549.491 0.0464626
549.668 0.0436313
549.957 0.0396958
550.245 0.0364205
550.534 0.0336623
550.822 0.0313183
551.111 0.0293100
551.399 0.0275786
551.976 0.0247635
552.553 0.0225992
553.130 0.0209056
553.706 0.0195476
554.283 0.0184433
554.771 0.0176673
555.260 0.0170089
556.236 0.0159660
557.212 0.0151952
558.188 0.0146201
559.164 0.0141902
560.141 0.0138712
561.117 0.0136388
562.093 0.0134784
563.513 0.0133415
564.933 0.0132941
566.885 0.0133494
568.838 0.0135175
570.790 0.0137818
572.743 0.0141339
574.695 0.0145690
576.648 0.0150883
578.600 0.0156947
580.553 0.0163939
582.505 0.0171957
584.457 0.0181106
586.410 0.0191541
588.362 0.0203451
590.315 0.0217055
592.267 0.0232657
593.244 0.0241309
594.220 0.0250611
595.196 0.0260606
596.172 0.0271359
597.326 0.0285173
598.480 0.0300293
599.633 0.0316781
600.787 0.0335049
601.941 0.0355237
603.095 0.0377598
604.248 0.0402451
605.402 0.0430173
606.378 0.0456208
607.354 0.0484943
608.331 0.0516766
609.307 0.0552131
610.283 0.0591582
610.771 0.0613038
611.259 0.0635769
611.747 0.0659879
612.235 0.0685480
612.724 0.0712698
613.212 0.0741673
613.966 0.0790272
614.720 0.0844093
615.475 0.0903909
616.229 0.0970631
616.606 0.100691
616.984 0.104529
617.361 0.108595
617.738 0.112908
618.115 0.117501
618.492 0.122398
618.869 0.127622
619.247 0.133198
619.735 0.140996
620.223 0.149520
620.711 0.158865
621.199 0.169140
621.687 0.180473
622.175 0.193014
622.663 0.206943
622.907 0.214494
623.151 0.222471
623.617 0.239024
623.850 0.248016
624.083 0.257531
624.316 0.267619
624.549 0.278318
624.782 0.289688
625.015 0.301776
625.248 0.314656
625.481 0.328391
625.714 0.343056
625.947 0.358730
626.180 0.375520
626.413 0.393519
626.646 0.412865
626.879 0.433687
627.112 0.456164
627.345 0.480470
627.578 0.506810
627.811 0.535399
627.927 0.550628
628.044 0.566525
628.160 0.583128
628.277 0.600480
628.393 0.618628
628.510 0.637620
628.626 0.657512
628.743 0.678342
628.848 0.698082
628.953 0.718707
629.059 0.740273
629.164 0.762839
629.270 0.786467
629.375 0.811226
629.480 0.837191
629.586 0.864414
629.683 0.890729
629.780 0.918281
629.824 0.931314
629.830 0.932948
629.849 0.938776
629.869 0.944630
629.938 0.965999
630.007 0.988113
630.071 1.00916
630.135 1.03089
630.199 1.05335
630.262 1.07652
630.326 1.10051
630.390 1.12532
630.454 1.15100
630.518 1.17753
630.601 1.21361
630.684 1.25140
630.767 1.29101
630.850 1.33256
630.892 1.35410
630.934 1.37618
630.975 1.39881
631.017 1.42202
631.058 1.44581
631.100 1.47022
631.142 1.49526
631.183 1.52095
631.244 1.55993
631.305 1.60039
631.366 1.64247
631.427 1.68627
631.488 1.73187
631.549 1.77939
631.610 1.82893
631.671 1.88061
631.732 1.93465
631.793 1.99100
631.854 2.04991
631.915 2.11154
631.976 2.17616
632.037 2.24375
632.098 2.31461
632.159 2.38898
632.221 2.46721
632.282 2.54932
632.343 2.63571
632.404 2.72671
632.465 2.82264
632.526 2.92388
632.587 3.03086
632.648 3.14403
632.709 3.26388
632.770 3.39099
632.831 3.52597
632.892 3.66952
632.953 3.82241
633.014 3.98552
633.075 4.15984
633.136 4.34647
633.197 4.54702
633.258 4.76228
633.319 4.99423
633.349 5.11705
633.380 5.24479
633.410 5.37772
633.441 5.51616
633.471 5.66044
633.502 5.81093
633.532 5.96802
633.563 6.13213
633.593 6.30374
633.624 6.48333
633.654 6.67210
633.685 6.86940
633.715 7.07650
633.746 7.29409
633.776 7.52297
633.807 7.76397
633.837 8.01804
633.868 8.28617
633.898 8.57044
633.929 8.87021
633.959 9.18771
633.990 9.52440
634.020 9.88186
634.051 10.2618
634.081 10.6662
634.112 11.0970
634.142 11.5581
634.173 12.0489
634.203 12.5735
634.234 13.1348
634.264 13.7359
634.295 14.3801
634.325 15.0711
634.356 15.8126
634.386 16.6090
634.417 17.4646
634.447 18.3841
634.478 19.3725
634.508 20.4352
634.539 21.5776
634.569 22.8055
634.600 24.1252
634.622 25.1469
634.644 26.2230
634.667 27.3561
634.689 28.5487
634.711 29.8033
634.733 31.1228
634.755 32.5097
634.777 33.9599
634.800 35.4892
634.822 37.0938
634.844 38.7763
634.866 40.5390
634.888 42.3846
634.911 44.3152
634.933 46.3330
634.955 48.4304
634.986 51.4840
635.016 54.7043
635.047 58.1044
635.077 61.6870
635.108 65.4535
635.138 69.4044
635.169 73.5389
635.199 77.8546
635.230 82.3479
635.260 87.0135
635.291 91.8443
635.321 96.8316
635.382 107.232
635.443 118.106
635.504 129.338
635.565 140.724
635.687 163.227
635.765 176.701
635.804 183.009
635.842 188.950
635.912 198.505
635.947 202.670
635.982 206.380
636.032 210.887
636.082 214.277
636.133 216.497
636.183 217.505
636.200 217.568
636.217 217.493
636.272 216.302
636.326 213.694
636.381 209.727
636.435 204.488
636.473 200.174
636.511 195.348
636.549 190.057
636.587 184.368
636.658 172.589
636.730 159.911
636.861 135.715
636.926 123.618
636.991 111.818
637.063 99.3842
637.099 93.4465
637.134 87.7365
637.170 82.2370
637.206 76.9759
637.242 71.9615
637.278 67.2121
637.314 62.7037
637.350 58.4499
637.386 54.4486
637.421 50.7057
637.457 47.1944
637.493 43.9270
637.529 40.8766
637.565 38.0510
637.601 35.4240
637.637 32.9933
637.673 30.7477
637.708 28.6818
637.744 26.7728
637.780 25.0158
637.816 23.4001
637.852 21.9191
637.888 20.5546
637.924 19.3014
637.960 18.1504
637.995 17.0960
638.031 16.1244
638.067 15.2334
638.103 14.4113
638.139 13.6563
638.175 12.9583
638.211 12.3142
638.246 11.7190
638.282 11.1698
638.318 10.6594
638.354 10.1858
638.390 9.74551
638.426 9.33670
638.462 8.95437
638.498 8.59724
638.533 8.26309
638.569 7.95078
638.605 7.65678
638.641 7.38037
638.677 7.12011
638.713 6.87535
638.762 6.56214
638.811 6.27232
638.860 6.00291
638.908 5.75190
638.957 5.51755
639.006 5.29830
639.055 5.09280
639.104 4.89985
639.153 4.71803
639.202 4.54711
639.251 4.38589
639.300 4.23360
639.398 3.95317
639.495 3.70115
639.567 3.53196
639.639 3.37493
639.711 3.22850
639.782 3.09211
639.854 2.96449
639.926 2.84525
639.998 2.73352
640.069 2.62869
640.141 2.53009
640.213 2.43753
640.285 2.35030
640.356 2.26829
640.428 2.19092
640.500 2.11811
640.643 1.98487
640.787 1.86691
640.858 1.81344
640.930 1.76377
641.002 1.71791
641.074 1.67630
641.145 1.63930
641.217 1.60777
641.289 1.58267
641.361 1.56553
641.432 1.55824
641.468 1.55907
641.504 1.56334
641.540 1.57150
641.576 1.58401
641.612 1.60137
641.648 1.62407
641.684 1.65283
641.719 1.68813
641.755 1.73085
641.791 1.78146
641.830 1.84695
641.869 1.92372
641.908 2.01294
641.948 2.11563
641.987 2.23308
642.026 2.36565
642.065 2.51449
642.104 2.68036
642.132 2.80900
642.160 2.94624
642.187 3.09265
642.215 3.24830
642.243 3.41383
642.270 3.58799
642.298 3.77123
642.326 3.96336
642.381 4.37387
642.437 4.81481
642.492 5.28226
642.548 5.77017
642.665 6.83639
642.724 7.36417
642.782 7.87187
642.854 8.44647
642.890 8.70771
642.926 8.94712
642.962 9.16337
642.998 9.35326
643.029 9.49432
643.060 9.61280
643.095 9.72013
643.131 9.79475
643.174 9.83904
643.200 9.84217
643.207 9.84003
643.228 9.82503
643.249 9.79786
643.269 9.76132
643.286 9.72272
643.334 9.57316
643.386 9.34373
643.405 9.24473
643.457 8.93149
643.510 8.56503
643.550 8.25048
643.591 7.91311
643.672 7.18688
643.805 5.91893
643.872 5.28863
643.939 4.68091
643.972 4.38888
644.005 4.10754
644.039 3.83622
644.072 3.57736
644.105 3.33005
644.139 3.09624
644.172 2.87547
644.205 2.66789
644.239 2.47294
644.272 2.29167
644.305 2.12277
644.339 1.96691
644.372 1.82273
644.405 1.69064
644.439 1.56963
644.472 1.45913
644.510 1.34453
644.548 1.24229
644.586 1.15112
644.625 1.07010
644.663 0.998295
644.701 0.934828
644.739 0.878848
644.777 0.829557
644.815 0.786103
644.853 0.748022
644.891 0.714561
644.929 0.685147
644.968 0.659261
645.006 0.636439
645.044 0.616269
645.082 0.598385
645.120 0.582429
645.158 0.568204
645.234 0.543875
645.311 0.523791
645.387 0.506803
645.463 0.492084
645.539 0.479048
645.615 0.467277
645.692 0.456481
645.844 0.437042
645.996 0.419727
646.149 0.403970
646.301 0.389469
646.454 0.375998
646.606 0.363427
646.911 0.340524
647.216 0.320087
647.521 0.301679
647.826 0.284984
648.131 0.269764
648.340 0.260046
648.550 0.250885
648.969 0.234041
649.388 0.218923
649.807 0.205285
650.227 0.192931
650.646 0.181696
651.065 0.171445
651.484 0.162062
651.808 0.155343
652.132 0.149049
652.456 0.143143
652.780 0.137597
653.104 0.132377
653.428 0.127457
653.752 0.122808
654.076 0.118412
654.724 0.110309
655.371 0.103031
656.019 0.0964679
656.667 0.0905295
657.086 0.0869826
657.505 0.0836464
657.925 0.0805046
658.344 0.0775422
659.182 0.0721031
660.021 0.0672358
660.859 0.0628627
661.697 0.0589191
662.536 0.0553505
663.374 0.0521109
664.365 0.0486529
665.356 0.0455456
666.347 0.0427427
667.338 0.0402062
668.328 0.0379055
669.319 0.0358199
670.310 0.0339064
671.301 0.0321516
672.139 0.0307803
672.978 0.0295028
674.654 0.0271971
676.331 0.0251783
678.008 0.0234016
679.685 0.0218294
681.362 0.0204324
683.038 0.0191858
684.715 0.0180690
686.544 0.0169790
688.374 0.0160048
690.203 0.0151312
692.032 0.0143451
693.861 0.0136358
695.690 0.0129939
697.520 0.0124170
699.349 0.0118864
702.702 0.0110361
706.056 0.0103132
709.410 0.00969769
712.763 0.00917391
716.117 0.00872374
719.470 0.00833963
722.824 0.00801138
726.177 0.00773086
729.531 0.00749454
732.885 0.00729585
736.238 0.00713190
739.592 0.00700054
742.945 0.00689822
746.299 0.00682497
749.653 0.00677957
753.006 0.00676161
756.360 0.00677354
759.713 0.00681651
763.067 0.00690313
766.420 0.00701635
769.774 0.00719065
773.127 0.00744045
776.481 0.00779955
778.158 0.00803199
779.835 0.00832700
781.283 0.00864372
782.731 0.00903830
784.179 0.00954081
785.627 0.0101981
787.075 0.0110868
787.799 0.0116560
788.523 0.0123379
789.248 0.0131584
789.972 0.0141623
790.696 0.0154362
791.420 0.0170808
791.877 0.0183758
792.334 0.0199324
792.792 0.0218248
793.249 0.0241614
793.611 0.0264338
793.973 0.0292035
794.335 0.0326317
794.697 0.0369431
795.059 0.0424782
795.240 0.0458583
795.421 0.0497654
795.602 0.0543221
795.783 0.0596918
795.964 0.0661004
796.145 0.0738697
796.317 0.0829375
796.488 0.0943931
796.574 0.101397
796.660 0.109569
796.746 0.119308
796.831 0.131142
796.917 0.145898
797.003 0.164692
797.089 0.189217
797.131 0.204316
797.174 0.221738
797.217 0.241998
797.260 0.265565
797.303 0.293032
797.346 0.325000
797.389 0.362402
797.431 0.405956
797.474 0.456880
797.517 0.516079
797.562 0.589286
797.608 0.674998
797.630 0.723229
797.653 0.775078
797.676 0.831010
797.698 0.891294
797.721 0.956511
797.744 1.02638
797.766 1.10147
797.789 1.18210
797.811 1.26898
797.834 1.36168
797.857 1.46089
797.879 1.56696
797.902 1.68073
797.925 1.80157
797.947 1.93029
797.970 2.06724
797.992 2.21343
798.015 2.36790
798.038 2.53162
798.060 2.70490
798.083 2.88889
798.106 3.08227
798.128 3.28609
798.151 3.50063
798.173 3.72714
798.196 3.96384
798.219 4.21189
798.241 4.47144
798.267 4.78687
798.294 5.11805
798.320 5.46501
798.346 5.82773
798.372 6.20609
798.398 6.59988
798.425 7.00881
798.451 7.43248
798.503 8.32189
798.556 9.26280
798.608 10.2481
798.660 11.2669
798.870 15.4717
798.946 16.9256
798.984 17.6120
799.022 18.2631
799.075 19.0897
799.127 19.8230
799.161 20.2342
799.194 20.5989
799.246 21.0727
799.299 21.4136
799.330 21.5509
799.366 21.6499
799.400 21.6785
799.444 21.6273
799.476 21.5256
799.507 21.3799
799.548 21.1069
799.579 20.8527
799.609 20.5562
799.671 19.8396
799.723 19.1046
799.776 18.2751
799.821 17.5122
799.865 16.7044
799.898 16.0739
799.987 14.3228
800.109 11.8603
800.170 10.6556
800.231 9.49357
800.290 8.43831
800.319 7.93278
800.348 7.44568
800.377 6.97451
800.406 6.52317
800.436 6.08910
800.465 5.67564
800.494 5.28019
800.523 4.90556
800.552 4.54914
800.581 4.21324
800.610 3.89530
800.640 3.59717
800.669 3.31636
800.698 3.05432
800.726 2.82008
800.753 2.60102
800.781 2.39658
800.809 2.20683
800.837 2.02980
800.865 1.86556
800.892 1.71347
800.920 1.57339
800.948 1.44366
800.976 1.32418
801.003 1.21432
801.031 1.11382
801.059 1.02136
801.087 0.937044
801.114 0.859703
801.142 0.789368
801.170 0.725023
801.198 0.666452
801.226 0.613196
801.253 0.564989
801.281 0.521077
801.309 0.481261
801.337 0.445184
801.364 0.412626
801.420 0.356278
801.475 0.310229
801.531 0.272514
801.586 0.241576
801.642 0.216082
801.698 0.195056
801.753 0.177554
801.809 0.162933
801.864 0.150573
801.920 0.140069
802.031 0.123192
802.142 0.110210
802.253 0.0998607
802.364 0.0913490
802.475 0.0841803
802.586 0.0780187
802.697 0.0726542
802.919 0.0637528
803.141 0.0566671
803.364 0.0509087
803.697 0.0440746
804.030 0.0387996
804.363 0.0346320
804.696 0.0312793
805.030 0.0285437
805.363 0.0262853
805.696 0.0244009
806.029 0.0228116
806.696 0.0202879
807.362 0.0183923
808.029 0.0169415
808.695 0.0158133
809.361 0.0149228
810.028 0.0142130
811.361 0.0131905
812.693 0.0124972
814.026 0.0120304
815.359 0.0117236
816.692 0.0115320
818.025 0.0114265
819.357 0.0113881
821.223 0.0114234
823.089 0.0115432
824.955 0.0117352
826.821 0.0119950
828.687 0.0123241
830.553 0.0127320
832.419 0.0132409
834.285 0.0138891
836.062 0.0147363
836.951 0.0153009
837.839 0.0160220
838.728 0.0169941
839.616 0.0184004
840.061 0.0193716
840.505 0.0206274
840.949 0.0223239
841.394 0.0247456
841.660 0.0267660
841.927 0.0294971
842.193 0.0335184
842.327 0.0364371
842.460 0.0404556
842.593 0.0463116
842.726 0.0552582
842.793 0.0615040
842.860 0.0693784
842.926 0.0793439
842.993 0.0919592
843.060 0.107930
843.126 0.128018
843.193 0.153238
843.260 0.184611
843.326 0.223474
843.393 0.271078
843.426 0.298635
843.459 0.328947
843.493 0.362211
843.526 0.398619
843.573 0.456120
843.621 0.520753
843.668 0.593144
843.715 0.673758
843.762 0.762998
843.809 0.861184
843.857 0.968537
843.904 1.08516
843.951 1.21100
843.998 1.34587
844.045 1.48939
844.093 1.64101
844.140 1.79996
844.187 1.96529
844.281 2.31024
844.448 2.93253
844.531 3.22903
844.573 3.36887
844.615 3.50075
844.653 3.61596
844.692 3.72194
844.731 3.81821
844.770 3.90333
844.812 3.98169
844.853 4.04556
844.912 4.10916
844.942 4.13003
844.984 4.14445
845.000 4.14564
845.007 4.14541
845.028 4.14184
845.049 4.13398
845.090 4.10742
845.101 4.09747
845.127 4.06979
845.134 4.06080
845.155 4.03337
845.175 4.00245
845.216 3.93012
845.253 3.85258
845.290 3.76497
845.327 3.66789
845.364 3.56222
845.435 3.34074
845.505 3.09859
845.576 2.84242
845.646 2.57908
845.736 2.24595
845.825 1.92307
845.869 1.76831
845.914 1.61976
845.958 1.47751
846.003 1.34283
846.047 1.21557
846.092 1.09660
846.137 0.985565
846.181 0.883015
846.226 0.788420
846.270 0.702042
846.315 0.623412
846.359 0.552214
846.396 0.498132
846.433 0.448874
846.471 0.404037
846.508 0.363358
846.545 0.326478
846.582 0.293325
846.619 0.263529
846.656 0.236828
846.693 0.212905
846.730 0.191645
846.805 0.155983
846.879 0.128049
846.953 0.106337
847.012 0.0925685
847.072 0.0813998
847.131 0.0723534
847.191 0.0650270
847.309 0.0542533
847.428 0.0470598
847.547 0.0421245
847.666 0.0386099
847.903 0.0339771
848.141 0.0310093
848.379 0.0289027
848.854 0.0260941
849.329 0.0243452
849.804 0.0232022
850.279 0.0224418
850.754 0.0219379
851.705 0.0214003
852.655 0.0212342
853.843 0.0213516
855.031 0.0216954
856.219 0.0221897
857.406 0.0228021
858.594 0.0235147
859.782 0.0243190
860.970 0.0252123
862.158 0.0261956
863.464 0.0273861
864.771 0.0286986
866.078 0.0301449
867.384 0.0317392
868.691 0.0334999
869.998 0.0354485
871.304 0.0376115
872.611 0.0400206
873.858 0.0425853
875.106 0.0454503
876.353 0.0486648
877.600 0.0522892
878.847 0.0563985
879.471 0.0586630
880.095 0.0610851
880.718 0.0636802
881.342 0.0664623
881.965 0.0694467
882.589 0.0726595
883.242 0.0763080
883.896 0.0802761
884.549 0.0845988
885.202 0.0893193
885.856 0.0944902
886.509 0.100170
887.162 0.106431
887.816 0.113356
888.469 0.121046
889.122 0.129619
889.449 0.134281
889.776 0.139218
890.102 0.144456
890.429 0.150018
890.756 0.155933
891.082 0.162233
891.409 0.168950
891.736 0.176121
892.062 0.183793
892.389 0.192008
892.716 0.200822
893.042 0.210288
893.399 0.221447
893.755 0.233573
894.111 0.246791
894.468 0.261235
894.824 0.277073
895.180 0.294476
895.537 0.313668
895.715 0.324011
895.893 0.334892
896.123 0.349825
896.353 0.365818
896.584 0.382990
896.814 0.401443
897.044 0.421330
897.159 0.431855
897.274 0.442787
897.389 0.454166
897.504 0.466008
897.619 0.478339
897.734 0.491176
897.838 0.503252
897.942 0.515786
898.046 0.528813
898.150 0.542360
898.209 0.550349
898.313 0.564770
898.417 0.579786
898.503 0.592599
898.588 0.605857
898.673 0.619581
898.759 0.633793
898.844 0.648516
898.930 0.663776
899.015 0.679600
899.100 0.695995
899.227 0.721420
899.353 0.748288
899.416 0.762308
899.479 0.776737
899.542 0.791594
899.605 0.806894
899.668 0.822657
899.731 0.838901
899.795 0.855647
899.858 0.872916
899.921 0.890729
899.984 0.909112
900.047 0.928088
900.110 0.947683
900.192 0.974022
900.273 1.00151
900.355 1.03022
900.437 1.06018
900.518 1.09155
900.600 1.12435
900.682 1.15873
900.763 1.19473
900.845 1.23253
900.927 1.27222
901.008 1.31393
901.090 1.35773
901.172 1.40390
901.253 1.45249
901.335 1.50381
901.417 1.55792
901.498 1.61519
901.580 1.67580
901.662 1.74002
901.743 1.80807
901.825 1.88045
901.907 1.95736
901.988 2.03939
902.070 2.12682
902.152 2.22038
902.233 2.32057
902.315 2.42805
902.397 2.54344
902.438 2.60456
902.478 2.66789
902.519 2.73385
902.560 2.80227
902.601 2.87363
902.642 2.94774
902.683 3.02495
902.723 3.10544
902.764 3.18963
902.805 3.27732
902.846 3.36919
902.887 3.46505
902.928 3.56564
902.968 3.67080
903.009 3.78109
903.050 3.89689
903.091 4.01891
903.132 4.14699
903.173 4.28192
903.213 4.42423
903.254 4.57490
903.295 4.73383
903.336 4.90212
903.377 5.08056
903.418 5.27050
903.458 5.47199
903.499 5.68709
903.540 5.91593
903.581 6.16097
903.622 6.42243
903.663 6.70249
903.703 7.00289
903.744 7.32639
903.785 7.67350
903.826 8.04731
903.867 8.45034
903.908 8.88643
903.948 9.35647
903.989 9.86470
904.030 10.4146
904.060 10.8433
904.089 11.2976
904.119 11.7792
904.149 12.2896
904.178 12.8308
904.208 13.4045
904.238 14.0126
904.268 14.6572
904.297 15.3402
904.327 16.0638
904.357 16.8300
904.386 17.6411
904.416 18.4994
904.446 19.4069
904.475 20.3660
904.505 21.3790
904.546 22.8661
904.587 24.4612
904.628 26.1775
904.669 28.0119
904.709 29.9782
904.750 32.0708
904.791 34.2981
904.832 36.6629
904.873 39.1735
904.914 41.8186
904.954 44.6037
904.995 47.5276
905.036 50.5949
905.077 53.7863
905.118 57.1032
905.158 60.5378
905.240 67.7303
905.322 75.2498
905.485 90.7808
905.574 99.1516
905.663 107.139
905.745 113.904
905.827 119.929
905.884 123.618
905.941 126.791
905.999 129.394
906.056 131.382
906.128 132.965
906.164 133.361
906.200 133.489
906.221 133.442
906.288 132.680
906.355 131.009
906.422 128.467
906.489 125.113
906.554 121.148
906.619 116.570
906.684 111.470
906.749 105.956
906.816 99.9475
906.883 93.7093
907.017 80.9743
907.084 74.6595
907.150 68.4942
907.217 62.5471
907.284 56.8740
907.336 52.7055
907.388 48.7414
907.439 44.9925
907.491 41.4652
907.543 38.1628
907.594 35.0849
907.646 32.2286
907.698 29.5886
907.731 27.9899
907.765 26.4766
907.798 25.0460
907.832 23.6993
907.865 22.4254
907.899 21.2290
907.932 20.0997
907.966 19.0410
907.999 18.0434
908.032 17.1098
908.066 16.2313
908.099 15.4100
908.133 14.6379
908.166 13.9168
908.200 13.2393
908.233 12.6068
908.267 12.0127
908.300 11.4581
908.334 10.9371
908.367 10.4505
908.400 9.99326
908.434 9.56594
908.467 9.16404
908.501 8.78810
908.534 8.43412
908.568 8.10260
908.601 7.79002
908.635 7.49684
908.668 7.21997
908.701 6.95986
908.735 6.71450
908.768 6.48286
908.835 6.05630
908.902 5.67396
908.969 5.32990
909.036 5.01909
909.103 4.73721
909.170 4.48063
909.237 4.24623
909.303 4.03138
909.370 3.83381
909.437 3.65160
909.504 3.48308
909.571 3.32683
909.638 3.18159
909.705 3.04628
909.772 2.91998
909.839 2.80184
909.906 2.69115
909.972 2.58725
910.039 2.48957
910.106 2.39761
910.173 2.31091
910.240 2.22905
910.374 2.07845
910.508 1.94327
910.641 1.82141
910.775 1.71113
910.909 1.61098
911.012 1.53975
911.116 1.47333
911.219 1.41130
911.323 1.35327
911.426 1.29890
911.529 1.24789
911.633 1.19995
911.736 1.15488
911.840 1.11238
911.943 1.07229
912.150 0.998622
912.357 0.932628
912.563 0.873299
912.697 0.837992
912.831 0.804924
912.965 0.773886
913.099 0.744716
913.232 0.717268
913.366 0.691408
913.500 0.667016
913.634 0.643984
913.901 0.601613
914.169 0.563605
914.437 0.529384
914.704 0.498468
914.874 0.480325
915.045 0.463264
915.215 0.447201
915.385 0.432063
915.726 0.404295
916.066 0.379494
916.407 0.357245
916.748 0.337224
917.088 0.319136
917.429 0.302758
917.696 0.290955
917.964 0.280001
918.231 0.269824
918.499 0.260357
918.767 0.251541
919.034 0.243323
919.302 0.235655
919.569 0.228495
920.105 0.215546
920.640 0.204210
921.175 0.194269
921.710 0.185543
922.075 0.180211
922.440 0.175336
922.805 0.170879
923.170 0.166811
923.535 0.163103
923.900 0.159735
924.630 0.153923
925.359 0.149198
926.089 0.145433
926.819 0.142550
927.549 0.140481
928.327 0.139112
929.106 0.138560
929.617 0.138628
930.128 0.139030
930.638 0.139765
931.149 0.140833
931.660 0.142239
932.171 0.143988
932.682 0.146090
933.193 0.148557
933.704 0.151404
934.215 0.154649
934.725 0.158316
935.236 0.162428
935.747 0.167016
936.258 0.172107
936.769 0.177740
937.280 0.183968
937.815 0.191207
938.350 0.199249
938.885 0.208174
939.420 0.218076
939.956 0.229073
940.491 0.241299
941.026 0.254915
941.561 0.270111
941.975 0.283078
942.388 0.297242
942.802 0.312742
943.216 0.329730
943.629 0.348399
943.836 0.358430
944.043 0.368961
944.249 0.380037
944.456 0.391690
944.663 0.403961
944.870 0.416884
945.089 0.431346
945.308 0.446652
945.527 0.462881
945.636 0.471361
945.746 0.480089
945.855 0.489093
945.965 0.498374
946.074 0.507944
946.183 0.517807
946.293 0.527992
946.402 0.538495
946.512 0.549349
946.621 0.560549
946.719 0.570823
946.816 0.581401
946.913 0.592298
947.010 0.603525
947.059 0.609272
947.144 0.619539
947.229 0.630073
947.315 0.640907
947.400 0.652028
947.509 0.666793
947.619 0.682096
947.728 0.697961
947.838 0.714402
947.947 0.731478
948.057 0.749207
948.166 0.767620
948.276 0.786737
948.342 0.798797
948.409 0.811151
948.476 0.823806
948.543 0.836774
948.610 0.850063
948.677 0.863686
948.744 0.877653
948.811 0.891976
948.878 0.906668
948.945 0.921740
949.011 0.937207
949.078 0.953083
949.145 0.969381
949.212 0.986118
949.279 1.00331
949.346 1.02097
949.413 1.03912
949.480 1.05777
949.547 1.07696
949.614 1.09668
949.680 1.11698
949.747 1.13786
949.814 1.15935
949.881 1.18148
949.948 1.20427
950.015 1.22775
950.082 1.25195
950.149 1.27689
950.216 1.30261
950.283 1.32914
950.349 1.35652
950.416 1.38478
950.483 1.41395
950.550 1.44409
950.617 1.47524
950.684 1.50743
950.751 1.54072
950.818 1.57517
950.885 1.61081
950.952 1.64772
951.018 1.68595
951.085 1.72556
951.152 1.76663
951.219 1.80923
951.286 1.85344
951.353 1.89933
951.420 1.94701
951.487 1.99655
951.554 2.04807
951.621 2.10167
951.687 2.15747
951.754 2.21558
951.821 2.27615
951.888 2.33932
951.955 2.40523
