Kr-84(n,tot) ENDFB-8.0
Energy(eV) XS(b)
5772.87 5.11230
5784.75 5.09595
5808.50 5.06511
5832.25 5.03641
5866.19 4.99857
5900.12 4.96389
5934.05 4.93172
5967.99 4.90176
6013.23 4.86469
6058.47 4.83026
6148.96 4.76780
6248.50 4.70637
6298.27 4.67778
6348.04 4.65034
6397.80 4.62392
6447.57 4.59839
6472.46 4.58593
6497.34 4.57368
6522.22 4.56166
6547.11 4.54985
6565.21 4.54144
6583.30 4.53319
6601.40 4.52515
6619.50 4.51736
6630.81 4.51267
6642.12 4.50815
6653.43 4.50385
6664.74 4.49984
6676.05 4.49624
6687.36 4.49321
6698.68 4.49096
6704.33 4.49023
6709.99 4.48992
6715.08 4.49005
6720.17 4.49068
6725.26 4.49194
6730.35 4.49404
6735.44 4.49723
6740.53 4.50187
6745.62 4.50850
6750.71 4.51814
6755.51 4.53120
6757.92 4.53975
6760.32 4.55009
6762.72 4.56267
6765.13 4.57808
6767.53 4.59730
6769.93 4.62157
6772.62 4.65691
6773.96 4.67891
6775.31 4.70466
6776.65 4.73504
6777.99 4.77115
6779.34 4.81457
6780.68 4.86743
6781.46 4.90350
6782.24 4.94446
6783.01 4.99123
6783.79 5.04490
6784.57 5.10706
6785.35 5.17943
6786.12 5.26465
6786.90 5.36575
6787.36 5.43488
6787.82 5.51212
6788.28 5.59926
6788.74 5.69769
6789.20 5.81009
6789.66 5.93883
6790.12 6.08824
6790.58 6.26268
6790.95 6.42734
6791.32 6.61772
6791.69 6.84117
6792.06 7.10743
6792.43 7.43044
6792.62 7.61973
6792.80 7.83030
6792.99 8.06836
6793.18 8.33610
6793.36 8.64209
6793.55 8.98981
6793.74 9.41197
6793.94 9.89950
6794.13 10.4705
6794.23 10.7894
6794.32 11.1343
6794.42 11.5115
6794.52 11.9158
6794.62 12.3534
6794.71 12.8271
6794.81 13.3401
6794.91 13.8953
6795.00 14.4962
6795.10 15.1462
6795.20 15.8566
6795.30 16.6169
6795.39 17.4378
6795.49 18.3237
6795.59 19.2889
6795.69 20.3183
6795.78 21.4258
6795.88 22.6158
6795.98 23.9067
6796.07 25.2767
6796.17 26.7430
6796.27 28.3100
6796.37 29.9999
6796.46 31.7822
6796.56 33.6777
6796.66 35.6899
6796.79 38.6445
6796.92 41.8070
6797.06 45.2307
6797.19 48.8675
6797.32 52.7735
6797.45 56.8886
6797.59 61.2707
6797.72 65.8465
6797.91 72.9958
6798.11 80.5257
6798.30 88.4071
6798.49 96.5586
6798.88 113.309
6799.27 129.776
6799.47 137.578
6799.66 144.844
6799.86 151.505
6800.05 157.356
6800.24 162.306
6800.44 166.248
6800.55 167.972
6800.65 169.344
6800.76 170.352
6800.87 170.987
6801.00 171.264
6801.11 171.077
6801.22 170.521
6801.32 169.601
6801.43 168.324
6801.58 165.895
6801.73 162.811
6801.93 157.917
6802.13 152.125
6802.25 147.916
6802.38 143.444
6802.63 133.730
6802.88 123.302
6803.14 112.521
6803.53 95.7094
6803.72 87.5465
6803.92 79.6663
6804.04 74.7252
6804.17 69.9937
6804.30 65.4118
6804.42 61.0637
6804.55 56.8895
6804.68 52.9613
6804.80 49.2492
6804.93 45.7545
6805.06 42.4515
6805.18 39.3895
6805.31 36.5154
6805.43 33.8688
6805.56 31.4006
6805.69 29.1416
6805.81 27.0629
6805.94 25.1552
6806.07 23.3956
6806.19 21.8018
6806.32 20.3384
6806.45 19.0184
6806.57 17.8109
6806.70 16.7255
6806.82 15.7430
6806.95 14.8547
6807.08 14.0462
6807.20 13.3224
6807.33 12.6643
6807.46 12.0756
6807.58 11.5404
6807.71 11.0613
6807.84 10.6286
6807.96 10.2375
6808.09 9.88093
6808.21 9.56048
6808.34 9.26744
6808.47 9.00319
6808.59 8.76063
6808.72 8.54101
6808.97 8.15569
6809.23 7.82876
6809.48 7.54974
6809.73 7.30920
6809.98 7.10057
6810.21 6.93231
6810.44 6.78171
6810.90 6.52368
6811.36 6.30943
6811.82 6.12929
6812.28 5.97510
6812.74 5.84227
6813.20 5.72655
6813.66 5.62497
6814.26 5.51007
6814.85 5.41150
6815.45 5.32592
6816.05 5.25134
6816.65 5.18569
6817.24 5.12774
6818.44 5.03019
6819.45 4.96265
6820.46 4.90576
6821.47 4.85736
6822.48 4.81580
6823.49 4.77985
6824.50 4.74852
6826.52 4.69683
6828.36 4.65948
6830.20 4.62892
6832.04 4.60351
6833.88 4.58214
6835.71 4.56398
6837.55 4.54839
6841.23 4.52309
6844.35 4.50618
6847.48 4.49234
6850.60 4.48072
6853.73 4.47085
6859.98 4.45496
6866.22 4.44263
6872.11 4.43322
6877.99 4.42532
6883.87 4.41848
6889.75 4.41242
6895.63 4.40698
6901.51 4.40200
6908.87 4.39630
6916.22 4.39104
6923.57 4.38612
6930.92 4.38147
6941.95 4.37487
6952.98 4.36861
6964.00 4.36260
6975.03 4.35679
6997.09 4.34558
7019.14 4.33477
7041.20 4.32417
7063.25 4.31375
7085.31 4.30345
7107.36 4.29322
7129.42 4.28305
7151.47 4.27293
7195.59 4.25272
7239.70 4.23253
7283.81 4.21231
7372.03 4.17164
7460.25 4.13047
7589.64 4.06881
7654.34 4.03728
7719.04 4.00521
7783.73 3.97256
7848.43 3.93929
7913.12 3.90540
7945.47 3.88825
7977.82 3.87098
8001.34 3.85836
8024.87 3.84573
8048.40 3.83313
8071.92 3.82061
8095.45 3.80829
8118.97 3.79635
8130.74 3.79061
8142.50 3.78511
8154.26 3.77994
8166.02 3.77522
8181.46 3.77004
8189.18 3.76809
8196.90 3.76674
8204.62 3.76618
8212.34 3.76670
8220.06 3.76870
8227.78 3.77272
8235.50 3.77987
8243.22 3.79171
8247.08 3.80018
8250.94 3.81101
8254.80 3.82490
8258.66 3.84279
8262.70 3.86760
8266.74 3.90117
8268.77 3.92242
8270.79 3.94758
8272.81 3.97757
8274.83 4.01362
8277.22 4.06636
8279.61 4.13388
8280.81 4.17500
8282.00 4.22229
8283.20 4.27704
8284.39 4.34081
8286.04 4.44816
8286.87 4.51215
8287.70 4.58466
8288.53 4.66730
8289.35 4.76206
8290.18 4.87147
8291.01 4.99877
8292.02 5.18494
8292.52 5.29368
8293.03 5.41474
8293.53 5.55067
8294.04 5.70345
8294.54 5.87647
8295.05 6.07368
8295.49 6.26769
8295.92 6.48716
8296.36 6.73841
8296.80 7.02715
8297.23 7.36387
8297.45 7.55326
8297.67 7.75941
8297.89 7.98568
8298.11 8.23274
8298.32 8.50480
8298.54 8.80571
8298.79 9.19721
8299.05 9.64244
8299.30 10.1520
8299.55 10.7365
8299.68 11.0649
8299.81 11.4162
8299.93 11.7952
8300.06 12.2046
8300.18 12.6511
8300.31 13.1308
8300.44 13.6506
8300.56 14.2143
8300.69 14.8311
8300.82 15.4955
8300.94 16.2231
8301.07 17.0074
8301.20 17.8663
8301.32 18.7921
8301.45 19.8055
8301.57 20.8969
8301.70 22.0904
8301.83 23.3740
8301.95 24.7753
8302.08 26.2794
8302.21 27.9178
8302.33 29.6719
8302.46 31.5617
8302.59 33.5942
8302.75 36.4105
8302.91 39.4854
8303.07 42.8319
8303.23 46.4378
8303.39 50.3574
8303.55 54.5759
8303.71 59.0973
8303.87 63.8912
8304.00 67.9077
8304.12 72.0738
8304.25 76.4506
8304.38 80.9622
8304.63 90.4927
8304.88 100.529
8305.14 111.024
8305.39 121.736
8305.89 143.199
8306.15 153.504
8306.40 163.188
8306.65 172.007
8306.90 179.697
8307.05 183.567
8307.20 186.962
8307.34 189.849
8307.49 192.198
8307.62 193.807
8307.74 194.959
8307.87 195.659
8308.00 195.901
8308.17 195.521
8308.34 194.364
8308.50 192.445
8308.67 189.791
8308.81 186.980
8308.95 183.714
8309.09 179.976
8309.24 175.852
8309.38 171.288
8309.52 166.414
8309.80 155.813
8310.09 144.363
8310.37 132.451
8310.84 112.641
8311.07 102.980
8311.30 93.6439
8311.44 88.1360
8311.58 82.8095
8311.73 77.6807
8311.87 72.7630
8312.01 68.0666
8312.15 63.5990
8312.29 59.3646
8312.44 55.3656
8312.58 51.6016
8312.72 48.0704
8312.86 44.7678
8313.00 41.6882
8313.15 38.8245
8313.29 36.1685
8313.43 33.7113
8313.57 31.4432
8313.71 29.3541
8313.86 27.4337
8314.00 25.6714
8314.14 24.0567
8314.28 22.5794
8314.42 21.2293
8314.57 19.9966
8314.71 18.8795
8314.85 17.8534
8314.99 16.9179
8315.13 16.0653
8315.28 15.2879
8315.42 14.5790
8315.56 13.9322
8315.70 13.3414
8315.84 12.8051
8315.98 12.3106
8316.13 11.8575
8316.27 11.4417
8316.41 11.0594
8316.55 10.7075
8316.69 10.3828
8316.84 10.0826
8316.98 9.80471
8317.26 9.30700
8317.55 8.87500
8317.83 8.49706
8318.11 8.16391
8318.33 7.93187
8318.55 7.72037
8318.99 7.34585
8319.43 7.02550
8319.87 6.74905
8320.31 6.50715
8320.75 6.29479
8321.19 6.10623
8321.62 5.93858
8322.19 5.74678
8322.76 5.57917
8323.33 5.43170
8323.89 5.30139
8324.46 5.18520
8325.03 5.08147
8326.16 4.90405
8327.09 4.78301
8328.02 4.67919
8328.95 4.58938
8329.88 4.51111
8330.81 4.44244
8331.74 4.38182
8333.60 4.28003
8334.84 4.22369
8336.07 4.17466
8337.31 4.13170
8338.55 4.09387
8341.03 4.03042
8343.51 3.97958
8345.78 3.94117
8348.05 3.90883
8350.32 3.88130
8352.59 3.85765
8357.13 3.81912
8361.67 3.78918
8365.80 3.76727
8369.93 3.74897
8374.06 3.73341
8378.19 3.72001
8386.45 3.69793
8394.70 3.68026
8402.14 3.66690
8409.57 3.65529
8417.00 3.64490
8424.43 3.63545
8439.30 3.61856
8454.16 3.60350
8464.89 3.59337
8475.63 3.58371
8497.10 3.56522
8518.57 3.54752
8540.04 3.53026
8561.51 3.51325
8582.98 3.49632
8625.92 3.46250
8678.77 3.42039
8731.62 3.37733
8784.47 3.33306
8837.32 3.28739
8916.59 3.21589
9028.90 3.10751
9141.20 2.98936
9253.51 2.86019
9365.81 2.71778
9464.90 2.57900
9563.99 2.42609
9663.09 2.25734
9712.63 2.16590
9762.18 2.06933
9821.64 1.94599
9881.09 1.81401
9940.55 1.67274
10000.0 1.52140
10033.4 1.43153
10066.8 1.33819
10100.2 1.24141
10133.6 1.14121
10167.0 1.03761
10200.4 0.930617
10233.8 0.820802
10267.2 0.708651
10304.1 0.583002
10341.0 0.457546
10359.5 0.395731
10377.9 0.335112
10396.4 0.276419
10405.6 0.247970
10414.9 0.220265
10423.2 0.196009
10431.6 0.172592
10439.9 0.150127
10444.1 0.139274
10448.3 0.128739
10452.4 0.118486
10456.6 0.108572
10460.8 0.0989923
10465.0 0.0897866
10469.1 0.0809434
10473.3 0.0724874
10477.5 0.0644867
10481.7 0.0569755
10486.3 0.0492241
10490.9 0.0421246
10495.5 0.0356878
10500.1 0.0299852
10504.7 0.0250387
10509.3 0.0209193
10511.7 0.0191775
10514.0 0.0176572
10516.3 0.0163619
10518.6 0.0153073
10520.8 0.0145323
10523.0 0.0139942
10525.2 0.0136918
10527.4 0.0136336
10528.9 0.0137415
10530.4 0.0139754
10532.0 0.0143377
10533.5 0.0148312
10535.1 0.0154589
10536.6 0.0162240
10538.1 0.0171310
10539.7 0.0181773
10542.7 0.0207309
10545.8 0.0238702
10548.9 0.0276405
10552.0 0.0320524
10556.8 0.0404047
10559.2 0.0452523
10561.6 0.0505445
10564.1 0.0563409
10566.5 0.0626363
10568.9 0.0694474
10571.3 0.0767600
10573.7 0.0846526
10576.1 0.0931146
10578.6 0.102165
10581.0 0.111783
10583.4 0.122067
10585.8 0.132956
10588.2 0.144559
10590.6 0.156805
10593.1 0.169819
10595.5 0.183576
10597.9 0.198100
10600.3 0.213354
10602.7 0.229491
10605.1 0.246478
10607.6 0.264344
10610.0 0.283041
10612.4 0.302755
10614.8 0.323442
10617.2 0.345138
10619.6 0.367781
10622.1 0.391596
10624.5 0.416530
10626.9 0.442621
10629.3 0.469795
10631.7 0.498322
10634.2 0.528135
10636.6 0.559280
10639.0 0.591668
10641.4 0.625618
10643.8 0.660900
10646.2 0.697862
10648.6 0.736254
10651.1 0.776452
10653.5 0.818363
10655.9 0.862048
10658.3 0.907383
10660.7 0.954813
10663.1 1.00402
10665.6 1.05548
10668.0 1.10884
10670.4 1.16465
10672.8 1.22275
10677.6 1.34595
10682.5 1.47970
10687.3 1.62429
10692.2 1.78120
10697.0 1.95076
10701.8 2.13476
10706.7 2.33359
10711.5 2.54937
10716.3 2.78263
10721.2 3.03586
10726.0 3.30974
10730.8 3.60727
10735.7 3.92930
10740.5 4.27869
10745.3 4.65796
10750.2 5.07079
10755.0 5.51858
10759.8 6.00663
10764.7 6.53675
10769.5 7.11540
10774.3 7.74494
10779.2 8.43181
10784.0 9.18194
10788.8 10.0037
10793.7 10.9012
10798.5 11.8866
10800.9 12.4144
10803.3 12.9650
10805.8 13.5444
10808.2 14.1517
10810.6 14.7886
10813.0 15.4537
10815.4 16.1544
10817.8 16.8868
10820.3 17.6587
10822.7 18.4661
10825.1 19.3177
10827.5 20.2126
10829.9 21.1534
10832.3 22.1386
10834.8 23.1792
10837.2 24.2741
10839.6 25.4267
10842.0 26.6352
10844.4 27.9132
10846.8 29.2598
10849.3 30.6789
10851.7 32.1687
10854.1 33.7460
10856.5 35.4098
10858.9 37.1652
10861.3 39.0097
10863.8 40.9645
10866.2 43.0281
10868.6 45.2069
10871.0 47.4978
10873.4 49.9267
10875.8 52.4807
10878.3 55.1886
10880.7 58.0356
10883.1 61.0532
10885.5 64.2380
10887.9 67.5983
10890.3 71.1269
10892.8 74.8613
10895.2 78.7783
10897.6 82.9187
10900.0 87.2559
10903.0 92.8802
10905.9 98.8164
10908.9 105.111
10911.8 111.724
10914.8 118.693
10917.7 125.962
10920.7 133.536
10923.6 141.403
10929.5 157.779
10935.4 174.484
10941.4 191.041
10944.3 198.959
10947.3 206.489
10951.2 215.734
10955.1 223.794
10959.1 230.420
10963.0 235.402
10966.9 238.635
10970.9 240.054
10974.1 239.888
10977.3 238.597
10980.5 236.262
10983.7 232.985
10986.9 228.884
10990.1 224.084
10993.3 218.694
10996.5 212.825
11002.9 200.358
11009.3 187.359
11015.7 174.407
11018.9 168.086
11022.1 161.942
11026.4 153.980
11030.7 146.373
11034.9 139.138
11039.2 132.326
11043.5 125.919
11047.8 119.904
11052.1 114.267
11056.4 108.991
11059.7 105.189
11063.0 101.583
11069.5 94.9133
11076.1 88.8725
11082.6 83.4149
11089.2 78.4775
11095.8 74.0030
11102.3 69.9398
11108.9 66.2480
11116.5 62.3692
11124.1 58.8768
11131.7 55.7150
11139.2 52.8517
11146.8 50.2439
11154.4 47.8687
11162.0 45.6937
11169.6 43.7019
11177.2 41.8685
11184.8 40.1791
11192.4 38.6188
11200.0 37.1763
11207.6 35.8363
11215.2 34.5924
11222.8 33.4322
11230.4 32.3510
11238.0 31.3391
11245.6 30.3927
11260.8 28.6701
11276.0 27.1457
11291.1 25.7904
11302.2 24.8956
11309.8 24.3197
11317.4 23.7757
11325.0 23.2603
11332.6 22.7736
11336.4 22.5408
11340.2 22.3155
11344.0 22.0985
11347.8 21.8908
11351.4 21.7032
11353.2 21.6147
11355.0 21.5305
11356.8 21.4513
11358.7 21.3795
11360.5 21.3172
11362.3 21.2687
11363.0 21.2551
11363.9 21.2428
11364.8 21.2385
11365.7 21.2449
11366.6 21.2657
11367.5 21.3080
11368.0 21.3403
11368.4 21.3832
11368.9 21.4416
11369.3 21.5184
11369.8 21.6223
11370.2 21.7646
11370.5 21.8616
11370.7 21.9773
11370.9 22.1154
11371.2 22.2732
11371.4 22.4695
11371.6 22.7044
11371.9 22.9851
11372.1 23.3048
11372.4 23.7004
11372.6 24.1697
11372.8 24.7242
11373.1 25.3473
11373.3 26.1060
11373.5 26.9499
11373.7 27.4398
11373.8 27.9661
11374.0 29.0829
11374.1 29.7252
11374.2 30.4106
11374.4 31.1406
11374.5 31.9166
11374.6 32.7400
11374.7 33.6118
11374.8 34.5332
11375.0 35.4219
11375.1 36.4400
11375.2 37.5093
11375.3 38.6299
11375.4 39.8014
11375.6 41.0234
11375.7 42.2952
11375.9 44.8669
11376.1 46.7546
11376.2 48.5924
11376.5 52.4421
11376.8 56.4755
11377.1 60.6213
11377.5 66.5874
11378.0 72.3185
11378.2 75.2987
11378.5 78.0521
11378.7 80.5253
11378.9 82.5862
11379.1 83.9619
11379.3 85.0535
11379.5 86.0201
11379.6 86.6774
11379.8 87.0749
11380.0 87.2076
11380.2 87.0425
11380.4 86.5832
11380.5 86.0163
11380.7 85.2745
11380.8 84.3640
11381.0 83.2924
11381.2 81.7179
11381.4 79.9200
11381.7 76.9126
11381.9 73.5516
11382.2 69.5229
11382.5 65.4253
11383.1 57.4761
11383.4 53.6507
11383.7 49.9640
11383.9 47.1979
11384.1 44.5682
11384.3 42.0897
11384.5 39.8747
11384.7 38.7754
11384.8 37.7187
11384.9 36.7048
11385.0 35.7338
11385.1 34.8055
11385.2 33.9196
11385.4 32.3442
11385.6 31.2435
11385.7 30.2870
11385.9 29.3442
11386.0 28.5299
11386.2 27.7317
11386.3 27.0460
11386.5 26.3774
11386.7 25.8058
11386.8 25.2510
11387.0 24.7787
11387.1 24.3220
11387.3 23.9345
11387.4 23.5611
11387.6 23.2451
11387.9 22.7009
11388.2 22.2433
11388.5 21.8724
11388.8 21.5711
11389.1 21.3326
11389.4 21.1296
11389.7 20.9615
11390.0 20.8208
11390.3 20.7051
11391.0 20.5130
11391.6 20.3664
11392.2 20.2453
11392.8 20.1448
11393.4 20.0630
11393.9 19.9911
11395.1 19.8649
11396.2 19.7569
11397.3 19.6617
11398.5 19.5757
11399.6 19.4969
11400.7 19.4236
11401.8 19.3551
11404.1 19.2270
11406.4 19.1084
11408.6 18.9967
11410.9 18.8908
11413.1 18.7885
11415.4 18.6896
11419.9 18.5001
11423.2 18.3672
11426.5 18.2385
11433.0 17.9903
11439.6 17.7527
11446.2 17.5248
11457.7 17.1451
11469.1 16.7876
11480.6 16.4501
11492.1 16.1302
11504.4 15.8055
11516.8 15.4982
11541.4 14.9313
11566.0 14.4175
11590.6 13.9513
11626.7 13.3406
11662.9 12.8028
11699.0 12.3256
11735.1 11.8998
11769.6 11.5352
11804.0 11.2032
11838.5 10.9022
11873.0 10.6256
11907.5 10.3716
11941.9 10.1390
12010.9 9.72288
12083.1 9.34864
12155.4 9.02396
12227.6 8.73931
12299.8 8.48789
12362.2 8.29351
12424.6 8.11686
12549.4 7.80710
12674.1 7.54405
12798.9 7.31684
12943.4 7.09045
13087.8 6.89396
13232.3 6.72110
13376.8 6.56727
13665.7 6.30339
13954.6 6.08052
14112.2 5.97118
14197.6 5.91472
14283.0 5.85971
14368.3 5.80607
14411.0 5.77968
14453.7 5.75354
14499.7 5.72565
14522.6 5.71180
14545.6 5.69804
14568.6 5.68434
14591.6 5.67079
14603.1 5.66408
14614.6 5.65744
14626.1 5.65090
14637.5 5.64449
14645.3 5.64026
14653.1 5.63617
14660.9 5.63228
14668.7 5.62869
14676.5 5.62556
14680.4 5.62424
14684.3 5.62316
14688.2 5.62237
14692.1 5.62196
14696.0 5.62213
14699.9 5.62310
14703.2 5.62479
14706.5 5.62760
14709.8 5.63205
14713.1 5.63891
14714.7 5.64366
14716.4 5.64956
14718.0 5.65702
14719.6 5.66655
14721.3 5.67890
14722.9 5.69515
14724.6 5.71699
14726.2 5.74732
14727.2 5.77150
14728.1 5.80213
14729.1 5.84327
14730.1 5.90072
14730.6 5.94005
14731.1 5.99008
14731.6 6.05542
14732.0 6.14078
14732.5 6.25933
14733.0 6.42335
14733.3 6.53045
14733.5 6.65189
14733.8 6.79480
14734.0 6.96283
14734.2 7.16895
14734.5 7.40140
14734.7 7.68501
14735.0 8.00277
14735.2 8.38754
14735.5 8.81499
14735.7 9.30587
14735.9 9.86677
14736.2 10.5326
14736.4 11.2567
14736.7 12.1061
14736.9 13.0183
14737.2 14.0743
14737.4 15.1932
14737.7 16.4169
14737.9 17.7459
14738.1 19.2403
14738.4 20.7767
14738.6 22.4763
14738.9 24.1940
14739.1 26.0606
14739.4 27.9123
14739.8 31.7216
14740.4 36.1593
14740.7 38.2882
14741.0 40.3041
14741.3 42.2303
14741.5 43.8939
14741.8 45.0419
14742.0 46.0326
14742.3 47.0443
14742.5 47.7553
14742.7 48.0200
14742.9 48.1788
14743.0 48.2306
14743.3 48.1073
14743.4 47.8918
14743.6 47.5717
14743.7 47.1195
14743.9 46.5921
14744.1 45.9282
14744.2 45.2107
14744.5 43.6994
14744.8 41.9478
14745.1 40.3451
14745.3 38.6301
14745.8 35.0422
14746.5 29.3991
14746.8 26.6712
14747.2 24.0564
14747.4 22.7705
14747.5 21.5310
14747.7 20.3420
14747.9 19.2683
14748.1 18.1859
14748.2 17.1611
14748.4 16.1949
14748.6 15.3366
14748.8 14.4850
14749.0 13.6916
14749.1 12.9550
14749.3 12.3103
14749.5 11.6796
14749.7 11.1312
14749.8 10.5983
14750.0 10.1377
14750.2 9.62268
14750.4 9.16322
14750.6 8.75489
14750.8 8.40955
14751.0 8.08854
14751.3 7.80610
14751.5 7.55829
14751.7 7.35111
14751.9 7.16050
14752.1 6.99434
14752.3 6.84971
14752.5 6.72953
14752.9 6.52808
14753.3 6.37471
14753.7 6.25491
14754.1 6.16495
14754.6 6.09462
14755.0 6.03878
14755.4 5.99263
14755.8 5.95561
14756.6 5.89801
14757.6 5.84894
14758.5 5.81190
14759.5 5.78218
14760.4 5.75818
14761.3 5.73801
14762.3 5.72117
14764.2 5.69430
14766.1 5.67376
14767.9 5.65764
14769.8 5.64467
14771.7 5.63409
14773.8 5.62417
14776.0 5.61592
14778.1 5.60887
14780.2 5.60275
14784.5 5.59259
14788.7 5.58444
14792.5 5.57831
14796.2 5.57297
14800.0 5.56820
14803.8 5.56390
14811.3 5.55620
14818.9 5.54934
14826.4 5.54306
14834.0 5.53718
14841.5 5.53159
14849.1 5.52622
14865.1 5.51526
14881.2 5.50472
14897.2 5.49443
14913.3 5.48431
14929.3 5.47430
14945.4 5.46435
14977.4 5.44455
15009.5 5.42479
15041.6 5.40502
15105.8 5.36516
15196.4 5.30773
15279.4 5.25332
15362.5 5.19665
15445.5 5.13706
15528.5 5.07370
15611.6 5.00542
15694.6 4.93090
15777.7 4.84837
15860.7 4.75529
15958.8 4.62650
16007.9 4.55199
16057.0 4.46869
16098.5 4.38974
16140.0 4.30129
16181.5 4.20123
16223.1 4.08664
16251.4 3.99814
16279.7 3.89943
16308.0 3.78877
16336.3 3.66308
16357.1 3.55951
16377.8 3.44452
16398.6 3.31599
16419.3 3.17132
16438.2 3.02298
16457.1 2.85563
16466.5 2.76357
16476.0 2.66532
16485.4 2.56015
16494.8 2.44765
16505.2 2.31373
16515.6 2.16864
16526.0 2.01103
16536.4 1.83960
16541.6 1.74830
16546.7 1.65307
16551.9 1.55378
16557.1 1.45035
16562.3 1.34272
16567.5 1.23093
16572.7 1.11513
16577.9 0.995864
16585.9 0.805110
16593.9 0.611142
16597.9 0.515028
16601.9 0.421311
16604.0 0.375887
16606.0 0.332150
16608.0 0.290049
16610.0 0.250445
16611.6 0.220754
16613.2 0.193328
16614.7 0.168316
16616.3 0.146115
16617.9 0.127182
16619.5 0.112053
16620.3 0.106068
16621.1 0.101339
16621.9 0.0978350
16622.7 0.0957407
16623.2 0.0951420
16623.8 0.0952502
16624.3 0.0960819
16624.8 0.0976728
16625.2 0.0993500
16625.6 0.101414
16626.0 0.103989
16626.4 0.106958
16627.1 0.114435
16627.9 0.123846
16628.4 0.131838
16629.0 0.140796
16629.5 0.150912
16630.0 0.162243
16631.1 0.188793
16632.1 0.220966
16633.2 0.259339
16634.3 0.304552
16635.3 0.357322
16636.4 0.418440
16637.5 0.493070
16638.6 0.579173
16639.2 0.626930
16639.7 0.678057
16640.3 0.732745
16640.9 0.791196
16641.4 0.853623
16642.0 0.920256
16642.5 0.991337
16643.1 1.06713
16643.7 1.14791
16644.2 1.23396
16644.8 1.32562
16645.3 1.42320
16646.0 1.54438
16646.6 1.67463
16647.3 1.81461
16647.9 1.96500
16648.6 2.12656
16649.2 2.30011
16649.9 2.48653
16650.5 2.68676
16651.2 2.90185
16651.8 3.13293
16652.5 3.38120
16653.1 3.64799
16653.8 3.93475
16654.4 4.24305
16655.1 4.57458
16655.7 4.92553
16656.4 5.30886
16657.0 5.72149
16657.7 6.16584
16658.3 6.63689
16659.0 7.15220
16659.6 7.70782
16660.3 8.30718
16660.9 8.94368
16661.6 9.64127
16662.2 10.3948
16662.9 11.2093
16663.5 12.0899
16664.2 13.0425
16664.8 14.0735
16665.5 15.1898
16666.1 16.3988
16666.8 17.7086
16667.4 19.1282
16668.1 20.6668
16668.7 22.3079
16669.4 24.1134
16670.0 26.0702
16670.7 28.1901
16671.3 30.4487
16672.0 33.0883
16672.7 35.9116
16673.3 38.9695
16674.0 42.2753
16674.7 45.8955
16675.4 49.7351
16676.1 53.8512
16676.8 58.2469
16677.3 61.7956
16677.8 65.5033
16678.3 69.3640
16678.8 73.2911
16679.9 81.5998
16680.9 90.3039
16681.9 99.2261
16682.9 108.139
16684.0 116.773
16684.5 120.933
16685.0 124.833
16685.8 130.168
16686.5 134.931
16687.3 139.024
16688.0 142.365
16688.6 144.366
16689.1 145.858
16689.7 146.875
16690.3 147.415
16690.8 147.484
16691.4 147.094
16691.9 146.273
16692.5 145.049
16693.1 143.421
16693.6 141.484
16694.8 136.756
16695.9 131.102
16697.0 124.928
16698.1 118.398
16699.3 111.854
16700.0 107.520
16700.8 103.050
16701.6 98.7121
16702.4 94.5317
16703.2 90.5759
16703.9 86.7539
16704.7 83.1223
16705.5 79.6818
16706.3 76.4697
16707.1 73.3986
16707.9 70.5042
16708.7 67.7784
16709.5 65.2442
16710.2 62.8280
16711.0 60.5541
16711.8 58.4138
16712.6 56.4232
16714.2 52.7319
16715.8 49.4669
16717.3 46.5333
16718.9 43.9227
16720.5 41.5624
16722.1 39.4484
16723.6 37.5363
16725.2 35.8012
16726.8 34.2123
16728.3 32.7712
16729.9 31.4438
16731.5 30.2330
16733.1 29.1115
16734.6 28.0833
16736.2 27.1320
16737.8 26.2500
16739.6 25.2852
16741.5 24.3981
16743.4 23.5804
16745.2 22.8248
16747.1 22.1249
16748.9 21.4749
16752.7 20.3048
16755.8 19.4299
16759.0 18.6452
16762.1 17.9381
16765.3 17.3001
16768.4 16.7183
16771.5 16.1890
16774.7 15.7028
16777.8 15.2575
16781.0 14.8458
16784.1 14.4652
16790.4 13.7859
16796.7 13.1957
16803.0 12.6802
16808.5 12.2842
16813.9 11.9282
16819.3 11.6043
16824.8 11.3098
16830.2 11.0403
16835.6 10.7935
16846.5 10.3564
16859.1 9.92718
16871.7 9.56302
16884.3 9.25022
16896.9 8.97868
16911.7 8.70062
16926.6 8.46024
16941.5 8.25063
16956.4 8.06546
16981.5 7.79743
17006.7 7.57414
17031.9 7.38514
17057.1 7.22311
17093.7 7.02492
17112.0 6.93933
17130.3 6.86135
17144.1 6.80732
17157.8 6.75710
17171.5 6.71053
17185.2 6.66773
17195.5 6.63837
17205.8 6.61186
17216.1 6.58907
17221.3 6.57957
17226.4 6.57179
17230.2 6.56753
17233.9 6.56471
17237.6 6.56373
17241.3 6.56528
17245.0 6.57025
17248.8 6.57998
17252.5 6.59665
17256.2 6.62372
17257.9 6.64141
17259.6 6.66364
17261.4 6.69179
17263.1 6.72756
17264.8 6.77415
17266.5 6.83521
17268.2 6.91818
17269.9 7.03352
17270.7 7.10320
17271.5 7.18761
17272.3 7.29181
17273.1 7.42163
17273.9 7.59223
17274.3 7.69924
17274.7 7.82101
17275.1 7.96790
17275.4 8.13755
17275.8 8.33932
17276.2 8.58049
17276.7 8.90256
17276.9 9.09439
