Te-126(n,tot) ENDFB-8.0
0.00443750 5.06158
0.00462500 5.03625
0.00481250 5.01248
0.00500000 4.99012
0.00515625 4.97248
0.00531250 4.95565
0.00546875 4.93958
0.00562500 4.92421
0.00578125 4.90950
0.00593750 4.89540
0.00609375 4.88187
0.00625000 4.86887
0.00640625 4.85637
0.00656250 4.84434
0.00671875 4.83274
0.00687500 4.82156
0.00718750 4.80035
0.00750000 4.78053
0.00781250 4.76195
0.00812500 4.74450
0.00843750 4.72806
0.00875000 4.71254
0.00906250 4.69786
0.00937500 4.68394
0.00968750 4.67073
0.0100000 4.65816
0.0103125 4.64619
0.0106250 4.63477
0.0109375 4.62385
0.0112500 4.61341
0.0115625 4.60341
0.0118750 4.59383
0.0121875 4.58462
0.0125000 4.57577
0.0128125 4.56726
0.0131250 4.55906
0.0134375 4.55116
0.0137500 4.54354
0.0143750 4.52906
0.0150000 4.51553
0.0156250 4.50284
0.0162500 4.49091
0.0168750 4.47967
0.0175000 4.46905
0.0181250 4.45899
0.0187500 4.44946
0.0193750 4.44040
0.0200000 4.43178
0.0206625 4.42309
0.0213250 4.41481
0.0219875 4.40692
0.0226500 4.39938
0.0233125 4.39218
0.0239750 4.38528
0.0246375 4.37867
0.0253000 4.37233
0.0264578 4.36184
0.0276156 4.35203
0.0287734 4.34282
0.0299313 4.33417
0.0310891 4.32602
0.0322469 4.31832
0.0334047 4.31103
0.0345625 4.30412
0.0355274 4.29862
0.0364922 4.29334
0.0374570 4.28828
0.0384219 4.28341
0.0393867 4.27872
0.0403516 4.27420
0.0413164 4.26985
0.0422813 4.26564
0.0442109 4.25766
0.0461406 4.25019
0.0480703 4.24318
0.0500000 4.23659
0.0515625 4.23153
0.0531250 4.22670
0.0546875 4.22208
0.0562500 4.21765
0.0578125 4.21341
0.0593750 4.20934
0.0609375 4.20543
0.0625000 4.20167
0.0640625 4.19805
0.0656250 4.19457
0.0671875 4.19120
0.0687500 4.18796
0.0718750 4.18179
0.0750000 4.17601
0.0781250 4.17058
0.0812500 4.16547
0.0843750 4.16066
0.0875000 4.15610
0.0906250 4.15178
0.0937500 4.14768
0.0968750 4.14379
0.100000 4.14008
0.103125 4.13654
0.106250 4.13316
0.109375 4.12992
0.112500 4.12683
0.115625 4.12385
0.118750 4.12100
0.121875 4.11826
0.125000 4.11562
0.128125 4.11309
0.131250 4.11064
0.134375 4.10828
0.137500 4.10600
0.143750 4.10167
0.150000 4.09761
0.156250 4.09379
0.162500 4.09020
0.168750 4.08680
0.175000 4.08359
0.181250 4.08055
0.187500 4.07766
0.193750 4.07491
0.200000 4.07230
0.209375 4.06859
0.218750 4.06512
0.228125 4.06186
0.237500 4.05880
0.246875 4.05591
0.256250 4.05318
0.265625 4.05060
0.275000 4.04814
0.284375 4.04581
0.293750 4.04358
0.303125 4.04146
0.312500 4.03944
0.321875 4.03750
0.331250 4.03564
0.340625 4.03386
0.350000 4.03215
0.359375 4.03050
0.368750 4.02891
0.378125 4.02739
0.387500 4.02592
0.396875 4.02450
0.406250 4.02312
0.425000 4.02051
0.443750 4.01806
0.462500 4.01575
0.500000 4.01152
0.531250 4.00833
0.562500 4.00539
0.593750 4.00267
0.625000 4.00014
0.687500 3.99558
0.750000 3.99157
0.812500 3.98799
0.875000 3.98477
0.937500 3.98184
1.00000 3.97915
1.06250 3.97668
1.12500 3.97438
1.18750 3.97225
1.25000 3.97025
1.37500 3.96659
1.50000 3.96332
1.62500 3.96036
1.75000 3.95765
1.87500 3.95515
2.00000 3.95282
2.18750 3.94960
2.37500 3.94665
2.56250 3.94392
2.75000 3.94138
2.93750 3.93898
3.12500 3.93672
3.31250 3.93456
3.50000 3.93251
3.68750 3.93053
3.87500 3.92864
4.25000 3.92503
4.62500 3.92163
5.00000 3.91841
5.31250 3.91584
5.62500 3.91335
5.93750 3.91093
6.25000 3.90858
6.87500 3.90405
7.50000 3.89971
8.12500 3.89553
8.75000 3.89147
9.37500 3.88753
10.0000 3.88368
10.6250 3.87991
11.2500 3.87621
11.8750 3.87258
12.5000 3.86901
13.7500 3.86201
15.0000 3.85519
16.2500 3.84851
17.5000 3.84196
18.7500 3.83552
20.0000 3.82917
21.8750 3.81981
23.7500 3.81061
25.6250 3.80154
27.5000 3.79259
29.3750 3.78373
31.2500 3.77496
33.1250 3.76626
35.0000 3.75760
36.8750 3.74900
38.7500 3.74043
40.6250 3.73188
42.5000 3.72334
46.2500 3.70628
50.0000 3.68917
52.3438 3.67842
54.6875 3.66760
59.3750 3.64575
62.5000 3.63094
65.6250 3.61589
68.7500 3.60058
71.8750 3.58494
75.0000 3.56895
78.1250 3.55255
81.2500 3.53570
84.3750 3.51834
87.5000 3.50041
90.6250 3.48185
93.7500 3.46259
96.8750 3.44257
100.000 3.42168
103.125 3.39985
106.250 3.37697
109.375 3.35293
112.500 3.32760
115.625 3.30083
118.750 3.27247
121.875 3.24232
125.000 3.21019
127.149 3.18678
129.297 3.16225
131.445 3.13648
133.594 3.10928
135.742 3.08067
137.891 3.05037
140.039 3.01829
142.188 2.98432
144.141 2.95147
146.094 2.91667
147.070 2.89856
148.047 2.87979
150.000 2.84057
151.660 2.80514
153.320 2.76765
154.981 2.72791
156.641 2.68572
157.471 2.66367
158.301 2.64084
159.131 2.61742
159.961 2.59325
160.791 2.56817
161.621 2.54223
162.451 2.51540
163.281 2.48762
164.356 2.45020
165.430 2.41102
166.504 2.36994
167.578 2.32684
168.652 2.28159
169.727 2.23401
170.801 2.18395
171.875 2.13126
172.656 2.09115
173.438 2.04948
174.219 2.00616
175.000 1.96112
175.830 1.91128
176.660 1.85932
177.490 1.80516
178.320 1.74872
178.736 1.71963
179.151 1.68996
179.566 1.65973
179.981 1.62896
180.396 1.59753
180.811 1.56551
181.226 1.53292
181.641 1.49978
182.178 1.45611
182.715 1.41161
183.252 1.36639
183.789 1.32059
184.326 1.27437
184.863 1.22798
185.400 1.18172
185.938 1.13601
186.426 1.09537
186.914 1.05614
187.402 1.01897
187.647 1.00142
187.891 0.984716
188.135 0.969002
188.379 0.954449
188.623 0.941229
188.867 0.929557
189.112 0.919635
189.356 0.911697
189.600 0.906072
189.844 0.903198
190.015 0.903043
190.186 0.904572
190.357 0.907945
190.527 0.913355
190.698 0.921027
190.784 0.925788
190.869 0.931200
190.955 0.937307
191.040 0.944130
191.126 0.951720
191.211 0.960098
191.321 0.972115
191.431 0.985608
191.541 1.00067
191.651 1.01740
191.760 1.03594
191.870 1.05636
191.925 1.06736
191.980 1.07886
192.035 1.09090
192.090 1.10352
192.139 1.11524
192.188 1.12742
192.236 1.14009
192.285 1.15327
192.334 1.16700
192.377 1.17946
192.420 1.19231
192.458 1.20418
192.496 1.21637
192.534 1.22895
192.572 1.24188
192.649 1.26892
192.725 1.29752
192.792 1.32413
192.859 1.35206
192.926 1.38145
192.993 1.41228
193.061 1.44470
193.128 1.47870
193.195 1.51439
193.262 1.55184
193.329 1.59121
193.396 1.63245
193.463 1.67579
193.530 1.72119
193.598 1.76888
193.665 1.81883
193.732 1.87122
193.799 1.92617
193.866 1.98389
193.933 2.04434
194.000 2.10785
194.068 2.17436
194.135 2.24424
194.202 2.31744
194.269 2.39424
194.336 2.47483
194.403 2.55952
194.470 2.64828
194.538 2.74160
194.605 2.83944
194.672 2.94233
194.739 3.05024
194.806 3.16360
194.873 3.28272
194.940 3.40810
195.007 3.53973
195.075 3.67837
195.142 3.82399
195.209 3.97745
195.276 4.13874
195.343 4.30858
195.410 4.48747
195.477 4.67627
195.545 4.87501
195.612 5.08491
195.679 5.30606
195.746 5.53984
195.813 5.78638
195.880 6.04726
195.947 6.32266
196.015 6.61439
196.082 6.92270
196.149 7.24918
196.216 7.59513
196.283 7.96249
196.350 8.35172
196.417 8.76498
196.484 9.20410
196.552 9.67176
196.619 10.1687
196.686 10.6989
196.753 11.2633
196.820 11.8664
196.887 12.5096
196.955 13.1983
197.022 13.9344
197.089 14.7242
197.156 15.5702
197.223 16.4802
197.290 17.4573
197.357 18.5110
197.425 19.6454
197.492 20.8705
197.559 22.1954
197.626 23.6328
197.693 25.1903
197.760 26.8862
197.827 28.7307
197.895 30.7470
197.962 32.9493
198.029 35.3639
198.062 36.6610
198.096 38.0177
198.129 39.4461
198.163 40.9466
198.197 42.5242
198.230 44.1788
198.264 45.9259
198.297 47.7670
198.331 49.7086
198.364 51.7517
198.398 53.9165
198.432 56.2056
198.465 58.6286
198.499 61.1882
198.532 63.9110
198.566 66.7934
198.599 69.8667
198.633 73.1281
198.660 75.9645
198.688 78.9555
198.715 82.1126
198.743 85.4359
198.770 88.9634
198.798 92.6984
198.825 96.6577
198.853 100.844
198.880 105.309
198.908 110.060
198.935 115.123
198.963 120.505
198.990 126.280
199.018 132.439
199.045 139.069
199.072 146.166
199.106 155.617
199.140 165.995
199.173 177.430
199.207 190.035
199.224 196.864
199.240 204.065
199.257 211.668
199.274 219.652
199.291 228.146
199.307 237.141
199.324 246.675
199.341 256.729
199.358 267.470
199.375 278.890
199.391 291.044
199.408 303.992
199.425 317.798
199.442 332.533
199.459 348.271
199.475 364.992
199.492 382.981
199.509 402.238
199.526 422.861
199.542 444.822
199.559 468.499
199.576 493.885
199.593 521.108
199.609 550.123
199.626 580.069
199.642 611.879
199.658 645.864
199.674 682.158
199.690 721.153
199.706 762.504
199.722 806.589
199.738 853.553
199.754 903.860
199.770 957.027
199.786 1013.49
199.802 1073.39
199.818 1137.26
199.834 1204.40
199.850 1275.33
199.866 1350.12
199.883 1432.90
199.899 1520.08
199.916 1611.71
199.933 1707.22
199.950 1807.72
199.967 1912.60
199.983 2021.78
200.000 2134.42
200.027 2327.67
200.055 2529.73
200.082 2740.75
200.109 2957.53
200.219 3846.51
200.246 4063.55
200.274 4271.05
200.302 4465.74
200.329 4643.80
200.348 4752.72
200.366 4852.27
200.385 4941.63
200.403 5020.10
200.422 5087.01
200.440 5141.81
200.459 5184.06
200.477 5213.28
200.500 5231.40
200.519 5231.39
200.537 5218.14
200.556 5191.79
200.574 5152.59
200.593 5100.91
200.611 5037.22
200.630 4962.08
200.648 4876.66
200.684 4679.73
200.721 4450.41
200.757 4195.61
200.793 3923.30
200.869 3320.38
200.908 3019.37
200.946 2727.91
200.984 2449.38
201.003 2316.48
201.022 2188.98
201.041 2065.80
201.060 1948.45
201.079 1835.85
201.098 1729.24
201.123 1600.81
201.147 1481.22
201.171 1370.29
201.195 1268.17
201.220 1173.71
201.244 1086.94
201.268 1007.45
201.292 935.061
201.312 882.404
201.331 833.444
201.350 787.953
201.369 745.922
201.388 706.691
201.407 670.278
201.426 636.481
201.445 605.266
201.464 576.123
201.483 549.048
201.502 523.881
201.521 500.589
201.540 478.786
201.559 458.573
201.579 439.615
201.598 422.002
201.617 405.446
201.636 389.949
201.655 375.427
201.674 361.868
201.693 349.059
201.712 337.009
201.731 325.657
201.750 315.004
201.769 304.888
201.788 295.323
201.826 277.725
201.865 261.872
201.903 247.527
201.934 236.732
201.965 226.759
201.996 217.493
202.028 208.863
202.059 200.809
202.090 193.277
202.121 186.221
202.152 179.598
202.184 173.371
202.215 167.508
202.246 161.979
202.277 156.758
202.308 151.821
202.340 147.146
202.402 138.510
202.440 133.646
202.478 129.082
202.516 124.771
202.555 120.714
202.593 116.872
202.631 113.248
202.669 109.806
202.707 106.551
202.783 100.519
202.860 95.0622
202.936 90.1073
203.012 85.5978
203.096 81.1084
203.179 77.0277
203.262 73.3013
203.345 69.8878
203.428 66.7519
203.512 63.8629
203.595 61.1945
203.678 58.7236
203.754 56.6142
203.831 54.6405
203.907 52.7907
203.983 51.0541
204.059 49.4212
204.136 47.8837
204.212 46.4340
204.288 45.0670
204.365 43.7730
204.441 42.5482
204.517 41.3877
204.593 40.2881
204.670 39.2424
204.746 38.2483
204.898 36.4023
205.051 34.7230
205.204 33.1911
205.356 31.7889
205.509 30.5023
205.661 29.3170
205.814 28.2233
205.966 27.2103
206.119 26.2712
206.237 25.5907
206.355 24.9467
206.473 24.3367
206.591 23.7580
206.708 23.2084
206.826 22.6857
206.944 22.1880
207.062 21.7134
207.298 20.8282
207.534 20.0198
207.770 19.2791
208.005 18.5988
208.158 18.1872
208.310 17.7962
208.463 17.4246
208.616 17.0711
208.768 16.7341
208.921 16.4130
209.226 15.8133
209.531 15.2647
209.836 14.7616
210.141 14.2985
210.446 13.8711
210.779 13.4409
211.112 13.0443
211.445 12.6777
211.778 12.3381
212.111 12.0224
212.443 11.7288
212.776 11.4551
213.109 11.1989
213.414 10.9777
213.719 10.7690
214.025 10.5717
214.330 10.3850
214.635 10.2079
214.940 10.0400
215.245 9.88051
215.550 9.72877
215.855 9.58424
216.160 9.44650
216.466 9.31507
216.771 9.18953
217.076 9.06946
217.381 8.95459
217.991 8.73910
218.601 8.54072
219.212 8.35760
219.822 8.18801
220.432 8.03059
221.042 7.88405
221.653 7.74736
222.263 7.61953
222.873 7.49979
223.317 7.41733
223.761 7.33851
224.205 7.26308
224.648 7.19084
225.092 7.12160
225.536 7.05542
226.424 6.93056
227.311 6.81480
228.199 6.70745
229.087 6.60763
229.974 6.51458
230.585 6.45422
231.195 6.39652
231.805 6.34130
232.415 6.28852
233.026 6.23792
233.636 6.18937
234.246 6.14280
234.856 6.09809
236.077 6.01370
237.297 5.93551
238.518 5.86285
239.738 5.79512
240.959 5.73190
242.179 5.67270
243.400 5.61717
244.620 5.56499
245.841 5.51583
247.061 5.46948
248.282 5.42568
249.502 5.38421
250.667 5.34684
251.832 5.31115
252.998 5.27722
254.163 5.24460
255.328 5.21366
256.493 5.18411
257.658 5.15564
258.823 5.12857
259.988 5.10260
261.153 5.07753
262.318 5.05363
263.483 5.03062
264.648 5.00838
265.813 4.98713
268.143 4.94672
270.584 4.90753
271.804 4.88889
273.025 4.87099
275.466 4.83692
277.907 4.80515
280.348 4.77529
282.789 4.74730
285.230 4.72097
287.671 4.69610
289.335 4.67997
291.000 4.66444
294.328 4.63507
297.657 4.60773
300.985 4.58233
304.314 4.55841
307.643 4.53599
310.971 4.51493
314.300 4.49511
319.182 4.46813
321.623 4.45532
324.064 4.44314
328.946 4.42002
333.828 4.39864
338.710 4.37863
343.592 4.36002
348.474 4.34260
353.356 4.32619
359.126 4.30815
364.896 4.29127
370.665 4.27550
376.435 4.26074
379.986 4.25213
384.868 4.24084
387.309 4.23543
389.750 4.23017
392.191 4.22505
394.632 4.22010
397.073 4.21531
399.514 4.21069
401.289 4.20746
403.064 4.20434
404.839 4.20135
406.615 4.19852
408.390 4.19588
409.278 4.19465
410.165 4.19349
411.053 4.19243
411.941 4.19147
412.828 4.19063
413.716 4.18995
414.492 4.18951
415.269 4.18926
416.046 4.18923
416.823 4.18948
417.599 4.19013
417.988 4.19064
418.376 4.19129
418.764 4.19212
419.153 4.19315
419.541 4.19442
419.929 4.19599
420.290 4.19775
420.651 4.19987
421.011 4.20242
421.372 4.20552
421.732 4.20930
422.093 4.21392
422.273 4.21662
422.454 4.21962
422.634 4.22297
422.814 4.22672
423.036 4.23198
423.258 4.23806
423.480 4.24515
423.702 4.25347
423.813 4.25818
423.924 4.26330
424.035 4.26891
424.146 4.27504
424.257 4.28178
424.368 4.28921
424.479 4.29742
424.589 4.30651
424.728 4.31934
424.867 4.33409
424.936 4.34231
425.006 4.35117
425.075 4.36074
425.144 4.37109
425.214 4.38234
425.283 4.39456
425.352 4.40790
425.422 4.42248
425.491 4.43851
425.560 4.45613
425.630 4.47563
425.699 4.49728
425.775 4.52406
425.852 4.55451
425.890 4.57139
425.928 4.58947
425.966 4.60899
426.004 4.63002
426.042 4.65289
426.080 4.67772
426.119 4.70495
426.157 4.73479
426.195 4.76785
426.233 4.80450
426.271 4.84546
426.309 4.89156
426.335 4.92660
426.361 4.96472
426.387 5.00649
426.413 5.05237
426.439 5.10293
426.465 5.15880
426.491 5.22068
426.517 5.28938
426.543 5.36583
426.569 5.45104
426.595 5.54617
426.621 5.65250
426.647 5.77147
426.660 5.83618
426.673 5.90465
426.686 5.97711
426.699 6.05379
426.712 6.13493
426.725 6.22080
426.744 6.35608
426.764 6.50300
426.783 6.66252
426.802 6.83466
426.821 7.02228
426.840 7.22449
426.859 7.44453
426.878 7.68126
426.897 7.93839
426.916 8.21595
426.935 8.51522
426.954 8.83576
426.973 9.18222
426.992 9.55229
427.011 9.95117
427.030 10.3760
427.047 10.7685
427.063 11.1838
427.080 11.6227
427.096 12.0831
427.113 12.5711
427.129 13.0848
427.146 13.6247
427.162 14.1878
427.179 14.7815
427.195 15.4027
427.212 16.0517
427.228 16.7246
427.245 17.4295
427.261 18.1625
427.294 19.7069
427.313 20.6533
427.332 21.6351
427.370 23.6946
427.408 25.8777
427.446 28.1672
427.485 30.5476
427.523 32.9799
427.599 37.8985
427.648 40.9510
427.696 43.8492
427.734 45.9685
427.772 47.8997
427.811 49.6047
427.849 51.0452
427.883 52.1028
427.918 52.9026
427.951 53.4167
427.985 53.6686
428.000 53.6951
428.033 53.5583
428.067 53.1570
428.092 52.6810
428.117 52.0643
428.142 51.3437
428.166 50.5072
428.199 49.1869
428.231 47.6796
428.280 45.1759
428.328 42.3967
428.376 39.4182
428.425 36.3349
428.499 31.5346
428.537 29.1857
428.574 26.9133
428.598 25.4835
428.622 24.1036
428.646 22.7666
428.670 21.4871
428.695 20.2575
428.719 19.0901
428.743 17.9766
428.767 16.9273
428.785 16.2028
428.807 15.3366
428.829 14.5196
428.851 13.7512
428.872 13.0335
428.894 12.3588
428.916 11.7318
428.938 11.1452
428.960 10.6026
428.978 10.1952
428.995 9.81446
429.020 9.32602
429.032 9.09764
429.044 8.88114
429.056 8.67259
429.068 8.47350
429.080 8.28353
429.092 8.10383
429.104 7.93106
429.116 7.76646
429.128 7.60969
429.140 7.46166
429.152 7.31959
429.164 7.18445
429.177 7.05594
429.189 6.93476
429.201 6.81862
429.213 6.70828
429.225 6.60348
429.237 6.50477
429.249 6.41025
429.261 6.32052
429.273 6.23537
429.285 6.15520
429.297 6.07849
429.309 6.00569
429.333 5.87162
429.358 5.75085
429.382 5.64204
429.406 5.54355
429.430 5.45508
429.454 5.37485
429.478 5.30261
429.502 5.23691
429.527 5.17757
429.551 5.12361
429.575 5.07445
429.599 5.02939
429.623 4.98832
429.647 4.95048
429.671 4.91582
429.696 4.88372
429.720 4.85416
429.744 4.82675
429.768 4.80126
429.816 4.75522
429.864 4.71483
429.913 4.67909
429.961 4.64720
430.009 4.61853
430.058 4.59261
430.106 4.56904
430.154 4.54754
430.202 4.52777
430.251 4.50956
430.299 4.49273
430.347 4.47714
430.396 4.46266
430.444 4.44917
430.540 4.42483
430.615 4.40807
430.690 4.39287
430.764 4.37903
430.839 4.36638
430.914 4.35476
430.988 4.34409
431.063 4.33426
431.137 4.32517
431.212 4.31674
431.287 4.30892
431.436 4.29486
431.585 4.28260
431.734 4.27183
431.857 4.26391
431.980 4.25673
432.103 4.25020
432.226 4.24424
432.349 4.23878
432.472 4.23377
432.718 4.22490
432.963 4.21731
433.209 4.21074
433.455 4.20500
433.701 4.19995
433.912 4.19609
434.122 4.19260
434.333 4.18942
434.544 4.18652
434.965 4.18142
435.386 4.17707
435.808 4.17332
436.229 4.17005
436.651 4.16717
437.072 4.16460
437.564 4.16192
438.055 4.15951
438.547 4.15735
439.038 4.15538
439.530 4.15356
440.022 4.15189
440.513 4.15033
441.005 4.14887
441.988 4.14620
442.971 4.14378
443.955 4.14155
444.938 4.13947
446.132 4.13712
447.326 4.13491
448.520 4.13281
449.714 4.13080
450.908 4.12888
452.102 4.12702
454.490 4.12343
456.877 4.12001
459.265 4.11672
461.653 4.11354
464.041 4.11044
467.131 4.10655
470.222 4.10277
473.312 4.09909
476.402 4.09551
482.583 4.08857
488.763 4.08192
494.382 4.07610
500.000 4.07047
509.766 4.06112
519.531 4.05224
529.297 4.04380
539.063 4.03575
549.805 4.02734
560.547 4.01929
582.031 4.00425
603.516 3.99040
625.000 3.97756
644.531 3.96665
664.063 3.95634
671.875 3.95237
691.406 3.94283
710.938 3.93371
750.000 3.91657
781.250 3.90377
812.500 3.89161
843.750 3.87996
875.000 3.86875
921.875 3.85253
937.500 3.84726
968.750 3.83687
984.375 3.83174
1000.00 3.82664
1013.91 3.82214
1020.86 3.81990
1027.81 3.81768
1034.76 3.81547
1038.24 3.81437
1041.72 3.81329
1045.19 3.81221
1048.67 3.81115
1052.14 3.81012
1055.62 3.80913
1057.60 3.80859
1059.57 3.80809
1061.55 3.80762
1063.52 3.80722
1065.50 3.80691
1066.48 3.80681
1067.47 3.80676
1068.46 3.80678
1069.45 3.80688
1070.43 3.80711
1071.42 3.80752
1072.13 3.80798
1072.84 3.80864
1073.55 3.80957
1074.26 3.81090
1074.98 3.81286
1075.33 3.81417
1075.69 3.81579
1076.04 3.81783
1076.40 3.82044
1076.75 3.82386
1077.11 3.82845
1077.38 3.83303
1077.64 3.83906
1077.91 3.84740
1078.04 3.85291
1078.18 3.85981
1078.31 3.86881
1078.44 3.88082
1078.58 3.89753
1078.64 3.90849
1078.71 3.92151
1078.78 3.93751
1078.84 3.95696
1078.91 3.98066
1078.98 4.00906
1079.04 4.04408
1079.11 4.08588
1079.18 4.13712
1079.24 4.19777
1079.29 4.25142
1079.34 4.31124
1079.39 4.38040
1079.44 4.45690
1079.49 4.54460
1079.54 4.64072
1079.59 4.74756
1079.64 4.86573
1079.69 4.99852
1079.74 5.14105
1079.79 5.29941
1079.83 5.46739
1079.88 5.65177
1079.93 5.84488
1079.98 6.04980
1080.03 6.26577
1080.08 6.49648
1080.13 6.73143
1080.23 7.22627
1080.43 8.23179
1080.48 8.50039
1080.54 8.75198
1080.59 8.99195
1080.64 9.20788
1080.70 9.41738
1080.76 9.59526
1080.80 9.70060
1080.85 9.78695
1080.90 9.86864
1080.94 9.90778
1080.98 9.92672
1081.00 9.92859
1081.01 9.92826
1081.03 9.92368
1081.05 9.91435
1081.09 9.88124
1081.12 9.83521
1081.16 9.77607
1081.20 9.70092
1081.23 9.61447
1081.24 9.59566
1081.24 9.57914
1081.26 9.53332
1081.28 9.48500
1081.31 9.38115
1081.35 9.24236
1081.39 9.09129
1081.46 8.75745
1081.53 8.42452
1081.61 8.07270
1081.75 7.34557
1081.82 6.96552
1081.90 6.60303
1081.93 6.42370
1081.97 6.25439
1082.01 6.09084
1082.05 5.93349
1082.08 5.77870
1082.12 5.63491
1082.16 5.49815
1082.19 5.36854
1082.23 5.24614
1082.27 5.13093
1082.31 5.02285
1082.34 4.92179
1082.39 4.80569
1082.43 4.70199
1082.48 4.60763
1082.52 4.52212
1082.57 4.44332
1082.61 4.37409
1082.66 4.31208
1082.70 4.25672
1082.75 4.20642
1082.80 4.16282
1082.84 4.12424
1082.89 4.09019
1082.93 4.05957
1082.98 4.03328
1083.02 4.01019
1083.07 3.98995
1083.16 3.95634
1083.25 3.93085
1083.34 3.91102
1083.43 3.89582
1083.52 3.88377
1083.61 3.87430
1083.70 3.86658
1083.79 3.86030
1083.90 3.85400
1084.01 3.84881
1084.23 3.84073
1084.45 3.83465
1084.67 3.82992
1084.89 3.82608
1085.11 3.82292
1085.55 3.81806
1085.99 3.81449
1086.43 3.81178
1086.87 3.80966
1087.31 3.80797
1087.95 3.80601
1088.60 3.80450
1089.25 3.80328
1089.89 3.80228
1090.54 3.80144
1091.19 3.80071
1091.83 3.80008
