Mo-98(n,tot) ENDFB-8.0
0.000193750 10.6396
0.000200000 10.5222
0.000209375 10.3570
0.000218750 10.2038
0.000228125 10.0612
0.000237500 9.92807
0.000246875 9.80353
0.000256250 9.68675
0.000265625 9.57698
0.000275000 9.47362
0.000284375 9.37609
0.000293750 9.28390
0.000303125 9.19663
0.000312500 9.11387
0.000321875 9.03528
0.000331250 8.96054
0.000340625 8.88938
0.000350000 8.82153
0.000359375 8.75677
0.000368750 8.69489
0.000378125 8.63569
0.000387500 8.57900
0.000396875 8.52466
0.000406250 8.47253
0.000425000 8.37437
0.000443750 8.28356
0.000462500 8.19929
0.000481250 8.12087
0.000500000 8.04771
0.000515625 7.99037
0.000531250 7.93606
0.000546875 7.88454
0.000562500 7.83559
0.000578125 7.78902
0.000593750 7.74466
0.000609375 7.70236
0.000625000 7.66197
0.000640625 7.62336
0.000656250 7.58642
0.000671875 7.55104
0.000687500 7.51712
0.000718750 7.45331
0.000750000 7.39435
0.000781250 7.33969
0.000812500 7.28888
0.000843750 7.24152
0.000875000 7.19725
0.000906250 7.15578
0.000937500 7.11684
0.000968750 7.08021
0.00100000 7.04568
0.00103125 7.01307
0.00106250 6.98222
0.00109375 6.95299
0.00112500 6.92524
0.00115625 6.89887
0.00118750 6.87378
0.00121875 6.84986
0.00125000 6.82704
0.00128125 6.80524
0.00131250 6.78440
0.00134375 6.76444
0.00137500 6.74531
0.00143750 6.70933
0.00150000 6.67610
0.00156250 6.64531
0.00162500 6.61667
0.00168750 6.58998
0.00175000 6.56502
0.00181250 6.54163
0.00187500 6.51966
0.00193750 6.49898
0.00200000 6.47948
0.00209375 6.45220
0.00218750 6.42704
0.00228125 6.40376
0.00237500 6.38214
0.00246875 6.36200
0.00256250 6.34319
0.00265625 6.32558
0.00275000 6.30904
0.00284375 6.29349
0.00293750 6.27883
0.00303125 6.26498
0.00312500 6.25187
0.00321875 6.23945
0.00331250 6.22765
0.00340625 6.21644
0.00350000 6.20576
0.00359375 6.19557
0.00368750 6.18585
0.00378125 6.17656
0.00387500 6.16766
0.00396875 6.15914
0.00406250 6.15097
0.00425000 6.13558
0.00443750 6.12134
0.00462500 6.10813
0.00481250 6.09583
0.00500000 6.08434
0.00515625 6.07532
0.00531250 6.06678
0.00546875 6.05866
0.00562500 6.05094
0.00578125 6.04358
0.00593750 6.03656
0.00609375 6.02986
0.00625000 6.02345
0.00640625 6.01731
0.00656250 6.01143
0.00671875 6.00578
0.00687500 6.00036
0.00718750 5.99014
0.00750000 5.98065
0.00781250 5.97183
0.00812500 5.96359
0.00843750 5.95588
0.00875000 5.94865
0.00906250 5.94185
0.00937500 5.93544
0.00968750 5.92939
0.0100000 5.92366
0.0103125 5.91823
0.0106250 5.91307
0.0109375 5.90817
0.0112500 5.90350
0.0115625 5.89905
0.0118750 5.89479
0.0121875 5.89073
0.0125000 5.88683
0.0128125 5.88310
0.0131250 5.87952
0.0134375 5.87608
0.0137500 5.87278
0.0143750 5.86653
0.0150000 5.86073
0.0156250 5.85532
0.0162500 5.85026
0.0168750 5.84552
0.0175000 5.84106
0.0181250 5.83687
0.0187500 5.83291
0.0193750 5.82916
0.0200000 5.82561
0.0206625 5.82205
0.0213250 5.81867
0.0219875 5.81546
0.0226500 5.81241
0.0233125 5.80951
0.0239750 5.80673
0.0246375 5.80409
0.0253000 5.80155
0.0264578 5.79738
0.0276156 5.79350
0.0287734 5.78988
0.0299313 5.78650
0.0310891 5.78332
0.0322469 5.78033
0.0334047 5.77751
0.0345625 5.77485
0.0355274 5.77274
0.0364922 5.77073
0.0374570 5.76880
0.0384219 5.76694
0.0393867 5.76517
0.0403516 5.76346
0.0413164 5.76182
0.0422813 5.76024
0.0442109 5.75725
0.0461406 5.75446
0.0480703 5.75186
0.0500000 5.74942
0.0515625 5.74755
0.0531250 5.74578
0.0546875 5.74408
0.0562500 5.74247
0.0578125 5.74092
0.0593750 5.73944
0.0609375 5.73802
0.0625000 5.73666
0.0640625 5.73536
0.0656250 5.73410
0.0671875 5.73289
0.0687500 5.73173
0.0718750 5.72952
0.0750000 5.72747
0.0781250 5.72554
0.0812500 5.72374
0.0843750 5.72204
0.0875000 5.72044
0.0906250 5.71893
0.0937500 5.71750
0.0968750 5.71614
0.100000 5.71486
0.103125 5.71363
0.106250 5.71246
0.109375 5.71135
0.112500 5.71028
0.115625 5.70927
0.118750 5.70829
0.121875 5.70735
0.125000 5.70645
0.128125 5.70559
0.131250 5.70476
0.134375 5.70396
0.137500 5.70319
0.143750 5.70173
0.150000 5.70036
0.156250 5.69908
0.162500 5.69788
0.168750 5.69675
0.175000 5.69568
0.181250 5.69467
0.187500 5.69371
0.193750 5.69281
0.200000 5.69194
0.209375 5.69073
0.218750 5.68959
0.228125 5.68853
0.237500 5.68753
0.246875 5.68660
0.256250 5.68571
0.265625 5.68488
0.275000 5.68409
0.284375 5.68334
0.293750 5.68263
0.303125 5.68195
0.312500 5.68130
0.321875 5.68068
0.331250 5.68009
0.340625 5.67953
0.350000 5.67899
0.359375 5.67847
0.368750 5.67797
0.378125 5.67749
0.387500 5.67702
0.396875 5.67658
0.406250 5.67615
0.425000 5.67534
0.443750 5.67457
0.462500 5.67386
0.500000 5.67255
0.531250 5.67157
0.562500 5.67067
0.593750 5.66985
0.625000 5.66908
0.687500 5.66771
0.750000 5.66652
0.812500 5.66546
0.875000 5.66452
0.937500 5.66367
1.00000 5.66289
1.06250 5.66219
1.12500 5.66154
1.25000 5.66038
1.37500 5.65937
1.50000 5.65849
1.62500 5.65770
1.75000 5.65699
1.87500 5.65635
2.00000 5.65576
2.18750 5.65497
2.37500 5.65426
2.56250 5.65363
2.75000 5.65306
2.93750 5.65255
3.12500 5.65208
3.31250 5.65166
3.50000 5.65128
3.68750 5.65093
3.87500 5.65062
4.06250 5.65035
4.25000 5.65011
4.43750 5.64990
4.62500 5.64972
4.81250 5.64959
5.00000 5.64949
5.31250 5.64940
5.46875 5.64940
5.62500 5.64944
5.78125 5.64951
5.93750 5.64961
6.09375 5.64976
6.25000 5.64995
6.40625 5.65018
6.56250 5.65047
6.71875 5.65082
6.87500 5.65124
7.03125 5.65173
7.18750 5.65229
7.34375 5.65296
7.50000 5.65372
7.64649 5.65455
7.79297 5.65550
7.93945 5.65659
8.08594 5.65783
8.23242 5.65924
8.37891 5.66088
8.45215 5.66178
8.52539 5.66276
8.59863 5.66380
8.67188 5.66493
8.75000 5.66622
8.85742 5.66818
8.96484 5.67037
9.07227 5.67283
9.17969 5.67558
9.28711 5.67870
9.34082 5.68040
9.39453 5.68222
9.44824 5.68416
9.50195 5.68622
9.55567 5.68843
9.60938 5.69080
9.65820 5.69309
9.70703 5.69553
9.75586 5.69814
9.80469 5.70092
9.85352 5.70390
9.90234 5.70709
9.95117 5.71051
10.0000 5.71417
10.0677 5.71972
10.1355 5.72588
10.2032 5.73275
10.2709 5.74041
10.3048 5.74459
10.3387 5.74901
10.3726 5.75369
10.4064 5.75867
10.4403 5.76397
10.4742 5.76962
10.5080 5.77565
10.5419 5.78208
10.5857 5.79109
10.6295 5.80093
10.6734 5.81172
10.7172 5.82359
10.7610 5.83667
10.8049 5.85114
10.8487 5.86721
10.8925 5.88510
10.9343 5.90416
10.9553 5.91450
10.9762 5.92545
10.9971 5.93704
11.0180 5.94933
11.0389 5.96238
11.0599 5.97624
11.0808 5.99099
11.1017 6.00671
11.1226 6.02347
11.1435 6.04138
11.1644 6.06054
11.1854 6.08108
11.2063 6.10313
11.2272 6.12683
11.2491 6.15364
11.2710 6.18269
11.2929 6.21426
11.3149 6.24861
11.3368 6.28612
11.3587 6.32715
11.3806 6.37218
11.4025 6.42176
11.4244 6.47653
11.4463 6.53722
11.4683 6.60478
11.4792 6.64145
11.4902 6.68022
11.5011 6.72132
11.5121 6.76492
11.5230 6.81122
11.5340 6.86040
11.5450 6.91281
11.5559 6.96871
11.5669 7.02840
11.5778 7.09219
11.5948 7.20002
11.6032 7.25856
11.6117 7.32045
11.6202 7.38610
11.6286 7.45575
11.6371 7.52976
11.6456 7.60841
11.6540 7.69231
11.6625 7.78186
11.6710 7.87759
11.6794 7.97999
11.6879 8.08999
11.6964 8.20810
11.7048 8.33549
11.7133 8.47287
11.7243 8.66780
11.7352 8.88461
11.7407 9.00229
11.7462 9.12680
11.7517 9.25869
11.7571 9.39830
11.7626 9.54679
11.7681 9.70464
11.7736 9.87263
11.7790 10.0513
11.7845 10.2422
11.7900 10.4461
11.7955 10.6640
11.8009 10.8968
11.8064 11.1467
11.8119 11.4145
11.8174 11.7020
11.8229 12.0106
11.8283 12.3423
11.8338 12.6988
11.8393 13.0822
11.8448 13.4939
11.8503 13.9375
11.8557 14.4147
11.8612 14.9278
11.8667 15.4795
11.8722 16.0722
11.8777 16.7085
11.8831 17.3909
11.8886 18.1207
11.8951 19.0513
11.9016 20.0557
11.9080 21.1405
11.9145 22.3053
11.9210 23.5561
11.9275 24.8908
11.9339 26.3143
11.9404 27.8218
11.9459 29.1651
11.9514 30.5675
11.9568 32.0269
11.9623 33.5371
11.9733 36.7074
11.9842 40.0307
12.0061 46.9153
12.0171 50.3242
12.0281 53.5949
12.0404 57.0003
12.0466 58.5500
12.0528 59.9760
12.0590 61.2630
12.0651 62.3968
12.0713 63.3646
12.0775 64.1554
12.0831 64.7140
12.0888 65.1122
12.0944 65.3475
12.1000 65.4169
12.1061 65.3046
12.1122 64.9989
12.1183 64.5025
12.1244 63.8231
12.1305 62.9662
12.1366 61.9444
12.1427 60.7680
12.1488 59.4497
12.1592 56.8931
12.1697 54.0365
12.1802 50.9612
12.1906 47.7483
12.2117 41.1760
12.2222 37.9695
12.2327 34.8919
12.2433 31.9780
12.2485 30.5918
12.2538 29.2599
12.2591 27.9793
12.2643 26.7562
12.2696 25.5889
12.2749 24.4776
12.2796 23.5144
12.2844 22.5990
12.2892 21.7269
12.2940 20.9010
12.2988 20.1166
12.3036 19.3758
12.3084 18.6742
12.3131 18.0132
12.3179 17.3885
12.3227 16.8011
12.3275 16.2470
12.3323 15.7267
12.3371 15.2365
12.3418 14.7768
12.3466 14.3439
12.3514 13.9382
12.3567 13.5194
12.3619 13.1294
12.3672 12.7646
12.3725 12.4248
12.3777 12.1068
12.3830 11.8104
12.3883 11.5332
12.3935 11.2740
12.3988 11.0309
12.4041 10.8037
12.4093 10.5902
12.4146 10.3903
12.4199 10.2021
12.4251 10.0256
12.4304 9.85945
12.4356 9.70291
12.4414 9.54196
12.4471 9.39105
12.4529 9.24913
12.4586 9.11549
12.4644 8.98929
12.4701 8.87039
12.4816 8.65170
12.4931 8.45536
12.5045 8.27862
12.5160 8.11874
12.5275 7.97356
12.5380 7.85176
12.5486 7.73961
12.5591 7.63607
12.5696 7.54035
12.5801 7.45148
12.5907 7.36888
12.6012 7.29196
12.6117 7.22026
12.6223 7.15318
12.6328 7.09038
12.6433 7.03148
12.6538 6.97623
12.6644 6.92422
12.6749 6.87524
12.6854 6.82906
12.6959 6.78550
12.7170 6.70530
12.7381 6.63338
12.7591 6.56855
12.7802 6.50996
12.8012 6.45677
12.8223 6.40838
12.8433 6.36418
12.8644 6.32372
12.8816 6.29309
12.8988 6.26448
12.9161 6.23772
12.9333 6.21266
12.9505 6.18913
12.9677 6.16703
12.9850 6.14622
13.0022 6.12663
13.0194 6.10813
13.0367 6.09066
13.0711 6.05852
13.1056 6.02967
13.1400 6.00367
13.1611 5.98902
13.1821 5.97523
13.2032 5.96222
13.2242 5.94995
13.2663 5.92738
13.3084 5.90714
13.3506 5.88892
13.3927 5.87245
13.4348 5.85752
13.4769 5.84394
13.5056 5.83536
13.5343 5.82730
13.5630 5.81971
13.5917 5.81255
13.6204 5.80579
13.6492 5.79940
13.7066 5.78764
13.7640 5.77705
13.8214 5.76749
13.8788 5.75882
13.9363 5.75093
13.9784 5.74560
14.0205 5.74060
14.0626 5.73592
14.1047 5.73152
14.1468 5.72739
14.1889 5.72350
14.2310 5.71983
14.2731 5.71636
14.3574 5.70999
14.4416 5.70427
14.5258 5.69912
14.6100 5.69447
14.6713 5.69135
14.7325 5.68844
14.7938 5.68572
14.8550 5.68316
14.9163 5.68077
14.9775 5.67852
15.0388 5.67640
15.1000 5.67441
15.1842 5.67185
15.2684 5.66947
15.3527 5.66726
15.4369 5.66520
15.5211 5.66328
15.6053 5.66148
15.6895 5.65980
15.7738 5.65822
15.8580 5.65673
15.9422 5.65534
16.0264 5.65402
16.1106 5.65277
16.2791 5.65048
16.4475 5.64841
16.5470 5.64728
16.6466 5.64621
16.7461 5.64520
16.8456 5.64424
17.0447 5.64246
17.2438 5.64085
17.4428 5.63938
17.6419 5.63804
17.8409 5.63679
18.0400 5.63563
18.2850 5.63432
18.5300 5.63310
18.7750 5.63198
19.0200 5.63093
19.2650 5.62995
19.5100 5.62903
19.7550 5.62816
20.0000 5.62733
20.2637 5.62648
20.5274 5.62568
20.7910 5.62491
21.0547 5.62417
21.3184 5.62347
21.5820 5.62278
21.8457 5.62212
22.1094 5.62148
22.3731 5.62086
22.6367 5.62025
23.1641 5.61908
23.6914 5.61796
24.2188 5.61689
24.6289 5.61608
25.0391 5.61529
25.4492 5.61451
25.8594 5.61375
26.6797 5.61227
27.5000 5.61083
28.4375 5.60922
29.3750 5.60765
30.3125 5.60611
31.2500 5.60460
32.1875 5.60310
33.1250 5.60162
34.0625 5.60016
35.0000 5.59870
35.9375 5.59726
36.8750 5.59582
38.7500 5.59297
40.6250 5.59014
42.5000 5.58732
44.3750 5.58450
46.2500 5.58170
48.1250 5.57890
50.0000 5.57610
53.1250 5.57144
56.2500 5.56677
59.3750 5.56208
62.5000 5.55739
65.6250 5.55267
68.7500 5.54794
71.8750 5.54318
75.0000 5.53840
81.2500 5.52875
87.5000 5.51898
93.7500 5.50908
100.000 5.49903
106.250 5.48882
112.500 5.47845
118.750 5.46788
125.000 5.45712
131.250 5.44615
140.625 5.42923
150.000 5.41181
156.250 5.39983
162.500 5.38755
168.750 5.37496
175.000 5.36202
181.250 5.34873
187.500 5.33504
193.750 5.32093
200.000 5.30637
208.677 5.28529
217.354 5.26325
226.031 5.24006
234.708 5.21553
243.385 5.18967
252.063 5.16213
256.401 5.14777
260.740 5.13279
269.417 5.10156
275.727 5.07735
282.038 5.05180
288.348 5.02478
294.659 4.99613
300.970 4.96569
304.125 4.94973
307.280 4.93324
310.436 4.91618
313.591 4.89854
316.746 4.88026
319.901 4.86132
324.240 4.83407
328.579 4.80542
332.917 4.77521
337.256 4.74318
341.594 4.70937
345.933 4.67340
348.102 4.65463
350.271 4.63514
352.441 4.61510
354.610 4.59447
357.371 4.56709
360.132 4.53847
362.892 4.50857
364.273 4.49327
365.653 4.47750
368.414 4.44479
371.175 4.41050
372.556 4.39273
373.936 4.37454
375.316 4.35589
376.697 4.33677
378.275 4.31434
379.852 4.29125
381.430 4.26750
383.007 4.24307
384.585 4.21796
385.374 4.20515
386.163 4.19215
386.952 4.17898
387.740 4.16564
388.529 4.15215
389.318 4.13851
390.107 4.12473
390.896 4.11085
391.685 4.09690
392.473 4.08293
393.262 4.06902
393.657 4.06212
394.051 4.05529
394.445 4.04855
394.840 4.04195
395.234 4.03552
395.629 4.02934
395.974 4.02420
396.319 4.01938
396.664 4.01498
397.009 4.01116
397.182 4.00952
397.354 4.00811
397.527 4.00697
397.699 4.00614
397.872 4.00569
398.044 4.00568
398.217 4.00622
398.390 4.00741
398.538 4.00907
398.685 4.01145
398.833 4.01470
398.981 4.01903
399.117 4.02418
399.252 4.03075
399.388 4.03910
399.456 4.04411
399.524 4.04977
399.591 4.05620
399.659 4.06354
399.727 4.07194
399.795 4.08164
399.863 4.09294
399.930 4.10626
399.998 4.12219
400.066 4.14152
400.103 4.15394
400.140 4.16799
400.177 4.18398
400.214 4.20221
400.251 4.22326
400.288 4.24762
400.325 4.27594
400.362 4.30891
400.399 4.34765
400.436 4.39318
400.454 4.41889
400.473 4.44679
400.491 4.47709
400.510 4.50980
400.528 4.54552
400.547 4.58430
400.565 4.62641
400.584 4.67213
400.602 4.72174
400.621 4.77555
400.639 4.83391
400.657 4.89679
400.682 4.98942
400.707 5.09189
400.731 5.20599
400.756 5.33184
400.768 5.40022
400.781 5.47152
400.793 5.54641
400.805 5.62503
400.818 5.70821
400.830 5.79477
400.842 5.88551
400.855 5.98057
400.867 6.08094
400.879 6.18515
400.892 6.29414
400.904 6.40808
400.929 6.65241
400.953 6.91738
400.978 7.20633
401.003 7.51807
401.027 7.85623
401.052 8.21905
401.069 8.48545
401.086 8.76326
401.103 9.05601
401.120 9.36044
401.137 9.68031
401.154 10.0120
401.171 10.3594
401.187 10.7186
401.221 11.4803
401.255 12.2960
401.289 13.1640
401.323 14.0812
401.360 15.1336
401.397 16.2330
401.434 17.3709
401.471 18.5340
401.607 22.8495
401.659 24.4292
401.711 25.8919
401.745 26.7548
401.779 27.5364
401.813 28.2306
401.847 28.8251
401.890 29.4238
401.924 29.7634
401.947 29.9232
401.970 30.0260
402.000 30.0744
402.025 30.0387
402.049 29.9361
402.088 29.6438
402.125 29.2120
402.170 28.5239
402.207 27.8032
402.244 26.9686
402.275 26.2107
402.306 25.3943
402.360 23.8256
402.401 22.5759
402.550 17.8143
402.591 16.5471
402.632 15.3230
402.673 14.1541
402.713 13.0523
402.751 12.1025
402.770 11.6514
402.788 11.2166
402.807 10.7983
402.826 10.3967
402.844 10.0119
402.863 9.64383
402.882 9.29238
402.900 8.95741
402.919 8.63871
402.938 8.33601
402.957 8.04898
402.975 7.77727
402.994 7.52046
403.013 7.27938
403.027 7.10109
403.041 6.93214
403.056 6.76996
403.070 6.61655
403.085 6.46953
403.099 6.33070
403.114 6.19788
403.128 6.07265
403.143 5.95303
403.157 5.84042
403.172 5.73301
403.186 5.63205
403.200 5.53588
403.215 5.44560
403.229 5.36030
403.244 5.27975
403.258 5.20321
403.273 5.13154
403.287 5.06351
403.301 4.99987
403.316 4.93953
403.330 4.88312
403.345 4.82968
403.359 4.77977
403.388 4.68841
403.417 4.60773
403.446 4.53653
403.475 4.47394
403.495 4.43411
403.516 4.39765
403.536 4.36426
403.556 4.33368
403.577 4.30566
403.597 4.27995
403.638 4.23466
403.679 4.19632
403.720 4.16370
403.760 4.13575
403.801 4.11169
403.842 4.09071
403.883 4.07232
403.923 4.05606
403.964 4.04157
404.005 4.02854
404.046 4.01675
404.127 3.99615
404.202 3.97995
404.277 3.96574
404.352 3.95309
404.426 3.94173
404.501 3.93141
404.576 3.92199
404.651 3.91331
404.725 3.90530
404.875 3.89087
405.025 3.87820
405.174 3.86691
405.324 3.85671
405.473 3.84739
405.623 3.83881
405.772 3.83082
405.922 3.82333
406.071 3.81627
406.221 3.80956
406.370 3.80316
406.520 3.79703
406.819 3.78541
407.118 3.77448
407.417 3.76409
407.716 3.75411
408.042 3.74360
408.369 3.73339
408.695 3.72342
409.021 3.71365
409.320 3.70483
409.619 3.69612
410.217 3.67900
410.816 3.66218
411.414 3.64562
412.012 3.62930
412.610 3.61324
413.208 3.59744
413.806 3.58197
414.405 3.56689
415.003 3.55229
415.601 3.53829
416.199 3.52504
416.498 3.51875
416.797 3.51273
417.096 3.50700
417.395 3.50160
417.694 3.49658
417.993 3.49197
418.293 3.48784
418.592 3.48423
418.972 3.48053
419.353 3.47795
419.734 3.47670
420.114 3.47700
420.495 3.47919
420.875 3.48360
421.066 3.48678
421.256 3.49069
421.446 3.49538
421.637 3.50096
421.854 3.50852
422.072 3.51748
422.371 3.53243
422.520 3.54119
422.670 3.55090
422.819 3.56166
422.969 3.57355
423.118 3.58668
423.268 3.60116
423.418 3.61714
423.567 3.63474
423.717 3.65415
423.866 3.67553
424.016 3.69911
424.165 3.72511
424.315 3.75380
424.464 3.78552
424.614 3.82063
424.763 3.85952
424.913 3.90272
425.062 3.95072
425.212 4.00426
425.362 4.06401
425.511 4.13092
425.661 4.20606
425.810 4.29078
425.885 4.33718
425.960 4.38651
426.034 4.43913
426.109 4.49526
426.184 4.55521
426.259 4.61922
426.334 4.68783
426.408 4.76140
426.483 4.84039
426.558 4.92522
426.633 5.01672
426.707 5.11532
426.782 5.22208
426.857 5.33760
426.945 5.48720
427.034 5.65270
427.122 5.83646
427.210 6.04112
427.299 6.27067
427.343 6.39603
427.387 6.52895
427.431 6.67078
427.475 6.82204
427.520 6.98369
427.564 7.15640
427.601 7.31273
427.639 7.47905
427.676 7.65635
427.713 7.84579
427.751 8.04870
427.788 8.26666
427.826 8.50147
427.863 8.75456
427.900 9.02981
427.938 9.32952
427.975 9.65724
428.012 10.0161
428.050 10.4130
428.087 10.8529
428.125 11.3429
428.162 11.8895
428.192 12.3881
428.223 12.9384
428.254 13.5475
428.284 14.2237
428.315 14.9761
428.345 15.8151
428.376 16.7525
428.391 17.2622
428.407 17.7980
428.422 18.3687
428.437 18.9730
428.452 19.6130
428.468 20.2910
428.483 21.0091
428.498 21.7700
428.514 22.5762
428.529 23.4304
428.544 24.3354
428.560 25.2942
428.575 26.3099
428.590 27.3856
428.605 28.5247
428.621 29.7307
428.636 31.0071
428.651 32.3486
428.670 34.1049
428.689 35.9849
428.707 37.9959
428.726 40.1457
428.745 42.4421
428.763 44.8933
428.782 47.5074
428.801 50.2928
428.820 53.2579
428.838 56.4112
428.857 59.7611
428.876 63.3161
428.894 67.0846
428.913 71.0748
428.932 75.2945
428.950 79.7271
428.969 84.4275
428.988 89.3795
429.006 94.5896
429.025 100.064
429.044 105.807
429.063 111.824
429.081 118.118
429.100 124.657
429.119 131.512
429.137 138.650
429.175 153.773
429.212 170.007
429.249 187.267
429.290 207.295
429.331 228.410
429.372 250.461
429.413 273.260
429.562 359.208
429.623 393.117
429.684 424.572
429.722 442.147
429.759 458.140
429.797 472.311
429.834 484.444
429.871 494.280
429.908 501.753
429.948 507.064
429.988 509.427
430.000 509.553
430.040 508.003
430.080 503.489
430.107 498.695
430.135 492.598
430.160 485.872
430.185 478.126
430.233 460.751
430.281 440.317
430.332 416.118
430.382 389.780
430.432 361.901
430.483 333.120
430.583 275.180
430.634 247.133
430.684 220.264
430.709 207.354
430.734 194.858
430.759 182.806
430.785 171.265
430.810 160.161
430.835 149.597
430.860 139.497
430.885 129.945
430.905 122.875
430.924 116.144
430.944 109.681
430.963 103.548
430.982 97.6772
431.002 92.1241
431.021 86.8250
431.041 81.8272
431.060 77.0716
431.080 72.5990
431.099 68.3549
431.119 64.3738
431.138 60.6056
431.157 57.0797
431.177 53.7669
431.196 50.6577
431.221 46.9075
431.247 43.4645
431.272 40.3085
431.297 37.4306
431.322 34.7890
431.347 32.3861
431.372 30.1854
431.398 28.1874
431.423 26.3603
431.448 24.7037
431.473 23.1903
431.498 21.8188
431.523 20.5662
431.548 19.4310
431.574 18.3936
431.599 17.4527
431.624 16.5917
431.649 15.8066
431.674 15.0898
431.699 14.4370
431.725 13.8370
431.750 13.2889
431.775 12.7835
431.800 12.3203
431.825 11.8915
431.850 11.4953
431.876 11.1287
431.901 10.7898
431.926 10.4735
431.951 10.1799
431.976 9.90467
432.001 9.64809
432.027 9.40651
432.052 9.17950
432.102 8.76490
432.152 8.39450
432.203 8.06128
432.253 7.75906
432.303 7.48449
432.354 7.23330
432.404 7.00247
432.454 6.78912
432.505 6.59204
432.555 6.40905
432.605 6.23867
432.656 6.07964
432.706 5.93087
432.756 5.79141
432.806 5.66043
432.857 5.53696
432.907 5.42083
432.957 5.31123
433.008 5.20762
433.108 5.01642
433.209 4.84442
433.310 4.68866
433.410 4.54728
433.511 4.41831
433.612 4.30023
433.703 4.20119
433.795 4.10925
433.886 4.02368
433.978 3.94383
434.069 3.86917
434.161 3.79919
434.252 3.73346
434.344 3.67160
434.435 3.61328
434.527 3.55818
434.618 3.50604
434.710 3.45662
434.801 3.40970
434.893 3.36508
435.075 3.28210
435.176 3.23958
435.277 3.19913
435.478 3.12365
435.679 3.05454
435.881 2.99090
436.082 2.93198
436.283 2.87715
436.485 2.82589
436.686 2.77776
436.878 2.73433
437.070 2.69310
437.262 2.65382
437.454 2.61624
437.646 2.58019
437.839 2.54552
438.031 2.51208
438.223 2.47974
438.415 2.44838
438.607 2.41793
438.991 2.35935
439.376 2.30337
439.760 2.24953
440.162 2.19496
440.565 2.14191
440.968 2.09010
441.370 2.03928
441.773 1.98919
442.175 1.93970
442.578 1.89063
442.980 1.84192
443.383 1.79345
443.785 1.74514
444.188 1.69695
444.591 1.64883
444.993 1.60073
445.396 1.55266
445.798 1.50458
446.201 1.45653
446.603 1.40851
447.006 1.36055
447.409 1.31271
447.811 1.26507
448.214 1.21768
448.616 1.17067
449.019 1.12414
449.421 1.07827
449.934 1.02109
450.446 0.965710
450.958 0.912659
451.471 0.862589
451.983 0.816313
452.239 0.794956
452.495 0.775005
452.752 0.756606
453.008 0.739947
453.264 0.725235
453.520 0.712717
453.721 0.704587
453.923 0.698115
454.124 0.693454
454.325 0.690770
454.527 0.690243
454.728 0.692069
454.829 0.693933
454.929 0.696467
455.030 0.699701
455.130 0.703668
455.240 0.708874
455.350 0.715039
455.460 0.722211
455.570 0.730441
455.679 0.739784
455.789 0.750296
455.899 0.762036
456.009 0.775056
456.118 0.789445
456.228 0.805261
456.338 0.822577
456.448 0.841469
456.558 0.862020
456.667 0.884315
456.777 0.908445
456.887 0.934507
456.988 0.960195
457.088 0.987649
457.189 1.01698
457.290 1.04829
457.390 1.08169
457.491 1.11724
457.591 1.15506
457.692 1.19528
