Cd-111(n,tot) ENDFB-8.0
0.0264578 12.3344
0.0276156 12.1906
0.0287734 12.0556
0.0299313 11.9285
0.0310891 11.8086
0.0322469 11.6953
0.0334047 11.5878
0.0345625 11.4859
0.0355274 11.4047
0.0364922 11.3268
0.0374570 11.2519
0.0384219 11.1798
0.0393867 11.1104
0.0403516 11.0435
0.0413164 10.9789
0.0422813 10.9166
0.0442109 10.7981
0.0461406 10.6871
0.0480703 10.5828
0.0500000 10.4847
0.0515625 10.4093
0.0531250 10.3372
0.0546875 10.2683
0.0562500 10.2022
0.0578125 10.1388
0.0593750 10.0780
0.0609375 10.0195
0.0625000 9.96320
0.0640625 9.90899
0.0656250 9.85673
0.0671875 9.80630
0.0687500 9.75760
0.0718750 9.66499
0.0750000 9.57818
0.0781250 9.49659
0.0812500 9.41972
0.0843750 9.34714
0.0875000 9.27847
0.0906250 9.21336
0.0937500 9.15152
0.0968750 9.09268
0.100000 9.03661
0.103125 8.98310
0.106250 8.93194
0.109375 8.88299
0.112500 8.83607
0.115625 8.79106
0.118750 8.74783
0.121875 8.70626
0.125000 8.66625
0.128125 8.62771
0.131250 8.59055
0.134375 8.55470
0.137500 8.52007
0.143750 8.45418
0.150000 8.39238
0.156250 8.33426
0.162500 8.27948
0.168750 8.22774
0.175000 8.17876
0.181250 8.13231
0.187500 8.08818
0.193750 8.04619
0.200000 8.00617
0.209375 7.94947
0.218750 7.89636
0.228125 7.84649
0.237500 7.79954
0.246875 7.75524
0.256250 7.71335
0.265625 7.67365
0.275000 7.63595
0.284375 7.60009
0.293750 7.56592
0.303125 7.53330
0.312500 7.50213
0.321875 7.47229
0.331250 7.44369
0.340625 7.41625
0.350000 7.38988
0.359375 7.36452
0.368750 7.34010
0.378125 7.31656
0.387500 7.29387
0.396875 7.27197
0.406250 7.25082
0.425000 7.21054
0.443750 7.17268
0.462500 7.13704
0.500000 7.07171
0.531250 7.02240
0.562500 6.97694
0.593750 6.93491
0.625000 6.89590
0.687500 6.82551
0.750000 6.76351
0.812500 6.70827
0.875000 6.65869
0.937500 6.61369
1.00000 6.57245
1.06250 6.53453
1.12500 6.49946
1.18750 6.46687
1.25000 6.43645
1.37500 6.38115
1.50000 6.33194
1.62500 6.28767
1.75000 6.24753
1.87500 6.21080
2.00000 6.17684
2.15509 6.13821
2.32958 6.09868
2.50406 6.06258
2.67854 6.02952
2.85302 5.99918
3.02750 5.97141
3.20198 5.94625
3.37646 5.92402
3.55094 5.90547
3.62849 5.89882
3.70603 5.89368
3.76177 5.89114
3.81751 5.88981
3.87324 5.89001
3.92898 5.89241
3.98472 5.89787
4.01259 5.90211
4.04045 5.90764
4.06832 5.91472
4.09619 5.92375
4.12406 5.93525
4.15193 5.94993
4.17253 5.96336
4.19312 5.97953
4.21372 5.99908
4.23432 6.02285
4.24462 6.03666
4.25492 6.05198
4.26522 6.06902
4.27552 6.08802
4.28582 6.10925
4.29612 6.13306
4.30642 6.15982
4.31671 6.19001
4.32823 6.22846
4.33974 6.27276
4.35125 6.32398
4.35700 6.35258
4.36276 6.38339
4.36851 6.41662
4.37427 6.45246
4.38003 6.49114
4.38578 6.53287
4.39154 6.57791
4.39729 6.62647
4.40305 6.67880
4.40880 6.73514
4.41547 6.80569
4.42213 6.88220
4.42879 6.96493
4.43546 7.05404
4.44212 7.14958
4.44879 7.25145
4.45545 7.35938
4.46211 7.47289
4.47027 7.61832
4.47842 7.76925
4.49473 8.07750
4.50288 8.22843
4.51104 8.37225
4.51919 8.50489
4.52734 8.62225
4.53626 8.72855
4.54072 8.77172
4.54517 8.80759
4.54963 8.83577
4.55409 8.85596
4.55854 8.86792
4.56300 8.87153
4.56746 8.86676
4.57192 8.85366
4.57637 8.83239
4.58083 8.80320
4.58529 8.76642
4.58974 8.72245
4.59866 8.61496
4.60757 8.48517
4.61649 8.33814
4.62540 8.17913
4.63431 8.01325
4.64936 7.73055
4.65688 7.59274
4.66440 7.45974
4.67193 7.33279
4.67945 7.21287
4.68697 7.10051
4.69449 6.99602
4.70213 6.89800
4.70977 6.80795
4.71741 6.72555
4.72504 6.65038
4.73268 6.58194
4.74032 6.51972
4.74796 6.46318
4.75559 6.41181
4.76323 6.36511
4.77087 6.32261
4.77851 6.28389
4.78615 6.24857
4.79378 6.21628
4.80142 6.18672
4.80906 6.15959
4.81670 6.13466
4.82433 6.11170
4.83197 6.09051
4.84725 6.05275
4.86252 6.02020
4.87780 5.99195
4.89307 5.96724
4.90835 5.94548
4.92362 5.92620
4.93890 5.90900
4.95418 5.89358
4.96945 5.87969
4.98473 5.86710
5.00000 5.85565
5.02942 5.83627
5.05885 5.81973
5.08827 5.80543
5.11769 5.79294
5.14712 5.78190
5.17654 5.77205
5.23539 5.75511
5.29424 5.74087
5.35308 5.72863
5.41193 5.71792
5.47078 5.70844
5.58847 5.69201
5.70616 5.67808
5.82386 5.66618
5.94155 5.65613
6.05925 5.64810
6.17694 5.64256
6.23027 5.64120
6.28360 5.64092
6.33693 5.64201
6.39026 5.64494
6.41692 5.64733
6.44359 5.65051
6.47025 5.65470
6.49692 5.66011
6.52358 5.66707
6.55025 5.67601
6.57691 5.68752
6.59025 5.69449
6.60358 5.70246
6.62105 5.71469
6.63852 5.72940
6.65599 5.74721
6.66472 5.75754
6.67346 5.76897
6.68220 5.78167
6.69093 5.79580
6.69967 5.81157
6.70840 5.82921
6.71714 5.84898
6.72587 5.87119
6.73461 5.89620
6.74334 5.92439
6.75346 5.96159
6.75851 5.98224
6.76357 6.00439
6.76863 6.02814
6.77368 6.05358
6.77874 6.08084
6.78380 6.10999
6.78886 6.14116
6.79391 6.17442
6.79897 6.20986
6.80403 6.24755
6.80908 6.28755
6.81414 6.32990
6.81920 6.37463
6.82425 6.42171
6.83069 6.48501
6.83713 6.55191
6.84356 6.62220
6.85000 6.69549
6.86051 6.82039
6.87102 6.94932
6.88153 7.07879
6.89204 7.20455
6.89930 7.28685
6.90656 7.36353
6.91382 7.43299
6.92109 7.49367
6.92835 7.54420
6.93561 7.58337
6.94287 7.61022
6.95013 7.62408
6.95460 7.62600
6.96186 7.61831
6.96912 7.59745
6.97639 7.56394
6.98365 7.51863
6.99091 7.46261
6.99817 7.39717
7.00543 7.32380
7.01269 7.24407
7.02766 7.06639
7.04263 6.88176
7.05760 6.70150
7.06508 6.61574
7.07257 6.53394
7.08056 6.45160
7.08854 6.37478
7.09653 6.30368
7.10452 6.23833
7.11250 6.17859
7.12049 6.12427
7.12848 6.07503
7.13646 6.03055
7.14336 5.99565
7.15026 5.96376
7.15715 5.93463
7.16405 5.90801
7.17095 5.88369
7.17785 5.86144
7.18474 5.84106
7.19164 5.82239
7.19854 5.80523
7.20544 5.78946
7.21233 5.77492
7.21923 5.76151
7.23303 5.73760
7.24682 5.71700
7.26207 5.69736
7.27732 5.68041
7.29256 5.66565
7.30781 5.65269
7.32306 5.64123
7.33830 5.63103
7.35355 5.62189
7.36880 5.61365
7.39929 5.59938
7.42979 5.58744
7.46028 5.57726
7.49077 5.56844
7.53143 5.55829
7.57209 5.54956
7.61275 5.54192
7.65341 5.53514
7.73473 5.52344
7.81604 5.51341
7.89736 5.50456
7.97868 5.49654
8.14131 5.48227
8.37365 5.46428
8.60599 5.44808
8.83832 5.43277
9.07066 5.41831
9.53533 5.39091
10.0000 5.36524
10.6250 5.33280
11.2500 5.30228
11.8750 5.27345
12.5000 5.24611
13.1250 5.22013
13.7500 5.19542
14.3750 5.17193
15.0000 5.14963
15.6250 5.12851
15.9375 5.11840
16.2500 5.10864
16.5625 5.09921
16.8750 5.09014
17.1875 5.08145
17.5000 5.07317
17.8125 5.06534
18.1250 5.05801
18.4375 5.05123
18.7500 5.04509
19.0625 5.03965
19.3750 5.03504
19.6875 5.03139
20.0000 5.02885
20.2784 5.02770
20.5568 5.02782
20.8352 5.02941
21.1136 5.03275
21.2528 5.03520
21.3920 5.03822
21.5312 5.04190
21.6704 5.04627
21.8096 5.05139
21.9488 5.05733
22.0880 5.06429
22.2272 5.07236
22.3883 5.08323
22.5495 5.09596
22.7107 5.11082
22.8719 5.12814
23.0331 5.14832
23.1942 5.17181
23.3554 5.19918
23.5166 5.23112
23.6558 5.26301
23.7950 5.29959
23.9342 5.34163
24.0038 5.36499
24.0734 5.39009
24.1430 5.41709
24.2126 5.44615
24.2822 5.47744
24.3518 5.51114
24.4214 5.54749
24.4910 5.58675
24.5606 5.62928
24.6302 5.67543
24.7107 5.73387
24.7913 5.79830
24.8719 5.86946
24.9525 5.94822
25.0331 6.03565
25.1137 6.13296
25.1943 6.24159
25.2749 6.36322
25.3554 6.49993
25.4360 6.65413
25.4763 6.73871
25.5166 6.82879
25.5569 6.92487
25.5972 7.02746
25.6375 7.13717
25.6778 7.25459
25.7181 7.38048
25.7584 7.51557
25.7987 7.66080
25.8390 7.81709
25.8793 7.98556
25.9196 8.16750
25.9635 8.38306
26.0075 8.61857
26.0514 8.87652
26.0954 9.15976
26.1393 9.47176
26.1833 9.81636
26.2273 10.1981
26.2712 10.6223
26.3115 11.0541
26.3518 11.5328
26.3921 12.0656
26.4324 12.6606
26.4525 12.9845
26.4727 13.3279
26.4928 13.6924
26.5130 14.0794
26.5331 14.4913
26.5533 14.9299
26.5734 15.3978
26.5936 15.8973
26.6247 16.7391
26.6558 17.6766
26.6870 18.7249
26.7026 19.2961
26.7181 19.9018
26.7337 20.5457
26.7493 21.2306
26.7648 21.9601
26.7804 22.7377
26.7960 23.5689
26.8115 24.4582
26.8271 25.4114
26.8427 26.4340
26.8628 27.8744
26.8830 29.4626
26.9031 31.2203
26.9232 33.1722
26.9434 35.3516
26.9535 36.5384
26.9635 37.7955
26.9736 39.1317
26.9837 40.5510
26.9938 42.0626
27.0038 43.6749
27.0139 45.3995
27.0240 47.2439
27.0341 49.2242
27.0441 51.3505
27.0542 53.6430
27.0643 56.1154
27.0744 58.7904
27.0844 61.6917
27.0945 64.8497
27.1046 68.2887
27.1147 72.0509
27.1247 76.1688
27.1348 80.6965
27.1449 85.6766
27.1549 91.1720
27.1650 97.2489
27.1723 102.080
27.1797 107.282
27.1847 111.101
27.1897 115.127
27.1948 119.372
27.1998 123.839
27.2049 128.561
27.2099 133.542
27.2149 138.798
27.2200 144.331
27.2250 150.181
27.2300 156.352
27.2351 162.861
27.2401 169.711
27.2452 176.948
27.2502 184.561
27.2552 192.597
27.2603 201.043
27.2651 209.535
27.2699 218.449
27.2747 227.801
27.2795 237.607
27.2843 247.882
27.2891 258.642
27.2939 269.900
27.2987 281.646
27.3035 293.942
27.3083 306.776
27.3132 320.160
27.3180 334.073
27.3228 348.583
27.3276 363.668
27.3324 379.333
27.3372 395.548
27.3422 413.201
27.3473 431.497
27.3523 450.431
27.3573 469.959
27.3624 490.148
27.3674 510.904
27.3724 532.294
27.3775 554.214
27.3876 599.759
27.3976 647.212
27.4077 696.365
27.4178 746.755
27.4278 798.004
27.4379 849.624
27.4581 951.779
27.4681 1001.16
27.4782 1048.49
27.4883 1093.17
27.4983 1134.56
27.5099 1177.15
27.5214 1213.75
27.5330 1243.61
27.5445 1266.09
27.5573 1281.78
27.5700 1287.45
27.5828 1282.99
27.5955 1268.52
27.6083 1244.45
27.6210 1211.45
27.6338 1170.39
27.6411 1143.43
27.6485 1114.35
27.6632 1050.86
27.6779 981.836
27.6926 909.267
27.7076 833.492
27.7226 757.924
27.7377 684.090
27.7527 613.433
27.7602 579.591
27.7677 546.897
27.7752 515.434
27.7827 485.305
27.7902 456.476
27.7977 429.055
27.8052 402.985
27.8127 378.337
27.8182 361.261
27.8236 344.907
27.8291 329.266
27.8346 314.326
27.8400 300.071
27.8455 286.486
27.8509 273.552
27.8564 261.251
27.8619 249.562
27.8673 238.464
27.8728 227.935
27.8782 217.952
27.8837 208.494
27.8892 199.538
27.8946 191.061
27.9001 183.055
27.9076 172.729
27.9151 163.170
27.9226 154.323
27.9301 146.147
27.9376 138.571
27.9451 131.558
27.9526 125.066
27.9601 119.059
27.9676 113.483
27.9751 108.310
27.9827 103.507
27.9902 99.0477
27.9977 94.8931
28.0052 91.0278
28.0127 87.4176
28.0202 84.0502
28.0277 80.8968
28.0352 77.9439
28.0427 75.1748
28.0502 72.5780
28.0577 70.1329
28.0652 67.8307
28.0727 65.6600
28.0802 63.6134
28.0953 59.8426
28.1103 56.4587
28.1253 53.4039
28.1403 50.6380
28.1539 48.3404
28.1676 46.2260
28.1812 44.2745
28.1949 42.4688
28.2085 40.7937
28.2222 39.2363
28.2358 37.7854
28.2495 36.4318
28.2631 35.1648
28.2768 33.9778
28.2904 32.8638
28.3041 31.8175
28.3177 30.8318
28.3314 29.9027
28.3450 29.0257
28.3587 28.1975
28.3737 27.3369
28.3887 26.5266
28.4037 25.7615
28.4187 25.0392
28.4337 24.3556
28.4488 23.7088
28.4788 22.5137
28.5088 21.4351
28.5388 20.4584
28.5689 19.5706
28.5989 18.7615
28.6180 18.2829
28.6371 17.8303
28.6562 17.4016
28.6753 16.9953
28.7135 16.2436
28.7518 15.5643
28.7900 14.9478
28.8282 14.3867
28.8664 13.8741
28.9046 13.4046
28.9346 13.0627
28.9647 12.7423
28.9947 12.4416
29.0247 12.1592
29.0548 11.8933
29.0848 11.6427
29.1148 11.4064
29.1448 11.1832
29.1749 10.9721
29.2049 10.7722
29.2349 10.5827
29.2649 10.4031
29.3250 10.0701
29.3850 9.76868
29.4451 9.49475
29.5052 9.24507
29.5652 9.01671
29.6253 8.80731
29.6853 8.61471
29.7454 8.43717
29.8054 8.27308
29.8655 8.12115
29.9174 7.99876
29.9692 7.88386
30.0211 7.77578
30.0729 7.67397
30.1248 7.57788
30.1767 7.48708
30.2285 7.40116
30.2804 7.31981
30.3323 7.24268
30.3841 7.16950
30.4879 7.03386
30.5916 6.91099
30.6953 6.79927
30.7554 6.73913
30.8154 6.68204
30.9355 6.57615
31.0556 6.48010
31.1758 6.39266
31.2959 6.31278
31.4160 6.23955
31.5361 6.17222
31.6562 6.11014
31.7435 6.06795
31.8309 6.02805
31.9182 5.99026
32.0056 5.95443
32.0929 5.92045
32.1803 5.88819
32.3550 5.82818
32.5297 5.77346
32.7044 5.72347
32.8791 5.67764
33.0538 5.63549
33.1739 5.60842
33.2940 5.58277
33.4141 5.55843
33.5342 5.53530
33.6544 5.51329
33.7745 5.49232
34.0147 5.45322
34.2549 5.41749
34.4951 5.38470
34.7353 5.35449
34.9755 5.32656
35.1284 5.30985
35.2813 5.29390
35.5870 5.26406
35.8927 5.23666
36.1985 5.21140
36.5042 5.18812
36.8099 5.16637
37.1157 5.14607
37.4214 5.12708
37.6616 5.11299
37.9018 5.09954
38.1420 5.08670
38.3823 5.07443
38.6225 5.06267
38.8627 5.05139
39.3431 5.03013
39.8236 5.01039
40.3040 4.99199
40.7844 4.97477
41.2649 4.95856
41.6361 4.94667
42.0073 4.93528
42.3786 4.92434
42.7498 4.91381
43.4923 4.89397
43.8636 4.88448
44.2348 4.87533
44.9773 4.85781
45.7198 4.84127
46.4623 4.82557
47.2048 4.81062
47.9036 4.79714
48.6024 4.78418
49.3012 4.77167
50.0000 4.75957
51.0678 4.74178
52.1355 4.72476
53.2033 4.70832
53.7372 4.70025
54.2711 4.69238
54.8050 4.68455
55.3389 4.67688
56.4066 4.66175
57.4744 4.64693
58.5422 4.63238
59.7625 4.61599
60.3726 4.60788
60.9828 4.59981
61.5929 4.59179
62.2031 4.58382
62.8132 4.57590
63.4234 4.56804
63.7285 4.56414
64.0335 4.56028
64.4912 4.55457
64.7200 4.55176
64.9488 4.54901
65.1776 4.54630
65.4064 4.54368
65.6352 4.54115
65.8640 4.53874
66.0451 4.53694
66.2263 4.53529
66.4074 4.53380
66.5886 4.53253
66.7697 4.53156
66.8603 4.53120
66.9508 4.53095
67.0414 4.53083
67.1320 4.53086
67.2225 4.53107
67.3131 4.53148
67.4084 4.53218
67.5038 4.53322
67.5991 4.53466
67.6945 4.53660
67.7421 4.53779
67.7898 4.53915
67.8375 4.54071
67.8851 4.54249
67.9328 4.54451
67.9805 4.54682
68.0281 4.54944
68.0758 4.55243
68.1282 4.55621
68.1807 4.56059
68.2331 4.56568
68.2855 4.57162
68.3118 4.57495
68.3380 4.57857
68.3642 4.58248
68.3904 4.58674
68.4166 4.59137
68.4429 4.59641
68.4691 4.60192
68.4953 4.60794
68.5310 4.61712
68.5668 4.62757
68.5847 4.63335
68.6025 4.63954
68.6204 4.64620
68.6383 4.65335
68.6562 4.66107
68.6740 4.66941
68.6919 4.67844
68.7098 4.68824
68.7277 4.69893
68.7455 4.71059
68.7634 4.72338
68.7813 4.73745
68.7944 4.74869
68.8075 4.76082
68.8206 4.77393
68.8337 4.78813
68.8468 4.80357
68.8600 4.82038
68.8731 4.83875
68.8862 4.85886
68.8993 4.88095
68.9124 4.90528
68.9255 4.93214
68.9386 4.96184
68.9517 4.99479
68.9648 5.03141
68.9779 5.07217
68.9910 5.11757
69.0006 5.15391
69.0101 5.19323
69.0196 5.23591
69.0292 5.28213
69.0387 5.33229
69.0482 5.38662
69.0578 5.44550
69.0673 5.50930
69.0768 5.57848
69.0864 5.65328
69.0959 5.73427
69.1054 5.82170
69.1150 5.91620
69.1245 6.01801
69.1340 6.12767
69.1436 6.24563
69.1501 6.33189
69.1567 6.42229
69.1632 6.51726
69.1698 6.61665
69.1763 6.72088
69.1829 6.82978
69.1960 7.06270
69.2091 7.31629
69.2222 7.59131
69.2353 7.88832
69.2484 8.20766
69.2627 8.58155
69.2770 8.98184
69.2866 9.26322
69.2961 9.55536
69.3152 10.1712
69.3343 10.8245
69.3533 11.5081
69.3867 12.7515
69.4129 13.7374
69.4391 14.6937
69.4522 15.1496
69.4653 15.5842
69.4784 15.9927
69.4915 16.3703
69.5058 16.7425
69.5198 17.0599
69.5337 17.3286
69.5476 17.5448
69.5615 17.7056
69.5758 17.8103
69.5900 17.8532
69.6032 17.8371
69.6165 17.7674
69.6297 17.6451
69.6429 17.4719
69.6550 17.2703
69.6672 17.0299
69.6782 16.7793
69.6893 16.5011
69.7114 15.8710
69.7335 15.1606
69.7556 14.3924
69.7677 13.9567
69.7837 13.3658
69.8279 11.7384
69.8501 10.9567
69.8722 10.2152
69.8832 9.86243
69.8943 9.52344
69.9053 9.19840
69.9164 8.88845
69.9274 8.59341
69.9385 8.31403
69.9495 8.05011
69.9606 7.80156
69.9686 7.63028
69.9767 7.46692
69.9847 7.31135
69.9927 7.16340
70.0008 7.02289
70.0088 6.88961
70.0169 6.76336
70.0249 6.64404
70.0329 6.53111
70.0410 6.42449
70.0490 6.32391
70.0571 6.22912
70.0651 6.13986
70.0731 6.05587
70.0812 5.97690
70.0892 5.90278
70.1003 5.80802
70.1113 5.72124
70.1224 5.64168
70.1334 5.56891
70.1445 5.50223
70.1555 5.44127
70.1666 5.38545
70.1776 5.33434
70.1887 5.28746
70.1997 5.24451
70.2108 5.20509
70.2218 5.16887
70.2329 5.13551
70.2440 5.10481
70.2550 5.07647
70.2661 5.05028
70.2801 5.01971
70.2942 4.99192
70.3083 4.96657
70.3223 4.94339
70.3364 4.92210
70.3505 4.90249
70.3645 4.88439
70.3786 4.86764
70.3927 4.85207
70.4067 4.83756
70.4208 4.82402
70.4349 4.81136
70.4489 4.79947
70.4630 4.78829
70.4911 4.76784
70.5132 4.75330
70.5354 4.73995
70.5575 4.72763
70.5796 4.71623
70.6017 4.70565
70.6238 4.69580
70.6459 4.68661
70.6680 4.67802
70.6901 4.66997
70.7122 4.66241
70.7343 4.65529
70.7564 4.64859
70.8006 4.63628
70.8448 4.62525
70.8790 4.61747
70.9132 4.61027
70.9473 4.60358
70.9815 4.59736
71.0157 4.59155
71.0498 4.58611
71.0840 4.58101
71.1182 4.57621
71.1865 4.56743
71.2548 4.55958
71.3231 4.55251
71.3915 4.54610
71.4518 4.54092
71.5120 4.53613
71.5723 4.53167
71.6326 4.52752
71.6929 4.52363
71.7532 4.51998
71.8738 4.51329
71.9944 4.50729
72.1149 4.50183
72.2355 4.49684
72.3561 4.49222
72.5169 4.48655
72.6777 4.48135
72.8384 4.47652
72.9992 4.47199
73.1921 4.46689
73.3851 4.46207
73.5780 4.45747
73.7709 4.45308
74.1246 4.44540
74.4783 4.43811
74.8320 4.43110
75.1857 4.42428
75.5394 4.41760
75.8931 4.41103
76.2468 4.40454
76.6005 4.39809
76.9542 4.39169
77.3079 4.38533
77.6616 4.37899
78.0153 4.37270
78.3690 4.36645
78.7227 4.36028
79.0764 4.35421
79.2533 4.35123
79.4301 4.34830
79.6874 4.34414
79.9446 4.34014
80.2019 4.33635
80.4591 4.33281
80.7163 4.32962
80.8449 4.32819
80.9736 4.32688
81.1022 4.32573
81.2308 4.32475
81.3594 4.32397
81.4880 4.32341
81.6649 4.32307
81.8417 4.32332
82.0186 4.32432
82.1070 4.32514
82.1954 4.32621
82.2839 4.32755
82.3723 4.32921
82.4607 4.33122
82.5491 4.33361
82.6376 4.33643
82.7260 4.33974
82.8144 4.34360
82.9028 4.34806
82.9993 4.35374
83.0958 4.36037
83.1922 4.36811
83.2887 4.37713
83.3852 4.38765
83.4816 4.39991
83.5781 4.41421
83.6746 4.43092
83.7630 4.44874
83.8514 4.46937
83.8956 4.48090
83.9398 4.49334
83.9840 4.50677
84.0283 4.52128
84.0725 4.53698
84.1167 4.55398
84.1609 4.57242
84.2051 4.59242
84.2493 4.61418
84.2935 4.63786
84.3377 4.66367
84.3820 4.69187
84.4342 4.72866
84.4865 4.76969
84.5387 4.81560
84.5910 4.86714
84.6432 4.92524
84.6955 4.99095
84.7216 5.02708
84.7477 5.06561
84.7739 5.10681
84.8000 5.15086
84.8442 5.23276
84.8884 5.32516
84.9105 5.37587
84.9326 5.42992
84.9547 5.48764
84.9768 5.54932
84.9989 5.61539
85.0210 5.68623
85.0431 5.76237
85.0652 5.84429
85.0874 5.93269
85.1095 6.02821
85.1316 6.13179
85.1537 6.24428
85.1697 6.33242
85.1858 6.42641
85.2019 6.52683
85.2180 6.63426
85.2341 6.74960
85.2501 6.87362
85.2662 7.00732
85.2823 7.15175
85.2984 7.30840
85.3144 7.47873
85.3305 7.66452
85.3466 7.86773
85.3627 8.09102
85.3788 8.33710
85.3948 8.60928
85.4109 8.91119
85.4220 9.13864
85.4330 9.38375
85.4441 9.64880
