Hg-199(n,tot) ENDFB-8.0
0.00396875 5605.38
0.00406250 5540.60
0.00425000 5417.53
0.00443750 5302.32
0.00462500 5194.16
0.00481250 5092.38
0.00500000 4996.36
0.00515625 4920.36
0.00531250 4847.73
0.00546875 4778.23
0.00562500 4711.63
0.00578125 4647.75
0.00593750 4586.40
0.00609375 4527.41
0.00625000 4470.64
0.00640625 4415.96
0.00656250 4363.23
0.00671875 4312.35
0.00687500 4263.20
0.00718750 4169.74
0.00750000 4082.16
0.00781250 3999.86
0.00812500 3922.32
0.00843750 3849.11
0.00875000 3779.84
0.00906250 3714.16
0.00937500 3651.77
0.00968750 3592.41
0.0100000 3535.84
0.0103125 3481.85
0.0106250 3430.24
0.0109375 3380.85
0.0112500 3333.51
0.0115625 3288.10
0.0118750 3244.49
0.0121875 3202.55
0.0125000 3162.19
0.0128125 3123.30
0.0131250 3085.80
0.0134375 3049.61
0.0137500 3014.64
0.0143750 2948.14
0.0150000 2885.79
0.0156250 2827.19
0.0162500 2771.96
0.0168750 2719.80
0.0175000 2670.43
0.0181250 2623.60
0.0187500 2579.11
0.0193750 2536.77
0.0200000 2496.41
0.0206625 2455.61
0.0213250 2416.72
0.0219875 2379.57
0.0226500 2344.04
0.0233125 2310.02
0.0239750 2277.40
0.0246375 2246.09
0.0253000 2215.99
0.0263613 2170.14
0.0274227 2126.93
0.0284840 2086.12
0.0295453 2047.50
0.0306067 2010.88
0.0316680 1976.08
0.0327293 1942.97
0.0337906 1911.41
0.0345625 1889.35
0.0355274 1862.78
0.0364922 1837.25
0.0374570 1812.68
0.0384219 1789.02
0.0393867 1766.22
0.0403516 1744.22
0.0413164 1722.98
0.0422813 1702.45
0.0442109 1663.37
0.0461406 1626.72
0.0480703 1592.25
0.0500000 1559.74
0.0515625 1534.73
0.0531250 1510.80
0.0546875 1487.88
0.0562500 1465.89
0.0578125 1444.78
0.0593750 1424.48
0.0609375 1404.94
0.0625000 1386.12
0.0640625 1367.97
0.0656250 1350.46
0.0671875 1333.54
0.0687500 1317.19
0.0703125 1301.37
0.0718750 1286.06
0.0750000 1256.82
0.0781250 1229.28
0.0812500 1203.28
0.0843750 1178.68
0.0875000 1155.36
0.0906250 1133.21
0.0937500 1112.13
0.0968750 1092.04
0.100000 1072.86
0.103125 1054.52
0.106250 1036.96
0.109375 1020.13
0.112500 1003.97
0.115625 988.442
0.118750 973.505
0.121875 959.119
0.125000 945.251
0.128125 931.869
0.131250 918.946
0.134375 906.455
0.137500 894.372
0.140625 882.676
0.143750 871.349
0.146875 860.372
0.150000 849.726
0.156250 829.346
0.162500 810.077
0.168750 791.826
0.175000 774.511
0.181250 758.052
0.187500 742.380
0.193750 727.430
0.200000 713.146
0.208203 695.333
0.216406 678.497
0.224609 662.547
0.232813 647.415
0.241016 633.031
0.249219 619.318
0.257422 606.221
0.265625 593.702
0.275000 580.052
0.284375 567.050
0.293750 554.646
0.303125 542.796
0.312500 531.459
0.321875 520.599
0.331250 510.183
0.340625 500.183
0.350000 490.571
0.359375 481.324
0.368750 472.419
0.378125 463.835
0.387500 455.554
0.396875 447.559
0.406250 439.835
0.415625 432.366
0.425000 425.139
0.434375 418.141
0.443750 411.362
0.453125 404.790
0.462500 398.417
0.471875 392.237
0.481250 386.244
0.500000 374.790
0.531250 357.003
0.562500 340.679
0.593750 325.672
0.625000 311.825
0.656250 299.005
0.687500 287.097
0.718750 276.008
0.750000 265.653
0.781250 255.962
0.812500 246.873
0.843750 238.332
0.875000 230.291
0.906250 222.707
0.937500 215.544
0.968750 208.768
1.00000 202.379
1.06250 190.535
1.12500 179.798
1.18750 170.051
1.25000 161.168
1.31250 153.045
1.37500 145.593
1.43750 138.736
1.50000 132.409
1.56250 126.558
1.62500 121.134
1.68750 116.094
1.75000 111.402
1.81250 107.026
1.87500 102.937
1.93750 99.1102
2.00000 95.5301
2.09375 90.5611
2.18750 86.0189
2.28125 81.8616
2.37500 78.0462
2.46875 74.5354
2.56250 71.2973
2.65625 68.3039
2.75000 65.5307
2.84375 62.9565
2.93750 60.5623
3.03125 58.3316
3.12500 56.2496
3.21875 54.3033
3.31250 52.4810
3.40625 50.7722
3.50000 49.1676
3.59375 47.6589
3.68750 46.2384
3.78125 44.8993
3.87500 43.6355
3.96875 42.4413
4.06250 41.3117
4.15625 40.2420
4.25000 39.2281
4.34375 38.2660
4.43750 37.3523
4.53125 36.4837
4.62500 35.6600
4.81250 34.1253
5.00000 32.7257
5.15625 31.6533
5.31250 30.6583
5.46875 29.7328
5.62500 28.8702
5.78125 28.0650
5.93750 27.3120
6.09375 26.6067
6.25000 25.9450
6.40625 25.3235
6.56250 24.7388
6.71875 24.1880
6.87500 23.6685
7.03125 23.1779
7.18750 22.7140
7.34375 22.2748
7.50000 21.8586
7.65625 21.4638
7.81250 21.0889
7.96875 20.7325
8.12500 20.3942
8.43750 19.7641
8.75000 19.1895
9.06250 18.6648
9.37500 18.1841
9.68750 17.7423
10.0000 17.3353
10.3125 16.9592
10.6250 16.6109
10.9375 16.2876
11.2500 15.9869
11.5625 15.7065
11.8750 15.4446
12.1875 15.1995
12.5000 14.9697
12.8125 14.7540
13.1250 14.5512
13.4375 14.3601
13.7500 14.1800
14.0625 14.0099
14.3750 13.8492
14.6875 13.6971
15.0000 13.5531
15.3125 13.4167
15.6250 13.2873
15.9375 13.1646
16.2500 13.0483
16.8750 12.8331
17.5000 12.6391
18.1250 12.4649
18.5938 12.3476
19.0625 12.2383
19.5313 12.1405
20.0000 12.0526
20.4686 11.9754
20.9372 11.9090
21.4058 11.8541
21.6401 11.8307
21.8744 11.8116
22.1087 11.7948
22.3430 11.7828
22.5773 11.7738
22.8116 11.7694
23.2802 11.7738
23.7488 11.7991
24.0352 11.8264
24.3215 11.8645
24.6079 11.9145
24.8943 11.9779
25.1806 12.0566
25.4670 12.1531
25.7534 12.2699
26.0397 12.4106
26.3131 12.5709
26.5864 12.7610
26.7231 12.8688
26.8598 12.9861
26.9964 13.1139
27.1331 13.2530
27.2698 13.4045
27.4065 13.5698
27.5431 13.7499
27.6798 13.9465
27.8165 14.1615
27.9532 14.3964
28.0898 14.6524
28.2265 14.9321
28.3697 15.2566
28.5129 15.6153
28.6561 16.0123
28.7992 16.4526
28.9424 16.9421
29.0856 17.4875
29.2288 18.0968
29.3720 18.7795
29.5152 19.5469
29.6583 20.4124
29.7299 20.8869
29.8015 21.3922
29.8731 21.9310
29.9447 22.5059
30.0163 23.1203
30.0879 23.7774
30.1595 24.4812
30.2311 25.2360
30.3027 26.0465
30.3743 26.9181
30.4458 27.8568
30.5174 28.8692
30.6020 30.1705
30.6867 31.5969
30.7713 33.1658
30.8559 34.8999
30.9405 36.8230
31.0251 38.9600
31.1097 41.3419
31.1943 44.0058
31.2464 45.8049
31.2984 47.7394
31.3700 50.6473
31.4416 53.8787
31.5132 57.4824
31.5848 61.5165
31.6206 63.7164
31.6564 66.0503
31.6922 68.5301
31.7280 71.1665
31.7638 73.9737
31.7996 76.9648
31.8354 80.1577
31.8712 83.5692
31.9070 87.2222
31.9428 91.1392
31.9786 95.3461
32.0143 99.8702
32.0501 104.746
32.0859 110.007
32.1217 115.697
32.1575 121.859
32.1933 128.550
32.2291 135.828
32.2649 143.765
32.2828 148.004
32.3007 152.437
32.3186 157.080
32.3365 161.944
32.3544 167.042
32.3723 172.386
32.3902 178.000
32.4081 183.897
32.4260 190.096
32.4439 196.615
32.4732 208.046
32.4878 214.144
32.5025 220.513
32.5171 227.176
32.5318 234.144
32.5464 241.439
32.5610 249.081
32.5757 257.100
32.5903 265.507
32.6050 274.340
32.6196 283.616
32.6343 293.378
32.6489 303.646
32.6635 314.462
32.6782 325.865
32.6961 340.670
32.7140 356.503
32.7319 373.461
32.7498 391.640
32.7677 411.180
32.7856 432.207
32.8035 454.871
32.8214 479.329
32.8393 505.802
32.8572 534.493
32.8751 565.653
32.8930 599.542
32.9109 636.522
32.9288 676.942
32.9377 698.572
32.9467 721.224
32.9556 744.962
32.9645 769.823
32.9735 795.935
32.9824 823.347
32.9914 852.142
33.0003 882.407
33.0093 914.237
33.0182 947.732
33.0272 983.001
33.0361 1020.16
33.0451 1059.33
33.0540 1100.64
33.0630 1144.23
33.0719 1190.26
33.0809 1238.87
33.0898 1290.24
33.0988 1344.53
33.1077 1401.86
33.1163 1459.78
33.1248 1520.81
33.1334 1585.19
33.1419 1653.12
33.1505 1724.85
33.1590 1800.42
33.1675 1880.08
33.1761 1964.03
33.1846 2052.55
33.1932 2145.59
33.2017 2243.43
33.2102 2346.21
33.2188 2454.04
33.2273 2567.01
33.2359 2685.20
33.2444 2808.64
33.2534 2943.61
33.2623 3084.25
33.2713 3230.42
33.2802 3381.90
33.2981 3699.55
33.3160 4033.58
33.3323 4348.78
33.3486 4668.55
33.3813 5297.69
33.3976 5592.80
33.4139 5864.18
33.4303 6104.08
33.4466 6305.06
33.4599 6435.97
33.4733 6533.40
33.4867 6595.12
33.5000 6619.72
33.5107 6612.31
33.5194 6588.62
33.5281 6549.42
33.5368 6495.03
33.5454 6426.15
33.5541 6343.33
33.5628 6247.59
33.5802 6020.91
33.5975 5754.28
33.6149 5457.08
33.6323 5138.78
33.6496 4808.75
33.6729 4361.76
33.6962 3925.43
33.7079 3715.17
33.7195 3512.13
33.7311 3317.06
33.7428 3130.60
33.7537 2963.18
33.7647 2804.17
33.7757 2653.35
33.7866 2510.97
33.7976 2376.61
33.8086 2250.33
33.8195 2131.72
33.8305 2020.46
33.8415 1916.13
33.8524 1818.53
33.8634 1727.13
33.8743 1641.70
33.8853 1561.73
33.8963 1486.99
33.9072 1417.06
33.9182 1351.61
33.9292 1290.26
33.9401 1232.84
33.9511 1179.01
33.9620 1128.49
33.9730 1081.02
33.9840 1036.46
33.9949 994.541
34.0059 955.085
34.0169 917.879
34.0278 882.827
34.0388 849.744
34.0497 818.492
34.0607 788.917
34.0717 760.957
34.0826 734.474
34.0936 709.371
34.1155 662.921
34.1374 620.998
34.1594 583.008
34.1813 548.511
34.2052 514.355
34.2291 483.401
34.2531 455.264
34.2770 429.613
34.3009 406.166
34.3248 384.676
34.3487 364.930
34.3727 346.745
34.3946 331.304
34.4165 316.930
34.4384 303.526
34.4604 291.010
34.4823 279.296
34.5042 268.326
34.5261 258.028
34.5481 248.359
34.5700 239.259
34.5919 230.688
34.6139 222.606
34.6358 214.980
34.6577 207.769
34.6796 200.950
34.7016 194.489
34.7235 188.366
34.7673 177.032
34.8112 166.791
34.8550 157.503
34.8989 149.053
34.9427 141.342
34.9866 134.285
35.0304 127.810
35.0743 121.853
35.1062 117.815
35.1381 114.006
35.1700 110.407
35.2019 107.003
35.2338 103.780
35.2656 100.726
35.3294 95.0740
35.3932 89.9622
35.4570 85.3234
35.5208 81.1001
35.5846 77.2456
35.6284 74.7865
35.6723 72.4701
35.7161 70.2847
35.7600 68.2206
35.8038 66.2683
35.8477 64.4206
35.8915 62.6696
35.9354 61.0086
36.0231 57.9318
36.1108 55.1476
36.1985 52.6186
36.2862 50.3146
36.3739 48.2086
36.4616 46.2785
36.5493 44.5043
36.6370 42.8697
36.7247 41.3598
36.8124 39.9625
36.9001 38.6672
36.9878 37.4649
37.0755 36.3448
37.1632 35.2978
37.2510 34.3178
37.3387 33.3999
37.4264 32.5389
37.5141 31.7303
37.6018 30.9696
37.6895 30.2531
37.7772 29.5772
37.8649 28.9389
37.9526 28.3352
38.0403 27.7637
38.1280 27.2220
38.2157 26.7080
38.3034 26.2197
38.3911 25.7554
38.5665 24.8926
38.7419 24.1080
38.9173 23.3921
39.0928 22.7368
39.2682 22.1351
39.4436 21.5810
39.6190 21.0694
39.7944 20.5958
39.9220 20.2730
40.0495 19.9669
40.1771 19.6763
40.3047 19.4002
40.4322 19.1377
40.5598 18.8885
40.8149 18.4235
41.0701 17.9978
41.3252 17.6082
41.5804 17.2502
41.8355 16.9204
42.0109 16.7083
42.1863 16.5072
42.3617 16.3161
42.5371 16.1345
42.7126 15.9616
42.8880 15.7967
43.2388 15.4894
43.5896 15.2084
43.9404 14.9507
44.2912 14.7135
44.6421 14.4943
44.9291 14.3270
45.2161 14.1695
45.5032 14.0209
45.7902 13.8805
46.0772 13.7476
46.3643 13.6216
46.6513 13.5020
46.9383 13.3886
47.3210 13.2459
47.7037 13.1114
48.0865 12.9842
48.4692 12.8644
48.8519 12.7515
49.2346 12.6444
49.6173 12.5425
50.0000 12.4456
50.3906 12.3515
50.7813 12.2620
51.1719 12.1765
51.5625 12.0948
51.9531 12.0165
52.3438 11.9417
53.1250 11.8005
53.9063 11.6695
54.6875 11.5475
55.4688 11.4334
56.2500 11.3263
57.0313 11.2254
57.8125 11.1298
58.5938 11.0392
59.3750 10.9529
60.1563 10.8705
60.9375 10.7916
61.7188 10.7158
62.5000 10.6429
63.2813 10.5726
64.0625 10.5046
64.8438 10.4388
65.6250 10.3749
67.1875 10.2522
68.7500 10.1353
70.3125 10.0233
71.8750 9.91522
73.4375 9.81050
75.0000 9.70848
76.5625 9.60863
78.1250 9.51049
79.6875 9.41363
81.2500 9.31768
82.8125 9.22229
84.3750 9.12712
85.9375 9.03188
87.5000 8.93627
89.0625 8.83999
90.6250 8.74275
92.1875 8.64428
93.7500 8.54427
95.3125 8.44241
96.8750 8.33838
98.4375 8.23185
100.000 8.12241
101.843 7.98912
103.111 7.89440
104.378 7.79699
105.645 7.69653
106.912 7.59263
108.180 7.48524
109.447 7.37373
110.080 7.31645
110.714 7.25789
111.348 7.19829
111.981 7.13758
112.730 7.06409
113.479 6.98886
114.228 6.91219
114.977 6.83364
115.725 6.75357
116.100 6.71303
116.474 6.67221
116.849 6.63117
117.223 6.58999
117.597 6.54875
117.972 6.50759
118.404 6.46036
118.836 6.41375
119.268 6.36814
119.700 6.32399
120.132 6.28192
120.348 6.26202
120.564 6.24302
120.780 6.22508
120.996 6.20839
121.212 6.19316
121.428 6.17963
121.745 6.16349
122.062 6.15277
122.378 6.14887
122.537 6.15002
122.695 6.15358
122.854 6.15986
123.012 6.16921
123.170 6.18201
123.329 6.19873
123.487 6.21988
123.646 6.24603
123.804 6.27777
123.962 6.31583
124.121 6.36127
124.279 6.41536
124.438 6.47930
124.596 6.55449
124.754 6.64266
124.913 6.74586
125.071 6.86656
125.230 7.00770
125.345 7.12528
125.460 7.25703
125.575 7.40490
125.690 7.57103
125.806 7.75790
125.921 7.96841
126.036 8.20596
126.151 8.47454
126.266 8.77886
126.382 9.12447
126.497 9.51791
126.612 9.96702
126.670 10.2154
126.727 10.4816
126.785 10.7671
126.842 11.0737
126.900 11.4034
126.958 11.7584
127.015 12.1410
127.073 12.5539
127.152 13.1766
127.231 13.8709
127.310 14.6473
127.390 15.5184
127.469 16.4987
127.508 17.0352
127.548 17.6060
127.588 18.2137
127.627 18.8615
127.667 19.5528
127.706 20.2912
127.760 21.3817
127.814 22.5796
127.868 23.8989
127.922 25.3558
127.976 26.9693
128.003 27.8416
128.030 28.7618
128.057 29.7332
128.084 30.7597
128.111 31.8452
128.138 32.9943
128.178 34.8049
128.218 36.7802
128.257 38.9400
128.297 41.3073
128.336 43.9088
128.376 46.7756
128.396 48.3196
128.416 49.9440
128.435 51.6544
128.455 53.4569
128.475 55.3579
128.495 57.3649
128.515 59.4854
128.534 61.7283
128.554 64.1029
128.574 66.6195
128.594 69.2896
128.614 72.1257
128.633 75.1416
128.653 78.3527
128.673 81.7758
128.693 85.4299
128.713 89.3359
128.732 93.5170
128.752 97.9991
128.772 102.811
128.797 109.465
128.822 116.782
128.848 124.850
128.860 129.196
128.873 133.770
128.885 138.585
128.898 143.659
128.911 149.008
128.923 154.651
128.936 160.609
128.948 166.901
128.961 173.552
128.974 180.586
128.993 192.474
129.013 205.479
129.033 219.719
129.053 235.323
129.073 252.429
129.092 271.182
129.112 291.737
129.132 314.254
129.152 338.895
129.172 365.820
129.191 395.186
129.211 427.138
129.231 461.803
129.251 499.284
129.271 539.652
129.290 582.938
129.310 629.121
129.330 678.122
129.350 729.797
129.370 783.926
129.389 840.211
129.409 898.270
129.449 1017.76
129.489 1139.21
129.509 1198.13
129.529 1254.87
129.549 1308.85
129.569 1358.69
129.589 1403.86
129.609 1443.58
129.632 1481.34
129.655 1510.15
129.677 1529.58
129.700 1539.04
129.713 1539.92
129.734 1534.19
129.756 1519.86
129.777 1497.27
129.798 1466.94
129.819 1429.34
129.841 1385.63
129.862 1336.54
129.883 1283.01
129.914 1198.49
129.945 1109.86
130.007 930.448
130.037 846.922
130.067 767.896
130.082 730.171
130.097 693.857
130.112 659.019
130.127 625.921
130.149 580.250
130.170 537.860
130.192 498.701
130.214 462.830
130.236 429.778
130.257 399.683
130.279 372.083
130.301 347.039
130.316 331.042
130.331 316.049
130.346 301.995
130.361 288.907
130.376 276.552
130.391 264.964
130.406 254.092
130.421 243.951
130.436 234.359
130.451 225.343
130.466 216.862
130.481 208.928
130.496 201.402
130.511 194.349
130.526 187.647
130.540 181.355
130.555 175.365
130.570 169.695
130.600 159.263
130.630 149.863
130.660 141.362
130.690 133.625
130.720 126.606
130.750 120.197
130.780 114.328
130.807 109.389
130.834 104.825
130.862 100.584
130.889 96.6345
130.916 92.9496
130.943 89.5056
130.970 86.2813
130.998 83.2577
131.025 80.4079
131.052 77.7377
131.079 75.2227
131.106 72.8508
131.134 70.6110
131.161 68.4934
131.188 66.4890
131.215 64.5895
131.245 62.6075
131.275 60.7412
131.305 58.9700
131.335 57.2984
131.395 54.2044
131.455 51.4168
131.515 48.8869
131.574 46.5906
131.634 44.4922
131.694 42.5751
131.735 41.3558
131.776 40.2071
131.817 39.1211
131.857 38.0929
131.898 37.1186
131.939 36.1941
132.021 34.4811
132.102 32.9276
132.184 31.5165
132.266 30.2288
132.347 29.0497
132.407 28.2462
132.467 27.4904
132.527 26.7784
132.587 26.1079
132.647 25.4735
132.706 24.8735
132.766 24.3053
132.826 23.7676
132.946 22.7705
133.066 21.8693
133.185 21.0507
133.305 20.3044
133.447 19.5035
133.588 18.7793
133.730 18.1219
133.871 17.5230
134.013 16.9756
134.154 16.4734
134.296 16.0108
134.437 15.5834
134.557 15.2459
134.676 14.9293
134.796 14.6315
134.916 14.3510
135.036 14.0861
135.155 13.8359
135.275 13.5991
135.395 13.3747
135.634 12.9590
135.874 12.5828
136.113 12.2403
136.353 11.9275
136.538 11.7035
136.723 11.4934
136.908 11.2961
137.093 11.1105
137.278 10.9357
137.463 10.7702
137.833 10.4637
138.203 10.1866
138.573 9.93482
138.943 9.70466
139.313 9.49326
139.705 9.28704
140.097 9.09669
140.488 8.92017
140.880 8.75578
141.272 8.60208
141.664 8.45827
142.448 8.19545
142.926 8.04851
143.405 7.91042
143.884 7.78028
144.363 7.65804
144.842 7.54251
145.321 7.43288
145.800 7.32932
146.279 7.23129
146.758 7.13811
147.237 7.04999
148.194 6.88821
148.673 6.81422
149.152 6.74522
149.631 6.68082
150.110 6.62125
150.981 6.52667
151.416 6.48614
151.851 6.45093
152.287 6.42058
152.722 6.39626
153.158 6.37822
153.593 6.36645
154.028 6.36265
154.464 6.36652
154.899 6.37913
155.334 6.40223
155.770 6.43529
156.205 6.48069
156.640 6.53779
157.076 6.61147
157.424 6.68253
157.772 6.76542
158.121 6.86130
158.469 6.97148
158.948 7.14916
159.427 7.36119
159.906 7.61282
160.384 7.91028
160.863 8.26096
161.103 8.45900
161.342 8.67370
161.582 8.90662
161.821 9.15911
162.061 9.43305
162.300 9.73004
162.583 10.1138
162.866 10.5355
163.149 10.9990
163.432 11.5118
163.715 12.0788
163.998 12.7054
164.281 13.3988
164.564 14.1668
164.803 14.8822
165.043 15.6638
165.282 16.5197
165.522 17.4573
165.761 18.4867
166.001 19.6178
166.240 20.8630
166.360 21.5327
166.479 22.2364
166.599 22.9767
166.719 23.7546
166.839 24.5740
166.958 25.4359
167.078 26.3446
167.198 27.3017
167.318 28.3110
167.437 29.3762
167.557 30.5020
167.677 31.6907
167.797 32.9477
167.916 34.2777
168.036 35.6875
168.156 37.1803
168.275 38.7636
168.395 40.4444
168.558 42.9081
168.722 45.5862
168.885 48.5047
169.048 51.6864
169.211 55.1685
169.375 58.9861
169.538 63.1862
169.620 65.4418
169.701 67.8105
169.821 71.5082
169.941 75.4869
170.060 79.7777
170.180 84.4123
170.300 89.4307
170.420 94.8651
170.539 100.765
170.659 107.183
170.779 114.183
170.898 121.823
171.018 130.186
171.138 139.361
171.258 149.462
171.377 160.592
171.437 166.594
171.497 172.900
171.557 179.551
171.617 186.550
171.677 193.945
171.737 201.752
171.796 210.000
171.856 218.708
171.916 227.940
171.976 237.704
172.036 248.076
172.096 259.067
172.156 270.766
172.215 283.210
172.275 296.462
172.335 310.565
172.395 325.641
172.455 341.723
172.515 358.959
172.575 377.394
172.640 399.063
172.705 422.504
172.770 447.910
172.836 475.498
172.901 505.517
172.966 538.244
173.032 574.000
173.097 613.150
173.157 652.404
173.217 695.235
173.277 742.066
173.336 793.288
173.396 849.626
173.456 911.628
173.516 980.022
173.576 1055.51
173.606 1096.38
173.636 1139.29
173.666 1184.66
173.696 1232.35
173.726 1282.82
173.756 1335.93
173.786 1392.02
173.815 1451.28
173.845 1514.13
173.875 1580.38
173.905 1650.47
173.935 1724.64
173.965 1803.42
173.995 1886.56
174.025 1974.58
174.055 2067.78
174.084 2165.44
174.114 2268.75
174.144 2378.01
174.173 2493.49
174.203 2615.47
174.232 2744.21
174.262 2879.94
174.292 3022.37
174.321 3172.60
174.351 3330.26
174.380 3495.39
174.410 3667.91
174.469 4034.39
174.528 4426.29
174.585 4825.67
174.643 5237.87
174.700 5653.54
174.757 6061.00
174.814 6446.63
174.871 6795.68
174.900 6951.81
174.929 7093.28
174.957 7218.41
174.986 7325.37
175.014 7413.58
175.043 7481.56
175.072 7528.47
175.100 7553.72
175.138 7553.50
175.169 7524.81
175.200 7471.17
175.231 7393.55
175.262 7293.64
175.293 7172.42
175.324 7032.08
175.355 6874.70
175.386 6703.11
175.448 6323.70
175.510 5913.41
175.634 5063.60
175.697 4643.88
175.760 4245.91
175.791 4056.42
175.823 3874.68
175.854 3699.83
175.886 3533.15
175.917 3373.62
175.948 3222.22
175.980 3077.87
176.011 2941.32
176.043 2811.46
176.074 2688.86
176.106 2572.47
176.137 2462.73
176.170 2354.78
176.202 2253.26
176.235 2157.50
176.268 2067.15
176.300 1981.90
176.333 1901.44
176.365 1825.47
176.398 1753.71
176.431 1685.70
176.463 1621.60
176.496 1560.96
176.529 1503.56
176.561 1449.19
176.594 1397.67
176.626 1348.81
176.659 1302.44
176.724 1216.44
176.789 1138.82
176.855 1068.35
176.920 1004.41
176.985 946.068
177.050 892.868
177.116 844.162
177.181 799.469
177.225 771.052
177.270 744.188
177.314 718.768
177.359 694.691
177.403 671.866
177.448 650.207
177.537 610.125
177.626 573.801
177.715 540.846
177.804 510.787
177.893 483.355
177.958 464.686
178.023 447.184
178.088 430.728
178.153 415.237
178.219 400.616
178.284 386.840
178.349 373.827
178.414 361.519
178.480 349.850
178.545 338.809
178.675 318.388
178.806 299.929
178.936 283.208
179.067 267.990
179.197 254.106
179.328 241.403
179.458 229.756
179.589 219.035
179.719 209.155
179.849 200.017
179.980 191.562
180.093 184.748
180.205 178.353
180.318 172.340
180.431 166.680
180.543 161.334
180.656 156.284
180.769 151.507
180.881 146.989
180.994 142.704
181.107 138.641
181.219 134.782
181.332 131.119
181.557 124.312
181.783 118.130
181.913 114.804
