Te-124(n,tot) ENDFB-8.0
0.0413164 12.1087
0.0422813 12.0512
0.0442109 11.9418
0.0461406 11.8394
0.0480703 11.7431
0.0500000 11.6525
0.0515625 11.5829
0.0531250 11.5164
0.0546875 11.4527
0.0562500 11.3917
0.0578125 11.3332
0.0593750 11.2770
0.0609375 11.2230
0.0625000 11.1710
0.0640625 11.1210
0.0656250 11.0727
0.0671875 11.0261
0.0687500 10.9812
0.0718750 10.8956
0.0750000 10.8154
0.0781250 10.7400
0.0812500 10.6690
0.0843750 10.6019
0.0875000 10.5384
0.0906250 10.4782
0.0937500 10.4211
0.0968750 10.3667
0.100000 10.3148
0.103125 10.2653
0.106250 10.2180
0.109375 10.1727
0.112500 10.1292
0.115625 10.0876
0.118750 10.0476
0.121875 10.0091
0.125000 9.97200
0.128125 9.93630
0.131250 9.90187
0.134375 9.86865
0.137500 9.83655
0.143750 9.77547
0.150000 9.71815
0.156250 9.66422
0.162500 9.61338
0.168750 9.56532
0.175000 9.51982
0.181250 9.47665
0.187500 9.43561
0.193750 9.39655
0.200000 9.35930
0.209375 9.30650
0.218750 9.25701
0.228125 9.21049
0.237500 9.16667
0.246875 9.12530
0.256250 9.08614
0.265625 9.04900
0.275000 9.01370
0.284375 8.98010
0.293750 8.94805
0.303125 8.91744
0.312500 8.88816
0.321875 8.86010
0.331250 8.83319
0.340625 8.80734
0.350000 8.78248
0.359375 8.75855
0.368750 8.73549
0.378125 8.71324
0.387500 8.69176
0.396875 8.67102
0.406250 8.65097
0.425000 8.61273
0.443750 8.57672
0.462500 8.54275
0.500000 8.48031
0.531250 8.43299
0.562500 8.38922
0.593750 8.34862
0.625000 8.31079
0.687500 8.24216
0.750000 8.18127
0.812500 8.12661
0.875000 8.07716
0.937500 8.03194
1.00000 7.99018
1.06250 7.95148
1.12500 7.91541
1.18750 7.88163
1.25000 7.84986
1.37500 7.79141
1.50000 7.73859
1.62500 7.69033
1.75000 7.64588
1.87500 7.60456
2.00000 7.56581
2.18750 7.51190
2.37500 7.46219
2.56250 7.41594
2.75000 7.37262
2.93750 7.33176
3.12500 7.29298
3.31250 7.25606
3.50000 7.22077
3.68750 7.18693
3.87500 7.15438
4.06250 7.12301
4.25000 7.09270
4.62500 7.03490
5.00000 6.98040
5.31250 6.93715
5.62500 6.89562
5.93750 6.85566
6.25000 6.81712
6.56250 6.77988
6.87500 6.74383
7.18750 6.70887
7.50000 6.67494
7.81250 6.64197
8.12500 6.60988
8.75000 6.54820
9.37500 6.48949
10.0000 6.43344
10.6250 6.37983
11.2500 6.32844
11.8750 6.27909
12.5000 6.23163
13.1250 6.18593
13.7500 6.14187
14.3750 6.09933
15.0000 6.05824
15.6250 6.01849
16.2500 5.98002
16.8750 5.94275
17.5000 5.90662
18.1250 5.87157
18.7500 5.83755
19.3750 5.80452
20.0000 5.77242
20.9375 5.72592
21.8750 5.68128
22.8125 5.63839
23.7500 5.59714
24.6875 5.55743
25.6250 5.51916
26.5625 5.48227
27.5000 5.44667
28.4375 5.41229
29.3750 5.37906
30.3125 5.34693
31.2500 5.31584
32.1875 5.28574
33.1250 5.25658
34.0625 5.22832
35.0000 5.20090
35.9375 5.17430
36.8750 5.14848
37.8125 5.12340
38.7500 5.09904
40.6250 5.05232
42.5000 5.00807
44.3750 4.96610
46.2500 4.92625
48.1250 4.88835
50.0000 4.85225
51.5625 4.82345
53.1250 4.79576
54.6875 4.76909
56.2500 4.74340
57.8125 4.71863
59.3750 4.69472
60.9375 4.67164
62.5000 4.64934
64.0625 4.62777
65.6250 4.60691
67.1875 4.58671
68.7500 4.56715
70.3125 4.54819
71.8750 4.52980
73.4375 4.51196
75.0000 4.49466
78.1250 4.46150
81.2500 4.43016
84.3750 4.40048
87.5000 4.37233
90.6250 4.34559
93.7500 4.32015
96.8750 4.29591
100.000 4.27278
103.125 4.25068
106.250 4.22953
109.375 4.20928
112.500 4.18985
115.625 4.17120
118.750 4.15327
121.875 4.13602
125.000 4.11941
128.125 4.10340
131.250 4.08794
134.375 4.07302
137.500 4.05859
140.625 4.04462
143.750 4.03110
146.875 4.01800
150.000 4.00530
153.125 3.99297
156.250 3.98099
159.375 3.96935
162.500 3.95803
168.750 3.93627
175.000 3.91561
181.250 3.89593
187.500 3.87715
193.750 3.85918
200.000 3.84195
206.312 3.82527
212.624 3.80918
218.936 3.79366
225.249 3.77869
231.561 3.76416
237.873 3.75010
244.185 3.73643
250.497 3.72311
258.531 3.70666
266.564 3.69068
274.598 3.67511
282.631 3.65992
291.239 3.64401
295.543 3.63618
299.846 3.62842
304.150 3.62075
308.454 3.61314
312.758 3.60562
314.909 3.60188
317.061 3.59817
319.930 3.59326
322.800 3.58841
324.234 3.58601
325.669 3.58364
327.103 3.58130
328.538 3.57898
329.829 3.57694
331.120 3.57495
332.411 3.57302
333.702 3.57118
334.993 3.56945
336.285 3.56790
336.930 3.56721
337.576 3.56661
338.221 3.56611
338.867 3.56574
339.405 3.56557
339.943 3.56556
340.481 3.56576
341.019 3.56624
341.557 3.56709
341.826 3.56772
342.095 3.56852
342.364 3.56953
342.633 3.57080
342.902 3.57240
343.170 3.57442
343.404 3.57661
343.637 3.57933
343.870 3.58277
344.103 3.58717
344.220 3.58984
344.336 3.59292
344.453 3.59648
344.569 3.60062
344.686 3.60550
344.802 3.61129
344.919 3.61827
345.035 3.62681
345.134 3.63568
345.233 3.64660
345.282 3.65309
345.331 3.66044
345.381 3.66885
345.430 3.67857
345.479 3.68994
345.529 3.70334
345.578 3.71934
345.627 3.73865
345.677 3.76215
345.701 3.77585
345.726 3.79100
345.751 3.80789
345.775 3.82660
345.800 3.84751
345.824 3.87069
345.849 3.89662
345.874 3.92549
345.899 3.95762
345.923 3.99321
345.948 4.03291
345.972 4.07678
345.997 4.12556
346.022 4.17929
346.046 4.23881
346.071 4.30408
346.096 4.37604
346.120 4.45455
346.145 4.54064
346.170 4.63399
346.194 4.73572
346.219 4.84531
346.235 4.91968
346.250 4.99757
346.266 5.07902
346.282 5.16406
346.297 5.25270
346.313 5.34495
346.344 5.53950
346.376 5.74862
346.407 5.97106
346.439 6.20581
346.470 6.45075
346.513 6.79858
346.555 7.15819
346.640 7.88607
346.690 8.29272
346.739 8.67219
346.763 8.84023
346.786 8.99683
346.810 9.14134
346.833 9.27246
346.858 9.39452
346.882 9.49881
346.919 9.62114
346.956 9.69875
346.978 9.72293
347.000 9.73085
347.025 9.71984
347.050 9.68768
347.075 9.63445
347.105 9.54444
347.135 9.42689
347.169 9.25775
347.204 9.05719
347.228 8.90286
347.252 8.73765
347.299 8.37867
347.356 7.91902
347.412 7.44040
347.460 7.03397
347.507 6.63815
347.555 6.25958
347.579 6.07954
347.602 5.90629
347.623 5.76219
347.644 5.62382
347.664 5.49136
347.685 5.36557
347.705 5.24531
347.726 5.13123
347.747 5.02333
347.767 4.92204
347.788 4.82627
347.808 4.73641
347.829 4.65230
347.849 4.57413
347.870 4.50094
347.890 4.43323
347.911 4.37011
347.932 4.31195
347.949 4.26604
347.966 4.22340
347.984 4.18360
348.001 4.14649
348.018 4.11173
348.036 4.07959
348.053 4.04971
348.070 4.02197
348.105 3.97220
348.139 3.92959
348.174 3.89296
348.209 3.86169
348.243 3.83487
348.278 3.81198
348.313 3.79233
348.347 3.77554
348.382 3.76108
348.417 3.74866
348.451 3.73793
348.486 3.72866
348.521 3.72061
348.555 3.71363
348.625 3.70224
348.694 3.69358
348.763 3.68702
348.832 3.68215
348.902 3.67866
348.971 3.67638
349.040 3.67517
349.136 3.67509
349.231 3.67679
349.326 3.68025
349.422 3.68557
349.517 3.69297
349.612 3.70277
349.660 3.70875
349.707 3.71554
349.755 3.72328
349.803 3.73212
349.842 3.74032
349.881 3.74953
349.920 3.75993
349.959 3.77175
349.998 3.78525
350.037 3.80080
350.076 3.81884
350.115 3.83990
350.154 3.86478
350.193 3.89434
350.232 3.92970
350.251 3.94997
350.270 3.97212
350.290 3.99659
350.309 4.02352
350.329 4.05317
350.348 4.08584
350.368 4.12185
350.387 4.16156
350.407 4.20533
350.426 4.25333
350.450 4.31921
350.474 4.39303
350.498 4.47600
350.522 4.56914
350.534 4.62030
350.546 4.67399
350.557 4.73078
350.569 4.79083
350.581 4.85427
350.593 4.92128
350.605 4.99201
350.617 5.06661
350.629 5.14594
350.641 5.22884
350.653 5.31613
350.665 5.40796
350.677 5.50452
350.688 5.60597
350.700 5.71247
350.712 5.82420
350.724 5.94233
350.736 6.06505
350.748 6.19349
350.760 6.32779
350.772 6.46810
350.784 6.61458
350.808 6.92652
350.831 7.26608
350.855 7.63123
350.879 8.02395
350.903 8.44462
350.927 8.89533
350.951 9.37214
350.974 9.87637
350.998 10.4072
351.019 10.8872
351.039 11.3852
351.080 12.4274
351.122 13.5260
351.163 14.6594
351.258 17.3136
351.306 18.5856
351.353 19.7639
351.386 20.4916
351.418 21.1438
351.442 21.5667
351.466 21.9372
351.490 22.2559
351.514 22.5154
351.541 22.7369
351.568 22.8767
351.600 22.9352
351.604 22.9340
351.617 22.9172
351.631 22.8804
351.657 22.7484
351.679 22.5734
351.702 22.3434
351.725 22.0604
351.747 21.7271
351.770 21.3464
351.792 20.9218
351.832 20.0946
351.871 19.1683
351.895 18.5449
351.941 17.3370
351.986 16.0846
352.047 14.3599
352.078 13.5112
352.109 12.6865
352.132 12.0989
352.154 11.5289
352.177 10.9785
352.200 10.4494
352.222 9.94310
352.245 9.46056
352.267 9.00257
352.290 8.56961
352.309 8.23221
352.327 7.91357
352.346 7.61173
352.364 7.32648
352.383 7.05754
352.401 6.80456
352.420 6.56711
352.438 6.34473
352.457 6.13688
352.475 5.94302
352.494 5.76256
352.512 5.59489
352.531 5.43938
352.549 5.29541
352.568 5.16235
352.586 5.03956
352.600 4.95069
352.615 4.86738
352.629 4.78934
352.644 4.71630
352.658 4.64799
352.672 4.58414
352.687 4.52451
352.701 4.46883
352.716 4.41688
352.730 4.36844
352.744 4.32327
352.759 4.28118
352.773 4.24197
352.788 4.20544
352.816 4.13994
352.845 4.08292
352.874 4.03343
352.903 3.99045
352.931 3.95316
352.960 3.92053
352.989 3.89198
353.018 3.86693
353.047 3.84494
353.092 3.81523
353.137 3.79049
353.182 3.76961
353.227 3.75175
353.273 3.73627
353.318 3.72276
353.363 3.71083
353.408 3.70019
353.454 3.69061
353.499 3.68196
353.589 3.66690
353.680 3.65421
353.770 3.64336
353.869 3.63317
353.967 3.62439
354.066 3.61674
354.165 3.61003
354.263 3.60409
354.362 3.59881
354.461 3.59408
354.559 3.58984
354.757 3.58252
354.954 3.57645
355.152 3.57134
355.349 3.56699
355.546 3.56322
355.744 3.55994
355.941 3.55705
356.138 3.55448
356.336 3.55219
356.533 3.55012
356.928 3.54654
357.322 3.54353
357.717 3.54095
358.112 3.53870
358.506 3.53671
359.000 3.53448
359.493 3.53249
359.987 3.53069
360.480 3.52904
360.973 3.52750
361.467 3.52606
362.453 3.52340
363.440 3.52095
364.427 3.51865
365.413 3.51646
366.400 3.51435
367.453 3.51217
368.505 3.51005
370.610 3.50592
372.715 3.50188
374.820 3.49792
376.925 3.49399
379.030 3.49009
381.135 3.48620
383.240 3.48233
385.345 3.47845
387.450 3.47458
389.555 3.47071
391.660 3.46683
393.765 3.46296
395.870 3.45910
397.975 3.45525
400.080 3.45144
402.185 3.44768
403.369 3.44561
404.553 3.44358
405.737 3.44162
406.921 3.43974
408.105 3.43799
409.289 3.43643
409.882 3.43574
410.474 3.43515
411.066 3.43467
411.658 3.43435
412.184 3.43423
412.710 3.43432
413.236 3.43468
413.763 3.43543
414.289 3.43670
414.552 3.43760
414.815 3.43875
415.078 3.44021
415.341 3.44206
415.604 3.44441
415.868 3.44742
416.073 3.45039
416.279 3.45408
416.484 3.45875
416.690 3.46478
416.793 3.46849
416.895 3.47281
416.998 3.47791
417.101 3.48402
417.204 3.49152
417.307 3.50102
417.358 3.50681
417.409 3.51355
417.461 3.52148
417.512 3.53091
417.555 3.54035
417.599 3.55150
417.642 3.56476
417.685 3.58060
417.728 3.59970
417.771 3.62274
417.814 3.65059
417.858 3.68418
417.901 3.72483
417.922 3.74819
417.944 3.77379
417.966 3.80184
417.987 3.83252
418.009 3.86605
418.030 3.90246
418.052 3.94229
418.073 3.98562
418.095 4.03265
418.117 4.08336
418.138 4.13845
418.160 4.19790
418.181 4.26191
418.203 4.33036
418.224 4.40407
418.246 4.48288
418.268 4.56694
418.289 4.65638
418.311 4.75129
418.332 4.85172
418.354 4.95771
418.376 5.06870
418.397 5.18568
418.419 5.30805
418.440 5.43564
418.462 5.56827
418.505 5.84753
418.548 6.14245
418.594 6.46605
418.639 6.79776
418.729 7.46243
418.787 7.86532
418.816 8.05459
418.844 8.23246
418.887 8.47567
418.931 8.68391
418.953 8.77704
418.976 8.85837
418.998 8.92731
419.021 8.98311
419.051 9.03717
419.081 9.06670
419.100 9.07251
419.119 9.06869
419.149 9.04225
419.179 8.99118
419.203 8.93399
419.227 8.86245
419.251 8.77681
419.275 8.67855
419.321 8.45824
419.366 8.20063
419.397 8.01122
419.427 7.81155
419.488 7.38924
419.584 6.70204
419.631 6.36559
419.679 6.04329
419.702 5.89556
419.725 5.75349
419.748 5.61684
419.771 5.48600
419.793 5.36072
419.816 5.24235
419.839 5.13051
419.862 5.02534
419.885 4.92652
419.908 4.83494
419.930 4.75018
419.953 4.67220
419.976 4.60097
419.999 4.53641
420.022 4.47844
420.044 4.42697
420.062 4.39200
420.079 4.36072
420.097 4.33309
420.114 4.30907
420.138 4.28189
420.162 4.26139
420.186 4.24751
420.210 4.24024
420.233 4.23957
420.257 4.24553
420.281 4.25821
420.305 4.27769
420.329 4.30412
420.353 4.33767
420.377 4.37853
420.401 4.42695
420.425 4.48317
420.449 4.54749
420.472 4.62021
420.496 4.70165
420.517 4.77948
420.538 4.86389
420.558 4.95589
420.579 5.05481
420.600 5.16180
420.620 5.27599
420.641 5.39867
420.662 5.52877
420.682 5.66767
420.703 5.81410
420.724 5.96951
420.744 6.13239
420.765 6.30426
420.785 6.48336
420.806 6.67034
420.827 6.86496
420.851 7.09997
420.874 7.34434
420.922 7.85831
420.970 8.39994
421.018 8.96027
421.083 9.73491
421.148 10.4919
421.196 11.0161
421.244 11.4959
421.292 11.9183
421.316 12.1039
421.339 12.2697
421.363 12.4163
421.387 12.5407
421.428 12.6999
421.469 12.7892
421.500 12.8088
421.525 12.7939
421.562 12.7208
421.600 12.5885
421.625 12.4692
421.649 12.3268
421.688 12.0627
421.726 11.7506
421.775 11.2856
421.825 10.7656
421.874 10.2051
421.923 9.62226
422.022 8.44502
422.072 7.87787
422.121 7.33868
422.155 6.99093
422.189 6.66165
422.222 6.35217
422.256 6.06336
422.273 5.92646
422.290 5.79566
422.307 5.66939
422.323 5.54913
422.340 5.43340
422.357 5.32351
422.374 5.21868
422.391 5.11881
422.418 4.96844
422.445 4.83062
422.472 4.70378
422.498 4.58825
422.525 4.48255
422.552 4.38681
422.579 4.29967
422.606 4.22113
422.633 4.14995
422.660 4.08604
422.687 4.02833
422.714 3.97666
422.741 3.93011
422.768 3.88852
422.795 3.85110
422.822 3.81769
422.847 3.78996
422.871 3.76497
422.896 3.74235
422.921 3.72185
422.970 3.68637
423.020 3.65702
423.069 3.63256
423.118 3.61201
423.168 3.59459
423.217 3.57966
423.267 3.56673
423.316 3.55547
423.365 3.54554
423.415 3.53672
423.514 3.52170
423.612 3.50935
423.720 3.49813
423.828 3.48870
423.936 3.48066
424.044 3.47373
424.152 3.46769
424.259 3.46238
424.367 3.45769
424.475 3.45351
424.691 3.44640
424.906 3.44059
425.122 3.43575
425.338 3.43165
425.571 3.42787
425.805 3.42463
426.038 3.42182
426.272 3.41935
426.506 3.41717
426.739 3.41523
427.206 3.41190
427.674 3.40917
428.141 3.40687
428.608 3.40490
429.075 3.40321
429.650 3.40143
430.225 3.39997
430.800 3.39880
431.375 3.39792
431.950 3.39736
432.525 3.39717
433.100 3.39742
433.388 3.39776
433.675 3.39828
433.963 3.39900
434.250 3.39997
434.538 3.40124
434.825 3.40286
435.095 3.40478
435.365 3.40719
435.634 3.41020
435.904 3.41397
436.173 3.41874
436.308 3.42160
436.443 3.42485
436.578 3.42854
436.712 3.43276
436.847 3.43761
436.982 3.44320
437.126 3.45017
437.269 3.45840
437.413 3.46822
437.557 3.48008
437.629 3.48696
437.701 3.49460
437.773 3.50313
437.844 3.51268
437.916 3.52348
437.988 3.53576
438.060 3.54986
438.132 3.56619
438.175 3.57721
438.217 3.58940
438.260 3.60296
438.303 3.61811
438.345 3.63522
438.388 3.65464
438.431 3.67683
438.473 3.70232
438.516 3.73192
438.559 3.76643
438.601 3.80692
438.644 3.85451
438.665 3.88159
438.687 3.91092
438.708 3.94303
438.729 3.97785
438.751 4.01599
438.772 4.05737
438.793 4.10247
438.815 4.15163
438.839 4.21445
438.864 4.28353
438.889 4.35974
438.914 4.44374
438.938 4.53621
438.963 4.63787
438.988 4.74946
439.012 4.87176
439.037 5.00554
439.062 5.15159
439.086 5.31070
439.111 5.48364
439.136 5.67115
439.161 5.87396
439.185 6.09274
439.210 6.32808
439.239 6.62838
439.268 6.95327
439.298 7.30323
439.327 7.67847
439.356 8.07893
439.385 8.50419
439.414 8.95350
439.444 9.42571
439.468 9.84358
439.493 10.2739
439.542 11.1708
439.592 12.1043
439.641 13.0569
439.691 14.0082
439.740 14.9355
439.790 15.8162
439.839 16.6217
439.886 17.3007
439.910 17.6006
439.933 17.8700
439.958 18.1196
439.983 18.3327
440.020 18.5797
440.057 18.7361
440.078 18.7844
440.100 18.8000
440.106 18.7985
440.127 18.7749
440.147 18.7231
440.187 18.5364
440.221 18.2962
440.255 17.9850
440.298 17.4954
440.332 17.0419
440.366 16.5379
440.418 15.6734
440.470 14.7316
440.606 12.1403
440.646 11.3821
440.686 10.6455
440.726 9.93838
440.766 9.26894
440.800 8.73202
440.833 8.22814
440.867 7.75576
440.884 7.53287
440.901 7.31844
440.918 7.11127
440.935 6.91376
440.952 6.72462
440.969 6.54375
440.986 6.37004
441.003 6.20540
441.020 6.04862
441.036 5.89952
441.050 5.78251
441.064 5.67123
441.078 5.56397
441.092 5.46212
441.106 5.36411
441.120 5.27119
441.133 5.18189
441.147 5.09736
441.161 5.01623
441.175 4.93954
441.189 4.86603
441.203 4.79663
441.217 4.73020
441.230 4.66754
441.258 4.55157
441.286 4.44683
441.313 4.35276
441.341 4.26840
441.369 4.19282
441.396 4.12517
441.424 4.06465
441.452 4.01054
441.479 3.96230
441.501 3.92812
441.523 3.89690
441.544 3.86812
441.566 3.84181
441.609 3.79525
441.652 3.75583
441.695 3.72213
441.738 3.69322
441.781 3.66826
441.824 3.64661
441.867 3.62761
441.910 3.61085
441.953 3.59596
441.996 3.58269
442.039 3.57073
442.082 3.55993
442.169 3.54113
442.236 3.52849
442.304 3.51737
442.372 3.50751
442.439 3.49873
442.507 3.49086
442.575 3.48379
442.710 3.47166
442.845 3.46171
442.981 3.45351
443.116 3.44676
443.252 3.44124
443.424 3.43574
443.596 3.43176
443.768 3.42920
443.941 3.42806
444.088 3.42829
444.236 3.42980
444.384 3.43289
444.458 3.43516
444.531 3.43805
444.605 3.44167
444.679 3.44620
444.753 3.45192
444.827 3.45916
444.901 3.46847
444.974 3.48058
445.048 3.49659
445.085 3.50650
445.122 3.51799
445.162 3.53255
445.202 3.54971
445.242 3.56994
445.282 3.59380
445.322 3.62190
445.362 3.65496
445.402 3.69376
445.442 3.73914
445.482 3.79201
445.502 3.82156
445.522 3.85334
445.542 3.88748
445.562 3.92411
445.582 3.96334
445.602 4.00531
445.622 4.05012
445.642 4.09789
445.662 4.14874
445.682 4.20276
445.702 4.26004
445.722 4.32067
445.742 4.38472
445.762 4.45224
445.781 4.51784
445.799 4.58646
445.818 4.65813
445.836 4.73242
445.854 4.81011
445.873 4.89034
445.910 5.05985
445.947 5.24029
445.984 5.43068
446.020 5.62973
446.057 5.83582
446.150 6.36859
446.196 6.63536
446.242 6.89430
446.273 7.06034
446.304 7.21872
446.334 7.36766
446.365 7.50498
446.399 7.64175
446.433 7.76061
446.467 7.86018
446.500 7.93891
446.541 8.00422
446.581 8.03615
446.600 8.03947
446.641 8.02180
446.681 7.97056
446.717 7.89916
446.752 7.80453
446.788 7.68596
446.824 7.54731
446.851 7.42752
446.879 7.29857
446.934 7.01636
446.973 6.80219
447.012 6.58062
447.090 6.12767
447.162 5.71832
447.198 5.52138
447.233 5.33185
447.269 5.15107
447.305 4.98008
447.341 4.81963
447.377 4.67062
447.409 4.54437
447.442 4.42785
447.474 4.32026
447.507 4.22203
447.539 4.13226
447.572 4.05110
447.604 3.97782
447.637 3.91194
447.669 3.85277
447.702 3.80014
447.734 3.75333
447.767 3.71182
447.800 3.67500
447.832 3.64262
447.865 3.61408
447.897 3.58898
447.931 3.56583
447.965 3.54562
448.000 3.52798
448.034 3.51261
448.068 3.49911
448.102 3.48731
448.170 3.46776
448.239 3.45244
448.307 3.44024
448.375 3.43035
448.444 3.42218
448.512 3.41530
448.580 3.40943
448.717 3.39989
448.853 3.39239
448.990 3.38631
449.185 3.37935
449.380 3.37380
449.576 3.36927
449.771 3.36547
449.966 3.36223
450.161 3.35942
450.356 3.35695
450.552 3.35475
450.942 3.35095
451.332 3.34775
451.723 3.34496
452.113 3.34248
452.504 3.34024
452.894 3.33817
453.675 3.33442
454.456 3.33101
455.236 3.32783
456.017 3.32480
456.798 3.32188
457.579 3.31904
458.359 3.31625
459.504 3.31222
460.650 3.30821
461.795 3.30422
462.940 3.30022
465.230 3.29214
467.520 3.28388
469.811 3.27538
472.101 3.26659
474.391 3.25746
476.681 3.24795
478.347 3.24075
480.637 3.23043
482.927 3.21958
485.218 3.20812
487.508 3.19597
489.798 3.18306
492.088 3.16924
494.379 3.15442
496.669 3.13845
500.000 3.11276
503.038 3.08623
504.557 3.07163
506.076 3.05598
507.596 3.03917
509.115 3.02101
510.634 3.00139
512.153 2.97998
