Te-126(n,g) ENDFB-8.0
0.000150000 5.74371
0.000156250 5.62767
0.000162500 5.51838
0.000168750 5.41522
0.000175000 5.31764
0.000181250 5.22516
0.000187500 5.13733
0.000193750 5.05379
0.000200000 4.97420
0.000209375 4.86156
0.000218750 4.75624
0.000228125 4.65749
0.000237500 4.56464
0.000246875 4.47713
0.000256250 4.39447
0.000265625 4.31622
0.000275000 4.24201
0.000284375 4.17150
0.000293750 4.10439
0.000303125 4.04042
0.000312500 3.97936
0.000321875 3.92098
0.000331250 3.86509
0.000340625 3.81153
0.000350000 3.76014
0.000359375 3.71077
0.000368750 3.66329
0.000378125 3.61759
0.000387500 3.57356
0.000396875 3.53110
0.000406250 3.49012
0.000425000 3.41227
0.000443750 3.33940
0.000462500 3.27101
0.000481250 3.20665
0.000500000 3.14595
0.000515625 3.09792
0.000531250 3.05202
0.000546875 3.00811
0.000562500 2.96603
0.000578125 2.92568
0.000593750 2.88692
0.000609375 2.84967
0.000625000 2.81382
0.000640625 2.77930
0.000656250 2.74601
0.000671875 2.71389
0.000687500 2.68288
0.000718750 2.62390
0.000750000 2.56866
0.000781250 2.51676
0.000812500 2.46789
0.000843750 2.42175
0.000875000 2.37812
0.000906250 2.33675
0.000937500 2.29748
0.000968750 2.26012
0.00100000 2.22452
0.00103125 2.19056
0.00106250 2.15810
0.00109375 2.12705
0.00112500 2.09730
0.00115625 2.06876
0.00118750 2.04136
0.00121875 2.01502
0.00125000 1.98967
0.00128125 1.96526
0.00131250 1.94172
0.00134375 1.91901
0.00137500 1.89708
0.00143750 1.85538
0.00150000 1.81631
0.00156250 1.77962
0.00162500 1.74506
0.00168750 1.71244
0.00175000 1.68158
0.00181250 1.65233
0.00187500 1.62456
0.00193750 1.59814
0.00200000 1.57297
0.00209375 1.53735
0.00218750 1.50404
0.00228125 1.47281
0.00237500 1.44345
0.00246875 1.41577
0.00256250 1.38963
0.00265625 1.36489
0.00275000 1.34142
0.00284375 1.31912
0.00293750 1.29790
0.00303125 1.27767
0.00312500 1.25836
0.00321875 1.23989
0.00331250 1.22222
0.00340625 1.20528
0.00350000 1.18903
0.00359375 1.17342
0.00368750 1.15840
0.00378125 1.14395
0.00387500 1.13003
0.00396875 1.11660
0.00406250 1.10364
0.00425000 1.07902
0.00443750 1.05598
0.00462500 1.03435
0.00481250 1.01400
0.00500000 0.994801
0.00515625 0.979612
0.00531250 0.965097
0.00546875 0.951209
0.00562500 0.937904
0.00578125 0.925142
0.00593750 0.912887
0.00609375 0.901107
0.00625000 0.889771
0.00640625 0.878853
0.00656250 0.868326
0.00671875 0.858170
0.00687500 0.848361
0.00718750 0.829712
0.00750000 0.812241
0.00781250 0.795828
0.00812500 0.780371
0.00843750 0.765781
0.00875000 0.751979
0.00906250 0.738898
0.00937500 0.726476
0.00968750 0.714659
0.0100000 0.703402
0.0103125 0.692660
0.0106250 0.682395
0.0109375 0.672574
0.0112500 0.663166
0.0115625 0.654141
0.0118750 0.645476
0.0121875 0.637146
0.0125000 0.629131
0.0128125 0.621411
0.0131250 0.613968
0.0134375 0.606787
0.0137500 0.599851
0.0143750 0.586665
0.0150000 0.574312
0.0156250 0.562706
0.0162500 0.551776
0.0168750 0.541459
0.0175000 0.531699
0.0181250 0.522447
0.0187500 0.513662
0.0193750 0.505305
0.0200000 0.497344
0.0206625 0.489302
0.0213250 0.481638
0.0219875 0.474323
0.0226500 0.467331
0.0233125 0.460640
0.0239750 0.454228
0.0246375 0.448077
0.0253000 0.442169
0.0264578 0.432382
0.0276156 0.423218
0.0287734 0.414613
0.0299313 0.406513
0.0310891 0.398871
0.0322469 0.391645
0.0334047 0.384797
0.0345625 0.378296
0.0355274 0.373123
0.0364922 0.368155
0.0374570 0.363380
0.0384219 0.358786
0.0393867 0.354361
0.0403516 0.350095
0.0413164 0.345980
0.0422813 0.342006
0.0442109 0.334452
0.0461406 0.327377
0.0480703 0.320732
0.0500000 0.314476
0.0515625 0.309670
0.0531250 0.305078
0.0546875 0.300684
0.0562500 0.296474
0.0578125 0.292436
0.0593750 0.288559
0.0609375 0.284833
0.0625000 0.281247
0.0640625 0.277794
0.0656250 0.274466
0.0671875 0.271255
0.0687500 0.268154
0.0718750 0.262257
0.0750000 0.256731
0.0781250 0.251538
0.0812500 0.246646
0.0843750 0.242029
0.0875000 0.237661
0.0906250 0.233520
0.0937500 0.229589
0.0968750 0.225849
0.100000 0.222287
0.103125 0.218887
0.106250 0.215638
0.109375 0.212530
0.112500 0.209552
0.115625 0.206695
0.118750 0.203952
0.121875 0.201316
0.125000 0.198779
0.128125 0.196336
0.131250 0.193982
0.134375 0.191710
0.137500 0.189517
0.143750 0.185347
0.150000 0.181437
0.156250 0.177762
0.162500 0.174301
0.168750 0.171034
0.175000 0.167943
0.181250 0.165014
0.187500 0.162233
0.193750 0.159589
0.200000 0.157070
0.209375 0.153506
0.218750 0.150170
0.228125 0.147041
0.237500 0.144098
0.246875 0.141325
0.256250 0.138705
0.265625 0.136225
0.275000 0.133873
0.284375 0.131638
0.293750 0.129511
0.303125 0.127484
0.312500 0.125548
0.321875 0.123697
0.331250 0.121925
0.340625 0.120227
0.350000 0.118598
0.359375 0.117032
0.368750 0.115527
0.378125 0.114078
0.387500 0.112682
0.396875 0.111337
0.406250 0.110040
0.425000 0.107574
0.443750 0.105263
0.462500 0.103092
0.500000 0.0991293
0.531250 0.0961529
0.562500 0.0934207
0.593750 0.0909067
0.625000 0.0885834
0.687500 0.0844207
0.750000 0.0807888
0.812500 0.0775834
0.875000 0.0747343
0.937500 0.0721736
1.00000 0.0698488
1.06250 0.0677317
1.12500 0.0657930
1.18750 0.0640089
1.25000 0.0623598
1.37500 0.0594043
1.50000 0.0568247
1.62500 0.0545474
1.75000 0.0525214
1.87500 0.0507002
2.00000 0.0490458
2.18750 0.0468348
2.37500 0.0448909
2.56250 0.0431630
2.75000 0.0416162
2.93750 0.0402188
3.12500 0.0389456
3.31250 0.0377813
3.50000 0.0367111
3.68750 0.0357229
3.87500 0.0348068
4.25000 0.0331584
4.62500 0.0317133
5.00000 0.0304337
5.31250 0.0294719
5.62500 0.0285898
5.93750 0.0277779
6.25000 0.0270272
6.87500 0.0256818
7.50000 0.0245077
8.12500 0.0234717
8.75000 0.0225496
9.37500 0.0217217
10.0000 0.0209723
10.6250 0.0202907
11.2500 0.0196675
11.8750 0.0190950
12.5000 0.0185670
13.7500 0.0176241
15.0000 0.0168060
16.2500 0.0160886
17.5000 0.0154547
18.7500 0.0148899
20.0000 0.0143831
21.8750 0.0137150
23.7500 0.0131384
25.6250 0.0126369
27.5000 0.0121983
29.3750 0.0118128
31.2500 0.0114725
33.1250 0.0111717
35.0000 0.0109055
36.8750 0.0106699
38.7500 0.0104617
40.6250 0.0102780
42.5000 0.0101166
46.2500 0.00985295
50.0000 0.00965878
52.3438 0.00957159
54.6875 0.00950410
59.3750 0.00942418
62.5000 0.00941547
65.6250 0.00943860
68.7500 0.00949267
71.8750 0.00957727
75.0000 0.00969244
78.1250 0.00983864
81.2500 0.0100168
84.3750 0.0102281
87.5000 0.0104745
90.6250 0.0107581
93.7500 0.0110817
96.8750 0.0114488
100.000 0.0118633
103.125 0.0123302
106.250 0.0128552
109.375 0.0134453
112.500 0.0141087
115.625 0.0148554
118.750 0.0156973
121.875 0.0166486
125.000 0.0177257
127.149 0.0185528
129.297 0.0194558
131.445 0.0204462
133.594 0.0215395
135.742 0.0227382
137.891 0.0240690
140.039 0.0255444
142.188 0.0271791
144.141 0.0288392
146.094 0.0306798
147.070 0.0316677
148.047 0.0327210
150.000 0.0350006
151.660 0.0371609
153.320 0.0395524
154.981 0.0422091
156.641 0.0451706
157.471 0.0467752
158.301 0.0484853
159.131 0.0502768
159.961 0.0521748
160.791 0.0542085
161.621 0.0563726
162.451 0.0586783
163.281 0.0611381
164.356 0.0645759
165.430 0.0683280
166.504 0.0724376
167.578 0.0769545
168.652 0.0819264
169.727 0.0874264
170.801 0.0935274
171.875 0.100317
172.656 0.105754
173.438 0.111663
174.219 0.118103
175.000 0.125138
175.830 0.133351
176.660 0.142431
177.490 0.152503
178.320 0.163719
178.736 0.169808
179.151 0.176258
179.566 0.183057
179.981 0.190244
180.396 0.197926
180.811 0.206103
181.226 0.214810
181.641 0.224094
182.178 0.237053
182.715 0.251196
183.252 0.266672
183.789 0.283657
184.326 0.302352
184.863 0.322996
185.400 0.345871
185.938 0.371312
186.426 0.397004
186.914 0.425505
187.402 0.457241
187.647 0.474481
187.891 0.492723
188.135 0.512060
188.379 0.532567
188.623 0.554356
188.867 0.577516
189.112 0.602166
189.356 0.628387
189.600 0.656356
189.844 0.686303
190.015 0.708548
190.186 0.731911
190.357 0.756456
190.527 0.782269
190.698 0.809448
190.784 0.823589
190.869 0.838094
190.955 0.853008
191.040 0.868312
191.126 0.884055
191.211 0.900216
191.321 0.921680
191.431 0.943928
191.541 0.966998
191.651 0.990909
191.760 1.01575
191.870 1.04152
191.925 1.05480
191.980 1.06831
192.035 1.08209
192.090 1.09614
192.139 1.10889
192.188 1.12184
192.236 1.13501
192.285 1.14843
192.334 1.16211
192.377 1.17430
192.420 1.18664
192.458 1.19786
192.496 1.20920
192.534 1.22074
192.572 1.23242
192.649 1.25632
192.725 1.28089
192.792 1.30317
192.859 1.32600
192.926 1.34948
192.993 1.37356
193.061 1.39834
193.128 1.42375
193.195 1.44987
193.262 1.47673
193.329 1.50438
193.396 1.53278
193.463 1.56204
193.530 1.59212
193.598 1.62312
193.665 1.65500
193.732 1.68783
193.799 1.72166
193.866 1.75657
193.933 1.79251
194.000 1.82964
194.068 1.86788
194.135 1.90740
194.202 1.94813
194.269 1.99020
194.336 2.03365
194.403 2.07863
194.470 2.12505
194.538 2.17313
194.605 2.22280
194.672 2.27428
194.739 2.32750
194.806 2.38263
194.873 2.43976
194.940 2.49907
195.007 2.56050
195.075 2.62434
195.142 2.69050
195.209 2.75933
195.276 2.83075
195.343 2.90500
195.410 2.98222
195.477 3.06272
195.545 3.14642
195.612 3.23376
195.679 3.32468
195.746 3.41966
195.813 3.51865
195.880 3.62219
195.947 3.73025
196.015 3.84342
196.082 3.96169
196.149 4.08555
196.216 4.21536
196.283 4.35171
196.350 4.49463
196.417 4.64476
196.484 4.80262
196.552 4.96898
196.619 5.14395
196.686 5.32870
196.753 5.52337
196.820 5.72932
196.887 5.94680
196.955 6.17736
197.022 6.42137
197.089 6.68066
197.156 6.95573
197.223 7.24878
197.290 7.56047
197.357 7.89344
197.425 8.24862
197.492 8.62862
197.559 9.03582
197.626 9.47359
197.693 9.94367
197.760 10.4509
197.827 10.9977
197.895 11.5901
197.962 12.2315
198.029 12.9285
198.062 13.3006
198.096 13.6880
198.129 14.0941
198.163 14.5189
198.197 14.9636
198.230 15.4280
198.264 15.9162
198.297 16.4285
198.331 16.9664
198.364 17.5301
198.398 18.1247
198.432 18.7509
198.465 19.4108
198.499 20.1050
198.532 20.8403
198.566 21.6154
198.599 22.4383
198.633 23.3079
198.660 24.0612
198.688 24.8528
198.715 25.6855
198.743 26.5589
198.770 27.4828
198.798 28.4576
198.825 29.4872
198.853 30.5721
198.880 31.7250
198.908 32.9474
198.935 34.2454
198.963 35.6205
198.990 37.0902
199.018 38.6522
199.045 40.3273
199.072 42.1141
199.106 44.4833
199.140 47.0729
199.173 49.9128
199.207 53.0284
199.224 54.7104
199.240 56.4799
199.257 58.3432
199.274 60.2954
199.291 62.3673
199.307 64.5557
199.324 66.8696
199.341 69.3038
199.358 71.8978
199.375 74.6489
199.391 77.5695
199.408 80.6732
199.425 83.9745
199.442 87.4890
199.459 91.2338
199.475 95.2025
199.492 99.4622
199.509 104.011
199.526 108.871
199.542 114.034
199.559 119.588
199.576 125.529
199.593 131.885
199.609 138.645
199.626 145.608
199.642 152.988
199.658 160.857
199.674 169.245
199.690 178.239
199.706 187.759
199.722 197.889
199.738 208.661
199.754 220.179
199.770 232.331
199.786 245.214
199.802 258.857
199.818 273.379
199.834 288.623
199.850 304.698
199.866 321.622
199.883 340.322
199.899 359.986
199.916 380.619
199.933 402.090
199.950 424.647
199.967 448.150
199.983 472.575
200.000 497.735
200.027 540.805
200.055 585.716
200.082 632.485
200.109 680.390
200.219 875.198
200.246 922.273
200.274 967.041
200.302 1008.78
200.329 1046.65
200.348 1069.63
200.366 1090.46
200.385 1108.96
200.403 1124.98
200.422 1138.39
200.440 1149.06
200.459 1156.92
200.477 1161.86
200.500 1163.95
200.519 1162.36
200.537 1157.84
200.556 1150.41
200.574 1140.15
200.593 1127.14
200.611 1111.51
200.630 1093.37
200.648 1073.01
200.684 1026.70
200.721 973.453
200.757 914.837
200.793 852.643
200.869 716.136
200.908 648.481
200.946 583.247
200.984 521.156
201.003 491.614
201.022 463.322
201.041 436.041
201.060 410.099
201.079 385.249
201.098 361.766
201.123 333.534
201.147 307.303
201.171 283.031
201.195 260.741
201.220 240.170
201.244 221.322
201.268 204.098
201.292 188.454
201.312 177.101
201.331 166.567
201.350 156.800
201.369 147.796
201.388 139.410
201.407 131.644
201.426 124.453
201.445 117.827
201.464 111.654
201.483 105.934
201.502 100.629
201.521 95.7318
201.540 91.1586
201.559 86.9289
201.579 82.9718
201.598 79.3044
201.617 75.8656
201.636 72.6546
201.655 69.6528
201.674 66.8570
201.693 64.2222
201.712 61.7493
201.731 59.4252
201.750 57.2494
201.769 55.1880
201.788 53.2432
201.826 49.6774
201.865 46.4794
201.903 43.5982
201.934 41.4382
201.965 39.4495
201.996 37.6079
202.028 35.8984
202.059 34.3081
202.090 32.8257
202.121 31.4412
202.152 30.1458
202.184 28.9316
202.215 27.7918
202.246 26.7202
202.277 25.7112
202.308 24.7599
202.340 23.8618
202.402 22.2098
202.440 21.2836
202.478 20.4176
202.516 19.6023
202.555 18.8378
202.593 18.1162
202.631 17.4376
202.669 16.7955
202.707 16.1903
202.783 15.0740
202.860 14.0708
202.936 13.1657
203.012 12.3472
203.096 11.5377
203.179 10.8069
203.262 10.1441
203.345 9.54092
203.428 8.99047
203.512 8.48670
203.595 8.02440
203.678 7.59909
203.754 7.23821
203.831 6.90253
203.907 6.58971
203.983 6.29772
204.059 6.02473
204.136 5.76913
204.212 5.52948
204.288 5.30477
204.365 5.09323
204.441 4.89412
204.517 4.70648
204.593 4.52967
204.670 4.36243
204.746 4.20431
204.898 3.91299
205.051 3.65079
205.204 3.41410
205.356 3.19969
205.509 3.00498
205.661 2.82739
205.814 2.66518
205.966 2.51644
206.119 2.37989
206.237 2.28180
206.355 2.18968
206.473 2.10305
206.591 2.02149
206.708 1.94459
206.826 1.87199
206.944 1.80334
207.062 1.73836
207.298 1.61841
207.534 1.51037
207.770 1.41276
208.005 1.32431
208.158 1.27139
208.310 1.22156
208.463 1.17460
208.616 1.13031
208.768 1.08844
208.921 1.04887
209.226 0.975892
209.531 0.910216
209.836 0.850940
210.141 0.797243
210.446 0.748445
210.779 0.700115
211.112 0.656293
211.445 0.616435
211.778 0.580090
212.111 0.546842
212.443 0.516403
212.776 0.488473
213.109 0.462711
213.414 0.440776
213.719 0.420347
214.025 0.401295
214.330 0.383499
214.635 0.366847
214.940 0.351253
215.245 0.336624
215.550 0.322883
215.855 0.309954
216.160 0.297784
216.466 0.286311
216.771 0.275482
217.076 0.265247
217.381 0.255570
217.991 0.237725
218.601 0.221666
219.212 0.207168
219.822 0.194031
220.432 0.182094
221.042 0.171213
221.653 0.161270
222.263 0.152158
222.873 0.143789
223.317 0.138123
223.761 0.132782
224.205 0.127742
224.648 0.122979
225.092 0.118476
225.536 0.114233
226.424 0.106380
227.311 0.0992763
228.199 0.0928532
229.087 0.0870260
229.974 0.0817235
230.585 0.0783530
231.195 0.0751812
231.805 0.0721927
232.415 0.0693810
233.026 0.0667271
233.636 0.0642177
234.246 0.0618474
234.856 0.0596052
236.077 0.0554621
237.297 0.0517321
238.518 0.0483610
239.738 0.0453024
240.959 0.0425227
242.179 0.0399863
243.400 0.0376666
244.620 0.0355410
245.841 0.0335865
247.061 0.0317869
248.282 0.0301261
249.502 0.0285894
250.667 0.0272374
251.832 0.0259716
252.998 0.0247938
254.163 0.0236803
255.328 0.0226485
256.493 0.0216828
257.658 0.0207673
258.823 0.0199164
259.988 0.0191148
261.153 0.0183537
262.318 0.0176438
263.483 0.0169716
264.648 0.0163323
265.813 0.0157341
268.143 0.0146234
270.584 0.0135846
271.804 0.0131024
273.025 0.0126484
275.466 0.0118046
277.907 0.0110441
280.348 0.0103513
282.789 0.00972307
285.230 0.00915007
287.671 0.00862470
289.335 0.00829268
291.000 0.00797958
294.328 0.00740461
297.657 0.00689002
300.985 0.00643095
304.314 0.00601341
307.643 0.00563635
310.971 0.00529511
314.300 0.00498572
319.182 0.00458395
321.623 0.00439982
324.064 0.00423057
328.946 0.00392099
333.828 0.00365157
338.710 0.00341340
343.592 0.00320678
348.474 0.00302728
353.356 0.00287196
359.126 0.00272210
364.896 0.00260555
370.665 0.00252609
376.435 0.00249034
379.986 0.00249583
384.868 0.00254802
387.309 0.00259894
389.750 0.00267208
392.191 0.00277153
394.632 0.00290670
397.073 0.00308757
399.514 0.00332853
401.289 0.00355608
403.064 0.00384135
404.839 0.00420260
406.615 0.00466600
408.390 0.00526505
409.278 0.00563197
410.165 0.00606157
411.053 0.00656320
411.941 0.00715311
412.828 0.00785277
413.716 0.00869048
414.492 0.00956642
415.269 0.0106112
416.046 0.0118657
416.823 0.0133806
417.599 0.0152690
417.988 0.0163865
418.376 0.0176437
418.764 0.0190657
419.153 0.0206818
419.541 0.0225291
419.929 0.0246535
420.290 0.0269233
420.651 0.0295332
421.011 0.0325605
421.372 0.0361099
421.732 0.0403100
422.093 0.0453242
422.273 0.0482031
422.454 0.0513750
422.634 0.0548811
422.814 0.0587701
423.036 0.0641713
423.258 0.0703705
423.480 0.0775355
423.702 0.0858796
423.813 0.0905805
423.924 0.0956835
424.035 0.101248
424.146 0.107321
424.257 0.113980
424.368 0.121292
424.479 0.129361
424.589 0.138279
424.728 0.150835
424.867 0.165239
424.936 0.173258
425.006 0.181881
425.075 0.191201
425.144 0.201265
425.214 0.212193
425.283 0.224053
425.352 0.236998
425.422 0.251130
425.491 0.266653
425.560 0.283717
425.630 0.302576
425.699 0.323514
425.775 0.349391
425.852 0.378808
425.890 0.395102
425.928 0.412550
425.966 0.431386
426.004 0.451680
426.042 0.473739
426.080 0.497687
426.119 0.523939
426.157 0.552708
426.195 0.584570
426.233 0.619879
426.271 0.659348
426.309 0.703750
426.335 0.737498
426.361 0.774214
426.387 0.814429
426.413 0.858611
426.439 0.907289
426.465 0.961068
426.491 1.02064
426.517 1.08677
426.543 1.16035
426.569 1.24236
426.595 1.33391
426.621 1.43624
426.647 1.55072
426.660 1.61299
426.673 1.67888
426.686 1.74861
426.699 1.82239
426.712 1.90047
426.725 1.98309
426.744 2.11325
426.764 2.25462
426.783 2.40809
426.802 2.57372
426.821 2.75423
426.840 2.94877
426.859 3.16047
426.878 3.38823
426.897 3.63561
426.916 3.90264
426.935 4.19056
426.954 4.49893
426.973 4.83224
426.992 5.18826
427.011 5.57200
427.030 5.98066
427.047 6.35828
427.063 6.75783
427.080 7.18006
427.096 7.62290
427.113 8.09241
427.129 8.58658
427.146 9.10596
427.162 9.64769
427.179 10.2188
427.195 10.8164
427.212 11.4408
427.228 12.0880
427.245 12.7662
427.261 13.4713
427.294 14.9570
427.313 15.8674
427.332 16.8118
427.370 18.7931
427.408 20.8932
427.446 23.0956
427.485 25.3855
427.523 27.7252
427.599 32.4568
427.648 35.3932
427.696 38.1812
427.734 40.2198
427.772 42.0776
427.811 43.7178
427.849 45.1035
427.883 46.1209
427.918 46.8903
427.951 47.3848
427.985 47.6272
428.000 47.6527
428.033 47.5211
428.067 47.1351
428.092 46.6772
428.117 46.0840
428.142 45.3908
428.166 44.5862
428.199 43.3162
428.231 41.8662
428.280 39.4578
428.328 36.7845
428.376 33.9194
428.425 30.9534
428.499 26.3358
428.537 24.0764
428.574 21.8906
428.598 20.5152
428.622 19.1878
428.646 17.9017
428.670 16.6710
428.695 15.4882
428.719 14.3652
428.743 13.2942
428.767 12.2848
428.785 11.5879
428.807 10.7547
428.829 9.96880
428.851 9.22966
428.872 8.53933
428.894 7.89034
428.916 7.28724
428.938 6.72299
428.960 6.20109
428.978 5.80925
428.995 5.44301
429.020 4.97319
429.032 4.75352
429.044 4.54529
429.056 4.34469
429.068 4.15319
429.080 3.97048
429.092 3.79763
429.104 3.63146
429.116 3.47314
429.128 3.32236
429.140 3.17998
429.152 3.04334
429.164 2.91336
429.177 2.78976
429.189 2.67321
429.201 2.56151
429.213 2.45539
429.225 2.35460
429.237 2.25966
429.249 2.16876
429.261 2.08247
429.273 2.00057
429.285 1.92348
429.297 1.84970
429.309 1.77969
429.333 1.65076
429.358 1.53463
429.382 1.42999
429.406 1.33529
429.430 1.25022
429.454 1.17309
429.478 1.10363
429.502 1.04048
429.527 0.983427
429.551 0.931563
429.575 0.884315
429.599 0.841004
429.623 0.801535
429.647 0.765176
429.671 0.731872
429.696 0.701032
429.720 0.672633
429.744 0.646301
429.768 0.621821
429.816 0.577601
429.864 0.538826
429.913 0.504517
429.961 0.473913
430.009 0.446415
430.058 0.421553
430.106 0.398948
430.154 0.378340
430.202 0.359394
430.251 0.341950
430.299 0.325838
430.347 0.310913
430.396 0.297052
430.444 0.284149
430.540 0.260885
430.615 0.244870
430.690 0.230364
430.764 0.217159
430.839 0.205098
430.914 0.194035
430.988 0.183885
431.063 0.174535
431.137 0.165902
431.212 0.157900
431.287 0.150489
431.436 0.137186
431.585 0.125609
431.734 0.115469
431.857 0.108025
431.980 0.101300
432.103 0.0951972
432.226 0.0896433
432.349 0.0845738
432.472 0.0799338
432.718 0.0717590
432.963 0.0648077
433.209 0.0588410
433.455 0.0536763
433.701 0.0491749
433.912 0.0457616
434.122 0.0427005
434.333 0.0399450
434.544 0.0374557
434.965 0.0331473
435.386 0.0295642
435.808 0.0265526
436.229 0.0240008
436.651 0.0218213
437.072 0.0199371
437.564 0.0180388
438.055 0.0164113
438.547 0.0150069
439.038 0.0137864
439.530 0.0127187
440.022 0.0117795
440.513 0.0109489
441.005 0.0102116
441.988 0.00897600
442.971 0.00796020
443.955 0.00712332
444.938 0.00642733
446.132 0.00572828
447.326 0.00515336
448.520 0.00467436
449.714 0.00427089
450.908 0.00393382
452.102 0.00364306
454.490 0.00316062
456.877 0.00278951
459.265 0.00249707
461.653 0.00226181
464.041 0.00206912
467.131 0.00186746
470.222 0.00170377
473.312 0.00156911
476.402 0.00145714
482.583 0.00127962
488.763 0.00114573
494.382 0.00104952
500.000 0.000970179
509.766 0.000860990
519.531 0.000775678
529.297 0.000707354
539.063 0.000650538
549.805 0.000598562
560.547 0.000553956
582.031 0.000482188
603.516 0.000426466
625.000 0.000381957
644.531 0.000348829
664.063 0.000320798
671.875 0.000310851
691.406 0.000288716
710.938 0.000269612
750.000 0.000238677
781.250 0.000219766
812.500 0.000204877
843.750 0.000193438
875.000 0.000185205
921.875 0.000179412
937.500 0.000179776
968.750 0.000186384
984.375 0.000194784
1000.00 0.000209921
1013.91 0.000235473
1020.86 0.000253708
1027.81 0.000281780
1034.76 0.000322673
1038.24 0.000352379
1041.72 0.000389148
1045.19 0.000435684
1048.67 0.000499340
1052.14 0.000588280
1055.62 0.000715907
1057.60 0.000815966
1059.57 0.000945924
1061.55 0.00111057
1063.52 0.00134063
1065.50 0.00166549
1066.48 0.00188070
1067.47 0.00214526
1068.46 0.00247626
1069.45 0.00289682
1070.43 0.00343823
1071.42 0.00415191
1072.13 0.00483044
1072.84 0.00570241
1073.55 0.00684633
1074.26 0.00838883
1074.98 0.0105362
1075.33 0.0119410
1075.69 0.0136486
1076.04 0.0157734
1076.40 0.0184570
1076.75 0.0219441
1077.11 0.0265740
1077.38 0.0311692
1077.64 0.0372006
1077.91 0.0454991
1078.04 0.0509662
1078.18 0.0578009
1078.31 0.0667099
1078.44 0.0785800
1078.58 0.0950853
1078.64 0.105908
1078.71 0.118750
1078.78 0.134528
1078.84 0.153713
1078.91 0.177076
1078.98 0.205067
1079.04 0.239586
1079.11 0.280785
1079.18 0.331276
1079.24 0.391034
1079.29 0.443898
1079.34 0.502832
1079.39 0.570979
1079.44 0.646344
1079.49 0.732747
1079.54 0.827433
1079.59 0.932687
1079.64 1.04910
1079.69 1.17992
1079.74 1.32033
1079.79 1.47633
1079.83 1.64180
1079.88 1.82343
1079.93 2.01367
1079.98 2.21553
1080.03 2.42827
1080.08 2.65554
1080.13 2.88698
1080.23 3.37443
1080.43 4.36493
1080.48 4.62952
1080.54 4.87734
1080.59 5.11374
1080.64 5.32644
1080.70 5.53282
1080.76 5.70804
1080.80 5.81182
1080.85 5.89689
1080.90 5.97736
1080.94 6.01593
1080.98 6.03460
1081.00 6.03645
1081.01 6.03612
1081.03 6.03162
1081.05 6.02243
1081.09 5.98983
1081.12 5.94450
1081.16 5.88626
1081.20 5.81225
1081.23 5.72711
1081.24 5.70858
1081.24 5.69231
1081.26 5.64718
1081.28 5.59959
1081.31 5.49731
1081.35 5.36062
1081.39 5.21182
1081.46 4.88301
1081.53 4.55510
1081.61 4.20858
1081.75 3.49240
1081.82 3.11807
1081.90 2.76105
1081.93 2.58442
1081.97 2.41766
1082.01 2.25658
1082.05 2.10159
1082.08 1.94914
1082.12 1.80752
1082.16 1.67283
1082.19 1.54517
1082.23 1.42462
1082.27 1.31115
1082.31 1.20471
1082.34 1.10517
1082.39 0.990826
1082.43 0.888697
1082.48 0.795765
1082.52 0.711554
1082.57 0.633949
