Ge-72(n,tot) ENDFB-8.0
242.980 7.60837
243.588 7.60629
244.196 7.60429
244.804 7.60239
245.413 7.60067
246.021 7.59917
246.325 7.59854
246.629 7.59801
246.933 7.59762
247.237 7.59738
247.541 7.59736
247.845 7.59762
248.086 7.59809
248.327 7.59887
248.568 7.60005
248.809 7.60177
248.929 7.60290
249.049 7.60424
249.170 7.60585
249.290 7.60777
249.410 7.61008
249.531 7.61288
249.651 7.61630
249.772 7.62051
249.886 7.62547
250.000 7.63171
250.057 7.63548
250.114 7.63979
250.171 7.64479
250.228 7.65063
250.285 7.65755
250.342 7.66582
250.399 7.67585
250.456 7.68815
250.513 7.70338
250.541 7.71236
250.570 7.72242
250.598 7.73369
250.627 7.74634
250.655 7.76055
250.684 7.77651
250.714 7.79551
250.744 7.81699
250.774 7.84125
250.804 7.86862
250.834 7.89945
250.864 7.93411
250.894 7.97299
250.925 8.01650
250.955 8.06504
250.985 8.11905
251.015 8.17892
251.045 8.24506
251.060 8.28072
251.075 8.31785
251.090 8.35697
251.105 8.39763
251.120 8.44038
251.135 8.48470
251.165 8.57899
251.183 8.63752
251.200 8.69832
251.218 8.76174
251.235 8.82777
251.270 8.96803
251.305 9.11806
251.340 9.27826
251.374 9.44700
251.409 9.62430
251.444 9.80793
251.520 10.2252
251.596 10.6484
251.659 10.9889
251.691 11.1499
251.723 11.3016
251.758 11.4567
251.792 11.5961
251.827 11.7184
251.862 11.8207
251.900 11.9076
251.938 11.9678
251.969 11.9967
252.000 12.0060
252.041 11.9885
252.081 11.9383
252.121 11.8586
252.161 11.7508
252.202 11.6094
252.244 11.4429
252.286 11.2550
252.327 11.0502
252.365 10.8518
252.403 10.6464
252.478 10.2250
252.528 9.95298
252.577 9.68894
252.626 9.43744
252.651 9.31753
252.675 9.20245
252.696 9.10837
252.717 9.01774
252.738 8.93069
252.758 8.84727
252.779 8.76755
252.800 8.69155
252.821 8.61926
252.842 8.55066
252.862 8.48571
252.883 8.42435
252.904 8.36651
252.925 8.31209
252.946 8.26100
252.966 8.21311
252.987 8.16832
253.008 8.12649
253.029 8.08732
253.050 8.05104
253.070 8.01733
253.091 7.98604
253.112 7.95705
253.133 7.93021
253.154 7.90540
253.174 7.88248
253.195 7.86134
253.216 7.84184
253.237 7.82388
253.258 7.80733
253.299 7.77810
253.341 7.75336
253.383 7.73237
253.424 7.71464
253.466 7.69957
253.507 7.68673
253.549 7.67574
253.591 7.66629
253.632 7.65811
253.674 7.65098
253.749 7.64016
253.825 7.63144
253.901 7.62425
253.976 7.61821
254.052 7.61305
254.128 7.60857
254.203 7.60463
254.279 7.60115
254.430 7.59521
254.582 7.59034
254.733 7.58626
254.884 7.58278
255.073 7.57906
255.263 7.57589
255.452 7.57314
255.641 7.57071
255.830 7.56854
256.019 7.56658
256.208 7.56478
256.397 7.56313
256.776 7.56016
257.154 7.55751
257.532 7.55511
257.910 7.55288
258.516 7.54958
259.121 7.54653
259.726 7.54364
260.331 7.54088
260.936 7.53820
261.542 7.53559
262.752 7.53050
263.963 7.52556
265.173 7.52071
266.383 7.51593
267.594 7.51119
269.046 7.50556
270.499 7.49997
273.404 7.48888
276.309 7.47791
279.214 7.46702
282.725 7.45397
286.235 7.44101
289.745 7.42816
293.255 7.41542
300.276 7.39013
307.297 7.36517
314.317 7.34055
321.338 7.31641
328.358 7.29227
335.379 7.26869
349.420 7.22213
363.461 7.17668
377.503 7.13231
391.544 7.08898
405.101 7.04818
418.658 7.00826
445.772 6.93094
472.886 6.85677
500.000 6.78556
521.356 6.73182
532.034 6.70521
542.712 6.67947
564.068 6.62844
585.423 6.57905
606.779 6.53100
628.135 6.48442
649.491 6.43904
660.169 6.41688
670.847 6.39494
681.989 6.37243
687.560 6.36129
693.131 6.35024
698.702 6.33930
704.273 6.32846
707.059 6.32309
709.844 6.31777
712.630 6.31250
715.415 6.30730
717.272 6.30388
719.129 6.30053
720.986 6.29728
722.843 6.29415
724.700 6.29122
725.629 6.28987
726.557 6.28864
727.486 6.28757
728.414 6.28673
729.343 6.28622
730.271 6.28621
730.765 6.28651
731.258 6.28712
731.751 6.28816
732.245 6.28979
732.738 6.29228
732.985 6.29398
733.231 6.29608
733.478 6.29871
733.724 6.30203
733.971 6.30627
734.218 6.31182
734.435 6.31836
734.544 6.32246
734.653 6.32734
734.762 6.33324
734.871 6.34053
734.979 6.34973
735.088 6.36159
735.197 6.37714
735.251 6.38674
735.306 6.39784
735.360 6.41072
735.415 6.42567
735.469 6.44305
735.523 6.46326
735.578 6.48675
735.632 6.51403
735.687 6.54566
735.741 6.58225
735.795 6.62450
735.850 6.67312
735.904 6.72891
735.959 6.79270
736.006 6.85517
736.053 6.92473
736.100 7.00225
736.147 7.08796
736.194 7.18279
736.241 7.28686
736.289 7.40112
736.336 7.52551
736.383 7.66095
736.430 7.80713
736.477 7.96489
736.524 8.13362
736.572 8.31399
736.619 8.50506
736.666 8.70728
736.713 8.91929
736.760 9.14131
736.807 9.37201
736.902 9.85456
737.090 10.8656
737.206 11.4777
737.264 11.7684
737.322 12.0436
737.402 12.3893
737.442 12.5451
737.482 12.6879
737.522 12.8165
737.562 12.9301
737.602 13.0276
737.641 13.1082
737.680 13.1696
737.718 13.2142
737.759 13.2431
737.800 13.2524
737.819 13.2501
737.860 13.2309
737.901 13.1924
737.949 13.1228
737.993 13.0367
738.037 12.9301
738.081 12.8041
738.125 12.6597
738.165 12.5139
738.205 12.3552
738.285 12.0043
738.341 11.7365
738.397 11.4547
738.509 10.8637
738.685 9.91933
738.773 9.46529
738.817 9.24706
738.861 9.03596
738.905 8.83277
738.949 8.63812
738.993 8.45251
739.037 8.27633
739.081 8.10982
739.125 7.95312
739.169 7.80625
739.213 7.66945
739.257 7.54194
739.301 7.42382
739.345 7.31481
739.389 7.21455
739.433 7.12266
739.477 7.03872
739.521 6.96229
739.564 6.89306
739.616 6.81951
739.668 6.75438
739.720 6.69693
739.772 6.64642
739.824 6.60214
739.876 6.56344
739.928 6.52969
739.980 6.50031
740.032 6.47478
740.084 6.45262
740.136 6.43339
740.188 6.41671
740.240 6.40223
740.292 6.38965
740.396 6.36917
740.500 6.35348
740.604 6.34130
740.708 6.33168
740.812 6.32393
740.916 6.31756
741.020 6.31221
741.228 6.30368
741.468 6.29620
741.708 6.29035
741.948 6.28561
742.188 6.28167
742.428 6.27834
742.668 6.27547
743.148 6.27077
743.628 6.26705
744.108 6.26398
744.588 6.26137
745.068 6.25911
745.899 6.25577
746.731 6.25293
747.563 6.25040
748.395 6.24810
749.227 6.24596
750.059 6.24394
751.722 6.24015
753.386 6.23659
755.050 6.23316
756.714 6.22983
758.377 6.22657
760.425 6.22262
762.473 6.21872
765.544 6.21296
768.616 6.20725
774.758 6.19597
780.901 6.18484
787.044 6.17381
799.330 6.15201
811.616 6.13054
823.390 6.11025
835.164 6.09020
858.712 6.05090
882.260 6.01247
905.808 5.97501
952.904 5.90258
1000.00 5.83293
1031.25 5.78839
1062.50 5.74499
1093.75 5.70268
1125.00 5.66137
1156.25 5.62100
1187.50 5.58152
1218.75 5.54287
1250.00 5.50498
1281.25 5.46782
1312.50 5.43133
1375.00 5.36017
1437.50 5.29114
1500.00 5.22389
1562.50 5.15809
1625.00 5.09341
1687.50 5.02951
1718.75 4.99774
1750.00 4.96604
1781.25 4.93435
1812.50 4.90261
1843.75 4.87077
1875.00 4.83877
1906.25 4.80654
1937.50 4.77401
1953.13 4.75760
1968.75 4.74108
1984.38 4.72444
2000.00 4.70766
2011.93 4.69475
2023.86 4.68175
2035.79 4.66864
2047.72 4.65543
2059.65 4.64210
2071.58 4.62865
2077.55 4.62188
2083.51 4.61507
2089.48 4.60824
2095.44 4.60137
2101.40 4.59446
2107.37 4.58753
2113.33 4.58057
2119.30 4.57358
2125.26 4.56656
2131.23 4.55954
2137.19 4.55253
2143.16 4.54554
2149.12 4.53864
2152.11 4.53525
2155.09 4.53193
2158.07 4.52870
2161.05 4.52561
2164.04 4.52273
2167.02 4.52019
2168.51 4.51910
2170.00 4.51819
2171.49 4.51751
2172.98 4.51715
2174.48 4.51721
2175.97 4.51790
2177.46 4.51949
2178.20 4.52076
2178.95 4.52246
2179.69 4.52470
2180.44 4.52765
2181.19 4.53153
2181.93 4.53664
2182.68 4.54348
2183.05 4.54774
2183.42 4.55272
2183.80 4.55858
2184.17 4.56551
2184.54 4.57376
2184.91 4.58364
2185.29 4.59565
2185.66 4.61036
2186.03 4.62864
2186.40 4.65160
2186.59 4.66545
2186.78 4.68112
2186.96 4.69914
2187.15 4.71977
2187.34 4.74380
2187.52 4.77169
2187.71 4.80448
2187.90 4.84337
2188.08 4.89025
2188.27 4.94678
2188.36 4.98001
2188.46 5.01659
2188.55 5.05742
2188.64 5.10316
2188.74 5.15524
2188.83 5.21356
2188.92 5.27986
2189.01 5.35566
2189.11 5.44288
2189.20 5.54391
2189.29 5.66181
2189.34 5.72903
2189.39 5.80055
2189.43 5.88018
2189.48 5.96726
2189.53 6.06274
2189.57 6.16539
2189.62 6.28096
2189.67 6.40598
2189.71 6.54765
2189.76 6.70200
2189.81 6.87825
2189.85 7.07629
2189.90 7.29986
2189.95 7.54776
2189.99 7.83627
2190.04 8.15977
2190.06 8.34735
2190.09 8.54084
2190.11 8.74915
2190.13 8.97380
2190.16 9.22754
2190.18 9.49128
2190.20 9.79044
2190.23 10.1028
2190.25 10.4588
2190.27 10.8324
2190.30 11.2417
2190.32 11.6915
2190.34 12.2098
2190.37 12.7601
2190.39 13.3706
2190.41 14.0500
2190.42 14.4354
2190.44 14.8442
2190.45 15.2782
2190.46 15.7000
2190.47 16.1885
2190.48 16.6643
2190.49 17.2165
2190.51 17.7557
2190.52 18.3830
2190.53 19.0548
2190.54 19.7753
2190.55 20.4825
2190.56 21.3098
2190.58 22.1242
2190.59 23.0799
2190.60 24.0237
2190.61 25.1346
2190.62 26.3396
2190.63 27.6490
2190.65 28.9511
2190.66 30.4952
2190.67 32.0366
2190.68 33.8715
2190.69 35.7105
2190.70 37.9088
2190.72 40.3325
2190.73 43.0109
2190.74 45.7184
2190.74 47.3077
2190.75 48.9832
2190.76 52.2974
2190.77 54.2487
2190.77 56.3100
2190.78 60.3991
2190.79 62.8130
2190.80 65.3672
2190.80 68.0710
2190.81 70.9339
2190.81 73.9658
2190.82 77.1773
2190.83 80.5791
2190.83 83.5673
2190.84 87.3467
2190.84 91.3479
2190.85 95.5816
2190.85 99.2950
2190.86 103.982
2190.87 108.928
2190.87 114.140
2190.88 118.690
2190.89 126.362
2190.89 134.510
2190.90 143.109
2190.91 150.969
2190.92 169.814
2190.94 187.848
2190.95 197.176
2190.96 205.988
2190.96 214.006
2190.97 220.141
2190.98 225.892
2190.99 229.630
2190.99 231.168
2190.99 232.245
2191.00 232.986
2191.00 232.746
2191.01 232.026
2191.01 230.835
2191.02 229.188
2191.02 224.611
2191.03 219.345
2191.04 212.119
2191.05 203.879
2191.06 194.917
2191.06 186.697
2191.08 167.456
2191.09 149.875
2191.10 140.967
2191.11 133.515
2191.12 125.426
2191.12 118.739
2191.13 112.422
2191.14 106.471
2191.14 100.878
2191.15 96.3598
2191.16 91.3967
2191.16 87.3952
2191.17 83.0062
2191.18 79.4709
2191.18 75.5955
2191.19 72.4745
2191.20 69.0530
2191.20 66.2967
2191.21 63.2733
2191.22 60.8360
2191.22 58.1603
2191.23 56.0012
2191.24 53.6284
2191.24 51.4022
2191.25 49.3118
2191.26 47.6210
2191.26 45.7578
2191.27 44.2487
2191.28 42.5837
2191.28 41.2331
2191.29 39.7410
2191.29 38.5291
2191.31 36.0978
2191.32 33.9059
2191.33 31.9244
2191.35 29.9976
2191.36 28.3778
2191.37 26.9022
2191.39 25.5549
2191.40 24.3218
2191.41 23.1909
2191.43 22.1514
2191.44 21.1940
2191.45 20.2455
2191.47 19.4337
2191.48 18.6816
2191.49 17.9838
2191.50 17.3353
2191.52 16.7315
2191.53 16.1686
2191.54 15.6430
2191.56 15.1150
2191.57 14.6572
2191.58 14.2278
2191.60 13.8247
2191.61 13.4458
2191.62 13.0892
2191.65 12.4363
2191.68 11.8331
2191.70 11.3142
2191.73 10.8480
2191.75 10.4275
2191.78 10.0331
2191.81 9.68899
2191.83 9.37572
2191.86 9.08973
2191.88 8.82795
2191.91 8.58773
2191.94 8.36680
2191.96 8.16314
2191.99 7.96807
2192.02 7.79445
2192.04 7.63343
2192.07 7.48383
2192.12 7.20997
2192.17 6.97603
2192.23 6.76716
2192.28 6.58665
2192.33 6.42665
2192.38 6.28419
2192.43 6.15447
2192.49 6.04031
2192.54 5.93554
2192.59 5.84267
2192.64 5.75686
2192.70 5.68029
2192.75 5.61041
2192.80 5.54644
2192.91 5.43277
2193.01 5.33633
2193.12 5.25379
2193.22 5.18261
2193.33 5.12080
2193.43 5.06677
2193.54 5.01928
2193.64 4.97768
2193.74 4.94035
2193.85 4.90705
2193.95 4.87720
2194.06 4.85060
2194.27 4.80436
2194.48 4.76633
2194.69 4.73438
2194.90 4.70741
2195.11 4.68441
2195.32 4.66473
2195.53 4.64759
2195.74 4.63270
2195.95 4.61957
2196.15 4.60802
2196.57 4.58856
2196.99 4.57292
2197.41 4.56013
2197.83 4.54952
2198.25 4.54058
2198.67 4.53299
2199.09 4.52646
2199.51 4.52079
2200.35 4.51141
2201.18 4.50399
2202.02 4.49794
2202.86 4.49290
2203.70 4.48861
2204.54 4.48488
2205.38 4.48159
2206.21 4.47864
2207.89 4.47351
2209.57 4.46912
2211.24 4.46522
2212.92 4.46167
2214.60 4.45837
2216.27 4.45526
2217.95 4.45228
2221.30 4.44662
2224.66 4.44123
2228.01 4.43598
2231.36 4.43084
2234.72 4.42575
2238.07 4.42070
2244.78 4.41063
2251.48 4.40053
2258.19 4.39035
2264.90 4.38006
2271.60 4.36964
2278.31 4.35906
2285.02 4.34831
2291.72 4.33737
2298.43 4.32624
2305.14 4.31488
2311.84 4.30330
2318.55 4.29146
2325.26 4.27936
2331.96 4.26698
2338.67 4.25429
2345.38 4.24127
2352.08 4.22791
2358.79 4.21418
2365.49 4.20004
2372.20 4.18546
2378.91 4.17042
2385.61 4.15488
2392.32 4.13879
2399.03 4.12210
2405.73 4.10477
2412.44 4.08673
2419.15 4.06792
2425.85 4.04826
2432.56 4.02768
2439.27 4.00607
2445.97 3.98333
2452.68 3.95931
2459.39 3.93390
2466.09 3.90689
2469.45 3.89274
2472.80 3.87811
2476.15 3.86298
2479.51 3.84731
2482.86 3.83107
2486.21 3.81421
2489.57 3.79669
2492.92 3.77848
2496.27 3.75950
2499.63 3.73971
2502.98 3.71903
2506.33 3.69741
2509.69 3.67475
2513.04 3.65097
2516.39 3.62596
2519.75 3.59963
2523.10 3.57183
2526.45 3.54244
2529.81 3.51128
2533.16 3.47817
2536.51 3.44291
2538.19 3.42439
2539.87 3.40525
2541.54 3.38542
2543.22 3.36489
2544.90 3.34360
2546.57 3.32153
2548.25 3.29860
2549.93 3.27478
2551.60 3.24999
2553.28 3.22418
2554.96 3.19728
2556.63 3.16920
2558.31 3.13987
2559.99 3.10922
2561.66 3.07710
2563.34 3.04346
2565.02 3.00812
2566.69 2.97100
2568.37 2.93190
2570.05 2.89069
2571.72 2.84717
2573.40 2.80117
2575.08 2.75241
2576.75 2.70069
2577.59 2.67359
2578.43 2.64566
2579.27 2.61684
2580.10 2.58707
2580.94 2.55627
2581.78 2.52447
2582.62 2.49154
2583.46 2.45750
2584.30 2.42221
2585.14 2.38568
2585.97 2.34781
2586.81 2.30853
2587.65 2.26771
2588.49 2.22537
2589.33 2.18136
2590.16 2.13561
2591.00 2.08794
2591.84 2.03839
2592.68 1.98677
2593.52 1.93298
2594.36 1.87683
2595.19 1.81833
2596.03 1.75723
2596.87 1.69353
2597.71 1.62697
2598.55 1.55760
2598.97 1.52179
2599.39 1.48523
2599.81 1.44789
2600.22 1.40979
2600.64 1.37081
2601.06 1.33114
2601.48 1.29070
2601.90 1.24950
2602.32 1.20755
2602.74 1.16487
2603.16 1.12151
2603.58 1.07749
2604.00 1.03278
2604.42 0.987666
2604.84 0.942130
2605.25 0.896298
2605.67 0.850320
2606.09 0.804385
2606.51 0.758726
2606.93 0.713634
2607.35 0.669363
2607.77 0.626568
2608.19 0.585695
2608.61 0.547424
2609.03 0.512526
2609.45 0.482227
2609.87 0.457759
2610.08 0.448195
2610.28 0.440783
2610.49 0.435729
2610.70 0.433387
2610.91 0.434110
2611.02 0.435743
2611.12 0.438267
2611.23 0.441788
2611.33 0.446347
2611.39 0.449064
2611.44 0.452011
2611.49 0.455247
2611.54 0.458779
2611.60 0.462695
2611.62 0.464735
2611.65 0.466855
2611.67 0.469144
2611.70 0.471431
2611.73 0.473803
2611.74 0.475021
2611.75 0.476260
2611.77 0.477619
2611.78 0.478903
2611.79 0.480210
2611.81 0.481539
2611.82 0.482890
2611.83 0.484263
2611.84 0.485659
2611.86 0.487078
2611.87 0.488521
2611.88 0.489986
2611.90 0.491475
2611.91 0.492987
2611.94 0.496084
2611.96 0.499276
2611.99 0.502696
2612.01 0.506091
2612.04 0.509586
2612.07 0.513185
2612.12 0.520846
2612.17 0.528798
2612.22 0.537361
2612.28 0.546226
2612.33 0.555565
2612.38 0.565394
2612.49 0.586796
2612.59 0.610394
2612.70 0.636335
2612.80 0.664490
2612.90 0.695569
2613.01 0.729494
2613.11 0.766459
2613.22 0.806273
2613.32 0.849927
2613.43 0.897294
2613.53 0.948637
2613.64 1.00369
2613.74 1.06381
2613.85 1.12882
2613.95 1.19907
2614.06 1.27496
2614.16 1.35690
2614.27 1.44535
2614.37 1.54080
2614.48 1.64278
2614.58 1.75382
2614.69 1.87362
2614.79 2.00288
2614.90 2.14099
2615.00 2.29142
2615.11 2.45381
2615.21 2.62917
2615.31 2.81672
2615.42 3.02127
2615.52 3.24244
2615.63 3.48168
2615.73 3.73807
2615.84 4.01833
2615.94 4.32209
2616.05 4.65158
2616.15 5.00573
2616.26 5.39410
2616.31 5.60285
2616.36 5.81650
2616.42 6.04372
2616.47 6.27639
2616.52 6.51921
2616.57 6.77269
2616.62 7.04258
2616.68 7.31927
2616.73 7.61406
2616.78 7.91649
2616.83 8.23892
2616.89 8.56994
2616.94 8.91627
2616.99 9.27878
2617.04 9.66583
