Gd-157(n,tot) ENDFB-8.0
452.153 256.930
452.170 243.938
452.187 231.600
452.204 219.767
452.221 208.567
452.238 197.858
452.255 187.754
452.272 178.123
452.289 169.060
452.306 160.445
452.323 152.361
452.341 144.694
452.358 137.516
452.375 130.723
452.392 124.378
452.409 118.384
452.426 112.795
452.443 107.524
452.460 102.616
452.477 97.9934
452.494 93.6936
452.511 89.6484
452.528 85.8884
452.545 82.3531
452.562 79.0684
452.579 75.9808
452.596 73.1121
452.613 70.4152
452.630 67.9089
452.647 65.5513
452.664 63.3588
452.679 61.5645
452.694 59.8808
452.709 58.2786
452.723 56.7737
452.738 55.3400
452.753 53.9918
452.768 52.7143
452.782 51.5028
452.797 50.3455
452.812 49.2541
452.841 47.2298
452.871 45.3889
452.900 43.7202
452.930 42.1918
452.959 40.7917
452.989 39.5044
453.018 38.3205
453.048 37.2205
453.077 36.2019
453.106 35.2494
453.136 34.3620
453.170 33.3993
453.204 32.5056
453.238 31.6710
453.272 30.8892
453.306 30.1551
453.341 29.4640
453.375 28.8121
453.409 28.1958
453.443 27.6122
453.477 27.0585
453.511 26.5326
453.545 26.0321
453.613 25.1006
453.682 24.2511
453.725 23.7472
453.768 23.2711
453.812 22.8195
453.855 22.3905
453.899 21.9825
453.942 21.5940
454.029 20.8701
454.116 20.2085
454.203 19.6029
454.289 19.0457
454.376 18.5315
454.444 18.1538
454.513 17.7983
454.581 17.4625
454.649 17.1448
454.717 16.8437
454.785 16.5581
454.854 16.2868
454.922 16.0287
454.990 15.7824
455.058 15.5480
455.127 15.3242
455.195 15.1103
455.331 14.7097
455.468 14.3417
455.604 14.0021
455.740 13.6882
455.877 13.3967
456.013 13.1256
456.150 12.8724
456.286 12.6357
456.423 12.4137
456.559 12.2051
456.689 12.0170
456.820 11.8392
456.950 11.6705
457.080 11.5103
457.210 11.3578
457.341 11.2125
457.471 11.0739
457.601 10.9415
457.731 10.8146
457.861 10.6932
457.992 10.5767
458.122 10.4649
458.382 10.2536
458.643 10.0576
458.916 9.86618
459.189 9.68751
459.461 9.52001
459.734 9.36242
460.007 9.21351
460.280 9.07236
460.553 8.93813
460.826 8.81014
461.037 8.71501
461.247 8.62290
461.669 8.44649
462.091 8.27914
462.513 8.11944
462.934 7.96610
463.356 7.81797
463.778 7.67401
464.199 7.53330
464.671 7.37878
465.142 7.22617
465.613 7.07436
465.849 6.99842
466.085 6.92233
466.320 6.84590
466.556 6.76904
466.792 6.69162
467.027 6.61354
467.263 6.53462
467.499 6.45478
467.734 6.37378
467.970 6.29155
468.243 6.19451
468.516 6.09532
468.789 5.99372
469.061 5.88949
469.334 5.78226
469.607 5.67181
469.880 5.55775
470.153 5.43983
470.389 5.33457
470.624 5.22593
470.860 5.11373
470.978 5.05625
471.096 4.99782
471.213 4.93835
471.331 4.87794
471.449 4.81653
471.567 4.75409
471.685 4.69058
471.803 4.62611
471.920 4.56062
472.038 4.49416
472.175 4.41596
472.311 4.33663
472.448 4.25620
472.584 4.17494
472.720 4.09300
472.857 4.01082
472.993 3.92876
473.130 3.84743
473.266 3.76750
473.334 3.72842
473.403 3.69011
473.471 3.65269
473.539 3.61647
473.607 3.58163
473.675 3.54844
473.744 3.51717
473.812 3.48827
473.880 3.46211
473.948 3.43918
474.017 3.42005
474.085 3.40538
474.153 3.39596
474.221 3.39271
474.296 3.39750
474.370 3.41262
474.444 3.44015
474.519 3.48260
474.593 3.54307
474.668 3.62545
474.705 3.67633
474.742 3.73462
474.779 3.80114
474.816 3.87684
474.863 3.98627
474.910 4.11401
474.956 4.26327
474.979 4.34727
475.003 4.43770
475.026 4.53593
475.049 4.64179
475.072 4.75691
475.096 4.88113
475.119 5.01645
475.142 5.16275
475.165 5.32246
475.189 5.49555
475.213 5.69181
475.237 5.90580
475.261 6.14147
475.285 6.39931
475.309 6.68432
475.333 6.99734
475.345 7.16589
475.357 7.34315
475.369 7.52964
475.381 7.72594
475.399 8.05105
475.418 8.40374
475.428 8.60777
475.438 8.82122
475.448 9.04459
475.458 9.27606
475.468 9.52080
475.479 9.77715
475.489 10.0457
475.499 10.3244
475.510 10.6673
475.522 11.0265
475.534 11.4059
475.545 11.8067
475.557 12.2342
475.568 12.6823
475.580 13.1562
475.592 13.6574
475.603 14.1922
475.615 14.7534
475.627 15.3472
475.638 15.9757
475.650 16.6466
475.661 17.3509
475.673 18.0963
475.685 18.8853
475.693 19.4998
475.702 20.1332
475.710 20.8013
475.719 21.4898
475.727 22.2161
475.736 22.9645
475.744 23.7444
475.753 24.5572
475.762 25.4143
475.770 26.2971
475.779 27.2169
475.787 28.1749
475.796 29.1848
475.804 30.2244
475.813 31.3069
475.821 32.4339
475.830 33.6211
475.838 34.8426
475.847 36.1136
475.855 37.4358
475.872 40.2586
475.889 43.2928
475.906 46.5899
475.923 50.1273
475.941 53.9637
475.958 58.0712
475.975 62.5160
475.992 67.2641
476.009 72.3897
476.026 77.8514
476.043 83.7321
476.060 89.9816
476.077 96.6919
476.094 103.803
476.111 111.416
476.128 119.507
476.145 128.094
476.162 137.137
476.179 146.757
476.196 156.854
476.213 167.559
476.230 178.756
476.248 190.585
476.265 202.914
476.282 215.889
476.299 229.361
476.316 243.487
476.333 258.095
476.350 273.350
476.367 289.062
476.401 322.159
476.435 357.225
476.469 394.041
476.503 432.325
476.565 504.542
476.627 577.926
476.661 617.705
476.695 656.379
476.730 693.381
476.764 728.144
476.798 760.112
476.832 788.758
476.866 813.597
476.900 834.202
476.938 851.550
476.975 862.989
477.000 867.215
477.006 867.844
477.027 868.675
477.047 867.682
477.067 864.876
477.088 860.281
477.109 853.686
477.130 845.269
477.151 835.096
477.172 823.244
477.193 809.259
477.215 793.669
477.259 758.157
477.302 717.747
477.346 673.559
477.405 609.244
477.465 542.879
477.509 494.457
477.552 447.212
477.596 401.886
477.618 380.132
477.639 359.067
477.661 338.740
477.683 319.192
477.705 300.454
477.727 282.548
477.748 265.491
477.770 249.288
477.792 233.940
477.814 219.442
477.833 207.551
477.851 196.337
477.870 185.723
477.889 175.694
477.908 166.184
477.927 157.276
477.946 148.898
477.964 141.030
477.983 133.612
478.002 126.700
478.021 120.233
478.040 114.189
478.059 108.515
478.077 103.249
478.096 98.3406
478.115 93.7669
478.137 88.8343
478.159 84.3171
478.180 80.1622
478.202 76.3414
478.224 72.8280
478.246 69.5968
478.268 66.6243
478.289 63.8883
478.311 61.3574
478.333 59.0355
478.355 56.8930
478.377 54.9138
478.399 53.0831
478.420 51.3873
478.442 49.8140
478.464 48.3521
478.490 46.7518
478.516 45.2778
478.541 43.9168
478.567 42.6613
478.593 41.4911
478.619 40.4060
478.644 39.3893
478.670 38.4416
478.696 37.5492
478.722 36.7102
478.747 35.9197
478.773 35.1760
478.799 34.4694
478.825 33.8021
478.850 33.1658
478.876 32.5628
478.920 31.6012
478.963 30.7135
479.007 29.8890
479.051 29.1206
479.094 28.4025
479.138 27.7295
479.181 27.0973
479.225 26.5023
479.269 25.9397
479.312 25.4093
479.356 24.9074
479.400 24.4315
479.443 23.9798
479.487 23.5504
479.530 23.1419
479.574 22.7529
479.618 22.3814
479.661 22.0280
479.705 21.6912
479.748 21.3704
479.792 21.0651
479.836 20.7752
479.879 20.5009
479.923 20.2425
479.966 20.0009
480.010 19.7772
480.054 19.5729
480.075 19.4786
480.097 19.3900
480.119 19.3072
480.141 19.2307
480.163 19.1609
480.184 19.0980
480.206 19.0425
480.228 18.9949
480.250 18.9555
480.272 18.9247
480.295 18.9016
480.319 18.8899
480.343 18.8902
480.367 18.9031
480.391 18.9290
480.414 18.9685
480.438 19.0219
480.462 19.0892
480.481 19.1532
480.500 19.2260
480.519 19.3084
480.537 19.3996
480.575 19.6096
480.613 19.8541
480.650 20.1322
480.688 20.4390
480.726 20.7719
480.763 21.1235
480.843 21.8989
480.882 22.2852
480.922 22.6573
480.965 23.0388
481.009 23.3754
481.037 23.5603
481.064 23.7190
481.086 23.8240
481.108 23.9093
481.136 23.9882
481.154 24.0208
481.180 24.0419
481.200 24.0359
481.225 24.0004
481.241 23.9645
481.276 23.8385
481.311 23.6551
481.333 23.5091
481.355 23.3424
481.390 23.0389
481.425 22.6909
481.455 22.3577
481.485 21.9990
481.546 21.2238
481.648 19.8209
481.698 19.1168
481.749 18.4351
481.775 18.1051
481.800 17.7865
481.826 17.4778
481.851 17.1824
481.877 16.8986
481.902 16.6292
481.927 16.3734
481.953 16.1314
481.978 15.9022
482.004 15.6875
482.029 15.4861
482.054 15.2976
482.080 15.1209
482.105 14.9568
482.131 14.8041
482.156 14.6621
482.185 14.5136
482.213 14.3775
482.242 14.2522
482.271 14.1367
482.299 14.0303
482.328 13.9320
482.356 13.8409
482.385 13.7564
482.414 13.6778
482.442 13.6043
482.471 13.5353
482.499 13.4705
482.528 13.4092
482.557 13.3511
482.585 13.2958
482.614 13.2429
482.671 13.1433
482.728 13.0507
482.786 12.9636
482.843 12.8809
482.900 12.8019
482.957 12.7260
483.072 12.5821
483.186 12.4468
483.300 12.3189
483.415 12.1974
483.529 12.0816
483.644 11.9709
483.758 11.8649
483.873 11.7632
483.987 11.6655
484.216 11.4809
484.445 11.3093
484.674 11.1490
484.902 10.9988
485.182 10.8274
485.462 10.6679
485.742 10.5188
486.021 10.3791
486.301 10.2476
486.581 10.1236
486.860 10.0064
487.140 9.89528
487.407 9.79439
487.674 9.69805
487.941 9.60582
488.208 9.51738
488.475 9.43245
488.742 9.35078
489.009 9.27211
489.276 9.19624
489.543 9.12295
489.810 9.05207
490.077 8.98343
490.344 8.91688
490.611 8.85231
490.878 8.78961
491.145 8.72868
491.412 8.66949
491.615 8.62558
491.819 8.58276
492.010 8.54367
492.200 8.50579
492.391 8.46947
492.486 8.45213
492.582 8.43566
492.677 8.42047
492.772 8.40746
492.820 8.40220
492.868 8.39813
492.916 8.39562
492.963 8.39515
493.011 8.39732
493.059 8.40290
493.106 8.41280
493.154 8.42809
493.202 8.45013
493.225 8.46415
493.249 8.48035
493.273 8.49908
493.297 8.52040
493.321 8.54459
493.345 8.57189
493.370 8.60483
493.395 8.64170
493.421 8.68306
493.446 8.72884
493.472 8.77961
493.497 8.83520
493.523 8.89595
493.548 8.96201
493.574 9.03375
493.599 9.11063
493.624 9.19292
493.650 9.28052
493.675 9.37363
493.701 9.47130
493.726 9.57356
493.751 9.68002
493.783 9.81845
493.815 9.96156
493.879 10.2563
493.942 10.5514
493.974 10.6945
494.006 10.8315
494.036 10.9550
494.066 11.0699
494.096 11.1746
494.127 11.2674
494.162 11.3582
494.196 11.4292
494.231 11.4790
494.265 11.5057
494.298 11.5111
494.300 11.5107
494.308 11.5087
494.315 11.5057
494.330 11.4963
494.360 11.4655
494.390 11.4169
494.420 11.3518
494.451 11.2715
494.476 11.1947
494.501 11.1090
494.525 11.0151
494.550 10.9140
494.577 10.8004
494.603 10.6813
494.655 10.4293
494.760 9.90321
494.782 9.79350
494.821 9.60546
494.860 9.42458
494.899 9.25281
494.918 9.17061
494.937 9.09163
494.957 9.01517
494.976 8.94210
494.995 8.87174
495.015 8.80486
495.034 8.74077
495.053 8.68014
495.073 8.62261
495.092 8.56815
495.111 8.51644
495.131 8.46794
495.150 8.42209
495.169 8.37925
495.189 8.33890
495.208 8.30133
495.247 8.23331
495.285 8.17426
495.324 8.12323
495.363 8.07928
495.401 8.04157
495.429 8.01782
495.457 7.99656
495.484 7.97737
495.512 7.96014
495.567 7.93041
495.623 7.90582
495.678 7.88501
495.733 7.86703
495.788 7.85112
495.844 7.83674
495.954 7.81089
496.065 7.78743
496.175 7.76524
496.286 7.74385
496.507 7.70241
496.728 7.66208
496.949 7.62244
497.170 7.58328
497.524 7.52119
497.878 7.45954
498.143 7.41343
498.408 7.36735
498.939 7.27499
499.469 7.18197
500.000 7.08786
500.579 6.98352
501.157 6.87688
501.736 6.76734
502.025 6.71130
502.314 6.65431
502.603 6.59624
502.892 6.53706
503.182 6.47665
503.471 6.41493
503.760 6.35178
504.049 6.28711
504.339 6.22074
504.628 6.15252
504.963 6.07105
505.298 5.98670
505.632 5.89923
505.967 5.80840
506.302 5.71383
506.637 5.61522
506.972 5.51223
507.139 5.45898
507.307 5.40449
507.596 5.30722
507.885 5.20582
508.175 5.09992
508.319 5.04521
508.464 4.98928
508.608 4.93203
508.753 4.87351
508.898 4.81364
509.042 4.75239
509.187 4.68971
509.331 4.62558
509.476 4.55994
509.621 4.49278
509.788 4.41304
509.956 4.33125
510.123 4.24733
510.290 4.16140
510.458 4.07344
510.625 3.98366
510.793 3.89220
510.960 3.79933
511.128 3.70536
511.211 3.65818
511.295 3.61096
511.379 3.56373
511.463 3.51674
511.546 3.47006
511.630 3.42384
511.714 3.37823
511.797 3.33355
511.881 3.29000
511.965 3.24788
512.049 3.20755
512.132 3.16942
512.216 3.13399
512.300 3.10184
512.391 3.07129
512.482 3.04657
512.574 3.02893
512.665 3.02000
512.756 3.02171
512.848 3.03643
512.939 3.06712
512.985 3.08961
513.030 3.11749
513.095 3.16761
513.160 3.23198
513.224 3.31302
513.257 3.36078
513.289 3.41370
513.322 3.47259
513.354 3.53759
513.386 3.60969
513.419 3.68909
513.451 3.77699
513.483 3.87366
513.516 3.98062
513.548 4.09822
513.581 4.23218
513.615 4.38050
513.648 4.54486
513.681 4.72720
513.714 4.92979
513.748 5.15528
513.764 5.27793
513.781 5.40675
513.798 5.54293
513.814 5.68697
513.830 5.82717
513.845 5.97400
513.860 6.12885
513.875 6.29226
513.900 6.57878
513.925 6.89115
513.937 7.05910
513.949 7.23508
513.962 7.41955
513.974 7.61141
513.987 7.81432
513.999 8.02732
514.011 8.25101
514.024 8.48412
514.036 8.73110
514.048 8.98871
514.061 9.26190
514.073 9.54710
514.085 9.84983
514.098 10.1688
514.110 10.5049
514.123 10.8565
514.135 11.2302
514.147 11.6213
514.160 12.0374
514.172 12.4732
514.182 12.8643
514.193 13.2741
514.203 13.7036
514.214 14.1493
514.224 14.6209
514.235 15.1154
514.245 15.6338
514.256 16.1723
514.266 16.7423
514.277 17.3403
514.287 17.9675
514.298 18.6191
514.308 19.3092
514.319 20.0262
514.329 20.7855
514.339 21.5745
514.350 22.4100
514.360 23.2866
514.371 24.2063
514.381 25.1617
514.392 26.1733
514.402 27.2344
514.413 28.3472
514.423 29.5028
514.434 30.7258
514.444 32.0079
514.455 33.3519
514.465 34.7465
514.476 36.2215
514.486 37.7516
514.497 39.3691
514.507 41.0463
514.517 42.8184
514.528 44.6730
514.538 46.6133
514.549 48.6230
514.559 50.7440
514.570 52.9396
514.580 55.2553
514.591 57.6507
514.601 60.1755
514.612 62.7854
514.622 65.5343
514.632 68.3735
514.643 71.3617
514.653 74.4457
514.664 77.6888
514.674 81.0331
514.685 84.5469
514.695 88.2026
514.716 95.9175
514.737 104.284
514.758 113.252
514.779 122.938
514.800 133.279
514.821 144.346
514.842 156.164
514.863 168.817
514.884 182.205
514.905 196.471
514.926 211.492
514.947 227.419
514.967 244.103
514.988 261.615
515.009 279.946
515.030 299.175
515.051 319.097
515.072 339.773
515.093 361.167
515.135 406.042
515.177 453.072
515.226 510.913
515.276 569.884
515.317 619.898
515.359 668.964
515.401 716.133
515.443 760.332
515.485 800.812
515.527 836.473
515.568 866.069
515.609 889.660
515.630 899.279
515.651 907.105
515.672 913.092
515.693 917.191
515.700 918.141
515.707 918.891
515.730 919.842
515.753 918.565
515.776 915.066
515.799 909.411
515.820 902.024
515.842 892.809
515.885 869.094
515.930 838.086
515.974 801.201
516.019 759.369
516.064 713.881
516.132 638.798
516.201 561.586
516.246 511.975
516.290 463.874
516.335 417.854
516.357 395.749
516.379 374.453
516.401 353.818
516.424 333.977
516.446 314.958
516.468 296.860
516.491 279.532
516.513 263.134
516.535 247.516
516.557 232.813
516.580 218.877
516.602 205.819
516.624 193.498
516.646 182.001
516.669 171.198
516.691 161.155
516.713 151.752
516.735 143.040
516.758 134.908
516.780 127.395
516.802 120.400
516.824 113.953
516.847 107.961
516.869 102.448
516.891 97.3319
516.913 92.6293
516.936 88.2690
516.958 84.2455
516.980 80.5327
517.002 77.1207
517.025 73.9557
517.047 71.0447
517.069 68.3414
517.091 65.8513
517.114 63.5347
517.136 61.3966
517.158 59.4029
517.180 57.5581
517.203 55.8332
517.225 54.2325
517.247 52.7311
517.269 51.3334
517.304 49.3388
517.338 47.5284
517.373 45.8784
517.407 44.3683
517.441 42.9809
517.476 41.7012
517.510 40.5165
517.545 39.4160
517.579 38.3905
517.613 37.4318
517.648 36.5333
517.682 35.6889
517.717 34.8936
517.751 34.1428
517.785 33.4327
517.820 32.7617
517.864 31.9397
517.909 31.1712
517.953 30.4493
517.998 29.7698
518.042 29.1289
518.087 28.5234
518.131 27.9503
518.176 27.4071
518.220 26.8904
518.265 26.4003
518.309 25.9339
518.354 25.4895
518.443 24.6607
518.532 23.9032
518.580 23.5165
518.629 23.1472
518.726 22.4570
518.823 21.8238
518.920 21.2408
519.017 20.7024
519.115 20.2036
519.212 19.7403
519.309 19.3089
519.398 18.9382
519.487 18.5900
519.576 18.2618
519.665 17.9519
519.754 17.6586
519.843 17.3813
519.932 17.1182
520.021 16.8684
520.110 16.6307
520.199 16.4047
520.288 16.1893
520.377 15.9838
520.466 15.7875
520.555 15.5998
520.733 15.2482
520.911 14.9249
521.089 14.6268
521.267 14.3510
521.445 14.0950
521.623 13.8567
521.801 13.6345
521.979 13.4267
522.157 13.2321
522.311 13.0734
522.465 12.9230
522.619 12.7800
522.772 12.6441
522.926 12.5145
523.080 12.3909
523.234 12.2728
523.387 12.1600
523.541 12.0519
523.695 11.9483
523.849 11.8490
524.002 11.7537
524.310 11.5741
524.617 11.4078
524.796 11.3169
524.974 11.2298
525.330 11.0657
525.686 10.9139
526.042 10.7729
526.398 10.6416
526.754 10.5189
527.110 10.4040
527.466 10.2961
527.741 10.2171
528.016 10.1416
528.292 10.0694
528.567 10.0003
528.842 9.93405
529.117 9.87043
529.667 9.75022
530.218 9.63860
530.768 9.53466
531.318 9.43754
531.868 9.34653
532.224 9.29056
532.581 9.23672
533.293 9.13487
534.005 9.04002
534.717 8.95135
535.429 8.86813
536.141 8.78980
536.854 8.71581
537.566 8.64576
538.278 8.57923
538.990 8.51590
539.702 8.45547
540.414 8.39770
541.126 8.34233
541.839 8.28920
542.551 8.23811
543.263 8.18895
544.040 8.13737
544.817 8.08792
545.399 8.05229
545.691 8.03500
545.982 8.01815
546.273 8.00184
546.565 7.98629
546.856 7.97191
547.002 7.96545
547.147 7.95991
547.285 7.95625
547.354 7.95546
547.422 7.95581
547.491 7.95783
547.560 7.96230
547.629 7.97034
547.698 7.98346
547.732 7.99253
547.766 8.00367
547.801 8.01720
547.835 8.03352
547.870 8.05301
547.904 8.07613
547.938 8.10333
547.973 8.13511
548.007 8.17195
548.042 8.21435
548.076 8.26280
548.110 8.31776
548.145 8.37962
548.179 8.44875
548.214 8.52539
548.248 8.60946
548.273 8.67637
548.299 8.74742
548.324 8.82251
548.349 8.90151
548.374 8.98423
548.400 9.07042
548.425 9.15980
548.450 9.25161
548.501 9.44270
548.551 9.63933
548.602 9.83671
548.653 10.0290
548.691 10.1689
548.729 10.2997
548.768 10.4196
548.806 10.5253
548.847 10.6194
548.887 10.6933
548.910 10.7247
548.932 10.7492
548.960 10.7700
548.993 10.7796
549.000 10.7796
549.030 10.7711
549.065 10.7445
549.104 10.6942
549.140 10.6304
549.175 10.5508
549.209 10.4616
549.242 10.3608
549.276 10.2499
549.310 10.1310
549.354 9.96447
549.398 9.79052
549.487 9.43574
549.531 9.26188
549.575 9.09431
549.620 8.93538
549.642 8.85956
549.664 8.78687
549.694 8.69227
549.724 8.60366
549.755 8.52061
549.785 8.44374
549.815 8.37250
549.845 8.30728
549.875 8.24767
549.905 8.19347
549.935 8.14424
549.965 8.10005
549.996 8.06040
550.026 8.02497
550.056 7.99333
550.086 7.96535
550.116 7.94060
550.146 7.91876
550.176 7.89948
550.206 7.88258
550.267 7.85473
550.327 7.83322
550.387 7.81658
550.447 7.80350
550.508 7.79306
550.568 7.78450
550.628 7.77730
550.749 7.76551
550.869 7.75576
550.990 7.74708
551.110 7.73903
551.351 7.72400
551.592 7.70983
551.833 7.69620
552.074 7.68293
552.556 7.65709
553.038 7.63184
553.520 7.60695
554.003 7.58227
554.485 7.55771
554.995 7.53172
555.505 7.50563
556.016 7.47935
556.526 7.45274
557.037 7.42565
557.547 7.39791
558.057 7.36925
558.568 7.33934
558.837 7.32290
559.107 7.30591
559.376 7.28827
559.645 7.26988
559.915 7.25058
560.184 7.23020
560.453 7.20854
560.588 7.19717
560.723 7.18539
560.879 7.17120
561.035 7.15639
561.191 7.14096
561.347 7.12499
561.425 7.11687
561.503 7.10877
561.581 7.10084
561.659 7.09337
561.737 7.08685
561.815 7.08217
561.854 7.08096
561.893 7.08087
561.932 7.08224
561.970 7.08552
562.009 7.09133
562.048 7.10038
562.087 7.11360
562.126 7.13212
562.165 7.15734
562.204 7.19094
562.224 7.21151
562.243 7.23495
562.263 7.26159
562.282 7.29159
562.302 7.32563
562.321 7.36395
562.341 7.40698
562.360 7.45514
562.380 7.50893
562.399 7.56884
562.419 7.63541
562.438 7.70920
562.458 7.79078
562.477 7.88078
562.497 7.97983
562.516 8.08858
562.536 8.20770
562.555 8.33789
562.575 8.47984
562.594 8.63343
562.616 8.81710
562.637 9.01739
562.658 9.23522
562.679 9.47029
562.701 9.72566
562.722 10.0011
562.743 10.2972
562.764 10.6132
562.786 10.9526
562.807 11.3144
562.828 11.6990
562.850 12.1046
562.871 12.5351
562.892 12.9863
562.913 13.4624
562.935 13.9583
562.961 14.6107
562.988 15.2952
563.014 16.0096
563.041 16.7511
563.094 18.3023
563.147 19.9137
563.218 22.0943
563.254 23.1648
563.289 24.2034
563.328 25.2925
563.367 26.3038
563.399 27.0594
563.431 27.7396
563.470 28.4553
563.509 29.0284
563.532 29.2971
563.551 29.4806
563.567 29.6021
563.590 29.7223
563.600 29.7600
563.626 29.8019
563.655 29.7600
563.684 29.6266
563.713 29.4028
563.753 28.9591
563.781 28.5386
563.810 28.0432
563.842 27.4231
563.874 26.7299
563.903 26.0376
563.931 25.3025
563.989 23.7260
564.079 21.1452
564.124 19.8504
564.168 18.5843
564.203 17.6449
564.237 16.7445
564.271 15.8864
564.305 15.0754
564.322 14.6887
564.339 14.3150
564.356 13.9545
564.374 13.6074
564.391 13.2739
564.408 12.9539
564.425 12.6474
564.442 12.3543
564.456 12.1163
564.471 11.8877
564.485 11.6684
564.500 11.4598
564.514 11.2588
564.529 11.0665
564.543 10.8830
564.558 10.7090
564.572 10.5421
564.587 10.3831
564.601 10.2319
564.616 10.0891
564.630 9.95260
564.645 9.82308
564.659 9.70031
564.674 9.58479
564.688 9.47468
564.703 9.37054
564.717 9.27211
564.731 9.17976
564.746 9.09197
564.760 9.00915
564.775 8.93106
564.789 8.85796
564.818 8.72330
564.847 8.60437
564.876 8.49906
564.905 8.40587
564.934 8.32317
564.963 8.25025
564.992 8.18547
565.021 8.12824
565.050 8.07723
565.079 8.03199
565.108 7.99146
565.137 7.95530
565.166 7.92268
565.195 7.89336
565.252 7.84249
565.310 7.79996
565.368 7.76374
565.426 7.73234
565.484 7.70467
565.542 7.67994
565.600 7.65759
565.716 7.61837
565.831 7.58471
565.937 7.55777
566.042 7.53358
566.147 7.51167
566.253 7.49167
566.463 7.45625
566.674 7.42563
566.884 7.39865
567.095 7.37457
567.305 7.35278
567.516 7.33286
567.874 7.30239
568.231 7.27526
568.589 7.25066
568.947 7.22801
569.305 7.20692
569.663 7.18710
570.021 7.16834
570.379 7.15045
571.053 7.11872
571.726 7.08898
572.400 7.06080
573.074 7.03383
573.747 7.00781
574.421 6.98259
575.768 6.93409
577.116 6.88760
578.463 6.84259
579.811 6.79868
581.158 6.75568
582.505 6.71338
583.853 6.67162
585.200 6.63028
586.548 6.58924
587.979 6.54583
589.411 6.50249
590.843 6.45909
592.274 6.41544
593.706 6.37135
595.137 6.32660
596.569 6.28074
597.285 6.25724
598.001 6.23323
598.927 6.20119
599.853 6.16766
600.316 6.15015
600.780 6.13202
601.243 6.11312
601.706 6.09328
601.980 6.08103
602.253 6.06830
602.527 6.05504
602.801 6.04113
603.074 6.02649
603.348 6.01098
603.622 5.99446
603.759 5.98578
603.895 5.97679
604.053 5.96601
604.211 5.95478
604.369 5.94312
604.527 5.93115
604.606 5.92514
604.685 5.91925
604.764 5.91363
604.843 5.90862
604.922 5.90477
605.001 5.90305
605.040 5.90345
605.080 5.90506
605.119 5.90824
605.159 5.91344
605.201 5.92189
605.243 5.93417
605.285 5.95136
605.327 5.97480
605.369 6.00612
605.390 6.02537
605.411 6.04725
605.432 6.07228
605.453 6.10053
605.475 6.13263
605.496 6.16865
605.517 6.20934
605.538 6.25474
605.559 6.30574
605.580 6.36235
605.601 6.42561
605.622 6.49546
605.643 6.57312
605.664 6.65843
605.685 6.75281
605.706 6.85596
605.727 6.96950
605.748 7.09298
605.769 7.22822
605.790 7.37456
605.811 7.53404
605.832 7.70575
605.855 7.90385
605.877 8.11804
605.900 8.34896
605.922 8.59604
605.944 8.86199
605.967 9.14619
605.989 9.44895
606.011 9.76903
606.034 10.1094
606.056 10.4687
606.079 10.8468
606.101 11.2414
606.123 11.6558
606.146 12.0855
606.190 12.9953
606.243 14.1406
606.296 15.3438
606.348 16.5825
606.401 17.8279
606.459 19.1668
606.488 19.8108
606.517 20.4267
606.553 21.1645
606.590 21.8390
606.619 22.3187
606.648 22.7469
606.690 23.2681
606.719 23.5514
606.732 23.6597
606.753 23.8037
606.768 23.8817
606.787 23.9613
606.800 23.9971
606.826 24.0269
606.859 23.9855
606.896 23.8311
606.934 23.5660
606.971 23.1957
607.009 22.7279
607.046 22.1735
607.094 21.3558
607.142 20.4367
607.179 19.6596
607.217 18.8484
607.292 17.1755
607.363 15.5804
607.399 14.8066
607.435 14.0603
607.470 13.3431
607.506 12.6620
607.542 12.0204
607.560 11.7153
607.578 11.4226
607.594 11.1656
607.610 10.9176
607.626 10.6786
607.643 10.4488
607.659 10.2279
607.675 10.0161
607.691 9.81317
607.707 9.62019
607.723 9.43465
607.740 9.25760
607.756 9.08888
607.772 8.92925
607.788 8.77653
607.804 8.63152
607.821 8.49398
607.837 8.36446
607.853 8.24110
607.869 8.12447
607.885 8.01432
607.901 7.91039
607.918 7.81242
607.934 7.72015
607.950 7.63332
607.966 7.55217
607.982 7.47544
607.999 7.40339
608.015 7.33579
608.031 7.27278
608.063 7.15768
608.096 7.05706
608.128 6.96867
608.160 6.89133
608.193 6.82369
608.225 6.76468
608.257 6.71281
608.290 6.66743
608.322 6.62740
608.354 6.59218
608.387 6.56090
608.419 6.53309
608.452 6.50825
608.484 6.48602
608.549 6.44769
608.613 6.41577
608.678 6.38857
608.743 6.36500
608.808 6.34418
608.872 6.32551
609.002 6.29304
609.131 6.26542
609.247 6.24373
609.363 6.22432
609.479 6.20672
609.595 6.19068
609.826 6.16223
610.058 6.13758
610.290 6.11577
610.521 6.09618
610.753 6.07834
610.984 6.06192
611.393 6.03563
611.802 6.01198
612.211 5.99028
612.620 5.97008
613.028 5.95103
613.437 5.93288
614.255 5.89866
615.073 5.86644
615.890 5.83562
616.708 5.80580
617.525 5.77666
619.161 5.71975
620.796 5.66389
621.995 5.62323
623.194 5.58261
625.592 5.50112
627.991 5.41868
630.389 5.33472
632.788 5.24888
635.186 5.16066
637.584 5.06969
639.983 4.97563
641.727 4.90493
643.471 4.83211
645.215 4.75692
646.960 4.67906
648.704 4.59825
649.576 4.55662
650.448 4.51394
651.320 4.47022
652.192 4.42533
653.064 4.37912
653.937 4.33146
654.863 4.27888
655.327 4.25168
655.790 4.22381
656.253 4.19517
656.717 4.16567
657.180 4.13515
657.643 4.10343
657.929 4.08313
