Ru-101(n,g) ENDFB-8.0
139.689 0.468645
139.717 0.487718
139.745 0.508153
139.773 0.530263
139.801 0.554175
139.828 0.580123
139.856 0.608280
139.875 0.629205
139.894 0.651509
139.913 0.675338
139.932 0.700863
139.952 0.728278
139.971 0.757812
139.990 0.789726
140.009 0.824327
140.028 0.861969
140.047 0.903066
140.066 0.948096
140.085 0.997620
140.104 1.05228
140.123 1.11284
140.143 1.18015
140.162 1.25523
140.179 1.33134
140.196 1.41584
140.214 1.50983
140.231 1.61395
140.249 1.73078
140.257 1.79423
140.266 1.86053
140.275 1.93144
140.283 2.00644
140.292 2.08577
140.301 2.16870
140.309 2.25743
140.318 2.35129
140.327 2.45059
140.335 2.55438
140.344 2.66539
140.353 2.78279
140.361 2.90690
140.370 3.03654
140.379 3.17508
140.387 3.32143
140.396 3.47598
140.405 3.63720
140.413 3.80924
140.422 3.99069
140.431 4.18198
140.439 4.38117
140.449 4.61588
140.458 4.86157
140.468 5.12399
140.478 5.39826
140.487 5.69077
140.497 5.99601
140.506 6.32099
140.516 6.65953
140.525 7.01931
140.535 7.39341
140.544 7.79023
140.554 8.20201
140.564 8.63792
140.573 9.08933
140.583 9.56616
140.592 10.0589
140.602 10.5782
140.611 11.1135
140.630 12.2553
140.649 13.4855
140.669 14.8041
140.688 16.2100
140.707 17.7008
140.726 19.2725
140.745 20.9107
140.767 22.9467
140.790 25.0635
140.835 29.4643
140.873 33.2448
140.912 36.9334
140.948 40.2572
140.966 41.7964
140.984 43.2357
141.004 44.6220
141.023 45.8584
141.030 46.2750
141.049 47.2977
141.068 48.1431
141.088 48.8469
141.109 49.3174
141.125 49.5158
141.140 49.5785
141.158 49.4857
141.175 49.2224
141.196 48.6724
141.217 47.8846
141.239 46.8696
141.260 45.6437
141.281 44.2257
141.302 42.6450
141.333 40.0824
141.364 37.2948
141.406 33.2152
141.448 29.0369
141.491 24.9262
141.512 22.9468
141.533 21.0472
141.551 19.4660
141.570 17.9532
141.588 16.5136
141.606 15.1582
141.624 13.8745
141.643 12.6714
141.661 11.5493
141.679 10.5128
141.690 9.94505
141.700 9.40334
141.711 8.88715
141.721 8.40045
141.732 7.93339
141.743 7.49006
141.753 7.06978
141.764 6.67548
141.774 6.29891
141.785 5.94314
141.796 5.60740
141.806 5.29378
141.817 4.99550
141.827 4.71484
141.838 4.45100
141.848 4.20543
141.862 3.91156
141.875 3.64081
141.889 3.39163
141.902 3.16416
141.916 2.95356
141.929 2.76160
141.943 2.58410
141.956 2.42249
141.970 2.27317
141.983 2.13629
141.997 2.01084
142.010 1.89664
142.023 1.79111
142.037 1.69499
142.050 1.60608
142.064 1.52498
142.074 1.46547
142.085 1.40972
142.096 1.35747
142.106 1.30846
142.117 1.26245
142.127 1.21923
142.138 1.17858
142.148 1.14067
142.170 1.07060
142.191 1.00842
142.212 0.952480
142.233 0.902414
142.254 0.856973
142.275 0.815940
142.297 0.778373
142.318 0.744161
142.339 0.712586
142.360 0.683610
142.381 0.656674
142.402 0.631789
142.427 0.604510
142.452 0.579347
142.477 0.556058
142.502 0.534436
142.527 0.514307
142.552 0.495521
142.577 0.477948
142.602 0.461476
142.627 0.446006
142.652 0.431454
142.702 0.404803
142.752 0.381009
142.802 0.359658
142.845 0.343214
142.887 0.328147
142.929 0.314270
142.972 0.301458
143.014 0.289603
143.056 0.278609
143.098 0.268393
143.141 0.258884
143.183 0.249997
143.225 0.241716
143.268 0.233970
143.310 0.226713
143.395 0.213511
143.479 0.201834
143.541 0.194162
143.602 0.187118
143.664 0.180616
143.725 0.174622
143.818 0.166455
143.910 0.159161
143.995 0.153136
144.079 0.147677
144.164 0.142714
144.249 0.138191
144.333 0.134057
144.418 0.130280
144.502 0.126822
144.587 0.123650
144.756 0.118059
144.926 0.113335
145.095 0.109333
145.264 0.105943
145.379 0.103935
145.495 0.102147
145.726 0.0991489
145.956 0.0968068
146.187 0.0950181
146.418 0.0937108
146.649 0.0928299
146.880 0.0923318
147.110 0.0921831
147.449 0.0925487
147.787 0.0935680
148.126 0.0952216
148.464 0.0975149
148.803 0.100476
149.141 0.104156
149.480 0.108633
149.649 0.111201
149.818 0.114010
150.080 0.118874
150.341 0.124446
150.603 0.130828
150.864 0.138143
150.995 0.142198
151.126 0.146546
151.257 0.151212
151.388 0.156225
151.518 0.161629
151.649 0.167458
151.780 0.173756
151.911 0.180562
152.080 0.190229
152.249 0.200976
152.418 0.212977
152.588 0.226412
152.757 0.241534
152.842 0.249806
152.926 0.258609
153.011 0.267990
153.095 0.277997
153.180 0.288690
153.265 0.300130
153.388 0.318258
153.511 0.338370
153.634 0.360765
153.757 0.385802
153.819 0.399457
153.880 0.413921
153.942 0.429314
154.003 0.445662
154.065 0.463105
154.126 0.481683
154.188 0.501531
154.249 0.522767
154.334 0.554535
154.419 0.589552
154.503 0.628325
154.588 0.671421
154.672 0.719576
154.715 0.745750
154.757 0.773495
154.799 0.802939
154.842 0.834228
154.884 0.867523
154.926 0.903003
154.996 0.966385
155.065 1.03710
155.099 1.07573
155.134 1.11660
155.169 1.16002
155.203 1.20620
155.238 1.25556
155.273 1.30807
155.307 1.36421
155.342 1.42433
155.376 1.48884
155.411 1.55820
155.446 1.63295
155.480 1.71371
155.523 1.82193
155.565 1.94154
155.607 2.07472
155.628 2.14731
155.649 2.22389
155.671 2.30561
155.692 2.39255
155.713 2.48526
155.734 2.58386
155.755 2.68996
155.776 2.80334
155.798 2.92600
155.819 3.05782
155.840 3.20126
155.861 3.35636
155.882 3.52623
155.903 3.71114
155.925 3.91503
155.946 4.13847
155.967 4.38651
155.988 4.66015
156.009 4.96584
156.030 5.30509
156.051 5.68619
156.062 5.89362
156.073 6.11123
156.083 6.34397
156.094 6.59073
156.104 6.85246
156.115 7.12744
156.125 7.42198
156.136 7.73463
156.147 8.06657
156.157 8.41560
156.170 8.85910
156.182 9.33513
156.195 9.84604
156.207 10.3943
156.220 10.9824
156.232 11.6132
156.245 12.2893
156.257 13.0137
156.270 13.7894
156.282 14.6194
156.295 15.5069
156.307 16.4550
156.320 17.4670
156.332 18.5461
156.345 19.6957
156.357 20.9190
156.368 22.0164
156.378 23.1711
156.389 24.3848
156.399 25.6471
156.410 26.9837
156.421 28.3846
156.431 29.8513
156.442 31.3704
156.452 32.9721
156.463 34.6435
156.484 38.1814
156.505 42.0230
156.526 46.1340
156.542 49.3144
156.557 52.6443
156.573 56.1201
156.588 59.7365
156.603 63.4871
156.619 67.3636
156.634 71.3563
156.649 75.4268
156.671 81.2138
156.692 87.1073
156.713 93.1188
156.734 99.1424
156.776 111.148
156.819 122.595
156.846 129.368
156.873 135.592
156.894 140.030
156.915 143.974
156.936 147.395
156.957 150.248
156.986 153.140
157.014 154.840
157.040 155.325
157.061 154.975
157.076 154.284
157.092 153.238
157.108 151.832
157.123 150.095
157.150 146.299
157.177 141.617
157.204 136.138
157.231 129.977
157.265 121.355
157.299 112.096
157.326 104.541
157.353 96.8812
157.407 81.7327
157.434 74.4135
157.460 67.3832
157.487 60.7055
157.514 54.4288
157.536 49.6179
157.558 45.1100
157.580 40.9113
157.602 37.0228
157.613 35.1940
157.624 33.4412
157.635 31.7633
157.646 30.1592
157.657 28.6273
157.668 27.1663
157.679 25.7743
157.690 24.4496
157.704 22.9130
157.717 21.4813
157.731 20.1295
157.744 18.8736
157.758 17.6909
157.771 16.5948
157.784 15.5650
157.798 14.6127
157.811 13.7198
157.825 12.8956
157.838 12.1240
157.852 11.4128
157.865 10.7478
157.879 10.1356
157.892 9.56768
157.905 9.04107
157.920 8.50739
157.935 8.01621
157.949 7.56412
157.964 7.15062
157.979 6.76707
157.993 6.41364
158.008 6.08775
158.023 5.78899
158.037 5.51108
158.052 5.25412
158.067 5.01627
158.081 4.79729
158.096 4.59262
158.111 4.40367
158.125 4.22658
158.140 4.06259
158.154 3.92061
158.167 3.78810
158.194 3.54477
158.221 3.32787
158.248 3.13350
158.275 2.95840
158.301 2.79987
158.328 2.65566
158.355 2.52437
158.382 2.40347
158.409 2.29216
158.436 2.18932
158.463 2.09401
158.490 2.00544
158.517 1.92292
158.543 1.84585
158.570 1.77399
158.597 1.70634
158.624 1.64279
158.651 1.58300
158.678 1.52664
158.732 1.42319
158.785 1.33073
158.839 1.24739
158.893 1.17210
158.947 1.10382
159.000 1.04180
159.045 0.994927
159.089 0.951431
159.133 0.910898
159.177 0.873058
159.221 0.837672
159.265 0.804528
159.309 0.773436
159.353 0.744226
159.397 0.716747
159.441 0.690863
159.485 0.666449
159.529 0.643395
159.617 0.600975
159.705 0.562903
159.758 0.541517
159.812 0.521423
159.866 0.502519
159.920 0.484745
159.973 0.467949
160.027 0.452092
160.135 0.422945
160.242 0.396771
160.350 0.373219
160.457 0.351912
160.565 0.332608
160.643 0.319658
160.721 0.307568
160.800 0.296249
160.878 0.285637
160.956 0.275662
161.034 0.266298
161.191 0.249173
161.347 0.233914
161.504 0.220273
161.660 0.208018
161.817 0.196984
161.924 0.190017
162.032 0.183509
162.139 0.177420
162.247 0.171722
162.462 0.161352
162.677 0.152185
162.892 0.144042
163.107 0.136785
163.322 0.130294
163.538 0.124467
163.723 0.119908
163.909 0.115740
164.095 0.111920
164.281 0.108407
164.467 0.105170
164.652 0.102183
164.838 0.0994241
165.024 0.0968764
165.395 0.0923356
165.767 0.0884384
166.139 0.0850829
166.510 0.0821908
166.823 0.0800655
167.136 0.0781898
167.449 0.0765363
167.762 0.0750822
168.075 0.0738105
168.387 0.0727102
169.013 0.0709282
169.639 0.0696267
170.265 0.0687540
170.891 0.0682580
171.516 0.0681000
171.947 0.0681729
172.377 0.0683854
173.237 0.0692120
174.098 0.0705585
174.958 0.0724243
175.819 0.0748267
176.679 0.0778027
177.110 0.0795225
177.540 0.0814084
177.970 0.0834706
178.400 0.0857212
179.065 0.0896050
179.730 0.0940346
180.395 0.0990864
181.060 0.104854
181.392 0.108040
181.725 0.111447
182.057 0.115081
182.390 0.118969
182.722 0.123158
183.055 0.127667
183.387 0.132520
183.719 0.137746
184.150 0.145130
184.580 0.153296
185.010 0.162359
185.440 0.172445
185.871 0.183714
186.301 0.196350
186.516 0.203250
186.731 0.210580
186.946 0.218378
187.161 0.226682
187.494 0.240621
187.826 0.256069
188.159 0.273247
188.491 0.292413
188.658 0.302841
188.824 0.313875
188.990 0.325573
189.156 0.337997
189.322 0.351226
189.489 0.365319
189.655 0.380358
189.821 0.396424
190.036 0.418906
190.251 0.443487
190.466 0.470450
190.682 0.500111
190.897 0.532846
191.112 0.569096
191.327 0.609383
191.542 0.654333
191.747 0.702298
191.850 0.728372
191.953 0.755960
192.055 0.785240
192.158 0.816323
192.261 0.849361
192.363 0.884486
192.466 0.921950
192.569 0.961925
192.671 1.00464
192.774 1.05030
192.877 1.09929
192.979 1.15188
193.082 1.20846
193.185 1.26938
193.292 1.33851
193.400 1.41357
193.507 1.49542
193.615 1.58472
193.723 1.68260
193.830 1.79001
193.938 1.90844
194.045 2.03924
194.153 2.18447
194.260 2.34623
194.314 2.43411
194.368 2.52715
194.422 2.62577
194.475 2.73023
194.529 2.84143
194.583 2.95975
194.637 3.08581
194.691 3.22007
194.744 3.36381
194.798 3.51768
194.852 3.68267
194.906 3.85956
194.950 4.01448
194.994 4.17924
195.038 4.35470
195.082 4.54184
195.126 4.74177
195.170 4.95572
195.214 5.18509
195.258 5.43146
195.311 5.75844
195.365 6.11737
195.419 6.51277
195.473 6.95009
195.527 7.43591
195.580 7.97828
195.607 8.27372
195.634 8.58723
195.661 8.92049
195.688 9.27402
195.714 9.63518
195.739 10.0202
195.765 10.4314
195.791 10.8699
195.816 11.3422
195.842 11.8504
195.868 12.3987
195.893 12.9897
195.919 13.6335
195.945 14.3347
195.970 15.1009
195.996 15.9377
196.009 16.3905
196.022 16.8621
196.035 17.3577
196.047 17.8789
196.060 18.4320
196.073 19.0102
196.086 19.6198
196.099 20.2632
196.112 20.9810
196.126 21.7361
196.139 22.5432
196.152 23.3937
196.166 24.3041
196.179 25.2649
196.193 26.2946
196.206 27.3827
196.220 28.5501
196.233 29.7847
196.247 31.1106
196.260 32.5138
196.274 34.0216
196.287 35.6179
196.300 37.3205
196.314 39.1365
196.327 41.0883
196.341 43.1548
196.354 45.3751
196.368 47.7249
196.381 50.2481
196.394 52.9166
196.408 55.7796
196.421 58.8044
196.435 62.0460
196.448 65.4664
196.462 69.1269
196.475 72.9835
196.489 77.1042
196.502 81.4379
196.515 86.0246
196.529 90.8739
196.540 95.0577
196.551 99.4302
196.562 103.996
196.573 108.761
196.584 113.728
196.595 118.902
196.606 124.287
196.617 129.887
196.628 135.704
196.639 141.741
196.661 154.483
196.683 168.124
196.705 182.665
196.718 192.029
196.732 201.651
196.759 221.922
196.786 243.405
196.812 265.993
196.839 289.547
196.866 313.893
196.920 364.003
196.974 414.482
197.027 462.725
197.057 487.287
197.086 509.911
197.113 528.694
197.140 545.204
197.170 560.928
197.201 573.101
197.220 579.062
197.240 583.342
197.260 585.900
197.280 586.711
197.287 586.591
197.308 584.855
197.330 581.095
197.351 575.351
197.373 567.688
197.402 554.160
197.432 537.442
197.460 518.927
197.488 498.174
197.514 477.621
197.539 455.877
197.565 433.150
197.590 409.724
197.647 356.983
197.703 304.974
197.731 279.878
197.759 255.725
197.787 232.696
197.815 210.932
197.843 190.532
197.857 180.832
197.871 171.561
197.885 162.591
197.899 154.049
197.913 145.870
197.927 138.051
197.941 130.537
197.955 123.428
197.969 116.665
197.983 110.239
197.998 104.100
198.012 98.3250
198.026 92.8608
198.040 87.6965
198.054 82.7877
198.068 78.1928
198.082 73.8347
198.096 69.7637
198.110 65.9098
198.124 62.3163
198.138 58.9201
198.152 55.7581
198.166 52.7739
198.180 49.9988
198.194 47.3827
198.208 44.9521
198.222 42.6625
198.236 40.5366
198.250 38.5486
198.264 36.6897
198.283 34.3351
198.303 32.1982
198.322 30.2376
198.341 28.4568
198.360 26.8208
198.379 25.3323
198.398 23.9623
198.417 22.7127
198.437 21.5595
198.456 20.5046
198.475 19.5279
198.494 18.6314
198.513 17.7983
198.532 17.0307
198.552 16.3147
198.571 15.6525
198.599 14.7590
198.627 13.9504
198.655 13.2154
198.683 12.5470
198.711 11.9324
198.739 11.3675
198.767 10.8465
198.795 10.3660
198.823 9.91855
198.851 9.50221
198.880 9.11387
198.908 8.75209
198.936 8.41191
198.964 8.09262
198.992 7.79238
199.020 7.51056
199.048 7.24374
199.076 6.99168
199.132 6.52739
199.188 6.10990
199.245 5.73347
199.301 5.39150
199.357 5.08082
199.413 4.79663
199.469 4.53680
199.536 4.25642
199.602 4.00194
199.668 3.77018
199.735 3.55876
199.801 3.36475
199.867 3.18678
199.934 3.02260
200.000 2.87125
200.059 2.74652
200.118 2.62990
200.176 2.52068
200.235 2.41842
200.294 2.32222
200.353 2.23174
200.412 2.14655
200.470 2.06637
200.529 1.99055
200.588 1.91891
200.705 1.78706
200.823 1.66849
200.940 1.56163
201.058 1.46482
201.176 1.37699
201.293 1.29691
201.411 1.22383
201.528 1.15684
201.646 1.09539
201.763 1.03878
201.881 0.986604
201.998 0.938321
202.116 0.893616
202.234 0.852070
202.351 0.813452
202.469 0.777434
202.586 0.743847
202.704 0.712426
202.821 0.683042
202.939 0.655476
203.056 0.629625
203.174 0.605309
203.291 0.582449
203.409 0.560893
203.527 0.540579
203.644 0.521396
203.762 0.503264
203.997 0.469839
204.232 0.439797
204.467 0.412696
204.702 0.388166
204.937 0.365894
205.172 0.345611
205.407 0.327090
205.642 0.310145
205.845 0.296638
206.048 0.284092
206.251 0.272403
206.454 0.261495
206.658 0.251283
206.861 0.241721
207.064 0.232756
207.267 0.224343
207.470 0.216436
207.673 0.209002
208.079 0.195405
208.485 0.183298
208.891 0.172482
209.126 0.166738
209.361 0.161340
209.831 0.151478
210.301 0.142715
210.771 0.134904
211.242 0.127917
211.712 0.121652
212.182 0.116022
212.652 0.110953
213.058 0.106977
213.464 0.103347
213.870 0.100035
214.276 0.0969868
214.683 0.0941820
215.089 0.0916096
215.495 0.0892533
215.901 0.0870962
216.307 0.0851238
216.713 0.0833246
217.525 0.0801984
218.337 0.0776432
219.149 0.0756019
220.004 0.0739613
220.859 0.0728075
221.714 0.0721178
222.568 0.0718832
223.466 0.0721299
224.364 0.0728991
225.261 0.0742257
225.710 0.0751146
226.159 0.0761649
226.608 0.0773877
227.057 0.0787956
227.505 0.0804028
227.954 0.0822268
228.403 0.0842883
228.852 0.0866080
229.301 0.0892012
229.749 0.0921050
230.220 0.0955485
230.690 0.0994418
231.160 0.103842
231.630 0.108820
232.100 0.114469
232.570 0.120896
233.041 0.128234
233.276 0.132295
233.511 0.136646
233.874 0.144014
234.237 0.152257
234.601 0.161517
234.964 0.171956
235.146 0.177677
235.327 0.183766
235.509 0.190257
235.691 0.197186
235.872 0.204605
236.054 0.212555
236.236 0.221096
236.417 0.230273
236.652 0.243209
236.888 0.257484
237.123 0.273289
237.358 0.290841
237.593 0.310423
237.828 0.332353
237.945 0.344323
238.063 0.357021
238.180 0.370521
238.298 0.384890
238.480 0.409004
238.661 0.435707
238.843 0.465378
239.025 0.498454
239.116 0.516463
239.206 0.535524
239.297 0.555745
239.388 0.577225
239.479 0.600099
239.570 0.624439
239.660 0.650404
239.751 0.678142
239.869 0.716976
239.986 0.759440
240.104 0.806085
240.221 0.857391
240.339 0.914109
240.457 0.976925
240.574 1.04688
240.633 1.08486
240.692 1.12499
240.750 1.16756
240.809 1.21273
240.868 1.26069
240.927 1.31161
240.986 1.36592
241.044 1.42384
241.103 1.48570
241.162 1.55176
241.221 1.62267
241.279 1.69878
241.338 1.78065
241.397 1.86871
241.456 1.96398
241.515 2.06711
241.573 2.17902
241.632 2.30057
241.691 2.43341
241.750 2.57881
241.808 2.73847
241.867 2.91414
241.926 3.10887
241.985 3.32534
242.044 3.56721
242.073 3.69905
242.102 3.83854
242.132 3.98738
242.161 4.14596
242.190 4.31527
242.220 4.49641
242.249 4.69065
242.279 4.89944
242.308 5.12447
242.337 5.36682
242.367 5.63038
242.396 5.91696
242.426 6.22959
242.455 6.57058
242.484 6.94633
242.514 7.36048
242.543 7.81856
242.572 8.32513
242.592 8.70528
242.612 9.11290
242.633 9.55498
242.653 10.0303
242.673 10.5470
242.693 11.1039
242.713 11.7105
242.733 12.3654
242.753 13.0799
242.773 13.8522
242.793 14.6956
242.813 15.6078
242.833 16.6042
242.853 17.6818
242.873 18.8524
242.893 20.1235
242.908 21.1264
242.922 22.1911
242.937 23.3208
242.952 24.5188
242.967 25.7887
242.981 27.1339
242.996 28.5578
243.011 30.0534
243.025 31.6446
243.040 33.3249
243.055 35.0978
243.069 36.9665
243.084 38.9341
243.099 41.0039
243.113 43.1786
243.128 45.4451
243.149 48.9640
243.171 52.7228
243.192 56.7266
243.214 60.9584
243.236 65.7409
243.259 70.8041
243.282 76.1441
243.304 81.7540
243.327 87.6232
243.350 93.7377
243.372 100.079
243.395 106.625
243.425 115.365
243.454 124.337
243.483 133.463
243.513 142.624
243.558 156.750
243.604 170.376
243.633 178.754
243.662 186.645
243.692 193.936
243.721 200.497
243.753 206.776
243.785 211.966
243.808 214.902
243.831 217.213
243.853 218.892
243.876 219.922
243.900 220.294
243.925 219.876
243.949 218.672
243.974 216.694
243.998 213.968
244.023 210.539
244.043 207.238
244.063 203.534
244.103 194.978
244.142 185.203
244.181 174.420
244.208 166.585
244.235 158.512
244.289 141.910
244.367 117.550
244.407 105.859
244.446 94.7111
244.466 89.3676
244.485 84.2047
244.505 79.2325
244.525 74.4828
244.544 69.9129
244.564 65.5516
244.584 61.4010
244.603 57.4811
244.619 54.4170
244.636 51.4920
244.652 48.7044
244.668 46.0518
244.684 43.5315
244.700 41.1403
244.716 38.8748
244.732 36.7441
244.748 34.7175
244.764 32.8047
244.780 31.0012
244.796 29.3026
244.813 27.7044
244.829 26.2019
244.845 24.7908
244.861 23.4744
244.880 21.9647
244.900 20.5702
244.920 19.2832
244.939 18.1018
244.959 17.0069
244.979 15.9977
244.999 15.0677
245.018 14.2149
245.038 13.4247
245.058 12.6963
245.077 12.0245
245.097 11.4076
245.117 10.8349
245.136 10.3082
245.156 9.81830
245.175 9.36684
245.197 8.90913
245.218 8.48703
245.240 8.09715
245.261 7.73803
245.283 7.40356
245.304 7.09439
245.326 6.80540
245.347 6.53727
245.369 6.28572
245.390 6.05043
245.412 5.82993
245.433 5.62388
245.455 5.42918
245.476 5.24662
245.519 4.91076
245.558 4.63330
245.598 4.38198
245.637 4.15219
245.676 3.94234
245.716 3.74905
245.755 3.57134
245.794 3.40706
245.834 3.25477
245.873 3.11293
245.912 2.98119
245.952 2.85796
245.991 2.74305
246.030 2.63517
246.070 2.53424
246.109 2.43941
246.148 2.35018
246.188 2.26592
246.227 2.18663
246.306 2.04076
246.384 1.91008
246.463 1.79269
246.542 1.68657
246.620 1.59057
246.699 1.50325
246.778 1.42380
246.842 1.36387
246.906 1.30815
246.971 1.25627
247.035 1.20796
247.099 1.16280
247.164 1.12060
247.228 1.08112
247.293 1.04422
247.357 1.00960
247.421 0.977146
247.550 0.918213
247.679 0.866313
247.808 0.820708
247.886 0.795615
247.965 0.772486
248.044 0.751216
248.122 0.731735
248.201 0.713919
248.280 0.697732
248.358 0.683127
248.437 0.670084
248.516 0.658553
248.594 0.648547
248.673 0.640077
248.752 0.633182
248.830 0.627893
248.909 0.624293
248.988 0.622481
249.066 0.622588
249.159 0.625425
249.252 0.631559
249.345 0.641492
249.438 0.655907
249.485 0.665075
249.531 0.675741
249.578 0.688084
249.624 0.702318
249.671 0.718709
249.717 0.737581
249.764 0.759340
249.810 0.784442
249.841 0.803029
249.871 0.823569
249.901 0.846327
249.932 0.871617
249.962 0.899813
249.993 0.931356
250.023 0.966774
250.053 1.00669
250.084 1.05185
250.114 1.10312
250.145 1.16154
250.175 1.22832
250.190 1.26527
250.205 1.30486
250.221 1.34730
250.236 1.39281
250.251 1.44165
250.266 1.49406
250.281 1.55034
250.297 1.61036
250.316 1.69536
250.336 1.78861
250.356 1.89092
250.375 2.00253
250.395 2.12550
250.415 2.26025
250.434 2.40779
250.454 2.56835
250.474 2.74469
250.493 2.93719
250.513 3.14704
250.533 3.37429
250.552 3.62249
250.572 3.89037
250.592 4.18193
250.611 4.49544
250.625 4.72559
250.638 4.96593
250.652 5.21848
250.665 5.48357
250.678 5.76153
250.692 6.05266
250.705 6.35721
250.719 6.67544
250.732 7.01009
250.745 7.35638
250.772 8.09163
250.799 8.88417
250.826 9.73377
250.846 10.3941
250.865 11.0838
250.885 11.8019
250.905 12.5431
250.944 14.1066
250.983 15.7485
251.051 18.7129
251.119 21.6921
251.158 23.3522
251.198 24.9163
251.237 26.3478
251.276 27.6009
251.296 28.1521
251.316 28.6441
251.335 29.0784
251.355 29.4471
251.388 29.9147
251.420 30.1893
251.450 30.2665
251.480 30.1788
251.509 29.9273
251.529 29.6706
251.549 29.3450
251.569 28.9530
251.589 28.5000
251.609 27.9794
251.628 27.4045
251.668 26.0983
251.708 24.6191
251.748 23.0116
251.799 20.8385
251.849 18.6026
251.889 16.8493
251.929 15.1419
251.969 13.4996
252.009 11.9526
252.029 11.2150
252.049 10.5098
252.069 9.83085
252.089 9.18601
252.109 8.56933
252.129 7.98726
252.148 7.43667
252.168 6.91737
252.187 6.44798
252.206 6.00872
252.225 5.59642
252.244 5.21029
252.264 4.84762
252.283 4.51126
252.302 4.19820
252.321 3.90740
252.340 3.63637
252.359 3.38684
252.378 3.15620
252.397 2.94333
252.416 2.74712
252.435 2.56647
252.454 2.40034
252.473 2.24769
252.493 2.10049
252.513 1.96669
252.533 1.84390
252.552 1.73238
252.572 1.63008
252.592 1.53718
252.612 1.45235
252.632 1.37486
252.652 1.30369
252.672 1.23892
252.692 1.17961
252.712 1.12525
252.732 1.07511
252.752 1.02926
252.772 0.987049
252.792 0.948120
252.811 0.913547
252.830 0.881611
252.849 0.851896
252.868 0.824197
252.887 0.798199
252.906 0.774006
252.944 0.730034
252.982 0.691020
253.020 0.656341
253.058 0.625223
253.096 0.597125
253.134 0.571547
253.172 0.548265
253.210 0.526861
253.248 0.507206
253.286 0.488994
253.324 0.472150
253.362 0.456483
253.400 0.441870
253.451 0.423802
253.502 0.407252
253.552 0.392008
253.603 0.377920
253.654 0.364839
253.705 0.352706
253.755 0.341403
253.806 0.330847
253.907 0.311685
254.009 0.294785
254.110 0.279744
254.212 0.266299
254.292 0.256673
254.371 0.247795
254.451 0.239570
254.531 0.231931
254.610 0.224816
254.690 0.218174
254.849 0.206133
255.009 0.195507
255.168 0.186060
255.328 0.177605
255.487 0.169993
255.647 0.163096
255.806 0.156820
255.965 0.151081
256.125 0.145810
256.284 0.140949
256.444 0.136459
256.603 0.132296
256.762 0.128425
257.081 0.121444
257.400 0.115324
257.719 0.109916
258.038 0.105105
258.328 0.101176
258.617 0.0976133
258.907 0.0943596
259.197 0.0913762
259.487 0.0886333
259.777 0.0861091
260.067 0.0837798
260.357 0.0816272
260.936 0.0777828
261.516 0.0744634
262.096 0.0715829
262.675 0.0690735
263.197 0.0670876
263.719 0.0653276
264.241 0.0637712
264.762 0.0624048
265.284 0.0611831
265.806 0.0600982
266.327 0.0591408
266.849 0.0583041
267.893 0.0569443
268.936 0.0559559
269.980 0.0552920
271.023 0.0549182
271.950 0.0548088
273.226 0.0549777
274.501 0.0554968
275.777 0.0563578
277.052 0.0575631
278.327 0.0591221
279.603 0.0610582
280.878 0.0634026
282.153 0.0661990
283.255 0.0690246
284.356 0.0722803
285.458 0.0760263
286.559 0.0803374
287.110 0.0827355
287.660 0.0853098
288.211 0.0880818
288.762 0.0910622
289.313 0.0942670
289.863 0.0977053
290.414 0.101442
290.965 0.105494
291.602 0.110616
292.240 0.116254
292.878 0.122481
293.515 0.129376
294.153 0.137040
294.791 0.145588
295.428 0.155162
295.747 0.160385
296.066 0.165930
296.617 0.176355
297.167 0.187987
297.718 0.201026
297.993 0.208146
298.269 0.215709
298.544 0.223758
298.820 0.232331
299.095 0.241475
299.370 0.251229
299.646 0.261655
299.921 0.272816
300.196 0.284814
300.472 0.297730
300.791 0.313967
301.109 0.331720
301.428 0.351191
301.747 0.372613
302.066 0.396266
302.385 0.422461
302.703 0.451592
303.022 0.484122
303.312 0.517125
303.602 0.553897
303.747 0.573900
303.892 0.595074
304.037 0.617528
304.182 0.641369
304.327 0.666731
304.472 0.693710
304.616 0.722464
304.761 0.753154
304.906 0.785986
305.051 0.821123
305.196 0.858824
305.341 0.899360
305.501 0.947620
305.660 1.00011
305.819 1.05737
305.979 1.12001
306.138 1.18879
306.298 1.26445
306.457 1.34801
306.616 1.44064
306.776 1.54381
306.856 1.59981
306.935 1.65907
307.015 1.72188
307.095 1.78853
307.174 1.85934
307.254 1.93467
307.334 2.01494
307.414 2.10058
307.493 2.19211
307.573 2.29010
307.653 2.39519
307.732 2.50810
307.812 2.62966
307.892 2.76081
307.964 2.88936
308.037 3.02747
308.109 3.17658
308.182 3.33747
308.261 3.53036
308.341 3.74137
308.421 3.97326
308.500 4.22900
308.580 4.51218
308.660 4.82710
308.740 5.17903
308.779 5.37108
308.819 5.57443
308.856 5.77106
308.892 5.97867
308.928 6.19941
308.964 6.43319
309.001 6.68258
309.037 6.94764
309.073 7.23065
309.109 7.53347
309.145 7.85914
309.182 8.20832
309.218 8.58469
309.254 8.99150
309.290 9.43383
309.327 9.91365
309.363 10.4373
309.399 11.0108
309.419 11.3516
309.439 11.7092
309.459 12.0887
309.479 12.4880
309.499 12.9127
309.519 13.3604
309.539 13.8353
309.558 14.3397
309.578 14.8786
309.598 15.4493
309.618 16.0572
309.638 16.7055
309.658 17.4010
309.678 18.1404
309.698 18.9308
309.718 19.7764
309.738 20.6864
309.758 21.6564
309.778 22.6958
309.798 23.8101
