Gd-160(n,tot) ENDFB-8.0
0.000175000 34.6174
0.000181250 34.0785
0.000187500 33.5675
0.000193750 33.0821
0.000200000 32.6202
0.000209375 31.9676
0.000218750 31.3585
0.000228125 30.7885
0.000237500 30.2535
0.000246875 29.7501
0.000256250 29.2754
0.000265625 28.8269
0.000275000 28.4021
0.000284375 27.9992
0.000293750 27.6162
0.000303125 27.2518
0.000312500 26.9044
0.000321875 26.5727
0.000331250 26.2556
0.000340625 25.9522
0.000350000 25.6614
0.000359375 25.3824
0.000368750 25.1144
0.000378125 24.8568
0.000387500 24.6089
0.000396875 24.3701
0.000406250 24.1399
0.000425000 23.7033
0.000443750 23.2955
0.000462500 22.9135
0.000481250 22.5548
0.000500000 22.2171
0.000515625 21.9503
0.000531250 21.6957
0.000546875 21.4525
0.000562500 21.2197
0.000578125 20.9968
0.000593750 20.7830
0.000609375 20.5777
0.000625000 20.3804
0.000640625 20.1906
0.000656250 20.0078
0.000671875 19.8316
0.000687500 19.6616
0.000718750 19.3389
0.000750000 19.0371
0.000781250 18.7542
0.000812500 18.4882
0.000843750 18.2375
0.000875000 18.0007
0.000906250 17.7766
0.000937500 17.5642
0.000968750 17.3623
0.00100000 17.1702
0.00103125 16.9872
0.00106250 16.8124
0.00109375 16.6454
0.00112500 16.4856
0.00115625 16.3325
0.00118750 16.1856
0.00121875 16.0445
0.00125000 15.9089
0.00128125 15.7783
0.00131250 15.6526
0.00134375 15.5314
0.00137500 15.4144
0.00143750 15.1922
0.00150000 14.9844
0.00156250 14.7895
0.00162500 14.6061
0.00168750 14.4332
0.00175000 14.2698
0.00181250 14.1152
0.00187500 13.9685
0.00193750 13.8290
0.00200000 13.6963
0.00209375 13.5087
0.00218750 13.3335
0.00228125 13.1694
0.00237500 13.0153
0.00246875 12.8702
0.00256250 12.7332
0.00265625 12.6037
0.00275000 12.4810
0.00284375 12.3645
0.00293750 12.2537
0.00303125 12.1482
0.00312500 12.0475
0.00321875 11.9514
0.00331250 11.8594
0.00340625 11.7712
0.00350000 11.6867
0.00359375 11.6056
0.00368750 11.5276
0.00378125 11.4526
0.00387500 11.3804
0.00396875 11.3107
0.00406250 11.2436
0.00425000 11.1160
0.00443750 10.9968
0.00462500 10.8850
0.00481250 10.7798
0.00500000 10.6807
0.00515625 10.6023
0.00531250 10.5275
0.00546875 10.4559
0.00562500 10.3874
0.00578125 10.3216
0.00593750 10.2586
0.00609375 10.1980
0.00625000 10.1397
0.00640625 10.0836
0.00656250 10.0295
0.00671875 9.97731
0.00687500 9.92695
0.00718750 9.83125
0.00750000 9.74166
0.00781250 9.65755
0.00812500 9.57838
0.00843750 9.50369
0.00875000 9.43308
0.00906250 9.36618
0.00937500 9.30269
0.00968750 9.24232
0.0100000 9.18483
0.0103125 9.12999
0.0106250 9.07761
0.0109375 9.02752
0.0112500 8.97955
0.0115625 8.93355
0.0118750 8.88939
0.0121875 8.84697
0.0125000 8.80615
0.0128125 8.76685
0.0131250 8.72898
0.0134375 8.69244
0.0137500 8.65717
0.0143750 8.59013
0.0150000 8.52735
0.0156250 8.46840
0.0162500 8.41290
0.0168750 8.36053
0.0175000 8.31101
0.0181250 8.26409
0.0187500 8.21955
0.0193750 8.17720
0.0200000 8.13686
0.0206625 8.09613
0.0213250 8.05732
0.0219875 8.02029
0.0226500 7.98491
0.0233125 7.95106
0.0239750 7.91863
0.0246375 7.88752
0.0253000 7.85765
0.0264578 7.80819
0.0276156 7.76189
0.0287734 7.71843
0.0299313 7.67753
0.0310891 7.63896
0.0322469 7.60250
0.0334047 7.56796
0.0345625 7.53518
0.0355274 7.50910
0.0364922 7.48406
0.0374570 7.45999
0.0384219 7.43684
0.0393867 7.41454
0.0403516 7.39305
0.0413164 7.37233
0.0422813 7.35231
0.0442109 7.31428
0.0461406 7.27867
0.0480703 7.24524
0.0500000 7.21377
0.0515625 7.18959
0.0531250 7.16650
0.0546875 7.14441
0.0562500 7.12324
0.0578125 7.10295
0.0593750 7.08346
0.0609375 7.06474
0.0625000 7.04672
0.0640625 7.02938
0.0656250 7.01266
0.0671875 6.99654
0.0687500 6.98096
0.0718750 6.95136
0.0750000 6.92362
0.0781250 6.89756
0.0812500 6.87301
0.0843750 6.84984
0.0875000 6.82793
0.0906250 6.80716
0.0937500 6.78744
0.0968750 6.76869
0.100000 6.75082
0.103125 6.73378
0.106250 6.71749
0.109375 6.70191
0.112500 6.68698
0.115625 6.67266
0.118750 6.65891
0.121875 6.64570
0.125000 6.63298
0.128125 6.62074
0.131250 6.60894
0.134375 6.59755
0.137500 6.58657
0.143750 6.56567
0.150000 6.54607
0.156250 6.52766
0.162500 6.51031
0.168750 6.49393
0.175000 6.47844
0.181250 6.46376
0.187500 6.44981
0.193750 6.43656
0.200000 6.42393
0.209375 6.40605
0.218750 6.38932
0.228125 6.37361
0.237500 6.35885
0.246875 6.34492
0.256250 6.33177
0.265625 6.31931
0.275000 6.30749
0.284375 6.29625
0.293750 6.28555
0.303125 6.27535
0.312500 6.26560
0.321875 6.25628
0.331250 6.24736
0.340625 6.23880
0.350000 6.23058
0.359375 6.22268
0.368750 6.21508
0.378125 6.20776
0.387500 6.20070
0.396875 6.19390
0.406250 6.18734
0.425000 6.17485
0.443750 6.16313
0.462500 6.15211
0.500000 6.13195
0.531250 6.11677
0.562500 6.10280
0.593750 6.08991
0.625000 6.07797
0.687500 6.05648
0.750000 6.03762
0.812500 6.02087
0.875000 6.00587
0.937500 5.99231
1.00000 5.97990
1.06250 5.96852
1.12500 5.95802
1.25000 5.93920
1.37500 5.92272
1.50000 5.90808
1.62500 5.89492
1.75000 5.88298
1.87500 5.87204
2.00000 5.86191
2.18750 5.84803
2.37500 5.83544
2.56250 5.82388
2.75000 5.81320
2.93750 5.80322
3.12500 5.79384
3.31250 5.78496
3.50000 5.77654
3.87500 5.76077
4.25000 5.74619
4.62500 5.73252
5.00000 5.71959
5.46875 5.70426
5.93750 5.68959
6.25000 5.68015
6.56250 5.67092
6.87500 5.66187
7.18750 5.65298
7.50000 5.64423
7.81250 5.63559
8.12500 5.62707
8.43750 5.61864
8.75000 5.61030
9.06250 5.60204
9.37500 5.59386
9.68750 5.58575
10.0000 5.57772
10.3125 5.56978
10.6250 5.56192
10.9375 5.55417
11.2500 5.54654
11.5625 5.53905
11.8750 5.53173
12.1875 5.52461
12.5000 5.51775
12.8125 5.51119
13.1250 5.50500
13.4375 5.49928
13.7500 5.49413
14.0625 5.48970
14.3750 5.48615
14.6875 5.48367
14.8438 5.48292
15.0000 5.48257
15.2149 5.48281
15.4297 5.48401
15.6445 5.48634
15.8594 5.49000
16.0742 5.49524
16.2891 5.50234
16.5039 5.51167
16.7188 5.52367
16.9141 5.53735
17.1094 5.55416
17.3047 5.57473
17.4024 5.58665
17.5000 5.59980
17.6563 5.62370
17.8125 5.65165
17.9688 5.68433
18.1250 5.72257
18.2813 5.76715
18.3594 5.79221
18.4375 5.81950
18.5156 5.84917
18.5938 5.88139
18.6719 5.91642
18.7500 5.95451
18.8574 6.01251
18.9649 6.07785
19.0723 6.15164
19.1797 6.23518
19.2871 6.33005
19.3945 6.43809
19.4483 6.49773
19.5020 6.56156
19.5557 6.62991
19.6094 6.70320
19.7070 6.85055
19.7559 6.93182
19.8047 7.01872
19.8535 7.11176
19.9024 7.21146
19.9512 7.31840
20.0000 7.43323
20.0747 7.62595
20.1493 7.84210
20.2240 8.08534
20.2987 8.35990
20.3360 8.51043
20.3733 8.67073
20.4106 8.84167
20.4480 9.02423
20.4853 9.21954
20.5226 9.42879
20.5600 9.65327
20.5973 9.89436
20.6456 10.2336
20.6939 10.6071
20.7422 11.0194
20.7905 11.4759
20.8388 11.9829
20.8872 12.5477
20.9355 13.1791
20.9838 13.8876
21.0299 14.6476
21.0530 15.0622
21.0760 15.5023
21.0991 15.9703
21.1221 16.4684
21.1452 16.9989
21.1682 17.5646
21.1913 18.1689
21.2144 18.8151
21.2374 19.5071
21.2605 20.2488
21.2835 21.0458
21.3066 21.9028
21.3296 22.8268
21.3527 23.8241
21.3768 24.9572
21.4010 26.1900
21.4252 27.5355
21.4493 29.0064
21.4735 30.6200
21.4976 32.3934
21.5218 34.3499
21.5459 36.5135
21.5657 38.4604
21.5855 40.5850
21.6052 42.9110
21.6250 45.4645
21.6447 48.2779
21.6546 49.7919
21.6645 51.3847
21.6744 53.0617
21.6843 54.8292
21.6941 56.6938
21.7040 58.6629
21.7112 60.1555
21.7183 61.7101
21.7254 63.3303
21.7326 65.0175
21.7397 66.7805
21.7469 68.6215
21.7540 70.5450
21.7611 72.5535
21.7650 73.6763
21.7688 74.8242
21.7727 76.0009
21.7765 77.2075
21.7803 78.4482
21.7842 79.7178
21.7880 81.0206
21.7919 82.3576
21.7952 83.5351
21.7985 84.7360
21.8018 85.9684
21.8050 87.2260
21.8081 88.4063
21.8111 89.6125
21.8141 90.8451
21.8171 92.1051
21.8201 93.3932
21.8232 94.7104
21.8262 96.0576
21.8292 97.4311
21.8322 98.8410
21.8352 100.284
21.8383 101.761
21.8413 103.273
21.8443 104.821
21.8473 106.407
21.8503 108.032
21.8534 109.697
21.8564 111.404
21.8594 113.153
21.8624 114.948
21.8654 116.788
21.8685 118.677
21.8715 120.615
21.8745 122.604
21.8775 124.647
21.8811 127.134
21.8847 129.702
21.8882 132.355
21.8918 135.089
21.8954 137.924
21.8989 140.856
21.9025 143.891
21.9061 147.024
21.9091 149.770
21.9121 152.600
21.9151 155.517
21.9181 158.526
21.9212 161.631
21.9242 164.836
21.9272 168.145
21.9302 171.563
21.9332 175.095
21.9363 178.747
21.9393 182.523
21.9423 186.430
21.9453 190.474
21.9483 194.661
21.9514 198.998
21.9544 203.477
21.9574 208.136
21.9604 212.967
21.9634 217.979
21.9664 223.182
21.9695 228.584
21.9725 234.194
21.9755 240.024
21.9785 246.084
21.9815 252.386
21.9846 258.940
21.9876 265.760
21.9906 272.859
21.9936 280.250
21.9966 287.948
21.9997 295.967
22.0027 304.296
22.0057 313.004
22.0087 322.083
22.0117 331.549
22.0148 341.422
22.0178 351.720
22.0208 362.463
22.0238 373.671
22.0268 385.365
22.0299 397.568
22.0329 410.302
22.0359 423.590
22.0389 437.456
22.0419 451.923
22.0450 467.019
22.0480 482.767
22.0510 499.139
22.0540 516.269
22.0570 534.132
22.0600 552.754
22.0631 572.164
22.0661 592.388
22.0691 613.456
22.0721 635.394
22.0751 658.230
22.0782 681.993
22.0812 706.708
22.0842 732.403
22.0872 759.105
22.0902 786.838
22.0933 815.627
22.0963 845.496
22.0993 876.363
22.1023 908.453
22.1053 941.687
22.1114 1011.65
22.1174 1086.37
22.1235 1165.94
22.1295 1250.38
22.1355 1339.69
22.1416 1433.81
22.1476 1532.62
22.1520 1607.44
22.1564 1684.36
22.1652 1844.57
22.1740 2012.23
22.1827 2185.80
22.1948 2430.78
22.2069 2677.34
22.2190 2919.08
22.2310 3148.12
22.2378 3268.74
22.2446 3381.54
22.2514 3485.20
22.2582 3578.44
22.2679 3690.51
22.2775 3776.44
22.2872 3833.97
22.2968 3861.58
22.3000 3864.00
22.3064 3858.61
22.3117 3844.24
22.3169 3821.03
22.3221 3789.20
22.3273 3748.98
22.3325 3700.72
22.3378 3644.80
22.3430 3581.65
22.3482 3511.76
22.3574 3373.00
22.3667 3218.10
22.3759 3050.29
22.3852 2873.03
22.3945 2688.73
22.4037 2501.86
22.4223 2131.71
22.4316 1953.55
22.4409 1782.75
22.4501 1620.83
22.4594 1468.93
22.4679 1340.10
22.4763 1220.47
22.4805 1164.14
22.4847 1110.12
22.4890 1058.39
22.4932 1009.06
22.4974 961.835
22.5016 916.803
22.5058 873.913
22.5100 833.108
22.5143 794.327
22.5185 757.507
22.5227 722.581
22.5269 689.554
22.5316 655.099
22.5362 622.741
22.5408 592.308
22.5455 563.703
22.5501 536.829
22.5548 511.591
22.5594 487.899
22.5640 465.661
22.5687 444.790
22.5733 425.204
22.5780 406.821
22.5826 389.565
22.5872 373.363
22.5919 358.145
22.5965 343.845
22.6012 330.402
22.6067 315.523
22.6121 301.696
22.6176 288.787
22.6231 276.767
22.6286 265.521
22.6341 255.025
22.6396 245.183
22.6450 235.974
22.6505 227.316
22.6560 219.195
22.6615 211.541
22.6670 204.342
22.6725 197.540
22.6780 191.127
22.6889 179.319
22.6982 170.255
22.7075 161.958
22.7168 154.331
22.7260 147.299
22.7353 140.792
22.7446 134.768
22.7539 129.171
22.7632 123.960
22.7725 119.093
22.7817 114.547
22.7910 110.291
22.8003 106.297
22.8096 102.544
22.8189 99.0121
22.8281 95.6832
22.8374 92.5416
22.8467 89.5697
22.8560 86.7609
22.8746 81.5771
22.8931 76.9056
22.9117 72.6789
22.9302 68.8387
22.9488 65.3415
22.9674 62.1448
22.9859 59.2143
23.0020 56.8732
23.0180 54.6934
23.0340 52.6588
23.0501 50.7563
23.0661 48.9733
23.0821 47.3018
23.0982 45.7314
23.1142 44.2540
23.1302 42.8612
23.1463 41.5481
23.1623 40.3080
23.1783 39.1353
23.1943 38.0251
23.2104 36.9731
23.2424 35.0273
23.2610 33.9879
23.2796 33.0072
23.2981 32.0802
23.3167 31.2030
23.3353 30.3716
23.3538 29.5837
23.3909 28.1250
23.4281 26.8052
23.4652 25.6074
23.5023 24.5162
23.5394 23.5195
23.5799 22.5267
23.6204 21.6214
23.6609 20.7934
23.7014 20.0339
23.7419 19.3356
23.7824 18.6917
23.8229 18.0967
23.8634 17.5454
23.9006 17.0745
23.9377 16.6337
23.9748 16.2204
24.0120 15.8324
24.0491 15.4675
24.0862 15.1241
24.1233 14.8003
24.1605 14.4947
24.1976 14.2058
24.2347 13.9326
24.2718 13.6737
24.3090 13.4283
24.3461 13.1952
24.3832 12.9738
24.4575 12.5626
24.5317 12.1892
24.6060 11.8491
24.6802 11.5381
24.7545 11.2529
24.8287 10.9907
24.9030 10.7490
24.9772 10.5255
25.0515 10.3185
25.1122 10.1603
25.1730 10.0112
25.2337 9.87069
25.2945 9.73798
25.3552 9.61234
25.4160 9.49317
25.4767 9.38004
25.5375 9.27259
25.5982 9.17044
25.6590 9.07327
25.7805 8.89252
25.9020 8.72798
26.0235 8.57768
26.0978 8.49209
26.1720 8.41087
26.2463 8.33369
26.3205 8.26027
26.3948 8.19034
26.4690 8.12371
26.6175 7.99943
26.7660 7.88589
26.9145 7.78184
27.0630 7.68617
27.2115 7.59796
27.3600 7.51639
27.5085 7.44077
27.6570 7.37050
27.8055 7.30505
27.9540 7.24395
28.1025 7.18680
28.2510 7.13326
28.3995 7.08313
28.5481 7.03599
28.6966 6.99141
28.8451 6.94932
28.9936 6.90955
29.1421 6.87190
29.2906 6.83622
29.4391 6.80236
29.5876 6.77019
29.7361 6.73957
29.8846 6.71041
30.0331 6.68261
30.1816 6.65606
30.3301 6.63069
30.4786 6.60643
30.7756 6.56092
31.0726 6.51906
31.3696 6.48040
31.6666 6.44459
31.9636 6.41133
32.2606 6.38034
32.5576 6.35140
32.8546 6.32430
33.1516 6.29887
33.3947 6.27919
33.6377 6.26045
33.8807 6.24258
34.1237 6.22564
34.3667 6.20932
34.6097 6.19372
34.8527 6.17869
35.0957 6.16438
35.3387 6.15053
35.5817 6.13730
35.8247 6.12451
36.0677 6.11223
36.5537 6.08893
37.0397 6.06722
37.3367 6.05468
37.6337 6.04260
37.9308 6.03096
38.2278 6.01978
38.8218 5.99858
39.4158 5.97882
40.0098 5.96030
40.6038 5.94292
41.1978 5.92655
41.7918 5.91107
42.2508 5.89969
42.7099 5.88875
43.1689 5.87824
43.6279 5.86812
44.0869 5.85840
44.5459 5.84902
45.0049 5.83988
45.4639 5.83108
46.3819 5.81425
47.3000 5.79841
48.2180 5.78344
49.1360 5.76924
50.0000 5.75652
50.6836 5.74685
51.3672 5.73750
52.0508 5.72845
52.7344 5.71967
54.1016 5.70285
55.4688 5.68692
56.1524 5.67927
56.8359 5.67187
58.2031 5.65739
59.5703 5.64352
60.9375 5.63020
62.5000 5.61557
64.0625 5.60150
65.6250 5.58791
67.1875 5.57474
68.7500 5.56195
70.3125 5.54949
71.8750 5.53731
73.4375 5.52538
75.0000 5.51367
76.9531 5.49927
78.9063 5.48508
79.8828 5.47803
80.8594 5.47101
82.8125 5.45699
83.9844 5.44856
85.1563 5.44010
86.3281 5.43155
86.9141 5.42724
87.5000 5.42290
88.0859 5.41851
88.6719 5.41408
89.2578 5.40959
89.8438 5.40505
90.3565 5.40101
90.8692 5.39690
91.3819 5.39272
91.8945 5.38846
92.4072 5.38410
92.6636 5.38189
92.9199 5.37964
93.1763 5.37736
93.4326 5.37506
93.6890 5.37272
93.9453 5.37034
94.2139 5.36781
94.4824 5.36524
94.7510 5.36263
95.0195 5.35997
95.2881 5.35727
95.5567 5.35452
95.8252 5.35174
95.9595 5.35034
96.0938 5.34893
96.2891 5.34687
96.4844 5.34481
96.6797 5.34276
96.8750 5.34072
97.0703 5.33873
97.1680 5.33775
97.2656 5.33680
97.3633 5.33587
97.4609 5.33497
97.5586 5.33412
97.6563 5.33330
97.7661 5.33246
97.8760 5.33171
97.9859 5.33106
98.0957 5.33055
98.2056 5.33022
98.3154 5.33009
98.4253 5.33021
98.4802 5.33039
98.5352 5.33066
98.6328 5.33140
98.7000 5.33213
98.7671 5.33307
98.8342 5.33426
98.9014 5.33574
98.9685 5.33755
99.0357 5.33975
99.1028 5.34241
99.1699 5.34561
99.2066 5.34762
99.2432 5.34983
99.2798 5.35228
99.3164 5.35497
99.3775 5.36010
99.4080 5.36300
99.4385 5.36615
99.4690 5.36957
99.4995 5.37329
99.5300 5.37733
99.5606 5.38174
99.5911 5.38653
99.6216 5.39177
99.6521 5.39748
99.6826 5.40372
99.7131 5.41055
99.7437 5.41804
99.7742 5.42625
99.8047 5.43528
99.8413 5.44734
99.8779 5.46091
99.9085 5.47356
99.9390 5.48758
99.9695 5.50320
100.000 5.52062
100.035 5.54325
100.053 5.55580
100.070 5.56917
100.088 5.58360
100.105 5.59902
100.123 5.61562
100.140 5.63352
100.158 5.65299
100.175 5.67397
100.193 5.69677
100.210 5.72161
100.228 5.74894
100.246 5.77877
100.263 5.81165
100.281 5.84804
100.292 5.87392
100.303 5.90146
100.315 5.93138
100.326 5.96339
100.337 5.99833
100.349 6.03591
100.360 6.07714
100.371 6.12173
100.383 6.17092
100.394 6.22439
100.405 6.28370
100.417 6.34850
100.428 6.42073
100.439 6.50001
100.451 6.58795
100.462 6.68566
100.473 6.79541
100.485 6.91670
100.496 7.05328
100.507 7.20451
100.519 7.37502
100.530 7.56398
100.536 7.66755
100.542 7.77709
100.547 7.89291
100.553 8.01316
100.559 8.14249
100.564 8.27918
100.570 8.42362
100.576 8.57345
100.581 8.73445
100.587 8.90442
100.593 9.08382
100.598 9.26967
100.604 9.46908
100.610 9.67929
100.615 9.90078
100.621 10.1298
100.627 10.3752
100.632 10.6286
100.638 10.8997
100.644 11.1795
100.650 11.5054
100.656 11.8489
100.662 12.2107
100.668 12.5914
100.675 12.9918
100.681 13.4123
100.687 13.8538
100.693 14.3091
100.699 14.7938
100.705 15.3013
100.712 15.8319
100.718 16.3863
100.730 17.5682
100.743 18.8395
100.754 20.1079
100.765 21.4519
100.777 22.8957
100.788 24.4136
100.799 26.0308
100.811 27.7165
100.822 29.4969
100.833 31.3360
100.851 34.3332
100.868 37.4483
100.886 40.6630
100.903 43.9355
100.926 48.1880
100.949 52.3410
100.972 56.2693
100.983 58.1168
100.994 59.8445
101.012 62.2943
101.029 64.3926
101.038 65.2465
101.050 66.3356
101.062 67.2237
101.077 68.0453
101.088 68.4387
101.100 68.6190
101.115 68.5368
101.130 68.0999
101.133 67.9851
101.141 67.5748
101.149 67.0747
101.165 65.7931
101.182 64.1111
101.198 62.0979
101.215 59.7950
101.232 57.2478
101.257 52.9357
101.283 48.3556
101.316 42.2783
101.333 39.2793
101.349 36.3735
101.366 33.5398
101.383 30.8553
101.399 28.3224
101.407 27.1175
101.416 25.9554
101.424 24.8767
101.432 23.8521
101.440 22.8682
101.447 21.9251
101.455 21.0227
101.463 20.1609
101.471 19.3392
101.479 18.5570
101.487 17.8045
101.495 17.0998
101.503 16.4321
101.511 15.8005
101.519 15.2038
101.527 14.6409
101.534 14.1106
101.542 13.6115
101.551 13.1195
101.559 12.6591
101.567 12.2288
101.576 11.8270
101.584 11.4521
101.592 11.1028
101.600 10.7776
101.609 10.4750
101.617 10.1935
101.625 9.93201
101.634 9.68906
101.642 9.46345
101.650 9.25399
101.659 9.05956
101.667 8.87909
101.675 8.71156
101.681 8.59613
101.687 8.48856
101.693 8.38492
101.699 8.28830
101.705 8.19516
101.711 8.10828
101.723 7.94751
101.736 7.80131
101.748 7.66926
101.760 7.54972
101.772 7.44212
101.784 7.34339
101.796 7.25332
101.808 7.17094
101.820 7.09595
101.832 7.02635
101.844 6.96263
101.856 6.90313
101.868 6.84834
101.885 6.77865
101.901 6.71515
101.918 6.65703
101.935 6.60359
101.951 6.55426
101.968 6.50854
101.984 6.46604
102.001 6.42640
102.018 6.38934
102.034 6.35459
102.051 6.32194
102.067 6.29119
102.084 6.26219
102.101 6.23478
102.117 6.20883
102.134 6.18438
102.155 6.15477
102.176 6.12713
102.197 6.10116
102.218 6.07671
102.239 6.05365
102.260 6.03188
102.282 6.01129
102.303 5.99179
102.327 5.97066
102.351 5.95082
102.375 5.93201
102.399 5.91431
102.426 5.89545
102.454 5.87775
102.481 5.86099
102.508 5.84521
102.535 5.83023
102.562 5.81609
102.589 5.80262
102.616 5.78988
102.671 5.76618
102.725 5.74466
102.779 5.72503
102.834 5.70707
102.867 5.69683
102.900 5.68709
102.933 5.67782
102.966 5.66900
103.033 5.65255
103.099 5.63756
103.166 5.62380
103.232 5.61117
103.298 5.59951
103.365 5.58874
103.413 5.58138
103.461 5.57442
103.558 5.56150
103.654 5.54980
103.721 5.54236
103.787 5.53537
103.853 5.52879
103.920 5.52259
103.986 5.51672
104.052 5.51116
104.119 5.50590
104.185 5.50091
104.318 5.49163
104.451 5.48321
104.583 5.47550
104.716 5.46844
104.831 5.46279
104.945 5.45751
105.060 5.45256
105.175 5.44791
105.289 5.44352
105.404 5.43937
105.519 5.43544
105.633 5.43171
105.863 5.42478
106.092 5.41848
106.321 5.41270
106.550 5.40737
106.840 5.40117
107.130 5.39550
107.419 5.39026
107.709 5.38539
107.998 5.38083
108.288 5.37655
108.578 5.37252
108.867 5.36869
109.350 5.36269
109.833 5.35711
110.315 5.35187
110.798 5.34692
111.281 5.34221
111.763 5.33770
112.246 5.33338
112.729 5.32921
113.211 5.32518
113.694 5.32125
114.177 5.31742
114.660 5.31369
115.625 5.30645
116.590 5.29947
117.363 5.29403
118.135 5.28872
119.390 5.28028
120.645 5.27204
121.900 5.26395
123.155 5.25598
124.410 5.24811
125.665 5.24033
128.175 5.22497
130.685 5.20975
133.195 5.19460
135.705 5.17948
138.215 5.16435
142.463 5.13856
146.711 5.11246
150.958 5.08588
155.206 5.05863
159.454 5.03067
163.701 5.00172
165.825 4.98689
167.949 4.97167
172.197 4.94038
175.093 4.91812
177.989 4.89503
180.885 4.87102
183.782 4.84596
185.230 4.83309
186.678 4.81983
189.574 4.79227
191.022 4.77793
192.470 4.76316
193.918 4.74795
195.366 4.73224
196.525 4.71928
197.683 4.70596
198.842 4.69229
200.000 4.67822
201.665 4.65716
203.330 4.63508
204.995 4.61191
206.659 4.58747
208.324 4.56156
209.157 4.54804
209.989 4.53403
210.821 4.51965
211.654 4.50471
212.486 4.48935
213.319 4.47334
214.234 4.45502
215.150 4.43590
216.066 4.41590
216.981 4.39495
217.897 4.37296
218.812 4.34982
219.728 4.32541
220.644 4.29960
221.434 4.27606
222.225 4.25125
223.016 4.22504
223.411 4.21137
223.807 4.19728
224.202 4.18277
224.598 4.16781
224.993 4.15237
225.388 4.13643
225.784 4.11998
226.179 4.10301
226.575 4.08540
226.970 4.06715
227.428 4.04518
227.886 4.02225
228.343 3.99829
228.801 3.97322
229.259 3.94695
229.717 3.91941
230.175 3.89049
230.633 3.86008
231.070 3.82954
231.288 3.81370
231.507 3.79744
231.725 3.78076
231.944 3.76364
232.162 3.74607
232.381 3.72802
232.599 3.70949
232.818 3.69045
233.036 3.67089
233.255 3.65079
233.473 3.63013
233.692 3.60891
233.910 3.58712
234.129 3.56473
234.358 3.54059
234.587 3.51577
234.815 3.49025
235.044 3.46403
235.273 3.43713
235.502 3.40955
235.731 3.38133
235.960 3.35251
236.189 3.32316
236.418 3.29340
236.532 3.27840
236.647 3.26336
236.761 3.24828
236.876 3.23323
236.990 3.21821
237.105 3.20329
237.219 3.18849
237.333 3.17390
237.448 3.15955
237.562 3.14555
237.677 3.13197
237.791 3.11892
237.927 3.10433
238.062 3.09090
238.197 3.07890
238.332 3.06871
238.468 3.06073
238.603 3.05552
238.738 3.05369
238.873 3.05603
238.988 3.06198
239.102 3.07231
239.217 3.08789
239.331 3.10976
239.446 3.13921
239.503 3.15723
239.560 3.17776
239.617 3.20108
239.675 3.22739
239.732 3.25706
239.789 3.29042
239.888 3.35800
239.937 3.39707
239.987 3.44012
240.036 3.48765
240.086 3.53989
240.135 3.59740
240.184 3.66072
240.234 3.73060
240.283 3.80744
240.333 3.89212
240.382 3.98551
240.432 4.08858
240.481 4.20244
240.530 4.32834
240.580 4.46775
240.632 4.63123
240.684 4.81345
240.736 5.01774
240.788 5.24637
240.840 5.50386
240.866 5.64432
240.892 5.79354
240.918 5.95219
240.944 6.12100
240.970 6.30079
240.996 6.49246
241.025 6.71818
241.053 6.96095
241.082 7.22241
