Mg-24(n,g) ENDFB-8.0
Energy(eV) XS(b)
473837 0.000384835
474137 0.000394592
474438 0.000419165
474631 0.000454788
474727 0.000486038
474823 0.000534903
474871 0.000570328
474919 0.000617260
474967 0.000681102
475015 0.000771174
475045 0.000846356
475074 0.000943840
475104 0.00107341
475133 0.00125112
475160 0.00147940
475187 0.00180985
475202 0.00205879
475217 0.00237819
475231 0.00280648
475246 0.00339847
475253 0.00378815
475261 0.00426644
475268 0.00488840
475275 0.00570311
475282 0.00684201
475290 0.00844394
475293 0.00953249
475297 0.0108209
475300 0.0123881
475304 0.0142958
475310 0.0180340
475315 0.0230383
475321 0.0296574
475326 0.0382693
475329 0.0445506
475333 0.0515268
475339 0.0686082
475345 0.0880153
475351 0.110842
475356 0.133490
475362 0.157843
475367 0.183022
475367 0.183974
475368 0.186351
475368 0.188251
475369 0.192512
475369 0.193457
475370 0.195812
475370 0.197690
475371 0.201895
475371 0.202824
475372 0.205140
475372 0.206983
475373 0.211098
475373 0.212006
475374 0.214264
475374 0.216058
475375 0.220051
475375 0.220930
475376 0.223112
475376 0.224842
475377 0.228680
475377 0.229522
475378 0.231609
475378 0.233260
475379 0.236910
475379 0.237709
475380 0.239684
475380 0.241241
475381 0.244671
475381 0.245419
475382 0.247263
475382 0.248714
475383 0.251892
475383 0.252582
475384 0.254279
475384 0.255609
475385 0.258505
475385 0.259131
475386 0.261565
475386 0.262156
475387 0.264449
475387 0.265004
475388 0.266360
475388 0.267412
475389 0.269666
475389 0.270145
475390 0.271310
475390 0.272206
475391 0.274103
475391 0.274503
475392 0.276016
475392 0.276373
475393 0.277230
475393 0.277877
475394 0.279205
475394 0.279477
475395 0.280116
475395 0.280588
475396 0.281520
475396 0.281702
475397 0.282270
475398 0.282726
475399 0.283303
475399 0.283349
475400 0.283423
475400 0.283440
475401 0.283348
475401 0.283302
475402 0.283069
475403 0.282723
475404 0.281699
475404 0.281516
475405 0.281020
475405 0.280583
475406 0.279471
475406 0.279199
475407 0.278483
475407 0.277870
475408 0.276366
475408 0.276009
475409 0.274494
475409 0.274095
475410 0.272416
475410 0.271976
475411 0.270135
475411 0.269656
475412 0.268422
475412 0.267401
475413 0.264993
475413 0.264438
475414 0.262144
475414 0.261553
475415 0.259119
475415 0.258493
475416 0.256900
475416 0.255596
475417 0.252568
475417 0.251878
475418 0.250127
475418 0.248700
475419 0.245404
475419 0.244657
475420 0.241998
475421 0.239276
475422 0.233655
475422 0.232834
475423 0.230762
475423 0.229086
475424 0.225256
475424 0.224395
475425 0.221352
475426 0.218269
475427 0.211991
475427 0.211083
475428 0.208803
475428 0.206968
475429 0.202809
475429 0.201879
475430 0.198612
475431 0.195326
475432 0.188710
475432 0.187761
475433 0.185386
475433 0.183483
475434 0.179196
475434 0.178243
475435 0.174906
475436 0.171571
475437 0.164917
475437 0.163969
475438 0.160187
475439 0.156891
475440 0.149883
475443 0.136165
475449 0.110835
475450 0.106808
475452 0.0990152
475453 0.0952540
475455 0.0880119
475456 0.0845339
475459 0.0746839
475460 0.0715966
475462 0.0657162
475463 0.0629221
475465 0.0576227
475466 0.0551153
475468 0.0503785
475470 0.0460020
475472 0.0419719
475476 0.0348861
475478 0.0317956
475480 0.0289826
475483 0.0252425
475486 0.0220227
475489 0.0190938
475492 0.0166903
475495 0.0146549
475499 0.0129346
475502 0.0114393
475505 0.0102195
475511 0.00831424
475516 0.00723138
475520 0.00639195
475525 0.00571685
475530 0.00516610
475539 0.00431893
475548 0.00371182
475560 0.00315040
475571 0.00272912
475583 0.00240114
475594 0.00213914
475614 0.00179508
475634 0.00154407
475653 0.00135293
475673 0.00120511
475698 0.00105878
475724 0.000947274
475749 0.000859561
475774 0.000789731
475817 0.000699064
475860 0.000633010
475946 0.000545141
476052 0.000480806
476158 0.000441276
476370 0.000396719
476616 0.000370047
477117 0.000343885
477250 0.000339638
477565 0.000331648
477880 0.000325426
478510 0.000315788
479770 0.000301498
482289 0.000279301
488123 0.000243842
488141 0.000243761
488205 0.000243478
488269 0.000243199
488438 0.000242477
488607 0.000241774
488945 0.000240450
489620 0.000238021
490971 0.000234548
491040 0.000234435
491305 0.000234074
491570 0.000233836
492366 0.000234070
492386 0.000234096
492451 0.000234196
492516 0.000234313
492646 0.000234598
492907 0.000235354
493427 0.000237855
493448 0.000237986
493504 0.000238356
493559 0.000238754
493671 0.000239625
493894 0.000241713
494339 0.000247492
494785 0.000256232
495230 0.000270185
495469 0.000280924
495708 0.000295165
495946 0.000314375
496185 0.000340896
496189 0.000341415
496197 0.000342492
496205 0.000343586
496222 0.000345813
496254 0.000350468
496320 0.000360523
496450 0.000384048
496455 0.000385053
496474 0.000389040
496494 0.000393154
496532 0.000401822
496610 0.000421007
496764 0.000468740
496768 0.000470176
496779 0.000474300
496791 0.000478528
496813 0.000487272
496858 0.000506113
496948 0.000549616
497038 0.000603023
497129 0.000669219
497253 0.000791669
497316 0.000871176
497378 0.000967177
497404 0.00101317
497431 0.00106531
497472 0.00115424
497508 0.00124434
497545 0.00134668
497581 0.00146429
497617 0.00159919
497638 0.00168848
497660 0.00178585
497681 0.00189223
497703 0.00200806
497719 0.00210655
497736 0.00221175
497752 0.00232483
497769 0.00244645
497787 0.00259124
497806 0.00274734
497824 0.00291747
497842 0.00310084
497853 0.00322226
497865 0.00334862
497876 0.00348241
497887 0.00362147
497901 0.00380057
497914 0.00398841
497928 0.00418641
497942 0.00439461
497954 0.00459814
497967 0.00480848
497979 0.00502676
497992 0.00525229
498010 0.00558519
498028 0.00592723
498045 0.00624446
498061 0.00656006
498078 0.00686802
498094 0.00716144
498142 0.00786106
498166 0.00808187
498178 0.00815138
498190 0.00819148
498200 0.00820179
498210 0.00819091
498213 0.00818353
498221 0.00815289
498230 0.00810780
498247 0.00797723
498263 0.00779550
498280 0.00757163
498296 0.00732394
498315 0.00700672
498333 0.00666698
498334 0.00664817
498337 0.00658589
498341 0.00652330
498347 0.00639735
498360 0.00614573
498387 0.00564512
498413 0.00515986
498439 0.00470508
498495 0.00384969
498552 0.00316532
498595 0.00274027
498638 0.00238990
498668 0.00218420
498698 0.00200404
498727 0.00184482
498757 0.00170457
498790 0.00156733
498823 0.00144698
498856 0.00134087
498889 0.00124703
498933 0.00113926
498976 0.00104660
499020 0.000966460
499063 0.000896723
499118 0.000820936
499173 0.000756473
499228 0.000701208
499283 0.000653540
499367 0.000592535
499368 0.000591879
499370 0.000590504
499372 0.000589137
499376 0.000586488
499385 0.000581269
499401 0.000571091
499434 0.000551932
499500 0.000517528
499632 0.000461795
499791 0.000411536
499793 0.000411018
499798 0.000409665
499811 0.000406285
499823 0.000403014
499848 0.000396678
499899 0.000384829
500000 0.000363830
500003 0.000363259
500010 0.000361994
500016 0.000360761
500030 0.000358319
500056 0.000353593
500109 0.000344705
500216 0.000328963
500428 0.000303608
500636 0.000284715
500640 0.000284392
500652 0.000283467
500663 0.000282557
500686 0.000280784
500733 0.000277403
500826 0.000271151
501011 0.000260310
501197 0.000251298
501382 0.000243784
501640 0.000235136
501897 0.000228144
502412 0.000217477
502443 0.000216936
502526 0.000215565
502608 0.000214273
502774 0.000211891
503104 0.000207642
503765 0.000201073
503802 0.000200755
503835 0.000200481
503914 0.000199846
503993 0.000199232
504150 0.000198078
504465 0.000195939
505095 0.000192333
505118 0.000192214
505179 0.000191911
505239 0.000191614
505387 0.000190916
505535 0.000190253
505830 0.000188999
506421 0.000186796
506471 0.000186626
506631 0.000186100
506790 0.000185602
507109 0.000184657
507747 0.000182982
507824 0.000182797
507985 0.000182426
508146 0.000182068
508468 0.000181408
509112 0.000180215
510399 0.000178358
510529 0.000178208
510844 0.000177872
511160 0.000177576
511790 0.000177068
513051 0.000176433
514588 0.000176335
514907 0.000176406
516180 0.000177008
517454 0.000178147
518727 0.000179801
519364 0.000180851
519682 0.000181445
519841 0.000181749
519921 0.000183761
519941 0.000189783
519960 0.000206377
519980 0.000238994
520000 0.000386323
523440 0.000385274
525805 0.000384558
528170 0.000383847
531480 0.000382859
534318 0.000382019
535736 0.000381602
539047 0.000380633
541884 0.000379810
545668 0.000378721
548978 0.000377778
555554 0.000375927
564337 0.000373503
574877 0.000370663
587173 0.000367442
599469 0.000364314
600000 0.000364181
608252 0.000362319
608720 0.000362214
617034 0.000360375
624061 0.000358846
627574 0.000358091
629331 0.000357716
632844 0.000356969
636357 0.000356228
638113 0.000355860
641061 0.000355245
641331 0.000355189
641602 0.000355132
641872 0.000355076
642007 0.000355048
642412 0.000354964
642818 0.000354880
643088 0.000354824
643383 0.000354763
643493 0.000354740
644034 0.000354628
644574 0.000354517
645140 0.000354400
645926 0.000354238
647547 0.000353905
648653 0.000353678
649574 0.000353490
650655 0.000353270
652166 0.000352962
654708 0.000352447
656600 0.000352066
658222 0.000351740
659192 0.000351546
662705 0.000350845
664462 0.000350496
667975 0.000349803
669732 0.000349459
675001 0.000348432
680271 0.000347417
685541 0.000346412
692567 0.000345089
699594 0.000343784
700000 0.000343709
706620 0.000342640
713646 0.000341521
718916 0.000340691
722429 0.000340142
725942 0.000339596
729455 0.000339054
729979 0.000338974
730385 0.000338912
730655 0.000338870
731195 0.000338787
732547 0.000338580
732952 0.000338518
734438 0.000338292
736735 0.000337942
738492 0.000337676
741751 0.000337185
750534 0.000335874
759317 0.000334584
768100 0.000333314
775126 0.000332311
782153 0.000331321
785666 0.000330830
790935 0.000330099
797962 0.000329135
800000 0.000328857
800150 0.000328840
801772 0.000328653
802583 0.000328560
807447 0.000328003
810690 0.000327635
812311 0.000327451
813933 0.000327268
814744 0.000327176
815554 0.000327085
817176 0.000326903
820419 0.000326540
822851 0.000326269
825283 0.000325999
829337 0.000325551
832580 0.000325194
834201 0.000325017
835822 0.000324840
837444 0.000324663
839065 0.000324487
841498 0.000324224
843119 0.000324049
843930 0.000323961
845551 0.000323787
847173 0.000323613
848794 0.000323439
850416 0.000323266
852037 0.000323094
853658 0.000322921
855280 0.000322749
856901 0.000322578
859334 0.000322321
861766 0.000322066
863387 0.000321896
866630 0.000321558
869062 0.000321305
873116 0.000320886
879602 0.000320220
884466 0.000319725
886898 0.000319479
888520 0.000319315
890141 0.000319152
892573 0.000318908
895006 0.000318664
896627 0.000318502
899726 0.000318194
900000 0.000318167
915332 0.000323015
929520 0.000327494
942288 0.000331518
949382 0.000333752
950251 0.000334025
951061 0.000334280
951332 0.000334366
951602 0.000334451
951872 0.000334536
952007 0.000334578
952277 0.000334663
952548 0.000334748
952818 0.000334833
953088 0.000334918
953629 0.000335088
954169 0.000335258
955057 0.000335537
962151 0.000337768
967826 0.000339551
976339 0.000342223
986270 0.000345338
997620 0.000348894
1.00000E+06 0.000349639
1.01039E+06 0.000349765
1.01415E+06 0.000349810
1.01748E+06 0.000349849
1.01978E+06 0.000349877
1.02126E+06 0.000349895
1.02163E+06 0.000349899
1.02201E+06 0.000349903
1.02238E+06 0.000349908
1.02312E+06 0.000349917
1.02386E+06 0.000349925
1.02423E+06 0.000349930
1.02458E+06 0.000349934
1.02535E+06 0.000349943
1.02572E+06 0.000349947
1.02609E+06 0.000349952
1.02684E+06 0.000349961
1.02721E+06 0.000349965
1.02758E+06 0.000349969
1.02795E+06 0.000349974
1.02883E+06 0.000349984
1.03025E+06 0.000350001
1.03309E+06 0.000350034
1.03427E+06 0.000350048
1.03650E+06 0.000350075
1.03734E+06 0.000350084
1.03876E+06 0.000350101
1.04018E+06 0.000350118
1.04170E+06 0.000350135
1.04302E+06 0.000350151
1.04728E+06 0.000350200
1.05295E+06 0.000350266
1.05721E+06 0.000350315
1.06146E+06 0.000350364
1.06251E+06 0.000350376
1.06288E+06 0.000350380
1.06325E+06 0.000350384
1.06362E+06 0.000350389
1.06399E+06 0.000350393
1.06436E+06 0.000350397
1.06714E+06 0.000350429
1.06998E+06 0.000350461
1.07281E+06 0.000350493
1.07565E+06 0.000350525
1.07849E+06 0.000350558
1.08275E+06 0.000350606
1.08700E+06 0.000350653
1.09126E+06 0.000350701
1.09410E+06 0.000350732
1.09791E+06 0.000350775
1.10899E+06 0.000350897
1.12284E+06 0.000351048
1.13115E+06 0.000351138
1.13946E+06 0.000351228
1.14777E+06 0.000351316
1.15608E+06 0.000351404
1.16993E+06 0.000351549
1.18655E+06 0.000351722
1.19486E+06 0.000351807
1.19763E+06 0.000351835
1.20317E+06 0.000351892
1.20871E+06 0.000351948
1.21702E+06 0.000352031
1.22533E+06 0.000352115
1.24195E+06 0.000352279
1.25580E+06 0.000352415
1.26688E+06 0.000352523
1.27156E+06 0.000352568
1.27519E+06 0.000352603
1.27764E+06 0.000352626
1.27845E+06 0.000352634
1.27926E+06 0.000352642
1.27967E+06 0.000352646
1.28088E+06 0.000352657
1.28169E+06 0.000352665
1.28251E+06 0.000352673
1.28291E+06 0.000352676
1.28413E+06 0.000352688
1.28627E+06 0.000352709
1.28778E+06 0.000352723
1.28940E+06 0.000352738
1.29021E+06 0.000352746
1.29102E+06 0.000352754
1.29142E+06 0.000352757
1.29264E+06 0.000352769
1.29345E+06 0.000352777
1.29467E+06 0.000352788
1.29588E+06 0.000352800
1.29629E+06 0.000352804
1.29791E+06 0.000352819
1.29913E+06 0.000352830
1.29994E+06 0.000352838
1.30075E+06 0.000352846
1.30156E+06 0.000352853
1.30318E+06 0.000352868
1.30440E+06 0.000352880
1.30561E+06 0.000352891
1.30723E+06 0.000352907
1.30926E+06 0.000352926
1.31088E+06 0.000352941
1.31250E+06 0.000352956
1.31397E+06 0.000352970
1.31534E+06 0.000352982
1.31615E+06 0.000352990
1.31674E+06 0.000352995
1.31858E+06 0.000353012
1.31899E+06 0.000353016
1.31980E+06 0.000353024
1.32020E+06 0.000353028
1.32223E+06 0.000353046
1.32628E+06 0.000353084
1.32791E+06 0.000353099
1.33613E+06 0.000353175
1.35275E+06 0.000353326
1.36937E+06 0.000353476
1.37768E+06 0.000353550
1.38599E+06 0.000353624
1.39430E+06 0.000353697
1.39707E+06 0.000353722
1.40261E+06 0.000353770
1.41923E+06 0.000353915
1.42615E+06 0.000353975
1.42616E+06 0.000353975
1.42616E+06 0.000353975
1.42760E+06 0.000349518
1.43308E+06 0.000333103
1.43862E+06 0.000317351
1.44139E+06 0.000309778
1.44416E+06 0.000302400
1.44970E+06 0.000288207
1.45524E+06 0.000274730
1.46355E+06 0.000255774
1.46380E+06 0.000255226
1.47186E+06 0.000238223
1.47740E+06 0.000227247
1.48294E+06 0.000216815
1.48848E+06 0.000206898
1.49402E+06 0.000197469
1.49984E+06 0.000188061
1.50000E+06 0.000187809
1.52740E+06 0.000182235
1.53774E+06 0.000180200
1.55496E+06 0.000176890
1.56186E+06 0.000175591
1.56530E+06 0.000174949
1.56875E+06 0.000174310
1.57219E+06 0.000173675
1.58253E+06 0.000171790
1.59287E+06 0.000169938
1.59976E+06 0.000168722
1.60665E+06 0.000167519
1.61354E+06 0.000166330
1.61699E+06 0.000165740
1.62019E+06 0.000165195
1.62732E+06 0.000163992
1.63421E+06 0.000162843
1.64800E+06 0.000160581
1.65833E+06 0.000158920
1.66522E+06 0.000157827
1.67556E+06 0.000156209
1.67687E+06 0.000156006
1.68590E+06 0.000154617
1.69623E+06 0.000153053
1.69968E+06 0.000152537
1.70313E+06 0.000152023
1.70657E+06 0.000151513
1.71002E+06 0.000151004
1.71346E+06 0.000150500
1.71691E+06 0.000149997
1.72035E+06 0.000149498
1.72724E+06 0.000148507
1.73414E+06 0.000147525
1.73758E+06 0.000147039
1.74447E+06 0.000146073
1.74792E+06 0.000145594
1.75000E+06 0.000145306
1.75481E+06 0.000144644
1.76170E+06 0.000143703
1.76515E+06 0.000143236
1.77893E+06 0.000141394
1.79271E+06 0.000139589
1.80305E+06 0.000138260
1.80649E+06 0.000137822
1.80994E+06 0.000137385
1.81338E+06 0.000136951
1.81683E+06 0.000136518
1.82028E+06 0.000136088
1.82372E+06 0.000135661
1.82717E+06 0.000135235
1.83406E+06 0.000134390
1.84095E+06 0.000133554
1.84784E+06 0.000132726
1.85129E+06 0.000132315
1.85473E+06 0.000131907
1.85818E+06 0.000131499
1.86507E+06 0.000130692
1.87885E+06 0.000129100
1.87892E+06 0.000129092
1.88030E+06 0.000128934
1.88574E+06 0.000128316
1.89263E+06 0.000127539
1.89952E+06 0.000126770
1.90642E+06 0.000126007
1.90986E+06 0.000125630
1.91675E+06 0.000124879
1.92709E+06 0.000123766
1.93743E+06 0.000122668
1.94015E+06 0.000122382
1.95465E+06 0.000120875
1.96155E+06 0.000120168
1.96499E+06 0.000119818
1.96844E+06 0.000119469
1.97533E+06 0.000118776
1.98566E+06 0.000117749
1.99256E+06 0.000117071
1.99767E+06 0.000116573
2.00000E+06 0.000116347
2.00206E+06 0.000116353
2.01084E+06 0.000116381
2.02402E+06 0.000116421
2.03719E+06 0.000116462
2.04401E+06 0.000116482
2.04597E+06 0.000116488
2.05476E+06 0.000116515
2.06793E+06 0.000116555
2.07232E+06 0.000116568
2.07671E+06 0.000116581
2.08550E+06 0.000116608
2.09428E+06 0.000116634
2.10306E+06 0.000116660
2.11184E+06 0.000116686
2.12502E+06 0.000116725
2.13819E+06 0.000116763
2.15137E+06 0.000116802
2.16015E+06 0.000116827
2.17772E+06 0.000116878
2.19528E+06 0.000116928
2.19967E+06 0.000116940
2.20406E+06 0.000116953
2.20846E+06 0.000116965
2.21724E+06 0.000116990
2.22602E+06 0.000117015
2.23041E+06 0.000117027
2.23920E+06 0.000117052
2.24798E+06 0.000117076
2.25000E+06 0.000117082
2.25676E+06 0.000117101
2.26115E+06 0.000117113
2.26994E+06 0.000117137
2.27872E+06 0.000117161
2.28750E+06 0.000117185
2.29189E+06 0.000117197
2.30507E+06 0.000117233
2.30946E+06 0.000117245
2.31824E+06 0.000117269
2.32703E+06 0.000117293
2.33581E+06 0.000117316
2.35777E+06 0.000117375
2.37094E+06 0.000117410
2.38411E+06 0.000117445
2.38851E+06 0.000117456
2.39729E+06 0.000117479
2.40168E+06 0.000117491
2.41046E+06 0.000117514
2.41925E+06 0.000117537
2.42364E+06 0.000117548
2.44559E+06 0.000117605
2.45877E+06 0.000117638
2.46755E+06 0.000117661
2.47194E+06 0.000117672
2.47633E+06 0.000117683
2.48512E+06 0.000117705
2.50000E+06 0.000117743
2.50268E+06 0.000117799
2.51586E+06 0.000118072
2.52464E+06 0.000118254
2.53342E+06 0.000118435
2.54660E+06 0.000118707
2.55099E+06 0.000118797
2.56416E+06 0.000119068
2.57295E+06 0.000119248
2.58612E+06 0.000119517
2.59490E+06 0.000119696
2.59777E+06 0.000119754
2.60520E+06 0.000119905
2.60891E+06 0.000119981
2.61634E+06 0.000120132
2.62006E+06 0.000120207
2.63492E+06 0.000120507
2.64236E+06 0.000120658
2.64979E+06 0.000120807
2.65722E+06 0.000120957
2.66073E+06 0.000121027
2.66465E+06 0.000121106
2.66730E+06 0.000121159
2.67951E+06 0.000121404
2.69066E+06 0.000121626
2.70181E+06 0.000121849
2.71667E+06 0.000122144
2.73154E+06 0.000122439
2.74640E+06 0.000122733
2.75755E+06 0.000122952
2.77241E+06 0.000123244
2.79099E+06 0.000123608
2.80214E+06 0.000123826
2.80957E+06 0.000123971
2.81328E+06 0.000124043
2.81700E+06 0.000124116
2.82071E+06 0.000124188
2.82815E+06 0.000124332
2.83558E+06 0.000124476
2.83929E+06 0.000124548
2.84673E+06 0.000124692
2.84822E+06 0.000124721
2.85416E+06 0.000124836
2.87274E+06 0.000125194
2.88760E+06 0.000125480
2.89875E+06 0.000125693
2.90618E+06 0.000125835
2.91361E+06 0.000125977
2.91418E+06 0.000125988
2.91733E+06 0.000126048
2.92104E+06 0.000126119
2.92847E+06 0.000126261
2.93962E+06 0.000126473
2.95448E+06 0.000126754
2.96935E+06 0.000127036
2.97678E+06 0.000127176
2.98793E+06 0.000127386
2.99164E+06 0.000127456
2.99907E+06 0.000127596
3.00000E+06 0.000127613
3.01394E+06 0.000128095
3.02137E+06 0.000128352
3.03252E+06 0.000128737
3.03995E+06 0.000128994
3.04366E+06 0.000129122
3.05110E+06 0.000129378
3.05247E+06 0.000129426
3.05410E+06 0.000129482
3.06224E+06 0.000129762
3.07711E+06 0.000130275
3.09197E+06 0.000130786
3.13316E+06 0.000132202
3.15289E+06 0.000132878
3.16557E+06 0.000133313
3.17370E+06 0.000133591
3.17628E+06 0.000133680
3.18721E+06 0.000134054
3.21423E+06 0.000134977
3.24126E+06 0.000135900
3.27705E+06 0.000137119
3.29531E+06 0.000137740
3.32233E+06 0.000138658
3.33584E+06 0.000139117
3.34935E+06 0.000139575
3.36287E+06 0.000140033
3.38989E+06 0.000140947
3.40340E+06 0.000141404
3.41692E+06 0.000141861
3.45745E+06 0.000143228
3.47096E+06 0.000143683
3.50000E+06 0.000144660
3.51150E+06 0.000145175
3.52501E+06 0.000145781
3.53852E+06 0.000146386
3.54267E+06 0.000146573
3.55151E+06 0.000146969
3.55204E+06 0.000146993
3.56555E+06 0.000147599
3.57906E+06 0.000148205
3.59257E+06 0.000148812
3.60608E+06 0.000149418
3.63311E+06 0.000150633
3.64662E+06 0.000151240
3.67365E+06 0.000152455
3.70067E+06 0.000153671
3.72729E+06 0.000154870
3.72769E+06 0.000154888
3.76823E+06 0.000156714
3.78174E+06 0.000157323
3.80877E+06 0.000158542
3.83579E+06 0.000159762
3.84845E+06 0.000160333
3.85926E+06 0.000160822
3.86282E+06 0.000160982
3.87007E+06 0.000161310
3.87682E+06 0.000161615
3.88984E+06 0.000162203
3.90335E+06 0.000162814
3.91686E+06 0.000163425
3.93628E+06 0.000164303
3.94389E+06 0.000164648
3.94979E+06 0.000164915
3.95740E+06 0.000165259
3.98442E+06 0.000166482
3.99303E+06 0.000166872
4.00000E+06 0.000167188
4.02496E+06 0.000168705
4.05198E+06 0.000170351
4.06556E+06 0.000171181
4.09347E+06 0.000172889
4.10603E+06 0.000173660
4.13100E+06 0.000175195
4.14657E+06 0.000176154
4.16008E+06 0.000176988
4.17359E+06 0.000177823
4.20062E+06 0.000179497
4.21413E+06 0.000180336
4.22348E+06 0.000180917
4.22764E+06 0.000181176
4.24115E+06 0.000182017
4.26818E+06 0.000183703
4.29330E+06 0.000185275
4.29520E+06 0.000185394
4.29618E+06 0.000185455
4.32223E+06 0.000183488
4.33574E+06 0.000182481
4.34925E+06 0.000181483
4.37628E+06 0.000179511
4.40330E+06 0.000177573
4.41664E+06 0.000176628
4.43032E+06 0.000174998
4.44384E+06 0.000173406
4.44966E+06 0.000172727
4.45735E+06 0.000171835
4.48437E+06 0.000168749
4.48563E+06 0.000168606
4.49788E+06 0.000167233
4.50000E+06 0.000166997
4.50017E+06 0.000166994
4.51887E+06 0.000166691
4.53539E+06 0.000166424
4.53842E+06 0.000166375
4.59247E+06 0.000165513
4.61949E+06 0.000165088
4.64652E+06 0.000164666
4.67354E+06 0.000164247
4.68705E+06 0.000164040
4.71408E+06 0.000163626
4.72759E+06 0.000163421
4.75000E+06 0.000163082
4.75461E+06 0.000163013
4.78164E+06 0.000162608
4.80866E+06 0.000162206
4.83569E+06 0.000161808
4.86271E+06 0.000161413
4.88974E+06 0.000161021
4.90160E+06 0.000160850
4.91262E+06 0.000160691
4.91676E+06 0.000160632
4.93113E+06 0.000160426
4.95730E+06 0.000160054
5.00000E+06 0.000159453
5.02166E+06 0.000159671
5.09022E+06 0.000160356
5.09657E+06 0.000160419
5.16502E+06 0.000161097
5.16751E+06 0.000161121
5.19588E+06 0.000161400
5.20000E+06 0.000161441
5.21454E+06 0.000161583
5.22426E+06 0.000161678
5.26682E+06 0.000162093
5.29520E+06 0.000162369
5.32357E+06 0.000162643
5.38032E+06 0.000163189
5.40870E+06 0.000163460
5.42330E+06 0.000163599
5.43707E+06 0.000163730
5.45126E+06 0.000163865
5.45630E+06 0.000163913
5.47507E+06 0.000163106
5.49383E+06 0.000162307
5.49640E+06 0.000162198
5.50000E+06 0.000162045
5.55058E+06 0.000162140
5.57895E+06 0.000162193
5.60000E+06 0.000162232
5.62693E+06 0.000162282
5.64989E+06 0.000162324
5.68650E+06 0.000162392
5.68651E+06 0.000162392
5.72083E+06 0.000162454
5.77758E+06 0.000162557
5.80000E+06 0.000162597
5.80596E+06 0.000162608
5.83433E+06 0.000162659
5.89108E+06 0.000162760
5.91089E+06 0.000162795
5.93364E+06 0.000162835
5.94783E+06 0.000162860
5.99040E+06 0.000162934
6.00000E+06 0.000162951
6.06133E+06 0.000162847
6.10000E+06 0.000162782
6.10390E+06 0.000162776
6.15355E+06 0.000162693
6.20321E+06 0.000162611
6.26306E+06 0.000162513
6.27415E+06 0.000162400
6.30000E+06 0.000162136
6.32964E+06 0.000161836
6.35928E+06 0.000161538
6.43022E+06 0.000160833
6.47278E+06 0.000160414
6.50000E+06 0.000160149
6.55790E+06 0.000159952
6.60047E+06 0.000159809
6.62884E+06 0.000159713
6.64400E+06 0.000159663
6.69978E+06 0.000159478
6.70000E+06 0.000159477
6.70270E+06 0.000159468
6.72253E+06 0.000159198
6.74235E+06 0.000158928
6.75600E+06 0.000158744
6.78491E+06 0.000158355
6.79910E+06 0.000158165
6.80800E+06 0.000158046
6.84500E+06 0.000157554
6.85585E+06 0.000157411
6.90000E+06 0.000156831
6.91200E+06 0.000156675
6.94097E+06 0.000156299
7.00000E+06 0.000155540
7.03800E+06 0.000155574
7.09953E+06 0.000155628
7.10000E+06 0.000155629
7.18601E+06 0.000155704
7.21600E+06 0.000155730
7.27249E+06 0.000155779
7.31000E+06 0.000155811
7.31573E+06 0.000155816
7.35000E+06 0.000155845
7.37300E+06 0.000155865
7.41800E+06 0.000155903
7.44800E+06 0.000155928
7.50000E+06 0.000155972
7.51000E+06 0.000156012
7.51030E+06 0.000156013
7.55354E+06 0.000156184
7.57516E+06 0.000156269
7.61840E+06 0.000156439
7.62787E+06 0.000156476
7.65691E+06 0.000156590
7.68326E+06 0.000156163
7.70000E+06 0.000155894
7.70488E+06 0.000155815
7.77500E+06 0.000154698
7.87063E+06 0.000153203
7.87100E+06 0.000153190
7.90000E+06 0.000152204
7.93649E+06 0.000150977
7.94269E+06 0.000150740
7.97135E+06 0.000149653
8.00000E+06 0.000148577
8.04200E+06 0.000148047
8.07300E+06 0.000147659
8.09403E+06 0.000146967
8.11000E+06 0.000146445
8.14053E+06 0.000145454
8.15888E+06 0.000145302
8.19131E+06 0.000145035
8.22374E+06 0.000144769
8.22843E+06 0.000144731
8.26698E+06 0.000144417
8.31022E+06 0.000144068
8.31057E+06 0.000144065
8.32296E+06 0.000143966
8.37508E+06 0.000143549
8.41832E+06 0.000143207
8.50000E+06 0.000142567
8.50479E+06 0.000142529
8.63451E+06 0.000141532
8.72099E+06 0.000140879
8.82909E+06 0.000140076
8.93718E+06 0.000139287
9.00000E+06 0.000138835
9.04528E+06 0.000139438
9.17500E+06 0.000141165
9.28309E+06 0.000142601
9.39119E+06 0.000144035
9.47767E+06 0.000145181
9.50000E+06 0.000145476
9.51000E+06 0.000145609
9.54253E+06 0.000146039
9.57300E+06 0.000146442
9.65062E+06 0.000147467
9.70625E+06 0.000148202
9.75300E+06 0.000148818
1.00000E+07 0.000152070
1.02400E+07 0.000156750
1.02843E+07 0.000157617
1.03500E+07 0.000158905
1.04205E+07 0.000160289
1.04206E+07 0.000160287
1.04603E+07 0.000158955
1.05000E+07 0.000157639
1.05400E+07 0.000156330
1.06050E+07 0.000154236
1.06700E+07 0.000152182
1.07500E+07 0.000149709
1.08900E+07 0.000145520
1.10000E+07 0.000142347
1.10252E+07 0.000140614
1.11000E+07 0.000135615
1.12700E+07 0.000125017
1.13750E+07 0.000118962
1.14088E+07 0.000117087
1.14800E+07 0.000113252
1.15000E+07 0.000112201
1.15243E+07 0.000110941
1.15600E+07 0.000109119
1.17000E+07 0.000102308
1.18100E+07 9.73093E-05
