Mo-92(n,tot) ENDFB-8.0
0.000546875 8.08814
0.000562500 8.03933
0.000578125 7.99293
0.000593750 7.94877
0.000609375 7.90669
0.000625000 7.86654
0.000640625 7.82820
0.000656250 7.79154
0.000671875 7.75646
0.000687500 7.72286
0.000718750 7.65971
0.000750000 7.60146
0.000781250 7.54755
0.000812500 7.49752
0.000843750 7.45095
0.000875000 7.40750
0.000906250 7.36685
0.000937500 7.32875
0.000968750 7.29296
0.00100000 7.25928
0.00103125 7.22751
0.00106250 7.19751
0.00109375 7.16912
0.00112500 7.14221
0.00115625 7.11668
0.00118750 7.09242
0.00121875 7.06932
0.00125000 7.04732
0.00128125 7.02633
0.00131250 7.00629
0.00134375 6.98712
0.00137500 6.96877
0.00143750 6.93434
0.00150000 6.90262
0.00156250 6.87329
0.00162500 6.84609
0.00168750 6.82079
0.00175000 6.79719
0.00181250 6.77513
0.00187500 6.75445
0.00193750 6.73502
0.00200000 6.71673
0.00209375 6.69123
0.00218750 6.66777
0.00228125 6.64612
0.00237500 6.62608
0.00246875 6.60746
0.00256250 6.59011
0.00265625 6.57390
0.00275000 6.55873
0.00284375 6.54449
0.00293750 6.53109
0.00303125 6.51847
0.00312500 6.50655
0.00321875 6.49527
0.00331250 6.48459
0.00340625 6.47445
0.00350000 6.46481
0.00359375 6.45564
0.00368750 6.44690
0.00378125 6.43856
0.00387500 6.43060
0.00396875 6.42298
0.00406250 6.41568
0.00425000 6.40198
0.00443750 6.38935
0.00462500 6.37766
0.00481250 6.36680
0.00500000 6.35670
0.00515625 6.34879
0.00531250 6.34131
0.00546875 6.33422
0.00562500 6.32749
0.00578125 6.32109
0.00593750 6.31500
0.00609375 6.30919
0.00625000 6.30365
0.00640625 6.29835
0.00656250 6.29328
0.00671875 6.28843
0.00687500 6.28377
0.00718750 6.27502
0.00750000 6.26692
0.00781250 6.25941
0.00812500 6.25243
0.00843750 6.24591
0.00875000 6.23981
0.00906250 6.23409
0.00937500 6.22871
0.00968750 6.22364
0.0100000 6.21886
0.0103125 6.21434
0.0106250 6.21006
0.0109375 6.20599
0.0112500 6.20213
0.0115625 6.19845
0.0118750 6.19495
0.0121875 6.19160
0.0125000 6.18841
0.0128125 6.18535
0.0131250 6.18242
0.0134375 6.17962
0.0137500 6.17692
0.0143750 6.17185
0.0150000 6.16715
0.0156250 6.16278
0.0162500 6.15871
0.0168750 6.15490
0.0175000 6.15133
0.0181250 6.14799
0.0187500 6.14483
0.0193750 6.14186
0.0200000 6.13904
0.0206625 6.13623
0.0213250 6.13356
0.0219875 6.13104
0.0226500 6.12864
0.0233125 6.12636
0.0239750 6.12419
0.0246375 6.12213
0.0253000 6.12015
0.0264578 6.11691
0.0276156 6.11391
0.0287734 6.11111
0.0299313 6.10850
0.0310891 6.10606
0.0322469 6.10377
0.0334047 6.10162
0.0345625 6.09959
0.0355274 6.09799
0.0364922 6.09645
0.0374570 6.09499
0.0384219 6.09359
0.0393867 6.09225
0.0403516 6.09096
0.0413164 6.08972
0.0422813 6.08853
0.0442109 6.08629
0.0461406 6.08421
0.0480703 6.08226
0.0500000 6.08045
0.0515625 6.07906
0.0531250 6.07775
0.0546875 6.07650
0.0562500 6.07530
0.0578125 6.07416
0.0593750 6.07308
0.0609375 6.07203
0.0625000 6.07104
0.0640625 6.07008
0.0656250 6.06916
0.0671875 6.06828
0.0687500 6.06743
0.0718750 6.06583
0.0750000 6.06433
0.0781250 6.06294
0.0812500 6.06164
0.0843750 6.06041
0.0875000 6.05926
0.0906250 6.05818
0.0937500 6.05715
0.0968750 6.05618
0.100000 6.05526
0.103125 6.05439
0.106250 6.05356
0.109375 6.05277
0.112500 6.05201
0.115625 6.05129
0.118750 6.05060
0.121875 6.04994
0.125000 6.04930
0.128125 6.04870
0.131250 6.04811
0.134375 6.04755
0.137500 6.04701
0.143750 6.04598
0.150000 6.04503
0.156250 6.04413
0.162500 6.04330
0.168750 6.04251
0.175000 6.04177
0.181250 6.04107
0.187500 6.04041
0.193750 6.03978
0.200000 6.03919
0.209375 6.03835
0.218750 6.03757
0.228125 6.03684
0.237500 6.03616
0.246875 6.03552
0.256250 6.03491
0.265625 6.03435
0.275000 6.03381
0.284375 6.03330
0.293750 6.03281
0.303125 6.03235
0.312500 6.03192
0.321875 6.03150
0.331250 6.03110
0.340625 6.03072
0.350000 6.03035
0.359375 6.03000
0.368750 6.02967
0.378125 6.02935
0.387500 6.02903
0.396875 6.02874
0.406250 6.02845
0.425000 6.02790
0.443750 6.02739
0.462500 6.02691
0.500000 6.02605
0.531250 6.02539
0.562500 6.02480
0.593750 6.02425
0.625000 6.02375
0.687500 6.02284
0.750000 6.02206
0.812500 6.02137
0.875000 6.02075
0.937500 6.02019
1.00000 6.01969
1.06250 6.01923
1.12500 6.01881
1.18750 6.01842
1.25000 6.01806
1.37500 6.01741
1.50000 6.01683
1.62500 6.01632
1.75000 6.01586
1.87500 6.01544
2.00000 6.01506
2.18750 6.01454
2.37500 6.01407
2.56250 6.01365
2.75000 6.01326
2.93750 6.01290
3.12500 6.01257
3.31250 6.01226
3.50000 6.01197
3.87500 6.01143
4.25000 6.01094
4.62500 6.01049
5.00000 6.01007
5.31250 6.00974
5.62500 6.00943
5.93750 6.00913
6.25000 6.00884
6.87500 6.00829
7.50000 6.00778
8.12500 6.00729
8.75000 6.00682
9.37500 6.00638
10.0000 6.00594
10.6250 6.00552
11.2500 6.00511
11.8750 6.00471
12.5000 6.00432
13.7500 6.00356
15.0000 6.00282
16.2500 6.00210
17.5000 6.00140
18.7500 6.00070
20.0000 6.00002
21.8750 5.99902
23.7500 5.99804
25.6250 5.99706
27.5000 5.99611
29.3750 5.99516
31.2500 5.99422
33.1250 5.99329
35.0000 5.99237
36.8750 5.99145
38.7500 5.99054
42.5000 5.98873
46.2500 5.98694
50.0000 5.98517
53.1250 5.98371
56.2500 5.98225
59.3750 5.98080
62.5000 5.97936
68.7500 5.97650
75.0000 5.97366
81.2500 5.97085
87.5000 5.96806
93.7500 5.96528
100.000 5.96252
106.250 5.95978
112.500 5.95704
118.750 5.95432
125.000 5.95161
131.250 5.94891
137.500 5.94622
150.000 5.94084
162.500 5.93547
175.000 5.93008
187.500 5.92467
200.000 5.91919
209.183 5.91510
216.643 5.91172
224.104 5.90828
231.565 5.90478
239.025 5.90117
246.486 5.89745
253.947 5.89356
261.407 5.88946
268.868 5.88511
275.181 5.88116
281.494 5.87687
284.651 5.87457
287.807 5.87215
290.963 5.86957
294.120 5.86684
297.563 5.86362
301.007 5.86009
304.450 5.85620
307.893 5.85185
311.050 5.84735
312.628 5.84487
314.206 5.84221
315.785 5.83935
317.363 5.83625
318.941 5.83288
320.519 5.82920
322.098 5.82514
323.676 5.82063
325.254 5.81559
326.043 5.81283
326.832 5.80989
327.621 5.80676
328.410 5.80340
329.200 5.79979
329.989 5.79591
330.778 5.79171
331.567 5.78715
332.356 5.78218
333.145 5.77675
333.576 5.77358
334.006 5.77023
334.436 5.76669
334.867 5.76294
335.297 5.75897
335.728 5.75476
336.158 5.75029
336.588 5.74552
337.162 5.73866
337.449 5.73500
337.736 5.73116
338.059 5.72663
338.382 5.72185
338.705 5.71680
339.028 5.71147
339.350 5.70583
339.673 5.69985
339.996 5.69353
340.319 5.68684
340.462 5.68375
340.660 5.67936
340.857 5.67481
341.054 5.67012
341.251 5.66527
341.449 5.66027
341.646 5.65512
341.843 5.64985
342.041 5.64446
342.229 5.63923
342.417 5.63396
342.606 5.62870
342.700 5.62609
342.794 5.62351
342.888 5.62098
342.982 5.61851
343.076 5.61612
343.170 5.61383
343.265 5.61167
343.359 5.60967
343.453 5.60787
343.547 5.60633
343.646 5.60504
343.744 5.60416
343.843 5.60380
343.942 5.60408
344.040 5.60514
344.139 5.60718
344.188 5.60864
344.238 5.61044
344.287 5.61262
344.336 5.61522
344.383 5.61815
344.430 5.62158
344.477 5.62556
344.525 5.63016
344.572 5.63547
344.619 5.64157
344.666 5.64860
344.713 5.65666
344.760 5.66595
344.807 5.67666
344.854 5.68904
344.901 5.70335
344.948 5.72006
344.995 5.73961
345.042 5.76264
345.089 5.78989
345.114 5.80626
345.139 5.82426
345.164 5.84412
345.188 5.86596
345.213 5.89024
345.237 5.91706
345.262 5.94700
345.287 5.98021
345.311 6.01742
345.336 6.05883
345.361 6.10538
345.385 6.15734
345.410 6.21587
345.435 6.28135
345.459 6.35525
345.484 6.43802
345.509 6.53150
345.533 6.63670
345.558 6.75506
345.583 6.88762
345.607 7.03722
345.632 7.20456
345.644 7.29650
345.657 7.39310
345.669 7.49536
345.681 7.60358
345.694 7.71903
345.706 7.84017
345.718 7.96931
345.731 8.10472
345.743 8.24896
345.755 8.40007
345.768 8.55957
345.780 8.72784
345.792 8.90677
345.805 9.09389
345.817 9.29101
345.829 9.49856
345.842 9.71882
345.854 9.94866
345.866 10.1903
345.879 10.4441
345.895 10.8138
345.912 11.2061
345.929 11.6246
345.946 12.0705
345.963 12.5477
345.980 13.0520
345.996 13.5873
346.013 14.1546
346.030 14.7589
346.047 15.3940
346.064 16.0646
346.080 16.7716
346.097 17.5160
346.114 18.2985
346.131 19.1199
346.148 19.9810
346.172 21.3201
346.197 22.7413
346.222 24.2567
346.246 25.8542
346.271 27.5457
346.296 29.3158
346.320 31.1688
346.345 33.1011
346.392 37.0047
346.439 41.1399
346.486 45.4512
346.533 49.8699
346.582 54.5224
346.632 59.1006
346.681 63.5014
346.731 67.5991
346.771 70.6375
346.811 73.3386
346.825 74.1585
346.860 76.1059
346.885 77.2450
346.910 78.2033
346.937 79.0385
346.970 79.7572
347.000 80.1099
347.041 80.1077
347.068 79.8028
347.096 79.2580
347.121 78.5348
347.147 77.6170
347.173 76.5064
347.198 75.2162
347.238 72.8981
347.278 70.2284
347.329 66.3459
347.380 62.0991
347.432 57.5895
347.483 52.9579
347.532 48.5361
347.581 44.1996
347.630 40.0252
347.655 38.0189
347.679 36.0829
347.705 34.1168
347.730 32.2306
347.756 30.4282
347.782 28.7125
347.807 27.0854
347.833 25.5479
347.859 24.1001
347.884 22.7464
347.902 21.8712
347.919 21.0361
347.937 20.2403
347.954 19.4830
347.972 18.7634
347.989 18.0805
348.007 17.4331
348.024 16.8202
348.042 16.2406
348.059 15.6931
348.077 15.1766
348.094 14.6896
348.112 14.2311
348.129 13.7997
348.147 13.3941
348.164 13.0153
348.177 12.7495
348.190 12.4978
348.203 12.2559
348.216 12.0270
348.229 11.8072
348.241 11.5993
348.254 11.4012
348.267 11.2124
348.280 11.0313
348.293 10.8602
348.306 10.6973
348.318 10.5421
348.331 10.3933
348.344 10.2528
348.357 10.1190
348.370 9.99158
348.383 9.86939
348.395 9.75399
348.408 9.64325
348.421 9.53864
348.447 9.34333
348.472 9.16669
348.498 9.00551
348.524 8.85938
348.549 8.72563
348.575 8.60395
348.601 8.49216
348.626 8.38965
348.652 8.29542
348.678 8.20893
348.703 8.12871
348.729 8.05442
348.755 7.98543
348.780 7.92144
348.806 7.86147
348.832 7.80534
348.857 7.75269
348.883 7.70335
348.909 7.65666
348.934 7.61254
348.960 7.57078
348.986 7.53131
349.035 7.46106
349.084 7.39690
349.133 7.33800
349.182 7.28365
349.231 7.23330
349.280 7.18648
349.329 7.14280
349.378 7.10194
349.427 7.06362
349.476 7.02759
349.525 6.99366
349.574 6.96163
349.623 6.93136
349.672 6.90269
349.721 6.87550
349.770 6.84973
349.821 6.82400
349.872 6.79961
349.975 6.75427
350.078 6.71307
350.180 6.67549
350.283 6.64103
350.386 6.60934
350.488 6.58010
350.591 6.55307
350.689 6.52907
350.787 6.50667
350.885 6.48572
350.983 6.46607
351.081 6.44762
351.179 6.43026
351.277 6.41389
351.375 6.39843
351.473 6.38382
351.571 6.36997
351.767 6.34439
351.963 6.32126
352.159 6.30026
352.327 6.28373
352.495 6.26842
352.663 6.25420
352.831 6.24095
352.999 6.22858
353.167 6.21700
353.335 6.20615
353.503 6.19595
353.727 6.18329
353.951 6.17157
354.250 6.15724
354.549 6.14420
354.847 6.13228
355.146 6.12136
355.445 6.11130
355.743 6.10202
356.042 6.09343
356.340 6.08545
356.751 6.07536
357.162 6.06617
357.573 6.05777
357.983 6.05005
358.394 6.04294
358.805 6.03637
359.215 6.03027
359.626 6.02461
360.298 6.01614
360.970 6.00855
361.642 6.00170
362.314 5.99546
362.986 5.98977
363.658 5.98456
364.330 5.97976
365.002 5.97533
365.823 5.97036
366.645 5.96580
367.466 5.96162
368.287 5.95775
369.930 5.95084
371.573 5.94484
372.991 5.94024
374.410 5.93611
375.829 5.93234
377.247 5.92890
378.666 5.92574
380.085 5.92282
382.922 5.91760
386.207 5.91237
389.493 5.90781
392.778 5.90378
396.063 5.90017
398.901 5.89733
401.738 5.89470
407.413 5.88995
413.087 5.88573
418.762 5.88193
423.541 5.87897
428.320 5.87620
437.877 5.87111
447.434 5.86646
456.992 5.86215
467.744 5.85761
478.496 5.85332
500.000 5.84529
515.625 5.83981
531.250 5.83453
562.500 5.82448
593.750 5.81490
625.000 5.80567
656.250 5.79671
703.125 5.78368
750.000 5.77096
812.500 5.75444
875.000 5.73825
937.500 5.72228
1000.00 5.70641
1108.58 5.67888
1217.17 5.65101
1325.75 5.62239
1434.34 5.59260
1488.63 5.57710
1542.92 5.56112
1570.06 5.55293
1607.39 5.54141
1644.72 5.52959
1682.04 5.51744
1700.70 5.51124
1719.37 5.50495
1731.67 5.50076
1743.97 5.49653
1756.27 5.49226
1768.57 5.48798
1774.72 5.48584
1780.87 5.48369
1787.02 5.48154
1793.17 5.47941
1799.32 5.47729
1805.47 5.47521
1811.62 5.47318
1814.70 5.47218
1817.77 5.47121
1821.59 5.47006
1825.41 5.46898
1829.22 5.46801
1833.04 5.46720
1836.86 5.46663
1838.77 5.46647
1840.68 5.46643
1842.59 5.46652
1844.49 5.46684
1846.40 5.46745
1848.31 5.46846
1849.64 5.46948
1850.96 5.47085
1852.29 5.47268
1853.61 5.47517
1854.94 5.47862
1855.60 5.48081
1856.26 5.48341
1856.93 5.48652
1857.59 5.49027
1858.25 5.49481
1858.91 5.50038
1859.45 5.50583
1859.98 5.51238
1860.51 5.52037
1861.04 5.53024
1861.57 5.54262
1861.83 5.55002
1862.10 5.55844
1862.36 5.56807
1862.63 5.57917
1862.89 5.59208
1863.16 5.60723
1863.43 5.62629
1863.71 5.64950
1863.85 5.66327
1863.99 5.67871
1864.13 5.69631
1864.27 5.71664
1864.41 5.74065
1864.55 5.76906
1864.69 5.80354
1864.83 5.84616
1864.90 5.87158
1864.97 5.89981
1865.04 5.93221
1865.10 5.96846
1865.17 6.01034
1865.24 6.05748
1865.31 6.11220
1865.38 6.17403
1865.46 6.24933
1865.53 6.33641
1865.60 6.43712
1865.67 6.55355
1865.75 6.68803
1865.82 6.84314
1865.86 6.93053
1865.89 7.02173
1865.93 7.11937
1865.97 7.22387
1866.00 7.33884
1866.04 7.45849
1866.08 7.58994
1866.11 7.72653
1866.15 7.87634
1866.18 8.03174
1866.22 8.20188
1866.26 8.37806
1866.29 8.57057
1866.33 8.76951
1866.37 8.98647
1866.40 9.21021
1866.44 9.45369
1866.48 9.70423
1866.51 9.96871
1866.55 10.2476
1866.59 10.6086
1866.64 10.9836
1866.68 11.3812
1866.72 11.8021
1866.76 12.2467
1866.81 12.7155
1866.85 13.2091
1866.89 13.7276
1866.94 14.2714
1866.98 14.8404
1867.02 15.4347
1867.07 16.0542
1867.11 16.6986
1867.15 17.3674
1867.24 18.7759
1867.29 19.7588
1867.35 20.7601
1867.46 22.8755
1867.58 25.0920
1867.69 27.3511
1867.83 30.3151
1867.98 33.1773
1868.08 35.0412
1868.18 36.7525
1868.25 37.9066
1868.32 38.9527
1868.40 39.8775
1868.47 40.6686
1868.56 41.4590
1868.64 41.9167
1868.69 42.1288
1868.73 42.2668
1868.80 42.3339
1868.85 42.2938
1868.90 42.1785
1868.99 41.7795
1869.08 41.1519
1869.16 40.3053
1869.24 39.4106
1869.32 38.3779
1869.40 37.0290
1869.49 35.5397
1869.60 33.6348
1869.70 31.6161
1870.05 24.5200
1870.19 21.8934
1870.26 20.6396
1870.32 19.4340
1870.39 18.2816
1870.46 17.1863
1870.53 16.1509
1870.60 15.1775
1870.64 14.6343
1870.68 14.1130
1870.72 13.6135
1870.76 13.1357
1870.80 12.6795
1870.84 12.2446
1870.88 11.8307
1870.92 11.4373
1870.96 11.0641
1871.00 10.7105
1871.04 10.3760
1871.08 10.0600
1871.12 9.76196
1871.16 9.48121
1871.20 9.21712
1871.24 8.96903
1871.27 8.78163
1871.30 8.60369
1871.33 8.43487
1871.36 8.27484
1871.40 8.12324
1871.43 7.97973
1871.46 7.84398
1871.49 7.71566
1871.54 7.53639
1871.59 7.37203
1871.64 7.22154
1871.68 7.08391
1871.73 6.95819
1871.78 6.84348
1871.83 6.73890
1871.88 6.64363
1871.92 6.55692
1871.97 6.47803
1872.02 6.40630
1872.07 6.34108
1872.12 6.28180
1872.16 6.22792
1872.21 6.17893
1872.26 6.13438
1872.36 6.05694
1872.45 5.99263
1872.55 5.93900
1872.64 5.89401
1872.74 5.85603
1872.84 5.82371
1872.93 5.79597
1873.03 5.77197
1873.12 5.75099
1873.22 5.73251
1873.41 5.70138
1873.60 5.67605
1873.80 5.65492
1873.99 5.63695
1874.18 5.62143
1874.37 5.60788
1874.56 5.59595
1874.76 5.58535
1874.95 5.57589
1875.33 5.55974
1875.72 5.54649
1876.10 5.53546
1876.55 5.52476
1877.00 5.51585
1877.44 5.50835
1877.89 5.50197
1878.34 5.49649
1878.79 5.49174
1879.24 5.48759
1879.68 5.48395
1880.58 5.47786
1881.48 5.47297
1882.37 5.46895
1883.27 5.46560
1884.42 5.46204
1885.57 5.45911
1886.72 5.45665
1887.88 5.45456
1889.03 5.45273
1890.18 5.45111
1892.48 5.44834
1894.79 5.44605
1897.09 5.44407
1899.40 5.44231
1901.70 5.44073
1905.80 5.43819
1909.89 5.43587
1913.99 5.43371
1918.08 5.43165
1922.18 5.42966
1926.28 5.42772
1934.47 5.42392
1942.66 5.42019
1950.85 5.41649
1959.04 5.41279
1967.23 5.40908
1983.62 5.40160
2000.00 5.39401
2017.64 5.38569
2035.27 5.37718
2070.54 5.35958
2100.77 5.34378
2128.48 5.32867
2156.20 5.31291
2183.91 5.29645
2197.76 5.28794
2211.62 5.27926
2221.70 5.27282
2231.78 5.26629
2241.85 5.25967
2251.93 5.25298
2257.28 5.24941
2262.64 5.24584
2267.99 5.24228
2273.34 5.23875
2278.70 5.23531
2284.05 5.23199
2286.73 5.23042
2289.40 5.22894
2292.08 5.22759
2294.76 5.22643
2296.80 5.22571
2298.85 5.22522
2300.90 5.22502
2302.95 5.22524
2304.99 5.22614
2306.02 5.22696
2307.04 5.22811
2308.06 5.22969
2309.09 5.23184
2310.11 5.23474
2311.13 5.23873
2311.84 5.24237
2312.55 5.24699
2313.26 5.25292
2313.97 5.26063
2314.32 5.26539
2314.68 5.27088
2315.03 5.27730
2315.38 5.28485
2315.74 5.29386
2316.09 5.30467
2316.45 5.31788
2316.80 5.33433
2317.12 5.35281
2317.27 5.36397
2317.43 5.37670
2317.59 5.39164
2317.75 5.40924
2317.90 5.43062
2318.06 5.45680
2318.22 5.48991
2318.38 5.53207
2318.46 5.55782
2318.53 5.58732
2318.61 5.62121
2318.69 5.65970
2318.77 5.70463
2318.85 5.75653
2318.93 5.81651
2319.01 5.88490
2319.09 5.96486
2319.16 6.05592
2319.24 6.16215
2319.32 6.28276
2319.40 6.42294
2319.48 6.58355
2319.56 6.76706
2319.64 6.97326
2319.68 7.08951
2319.71 7.21017
2319.75 7.34180
2319.79 7.47818
2319.83 7.62667
2319.87 7.78021
2319.91 7.94277
2319.95 8.11469
2319.99 8.30112
2320.03 8.49310
2320.07 8.70082
2320.11 8.91424
2320.15 9.14464
2320.19 9.38081
2320.23 9.62866
2320.27 9.88846
2320.31 10.1676
2320.34 10.4524
2320.38 10.7497
2320.42 11.0599
2320.46 11.3915
2320.50 11.7280
2320.58 12.4405
2320.66 13.2664
2320.75 14.1523
2320.83 15.0964
2320.91 16.0832
2321.00 17.1325
2321.08 18.2270
2321.17 19.3598
2321.25 20.5090
2321.47 23.5848
2321.57 25.1086
2321.68 26.5920
2321.79 28.0193
2321.90 29.3353
2322.01 30.5253
2322.12 31.5626
2322.22 32.4305
2322.33 33.0872
2322.44 33.5378
2322.50 33.6837
2322.55 33.7683
2322.60 33.7916
2322.70 33.6918
2322.79 33.4346
2322.85 33.1965
2322.90 32.9004
2322.96 32.5071
2323.03 32.0482
2323.09 31.5273
2323.15 30.9484
2323.27 29.7028
2323.39 28.2973
2323.53 26.3912
2323.68 24.3668
2323.93 20.8499
2324.05 19.1329
2324.17 17.4983
2324.26 16.3595
2324.35 15.2773
2324.44 14.2574
2324.53 13.3037
2324.58 12.8526
2324.62 12.4188
2324.67 12.0025
2324.71 11.6037
2324.76 11.2223
2324.80 10.8581
2324.85 10.5111
2324.89 10.1809
2324.96 9.71321
2325.00 9.49315
2325.03 9.28812
2325.06 9.08553
2325.10 8.89152
2325.13 8.70589
2325.16 8.53354
2325.20 8.36379
2325.23 8.20178
2325.30 7.90428
2325.37 7.63030
2325.43 7.38609
2325.48 7.23551
2325.52 7.09510
2325.57 6.96432
2325.61 6.84265
2325.68 6.67496
2325.75 6.52728
2325.82 6.39361
2325.88 6.27636
2325.95 6.17063
2326.02 6.07819
2326.09 5.99506
2326.15 5.92256
2326.22 5.85748
2326.29 5.80078
2326.36 5.74991
2326.42 5.70560
2326.49 5.66582
2326.56 5.63112
2326.69 5.57260
2326.83 5.52629
2326.96 5.48929
2327.10 5.45937
2327.23 5.43485
2327.37 5.41445
2327.50 5.39721
2327.64 5.38244
2327.77 5.36961
2327.93 5.35654
2328.09 5.34520
2328.40 5.32618
2328.72 5.31083
2329.03 5.29813
2329.35 5.28745
2329.66 5.27834
2329.98 5.27050
2330.29 5.26368
2330.92 5.25242
2331.55 5.24352
2332.18 5.23633
2332.81 5.23041
2333.62 5.22416
2334.43 5.21907
2335.24 5.21485
2336.05 5.21128
2336.86 5.20820
2337.67 5.20549
2339.29 5.20094
2340.91 5.19722
2342.53 5.19406
2344.15 5.19130
2345.77 5.18884
2347.93 5.18587
2350.09 5.18315
2352.25 5.18061
2354.41 5.17821
2358.73 5.17369
2363.05 5.16940
2367.36 5.16524
2371.68 5.16115
2376.00 5.15709
2380.32 5.15306
2388.24 5.14567
2396.16 5.13823
2404.08 5.13071
2411.99 5.12308
2427.83 5.10748
2443.67 5.09133
2472.46 5.06036
2504.13 5.02357
2535.81 4.98354
2567.48 4.93976
2599.15 4.89162
2630.82 4.83830
2662.50 4.77895
2694.17 4.71249
2725.84 4.63745
2757.51 4.55180
2773.35 4.50441
2789.19 4.45325
2805.02 4.39835
2820.86 4.33870
2836.70 4.27397
2852.53 4.20379
2868.37 4.12675
2884.21 4.04208
2900.04 3.94867
2915.88 3.84506
2923.80 3.78882
2931.72 3.72941
2939.63 3.66648
2947.55 3.59961
2955.47 3.52869
2963.39 3.45305
2971.31 3.37238
2979.22 3.28628
2988.58 3.17640
2993.26 3.11827
2997.94 3.05733
3002.62 2.99371
3007.30 2.92725
3011.98 2.85777
3016.65 2.78515
3021.69 2.70320
3026.73 2.61734
3029.25 2.57285
3031.77 2.52740
3034.29 2.48101
3036.81 2.43379
3038.43 2.40308
3040.05 2.37219
3041.67 2.34127
3043.29 2.31056
3044.91 2.28035
3045.72 2.26561
3046.53 2.25126
3047.34 2.23741
3048.15 2.22431
3048.96 2.21223
3049.77 2.20163
3050.40 2.19476
3051.03 2.18959
3051.66 2.18676
3052.29 2.18728
3052.60 2.18927
3052.92 2.19278
3053.23 2.19824
3053.55 2.20623
3053.86 2.21770
3054.18 2.23420
3054.49 2.25844
3054.65 2.27482
3054.81 2.29521
3054.95 2.31904
3055.10 2.34858
3055.24 2.38569
3055.39 2.43260
3055.54 2.49255
3055.68 2.56829
3055.76 2.61355
3055.83 2.66457
3055.90 2.72204
3055.98 2.78674
3056.05 2.86057
3056.12 2.94243
3056.20 3.03428
3056.27 3.13715
3056.34 3.25220
3056.41 3.38062
3056.49 3.52369
3056.56 3.68274
3056.63 3.85918
3056.71 4.05445
3056.78 4.27002
3056.85 4.50741
3056.93 4.76813
3057.00 5.05370
3057.07 5.36559
3057.14 5.70526
3057.21 6.04785
3057.28 6.41112
3057.35 6.80687
3057.41 7.22424
3057.48 7.67638
3057.55 8.15054
3057.62 8.66122
3057.68 9.19359
3057.75 9.76351
3057.82 10.3540
3057.89 10.9820
3057.95 11.6285
3058.02 12.3117
3058.09 13.0101
3058.22 14.4867
3058.37 16.1833
3058.52 17.9327
3058.81 21.4843
3058.99 23.5926
3059.08 24.5906
