Cr-52(n,tot) ENDFB-8.0
1620.55 3.27823
1620.67 3.30095
1620.78 3.32714
1620.89 3.35707
1621.01 3.39215
1621.12 3.43287
1621.24 3.48131
1621.35 3.53828
1621.47 3.60680
1621.52 3.64561
1621.58 3.68809
1621.64 3.73547
1621.70 3.78652
1621.75 3.84246
1621.81 3.90378
1621.87 3.97223
1621.93 4.04601
1621.98 4.12684
1622.04 4.21538
1622.11 4.33928
1622.18 4.47803
1622.26 4.63323
1622.33 4.80403
1622.36 4.89793
1622.40 4.99704
1622.43 5.10160
1622.47 5.20873
1622.51 5.32479
1622.54 5.44706
1622.58 5.57579
1622.61 5.70741
1622.65 5.84970
1622.68 5.99927
1622.72 6.15639
1622.76 6.32134
1622.79 6.49440
1622.83 6.67587
1622.86 6.86600
1622.90 7.05945
1622.94 7.26752
1622.97 7.48509
1623.01 7.71243
1623.04 7.94309
1623.08 8.19049
1623.11 8.44843
1623.19 8.98900
1623.24 9.40418
1623.29 9.83369
1623.34 10.2860
1623.39 10.7614
1623.44 11.2605
1623.49 11.7834
1623.54 12.3304
1623.59 12.9017
1623.64 13.5093
1623.69 14.1294
1623.79 15.4413
1623.89 16.8460
1623.99 18.3385
1624.09 19.9920
1624.20 21.7232
1624.30 23.5181
1624.41 25.3599
1624.62 29.1224
1624.83 32.7935
1624.94 34.6830
1625.06 36.4564
1625.16 37.9715
1625.27 39.3192
1625.35 40.2930
1625.44 41.1372
1625.54 41.9774
1625.65 42.5891
1625.77 43.0033
1625.87 43.1146
1625.93 43.0719
1625.99 42.9468
1626.11 42.4582
1626.17 42.0805
1626.24 41.6294
1626.36 40.4725
1626.45 39.5241
1626.53 38.4685
1626.66 36.7283
1626.78 34.8019
1626.91 32.7164
1627.03 30.5502
1627.26 26.4929
1627.38 24.4755
1627.49 22.5021
1627.62 20.3993
1627.74 18.4038
1627.81 17.4526
1627.87 16.5351
1627.93 15.6530
1627.99 14.8074
1628.05 14.0370
1628.11 13.3010
1628.17 12.5998
1628.23 11.9335
1628.29 11.3018
1628.35 10.7044
1628.41 10.1409
1628.47 9.61899
1628.53 9.12035
1628.59 8.65311
1628.65 8.21625
1628.71 7.81522
1628.77 7.43527
1628.83 7.08220
1628.89 6.75477
1628.95 6.45654
1628.99 6.29024
1629.02 6.13597
1629.06 5.98440
1629.09 5.84394
1629.12 5.70610
1629.16 5.57851
1629.19 5.45691
1629.23 5.34107
1629.26 5.22762
1629.30 5.12281
1629.36 4.92832
1629.43 4.75018
1629.50 4.59195
1629.57 4.44744
1629.64 4.31943
1629.71 4.20280
1629.77 4.09968
1629.84 4.00587
1629.91 3.92302
1629.98 3.84874
1630.05 3.78214
1630.11 3.72659
1630.17 3.67635
1630.24 3.63090
1630.30 3.58973
1630.36 3.55241
1630.43 3.51854
1630.55 3.46017
1630.68 3.41122
1630.80 3.37050
1630.93 3.33578
1631.05 3.30636
1631.18 3.28077
1631.30 3.25867
1631.43 3.23906
1631.55 3.22180
1631.68 3.20623
1631.81 3.19230
1632.06 3.16801
1632.30 3.14838
1632.54 3.13148
1632.78 3.11675
1633.02 3.10384
1633.26 3.09234
1633.50 3.08209
1633.74 3.07291
1633.97 3.06466
1634.45 3.05037
1634.93 3.03853
1635.41 3.02858
1635.89 3.02014
1636.37 3.01288
1636.85 3.00662
1637.33 3.00116
1637.81 2.99638
1638.29 2.99215
1638.77 2.98840
1639.73 2.98207
1640.69 2.97695
1641.64 2.97276
1642.60 2.96927
1643.56 2.96634
1644.84 2.96311
1646.12 2.96045
1647.40 2.95823
1648.67 2.95637
1649.95 2.95479
1651.23 2.95343
1652.51 2.95225
1653.79 2.95122
1656.34 2.94953
1658.90 2.94816
1661.46 2.94703
1664.01 2.94610
1668.21 2.94485
1672.41 2.94386
1676.61 2.94305
1680.81 2.94234
1685.01 2.94172
1689.21 2.94118
1697.61 2.94021
1706.01 2.93938
1714.41 2.93863
1722.81 2.93792
1731.21 2.93724
1747.28 2.93603
1763.35 2.93488
1779.42 2.93376
1795.49 2.93266
1811.56 2.93157
1827.62 2.93050
1859.76 2.92838
1894.82 2.92608
1929.88 2.92380
2000.00 2.91927
2093.75 2.91325
2187.50 2.90727
2281.25 2.90131
2375.00 2.89538
2562.50 2.88358
2750.00 2.87186
2937.50 2.86022
3125.00 2.84866
3312.50 2.83717
3500.00 2.82575
3687.50 2.81440
3875.00 2.80311
4062.50 2.79189
4250.00 2.78073
4625.00 2.75859
5000.00 2.73668
5312.50 2.71859
5625.00 2.70064
5937.50 2.68282
6250.00 2.66514
6562.50 2.64759
6875.00 2.63016
7187.50 2.61285
7500.00 2.59564
8125.00 2.56155
8750.00 2.52784
9375.00 2.49448
10000.0 2.46145
10804.2 2.41938
11608.3 2.37768
12412.5 2.33632
13216.6 2.29524
14020.8 2.25436
14825.0 2.21363
15629.1 2.17297
16433.3 2.13233
17749.2 2.06566
19065.1 1.99852
19284.4 1.98727
19299.8 1.98648
19315.2 1.98571
19323.0 1.98534
19330.7 1.98499
19334.5 1.98484
19336.5 1.98477
19338.4 1.98473
19339.3 1.98473
19340.3 1.98475
19341.3 1.98480
19342.2 1.98492
19342.7 1.98502
19343.2 1.98515
19343.7 1.98533
19344.2 1.98557
19344.6 1.98589
19345.1 1.98631
19345.6 1.98684
19346.1 1.98753
19346.6 1.98837
19347.0 1.98938
19347.5 1.99065
19347.9 1.99215
19348.4 1.99397
19348.9 1.99608
19349.3 1.99852
19349.8 2.00132
19350.7 2.00811
19351.7 2.01632
19353.5 2.03546
19354.7 2.04797
19355.9 2.05792
19357.1 2.06333
19357.7 2.06426
19357.8 2.06426
19357.8 2.06425
19357.9 2.06422
19358.0 2.06412
19358.3 2.06373
19359.2 2.06053
19360.3 2.05219
19361.5 2.04084
19362.8 2.02647
19364.2 2.01313
19364.8 2.00730
19365.5 2.00229
19366.2 1.99797
19366.8 1.99445
19367.2 1.99262
19367.6 1.99106
19368.0 1.98972
19368.4 1.98857
19368.9 1.98758
19369.3 1.98676
19369.7 1.98607
19370.1 1.98550
19370.5 1.98502
19370.9 1.98463
19371.3 1.98430
19371.7 1.98404
19372.1 1.98382
19372.5 1.98364
19373.3 1.98337
19374.1 1.98318
19374.9 1.98304
19375.7 1.98293
19376.5 1.98284
19378.1 1.98269
19379.7 1.98257
19382.9 1.98234
19386.1 1.98214
19392.5 1.98177
19405.4 1.98107
19418.2 1.98040
19438.3 1.97935
19508.5 1.97572
19578.7 1.97210
19719.2 1.96485
20000.0 1.95032
20736.6 1.91199
21093.4 1.89333
21450.1 1.87468
21806.9 1.85626
21985.3 1.84737
22163.7 1.83902
22255.7 1.83519
22336.3 1.83236
22416.9 1.83030
22497.4 1.82977
22537.7 1.83046
22578.0 1.83220
22615.4 1.83529
22652.8 1.84044
22671.5 1.84425
22690.2 1.84919
22708.9 1.85563
22727.6 1.86410
22746.3 1.87541
22765.0 1.89068
22783.7 1.91204
22802.4 1.94272
22813.9 1.96860
22825.4 2.00235
22836.9 2.04723
22842.7 2.07551
22848.4 2.10892
22856.4 2.16573
22860.3 2.20012
22864.3 2.23941
22868.2 2.28481
22872.2 2.33736
22876.1 2.39891
22880.1 2.47124
22884.0 2.55756
22888.0 2.66151
22890.0 2.72162
22892.0 2.78819
22893.9 2.86216
22895.9 2.94424
22897.9 3.03661
22899.9 3.14055
22901.9 3.25806
22903.8 3.39090
22905.8 3.54347
22907.8 3.71899
22909.8 3.92235
22910.8 4.03638
22911.7 4.15858
22912.7 4.29252
22913.7 4.43828
22914.7 4.59731
22915.7 4.77129
22916.7 4.96219
22917.7 5.17233
22918.7 5.40443
22919.7 5.66173
22920.6 5.94812
22921.6 6.26826
22922.6 6.62786
22923.6 7.03389
22924.1 7.25928
22924.6 7.49502
22925.1 7.75219
22925.6 8.02209
22926.1 8.31756
22926.6 8.62881
22927.1 8.96380
22927.6 9.32505
22928.3 9.90971
22929.0 10.5682
22929.4 10.9291
22929.7 11.3135
22930.1 11.7236
22930.4 12.1614
22930.8 12.6296
22931.2 13.1309
22931.5 13.6681
22931.9 14.2447
22932.2 14.8640
22932.6 15.5299
22933.0 16.2467
22933.3 17.0188
22933.8 18.1919
22934.3 19.4678
22934.8 20.9133
22935.3 22.4865
22935.6 23.3542
22935.8 24.2687
22936.3 26.2058
22936.8 28.3493
22937.3 30.7165
22937.5 32.0159
22937.8 33.3802
22938.3 36.2499
22938.8 39.4572
22939.3 42.8851
22939.8 46.6814
22940.2 50.6972
22940.7 55.0028
22941.2 59.5889
22941.9 66.3858
22942.6 73.5110
22943.3 81.0764
22943.9 88.7292
22944.9 100.055
22945.4 105.617
22945.9 110.856
22946.7 118.373
22947.0 121.771
22947.4 124.880
22947.8 127.664
22948.2 130.093
22948.6 132.139
22948.9 133.738
22949.2 134.767
22949.5 135.485
22949.8 135.923
22950.1 136.078
22950.3 136.057
22950.7 135.691
22951.0 134.874
22951.4 133.617
22951.8 131.935
22952.2 129.848
22952.6 127.382
22952.9 124.564
22953.3 121.426
22954.0 115.420
22954.6 108.875
22955.3 101.777
22955.9 94.5290
22957.2 79.9307
22957.8 72.8674
22958.5 66.1132
22959.1 59.7503
22959.4 56.7343
22959.7 53.8356
22960.1 51.0578
22960.4 48.4031
22960.7 45.8725
22961.0 43.5393
22961.3 41.2522
22961.6 39.0865
22962.0 37.0398
22962.3 35.1089
22962.6 33.2902
22962.9 31.5796
22963.2 29.9729
22963.6 28.4653
22963.9 27.0522
22964.2 25.7287
22964.5 24.4900
22964.8 23.3313
22965.2 22.2477
22965.5 21.2347
22965.8 20.2878
22966.1 19.4293
22966.4 18.5999
22966.8 17.8242
22967.1 17.0985
22967.4 16.4192
22967.7 15.7831
22968.0 15.1869
22968.4 14.6278
22968.7 14.1030
22969.0 13.6101
22969.3 13.1467
22970.0 12.2997
22970.6 11.5469
22971.2 10.8849
22971.7 10.4633
22972.1 10.0803
22972.5 9.71518
22973.0 9.38227
22973.4 9.06387
22973.8 8.77256
22974.7 8.23653
22975.6 7.76243
22976.4 7.34081
22977.3 6.96395
22978.2 6.62554
22978.8 6.39808
22979.5 6.18683
22980.1 5.99023
22980.7 5.80693
22982.0 5.47553
22983.3 5.18669
22984.6 4.92943
22985.8 4.70269
22987.1 4.49869
22988.4 4.31721
22989.7 4.15254
22990.9 4.00489
22992.2 3.86994
22993.5 3.74812
22994.8 3.63608
22996.0 3.53434
22997.3 3.44026
22998.6 3.35438
23000.9 3.21367
23003.2 3.09192
23005.6 2.98538
23007.9 2.89158
23010.2 2.80855
23012.5 2.73470
23014.8 2.66871
23017.2 2.60951
23020.0 2.54603
23022.7 2.48994
23025.5 2.43979
23028.3 2.39508
23033.9 2.31857
23039.4 2.25601
23044.5 2.20786
23049.6 2.16689
23054.8 2.13164
23059.9 2.10119
23070.1 2.05130
23080.3 2.01248
23088.6 1.98673
23097.0 1.96523
23113.7 1.93122
23130.4 1.90581
23147.1 1.88627
23162.0 1.87239
23176.8 1.86095
23206.5 1.84327
23236.2 1.83015
23265.9 1.82002
23293.8 1.81239
23321.6 1.80602
23377.3 1.79591
23433.0 1.78794
23488.7 1.78134
23548.1 1.77528
23607.5 1.76988
23726.3 1.76033
23845.1 1.75176
23963.9 1.74374
24157.0 1.73136
24350.1 1.71938
24736.2 1.69591
24795.6 1.69233
24807.9 1.69160
24820.2 1.69088
24826.3 1.69053
24829.4 1.69037
24832.5 1.69022
24834.0 1.69017
24835.6 1.69014
24836.3 1.69015
24837.1 1.69020
24837.9 1.69028
24838.6 1.69044
24839.0 1.69055
24839.4 1.69069
24839.8 1.69087
24840.2 1.69109
24840.6 1.69137
24841.0 1.69170
24841.3 1.69211
24841.7 1.69259
24842.1 1.69318
24842.5 1.69386
24842.9 1.69467
24843.3 1.69560
24843.7 1.69671
24844.0 1.69795
24844.8 1.70097
24845.6 1.70530
24846.5 1.71068
24847.3 1.71717
24848.2 1.72472
24851.5 1.76016
24852.6 1.76979
24853.6 1.77683
24854.6 1.78043
24855.0 1.78094
24855.2 1.78098
24855.2 1.78098
24855.3 1.78094
24855.4 1.78089
24855.5 1.78070
24856.2 1.77915
24857.7 1.77019
24859.5 1.75232
24861.4 1.73220
24862.2 1.72408
24863.0 1.71676
24863.8 1.71039
24864.5 1.70509
24865.3 1.70072
24866.1 1.69729
24866.5 1.69586
24866.9 1.69462
24867.3 1.69354
24867.7 1.69264
24868.1 1.69184
24868.5 1.69116
24868.9 1.69059
24869.3 1.69012
24869.7 1.68971
24870.1 1.68937
24870.5 1.68908
24870.9 1.68885
24871.3 1.68865
24871.7 1.68849
24872.5 1.68823
24873.3 1.68805
24874.1 1.68791
24875.1 1.68777
24876.2 1.68766
24878.3 1.68748
24882.5 1.68718
24890.8 1.68663
24907.6 1.68558
24941.0 1.68354
25032.1 1.67801
25123.2 1.67248
25305.3 1.66138
25669.6 1.63894
26398.1 1.59284
26891.0 1.56023
27137.4 1.54334
27260.6 1.53472
27322.2 1.53036
27383.8 1.52597
27415.9 1.52368
27432.0 1.52254
27448.1 1.52140
27459.5 1.52061
27470.9 1.51983
27482.2 1.51906
27493.6 1.51834
27505.0 1.51766
27516.4 1.51707
27522.1 1.51683
27527.8 1.51665
27533.5 1.51655
27539.2 1.51657
27543.8 1.51671
27548.5 1.51703
27553.2 1.51760
27557.9 1.51856
27560.3 1.51927
27562.6 1.52020
27564.9 1.52142
27567.3 1.52304
27569.6 1.52524
27572.0 1.52832
27573.1 1.53035
27574.3 1.53289
27575.5 1.53616
27576.7 1.54057
27577.5 1.54460
27578.2 1.54980
27579.0 1.55684
27579.8 1.56631
27580.6 1.57960
27581.4 1.59790
27581.8 1.60976
27582.2 1.62380
27582.6 1.64040
27583.0 1.65944
27583.4 1.68237
27583.8 1.70928
27584.2 1.74074
27584.6 1.77642
27585.0 1.81879
27585.4 1.86775
27586.2 1.98673
27586.6 2.05980
27587.0 2.14252
27587.4 2.23564
27587.8 2.33712
27588.2 2.45275
27588.6 2.58060
27589.0 2.72105
27589.4 2.87032
27590.0 3.15520
27590.7 3.47475
27591.4 3.82569
27592.1 4.20247
27592.7 4.59729
27593.4 5.00012
27594.1 5.39910
27594.7 5.78102
27595.3 6.06190
27595.8 6.31207
27596.3 6.53475
27596.8 6.71588
27597.3 6.84142
27597.7 6.93006
27598.3 6.98870
27598.6 6.99944
27599.1 6.97697
27599.5 6.93582
27599.8 6.87429
27600.1 6.79841
27600.4 6.70590
27600.8 6.59771
27601.1 6.47493
27601.6 6.25677
27602.1 6.01624
27602.6 5.75449
27603.0 5.47691
27605.0 4.30814
27605.6 3.98883
27606.1 3.69078
27606.7 3.41182
27607.2 3.15457
27607.8 2.91664
27608.3 2.70722
27608.9 2.52177
27609.4 2.35954
27610.0 2.21693
27610.5 2.09736
27611.1 1.99623
27611.6 1.91153
27612.2 1.84011
27612.8 1.78252
27613.3 1.73552
27613.9 1.69741
27614.4 1.66619
27615.0 1.64163
27615.5 1.62165
27616.1 1.60598
27616.6 1.59323
27617.2 1.58320
27617.7 1.57510
27618.3 1.56851
27619.4 1.55853
27620.5 1.55156
27621.6 1.54634
27622.7 1.54232
27623.8 1.53903
27624.9 1.53629
27627.1 1.53195
27629.3 1.52861
27631.6 1.52596
27633.8 1.52380
27636.0 1.52200
27638.2 1.52047
27640.4 1.51915
27644.8 1.51699
27649.2 1.51529
27653.7 1.51390
27658.1 1.51274
27665.2 1.51119
27672.3 1.50989
27679.5 1.50878
27686.6 1.50779
27693.7 1.50690
27700.9 1.50607
27715.1 1.50456
27729.4 1.50317
27743.6 1.50186
27757.9 1.50060
27772.1 1.49939
27787.8 1.49808
27831.1 1.49457
27874.3 1.49114
27917.6 1.48774
27960.8 1.48435
28133.8 1.47071
28479.8 1.44235
29108.9 1.38470
29454.8 1.34734
29800.8 1.30433
29973.8 1.27930
30146.8 1.25072
30319.8 1.21786
30492.8 1.17838
30602.9 1.14833
30713.0 1.11333
30823.1 1.07102
30878.1 1.04635
30933.1 1.01866
30988.2 0.987145
31043.2 0.951135
31098.3 0.909135
31125.8 0.885420
31153.3 0.859543
31188.7 0.822547
31224.1 0.780568
31241.8 0.757376
31259.5 0.732537
31277.2 0.705891
31294.9 0.677092
31316.5 0.638693
31338.1 0.596328
31348.9 0.573471
31359.7 0.549390
31370.5 0.524001
31381.4 0.497215
31392.2 0.468914
31403.0 0.439061
31413.8 0.407549
31424.6 0.374307
31435.4 0.339294
31446.2 0.302512
31457.0 0.264041
31467.8 0.224087
31482.6 0.167980
31497.3 0.112155
31504.7 0.0855425
31512.1 0.0610049
31515.8 0.0499216
31519.5 0.0399503
31523.1 0.0313041
31525.0 0.0276011
31526.8 0.0243670
31529.2 0.0210180
31530.3 0.0196994
31531.5 0.0186406
31532.7 0.0178595
31533.8 0.0173755
31535.0 0.0172093
31536.2 0.0173798
