Te-123(n,tot) ENDFB-8.0
0.0308558 381.222
0.0319670 374.910
0.0330781 368.926
0.0341893 363.243
0.0357797 355.584
0.0373701 348.431
0.0389605 341.731
0.0405509 335.438
0.0421413 329.514
0.0437317 323.925
0.0453221 318.643
0.0469125 313.639
0.0484563 309.028
0.0500000 304.639
0.0515625 300.406
0.0531250 296.368
0.0546875 292.512
0.0562500 288.823
0.0578125 285.292
0.0593750 281.908
0.0609375 278.661
0.0625000 275.543
0.0640625 272.545
0.0656250 269.660
0.0687500 264.203
0.0718750 259.122
0.0750000 254.378
0.0781250 249.938
0.0812500 245.774
0.0843750 241.859
0.0875000 238.172
0.0906250 234.690
0.0937500 231.398
0.0968750 228.280
0.100000 225.321
0.103125 222.510
0.106250 219.836
0.109375 217.289
0.112500 214.861
0.115625 212.542
0.118750 210.327
0.121875 208.209
0.125000 206.180
0.131250 202.369
0.137500 198.856
0.143750 195.610
0.150000 192.601
0.156250 189.804
0.162500 187.199
0.168750 184.770
0.175000 182.503
0.181250 180.383
0.187500 178.396
0.193750 176.533
0.200000 174.784
0.209375 172.353
0.218750 170.131
0.228125 168.097
0.237500 166.233
0.246875 164.526
0.256250 162.964
0.265625 161.530
0.275000 160.214
0.286855 158.706
0.298710 157.357
0.310565 156.154
0.322420 155.084
0.322420 155.084
0.322420 155.084
0.322421 155.084
0.322421 155.084
0.322422 155.084
0.322424 155.084
0.322429 155.083
0.322437 155.083
0.322455 155.081
0.322489 155.078
0.322558 155.072
0.322696 155.061
0.323179 155.020
0.323662 154.979
0.324628 154.899
0.327799 154.640
0.330971 154.390
0.337314 153.915
0.350000 153.063
0.365998 152.153
0.381995 151.407
0.397993 150.814
0.413990 150.363
0.413990 150.363
0.413991 150.363
0.413992 150.363
0.413993 150.363
0.413996 150.363
0.414001 150.363
0.414012 150.363
0.414033 150.362
0.414076 150.361
0.414162 150.359
0.414334 150.355
0.414678 150.347
0.415969 150.317
0.417259 150.289
0.419839 150.234
0.425000 150.135
0.434375 149.990
0.450781 149.839
0.467188 149.811
0.500000 150.114
0.531641 150.789
0.554980 151.524
0.578320 152.468
0.601660 153.589
0.625000 154.890
0.653819 156.742
0.682637 158.861
0.716319 161.702
0.750000 164.932
0.781250 168.269
0.812500 171.955
0.843750 176.004
0.875000 180.425
0.876539 180.653
0.880398 181.229
0.884256 181.811
0.891972 182.997
0.907405 185.452
0.938270 190.683
0.969135 196.356
1.00000 202.512
1.03138 209.307
1.06276 216.689
1.09414 224.706
1.12552 233.406
1.14883 240.373
1.17214 247.804
1.19544 255.706
1.21875 264.135
1.23438 270.110
1.25000 276.358
1.27149 285.422
1.29297 295.071
1.31445 305.355
1.33594 316.324
1.35742 328.040
1.37891 340.567
1.40039 353.977
1.42188 368.350
1.44586 385.653
1.45940 396.059
1.47293 406.964
1.48647 418.398
1.50000 430.392
1.52149 450.675
1.54297 472.624
1.56445 496.430
1.58594 522.305
1.60742 550.497
1.62891 581.286
1.63965 597.755
1.65039 615.001
1.66113 633.073
1.67188 652.024
1.69141 688.927
1.71094 729.316
1.72070 750.958
1.73047 773.643
1.74024 797.447
1.75000 822.438
1.76318 858.196
1.77635 896.493
1.78953 937.579
1.80271 981.724
1.81588 1029.24
1.82906 1080.47
1.84224 1135.81
1.85541 1195.72
1.86521 1243.54
1.87500 1294.41
1.88574 1354.06
1.89649 1418.10
1.90723 1487.00
1.91797 1561.24
1.92871 1641.40
1.93945 1728.11
1.95020 1822.12
1.96094 1924.27
1.97070 2025.02
1.98047 2134.12
1.99024 2252.55
2.00000 2381.36
2.00595 2465.43
2.01189 2554.14
2.01784 2647.82
2.02379 2746.87
2.02974 2851.69
2.03568 2962.74
2.04163 3080.53
2.04758 3205.57
2.05352 3338.53
2.05947 3480.07
2.06542 3630.92
2.07136 3791.92
2.07731 3964.01
2.08326 4148.22
2.08920 4345.71
2.09515 4557.77
2.10110 4785.91
2.10704 5031.76
2.11299 5297.18
2.11894 5584.28
2.12489 5895.43
2.13083 6233.34
2.13678 6601.10
2.14273 7002.14
2.14867 7440.62
2.15462 7921.06
2.16057 8448.74
2.16651 9029.68
2.17246 9670.79
2.17543 10016.4
2.17841 10380.0
2.18138 10762.9
2.18435 11166.2
2.18733 11591.3
2.19030 12039.6
2.19327 12512.7
2.19625 13011.8
2.19922 13539.0
2.20219 14095.5
2.20517 14683.7
2.20814 15304.8
2.21112 15961.3
2.21409 16654.6
2.21706 17387.3
2.22004 18160.7
2.22301 18977.6
2.22598 19839.1
2.22896 20747.8
2.23193 21704.7
2.23490 22711.8
2.23788 23770.5
2.24076 24846.2
2.24364 25972.0
2.24652 27148.2
2.24939 28374.3
2.25515 30975.9
2.26091 33765.0
2.26667 36721.6
2.27243 39811.8
2.28395 46199.3
2.28976 49395.5
2.29557 52467.5
2.30138 55326.9
2.30719 57881.2
2.31300 60042.7
2.31590 60950.7
2.31881 61731.3
2.32171 62377.6
2.32462 62882.7
2.32752 63241.9
2.33043 63451.4
2.33400 63501.1
2.33703 63363.2
2.33986 63085.5
2.34270 62667.1
2.34553 62111.9
2.34837 61425.5
2.35404 59685.7
2.35971 57511.6
2.36538 54978.1
2.37106 52167.6
2.37673 49164.3
2.38240 46050.3
2.38240 46049.2
2.38241 46046.4
2.38241 46044.2
2.38242 46039.2
2.38244 46029.8
2.38247 46010.9
2.38254 45969.9
2.38262 45928.9
2.38277 45846.8
2.38306 45682.5
2.38365 45354.3
2.38484 44696.9
2.38720 43382.3
2.39193 40768.1
2.40139 35708.7
2.40840 32199.1
2.41190 30539.9
2.41540 28949.9
2.41891 27431.6
2.42241 25986.5
2.42591 24615.0
2.42942 23316.4
2.43244 22252.6
2.43547 21241.4
2.43849 20280.9
2.44152 19370.0
2.44454 18506.3
2.44757 17688.6
2.45059 16914.4
2.45362 16181.8
2.45665 15488.5
2.45967 14833.0
2.46270 14213.0
2.46572 13626.6
2.46875 13071.6
2.47177 12546.8
2.47480 12050.0
2.47782 11579.7
2.48132 11066.0
2.48483 10583.4
2.48833 10129.7
2.49183 9702.87
2.49534 9301.00
2.49884 8922.37
2.50234 8565.35
2.50585 8228.45
2.50935 7910.28
2.51285 7609.55
2.51635 7325.09
2.51986 7055.80
2.52686 6558.74
2.53387 6111.17
2.54088 5706.89
2.54788 5340.73
2.55489 5008.11
2.56189 4705.14
2.56890 4428.47
2.57591 4175.18
2.58291 3942.74
2.58992 3728.97
2.59597 3557.86
2.60202 3398.14
2.60807 3248.82
2.61412 3109.05
2.62017 2977.98
2.62622 2854.94
2.63227 2739.29
2.63832 2630.45
2.64438 2527.89
2.65043 2431.14
2.65648 2339.77
2.66253 2253.42
2.66858 2171.69
2.67463 2094.30
2.68673 1951.29
2.69374 1875.02
2.70074 1803.10
2.70775 1735.20
2.71475 1671.02
2.72176 1610.31
2.72877 1552.82
2.74278 1446.63
2.75679 1350.88
2.77080 1264.25
2.78481 1185.62
2.79883 1114.05
2.81411 1043.07
2.82940 978.606
2.84468 919.902
2.85997 866.299
2.87526 817.230
2.89054 772.201
2.90583 730.776
2.92111 692.574
2.93835 652.948
2.95559 616.590
2.97282 583.153
2.99006 552.338
3.00729 523.880
3.02453 497.548
3.04176 473.139
3.05900 450.477
3.05900 450.475
3.05901 450.468
3.05901 450.463
3.05902 450.452
3.05904 450.429
3.05907 450.384
3.05915 450.292
3.05929 450.110
3.05958 449.746
3.06058 448.479
3.06158 447.219
3.06359 444.714
3.06761 439.766
3.07563 430.115
3.09169 411.744
3.10774 394.525
3.12380 378.362
3.13985 363.167
3.15591 348.866
3.17196 335.392
3.18802 322.683
3.21580 302.334
3.24358 283.851
3.27136 267.011
3.29914 251.627
3.32692 237.538
3.35470 224.604
3.38248 212.702
3.41026 201.727
3.43065 194.209
3.45103 187.108
3.47141 180.395
3.49179 174.043
3.51217 168.029
3.53255 162.329
3.57331 151.773
3.61408 142.214
3.65484 133.536
3.69560 125.642
3.73636 118.440
3.78425 110.761
3.83213 103.820
3.88002 97.5244
3.92790 91.8016
3.92790 91.8014
3.92791 91.8007
3.92791 91.8000
3.92792 91.7987
3.92795 91.7961
3.92799 91.7909
3.92809 91.7804
3.92827 91.7596
3.92863 91.7179
3.92937 91.6346
3.93168 91.3723
3.93400 91.1112
3.93862 90.5927
3.94788 89.5696
3.96639 87.5781
4.00340 83.7979
4.04042 80.2625
4.07744 76.9525
4.11446 73.8518
4.15148 70.9437
4.18850 68.2123
4.22551 65.6435
4.28156 62.0361
4.33761 58.7346
4.39366 55.7054
4.44971 52.9196
4.50576 50.3520
4.56180 47.9805
4.61785 45.7858
4.67390 43.7512
4.71466 42.3649
4.75543 41.0530
4.83695 38.6202
4.91848 36.4121
5.00000 34.4031
5.04350 33.4053
5.04350 33.4053
5.04351 33.4051
5.04351 33.4051
5.04352 33.4049
5.04353 33.4045
5.04357 33.4038
5.04363 33.4023
5.04376 33.3994
5.04403 33.3935
5.04455 33.3818
5.04560 33.3584
5.04771 33.3116
5.05222 33.2116
5.05673 33.1123
5.06575 32.9152
5.08379 32.5274
5.11987 31.7763
5.19203 30.3595
5.26419 29.0465
5.33635 27.8300
5.40852 26.6994
5.48068 25.6469
5.55284 24.6659
5.62500 23.7502
5.70313 22.8258
5.78125 21.9649
5.85938 21.1617
5.93750 20.4113
6.01563 19.7090
6.09375 19.0509
6.17188 18.4335
6.25000 17.8545
6.36300 17.0763
6.47600 16.3586
6.47600 16.3585
6.47601 16.3585
6.47601 16.3585
6.47602 16.3584
6.47604 16.3583
6.47609 16.3580
6.47617 16.3575
6.47634 16.3565
6.47668 16.3544
6.47735 16.3503
6.47871 16.3421
6.48141 16.3256
6.49244 16.2588
6.50347 16.1927
6.52554 16.0621
6.56967 15.8080
6.65793 15.3236
6.74619 14.8678
6.83445 14.4390
6.92272 14.0349
7.01098 13.6549
7.09924 13.2976
7.18750 12.9568
7.34375 12.3979
7.50000 11.8893
7.60191 11.5821
7.70383 11.2920
7.80574 11.0179
7.90765 10.7592
8.00956 10.5140
8.11148 10.2820
8.31530 9.85195
8.31530 9.85195
8.31531 9.85193
8.31532 9.85192
8.31533 9.85189
8.31536 9.85183
8.31542 9.85170
8.31554 9.85146
8.31578 9.85098
8.31626 9.85002
8.31721 9.84809
8.31912 9.84424
8.32485 9.83271
8.33058 9.82122
8.34368 9.79509
8.35679 9.76920
8.38300 9.71809
8.43543 9.61846
8.54029 9.42682
8.75000 9.06962
8.90625 8.82539
9.06250 8.59792
9.21875 8.38569
9.37500 8.18738
9.53125 8.00179
9.68750 7.82786
9.84375 7.66464
10.0000 7.51128
10.1693 7.35540
10.3385 7.20932
10.5078 7.07225
10.6770 6.94314
10.6770 6.94312
10.6771 6.94307
10.6772 6.94302
10.6773 6.94291
10.6776 6.94271
10.6781 6.94229
10.6793 6.94147
10.6815 6.93981
10.6860 6.93651
10.6949 6.92993
10.7231 6.90936
10.7513 6.88904
10.8077 6.84909
10.9206 6.77170
11.1462 6.62644
11.3718 6.49138
11.5975 6.36563
11.8231 6.24990
12.0487 6.14302
12.2744 6.04347
12.5000 5.95128
12.8025 5.83881
13.1050 5.73775
13.4075 5.64730
13.7100 5.56664
13.7100 5.56664
13.7101 5.56662
13.7102 5.56660
13.7103 5.56656
13.7106 5.56648
13.7113 5.56632
13.7125 5.56600
13.7150 5.56537
13.7200 5.56411
13.7300 5.56159
13.7500 5.55660
13.8281 5.53765
13.9063 5.51947
14.0625 5.48519
14.3750 5.42365
14.6875 5.37163
15.0000 5.32943
15.3125 5.29728
15.6250 5.27565
15.9375 5.26521
16.2500 5.26694
16.5625 5.28212
16.8750 5.31201
17.0313 5.33309
17.1875 5.35921
17.3438 5.39039
17.5000 5.42690
17.6030 5.45413
17.6389 5.46429
17.6747 5.47482
17.7733 5.50569
17.8718 5.53933
18.0690 5.61550
18.2661 5.70512
18.4633 5.81013
18.6554 5.92945
18.8475 6.06820
19.0395 6.22921
19.2316 6.41627
19.3277 6.52096
19.4237 6.63393
19.5198 6.75592
19.6158 6.88772
19.7119 7.03026
19.8079 7.18450
19.9040 7.35150
20.0000 7.53226
20.1410 7.82622
20.2819 8.15938
20.4228 8.53768
20.4933 8.74606
20.5638 8.96869
20.6343 9.20682
20.7047 9.46163
20.7752 9.73438
20.8457 10.0265
20.9161 10.3400
20.9866 10.6776
21.0571 11.0420
21.1275 11.4354
21.2137 11.9598
21.2998 12.5378
21.3859 13.1764
21.4721 13.8842
21.5582 14.6709
21.6443 15.5482
21.7305 16.5300
21.8166 17.6329
21.8822 18.5661
21.9477 19.5912
22.0133 20.7197
22.0789 21.9655
22.1445 23.3459
22.2100 24.8813
22.2756 26.5954
22.3084 27.5281
22.3412 28.5159
22.3739 29.5628
22.4067 30.6742
22.4394 31.8552
22.4722 33.1113
22.5050 34.4498
22.5377 35.8769
22.5705 37.4015
22.6032 39.0317
22.6347 40.7089
22.6662 42.5029
22.6977 44.4258
22.7292 46.4887
22.7639 48.9414
22.7986 51.6019
22.8333 54.4958
22.8680 57.6491
22.9027 61.0954
22.9374 64.8697
22.9721 69.0168
23.0068 73.5841
23.0400 78.4156
23.0733 83.7490
23.1066 89.6557
23.1232 92.8500
23.1399 96.2209
23.1565 99.7815
23.1732 103.547
23.1898 107.532
23.2064 111.756
23.2231 116.237
23.2397 120.998
23.2564 126.061
23.2730 131.451
23.2945 138.969
23.3161 147.157
23.3376 156.100
23.3591 165.897
23.3807 176.664
23.4022 188.525
23.4237 201.640
23.4452 216.195
23.4560 224.084
23.4668 232.421
23.4776 241.239
23.4883 250.569
23.4991 260.470
23.5098 270.972
23.5206 282.146
23.5314 294.029
23.5421 306.708
23.5529 320.244
23.5637 334.720
23.5744 350.210
23.5852 366.846
23.5960 384.711
23.6067 403.971
23.6175 424.735
23.6249 439.878
23.6322 455.846
23.6395 472.722
23.6469 490.577
23.6542 509.486
23.6616 529.533
23.6689 550.810
23.6762 573.415
23.6836 597.455
23.6909 623.049
23.6983 650.324
23.7056 679.418
23.7129 710.481
23.7203 743.676
23.7276 779.177
23.7350 817.172
23.7457 877.861
23.7565 945.043
23.7619 981.336
23.7673 1019.47
23.7726 1059.61
23.7780 1101.87
23.7834 1146.43
23.7888 1193.25
23.7942 1242.52
23.7996 1294.35
23.8049 1348.96
23.8103 1406.27
23.8157 1466.49
23.8211 1529.74
23.8265 1596.25
23.8319 1665.89
23.8372 1739.01
23.8426 1815.46
23.8534 1979.20
23.8642 2157.57
23.8749 2351.31
23.8857 2560.24
23.8965 2784.65
23.9072 3023.64
23.9150 3206.38
23.9229 3396.03
23.9385 3793.48
23.9542 4209.54
23.9699 4635.56
23.9923 5241.20
24.0035 5532.07
24.0147 5808.37
24.0239 6021.80
24.0332 6218.85
24.0424 6397.09
24.0517 6554.01
24.0609 6687.49
24.0702 6795.26
24.0794 6875.89
24.0886 6928.16
24.1000 6952.44
24.1093 6939.28
24.1185 6896.89
24.1277 6825.95
24.1370 6727.60
24.1462 6603.21
24.1555 6454.94
24.1647 6284.87
24.1739 6095.44
24.1896 5737.86
24.2052 5345.75
24.2365 4511.63
24.2522 4093.68
24.2678 3688.77
24.2835 3304.56
24.2913 3121.90
24.2991 2946.56
24.3070 2778.46
24.3148 2618.29
24.3226 2465.79
24.3304 2321.43
24.3383 2184.80
24.3461 2056.16
24.3539 1935.18
24.3617 1821.64
24.3688 1724.53
24.3760 1633.29
24.3831 1547.42
24.3902 1466.93
24.3973 1391.34
24.4044 1320.60
24.4115 1254.34
24.4186 1192.30
24.4258 1134.16
24.4329 1079.83
24.4400 1028.98
24.4471 981.393
24.4542 936.784
24.4613 895.069
24.4684 855.987
24.4755 819.353
24.4834 781.632
24.4912 746.494
24.4990 713.648
24.5068 682.992
24.5147 654.277
24.5225 627.420
24.5303 602.208
24.5381 578.573
24.5460 556.334
24.5538 535.439
24.5616 515.732
24.5694 497.172
24.5773 479.628
24.5851 463.068
24.6007 432.558
24.6093 417.228
24.6178 402.745
24.6349 376.094
24.6519 352.149
24.6690 330.547
24.6861 310.983
24.7032 293.203
24.7202 276.990
24.7373 262.160
24.7529 249.645
24.7686 238.056
24.7842 227.301
24.7999 217.300
24.8155 207.982
24.8312 199.286
24.8468 191.156
24.8625 183.547
24.8781 176.406
24.8938 169.700
24.9094 163.392
24.9251 157.452
24.9407 151.850
24.9564 146.562
24.9720 141.563
24.9877 136.836
25.0190 128.106
25.0503 120.242
25.0816 113.131
25.1129 106.680
25.1442 100.806
25.1755 95.4415
25.2068 90.5300
25.2381 86.0221
25.2637 82.6013
25.2893 79.3999
25.3149 76.3991
25.3405 73.5831
25.3661 70.9347
25.3917 68.4424
25.4173 66.0919
25.4429 63.8743
25.4685 61.7778
25.4941 59.7944
25.5197 57.9161
25.5453 56.1361
25.5965 52.8423
25.6478 49.8657
25.6791 48.1853
25.7104 46.6003
25.7417 45.1036
25.7730 43.6887
25.8043 42.3496
25.8356 41.0809
25.8981 38.7358
25.9607 36.6179
26.0233 34.6990
26.0859 32.9539
26.1485 31.3624
26.2225 29.6549
26.2965 28.1121
26.3705 26.7130
26.4444 25.4407
26.5184 24.2801
26.5924 23.2182
26.6664 22.2427
26.7403 21.3441
26.8029 20.6377
26.8655 19.9766
26.9281 19.3568
26.9907 18.7752
27.0533 18.2285
27.1159 17.7139
27.1785 17.2288
27.2411 16.7710
27.3037 16.3384
27.3663 15.9292
27.4289 15.5416
27.4915 15.1742
27.6167 14.4941
27.7418 13.8790
27.8731 13.2948
28.0044 12.7652
28.1357 12.2831
28.2670 11.8431
28.3983 11.4402
28.5296 11.0705
28.6608 10.7301
28.7921 10.4157
28.8498 10.2851
28.9076 10.1587
28.9653 10.0364
29.0230 9.91816
29.0230 9.91812
29.0231 9.91798
29.0231 9.91786
29.0233 9.91762
29.0235 9.91713
29.0240 9.91615
29.0250 9.91419
29.0269 9.91029
29.0308 9.90248
29.0462 9.87166
29.0617 9.84112
29.0925 9.78086
29.1234 9.72167
29.1542 9.66351
29.1851 9.60635
29.2159 9.55015
29.2776 9.44052
29.4010 9.23172
29.5244 9.03603
29.6478 8.85247
29.7712 8.68013
29.8946 8.51824
30.0180 8.36619
30.2001 8.15788
30.3822 7.96689
30.5643 7.79200
30.7464 7.63201
30.9285 7.48588
31.1106 7.35283
31.2927 7.23228
31.4748 7.12389
31.6341 7.03893
31.7934 6.96326
31.9528 6.89697
32.1121 6.84045
32.2714 6.79492
32.4308 6.76126
32.5104 6.74925
32.5901 6.74072
32.6698 6.73592
32.7494 6.73515
32.8689 6.74229
32.9884 6.76063
33.1079 6.79188
33.1677 6.81301
33.2274 6.83822
33.2872 6.86787
33.3469 6.90237
33.4067 6.94218
33.4664 6.98779
33.5262 7.03978
33.5859 7.09878
33.6457 7.16560
33.7054 7.24115
33.7680 7.33086
33.8306 7.43274
33.8932 7.54841
33.9558 7.67969
34.0184 7.82882
34.0810 7.99835
34.1436 8.19143
34.2062 8.41182
34.2688 8.66410
34.3001 8.80386
34.3314 8.95369
34.3627 9.11457
34.3940 9.28744
34.4253 9.47340
34.4565 9.67359
34.4878 9.88950
34.5191 10.1226
34.5504 10.3746
34.5817 10.6474
34.6130 10.9433
34.6443 11.2648
34.6756 11.6148
34.7069 11.9963
34.7382 12.4136
34.7695 12.8708
34.8008 13.3730
34.8321 13.9262
34.8634 14.5371
34.8947 15.2139
34.9260 15.9662
34.9573 16.8050
34.9886 17.7446
35.0043 18.2571
35.0199 18.8011
35.0356 19.3794
35.0512 19.9948
35.0669 20.6505
35.0825 21.3498
35.0982 22.0975
35.1138 22.8978
35.1295 23.7557
35.1451 24.6765
35.1607 25.6678
35.1764 26.7366
35.1920 27.8914
35.2077 29.1412
35.2248 30.6288
35.2418 32.2605
35.2589 34.0577
35.2760 36.0452
35.2931 38.2544
35.3101 40.7193
35.3272 43.4863
35.3357 45.0011
35.3443 46.6116
35.3521 48.1838
35.3599 49.8516
35.3677 51.6284
35.3756 53.5194
35.3834 55.5404
35.3912 57.6987
35.3990 60.0102
35.4069 62.4903
35.4147 65.1594
35.4225 68.0295
35.4303 71.1291
35.4382 74.4734
35.4460 78.0970
35.4538 82.0190
35.4616 86.2754
35.4694 90.9009
35.4759 94.9941
35.4823 99.3765
35.4887 104.078
35.4951 109.126
35.5015 114.556
35.5079 120.380
35.5143 126.640
35.5207 133.367
35.5271 140.609
35.5335 148.380
35.5399 156.730
35.5463 165.700
35.5527 175.330
35.5591 185.665
35.5655 196.748
35.5719 208.625
35.5758 216.312
35.5797 224.303
35.5836 232.629
35.5875 241.300
35.5914 250.350
35.5954 259.744
35.5993 269.514
35.6032 279.669
35.6071 290.249
35.6110 301.208
35.6188 324.379
35.6266 349.279
35.6345 375.969
35.6423 404.539
35.6501 434.956
35.6579 467.325
35.6658 501.575
35.6736 537.787
35.6814 575.844
35.6892 615.797
35.6971 657.474
35.7031 690.876
35.7092 725.233
35.7213 796.485
35.7333 870.673
35.7454 947.036
35.7611 1047.62
35.7767 1147.97
35.7924 1245.65
35.8080 1337.83
35.8237 1421.69
35.8315 1459.62
35.8393 1494.47
35.8493 1534.13
35.8594 1567.66
35.8694 1594.56
35.8794 1614.43
35.8897 1627.25
35.9000 1632.12
35.9069 1630.91
35.9181 1621.36
35.9292 1602.62
35.9404 1575.08
35.9516 1539.26
35.9588 1511.81
35.9661 1481.40
35.9806 1412.47
35.9960 1329.73
36.0114 1239.54
36.0255 1152.47
36.0396 1063.35
36.0678 886.011
36.0819 800.809
36.0959 719.662
36.1030 680.849
36.1100 643.351
36.1171 607.238
36.1241 572.614
36.1325 533.554
36.1408 496.601
36.1491 461.771
36.1574 429.095
36.1658 398.469
36.1741 369.889
36.1824 343.297
36.1908 318.651
36.1978 299.205
36.2049 281.022
36.2119 264.047
36.2189 248.243
36.2260 233.507
36.2330 219.803
36.2401 207.070
36.2471 195.267
36.2542 184.303
36.2612 174.139
36.2683 164.720
36.2753 156.006
36.2824 147.923
36.2894 140.446
36.2965 133.510
36.3035 127.090
36.3106 121.131
