Te-125(n,g) ENDFB-8.0
0.000546875 8.77280
0.000562500 8.65008
0.000578125 8.53238
0.000593750 8.41935
0.000609375 8.31069
0.000625000 8.20614
0.000640625 8.10544
0.000656250 8.00835
0.000671875 7.91467
0.000687500 7.82420
0.000718750 7.65220
0.000750000 7.49106
0.000781250 7.33968
0.000812500 7.19713
0.000843750 7.06257
0.000875000 6.93529
0.000906250 6.81465
0.000937500 6.70009
0.000968750 6.59112
0.00100000 6.48729
0.00103125 6.38823
0.00106250 6.29356
0.00109375 6.20298
0.00112500 6.11621
0.00115625 6.03297
0.00118750 5.95304
0.00121875 5.87621
0.00125000 5.80227
0.00128125 5.73106
0.00131250 5.66241
0.00134375 5.59616
0.00137500 5.53218
0.00143750 5.41055
0.00150000 5.29660
0.00156250 5.18955
0.00162500 5.08874
0.00168750 4.99359
0.00175000 4.90358
0.00181250 4.81826
0.00187500 4.73724
0.00193750 4.66018
0.00200000 4.58676
0.00209375 4.48285
0.00218750 4.38569
0.00228125 4.29459
0.00237500 4.20893
0.00246875 4.12820
0.00256250 4.05194
0.00265625 3.97975
0.00275000 3.91129
0.00284375 3.84623
0.00293750 3.78432
0.00303125 3.72531
0.00312500 3.66896
0.00321875 3.61510
0.00331250 3.56354
0.00340625 3.51413
0.00350000 3.46671
0.00359375 3.42116
0.00368750 3.37736
0.00378125 3.33519
0.00387500 3.29457
0.00396875 3.25539
0.00406250 3.21758
0.00425000 3.14574
0.00443750 3.07851
0.00462500 3.01540
0.00481250 2.95602
0.00500000 2.90001
0.00515625 2.85569
0.00531250 2.81333
0.00546875 2.77281
0.00562500 2.73398
0.00578125 2.69674
0.00593750 2.66098
0.00609375 2.62660
0.00625000 2.59352
0.00640625 2.56166
0.00656250 2.53094
0.00671875 2.50130
0.00687500 2.47268
0.00718750 2.41825
0.00750000 2.36726
0.00781250 2.31936
0.00812500 2.27424
0.00843750 2.23166
0.00875000 2.19137
0.00906250 2.15318
0.00937500 2.11692
0.00968750 2.08243
0.0100000 2.04957
0.0103125 2.01821
0.0106250 1.98824
0.0109375 1.95957
0.0112500 1.93210
0.0115625 1.90575
0.0118750 1.88045
0.0121875 1.85613
0.0125000 1.83273
0.0128125 1.81018
0.0131250 1.78845
0.0134375 1.76748
0.0137500 1.74723
0.0143750 1.70872
0.0150000 1.67264
0.0156250 1.63874
0.0162500 1.60682
0.0168750 1.57668
0.0175000 1.54817
0.0181250 1.52114
0.0187500 1.49547
0.0193750 1.47106
0.0200000 1.44779
0.0206625 1.42430
0.0213250 1.40190
0.0219875 1.38052
0.0226500 1.36009
0.0233125 1.34053
0.0239750 1.32179
0.0246375 1.30381
0.0253000 1.28654
0.0264578 1.25792
0.0276156 1.23113
0.0287734 1.20597
0.0299313 1.18228
0.0310891 1.15993
0.0322469 1.13879
0.0334047 1.11876
0.0345625 1.09974
0.0355274 1.08460
0.0364922 1.07006
0.0374570 1.05609
0.0384219 1.04264
0.0393867 1.02969
0.0403516 1.01720
0.0413164 1.00515
0.0422813 0.993519
0.0442109 0.971399
0.0461406 0.950678
0.0480703 0.931214
0.0500000 0.912886
0.0515625 0.898803
0.0531250 0.885344
0.0546875 0.872464
0.0562500 0.860124
0.0578125 0.848286
0.0593750 0.836917
0.0609375 0.825988
0.0625000 0.815472
0.0640625 0.805342
0.0656250 0.795577
0.0671875 0.786154
0.0687500 0.777053
0.0718750 0.759744
0.0750000 0.743519
0.0781250 0.728267
0.0812500 0.713897
0.0843750 0.700327
0.0875000 0.687488
0.0906250 0.675315
0.0937500 0.663752
0.0968750 0.652751
0.100000 0.642267
0.103125 0.632260
0.106250 0.622695
0.109375 0.613541
0.112500 0.604768
0.115625 0.596352
0.118750 0.588267
0.121875 0.580494
0.125000 0.573013
0.128125 0.565807
0.131250 0.558860
0.134375 0.552157
0.137500 0.545683
0.143750 0.533367
0.150000 0.521815
0.156250 0.510951
0.162500 0.500713
0.168750 0.491044
0.175000 0.481893
0.181250 0.473215
0.187500 0.464970
0.193750 0.457123
0.200000 0.449644
0.204688 0.444262
0.209375 0.439062
0.218750 0.429162
0.228125 0.419863
0.237500 0.411110
0.246875 0.402853
0.256250 0.395047
0.265625 0.387653
0.275000 0.380635
0.284375 0.373962
0.293750 0.367607
0.303125 0.361544
0.312500 0.355752
0.321875 0.350211
0.331250 0.344903
0.340625 0.339811
0.350000 0.334923
0.359375 0.330223
0.368750 0.325701
0.378125 0.321345
0.387500 0.317145
0.396875 0.313093
0.406250 0.309180
0.415625 0.305401
0.425000 0.301747
0.443750 0.294781
0.462500 0.288224
0.500000 0.276229
0.531250 0.267200
0.562500 0.258896
0.593750 0.251243
0.625000 0.244157
0.687500 0.231430
0.750000 0.220289
0.812500 0.210428
0.875000 0.201637
0.937500 0.193715
1.00000 0.186506
1.06250 0.179926
1.12500 0.173887
1.18750 0.168318
1.25000 0.163162
1.31250 0.158369
1.37500 0.153898
1.50000 0.145789
1.62500 0.138614
1.75000 0.132219
1.87500 0.126462
2.00000 0.121228
2.09375 0.117609
2.18750 0.114228
2.37500 0.108075
2.56250 0.102610
2.75000 0.0977248
2.93750 0.0933217
3.12500 0.0893213
3.31250 0.0856755
3.50000 0.0823379
3.68750 0.0792701
3.87500 0.0764402
4.06250 0.0738214
4.25000 0.0713910
4.43750 0.0691296
4.62500 0.0670204
5.00000 0.0632063
5.31250 0.0603815
5.62500 0.0578273
5.93750 0.0555126
6.25000 0.0534079
6.56250 0.0514892
6.87500 0.0497358
7.18750 0.0481306
7.50000 0.0466587
7.81250 0.0453077
8.12500 0.0440667
8.43750 0.0429262
8.75000 0.0418814
9.37500 0.0400392
10.0000 0.0384913
10.6250 0.0372074
11.2500 0.0361631
11.8750 0.0353415
12.5000 0.0347328
13.1250 0.0343335
13.7500 0.0341467
14.3750 0.0341829
15.0000 0.0344570
15.3125 0.0346914
15.6250 0.0350012
15.9375 0.0353888
16.2500 0.0358611
16.5625 0.0364263
16.8750 0.0370941
17.1875 0.0378760
17.5000 0.0387859
17.8125 0.0398402
18.1250 0.0410589
18.4375 0.0424660
18.7500 0.0440908
19.0625 0.0459691
19.3750 0.0481450
19.6875 0.0506613
19.8438 0.0520671
20.0000 0.0535997
20.2319 0.0561114
20.4638 0.0589438
20.6957 0.0621527
20.9276 0.0658029
21.0435 0.0678185
21.1594 0.0699753
21.2754 0.0722879
21.3913 0.0747683
21.5073 0.0774268
21.6232 0.0802778
21.7392 0.0833640
21.8551 0.0867052
21.9894 0.0909208
22.1236 0.0955533
22.2579 0.100659
22.3921 0.106303
22.5263 0.112563
22.6606 0.119533
22.7948 0.127321
22.9291 0.136059
23.0267 0.143104
23.1244 0.150808
23.1976 0.157072
23.2708 0.163796
23.3440 0.171027
23.4173 0.178815
23.4905 0.187221
23.5637 0.196308
23.6370 0.206144
23.7102 0.216814
23.7651 0.225432
23.8200 0.234635
23.8749 0.244479
23.9299 0.255023
23.9848 0.266330
24.0397 0.278475
24.0946 0.291542
24.1495 0.305626
24.2167 0.324385
24.2838 0.345056
24.3509 0.367915
24.4180 0.393277
24.4852 0.421531
24.5187 0.436879
24.5523 0.453128
24.5859 0.470350
24.6194 0.488625
24.6530 0.508041
24.6865 0.528695
24.7384 0.563309
24.7903 0.601596
24.8421 0.644093
24.8940 0.691439
24.9200 0.717171
24.9459 0.744408
24.9718 0.773297
24.9978 0.803953
25.0237 0.836553
25.0496 0.871240
25.0756 0.908230
25.1015 0.947700
25.1351 1.00289
25.1686 1.06320
25.2022 1.12931
25.2357 1.20200
25.2693 1.28221
25.3029 1.37096
25.3364 1.46956
25.3532 1.52302
25.3700 1.57955
25.3868 1.63942
25.4036 1.70282
25.4203 1.77009
25.4371 1.84155
25.4539 1.91757
25.4707 1.99854
25.4875 2.08492
25.5042 2.17720
25.5210 2.27602
25.5378 2.38189
25.5546 2.49558
25.5714 2.61792
25.5882 2.74983
25.6049 2.89238
25.6217 3.04677
25.6385 3.21441
25.6553 3.39706
25.6721 3.59639
25.6888 3.81473
25.7056 4.05473
25.7224 4.31952
25.7392 4.61287
25.7560 4.93938
25.7644 5.11676
25.7727 5.30464
25.7811 5.50392
25.7895 5.71563
25.7979 5.94092
25.8063 6.18108
25.8147 6.43758
25.8231 6.71206
25.8315 7.00640
25.8399 7.32272
25.8483 7.66344
25.8566 8.03131
25.8650 8.42946
25.8734 8.86148
25.8818 9.33142
25.8902 9.84391
25.8986 10.4042
25.9070 11.0183
25.9135 11.5345
25.9200 12.0896
25.9264 12.6889
25.9329 13.3349
25.9394 14.0341
25.9459 14.7893
25.9524 15.6081
25.9589 16.4938
25.9654 17.4553
25.9718 18.4964
25.9783 19.6273
25.9848 20.8521
25.9913 22.1825
25.9978 23.6227
26.0043 25.1834
26.0107 26.8735
26.0149 28.0424
26.0191 29.2690
26.0233 30.5619
26.0275 31.9173
26.0317 33.3444
26.0359 34.8389
26.0401 36.4103
26.0443 38.0537
26.0485 39.7793
26.0527 41.5813
26.0611 45.4396
26.0695 49.6446
26.0778 54.2042
26.0862 59.1452
26.0946 64.4566
26.1030 70.1450
26.1114 76.2056
26.1198 82.6276
26.1282 89.3927
26.1366 96.4756
26.1450 103.843
26.1549 112.863
26.1648 122.140
26.1747 131.573
26.1846 141.043
26.1984 154.002
26.2121 166.446
26.2205 173.634
26.2289 180.401
26.2373 186.660
26.2457 192.323
26.2552 197.963
26.2647 202.635
26.2712 205.194
26.2776 207.254
26.2840 208.801
26.2904 209.824
26.3000 210.355
26.3080 209.872
26.3160 208.554
26.3241 206.419
26.3321 203.499
26.3405 199.624
26.3489 194.979
26.3573 189.629
26.3657 183.657
26.3737 177.512
26.3816 170.950
26.3975 156.871
26.4134 141.982
26.4293 126.866
26.4444 112.672
26.4596 99.0838
26.4672 92.5986
26.4747 86.3677
26.4823 80.3958
26.4899 74.7151
26.4978 69.0732
26.5058 63.7632
26.5137 58.7882
26.5216 54.1467
26.5296 49.8337
26.5375 45.8408
26.5455 42.1570
26.5534 38.7693
26.5581 36.8974
26.5628 35.1245
26.5675 33.4431
26.5722 31.8497
26.5769 30.3410
26.5815 28.9133
26.5862 27.5632
26.5909 26.2872
26.5956 25.0817
26.6003 23.9433
26.6050 22.8688
26.6097 21.8548
26.6144 20.8981
26.6191 19.9956
26.6238 19.1444
26.6284 18.3416
26.6364 17.0848
26.6443 15.9461
26.6523 14.9137
26.6602 13.9767
26.6681 13.1255
26.6761 12.3511
26.6840 11.6454
26.6920 11.0011
26.6999 10.4119
26.7078 9.87193
26.7158 9.37596
26.7237 8.91944
26.7317 8.49830
26.7396 8.10892
26.7475 7.74812
26.7555 7.41346
26.7634 7.10161
26.7714 6.81079
26.7793 6.53905
26.7872 6.28463
26.7952 6.04600
26.8031 5.82179
26.8111 5.61078
26.8190 5.41211
26.8349 5.04679
26.8507 4.71943
26.8666 4.42463
26.8825 4.15813
26.8955 3.95834
26.9085 3.77322
26.9215 3.60131
26.9345 3.44133
26.9474 3.29215
26.9604 3.15278
26.9734 3.02236
26.9864 2.90010
26.9994 2.78532
27.0124 2.67740
27.0254 2.57580
27.0384 2.48000
27.0514 2.38957
27.0644 2.30411
27.0903 2.14666
27.1062 2.05839
27.1221 1.97556
27.1380 1.89771
27.1539 1.82446
27.1697 1.75544
27.1856 1.69033
27.2015 1.62884
27.2174 1.57072
27.2491 1.46353
27.2809 1.36713
27.3126 1.28006
27.3444 1.20119
27.3632 1.15799
27.3819 1.11714
27.4194 1.04174
27.4570 0.973835
27.4945 0.912473
27.5320 0.856807
27.5696 0.806159
27.6071 0.759934
27.6446 0.717634
27.6764 0.684562
27.7081 0.653761
27.7399 0.625011
27.7716 0.598149
27.8034 0.573000
27.8351 0.549437
27.8669 0.527315
27.8986 0.506533
27.9304 0.486973
27.9622 0.468551
27.9939 0.451170
28.0257 0.434764
28.0892 0.404577
28.1527 0.377495
28.2104 0.355219
28.2682 0.334911
28.3259 0.316338
28.3836 0.299313
28.4298 0.286692
28.4760 0.274879
28.5222 0.263805
28.5684 0.253413
28.6146 0.243648
28.6608 0.234462
28.7070 0.225812
28.7531 0.217657
28.8224 0.206259
28.8917 0.195768
28.9610 0.186086
29.0303 0.177136
29.0996 0.168847
29.1688 0.161159
29.2381 0.154015
29.3074 0.147365
29.3709 0.141663
29.4344 0.136310
29.4979 0.131276
29.5614 0.126536
29.6250 0.122069
29.6885 0.117853
29.8155 0.110103
29.9425 0.103158
30.0695 0.0969106
30.1965 0.0912700
30.3236 0.0861602
30.4102 0.0829469
30.4968 0.0799327
30.5834 0.0771009
30.6700 0.0744377
30.7566 0.0719299
30.8432 0.0695679
31.0164 0.0652430
31.1896 0.0613649
31.3628 0.0578718
31.5360 0.0547217
31.7092 0.0518716
31.8362 0.0499505
31.9633 0.0481581
32.0903 0.0464830
32.2173 0.0449153
32.3443 0.0434459
32.4713 0.0420668
32.7254 0.0395509
32.9794 0.0373176
33.2335 0.0353259
33.4875 0.0335420
33.7415 0.0319379
33.9494 0.0307425
34.1572 0.0296405
34.3651 0.0286239
34.5729 0.0276908
34.7808 0.0268175
34.9886 0.0260047
35.1965 0.0252455
35.4043 0.0245405
35.8200 0.0232621
36.2357 0.0221391
36.6514 0.0211473
37.0671 0.0202668
37.4135 0.0196064
37.7600 0.0190040
38.1064 0.0184529
38.4528 0.0179474
38.7992 0.0174824
39.1456 0.0170536
39.4921 0.0166577
39.8385 0.0162975
40.5313 0.0156383
41.2241 0.0150669
41.9170 0.0145684
42.6098 0.0141309
43.1641 0.0138198
43.7183 0.0135368
44.8269 0.0130401
45.9354 0.0126281
47.0439 0.0122789
48.5220 0.0118957
50.0000 0.0115853
51.5680 0.0113218
53.1359 0.0111112
54.7039 0.0109431
56.2719 0.0108215
57.8399 0.0107176
59.4078 0.0106510
62.5438 0.0105825
64.8957 0.0105940
67.2477 0.0106539
69.5996 0.0107624
71.9516 0.0109236
74.3035 0.0111469
75.4795 0.0112787
76.6555 0.0114399
77.8315 0.0116293
79.0074 0.0118549
80.1834 0.0121295
81.3594 0.0124722
81.9474 0.0126800
82.5354 0.0129231
83.1234 0.0132109
83.7113 0.0135580
84.2993 0.0139831
84.5933 0.0142400
84.8873 0.0145332
85.1813 0.0148714
85.4753 0.0152660
85.7693 0.0157321
86.0633 0.0162910
86.3181 0.0168726
86.5729 0.0175685
86.8277 0.0184136
87.0825 0.0194708
87.2099 0.0201020
87.3373 0.0208177
87.4647 0.0216342
87.5921 0.0225722
87.7195 0.0236577
87.8469 0.0249234
87.9743 0.0264119
88.1017 0.0281812
88.2046 0.0298705
88.3075 0.0318533
88.4104 0.0342038
88.5132 0.0370194
88.6161 0.0404334
88.6676 0.0424202
88.7190 0.0446320
88.7705 0.0471054
88.8219 0.0498850
88.8734 0.0530258
88.9248 0.0565957
88.9787 0.0608912
89.0326 0.0658801
89.0865 0.0717297
89.1404 0.0786652
89.1674 0.0826334
89.1943 0.0869998
89.2213 0.0918258
89.2482 0.0971866
89.2752 0.103176
89.3021 0.109912
89.3291 0.117545
89.3560 0.126269
89.3879 0.138332
89.4038 0.145238
89.4197 0.152831
89.4357 0.161226
89.4516 0.170531
89.4675 0.180899
89.4834 0.192481
89.4994 0.205482
89.5153 0.220108
89.5312 0.236630
89.5471 0.255322
89.5631 0.276540
89.5790 0.300635
89.5949 0.328046
89.6108 0.359246
89.6219 0.383358
89.6329 0.409705
89.6439 0.438532
89.6549 0.469999
89.6660 0.504383
89.6770 0.541851
89.6880 0.582710
89.6990 0.627129
89.7101 0.675439
89.7211 0.727801
89.7321 0.784562
89.7431 0.845865
89.7542 0.912064
89.7652 0.983267
89.7762 1.05982
89.7872 1.14178
89.8007 1.24974
89.8142 1.36633
89.8277 1.49189
89.8411 1.62635
89.8546 1.76990
89.8681 1.92221
89.8815 2.08312
89.8950 2.25226
89.9158 2.52873
89.9367 2.82073
89.9575 3.12495
89.9783 3.43665
90.0053 3.84279
90.0322 4.23976
90.0592 4.61324
90.0726 4.78661
90.0861 4.94847
90.0996 5.09729
90.1131 5.23121
90.1265 5.34882
90.1400 5.44876
90.1522 5.52297
90.1644 5.58103
90.1766 5.62234
90.1888 5.64650
90.2000 5.65340
90.2122 5.64409
90.2244 5.61743
90.2366 5.57369
90.2488 5.51337
90.2611 5.43598
90.2734 5.34304
90.2857 5.23532
90.2981 5.11403
90.3111 4.97152
90.3242 4.81653
90.3373 4.65056
90.3504 4.47527
90.3765 4.10358
90.4027 3.71474
90.4360 3.21470
90.4526 2.96930
90.4693 2.73046
90.4824 2.54858
90.4954 2.37280
90.5085 2.20383
90.5216 2.04224
90.5347 1.88848
90.5478 1.74286
90.5608 1.60559
90.5739 1.47683
90.5828 1.39379
90.5917 1.31463
90.6007 1.23931
90.6096 1.16786
90.6185 1.10002
90.6274 1.03581
90.6363 0.975121
90.6452 0.917910
90.6542 0.863934
90.6631 0.813140
90.6720 0.765403
90.6809 0.720644
90.6898 0.678632
90.6987 0.639330
90.7077 0.602519
90.7166 0.568149
90.7297 0.521772
90.7427 0.479892
90.7558 0.442123
90.7689 0.408100
90.7820 0.377475
90.7951 0.349923
90.8081 0.325141
90.8212 0.302863
90.8343 0.282799
90.8474 0.264729
90.8604 0.248440
90.8735 0.233736
90.8866 0.220444
90.8997 0.208406
90.9128 0.197482
90.9258 0.187555
90.9508 0.170945
90.9758 0.156899
91.0007 0.144907
91.0257 0.134572
91.0507 0.125580
91.0757 0.117689
91.1006 0.110709
91.1256 0.104493
91.1506 0.0989162
91.1755 0.0938872
91.2005 0.0893293
91.2255 0.0851816
91.2754 0.0779113
91.3253 0.0717602
91.3681 0.0672006
91.4109 0.0631852
91.4537 0.0596266
91.4965 0.0564559
91.5393 0.0536165
91.5821 0.0510636
91.6249 0.0487585
91.6677 0.0466695
91.7534 0.0430368
91.8390 0.0399982
91.9246 0.0374302
92.0102 0.0352416
92.1005 0.0332651
92.1909 0.0315690
92.2813 0.0301023
92.3716 0.0288251
92.4620 0.0277056
92.5523 0.0267191
92.7331 0.0250708
92.9138 0.0237623
93.0945 0.0227111
93.2752 0.0218581
93.4559 0.0211618
93.6176 0.0206460
93.7793 0.0202105
94.1027 0.0195234
94.4261 0.0190284
94.7495 0.0186775
95.0729 0.0184363
95.3963 0.0182811
95.7197 0.0181955
96.0431 0.0181681
96.4236 0.0182043
96.8041 0.0182983
97.1845 0.0184444
97.5650 0.0186418
98.1738 0.0190661
98.6303 0.0194791
99.0869 0.0199900
99.5434 0.0206130
100.000 0.0213766
100.325 0.0220267
100.650 0.0227860
100.975 0.0236796
101.299 0.0247405
101.462 0.0253544
101.624 0.0260337
101.787 0.0267879
101.949 0.0276288
102.112 0.0285715
102.274 0.0296329
102.436 0.0308359
102.599 0.0322078
102.750 0.0336630
102.901 0.0353255
103.051 0.0372426
103.202 0.0394756
103.353 0.0421037
103.428 0.0435944
103.504 0.0452232
103.579 0.0470081
103.655 0.0489701
103.730 0.0511341
103.805 0.0535296
103.898 0.0568516
103.991 0.0606541
104.084 0.0650417
104.177 0.0701451
104.223 0.0730168
104.270 0.0761357
104.316 0.0795320
104.362 0.0832411
104.409 0.0873039
104.455 0.0917682
104.502 0.0966908
104.548 0.102138
104.606 0.109810
104.664 0.118623
104.693 0.123533
104.722 0.128827
104.751 0.134549
104.780 0.140749
104.809 0.147485
104.838 0.154828
104.867 0.162857
104.896 0.171670
104.925 0.181384
104.954 0.192144
104.983 0.204126
105.012 0.217555
105.044 0.234393
105.060 0.243752
105.076 0.253770
105.092 0.264663
105.108 0.276394
105.124 0.289230
105.140 0.303149
105.156 0.318484
105.172 0.335231
105.188 0.353816
105.203 0.374257
105.219 0.397102
105.235 0.422399
105.251 0.450854
105.267 0.482550
105.279 0.508111
105.290 0.535968
105.302 0.566358
105.314 0.599540
105.325 0.635795
105.337 0.675428
105.348 0.718768
105.360 0.766169
105.372 0.818010
105.383 0.874695
105.395 0.936653
105.406 1.00434
105.418 1.07823
105.430 1.15881
105.441 1.24661
105.453 1.34216
105.461 1.41285
105.469 1.48767
105.477 1.56679
105.485 1.64932
105.493 1.73754
105.501 1.83060
105.509 1.92869
105.517 2.03065
105.525 2.13922
105.533 2.25333
105.541 2.37310
105.549 2.49710
105.557 2.62858
105.565 2.76614
105.573 2.90988
105.580 3.05798
105.596 3.36247
105.611 3.68830
105.626 4.03741
105.641 4.40953
105.657 4.80669
105.672 5.22268
105.687 5.65857
105.702 6.11250
105.718 6.60724
105.734 7.11295
105.766 8.15435
105.798 9.20114
105.830 10.2115
105.857 11.0214
105.871 11.3940
105.885 11.7379
105.901 12.1020
105.917 12.4193
105.934 12.7089
105.951 12.9347
105.964 13.0552
105.976 13.1416
105.988 13.1931
106.000 13.2094
106.015 13.1812
106.030 13.0998
106.045 12.9664
106.065 12.7135
106.085 12.3787
106.104 11.9781
106.123 11.5166
106.143 11.0015
106.162 10.4424
106.180 9.87458
106.199 9.28800
106.236 8.08046
106.274 6.82998
106.294 6.22866
106.313 5.65158
106.325 5.29868
106.338 4.95860
106.350 4.63214
106.362 4.31993
106.374 4.02244
106.387 3.73996
106.399 3.47264
106.411 3.22050
106.421 3.03229
106.431 2.85513
106.440 2.68521
106.450 2.52583
106.460 2.37349
106.469 2.23108
106.479 2.09539
106.489 1.96894
106.498 1.84881
106.508 1.73717
106.518 1.63140
106.527 1.53336
106.537 1.44070
106.546 1.35500
106.556 1.27417
106.566 1.19956
106.576 1.12305
106.587 1.05296
106.597 0.987569
106.608 0.927751
106.619 0.872014
106.629 0.821078
106.640 0.774081
106.650 0.730727
106.661 0.690369
106.671 0.653503
106.682 0.619486
106.692 0.588086
106.703 0.558822
106.713 0.532047
106.724 0.507287
106.734 0.484372
106.744 0.464705
106.754 0.446363
106.763 0.429241
106.773 0.413399
106.792 0.384530
106.812 0.359129
106.831 0.336669
106.850 0.316707
106.869 0.298873
106.889 0.282858
106.908 0.268333
106.927 0.255231
106.947 0.243295
106.966 0.232375
106.985 0.222345
107.005 0.213100
107.024 0.204549
107.043 0.196616
107.073 0.185400
107.103 0.175346
107.133 0.166228
107.163 0.157976
107.193 0.150429
107.222 0.143547
107.252 0.137210
107.282 0.131396
107.312 0.126013
107.342 0.121050
107.401 0.112155
107.461 0.104446
107.521 0.0977163
107.570 0.0927910
107.619 0.0883474
107.668 0.0843242
107.718 0.0806770
107.767 0.0773473
107.816 0.0743112
107.865 0.0715244
107.914 0.0689704
108.012 0.0644458
108.111 0.0605789
108.209 0.0572482
108.307 0.0543600
108.392 0.0521797
108.476 0.0502337
108.560 0.0484910
108.644 0.0469274
108.729 0.0455173
108.813 0.0442451
108.981 0.0420472
109.150 0.0402312
109.319 0.0387244
109.487 0.0374666
109.656 0.0364096
109.880 0.0352513
110.105 0.0343286
110.330 0.0335964
110.554 0.0330198
110.779 0.0325713
111.004 0.0322307
111.229 0.0319824
111.453 0.0318158
111.903 0.0316711
112.212 0.0316913
112.521 0.0317968
112.830 0.0319773
113.139 0.0322252
113.757 0.0328993
114.375 0.0337874
114.993 0.0348739
115.611 0.0361542
116.229 0.0376323
116.847 0.0393186
117.465 0.0412309
118.083 0.0433926
118.701 0.0458343
119.319 0.0485950
119.937 0.0517225
120.246 0.0534424
120.555 0.0552774
120.864 0.0572375
121.173 0.0593341
121.482 0.0615789
121.790 0.0639849
122.212 0.0675572
122.633 0.0715048
123.055 0.0758829
123.476 0.0807410
123.897 0.0861522
124.108 0.0891091
124.319 0.0922447
124.529 0.0955747
124.740 0.0991134
124.951 0.102879
125.161 0.106888
125.470 0.113263
125.779 0.120295
126.088 0.128078
126.397 0.136719
126.706 0.146357
126.861 0.151597
127.015 0.157148
127.170 0.163034
127.324 0.169284
127.479 0.175928
127.633 0.182995
127.872 0.194856
128.111 0.207990
128.349 0.222588
128.588 0.238864
128.708 0.247714
128.827 0.257083
128.946 0.267015
129.066 0.277561
129.185 0.288782
129.305 0.300740
129.424 0.313499
129.543 0.327117
129.698 0.346174
129.852 0.367016
130.007 0.389876
130.161 0.415023
130.316 0.442773
130.470 0.473503
130.625 0.507655
130.702 0.526164
130.779 0.545735
130.927 0.586385
131.000 0.608499
131.074 0.631889
131.148 0.656724
131.222 0.683054
131.295 0.711039
131.369 0.740821
131.443 0.772602
131.517 0.806468
131.590 0.842707
131.664 0.881436
131.738 0.923006
131.812 0.967583
131.885 1.01554
131.959 1.06723
132.036 1.12591
132.113 1.18960
132.191 1.25909
132.268 1.33489
132.345 1.41803
132.422 1.50924
132.500 1.60989
132.577 1.72104
132.654 1.84454
132.731 1.98196
132.770 2.05683
132.809 2.13592
132.847 2.21976
132.886 2.30875
132.925 2.40359
132.963 2.50427
133.002 2.61157
133.040 2.72610
133.079 2.84886
133.118 2.97998
133.156 3.12064
133.195 3.27180
133.244 3.48147
133.293 3.71268
133.343 3.96862
