Xe-132(n,g) ENDFB-8.0
700.486 0.372650
700.570 0.396360
700.653 0.422678
700.737 0.452139
700.821 0.485283
700.905 0.523007
700.988 0.566347
701.030 0.590645
701.072 0.617015
701.114 0.645774
701.156 0.677232
701.198 0.712013
701.240 0.750629
701.282 0.793792
701.323 0.842255
701.365 0.897319
701.407 0.960185
701.449 1.03245
701.491 1.11584
701.512 1.16271
701.533 1.21310
701.554 1.26786
701.575 1.32687
701.596 1.39113
701.617 1.46052
701.637 1.53584
701.658 1.61768
701.685 1.73266
701.712 1.86016
701.738 2.00268
701.765 2.16084
701.792 2.33771
701.818 2.53397
701.832 2.64112
701.845 2.75333
701.858 2.87171
701.872 2.99655
701.885 3.12922
701.898 3.26807
701.912 3.41442
701.925 3.56864
701.938 3.73237
701.952 3.90354
701.965 4.08377
701.978 4.27347
701.992 4.47461
702.005 4.68464
702.018 4.90546
702.031 5.13756
702.045 5.38140
702.058 5.63748
702.071 5.90630
702.085 6.18837
702.106 6.66198
702.127 7.16951
702.148 7.71793
702.168 8.30419
702.189 8.93611
702.210 9.60988
702.231 10.3306
702.252 11.1006
702.273 11.9259
702.294 12.8010
702.315 13.7364
702.336 14.7251
702.357 15.7787
702.378 16.8890
702.399 18.0626
702.420 19.3010
702.438 20.4270
702.456 21.6036
702.474 22.8315
702.492 24.1111
702.510 25.4430
702.528 26.8274
702.546 28.2645
702.564 29.7458
702.582 31.2875
702.601 32.8812
702.637 36.2219
702.673 39.7604
702.709 43.4751
702.749 47.7903
702.789 52.2788
702.829 56.9322
702.869 61.6908
702.915 67.2303
702.975 74.6419
703.059 84.5633
703.101 89.2684
703.143 93.7090
703.189 98.1725
703.230 101.840
703.272 105.056
703.314 107.759
703.356 109.899
703.398 111.449
703.438 112.356
703.480 112.667
703.487 112.656
703.510 112.501
703.532 112.161
703.572 111.116
703.612 109.508
703.652 107.372
703.688 104.989
703.724 102.230
703.764 98.7878
703.804 94.9832
703.851 90.0768
703.898 84.8333
703.938 80.1804
703.978 75.4163
704.057 65.7283
704.137 56.1694
704.177 51.5539
704.217 47.1076
704.251 43.4144
704.286 39.8767
704.320 36.5071
704.354 33.3152
704.389 30.3075
704.423 27.4882
704.458 24.8585
704.492 22.4176
704.512 21.0843
704.532 19.8192
704.552 18.6146
704.572 17.4693
704.592 16.3767
704.612 15.3462
704.631 14.3707
704.651 13.4485
704.671 12.5738
704.691 11.7534
704.711 10.9810
704.731 10.2548
704.751 9.56958
704.771 8.93023
704.791 8.33133
704.811 7.77098
704.836 7.10880
704.862 6.50251
704.874 6.21916
704.887 5.94838
704.900 5.68972
704.912 5.44464
704.925 5.20881
704.938 4.98380
704.950 4.76919
704.963 4.56614
704.976 4.37103
704.988 4.18513
705.001 4.00805
705.014 3.84073
705.026 3.68014
705.039 3.52731
705.052 3.38190
705.064 3.24357
705.077 3.11201
705.090 2.98692
705.103 2.86800
705.115 2.75583
705.141 2.54623
705.166 2.35771
705.191 2.18687
705.217 2.03328
705.237 1.92250
705.256 1.82082
705.276 1.72696
705.296 1.64030
705.316 1.55987
705.336 1.48594
705.356 1.41757
705.376 1.35432
705.396 1.29546
705.416 1.24119
705.436 1.19084
705.456 1.14408
705.496 1.05994
705.535 0.987025
705.575 0.923172
705.615 0.867199
705.655 0.817576
705.695 0.773522
705.735 0.733963
705.774 0.698396
705.814 0.666140
705.854 0.636720
705.894 0.609679
705.934 0.584770
706.014 0.540357
706.093 0.501752
706.173 0.467782
706.253 0.437601
706.332 0.410578
706.412 0.386230
706.492 0.364178
706.568 0.344985
706.644 0.327392
706.720 0.311211
706.796 0.296308
706.872 0.282508
706.948 0.269718
707.100 0.246793
707.253 0.226842
707.405 0.209381
707.557 0.193992
707.709 0.180353
707.868 0.167653
708.028 0.156344
708.187 0.146227
708.346 0.137138
708.506 0.128940
708.665 0.121518
708.825 0.114777
708.984 0.108634
709.259 0.0992313
709.535 0.0911184
709.810 0.0840617
710.085 0.0778813
710.361 0.0724358
710.636 0.0676118
710.911 0.0633173
711.187 0.0594767
711.505 0.0555140
711.824 0.0519959
712.143 0.0488567
712.462 0.0460429
712.781 0.0435098
713.099 0.0412206
713.737 0.0372564
714.316 0.0342314
714.896 0.0316396
715.476 0.0293967
716.055 0.0274421
716.635 0.0257274
717.214 0.0242130
717.794 0.0228672
718.374 0.0216646
719.185 0.0201823
719.997 0.0188947
720.808 0.0177668
721.620 0.0167725
722.431 0.0158915
723.243 0.0151007
724.865 0.0137423
726.141 0.0128440
727.416 0.0120625
728.691 0.0113759
729.966 0.0107675
732.516 0.00973569
735.067 0.00889359
737.617 0.00819068
740.167 0.00759057
742.717 0.00707323
745.268 0.00662277
747.818 0.00622508
750.368 0.00587218
752.919 0.00555638
755.469 0.00527160
759.642 0.00486242
763.815 0.00451253
767.989 0.00420685
772.162 0.00393862
776.335 0.00370171
780.508 0.00349137
784.681 0.00330391
788.855 0.00313642
793.955 0.00295567
799.056 0.00279588
804.156 0.00265498
809.257 0.00253129
819.458 0.00232515
829.659 0.00216693
837.079 0.00207827
844.498 0.00201031
851.917 0.00196307
859.336 0.00193821
867.682 0.00194083
876.029 0.00198569
884.375 0.00208948
888.548 0.00217501
892.721 0.00229217
896.663 0.00244239
900.604 0.00264634
904.546 0.00292611
908.487 0.00332273
911.037 0.00367107
913.587 0.00412440
916.138 0.00472780
918.688 0.00555215
919.963 0.00608182
921.238 0.00671979
922.514 0.00749568
923.789 0.00845187
925.064 0.00964885
926.339 0.0111744
927.614 0.0131610
928.252 0.0143873
928.889 0.0158127
929.585 0.0176495
930.280 0.0198611
930.976 0.0225583
931.671 0.0258925
932.309 0.0296934
932.947 0.0344545
933.265 0.0373004
933.584 0.0405318
933.903 0.0442222
934.222 0.0484620
934.454 0.0519578
934.685 0.0558588
934.917 0.0602346
935.149 0.0651626
935.381 0.0707471
935.613 0.0771074
935.845 0.0844048
936.076 0.0928294
936.236 0.0994067
936.395 0.106738
936.555 0.114945
936.714 0.124178
936.873 0.134621
937.033 0.146504
937.192 0.160116
937.352 0.175819
937.496 0.192334
937.641 0.211480
937.786 0.233920
937.931 0.260621
938.004 0.276017
938.076 0.293077
938.149 0.312195
938.221 0.333774
938.293 0.358496
938.366 0.387132
938.438 0.420914
938.511 0.461325
938.551 0.487201
938.590 0.516120
938.630 0.548764
938.670 0.585599
938.710 0.627552
938.750 0.675281
938.790 0.730042
938.830 0.792739
938.869 0.865055
938.909 0.948203
938.949 1.04441
938.989 1.15526
939.029 1.28366
939.049 1.35497
939.069 1.43160
939.089 1.51435
939.109 1.60281
939.128 1.69779
939.148 1.79975
939.167 1.89950
939.185 2.00524
939.203 2.11791
939.221 2.23789
939.239 2.36633
939.257 2.50226
939.275 2.64682
939.293 2.80047
939.312 2.96462
939.330 3.13797
939.348 3.32191
939.366 3.51697
939.384 3.72368
939.402 3.94260
939.420 4.17429
939.438 4.41933
939.456 4.67978
939.475 4.95338
939.493 5.24211
939.511 5.54659
939.529 5.86742
939.547 6.20523
939.565 6.56062
939.583 6.93421
939.601 7.32883
939.619 7.74074
939.638 8.17266
939.656 8.62517
939.674 9.09883
939.692 9.59419
939.710 10.1118
939.728 10.6521
939.748 11.2762
939.768 11.9259
939.788 12.6049
939.808 13.3135
939.828 14.0561
939.848 14.8255
939.868 15.6258
939.887 16.4571
939.907 17.3240
939.927 18.2179
939.967 20.0990
940.007 22.1033
940.047 24.2274
940.078 25.9503
940.108 27.7388
940.139 29.5890
940.170 31.4962
940.201 33.4552
940.232 35.4597
940.293 39.5771
940.358 44.0323
940.424 48.5014
940.442 49.7383
940.489 52.8864
940.568 57.9787
940.608 60.3601
940.648 62.5912
940.688 64.6545
940.728 66.5279
940.768 68.1943
940.808 69.6298
940.847 70.8153
940.887 71.7407
940.927 72.3965
940.966 72.7651
941.000 72.8681
941.007 72.8633
941.029 72.7887
941.052 72.6254
941.091 72.1212
941.131 71.3426
941.170 70.3006
941.206 69.1349
941.242 67.7725
941.282 66.0620
941.321 64.1532
941.368 61.6583
941.415 58.9456
941.455 56.5090
941.494 53.9685
941.573 48.6795
941.652 43.2540
941.732 37.8723
941.800 33.3759
941.834 31.2077
941.868 29.1102
941.903 27.0783
941.937 25.1299
941.971 23.2583
942.005 21.4783
942.045 19.5228
942.084 17.6896
942.124 15.9797
942.144 15.1710
942.163 14.3966
942.183 13.6486
942.203 12.9304
942.223 12.2419
942.242 11.5825
942.262 10.9516
942.282 10.3488
942.302 9.77342
942.322 9.22749
942.347 8.56669
942.372 7.94667
942.397 7.36588
942.422 6.82274
942.448 6.31563
942.473 5.84290
942.498 5.40290
942.523 4.99555
942.548 4.61596
942.573 4.26420
942.599 3.93868
942.624 3.63784
942.649 3.36018
942.674 3.10421
942.699 2.86854
942.725 2.65261
942.744 2.49467
942.764 2.34699
942.784 2.20900
942.804 2.08013
942.824 1.95984
942.843 1.84761
942.863 1.74294
942.883 1.64585
942.903 1.55489
942.922 1.47016
942.942 1.39125
942.962 1.31777
943.002 1.18568
943.041 1.07149
943.081 0.972264
943.120 0.886223
943.160 0.811529
943.199 0.746730
943.239 0.690109
943.279 0.640749
943.318 0.597362
943.358 0.559280
943.397 0.525545
943.437 0.495608
943.476 0.468916
943.516 0.444999
943.595 0.403960
943.674 0.370041
943.754 0.341389
943.833 0.316825
943.912 0.295391
943.991 0.276501
944.128 0.248456
944.264 0.224943
944.401 0.204883
944.538 0.187559
944.675 0.172461
944.811 0.159198
944.948 0.147469
945.085 0.137038
945.243 0.126332
945.401 0.116873
945.560 0.108471
945.718 0.100969
945.876 0.0942421
946.034 0.0881847
946.351 0.0777434
946.581 0.0713019
946.812 0.0656532
947.042 0.0606665
947.272 0.0562444
947.502 0.0523001
947.733 0.0487692
948.193 0.0427261
948.510 0.0392182
948.826 0.0361385
949.143 0.0334200
949.459 0.0310080
950.093 0.0269332
950.726 0.0236421
951.417 0.0207245
952.107 0.0183423
952.798 0.0163726
953.489 0.0147252
954.122 0.0134387
954.755 0.0123262
956.022 0.0105115
957.288 0.00910656
958.554 0.00799664
959.936 0.00703223
961.318 0.00625905
962.699 0.00563023
964.081 0.00511282
966.613 0.00437095
969.146 0.00382170
971.679 0.00340423
974.212 0.00307995
978.356 0.00268854
982.501 0.00241108
986.645 0.00220919
990.790 0.00205971
995.395 0.00193732
1000.00 0.00184856
1005.33 0.00177752
1010.65 0.00173077
1021.31 0.00169805
1029.74 0.00172079
1038.17 0.00178657
1046.61 0.00190568
1055.04 0.00209974
1059.92 0.00226354
1064.80 0.00248265
1069.69 0.00278167
1074.57 0.00320077
1077.01 0.00347590
1079.45 0.00381278
1081.89 0.00423020
1084.33 0.00475594
1086.44 0.00532839
1088.55 0.00605034
1090.66 0.00697897
1092.77 0.00819877
1093.99 0.00909318
1095.21 0.0101711
1096.43 0.0114864
1097.65 0.0131131
1098.82 0.0150587
1099.98 0.0175229
1100.56 0.0190115
1101.15 0.0207106
1101.73 0.0226680
1102.31 0.0249316
1102.92 0.0277204
1103.53 0.0310318
1104.14 0.0350106
1104.75 0.0398493
1105.36 0.0458275
1105.67 0.0493497
1105.97 0.0533104
1106.28 0.0577861
1106.58 0.0628711
1106.89 0.0686820
1107.19 0.0753649
1107.40 0.0805420
1107.61 0.0862596
1107.82 0.0926282
1108.03 0.0997533
1108.23 0.107763
1108.44 0.116814
1108.65 0.127100
1108.86 0.138863
1109.01 0.148634
1109.16 0.159444
1109.32 0.171615
1109.47 0.185209
1109.62 0.200678
1109.77 0.218162
1109.93 0.238332
1110.08 0.261499
1110.23 0.288749
1110.38 0.321069
1110.46 0.339759
1110.54 0.360169
1110.61 0.382905
1110.69 0.408454
1110.77 0.437870
1110.84 0.471255
1110.92 0.510115
1110.99 0.555987
1111.07 0.611722
1111.11 0.643499
1111.15 0.678646
1111.19 0.717646
1111.22 0.761055
1111.26 0.809507
1111.30 0.863725
1111.34 0.931352
1111.38 1.00830
1111.43 1.09601
1111.47 1.19359
1111.51 1.30764
1111.55 1.43472
1111.57 1.50654
1111.59 1.58333
1111.61 1.66545
1111.63 1.74891
1111.65 1.84244
1111.67 1.94238
1111.70 2.04916
1111.72 2.15759
1111.74 2.27896
1111.76 2.40849
1111.78 2.54666
1111.80 2.68677
1111.82 2.84332
1111.84 3.01009
1111.86 3.18763
1111.88 3.36728
1111.90 3.56758
1111.92 3.78044
1111.94 4.00650
1111.96 4.23466
1111.98 4.42662
1112.00 4.62729
1112.01 4.83697
1112.03 5.04201
1112.04 5.27003
1112.06 5.49281
1112.07 5.74034
1112.09 5.98196
1112.11 6.25018
1112.12 6.52955
1112.14 6.82039
1112.15 7.10374
1112.18 7.72323
1112.21 8.39029
1112.25 9.13106
1112.28 9.90140
1112.31 10.7256
1112.34 11.6056
1112.37 12.5741
1112.40 13.5722
1112.43 14.6304
1112.46 15.7496
1112.50 17.0089
1112.53 18.3384
1112.56 19.7381
1112.60 21.2073
1112.63 22.7449
1112.66 24.3492
1112.70 26.0178
1112.73 27.7476
1112.76 29.5351
1112.79 31.3758
1112.80 31.5456
1112.80 31.9434
1112.81 32.2860
1112.82 32.9758
1112.85 34.3722
1112.91 37.8877
1112.96 41.4263
1113.12 50.8141
1113.18 54.7096
1113.25 58.3934
1113.32 62.2637
1113.36 64.0569
1113.40 65.6585
1113.44 67.1025
1113.48 68.3765
1113.53 69.8245
1113.57 70.6542
1113.61 71.2825
1113.65 71.7281
1113.70 71.9387
1113.70 71.9396
1113.71 71.9344
1113.73 71.8522
1113.76 71.6706
1113.81 71.1239
1113.85 70.3107
1113.90 69.0364
1113.94 67.6658
1113.99 66.0610
1114.03 64.2406
1114.08 62.2731
1114.14 59.0455
1114.20 55.5824
1114.29 50.4695
1114.38 45.1468
1114.46 39.7949
1114.55 34.6328
1114.59 32.1984
1114.63 29.8382
1114.68 27.5630
1114.72 25.4324
1114.76 23.3497
1114.80 21.4191
1114.84 19.5505
1114.88 17.8349
1114.93 16.1143
1114.97 14.5529
1114.99 13.7994
1115.01 13.0763
1115.04 12.3832
1115.06 11.7490
1115.08 11.1130
1115.10 10.5054
1115.12 9.92550
1115.14 9.39731
1115.17 8.86980
1115.19 8.39028
1115.21 7.91236
1115.23 7.47876
1115.26 6.85894
1115.29 6.28629
1115.33 5.75830
1115.36 5.28701
1115.39 4.83957
1115.42 4.44163
1115.45 4.06514
1115.48 3.73141
1115.50 3.57040
1115.51 3.41667
1115.55 3.12996
1115.58 2.86916
1115.61 2.63930
1115.64 2.42367
1115.67 2.23404
1115.70 2.05651
1115.74 1.90066
1115.76 1.79893
1115.78 1.70402
1115.80 1.61552
1115.82 1.53662
1115.84 1.45943
1115.87 1.38747
1115.91 1.26059
1115.95 1.14752
1116.00 1.05123
1116.04 0.965253
1116.08 0.891808
1116.13 0.825965
1116.17 0.769438
1116.21 0.718460
1116.26 0.674397
1116.30 0.634356
1116.34 0.599460
1116.39 0.567471
1116.43 0.539334
1116.52 0.490178
1116.61 0.449231
1116.69 0.414512
1116.78 0.384600
1116.87 0.358471
1116.95 0.335381
1117.04 0.314779
1117.13 0.296252
1117.21 0.280219
1117.29 0.265569
1117.46 0.239749
1117.63 0.217728
1117.79 0.198750
1117.96 0.182249
1118.12 0.167796
1118.29 0.155053
1118.46 0.143754
1118.63 0.133226
1118.80 0.123846
1118.98 0.115449
1119.15 0.107902
1119.50 0.0949208
1119.85 0.0842314
1120.10 0.0775648
1120.35 0.0716801
1120.61 0.0664580
1120.86 0.0618013
1121.36 0.0538779
1121.87 0.0474207
1122.22 0.0436486
1122.57 0.0403228
1122.91 0.0373755
1123.26 0.0347511
1123.96 0.0302962
1124.65 0.0266824
1125.48 0.0232154
1126.30 0.0204188
1127.12 0.0181288
1127.94 0.0162271
1128.64 0.0148571
1129.33 0.0136675
1130.73 0.0117165
1132.12 0.0101939
1133.51 0.00898485
1135.15 0.00785049
1136.80 0.00695301
1138.44 0.00623227
1140.09 0.00564298
1142.87 0.00486573
1145.65 0.00428690
1148.44 0.00384546
1151.22 0.00350222
1155.52 0.00310704
1159.82 0.00282552
1164.12 0.00261909
1168.42 0.00246656
1176.01 0.00228672
1183.60 0.00218332
1191.19 0.00212836
1198.78 0.00210882
1209.91 0.00212708
1221.05 0.00218844
1232.18 0.00228642
1243.31 0.00241974
1254.44 0.00259070
1265.57 0.00280414
1276.71 0.00306842
1287.84 0.00339741
1297.45 0.00375102
1307.07 0.00419017
1311.87 0.00445223
1316.68 0.00475218
1321.49 0.00509637
1326.29 0.00550136
1331.35 0.00601398
1336.41 0.00665111
1338.94 0.00703518
1341.47 0.00747818
1344.00 0.00799640
1346.53 0.00861362
1349.06 0.00937489
1351.59 0.0103398
1354.12 0.0116140
1355.39 0.0124194
1356.65 0.0133829
1358.05 0.0146966
1359.44 0.0163790
1360.83 0.0186094
1361.53 0.0200164
1362.22 0.0216847
1363.04 0.0241048
1363.87 0.0271827
1364.69 0.0312128
1365.10 0.0337196
1365.51 0.0366586
1365.86 0.0395660
1366.21 0.0429498
1366.55 0.0469248
1366.90 0.0516432
1367.25 0.0573108
1367.60 0.0642127
1367.95 0.0727564
1368.29 0.0835090
1368.47 0.0900110
1368.64 0.0974589
1368.81 0.106069
1368.99 0.116128
1369.16 0.128055
1369.34 0.142498
1369.51 0.160547
1369.60 0.171486
1369.68 0.184171
1369.76 0.197823
1369.84 0.213729
1369.92 0.232763
1370.00 0.255886
1370.08 0.284372
1370.16 0.319904
1370.24 0.364675
1370.32 0.421526
1370.36 0.456037
1370.40 0.494080
1370.44 0.538219
1370.48 0.586909
1370.52 0.643404
1370.55 0.705694
1370.59 0.777899
1370.63 0.857394
1370.67 0.949366
1370.71 1.05039
1370.75 1.16696
1370.79 1.29460
1370.83 1.44139
1370.87 1.60155
1370.91 1.78501
1370.95 1.98435
1370.97 2.10638
1370.99 2.23575
1371.02 2.37280
1371.04 2.51110
1371.06 2.66415
1371.08 2.82591
1371.10 2.99675
1371.12 3.16861
1371.15 3.35822
1371.17 3.55797
1371.19 3.76822
1371.21 3.97905
1371.23 4.21088
1371.25 4.45427
1371.28 4.70958
1371.30 4.96469
1371.32 5.24424
1371.34 5.53667
1371.36 5.84228
1371.38 6.14657
1371.41 6.47878
1371.43 6.82497
1371.47 7.54290
1371.52 8.33530
1371.56 9.16725
1371.60 10.0781
1371.65 11.0265
1371.69 12.1526
1371.74 13.3227
1371.79 14.5840
1371.84 15.8802
1371.88 17.2619
1371.93 18.6655
1371.98 20.1124
1372.02 21.5948
1372.09 23.6538
1372.15 25.7036
1372.28 29.7593
1372.32 31.1268
1372.33 31.2491
1372.34 31.6744
1372.35 32.0651
1372.39 33.0653
1372.42 34.0303
1372.47 35.4268
1372.52 36.6884
1372.57 37.6575
1372.61 38.5308
1372.68 39.6971
1372.72 40.2884
1372.76 40.7690
1372.81 41.1126
1372.83 41.2584
1372.86 41.3704
1372.90 41.4152
1372.91 41.4132
1372.93 41.3866
1372.95 41.3288
1372.99 41.1515
1373.02 40.8963
1373.06 40.4687
1373.13 39.5302
1373.21 38.2415
1373.26 37.1327
1373.31 35.8908
1373.38 33.9816
1373.45 31.8937
1373.55 29.0413
1373.64 26.1062
1373.78 21.4499
1373.85 19.1994
1373.92 17.0729
1373.97 15.6719
1374.02 14.3325
1374.07 13.0598
1374.12 11.8575
1374.17 10.7282
1374.22 9.67319
1374.24 9.16373
1374.27 8.69292
1374.29 8.22144
1374.32 7.78685
1374.35 7.16769
1374.39 6.58708
1374.42 6.04407
1374.46 5.53754
1374.50 5.06625
1374.53 4.62885
1374.57 4.22389
1374.60 3.84988
1374.64 3.50526
1374.68 3.18846
1374.71 2.89789
1374.75 2.63196
1374.78 2.38910
1374.82 2.16778
1374.86 1.96648
1374.89 1.78859
1374.92 1.65805
1374.95 1.53728
1374.97 1.42566
1375.00 1.32614
1375.03 1.23081
1375.06 1.14295
1375.09 1.06206
1375.11 0.990176
1375.14 0.921539
1375.17 0.858478
1375.22 0.749258
1375.28 0.655538
1375.33 0.578080
1375.39 0.511758
1375.45 0.456985
1375.50 0.410050
1375.56 0.371194
1375.61 0.337758
1375.67 0.309913
1375.72 0.285765
1375.78 0.265463
1375.85 0.243033
1375.92 0.224351
1375.99 0.208602
1376.07 0.195158
1376.21 0.173373
1376.35 0.156457
1376.50 0.142628
1376.64 0.131087
1376.79 0.121255
1376.93 0.112810
1377.19 0.0999496
1377.45 0.0896803
1377.71 0.0812937
1377.97 0.0743499
1378.24 0.0685155
1378.50 0.0636049
1378.76 0.0594224
1379.02 0.0558365
1379.36 0.0518945
1379.70 0.0486217
1380.04 0.0458893
1380.38 0.0436055
1381.06 0.0400651
1381.74 0.0375795
1382.47 0.0357690
1383.20 0.0346626
1383.93 0.0341320
1384.66 0.0340863
1385.29 0.0343937
1385.92 0.0350173
1386.55 0.0359732
1387.17 0.0372838
1387.80 0.0389838
1388.43 0.0411282
1389.05 0.0437969
1389.68 0.0471007
1390.36 0.0515825
1391.04 0.0572738
1391.38 0.0607072
1391.72 0.0646204
1392.06 0.0691011
1392.40 0.0742428
1392.69 0.0792416
1392.97 0.0849102
1393.26 0.0914196
1393.55 0.0988896
1393.84 0.107583
1394.12 0.117711
1394.41 0.129699
1394.70 0.143941
1394.89 0.155306
1395.09 0.168309
1395.29 0.183295
1395.48 0.200719
1395.68 0.221191
1395.87 0.245553
1395.97 0.259558
1396.07 0.275046
1396.17 0.292288
1396.27 0.311636
1396.41 0.344908
1396.48 0.364287
1396.55 0.385979
1396.63 0.410473
1396.70 0.438392
1396.77 0.470532
1396.84 0.507348
1396.91 0.551149
1396.99 0.603085
1397.06 0.665206
1397.09 0.700866
1397.13 0.740078
1397.17 0.783263
1397.20 0.830884
1397.24 0.883453
1397.27 0.941537
1397.31 1.00576
1397.35 1.07681
1397.38 1.15543
1397.42 1.23990
1397.44 1.30012
1397.46 1.36436
1397.49 1.43289
1397.51 1.50598
1397.53 1.58392
1397.55 1.66700
1397.58 1.75554
1397.60 1.84565
1397.62 1.94584
1397.65 2.05251
1397.67 2.16602
1397.69 2.28676
1397.71 2.41512
1397.74 2.55152
1397.76 2.69639
1397.78 2.84327
1397.81 3.00597
1397.83 3.17845
1397.85 3.36119
1397.87 3.55468
1397.90 3.75940
1397.92 3.97585
1397.94 4.20453
1397.97 4.43519
1397.99 4.68928
1398.01 4.95714
1398.03 5.23926
1398.06 5.53617
1398.08 5.84838
1398.10 6.17640
1398.13 6.52073
1398.15 6.86580
1398.17 7.19319
1398.19 7.53393
1398.21 7.88833
1398.23 8.23791
1398.25 8.61974
1398.27 8.99586
1398.31 9.80965
1398.34 10.6809
1398.38 11.6110
1398.42 12.6008
1398.46 13.6511
1398.51 14.9679
1398.52 15.2653
1398.53 15.6882
1398.56 16.5573
1398.59 17.4242
1398.63 18.7936
1398.67 20.2248
1398.71 21.7148
1398.75 23.2214
1398.79 24.6185
1398.82 26.0509
1398.89 29.0049
1398.97 32.0451
1399.04 35.0837
1399.18 41.1635
1399.25 44.0474
1399.32 46.7474
1399.40 49.3957
1399.47 51.5246
1399.55 53.2976
1399.62 54.6710
1399.68 55.4629
1399.73 55.9091
1399.79 56.1514
1399.80 56.1556
1399.81 56.1537
1399.82 56.1326
1399.84 56.0882
1399.87 55.9296
1399.93 55.4307
1399.98 54.6410
1400.04 53.6212
1400.09 52.4625
1400.14 51.1137
1400.20 49.4335
1400.25 47.6032
1400.32 45.0174
1400.39 42.2325
1400.51 37.5747
1400.62 32.8288
1400.73 28.1087
1400.78 25.8283
1400.84 23.6634
1400.89 21.8085
1400.94 20.0671
1400.98 18.4065
1401.03 16.8316
1401.08 15.3455
1401.13 13.9503
1401.18 12.6468
1401.22 11.4347
1401.25 10.7695
1401.28 10.1345
1401.31 9.52941
1401.34 8.95363
1401.36 8.40654
1401.39 7.88746
1401.42 7.39564
1401.45 6.94647
1401.48 6.50588
1401.50 6.09011
1401.53 5.69828
1401.56 5.32947
1401.59 4.98277
1401.62 4.65725
1401.64 4.35198
1401.67 4.07592
1401.71 3.73436
1401.74 3.42966
1401.78 3.14257
1401.81 2.88728
1401.85 2.64749
1401.88 2.43490
1401.92 2.23574
1401.95 2.05962
1401.99 1.89503
1402.03 1.74977
1402.06 1.61426
1402.10 1.49488
1402.13 1.38365
1402.17 1.28576
1402.20 1.19703
1402.24 1.11663
1402.29 1.00337
1402.35 0.906548
1402.41 0.823675
1402.46 0.753769
1402.52 0.692463
1402.57 0.639547
1402.63 0.593681
1402.68 0.554404
1402.74 0.519349
1402.80 0.488486
1402.85 0.461151
1402.91 0.437205
1403.02 0.395593
1403.13 0.361648
1403.24 0.332853
1403.35 0.308220
1403.47 0.286828
1403.58 0.268182
1403.69 0.251474
1403.80 0.236656
1403.91 0.223192
1404.02 0.211112
1404.24 0.190874
1404.45 0.173780
1404.66 0.159183
1404.87 0.146658
1405.09 0.135724
1405.30 0.126160
1405.51 0.117744
1405.72 0.110330
1405.97 0.102801
1406.21 0.0962054
1406.45 0.0903725
1406.70 0.0851893
1407.18 0.0764018
1407.67 0.0693106
1408.12 0.0639348
1408.56 0.0594113
1409.01 0.0555745
1409.45 0.0522982
1409.90 0.0494840
1410.35 0.0470542
1411.24 0.0431140
1412.01 0.0404771
1412.78 0.0383811
1413.55 0.0367015
1414.32 0.0353554
1415.09 0.0342811
1415.86 0.0334336
1417.40 0.0322734
1419.02 0.0316474
1420.64 0.0314821
1422.43 0.0317033
1424.21 0.0322840
1425.99 0.0331779
1427.78 0.0343590
1429.56 0.0358189
1431.35 0.0375590
1433.13 0.0395917
1434.91 0.0419370
1436.70 0.0446285
1438.48 0.0477059
1440.26 0.0512219
1442.05 0.0552408
1443.83 0.0598503
1444.72 0.0624077
1445.62 0.0651534
1446.51 0.0681051
1447.40 0.0712821
1448.29 0.0747028
1449.18 0.0783792
1450.07 0.0823593
1450.97 0.0866833
1451.86 0.0913807
1452.75 0.0964906
1453.64 0.102062
1454.53 0.108149
1455.43 0.114819
1456.32 0.122138
1456.89 0.127185
1457.45 0.132547
1458.02 0.138271
1458.59 0.144370
1459.16 0.150905
1459.44 0.154346
1459.72 0.157896
1460.01 0.161586
1460.29 0.165409
1460.57 0.169373
1460.86 0.173468
1461.18 0.178360
1461.51 0.183448
1461.83 0.188777
1462.16 0.194327
1462.48 0.200146
1462.80 0.206214
1462.97 0.209353
1463.13 0.212565
1463.29 0.215853
1463.45 0.219219
1463.57 0.221807
1463.70 0.224442
1463.82 0.227124
1463.94 0.229834
1464.04 0.232041
1464.06 0.232500
1464.10 0.233538
1464.18 0.235425
1464.26 0.237335
1464.35 0.239292
1464.43 0.241250
1464.59 0.245239
1464.75 0.249329
1464.91 0.253524
1465.14 0.259474
1465.36 0.265639
1465.58 0.272028
1465.80 0.278652
1466.03 0.285524
1466.25 0.292654
1466.47 0.300058
1466.70 0.307712
1466.92 0.315703
1467.14 0.324011
1467.36 0.332654
1467.59 0.341650
1467.81 0.351019
1468.03 0.360781
1468.26 0.370958
1468.37 0.376234
1468.48 0.381576
1468.59 0.387082
1468.70 0.392659
1468.81 0.398409
1468.93 0.404235
1469.04 0.410244
1469.15 0.416333
1469.26 0.422617
1469.37 0.428986
1469.48 0.435561
1469.59 0.442229
1469.71 0.449114
1469.82 0.456097
1469.93 0.463312
1470.04 0.470633
1470.15 0.478198
1470.26 0.485877
1470.38 0.493817
1470.49 0.501879
1470.60 0.510217
1470.71 0.518689
1470.82 0.527453
1470.93 0.536362
1471.04 0.545582
1471.16 0.554958
1471.38 0.574542
1471.60 0.595187
1471.82 0.616971
1472.05 0.639871
1472.27 0.664189
1472.49 0.689926
1472.72 0.717194
1472.94 0.746118
1473.16 0.776835
1473.38 0.809496
1473.61 0.844269
1473.83 0.881340
1474.05 0.920917
1474.28 0.963231
1474.39 0.985595
1474.50 1.00854
