Cd-108(n,tot) ENDFB-8.0
310.166 351.429
310.192 368.012
310.218 385.699
310.244 404.651
310.270 424.815
310.296 446.360
310.322 469.389
310.348 494.013
310.374 520.348
310.400 548.518
310.426 578.651
310.452 610.878
310.478 645.339
310.504 682.174
310.530 721.526
310.556 763.542
310.582 808.366
310.608 856.140
310.634 907.006
310.663 966.256
310.691 1029.51
310.720 1096.93
310.748 1168.37
310.776 1244.43
310.805 1324.66
310.833 1409.65
310.861 1498.80
310.887 1584.93
310.913 1674.39
310.965 1863.72
311.017 2065.73
311.069 2278.27
311.173 2722.71
311.225 2946.69
311.277 3165.14
311.346 3436.03
311.380 3560.75
311.414 3676.44
311.448 3781.95
311.482 3875.30
311.516 3955.58
311.550 4021.74
311.577 4063.09
311.604 4094.89
311.630 4116.89
311.657 4128.90
311.678 4131.28
311.713 4121.35
311.748 4094.65
311.783 4051.48
311.817 3992.81
311.852 3919.19
311.887 3832.17
311.922 3732.83
311.956 3622.56
311.990 3507.50
312.023 3385.47
312.090 3125.10
312.223 2576.64
312.291 2300.29
312.325 2167.00
312.360 2038.37
312.394 1914.23
312.428 1795.44
312.462 1682.35
312.496 1575.49
312.530 1474.35
312.565 1379.29
312.599 1290.26
312.633 1207.38
312.667 1129.98
312.701 1058.11
312.736 991.516
312.770 930.086
312.796 885.590
312.823 843.932
312.849 804.800
312.875 768.054
312.902 733.560
312.928 701.182
312.955 670.792
312.981 642.264
313.007 615.479
313.034 590.321
313.060 566.682
313.087 544.459
313.113 523.555
313.139 503.878
313.166 485.345
313.192 467.874
313.226 446.701
313.261 427.039
313.295 408.753
313.329 391.721
313.363 375.833
313.397 360.989
313.432 347.099
313.466 334.120
313.500 321.902
313.534 310.418
313.568 299.610
313.602 289.452
313.637 279.837
313.671 270.751
313.705 262.155
313.739 254.036
313.807 238.981
313.876 225.405
313.944 213.076
314.012 201.872
314.081 191.626
314.149 182.253
314.218 173.628
314.286 165.694
314.354 158.354
314.423 151.567
314.491 145.259
314.559 139.401
314.628 133.933
314.696 128.835
314.764 124.060
314.833 119.591
314.901 115.392
314.969 111.450
315.038 107.733
315.106 104.235
315.174 100.929
315.243 97.8086
315.311 94.8517
315.379 92.0546
315.448 89.3980
315.516 86.8794
315.653 82.2052
315.790 77.9670
315.926 74.1101
316.063 70.5884
316.200 67.3626
316.336 64.3993
316.473 61.6696
316.566 59.9279
316.660 58.2780
316.753 56.7119
316.846 55.2237
317.032 52.4601
317.219 49.9499
317.405 47.6610
317.592 45.5666
317.778 43.6441
317.964 41.8743
318.101 40.6630
318.238 39.5204
318.375 38.4402
318.511 37.4178
318.648 36.4490
318.785 35.5299
318.921 34.6570
319.058 33.8270
319.195 33.0370
319.331 32.2844
319.605 30.8817
319.878 29.6015
320.152 28.4293
320.425 27.3524
320.698 26.3604
320.972 25.4439
321.245 24.5951
321.519 23.8071
321.792 23.0740
322.065 22.3909
322.339 21.7531
322.612 21.1557
322.886 20.5950
323.159 20.0677
323.433 19.5712
323.706 19.1032
323.979 18.6613
324.253 18.2436
324.526 17.8482
324.800 17.4735
325.073 17.1178
325.346 16.7799
325.620 16.4584
325.893 16.1523
326.167 15.8606
326.440 15.5822
326.713 15.3162
327.260 14.8188
327.807 14.3626
328.354 13.9429
328.901 13.5556
329.447 13.1973
329.994 12.8649
330.541 12.5560
331.088 12.2683
331.485 12.0713
331.883 11.8839
332.281 11.7055
332.678 11.5360
333.076 11.3747
333.474 11.2216
333.872 11.0768
334.070 11.0077
334.269 10.9409
334.456 10.8806
334.642 10.8229
334.828 10.7680
335.015 10.7166
335.108 10.6925
335.201 10.6695
335.294 10.6481
335.388 10.6283
335.481 10.6107
335.574 10.5957
335.621 10.5896
335.667 10.5845
335.714 10.5807
335.760 10.5785
335.798 10.5781
335.835 10.5792
335.872 10.5822
335.910 10.5874
335.947 10.5954
335.984 10.6068
336.022 10.6223
336.059 10.6430
336.096 10.6701
336.115 10.6865
336.133 10.7050
336.152 10.7260
336.171 10.7495
336.189 10.7761
336.208 10.8058
336.227 10.8392
336.245 10.8763
336.264 10.9179
336.283 10.9640
336.301 11.0154
336.320 11.0722
336.338 11.1350
336.357 11.2045
336.370 11.2551
336.382 11.3087
336.394 11.3658
336.407 11.4267
336.419 11.4919
336.432 11.5608
336.444 11.6339
336.456 11.7115
336.474 11.8263
336.491 11.9505
336.508 12.0848
336.525 12.2297
336.542 12.3857
336.559 12.5535
336.576 12.7336
336.593 12.9265
336.610 13.1328
336.627 13.3531
336.645 13.5878
336.662 13.8375
336.679 14.1025
336.696 14.3832
336.713 14.6801
336.730 14.9914
336.744 15.2602
336.758 15.5402
336.786 16.1321
336.814 16.7713
336.842 17.4528
336.870 18.1802
336.898 18.9463
336.926 19.7538
336.954 20.5934
336.988 21.6634
337.022 22.7692
337.090 25.0360
337.146 26.8831
337.202 28.6470
337.236 29.6528
337.270 30.5819
337.305 31.4178
337.339 32.1430
337.379 32.8435
337.413 33.2887
337.447 33.5881
337.468 33.6948
337.488 33.7477
337.500 33.7537
337.503 33.7521
337.513 33.7379
337.523 33.7102
337.543 33.6151
337.572 33.3903
337.599 33.0785
337.624 32.7168
337.649 32.2840
337.664 31.9917
337.691 31.3973
337.718 30.7352
337.753 29.8017
337.788 28.7875
337.842 27.0607
337.897 25.2442
337.951 23.3987
338.006 21.5913
338.033 20.7153
338.060 19.8661
338.088 19.0483
338.115 18.2684
338.142 17.5236
338.169 16.8216
338.197 16.1588
338.224 15.5409
338.241 15.1680
338.259 14.8146
338.276 14.4763
338.293 14.1570
338.311 13.8525
338.328 13.5662
338.345 13.2942
338.363 13.0394
338.380 12.7982
338.397 12.5729
338.415 12.3604
338.432 12.1626
338.449 11.9766
338.467 11.8039
338.484 11.6420
338.501 11.4922
338.515 11.3810
338.529 11.2769
338.542 11.1780
338.556 11.0855
338.570 10.9977
338.583 10.9157
338.597 10.8386
338.611 10.7661
338.624 10.6974
338.638 10.6334
338.652 10.5729
338.665 10.5165
338.679 10.4631
338.692 10.4135
338.706 10.3669
338.720 10.3231
338.733 10.2818
338.747 10.2433
338.774 10.1731
338.802 10.1112
338.829 10.0567
338.856 10.0083
338.883 9.96537
338.911 9.92714
338.938 9.89308
338.977 9.84953
339.007 9.82070
339.037 9.79477
339.067 9.77112
339.096 9.74954
339.126 9.72959
339.156 9.71115
339.215 9.67770
339.275 9.64787
339.334 9.62075
339.394 9.59570
339.453 9.57232
339.513 9.55022
339.572 9.52920
339.632 9.50908
339.691 9.48974
339.810 9.45301
339.929 9.41841
340.078 9.37743
340.227 9.33856
340.376 9.30133
340.524 9.26551
340.673 9.23084
340.822 9.19721
340.970 9.16446
341.119 9.13250
341.417 9.07058
341.714 9.01101
342.012 8.95342
342.309 8.89763
342.686 8.82926
343.063 8.76326
343.439 8.69941
343.816 8.63746
344.570 8.51871
345.323 8.40639
346.077 8.29986
346.830 8.19863
347.584 8.10224
348.337 8.01038
349.170 7.91406
350.003 7.82216
350.836 7.73448
351.669 7.65065
352.502 7.57072
353.335 7.49429
354.168 7.42101
355.000 7.35092
355.833 7.28367
356.666 7.21902
358.332 7.09736
359.998 6.98461
361.663 6.87984
363.409 6.77783
365.154 6.68281
366.899 6.59410
368.644 6.51113
370.389 6.43326
372.134 6.36009
373.879 6.29118
375.624 6.22614
377.052 6.17560
378.480 6.12728
379.907 6.08104
381.335 6.03707
382.763 5.99453
384.191 5.95386
385.619 5.91443
387.046 5.87699
388.474 5.84048
389.902 5.80574
391.330 5.77194
392.757 5.73952
395.613 5.67783
398.469 5.62025
400.214 5.58703
401.959 5.55498
403.704 5.52402
405.449 5.49439
408.939 5.43810
412.429 5.38581
415.919 5.33681
419.409 5.29104
422.900 5.24808
426.390 5.20760
430.515 5.16288
434.639 5.12101
438.764 5.08179
442.889 5.04501
447.013 5.01033
451.138 4.97793
455.263 4.94695
459.387 4.91765
464.464 4.88379
469.541 4.85202
474.617 4.82214
479.694 4.79398
484.770 4.76740
489.847 4.74226
494.924 4.71844
500.000 4.69583
507.813 4.66320
515.625 4.63293
523.438 4.60478
531.250 4.57850
539.063 4.55390
546.875 4.53083
554.688 4.50914
562.500 4.48869
570.313 4.46939
578.125 4.45114
585.938 4.43384
593.750 4.41741
601.563 4.40179
609.375 4.38692
617.188 4.37274
625.000 4.35920
635.742 4.34158
646.484 4.32491
657.227 4.30916
667.969 4.29430
678.711 4.28015
689.453 4.26674
710.938 4.24175
730.469 4.22099
750.000 4.20176
765.625 4.18737
781.250 4.17378
812.500 4.14865
843.750 4.12586
875.000 4.10502
906.250 4.08580
937.500 4.06796
968.750 4.05127
1000.00 4.03557
1031.25 4.02072
1062.50 4.00659
1125.00 3.98011
1187.50 3.95546
1250.00 3.93213
1312.50 3.90972
1375.00 3.88791
1437.50 3.86641
1500.00 3.84497
1562.50 3.82336
1656.25 3.79011
1750.00 3.75516
1812.50 3.73046
1875.00 3.70425
1937.50 3.67613
2000.00 3.64556
2050.75 3.61844
2101.49 3.58874
2152.24 3.55579
2202.98 3.51861
2232.97 3.49397
2262.95 3.46707
2292.94 3.43712
2322.92 3.40342
2344.84 3.37571
2366.75 3.34484
2388.66 3.30991
2410.57 3.26972
2423.26 3.24335
2435.95 3.21414
2448.63 3.18147
2461.32 3.14449
2470.54 3.11421
2479.77 3.08043
2489.00 3.04237
2498.22 2.99884
2504.57 2.96499
2510.91 2.92721
2517.25 2.88460
2523.60 2.83600
2528.21 2.79599
2532.82 2.75114
2537.44 2.70049
2542.05 2.64239
2545.22 2.59716
2548.39 2.54670
2551.56 2.48988
2554.73 2.42531
2557.19 2.36890
2559.64 2.30560
2562.09 2.23401
2563.31 2.19449
2564.54 2.15211
2566.12 2.09246
2567.71 2.02662
2569.30 1.95346
2570.09 1.91375
2570.88 1.87177
2571.67 1.82720
2572.47 1.77987
2573.26 1.72950
2574.05 1.67584
2574.85 1.61857
2575.64 1.55739
2576.43 1.49196
2577.22 1.42203
2578.02 1.34712
2578.41 1.30769
2578.81 1.26706
2579.21 1.22503
2579.60 1.18183
2580.00 1.13731
2580.40 1.09178
2580.79 1.04518
2581.19 0.997992
2581.59 0.950342
2581.98 0.903006
2582.38 0.856526
2582.77 0.812264
2583.17 0.771746
2583.37 0.753606
2583.57 0.737391
2583.84 0.719237
2584.11 0.707301
2584.38 0.703716
2584.65 0.711539
2584.78 0.721102
2584.92 0.735229
2585.05 0.754839
2585.19 0.780996
2585.32 0.815026
2585.46 0.858593
2585.59 0.913811
2585.73 0.983384
2585.82 1.04280
2585.92 1.11253
2586.01 1.19441
2586.11 1.28954
2586.18 1.37346
2586.26 1.48118
2586.34 1.60516
2586.41 1.72369
2586.48 1.85728
2586.55 2.00798
2586.61 2.17543
2586.68 2.36720
2586.75 2.58051
2586.82 2.82502
2586.88 3.09713
2586.93 3.32278
2586.98 3.56974
2587.03 3.83999
2587.08 4.12951
2587.13 4.45239
2587.18 4.79808
2587.23 5.18334
2587.28 5.59548
2587.33 6.05434
2587.38 6.54467
2587.43 7.08990
2587.48 7.67173
2587.50 7.98788
2587.53 8.31773
2587.55 8.66180
2587.58 9.00597
2587.60 9.37945
2587.63 9.76876
2587.68 10.5799
2587.72 11.3471
2587.76 12.1693
2587.80 13.0497
2587.85 13.9915
2587.89 14.9982
2587.93 16.0731
2587.98 17.2199
2588.02 18.4126
2588.06 19.7116
2588.10 21.0931
2588.15 22.5605
2588.19 24.0803
2588.23 25.7282
2588.28 27.4726
2588.32 29.3170
2588.36 31.2181
2588.41 33.6138
2588.46 36.1055
2588.51 38.7993
2588.56 41.5912
2588.61 44.5985
2588.66 47.7037
2588.71 51.0358
2588.76 54.4631
2588.81 58.1264
2588.86 61.8793
2588.91 65.8741
2588.95 69.9494
2589.00 74.2690
2589.05 78.6565
2589.15 87.9675
2589.25 97.9342
2589.35 108.289
2589.45 119.040
2589.55 130.085
2589.82 160.668
2589.92 171.618
2590.02 182.174
2590.12 192.170
2590.22 201.441
2590.31 209.830
2590.41 217.190
2590.53 224.276
2590.59 227.155
2590.64 229.590
2590.73 232.341
2590.81 234.051
2590.82 234.188
2590.85 234.528
2590.88 234.716
2590.95 234.634
2591.01 233.948
2591.07 232.689
2591.16 230.062
2591.25 226.429
2591.34 221.675
2591.42 216.057
2591.50 210.388
2591.58 204.227
2591.66 197.484
2591.73 190.408
2591.90 174.493
2592.06 157.752
2592.23 139.277
2592.32 130.143
2592.41 121.320
2592.49 113.344
2592.57 105.743
2592.66 98.4540
2592.74 91.5058
2592.82 84.9192
2592.90 78.7087
2592.98 72.8822
2593.06 67.4422
2593.10 64.8351
2593.14 62.3257
2593.18 59.9127
2593.22 57.6503
2593.26 55.4239
2593.30 53.3404
2593.35 51.2938
2593.39 49.3820
2593.43 47.5072
2593.47 45.7588
2593.51 44.0469
2593.55 42.4527
2593.59 40.8940
2593.63 39.4443
2593.67 38.0287
2593.71 36.7137
2593.78 34.6503
2593.84 32.7787
2593.91 31.0311
2593.98 29.4487
2594.04 27.9733
2594.11 26.6388
2594.17 25.4129
2594.24 24.2868
2594.31 23.2370
2594.37 22.2870
2594.44 21.4005
2594.51 20.5970
2594.57 19.8457
2594.64 19.1632
2594.71 18.5326
2594.77 17.9491
2594.85 17.2830
2594.93 16.6823
2595.02 16.1320
2595.10 15.6264
2595.18 15.1605
2595.26 14.7299
2595.34 14.3308
2595.42 13.9596
2595.50 13.6136
2595.58 13.2902
2595.74 12.7020
2595.91 12.1802
2596.07 11.7134
2596.25 11.2557
2596.42 10.8439
2596.60 10.4711
2596.78 10.1315
2596.95 9.82069
2597.13 9.53505
2597.31 9.27151
2597.48 9.02885
2597.65 8.81952
2597.81 8.62467
2598.13 8.26964
2598.46 7.95337
2598.78 7.67138
2599.11 7.41686
2599.43 7.18728
2599.75 6.97849
2600.08 6.78776
2600.40 6.61230
2600.73 6.45126
2601.05 6.30204
2601.38 6.16416
2601.70 6.03560
2602.03 5.91613
2602.67 5.69982
2603.23 5.53335
2603.79 5.38330
2604.35 5.24698
2604.91 5.12245
2605.48 5.00793
2606.04 4.90252
2606.60 4.80491
2607.16 4.71418
2607.80 4.61657
2608.45 4.52606
2609.75 4.36303
2611.05 4.21916
2612.35 4.09052
2613.47 3.98907
2614.59 3.89496
2615.71 3.80661
2616.83 3.72309
2617.95 3.64336
2619.07 3.56675
2620.19 3.49241
2621.31 3.41983
2622.49 3.34451
2623.67 3.26967
2624.85 3.19473
2626.03 3.11915
2627.21 3.04212
2628.39 2.96313
2629.57 2.88130
2630.75 2.79593
2632.04 2.69669
2633.34 2.59071
2633.99 2.53464
2634.64 2.47623
2635.29 2.41526
2635.94 2.35154
2636.56 2.28765
2637.18 2.22075
2637.79 2.15042
2638.41 2.07638
2639.03 1.99817
2639.65 1.91572
2640.27 1.82863
2640.89 1.73662
2641.22 1.68628
2641.54 1.63471
2641.86 1.58161
2642.19 1.52735
2642.51 1.47169
2642.84 1.41513
2643.16 1.35773
2643.49 1.29982
2643.81 1.24172
2644.13 1.18450
2644.46 1.12897
2644.78 1.07659
2645.11 1.02934
2645.27 1.00869
2645.43 0.990632
2645.59 0.975827
2645.76 0.965081
2645.92 0.959426
2646.08 0.960188
2646.26 0.971139
2646.45 0.996016
2646.54 1.01534
2646.63 1.03991
2646.73 1.07081
2646.82 1.10914
2646.91 1.15676
2647.00 1.21424
2647.09 1.28392
2647.19 1.36808
2647.28 1.46942
2647.37 1.59122
2647.46 1.73736
2647.51 1.82099
2647.55 1.91250
2647.61 2.04259
2647.67 2.18852
2647.73 2.35215
2647.79 2.53225
2647.80 2.58220
2647.85 2.75204
2647.90 2.93822
2647.95 3.14223
2648.00 3.36568
2648.06 3.69138
2648.12 4.05784
2648.15 4.26107
2648.19 4.46975
2648.22 4.69066
2648.25 4.92447
2648.28 5.18006
2648.31 5.44219
2648.34 5.71936
2648.37 6.01232
2648.40 6.33216
2648.44 6.65972
2648.47 7.00558
2648.50 7.37063
2648.54 7.88446
2648.58 8.43564
2648.62 9.02644
2648.66 9.64329
2648.70 10.3194
2648.74 11.0242
2648.78 11.7955
2648.82 12.5983
2648.86 13.4752
2648.90 14.3862
2648.94 15.3797
2648.98 16.4098
2649.03 17.5311
2649.07 18.6916
2649.11 19.9522
2649.15 21.2543
2649.18 22.5246
2649.22 23.8604
2649.26 25.2638
2649.29 26.7370
2649.33 28.2819
2649.37 29.9005
2649.41 31.5947
2649.44 33.3175
2649.48 35.1661
2649.52 37.0955
2649.55 39.1070
2649.59 41.1443
2649.63 43.3218
2649.66 45.5851
2649.74 50.3051
2649.78 53.1056
2649.82 56.0141
2649.90 62.0775
2649.98 68.5576
2650.06 75.4436
2650.14 82.7178
2650.22 90.3555
2650.30 98.3242
2650.38 106.584
2650.55 123.886
2650.71 141.578
2650.86 157.689
2651.00 173.143
2651.09 181.241
2651.17 188.933
2651.25 196.136
2651.33 202.769
2651.41 208.758
2651.49 214.032
2651.55 217.335
2651.61 220.222
2651.66 222.674
2651.72 224.647
2651.83 227.148
2651.84 227.300
2651.87 227.692
2651.90 227.940
2651.97 228.004
2652.03 227.492
2652.09 226.435
2652.19 223.794
2652.29 219.964
2652.38 215.136
2652.47 209.401
2652.59 200.832
2652.71 191.103
2652.80 182.762
2652.90 174.076
2653.08 155.799
2653.27 137.215
2653.37 128.020
2653.46 119.137
2653.53 112.363
2653.60 105.884
2653.68 99.6307
2653.75 93.6231
2653.82 87.7992
2653.89 82.3302
2653.96 77.1424
2654.04 72.2402
2654.08 69.1948
2654.13 66.2713
2654.18 63.4688
2654.22 60.8418
2654.27 58.2744
2654.32 55.8231
2654.36 53.4854
2654.41 51.3049
2654.46 49.1839
2654.50 47.1679
2654.55 45.2537
2654.60 43.4754
2654.64 41.7523
2654.69 40.1205
2654.74 38.5762
2654.78 37.1461
2654.83 35.7643
2654.88 34.4591
2654.93 33.2269
2654.97 32.0882
2655.02 30.9899
2655.07 29.9541
2655.11 28.9775
2655.16 28.0758
2655.21 27.2068
2655.25 26.3875
2655.30 25.6152
2655.35 24.9020
2655.39 24.2143
2655.44 23.5655
2655.49 22.9532
2655.53 22.3871
2655.63 21.3237
2655.72 20.3822
2655.81 19.5283
2655.91 18.7678
2656.00 18.0736
2656.09 17.4511
2656.19 16.8785
2656.28 16.3612
2656.37 15.8817
2656.47 15.4451
2656.56 15.0375
2656.65 14.6636
2656.75 14.3121
2656.84 13.9876
2657.03 13.3957
2657.22 12.8719
2657.40 12.4041
2657.59 11.9832
2657.78 11.6019
2657.96 11.2547
2658.15 10.9369
2658.34 10.6448
2658.52 10.3753
2658.81 9.99731
2659.10 9.65946
2659.39 9.35554
2659.68 9.08062
2659.97 8.83069
2660.26 8.60244
2660.55 8.39315
2660.84 8.20118
2661.21 7.97349
2661.58 7.76705
2661.96 7.57900
2662.33 7.40697
2662.71 7.24900
2663.08 7.10342
2663.45 6.96881
2663.83 6.84397
2664.27 6.70762
2664.71 6.58202
2665.15 6.46595
2665.60 6.35835
2666.48 6.16503
2667.36 5.99614
2668.11 5.86896
2668.86 5.75395
2669.61 5.64942
2670.36 5.55398
2671.10 5.46646
2671.85 5.38590
2673.35 5.24254
2674.84 5.11850
2676.34 5.01006
2677.83 4.91435
2679.33 4.82927
2680.83 4.75289
2682.32 4.68383
2683.82 4.62107
2685.31 4.56375
2688.31 4.46266
2691.30 4.37618
2694.02 4.30757
2696.74 4.24680
2699.73 4.18757
2701.22 4.16063
2702.72 4.13537
2704.22 4.11176
2705.71 4.08985
2707.21 4.06978
2708.70 4.05186
2709.45 4.04385
2710.20 4.03662
2710.95 4.03031
2711.69 4.02515
2712.44 4.02148
2713.19 4.01982
2713.94 4.02098
2714.31 4.02299
2714.69 4.02624
2715.13 4.03215
2715.57 4.04107
2716.01 4.05430
2716.23 4.06321
2716.45 4.07430
2716.67 4.08839
2716.90 4.10687
2717.12 4.13208
2717.23 4.14844
2717.34 4.16799
2717.45 4.19204
2717.56 4.22133
2717.67 4.25795
2717.78 4.30318
2717.89 4.36028
2718.00 4.43124
2718.11 4.52110
2718.22 4.63273
2718.32 4.76100
2718.37 4.83564
2718.43 4.91821
2718.48 5.00944
2718.53 5.11014
2718.58 5.22116
2718.63 5.34339
2718.68 5.47778
2718.73 5.62533
2718.78 5.78709
2718.83 5.96415
2718.88 6.15764
2718.94 6.36873
2718.99 6.59862
2719.04 6.84854
2719.09 7.11975
2719.14 7.41351
2719.19 7.73108
2719.24 8.07372
2719.29 8.44269
2719.34 8.83919
2719.39 9.26441
2719.45 9.71945
2719.50 10.2054
2719.55 10.7232
2719.60 11.2737
2719.65 11.8577
2719.70 12.4758
2719.75 13.1286
2719.80 13.8162
2719.85 14.5388
2719.90 15.2357
2719.95 15.9621
2719.99 16.7177
2720.04 17.4848
2720.13 19.1346
2720.23 20.8686
2720.32 22.7130
2720.41 24.6148
2720.60 28.5989
2720.79 32.6494
2720.88 34.6458
2720.98 36.5573
2721.10 39.0317
2721.23 41.2406
2721.32 42.6767
2721.42 43.9027
2721.51 44.9225
2721.60 45.6958
2721.68 46.1290
2721.72 46.3209
2721.77 46.4551
2721.84 46.5200
2721.90 46.4578
2721.95 46.3188
2722.00 46.1163
2722.07 45.7055
2722.16 44.9164
2722.27 43.7728
2722.36 42.4939
2722.46 41.0158
2722.59 38.7195
2722.72 36.1756
2722.91 32.1529
2723.10 28.0297
2723.20 25.9701
2723.29 23.9799
2723.39 22.0576
2723.48 20.2201
2723.58 18.4811
2723.62 17.6433
2723.67 16.8510
2723.72 16.0710
2723.77 15.3367
2723.81 14.6171
2723.86 13.9425
2723.91 13.2308
2723.96 12.5554
2724.02 11.9161
2724.07 11.3123
2724.12 10.7435
2724.17 10.2089
2724.22 9.70756
2724.28 9.23848
2724.33 8.80055
2724.38 8.39258
2724.43 8.01335
2724.48 7.66157
2724.54 7.33591
2724.59 7.03504
2724.64 6.75762
2724.69 6.50702
2724.74 6.27211
2724.80 6.05671
2724.85 5.85954
2724.90 5.67937
2724.95 5.51500
2725.00 5.36529
2725.06 5.22912
2725.11 5.10771
2725.16 4.99533
2725.21 4.89352
2725.26 4.80139
2725.31 4.71812
2725.37 4.64291
2725.42 4.57505
2725.52 4.45970
2725.59 4.39824
2725.65 4.34432
2725.72 4.29700
2725.78 4.25545
2725.91 4.18685
2726.04 4.13396
2726.17 4.09219
2726.30 4.05909
2726.43 4.03246
2726.56 4.01083
2726.82 3.97725
2727.08 3.95234
2727.34 3.93257
2727.60 3.91628
2727.86 3.90232
2728.12 3.89020
2728.64 3.86978
2729.15 3.85307
2729.67 3.83893
2730.44 3.82145
2731.20 3.80671
2731.96 3.79385
2732.72 3.78232
2733.48 3.77176
2734.24 3.76195
2735.76 3.74400
2737.29 3.72762
2738.81 3.71233
2740.33 3.69775
2741.85 3.68375
2744.35 3.66179
2746.84 3.64070
2749.33 3.62025
2751.82 3.60029
2756.80 3.56140
2761.78 3.52329
2764.41 3.50338
2767.04 3.48352
2769.67 3.46374
2772.30 3.44405
2774.93 3.42456
2776.25 3.41496
2777.56 3.40553
2778.88 3.39638
2780.19 3.38769
2781.51 3.37975
2782.82 3.37304
2783.79 3.36941
2784.76 3.36766
2785.24 3.36788
2785.73 3.36915
2786.21 3.37187
2786.70 3.37666
2787.11 3.38327
2787.53 3.39368
2787.74 3.40128
2787.94 3.41144
2788.15 3.42564
2788.36 3.44604
2788.57 3.47657
2788.67 3.49736
2788.77 3.52314
2788.88 3.55517
2788.98 3.59500
2789.09 3.64450
2789.19 3.70527
2789.29 3.78113
2789.40 3.87467
2789.50 3.98951
2789.55 4.05619
2789.60 4.12829
2789.66 4.20924
2789.71 4.29831
2789.76 4.39616
2789.81 4.50349
2789.86 4.62100
2789.92 4.74944
2789.97 4.88958
2790.02 5.03912
2790.10 5.29275
2790.18 5.57890
2790.21 5.73503
2790.25 5.90030
2790.29 6.07504
2790.33 6.25959
2790.37 6.45426
2790.41 6.65936
2790.45 6.87517
2790.49 7.10197
2790.53 7.34003
2790.57 7.58959
2790.60 7.85087
2790.64 8.11690
2790.68 8.40184
2790.72 8.69900
2790.76 9.00847
2790.80 9.33033
2790.88 10.0113
2790.95 10.7417
2791.03 11.5206
2791.11 12.3463
2791.19 13.2163
2791.27 14.1153
2791.34 15.0624
2791.42 16.0410
2791.58 18.0545
2791.89 22.1528
2791.98 23.3014
2792.07 24.3983
2792.16 25.4275
2792.25 26.3731
2792.35 27.2549
2792.44 28.0134
2792.50 28.4290
2792.56 28.7795
2792.65 29.1949
2792.71 29.3670
2792.75 29.4806
2792.80 29.5559
2792.86 29.5878
2792.86 29.5879
2792.88 29.5855
2792.89 29.5795
2792.92 29.5565
2792.96 29.4913
2793.00 29.4064
2793.08 29.1544
2793.15 28.7981
2793.22 28.4067
2793.29 27.9434
2793.38 27.1979
2793.47 26.3476
2793.55 25.5507
2793.63 24.6924
2793.70 23.7824
2793.78 22.8302
2793.93 20.8256
2794.09 18.7815
2794.24 16.7427
2794.32 15.7562
2794.40 14.7962
2794.49 13.6915
2794.58 12.6516
2794.67 11.6702
2794.72 11.1978
2794.76 10.7517
2794.81 10.3124
2794.85 9.89008
2794.90 9.48500
2794.95 9.10544
2794.99 8.73449
2795.04 8.38821
2795.08 8.05103
2795.13 7.73740
2795.17 7.43311
2795.22 7.14497
2795.27 6.87262
2795.31 6.62105
2795.36 6.37864
2795.40 6.15548
2795.45 5.94115
2795.49 5.74447
2795.54 5.55618
2795.58 5.38392
2795.63 5.21952
2795.67 5.06957
2795.72 4.92687
2795.77 4.79710
2795.81 4.67396
2795.86 4.56228
2795.91 4.44121
2795.96 4.33073
2796.02 4.23008
2796.07 4.14018
2796.12 4.05688
2796.17 3.98270
2796.28 3.85327
2796.38 3.74649
2796.49 3.66041
2796.59 3.59048
2796.70 3.53377
2796.80 3.48740
2796.91 3.45017
2797.01 3.41986
2797.12 3.39508
2797.23 3.37450
2797.33 3.35760
2797.54 3.33142
2797.75 3.31207
2797.96 3.29715
2798.17 3.28497
2798.38 3.27471
2798.80 3.25774
2799.22 3.24381
2799.79 3.22813
2800.35 3.21467
2800.91 3.20265
2801.47 3.19165
2802.03 3.18135
2802.59 3.17158
2803.72 3.15304
2804.84 3.13524
2805.96 3.11774
2807.08 3.10025
2808.21 3.08260
2810.45 3.04611
2812.70 3.00740
2815.17 2.96125
2817.64 2.91037
2820.11 2.85348
2822.58 2.78903
2824.49 2.73275
2826.40 2.66950
2828.30 2.59774
2829.26 2.55804
2830.21 2.51533
2831.45 2.45500
2832.68 2.38806
2833.92 2.31333
2835.15 2.22939
2835.77 2.18331
2836.39 2.13419
2837.01 2.08171
2837.62 2.02565
2838.24 1.96545
2838.86 1.90091
2839.48 1.83140
2840.09 1.75670
2840.46 1.70985
2840.82 1.66091
2841.19 1.60983
2841.55 1.55655
2841.92 1.50109
2842.28 1.44352
2842.65 1.38399
2843.01 1.32302
2843.32 1.27041
2843.63 1.21762
2843.94 1.16552
2844.25 1.11564
2844.56 1.06984
2844.71 1.04953
2844.86 1.03194
2845.02 1.01773
2845.17 1.00828
2845.33 1.00510
2845.48 1.01040
2845.58 1.01966
2845.68 1.03453
2845.78 1.05634
2845.87 1.08663
2845.97 1.12776
2846.07 1.18125
2846.17 1.25028
2846.27 1.33830
2846.37 1.45075
2846.46 1.59041
2846.51 1.67266
2846.56 1.76430
2846.61 1.86628
2846.66 1.97959
2846.71 2.10805
2846.76 2.24772
2846.81 2.40234
2846.86 2.57328
2846.91 2.76206
2846.96 2.97027
2847.00 3.19964
2847.05 3.45201
2847.09 3.65901
2847.13 3.88114
2847.16 4.11934
2847.20 4.37457
2847.24 4.64787
2847.28 4.94030
2847.31 5.25296
2847.35 5.57768
2847.40 6.12562
2847.43 6.42030
2847.46 6.72951
2847.49 7.05384
2847.52 7.39386
2847.56 7.92131
