Mo-96(n,tot) ENDFB-8.0
0.000137500 16.7801
0.000143750 16.4623
0.000150000 16.1653
0.000156250 15.8872
0.000162500 15.6260
0.000168750 15.3802
0.000175000 15.1483
0.000181250 14.9292
0.000187500 14.7216
0.000193750 14.5248
0.000200000 14.3377
0.000209375 14.0738
0.000218750 13.8281
0.000228125 13.5985
0.000237500 13.3836
0.000246875 13.1817
0.000256250 12.9918
0.000265625 12.8126
0.000275000 12.6433
0.000284375 12.4830
0.000293750 12.3310
0.000303125 12.1866
0.000312500 12.0492
0.000321875 11.9184
0.000331250 11.7935
0.000340625 11.6742
0.000350000 11.5601
0.000359375 11.4508
0.000368750 11.3461
0.000378125 11.2456
0.000387500 11.1490
0.000396875 11.0562
0.000406250 10.9669
0.000425000 10.7979
0.000443750 10.6406
0.000462500 10.4939
0.000481250 10.3565
0.000500000 10.2276
0.000515625 10.1261
0.000531250 10.0294
0.000546875 9.93737
0.000562500 9.84951
0.000578125 9.76557
0.000593750 9.68527
0.000609375 9.60836
0.000625000 9.53462
0.000640625 9.46384
0.000656250 9.39585
0.000671875 9.33046
0.000687500 9.26753
0.000718750 9.14845
0.000750000 9.03759
0.000781250 8.93407
0.000812500 8.83714
0.000843750 8.74616
0.000875000 8.66055
0.000906250 8.57982
0.000937500 8.50354
0.000968750 8.43133
0.00100000 8.36284
0.00103125 8.29778
0.00106250 8.23587
0.00109375 8.17688
0.00112500 8.12059
0.00115625 8.06680
0.00118750 8.01535
0.00121875 7.96606
0.00125000 7.91880
0.00128125 7.87343
0.00131250 7.82984
0.00134375 7.78790
0.00137500 7.74753
0.00143750 7.67112
0.00150000 7.59994
0.00156250 7.53343
0.00162500 7.47111
0.00168750 7.41257
0.00175000 7.35744
0.00181250 7.30542
0.00187500 7.25623
0.00193750 7.20962
0.00200000 7.16538
0.00209375 7.10306
0.00218750 7.04509
0.00228125 6.99098
0.00237500 6.94035
0.00246875 6.89283
0.00256250 6.84813
0.00265625 6.80597
0.00275000 6.76614
0.00284375 6.72843
0.00293750 6.69266
0.00303125 6.65867
0.00312500 6.62632
0.00321875 6.59549
0.00331250 6.56605
0.00340625 6.53792
0.00350000 6.51099
0.00359375 6.48519
0.00368750 6.46044
0.00378125 6.43667
0.00387500 6.41382
0.00396875 6.39183
0.00406250 6.37066
0.00425000 6.33054
0.00443750 6.29314
0.00462500 6.25817
0.00481250 6.22536
0.00500000 6.19452
0.00515625 6.17019
0.00531250 6.14699
0.00546875 6.12484
0.00562500 6.10368
0.00578125 6.08341
0.00593750 6.06400
0.00609375 6.04537
0.00625000 6.02748
0.00640625 6.01027
0.00656250 5.99372
0.00671875 5.97777
0.00687500 5.96240
0.00718750 5.93324
0.00750000 5.90600
0.00781250 5.88049
0.00812500 5.85652
0.00843750 5.83396
0.00875000 5.81267
0.00906250 5.79253
0.00937500 5.77345
0.00968750 5.75534
0.0100000 5.73812
0.0103125 5.72172
0.0106250 5.70607
0.0109375 5.69113
0.0112500 5.67683
0.0115625 5.66315
0.0118750 5.65002
0.0121875 5.63743
0.0125000 5.62532
0.0128125 5.61368
0.0131250 5.60247
0.0134375 5.59166
0.0137500 5.58124
0.0143750 5.56147
0.0150000 5.54298
0.0156250 5.52565
0.0162500 5.50936
0.0168750 5.49401
0.0175000 5.47952
0.0181250 5.46580
0.0187500 5.45280
0.0193750 5.44045
0.0200000 5.42869
0.0206625 5.41684
0.0213250 5.40556
0.0219875 5.39481
0.0226500 5.38455
0.0233125 5.37474
0.0239750 5.36535
0.0246375 5.35635
0.0253000 5.34771
0.0264578 5.33343
0.0276156 5.32008
0.0287734 5.30756
0.0299313 5.29580
0.0310891 5.28471
0.0322469 5.27425
0.0334047 5.26434
0.0345625 5.25494
0.0355274 5.24748
0.0364922 5.24031
0.0374570 5.23343
0.0384219 5.22682
0.0393867 5.22045
0.0403516 5.21432
0.0413164 5.20841
0.0422813 5.20270
0.0442109 5.19187
0.0461406 5.18174
0.0480703 5.17224
0.0500000 5.16330
0.0515625 5.15644
0.0531250 5.14989
0.0546875 5.14363
0.0562500 5.13763
0.0578125 5.13189
0.0593750 5.12638
0.0609375 5.12108
0.0625000 5.11599
0.0640625 5.11109
0.0656250 5.10637
0.0671875 5.10181
0.0687500 5.09742
0.0718750 5.08907
0.0750000 5.08125
0.0781250 5.07392
0.0812500 5.06701
0.0843750 5.06049
0.0875000 5.05434
0.0906250 5.04850
0.0937500 5.04297
0.0968750 5.03771
0.100000 5.03270
0.103125 5.02792
0.106250 5.02335
0.109375 5.01899
0.112500 5.01481
0.115625 5.01080
0.118750 5.00695
0.121875 5.00326
0.125000 4.99970
0.128125 4.99628
0.131250 4.99298
0.134375 4.98980
0.137500 4.98673
0.143750 4.98089
0.150000 4.97542
0.156250 4.97029
0.162500 4.96545
0.168750 4.96088
0.175000 4.95657
0.181250 4.95248
0.187500 4.94859
0.193750 4.94490
0.200000 4.94139
0.209375 4.93641
0.218750 4.93175
0.228125 4.92738
0.237500 4.92328
0.246875 4.91941
0.256250 4.91575
0.265625 4.91228
0.275000 4.90900
0.284375 4.90588
0.293750 4.90290
0.303125 4.90007
0.312500 4.89736
0.321875 4.89477
0.331250 4.89229
0.340625 4.88991
0.350000 4.88763
0.359375 4.88543
0.368750 4.88332
0.378125 4.88129
0.387500 4.87933
0.396875 4.87744
0.406250 4.87561
0.425000 4.87214
0.443750 4.86888
0.462500 4.86582
0.500000 4.86021
0.531250 4.85599
0.562500 4.85210
0.593750 4.84851
0.625000 4.84518
0.687500 4.83919
0.750000 4.83392
0.812500 4.82924
0.875000 4.82504
0.937500 4.82123
1.00000 4.81775
1.06250 4.81454
1.12500 4.81158
1.18750 4.80883
1.25000 4.80626
1.37500 4.80159
1.50000 4.79742
1.62500 4.79366
1.75000 4.79024
1.87500 4.78709
2.00000 4.78417
2.18750 4.78014
2.37500 4.77647
2.56250 4.77308
2.75000 4.76994
2.93750 4.76699
3.12500 4.76420
3.31250 4.76155
3.50000 4.75902
3.87500 4.75428
4.25000 4.74986
4.62500 4.74569
5.00000 4.74172
5.31250 4.73855
5.62500 4.73547
6.25000 4.72954
6.87500 4.72386
7.50000 4.71835
8.12500 4.71299
8.75000 4.70774
9.37500 4.70256
10.0000 4.69745
10.6250 4.69238
11.2500 4.68734
12.5000 4.67732
13.4375 4.66982
14.3750 4.66231
15.0000 4.65730
16.2500 4.64722
17.5000 4.63705
18.7500 4.62677
20.0000 4.61637
21.4063 4.60448
22.8125 4.59240
25.6250 4.56754
27.5000 4.55039
29.3750 4.53274
31.2500 4.51456
33.1250 4.49580
35.0000 4.47643
36.8750 4.45640
38.7500 4.43568
40.6250 4.41421
42.5000 4.39196
44.3750 4.36887
46.2500 4.34489
48.1250 4.31996
50.0000 4.29401
53.1250 4.24834
56.2500 4.19937
57.8125 4.17353
59.3750 4.14668
60.9375 4.11879
62.5000 4.08980
64.0625 4.05963
65.6250 4.02821
67.1875 3.99547
68.7500 3.96132
70.3125 3.92567
71.8750 3.88840
73.4375 3.84943
75.0000 3.80861
76.5625 3.76583
78.1250 3.72094
79.6875 3.67378
81.2500 3.62419
82.8125 3.57197
84.3750 3.51692
85.9375 3.45882
87.5000 3.39741
88.7695 3.34479
90.0391 3.28960
91.3086 3.23224
92.5781 3.17161
93.8477 3.10796
95.1172 3.04098
96.3867 2.97050
97.6563 2.89629
98.8281 2.82421
100.000 2.74857
100.938 2.68530
101.875 2.61952
102.812 2.55114
103.750 2.48010
104.218 2.44362
104.687 2.40639
105.156 2.36855
105.625 2.33004
106.093 2.29099
106.562 2.25126
107.031 2.21097
107.499 2.17021
107.916 2.13366
108.333 2.09697
108.749 2.06029
109.166 2.02388
109.583 1.98812
109.791 1.97069
109.999 1.95372
110.207 1.93738
110.416 1.92190
110.624 1.90759
110.832 1.89489
110.976 1.88742
111.119 1.88134
111.262 1.87709
111.405 1.87528
111.477 1.87555
111.549 1.87678
111.620 1.87915
111.692 1.88288
111.763 1.88825
111.835 1.89562
111.907 1.90546
111.978 1.91841
112.040 1.93275
112.102 1.95076
112.133 1.96150
112.164 1.97356
112.195 1.98718
112.226 2.00261
112.257 2.02023
112.287 2.04032
112.318 2.06344
112.349 2.09022
112.380 2.12149
112.411 2.15830
112.427 2.17927
112.442 2.20201
112.457 2.22706
112.473 2.25435
112.491 2.28946
112.509 2.32871
112.527 2.37270
112.544 2.42209
112.562 2.47764
112.580 2.54022
112.598 2.61078
112.616 2.69039
112.634 2.78025
112.652 2.88167
112.661 2.93748
112.670 2.99609
112.679 3.05902
112.688 3.12507
112.697 3.19594
112.706 3.27027
112.715 3.34997
112.723 3.43350
112.732 3.52297
112.741 3.61664
112.750 3.71686
112.759 3.82166
112.770 3.95421
112.780 4.09558
112.791 4.24619
112.802 4.40648
112.812 4.57686
112.823 4.75777
112.833 4.94961
112.844 5.15080
112.855 5.36554
112.865 5.59234
112.876 5.83151
112.886 6.08093
112.897 6.34559
112.907 6.62342
112.918 6.91457
112.929 7.21625
112.945 7.71087
112.961 8.23745
112.977 8.79560
112.994 9.38080
113.010 9.99905
113.026 10.6451
113.043 11.3168
113.059 12.0070
113.080 12.9392
113.101 13.8918
113.143 15.8362
113.179 17.4615
113.215 19.0017
113.246 20.2159
113.261 20.7673
113.277 21.2718
113.295 21.7977
113.313 22.2499
113.335 22.7119
113.358 23.0425
113.379 23.2282
113.400 23.2865
113.414 23.2556
113.428 23.1709
113.442 23.0332
113.455 22.8434
113.479 22.4008
113.503 21.8195
113.527 21.1096
113.550 20.2887
113.574 19.3746
113.598 18.3860
113.622 17.3423
113.646 16.2627
113.693 14.0695
113.717 12.9846
113.741 11.9345
113.765 10.9264
113.788 9.96960
113.809 9.18864
113.830 8.45845
113.850 7.77408
113.871 7.14327
113.881 6.84532
113.891 6.56000
113.902 6.28721
113.912 6.02926
113.922 5.78089
113.932 5.54446
113.943 5.31971
113.953 5.10836
113.966 4.85468
113.979 4.61795
113.992 4.39746
114.005 4.19244
114.018 4.00212
114.031 3.82573
114.044 3.66247
114.057 3.51269
114.070 3.37329
114.083 3.24472
114.096 3.12626
114.109 3.01800
114.122 2.91758
114.135 2.82523
114.148 2.74032
114.161 2.66285
114.174 2.59106
114.187 2.52506
114.200 2.46437
114.213 2.40853
114.226 2.35713
114.239 2.30977
114.252 2.26609
114.264 2.22607
114.277 2.18877
114.290 2.15426
114.303 2.12226
114.316 2.09256
114.342 2.03921
114.368 1.99293
114.394 1.95215
114.420 1.91611
114.446 1.88402
114.472 1.85532
114.498 1.82930
114.524 1.80573
114.550 1.78408
114.576 1.76424
114.606 1.74292
114.637 1.72335
114.697 1.68855
114.758 1.65840
114.818 1.63188
114.879 1.60826
114.940 1.58701
115.000 1.56772
115.061 1.55006
115.182 1.51868
115.303 1.49137
115.424 1.46713
115.546 1.44527
115.710 1.41855
115.875 1.39450
116.039 1.37254
116.203 1.35227
116.532 1.31573
116.861 1.28369
117.190 1.25562
117.519 1.23137
117.848 1.21106
118.177 1.19499
118.411 1.18639
118.645 1.18036
118.878 1.17712
119.112 1.17696
119.346 1.18030
119.463 1.18340
119.579 1.18752
119.696 1.19271
119.813 1.19903
119.930 1.20653
120.047 1.21529
120.142 1.22342
120.237 1.23247
120.333 1.24249
120.428 1.25353
120.523 1.26563
120.618 1.27885
120.713 1.29323
120.809 1.30883
120.880 1.32139
120.951 1.33468
121.023 1.34874
121.094 1.36359
121.166 1.37931
121.237 1.39586
121.309 1.41330
121.344 1.42237
121.380 1.43167
121.408 1.43919
121.436 1.44684
121.464 1.45464
121.492 1.46259
121.518 1.47009
121.549 1.47900
121.579 1.48811
121.629 1.50349
121.679 1.51937
121.728 1.53583
121.778 1.55281
121.817 1.56654
121.856 1.58063
121.934 1.60989
122.012 1.64066
122.090 1.67304
122.168 1.70706
122.246 1.74282
122.323 1.78039
122.401 1.81983
122.449 1.84495
122.497 1.87077
122.544 1.89736
122.592 1.92475
122.639 1.95295
122.687 1.98199
122.735 2.01188
122.782 2.04266
122.830 2.07435
122.877 2.10697
122.925 2.14055
122.973 2.17511
123.020 2.21068
123.068 2.24729
123.115 2.28497
123.163 2.32375
123.211 2.36374
123.258 2.40481
123.306 2.44707
123.354 2.49056
123.401 2.53531
123.449 2.58136
123.496 2.62874
123.544 2.67750
123.592 2.72778
123.639 2.77942
123.687 2.83255
123.734 2.88722
123.782 2.94349
123.830 3.00139
123.877 3.06097
123.925 3.12230
124.020 3.25050
124.115 3.38616
124.211 3.52990
124.306 3.68223
124.401 3.84368
124.496 4.01486
124.591 4.19638
124.687 4.38895
124.782 4.59352
124.877 4.81045
124.972 5.04081
125.067 5.28555
125.163 5.54594
125.258 5.82254
125.353 6.11680
125.448 6.43002
125.544 6.76395
125.639 7.11944
125.734 7.49850
125.829 7.90294
125.924 8.33478
126.020 8.79619
126.115 9.28959
126.210 9.81762
126.305 10.3838
126.401 10.9901
126.496 11.6408
126.591 12.3396
126.686 13.0919
126.781 13.9008
126.877 14.7724
126.972 15.7129
127.067 16.7300
127.162 17.8291
127.258 19.0198
127.353 20.3115
127.448 21.7150
127.543 23.2427
127.638 24.9083
127.734 26.7277
127.781 27.7027
127.829 28.7212
127.876 29.7878
127.924 30.9054
127.972 32.0772
128.019 33.3064
128.067 34.5966
128.114 35.9518
128.162 37.3791
128.210 38.8772
128.257 40.4537
128.305 42.1141
128.353 43.8639
128.400 45.7095
128.448 47.6576
128.495 49.7155
128.541 51.7927
128.586 53.9803
128.632 56.2961
128.677 58.7391
128.723 61.3297
128.768 64.0674
128.814 66.9761
128.859 70.0559
128.904 73.3347
128.950 76.8137
128.995 80.5258
129.041 84.4738
129.086 88.6965
129.132 93.1992
129.177 98.0171
129.222 103.180
129.270 109.012
129.318 115.290
129.365 122.076
129.413 129.423
129.461 137.395
129.508 146.064
129.556 155.513
129.603 165.836
129.651 177.169
129.699 189.594
129.746 203.285
129.794 218.421
129.818 226.596
129.841 235.214
129.865 244.309
129.889 253.916
129.913 264.077
129.937 274.834
129.960 286.236
129.984 298.337
130.008 311.197
130.032 324.880
130.056 339.461
130.079 355.022
130.103 371.655
130.127 389.461
130.151 408.556
130.175 429.070
130.198 451.146
130.222 474.950
130.246 500.664
130.270 528.495
130.294 558.678
130.317 591.472
130.341 627.174
130.365 666.111
130.379 690.855
130.393 716.946
130.407 744.475
130.421 773.323
130.435 804.004
130.450 836.422
130.464 870.692
130.478 906.667
130.492 944.987
130.506 985.534
130.520 1028.45
130.534 1073.54
130.548 1121.60
130.562 1172.10
130.576 1225.94
130.590 1282.50
130.614 1386.25
130.638 1500.29
130.662 1625.49
130.685 1762.73
130.709 1912.86
130.733 2076.69
130.757 2254.99
130.781 2448.42
130.804 2658.43
130.828 2883.63
130.852 3125.07
130.876 3382.69
130.900 3656.16
130.923 3944.88
130.947 4247.88
130.971 4563.87
131.006 5044.28
131.040 5540.55
131.110 6550.23
131.159 7251.23
131.184 7580.94
131.209 7891.27
131.230 8133.34
131.250 8355.09
131.271 8555.37
131.292 8731.99
131.312 8883.01
131.333 9006.73
131.354 9101.77
131.375 9167.05
131.400 9205.55
131.421 9202.29
131.442 9168.24
131.462 9103.92
131.483 9010.16
131.504 8887.48
131.524 8738.55
131.545 8564.62
131.566 8367.71
131.587 8141.22
131.609 7895.00
131.652 7355.94
131.695 6770.94
131.738 6165.17
131.784 5514.37
131.830 4884.58
131.853 4581.78
131.875 4291.02
131.898 4011.06
131.921 3745.30
131.944 3492.15
131.967 3253.21
131.990 3028.70
132.013 2819.48
132.036 2623.53
132.059 2442.20
132.082 2273.44
132.105 2118.15
132.130 1961.77
132.155 1819.53
132.180 1689.35
132.205 1571.31
132.230 1463.52
132.255 1365.94
132.280 1276.88
132.305 1196.24
132.328 1128.49
132.351 1066.34
132.374 1009.26
132.397 956.998
132.420 908.669
132.443 864.299
132.466 823.143
132.489 785.237
132.512 749.958
132.535 717.354
132.558 686.904
132.581 658.663
132.604 632.196
132.627 607.566
132.650 584.404
132.673 562.778
132.696 542.378
132.719 523.190
132.742 505.116
132.765 488.139
132.788 472.033
132.811 456.864
132.856 428.817
132.902 403.495
132.948 380.636
132.994 359.872
133.040 340.945
133.076 327.425
133.111 314.783
133.147 302.942
133.182 291.833
133.218 281.393
133.253 271.569
133.289 262.310
133.324 253.596
133.360 245.337
133.395 237.524
133.431 230.124
133.466 223.106
133.537 210.113
133.608 198.372
133.654 191.340
133.700 184.737
133.746 178.515
133.792 172.644
133.838 167.086
133.884 161.841
133.929 156.873
133.975 152.164
134.067 143.439
134.159 135.558
134.251 128.405
134.343 121.890
134.435 115.929
134.526 110.473
134.618 105.452
134.710 100.830
134.802 96.5561
134.894 92.6030
134.986 88.9344
135.077 85.5224
135.169 82.3390
135.261 79.3694
135.353 76.5879
135.445 73.9837
135.537 71.5363
135.628 69.2379
135.720 67.0716
135.812 65.0316
135.904 63.1038
135.996 61.2838
136.088 59.5596
136.180 57.9278
136.271 56.3783
136.363 54.9087
136.455 53.5117
136.547 52.1825
136.731 49.7082
136.914 47.4557
137.098 45.3979
137.282 43.5131
137.465 41.7796
137.649 40.1818
137.833 38.7051
138.016 37.3378
138.150 36.4048
138.283 35.5198
138.417 34.6794
138.551 33.8809
138.684 33.1213
138.818 32.3979
139.085 31.0499
139.352 29.8175
139.619 28.6885
139.886 27.6509
140.154 26.6954
140.337 26.0809
140.521 25.4983
140.705 24.9453
140.888 24.4197
141.072 23.9197
141.256 23.4436
141.439 22.9896
141.623 22.5567
141.990 21.7474
142.358 21.0066
142.725 20.3262
143.093 19.6996
143.460 19.1205
143.827 18.5841
144.195 18.0860
144.562 17.6225
144.929 17.1900
145.297 16.7858
145.664 16.4073
146.031 16.0532
146.399 15.7202
146.766 15.4056
147.134 15.1088
147.501 14.8285
147.868 14.5633
148.236 14.3122
148.603 14.0740
148.970 13.8479
149.338 13.6328
149.705 13.4282
150.072 13.2332
150.440 13.0472
150.807 12.8695
151.174 12.6998
151.542 12.5374
151.909 12.3820
152.644 12.0901
153.379 11.8212
154.113 11.5728
154.848 11.3425
155.583 11.1286
156.318 10.9294
157.052 10.7434
157.787 10.5694
158.288 10.4571
158.789 10.3495
159.290 10.2464
159.791 10.1475
160.793 9.96117
161.294 9.87350
161.795 9.78969
162.796 9.62992
163.798 9.48130
164.800 9.34280
165.802 9.21345
166.537 9.12401
167.272 9.03858
168.006 8.95687
168.741 8.87897
169.476 8.80441
170.210 8.73286
170.945 8.66441
171.680 8.59879
172.415 8.53563
173.149 8.47502
174.619 8.36070
176.088 8.25469
177.558 8.15603
179.027 8.06417
180.497 7.97828
181.966 7.89785
183.435 7.82244
184.905 7.75147
186.374 7.68468
187.844 7.62165
189.313 7.56205
190.649 7.51068
191.985 7.46176
193.321 7.41511
194.657 7.37101
195.993 7.32816
197.328 7.28756
198.664 7.24863
200.000 7.21101
202.363 7.14867
203.544 7.11901
204.725 7.09051
207.088 7.03619
209.450 6.98546
211.813 6.93775
214.175 6.89300
216.538 6.85086
218.900 6.81104
220.511 6.78519
222.122 6.76031
223.733 6.73634
225.344 6.71322
228.565 6.66939
230.176 6.64858
231.787 6.62865
235.008 6.59030
238.230 6.55434
241.452 6.52057
244.673 6.48880
247.036 6.46679
249.398 6.44556
251.761 6.42506
254.123 6.40556
258.848 6.36856
261.211 6.35114
263.573 6.33439
265.936 6.31811
268.298 6.30244
273.023 6.27274
277.748 6.24496
282.473 6.21884
287.199 6.19441
291.924 6.17134
296.649 6.14957
301.374 6.12905
306.099 6.10955
310.824 6.09110
315.549 6.07358
320.274 6.05686
324.999 6.04099
329.724 6.02581
334.449 6.01131
339.174 5.99748
343.899 5.98419
348.624 5.97148
353.349 5.95928
358.074 5.94755
364.947 5.93132
368.383 5.92355
371.820 5.91600
376.545 5.90596
378.907 5.90109
381.270 5.89633
383.632 5.89166
385.995 5.88710
388.357 5.88266
390.720 5.87833
392.545 5.87508
394.371 5.87192
396.197 5.86887
398.022 5.86594
399.848 5.86318
400.761 5.86186
401.673 5.86060
402.586 5.85942
403.499 5.85832
404.412 5.85732
405.324 5.85646
406.130 5.85582
406.935 5.85533
407.741 5.85504
408.546 5.85499
409.352 5.85525
409.754 5.85554
410.157 5.85595
410.560 5.85651
410.962 5.85725
411.365 5.85819
411.768 5.85938
412.170 5.86087
412.573 5.86272
412.976 5.86504
413.379 5.86792
413.781 5.87152
413.983 5.87366
414.184 5.87608
414.385 5.87881
414.587 5.88190
414.788 5.88541
414.989 5.88941
415.204 5.89432
415.419 5.90002
415.634 5.90668
415.848 5.91452
415.956 5.91896
416.063 5.92382
416.171 5.92914
416.278 5.93498
416.385 5.94140
416.493 5.94850
416.600 5.95637
416.708 5.96512
416.842 5.97751
416.976 5.99184
417.043 5.99987
417.110 6.00855
417.177 6.01796
417.245 6.02820
417.312 6.03939
417.379 6.05161
417.446 6.06504
417.513 6.07986
417.580 6.09630
417.647 6.11464
417.714 6.13526
417.781 6.15865
417.855 6.18841
417.892 6.20519
417.929 6.22351
417.966 6.24359
418.003 6.26573
418.040 6.29026
418.077 6.31759
418.114 6.34831
418.151 6.38285
418.188 6.42199
418.224 6.46658
418.261 6.51764
418.298 6.57634
418.317 6.60909
418.335 6.64411
418.354 6.68201
418.372 6.72259
418.399 6.78765
418.426 6.85998
418.453 6.94105
418.479 7.03130
418.506 7.13252
418.533 7.24521
418.547 7.30688
418.560 7.37157
418.573 7.43992
418.587 7.51212
418.600 7.58896
418.614 7.66951
418.627 7.75453
418.641 7.84426
418.654 7.93964
418.667 8.03950
418.681 8.14478
418.694 8.25573
418.708 8.37350
418.721 8.49660
418.735 8.62617
418.748 8.76247
418.761 8.90689
418.775 9.05756
418.788 9.21583
418.802 9.38198
418.820 9.62487
418.839 9.88414
418.857 10.1606
418.876 10.4534
418.894 10.7664
418.912 11.0971
418.931 11.4498
418.949 11.8215
418.968 12.2169
418.986 12.6323
419.005 13.0731
419.023 13.5349
419.042 14.0233
419.060 14.5336
419.079 15.0717
419.097 15.6321
419.127 16.6072
419.157 17.6513
419.188 18.7644
419.218 19.9455
419.248 21.1927
419.278 22.5034
419.308 23.8737
419.339 25.2987
419.375 27.1056
419.412 28.9725
419.486 32.8231
419.560 36.7080
419.634 40.4422
419.674 42.3520
419.714 44.1264
419.751 45.6180
419.788 46.9477
419.825 48.0995
419.862 49.0553
419.899 49.8000
419.938 50.3443
419.967 50.5808
419.996 50.6725
420.000 50.6738
420.015 50.6541
420.029 50.5982
420.058 50.3777
420.084 50.0545
420.110 49.6185
420.137 49.0539
420.164 48.3799
420.191 47.5972
420.218 46.7180
420.257 45.2727
420.296 43.6608
420.349 41.2123
420.403 38.5698
420.510 32.9771
420.562 30.2889
420.613 27.6692
420.664 25.1561
420.690 23.9508
420.715 22.7846
420.742 21.6047
420.769 20.4782
420.796 19.4028
420.822 18.3802
420.849 17.4078
420.876 16.4934
420.903 15.6332
420.930 14.8267
420.949 14.2704
420.969 13.7446
420.988 13.2459
421.008 12.7736
421.027 12.3270
421.047 11.9054
421.066 11.5080
421.086 11.1340
421.105 10.7808
421.125 10.4511
421.144 10.1421
421.164 9.85294
421.183 9.58266
421.203 9.33034
421.222 9.09508
421.242 8.87598
421.255 8.73330
421.269 8.59862
421.282 8.47059
421.296 8.34893
421.309 8.23255
421.323 8.12289
421.336 8.01883
421.349 7.92011
421.363 7.82581
421.376 7.73709
421.390 7.65301
421.403 7.57335
421.416 7.49789
421.430 7.42644
421.443 7.35878
421.457 7.29473
421.484 7.17631
421.510 7.07068
421.537 6.97577
421.564 6.89110
421.591 6.81498
421.618 6.74702
421.645 6.68604
421.671 6.63126
421.695 6.58831
421.718 6.54907
421.741 6.51316
421.764 6.48040
421.787 6.45019
421.810 6.42240
421.834 6.39680
421.857 6.37326
421.903 6.33110
421.949 6.29477
421.996 6.26310
422.042 6.23526
422.088 6.21052
422.135 6.18845
422.181 6.16855
422.227 6.15055
422.274 6.13411
422.320 6.11908
422.366 6.10524
422.413 6.09245
422.481 6.07525
422.549 6.05975
422.618 6.04572
422.686 6.03296
422.754 6.02129
422.823 6.01060
422.891 6.00077
422.959 5.99170
423.096 5.97554
423.232 5.96158
423.369 5.94943
423.506 5.93877
423.623 5.93063
423.740 5.92329
423.857 5.91663
423.974 5.91058
424.091 5.90505
424.208 5.89999
424.442 5.89107
424.676 5.88346
424.911 5.87691
425.145 5.87122
425.379 5.86623
425.594 5.86217
425.808 5.85853
426.023 5.85524
426.238 5.85226
426.452 5.84954
426.667 5.84706
427.096 5.84268
427.525 5.83893
427.955 5.83567
428.384 5.83282
428.813 5.83029
429.282 5.82783
429.750 5.82561
430.218 5.82360
430.687 5.82175
431.155 5.82005
431.623 5.81848
432.560 5.81562
433.497 5.81306
434.433 5.81074
435.370 5.80860
436.307 5.80659
437.478 5.80423
438.648 5.80200
439.819 5.79988
440.990 5.79785
442.161 5.79588
443.332 5.79398
445.673 5.79031
448.015 5.78678
450.357 5.78336
452.698 5.78004
455.040 5.77679
458.475 5.77215
461.909 5.76763
465.343 5.76321
468.778 5.75889
475.647 5.75050
482.516 5.74241
491.258 5.73250
500.000 5.72296
507.327 5.71525
514.654 5.70776
525.645 5.69695
536.635 5.68653
547.626 5.67653
558.616 5.66687
580.598 5.64854
602.579 5.63134
622.728 5.61643
642.877 5.60217
663.027 5.58850
683.176 5.57538
723.475 5.55039
763.774 5.52677
800.409 5.50622
837.044 5.48628
866.352 5.47070
881.006 5.46299
895.660 5.45534
910.314 5.44775
921.305 5.44209
926.800 5.43928
932.296 5.43648
937.791 5.43372
940.539 5.43236
943.286 5.43101
946.034 5.42970
948.781 5.42842
950.155 5.42781
951.529 5.42723
