Hg-196(n,tot) ENDFB-8.0
Energy(eV) XS(b)
6.95227E+06 5.80796
6.99593E+06 5.78517
7.03958E+06 5.76266
7.08324E+06 5.74040
7.12689E+06 5.71839
7.17055E+06 5.69664
7.21420E+06 5.67512
7.25786E+06 5.65385
7.30151E+06 5.63282
7.34517E+06 5.61165
7.38882E+06 5.59071
7.43248E+06 5.57001
7.47613E+06 5.54953
7.51979E+06 5.52927
7.56344E+06 5.50923
7.60710E+06 5.48941
7.65075E+06 5.46979
7.69441E+06 5.45017
7.73806E+06 5.43076
7.82538E+06 5.39254
7.91269E+06 5.35512
7.95634E+06 5.33669
8.00000E+06 5.31845
8.04961E+06 5.30834
8.09922E+06 5.29830
8.14882E+06 5.28833
8.19843E+06 5.27843
8.24804E+06 5.26860
8.29765E+06 5.25884
8.34725E+06 5.24914
8.39686E+06 5.23951
8.44647E+06 5.22994
8.49608E+06 5.22043
8.54568E+06 5.21099
8.59529E+06 5.20161
8.64490E+06 5.19229
8.69451E+06 5.18304
8.74411E+06 5.17384
8.79372E+06 5.16470
8.79372E+06 5.16470
8.83101E+06 5.15539
8.86911E+06 5.14611
8.94451E+06 5.12841
9.01990E+06 5.11158
9.09529E+06 5.09561
9.17068E+06 5.08045
9.24608E+06 5.06611
9.32147E+06 5.05255
9.39686E+06 5.03976
9.47225E+06 5.02771
9.54765E+06 5.01639
9.62304E+06 5.00579
9.69843E+06 4.99588
9.77382E+06 4.98665
9.84922E+06 4.97807
9.92461E+06 4.97015
1.00000E+07 4.96286
1.00625E+07 4.96089
1.01250E+07 4.95911
1.01875E+07 4.95751
1.02500E+07 4.95610
1.03125E+07 4.95486
1.03750E+07 4.95379
1.04375E+07 4.95291
1.05000E+07 4.95219
1.05625E+07 4.95164
1.06250E+07 4.95126
1.06875E+07 4.95105
1.07500E+07 4.95100
1.08125E+07 4.95111
1.08750E+07 4.95138
1.09375E+07 4.95181
1.10000E+07 4.95240
1.10625E+07 4.95314
1.11250E+07 4.95404
1.11875E+07 4.95509
1.12500E+07 4.95628
1.13125E+07 4.95762
1.13750E+07 4.95911
1.14375E+07 4.96075
1.15000E+07 4.96253
1.15625E+07 4.96445
1.16250E+07 4.96651
1.16875E+07 4.96870
1.17500E+07 4.97104
1.18125E+07 4.97351
1.18750E+07 4.97611
1.19375E+07 4.97885
1.20000E+07 4.98172
1.20313E+07 4.98486
1.20625E+07 4.98801
1.20938E+07 4.99118
1.21250E+07 4.99436
1.21563E+07 4.99754
1.21875E+07 5.00074
1.22188E+07 5.00395
1.22500E+07 5.00717
1.22813E+07 5.01040
1.23125E+07 5.01365
1.23438E+07 5.01690
1.23750E+07 5.02017
1.24375E+07 5.02672
1.25000E+07 5.03333
1.25625E+07 5.03997
1.26250E+07 5.04666
1.26875E+07 5.05339
1.27500E+07 5.06015
1.28125E+07 5.06696
1.28750E+07 5.07381
1.29375E+07 5.08070
1.30000E+07 5.08762
1.30625E+07 5.09459
1.31250E+07 5.10159
1.31875E+07 5.10863
1.32500E+07 5.11571
1.33125E+07 5.12282
1.33750E+07 5.12997
1.34375E+07 5.13716
1.35000E+07 5.14438
1.35625E+07 5.15164
1.36250E+07 5.15893
1.36875E+07 5.16626
1.37500E+07 5.17362
1.38125E+07 5.18101
1.38750E+07 5.18844
1.39375E+07 5.19591
1.40000E+07 5.20340
1.40590E+07 5.21163
1.41180E+07 5.21987
1.41770E+07 5.22811
1.42360E+07 5.23636
1.42950E+07 5.24461
1.43540E+07 5.25287
1.44130E+07 5.26114
1.44720E+07 5.26940
1.45310E+07 5.27767
1.45899E+07 5.28595
1.46489E+07 5.29423
1.47079E+07 5.30252
1.47669E+07 5.31081
1.48259E+07 5.31910
1.48849E+07 5.32740
1.49439E+07 5.33571
1.50029E+07 5.34401
1.50619E+07 5.35233
1.51209E+07 5.36064
1.51799E+07 5.36896
1.52389E+07 5.37729
1.52979E+07 5.38561
1.53569E+07 5.39394
1.54159E+07 5.40228
1.54749E+07 5.41062
1.55338E+07 5.41896
1.55928E+07 5.42731
1.56518E+07 5.43566
1.57108E+07 5.44402
1.57698E+07 5.45237
1.58288E+07 5.46074
1.58878E+07 5.46910
1.59439E+07 5.47669
1.60000E+07 5.48427
1.60625E+07 5.48949
1.61250E+07 5.49469
1.61875E+07 5.49990
1.62500E+07 5.50510
1.63125E+07 5.51031
1.63182E+07 5.51078
1.63750E+07 5.51550
1.64375E+07 5.52070
1.65000E+07 5.52589
1.65625E+07 5.53108
1.66250E+07 5.53626
1.66875E+07 5.54144
1.67500E+07 5.54662
1.68125E+07 5.55180
1.68750E+07 5.55697
1.69375E+07 5.56214
1.70000E+07 5.56731
1.70625E+07 5.57247
1.71250E+07 5.57763
1.71875E+07 5.58279
1.72500E+07 5.58795
1.73125E+07 5.59310
1.73750E+07 5.59825
1.74375E+07 5.60340
1.75000E+07 5.60854
1.75625E+07 5.61368
1.76250E+07 5.61882
1.76875E+07 5.62395
1.77500E+07 5.62908
1.78125E+07 5.63421
1.78750E+07 5.63934
1.79375E+07 5.64446
1.80000E+07 5.64958
1.81250E+07 5.65065
1.82500E+07 5.65171
1.83750E+07 5.65279
1.85000E+07 5.65387
1.86250E+07 5.65496
1.87500E+07 5.65605
1.88750E+07 5.65715
1.90000E+07 5.65825
1.91250E+07 5.65936
1.92500E+07 5.66048
1.93750E+07 5.66160
1.95000E+07 5.66273
1.96250E+07 5.66386
1.97500E+07 5.66500
1.98750E+07 5.66614
2.00000E+07 5.66729
2.00000E+07 5.62720
2.10000E+07 5.59926
2.18772E+07 5.55730
2.20000E+07 5.55010
2.20946E+07 5.54437
2.21132E+07 5.54322
2.22000E+07 5.53784
2.30000E+07 5.48329
2.40000E+07 5.40300
2.48556E+07 5.32758
2.50000E+07 5.31446
2.52494E+07 5.29142
2.57565E+07 5.24277
2.60000E+07 5.21840
2.70000E+07 5.11690
2.80000E+07 5.01460
2.88833E+07 4.92350
2.90000E+07 4.91161
2.92244E+07 4.88896
3.00000E+07 4.81360
3.05725E+07 4.76140
3.10000E+07 4.72401
3.20000E+07 4.64133
3.24517E+07 4.60597
3.30000E+07 4.56453
3.31444E+07 4.55386
3.40000E+07 4.49269
3.44454E+07 4.46210
3.50000E+07 4.42510
3.60000E+07 4.36571
3.70000E+07 4.31744
3.71516E+07 4.31097
3.75219E+07 4.29602
3.80000E+07 4.27839
3.83234E+07 4.26746
3.90000E+07 4.24696
4.00000E+07 4.22180
4.07970E+07 4.20634
4.10000E+07 4.20316
4.10947E+07 4.20177
4.17326E+07 4.19407
4.20000E+07 4.19168
4.30000E+07 4.18684
4.40000E+07 4.18821
4.50000E+07 4.19540
4.51464E+07 4.19687
4.54984E+07 4.20043
4.60000E+07 4.20570
4.70000E+07 4.21736
4.80000E+07 4.23139
4.90000E+07 4.24867
4.94264E+07 4.25723
5.00000E+07 4.27000
5.03013E+07 4.27710
5.10000E+07 4.29347
5.20000E+07 4.31671
5.30000E+07 4.33974
5.38232E+07 4.35856
5.40000E+07 4.36259
5.47652E+07 4.37998
5.50000E+07 4.38530
5.60000E+07 4.40790
5.70000E+07 4.43035
5.73588E+07 4.43835
5.80000E+07 4.45254
5.90000E+07 4.47439
5.92923E+07 4.48070
6.00000E+07 4.49580
6.10000E+07 4.51590
6.13481E+07 4.52244
6.20000E+07 4.53413
6.23867E+07 4.54076
6.30000E+07 4.55087
6.40000E+07 4.56649
6.50000E+07 4.58130
6.60000E+07 4.59477
6.69307E+07 4.60559
6.70000E+07 4.60634
6.80000E+07 4.61624
6.90000E+07 4.62472
7.00000E+07 4.63200
7.10000E+07 4.63798
7.18938E+07 4.64207
7.20000E+07 4.64248
7.30000E+07 4.64558
7.40000E+07 4.64736
7.50000E+07 4.64790
7.60000E+07 4.64727
7.70000E+07 4.64552
7.70439E+07 4.64542
7.80000E+07 4.64265
7.90000E+07 4.63867
7.98750E+07 4.63429
8.00000E+07 4.63360
8.10000E+07 4.62756
8.20000E+07 4.62067
8.30000E+07 4.61291
8.40000E+07 4.60426
8.49880E+07 4.59482
8.50000E+07 4.59470
8.60000E+07 4.58439
8.70000E+07 4.57345
8.80000E+07 4.56188
8.90000E+07 4.54963
9.00000E+07 4.53670
9.10000E+07 4.52318
9.20000E+07 4.50919
9.30000E+07 4.49478
9.40000E+07 4.47997
9.50000E+07 4.46480
9.60000E+07 4.44926
9.70000E+07 4.43330
9.80000E+07 4.41696
9.90000E+07 4.40022
1.00000E+08 4.38310
1.02000E+08 4.34821
1.04000E+08 4.31275
1.06000E+08 4.27676
1.08000E+08 4.24023
1.10000E+08 4.20320
1.12000E+08 4.16593
1.14000E+08 4.12864
1.16000E+08 4.09128
1.18000E+08 4.05381
1.20000E+08 4.01620
1.22000E+08 3.97886
1.24000E+08 3.94210
1.26000E+08 3.90574
1.28000E+08 3.86962
1.30000E+08 3.83360
1.32000E+08 3.79796
1.34000E+08 3.76301
1.36000E+08 3.72869
1.38000E+08 3.69494
1.40000E+08 3.66170
1.42000E+08 3.62906
1.44000E+08 3.59707
1.46000E+08 3.56569
1.48000E+08 3.53485
1.50000E+08 3.50450
