Ba-134(n,tot) ENDFB-8.0
2.09859E+06 7.07378
2.10592E+06 7.06103
2.11325E+06 7.04837
2.12058E+06 7.03581
2.12791E+06 7.02334
2.13524E+06 7.01096
2.14257E+06 6.99867
2.14989E+06 6.98647
2.15722E+06 6.97436
2.16455E+06 6.96234
2.17188E+06 6.95041
2.17921E+06 6.93856
2.18654E+06 6.92680
2.19386E+06 6.91512
2.20119E+06 6.90353
2.20852E+06 6.89202
2.21585E+06 6.88059
2.22318E+06 6.86925
2.23051E+06 6.85798
2.23784E+06 6.84680
2.24516E+06 6.83569
2.25249E+06 6.82467
2.25982E+06 6.81372
2.26715E+06 6.80284
2.27448E+06 6.79205
2.28181E+06 6.78132
2.28914E+06 6.77068
2.29646E+06 6.76010
2.30379E+06 6.74960
2.31112E+06 6.73918
2.31845E+06 6.72882
2.32578E+06 6.71853
2.33311E+06 6.70832
2.34043E+06 6.69818
2.34776E+06 6.68810
2.35509E+06 6.67809
2.36242E+06 6.66815
2.36975E+06 6.65828
2.37708E+06 6.64847
2.38441E+06 6.63873
2.39173E+06 6.62906
2.39906E+06 6.61945
2.40639E+06 6.60990
2.41372E+06 6.60042
2.42105E+06 6.59100
2.42838E+06 6.58165
2.43571E+06 6.57235
2.44303E+06 6.56312
2.45036E+06 6.55394
2.45769E+06 6.54483
2.46502E+06 6.53577
2.47235E+06 6.52678
2.47968E+06 6.51784
2.48700E+06 6.50897
2.49433E+06 6.50015
2.50166E+06 6.49138
2.50899E+06 6.48267
2.51632E+06 6.47402
2.52365E+06 6.46543
2.53098E+06 6.45689
2.53830E+06 6.44840
2.54563E+06 6.43997
2.55296E+06 6.43159
2.56029E+06 6.42326
2.56762E+06 6.41499
2.57495E+06 6.40677
2.58228E+06 6.39860
2.58960E+06 6.39048
2.59693E+06 6.38241
2.60426E+06 6.37440
2.61159E+06 6.36643
2.61892E+06 6.35851
2.62625E+06 6.35064
2.63358E+06 6.34282
2.64090E+06 6.33505
2.64823E+06 6.32733
2.65556E+06 6.31965
2.66289E+06 6.31203
2.67022E+06 6.30444
2.67755E+06 6.29691
2.68488E+06 6.28942
2.69220E+06 6.28197
2.69953E+06 6.27457
2.70686E+06 6.26722
2.71419E+06 6.25991
2.72152E+06 6.25265
2.72885E+06 6.24542
2.73617E+06 6.23824
2.74350E+06 6.23111
2.75083E+06 6.22402
2.75816E+06 6.21696
2.76549E+06 6.20996
2.77282E+06 6.20299
2.78015E+06 6.19606
2.78747E+06 6.18918
2.79480E+06 6.18233
2.80213E+06 6.17553
2.80946E+06 6.16877
2.81679E+06 6.16204
2.82412E+06 6.15536
2.83145E+06 6.14871
2.83877E+06 6.14210
2.84610E+06 6.13553
2.85343E+06 6.12900
2.86076E+06 6.12251
2.86809E+06 6.11606
2.87542E+06 6.10964
2.88274E+06 6.10326
2.89007E+06 6.09691
2.89740E+06 6.09060
2.90473E+06 6.08433
2.91206E+06 6.07810
2.91939E+06 6.07189
2.92672E+06 6.06573
2.93404E+06 6.05960
2.94137E+06 6.05350
2.94870E+06 6.04744
2.95603E+06 6.04142
2.96336E+06 6.03542
2.97069E+06 6.02946
2.97802E+06 6.02354
2.98534E+06 6.01765
2.99267E+06 6.01179
3.00000E+06 6.00596
3.00781E+06 5.99593
3.01563E+06 5.98597
3.02344E+06 5.97606
3.03125E+06 5.96621
3.03906E+06 5.95642
3.04688E+06 5.94669
3.05469E+06 5.93701
3.06250E+06 5.92739
3.07031E+06 5.91783
3.07813E+06 5.90832
3.08594E+06 5.89886
3.09375E+06 5.88946
3.10156E+06 5.88011
3.10938E+06 5.87082
3.11719E+06 5.86158
3.12500E+06 5.85239
3.13281E+06 5.84326
3.14063E+06 5.83417
3.14844E+06 5.82514
3.15625E+06 5.81616
3.16406E+06 5.80723
3.17188E+06 5.79835
3.17969E+06 5.78952
3.18750E+06 5.78074
3.19531E+06 5.77201
3.20313E+06 5.76332
3.21094E+06 5.75469
3.21875E+06 5.74610
3.22656E+06 5.73756
3.23438E+06 5.72907
3.24219E+06 5.72062
3.25000E+06 5.71222
3.25781E+06 5.70387
3.26563E+06 5.69556
3.27344E+06 5.68730
3.28125E+06 5.67908
3.28906E+06 5.67091
3.29688E+06 5.66278
3.30469E+06 5.65470
3.31250E+06 5.64666
3.32031E+06 5.63866
3.32813E+06 5.63071
3.33594E+06 5.62280
3.34375E+06 5.61493
3.35156E+06 5.60710
3.35938E+06 5.59932
3.36719E+06 5.59157
3.37500E+06 5.58387
3.38281E+06 5.57621
3.39063E+06 5.56859
3.39844E+06 5.56101
3.40625E+06 5.55347
3.41406E+06 5.54597
3.42188E+06 5.53851
3.42969E+06 5.53108
3.43750E+06 5.52370
3.44531E+06 5.51635
3.45313E+06 5.50905
3.46094E+06 5.50178
3.46875E+06 5.49455
3.47656E+06 5.48735
3.48438E+06 5.48020
3.49219E+06 5.47308
3.50000E+06 5.46600
3.50781E+06 5.45895
3.51563E+06 5.45194
3.52344E+06 5.44496
3.53125E+06 5.43802
3.53906E+06 5.43112
3.54688E+06 5.42425
3.55469E+06 5.41742
3.56250E+06 5.41062
3.57031E+06 5.40386
3.57813E+06 5.39713
3.58594E+06 5.39043
3.59375E+06 5.38377
3.60156E+06 5.37714
3.60938E+06 5.37054
3.61719E+06 5.36398
3.62500E+06 5.35744
3.63281E+06 5.35095
3.64063E+06 5.34448
3.64844E+06 5.33805
3.65625E+06 5.33165
3.66406E+06 5.32527
3.67188E+06 5.31894
3.67969E+06 5.31263
3.68750E+06 5.30635
3.69531E+06 5.30011
3.70313E+06 5.29389
3.71094E+06 5.28770
3.71875E+06 5.28155
3.72656E+06 5.27543
3.73438E+06 5.26933
3.74219E+06 5.26327
3.75000E+06 5.25723
3.75781E+06 5.25122
3.76563E+06 5.24524
3.77344E+06 5.23929
3.78125E+06 5.23337
3.78906E+06 5.22748
3.79688E+06 5.22162
3.80469E+06 5.21578
3.81250E+06 5.20997
3.82031E+06 5.20419
3.82813E+06 5.19844
3.83594E+06 5.19271
3.84375E+06 5.18702
3.85156E+06 5.18134
3.85938E+06 5.17570
3.86719E+06 5.17008
3.87500E+06 5.16449
3.88281E+06 5.15892
3.89063E+06 5.15338
3.89844E+06 5.14787
3.90625E+06 5.14238
3.91406E+06 5.13692
3.92188E+06 5.13148
3.92969E+06 5.12607
3.93750E+06 5.12069
3.94531E+06 5.11532
3.95313E+06 5.10999
3.96094E+06 5.10468
3.96875E+06 5.09939
3.97656E+06 5.09412
3.98438E+06 5.08889
3.99219E+06 5.08367
4.00000E+06 5.07848
4.00781E+06 5.07308
4.01563E+06 5.06770
4.02344E+06 5.06234
4.03125E+06 5.05700
4.03906E+06 5.05167
4.04688E+06 5.04637
4.05469E+06 5.04109
4.06250E+06 5.03583
4.07031E+06 5.03058
4.07813E+06 5.02536
4.08594E+06 5.02015
4.09375E+06 5.01496
4.10156E+06 5.00979
4.10938E+06 5.00465
4.11719E+06 4.99951
4.12500E+06 4.99440
4.13281E+06 4.98930
4.14063E+06 4.98423
4.14844E+06 4.97917
4.15625E+06 4.97413
4.16406E+06 4.96911
4.17188E+06 4.96410
4.17969E+06 4.95912
4.18750E+06 4.95415
4.19531E+06 4.94920
4.20313E+06 4.94426
4.21094E+06 4.93934
4.21875E+06 4.93445
4.22656E+06 4.92956
4.23438E+06 4.92470
4.24219E+06 4.91985
4.25000E+06 4.91502
4.25781E+06 4.91020
4.26563E+06 4.90541
4.27344E+06 4.90062
4.28125E+06 4.89586
4.28906E+06 4.89111
4.29688E+06 4.88638
4.30469E+06 4.88166
4.31250E+06 4.87697
4.32031E+06 4.87228
4.32813E+06 4.86762
4.33594E+06 4.86296
4.34375E+06 4.85833
4.35156E+06 4.85371
4.35938E+06 4.84910
4.36719E+06 4.84452
4.37500E+06 4.83994
4.38281E+06 4.83539
4.39063E+06 4.83085
4.39844E+06 4.82632
4.40625E+06 4.82181
4.41406E+06 4.81731
4.42188E+06 4.81283
4.42969E+06 4.80836
4.43750E+06 4.80391
4.44531E+06 4.79948
4.45313E+06 4.79505
4.46094E+06 4.79065
4.46875E+06 4.78625
4.47656E+06 4.78188
4.48438E+06 4.77751
4.49219E+06 4.77316
4.50000E+06 4.76883
4.50781E+06 4.76451
4.51563E+06 4.76020
4.52344E+06 4.75591
4.53125E+06 4.75163
4.53906E+06 4.74737
4.54688E+06 4.74312
4.55469E+06 4.73888
4.56250E+06 4.73466
4.57031E+06 4.73045
4.57813E+06 4.72625
4.58594E+06 4.72207
4.59375E+06 4.71790
4.60156E+06 4.71375
4.60938E+06 4.70961
4.61719E+06 4.70548
4.62500E+06 4.70136
4.63281E+06 4.69726
4.64063E+06 4.69317
4.64844E+06 4.68910
4.65625E+06 4.68503
4.66406E+06 4.68098
4.67188E+06 4.67695
4.67969E+06 4.67292
4.68750E+06 4.66891
4.69531E+06 4.66491
4.70313E+06 4.66092
4.71094E+06 4.65695
4.71875E+06 4.65299
4.72656E+06 4.64904
4.73438E+06 4.64510
4.74219E+06 4.64118
4.75000E+06 4.63727
4.75781E+06 4.63337
4.76563E+06 4.62948
4.77344E+06 4.62560
4.78125E+06 4.62174
4.78906E+06 4.61789
4.79688E+06 4.61405
4.80469E+06 4.61022
4.81250E+06 4.60640
4.82031E+06 4.60260
4.82813E+06 4.59880
4.83594E+06 4.59502
4.84375E+06 4.59125
4.85156E+06 4.58749
4.85938E+06 4.58375
4.86719E+06 4.58001
4.87500E+06 4.57629
4.88281E+06 4.57258
4.89063E+06 4.56887
4.89844E+06 4.56518
4.90625E+06 4.56150
4.91406E+06 4.55784
4.92188E+06 4.55418
4.92969E+06 4.55053
4.93750E+06 4.54690
4.94531E+06 4.54327
4.95313E+06 4.53966
4.96094E+06 4.53606
4.96875E+06 4.53246
4.97656E+06 4.52888
4.98438E+06 4.52531
4.99219E+06 4.52175
5.00000E+06 4.51820
5.00643E+06 4.51674
5.01286E+06 4.51529
5.01929E+06 4.51383
5.02573E+06 4.51238
5.03216E+06 4.51093
5.03859E+06 4.50949
5.04502E+06 4.50805
5.05145E+06 4.50661
5.05788E+06 4.50517
5.06431E+06 4.50374
5.07074E+06 4.50230
5.07717E+06 4.50087
5.08361E+06 4.49945
5.09004E+06 4.49802
5.09647E+06 4.49660
5.10290E+06 4.49518
5.10933E+06 4.49377
5.11576E+06 4.49236
5.12219E+06 4.49094
5.12862E+06 4.48954
5.13505E+06 4.48813
5.14149E+06 4.48673
5.14792E+06 4.48533
5.15435E+06 4.48393
5.16078E+06 4.48253
5.16721E+06 4.48114
5.17364E+06 4.47975
5.18007E+06 4.47836
5.18650E+06 4.47698
5.19293E+06 4.47559
5.19936E+06 4.47421
5.20580E+06 4.47284
5.21223E+06 4.47146
5.21866E+06 4.47009
5.22509E+06 4.46872
5.23152E+06 4.46735
5.23795E+06 4.46598
5.24438E+06 4.46462
5.25081E+06 4.46326
5.25724E+06 4.46190
5.26368E+06 4.46054
5.27011E+06 4.45919
5.27654E+06 4.45784
5.28297E+06 4.45649
5.28940E+06 4.45515
5.29583E+06 4.45380
5.30226E+06 4.45246
5.30869E+06 4.45112
5.31513E+06 4.44979
5.32156E+06 4.44845
5.32799E+06 4.44712
5.33442E+06 4.44579
5.34085E+06 4.44446
5.34728E+06 4.44314
5.35371E+06 4.44182
5.36014E+06 4.44050
5.36657E+06 4.43918
5.37300E+06 4.43786
5.37944E+06 4.43655
5.38587E+06 4.43524
5.39230E+06 4.43393
5.39873E+06 4.43263
5.40516E+06 4.43132
5.41159E+06 4.43002
5.41880E+06 4.42855
5.42600E+06 4.42708
5.43321E+06 4.42562
5.44042E+06 4.42416
5.44762E+06 4.42270
5.45483E+06 4.42125
5.46203E+06 4.41979
5.46924E+06 4.41834
5.48583E+06 4.41497
5.50241E+06 4.41162
5.51900E+06 4.40828
5.53559E+06 4.40495
5.55217E+06 4.40164
5.56876E+06 4.39835
5.58534E+06 4.39507
5.60193E+06 4.39180
5.61852E+06 4.38855
5.63510E+06 4.38531
5.65169E+06 4.38209
5.66828E+06 4.37888
5.68486E+06 4.37568
5.70145E+06 4.37250
5.71803E+06 4.36933
5.73462E+06 4.36618
5.75121E+06 4.36304
5.76779E+06 4.35991
5.78438E+06 4.35680
5.80097E+06 4.35370
5.81755E+06 4.35061
5.83414E+06 4.34754
5.85072E+06 4.34448
5.86731E+06 4.34144
5.88390E+06 4.33840
5.90048E+06 4.33539
5.91707E+06 4.33238
5.93366E+06 4.32939
5.95024E+06 4.32641
5.96683E+06 4.32344
5.98341E+06 4.32049
6.00000E+06 4.31755
6.01854E+06 4.31853
6.03708E+06 4.31952
6.05562E+06 4.32050
6.07415E+06 4.32149
6.09269E+06 4.32248
6.11123E+06 4.32346
6.12977E+06 4.32445
6.14831E+06 4.32544
6.16684E+06 4.32643
6.18538E+06 4.32742
6.20392E+06 4.32841
6.22246E+06 4.32940
6.24100E+06 4.33039
6.25953E+06 4.33138
6.27807E+06 4.33237
6.29661E+06 4.33336
6.31515E+06 4.33436
6.33369E+06 4.33535
6.35223E+06 4.33634
6.37076E+06 4.33734
6.38930E+06 4.33833
6.40784E+06 4.33932
6.42638E+06 4.34032
6.44492E+06 4.34131
6.46345E+06 4.34231
6.48199E+06 4.34331
6.50053E+06 4.34430
6.51907E+06 4.34530
6.53761E+06 4.34629
6.55614E+06 4.34729
6.57468E+06 4.34829
6.59322E+06 4.34928
6.61864E+06 4.35055
6.64407E+06 4.35182
6.66949E+06 4.35308
6.69492E+06 4.35435
6.72034E+06 4.35562
6.74576E+06 4.35689
6.77119E+06 4.35815
6.79661E+06 4.35942
6.82203E+06 4.36069
6.84746E+06 4.36196
6.87288E+06 4.36322
6.89831E+06 4.36449
6.92373E+06 4.36576
6.94915E+06 4.36703
6.97458E+06 4.36830
7.00000E+06 4.36956
7.02311E+06 4.37167
7.04621E+06 4.37379
7.06932E+06 4.37592
7.09242E+06 4.37805
7.11553E+06 4.38019
7.13863E+06 4.38234
7.16174E+06 4.38449
7.18485E+06 4.38666
7.20795E+06 4.38882
7.23106E+06 4.39100
7.25416E+06 4.39318
7.27727E+06 4.39536
7.30037E+06 4.39756
7.32348E+06 4.39976
7.34659E+06 4.40196
7.36969E+06 4.40417
7.39280E+06 4.40639
7.41590E+06 4.40861
7.43901E+06 4.41083
7.46211E+06 4.41306
7.48522E+06 4.41530
7.50832E+06 4.41754
7.53143E+06 4.41978
7.55454E+06 4.42203
7.57764E+06 4.42429
7.60075E+06 4.42654
7.62385E+06 4.42881
7.64696E+06 4.43107
7.67006E+06 4.43334
7.69317E+06 4.43562
7.71628E+06 4.43789
7.73938E+06 4.44018
7.74753E+06 4.44091
7.75567E+06 4.44163
7.76381E+06 4.44236
7.77196E+06 4.44309
7.78010E+06 4.44383
7.78825E+06 4.44456
7.79639E+06 4.44529
7.80454E+06 4.44602
7.81268E+06 4.44675
7.82082E+06 4.44749
7.82897E+06 4.44822
7.83711E+06 4.44895
7.84526E+06 4.44969
7.85340E+06 4.45042
7.86155E+06 4.45116
7.86969E+06 4.45189
7.87784E+06 4.45263
7.88598E+06 4.45336
7.89412E+06 4.45410
7.90227E+06 4.45484
7.91041E+06 4.45557
7.91856E+06 4.45631
7.92670E+06 4.45705
7.93485E+06 4.45779
7.94299E+06 4.45853
7.95113E+06 4.45927
7.95928E+06 4.46000
7.96742E+06 4.46074
7.97557E+06 4.46148
7.98371E+06 4.46222
7.99186E+06 4.46296
8.00000E+06 4.46371
8.00827E+06 4.46444
8.01654E+06 4.46517
8.02481E+06 4.46590
8.03308E+06 4.46664
8.04134E+06 4.46738
8.04961E+06 4.46811
8.05788E+06 4.46885
8.06615E+06 4.46959
8.07442E+06 4.47034
8.08269E+06 4.47108
8.09096E+06 4.47182
8.09922E+06 4.47257
8.10749E+06 4.47332
8.11576E+06 4.47406
8.12403E+06 4.47481
8.13230E+06 4.47556
8.14057E+06 4.47632
8.14884E+06 4.47707
8.15711E+06 4.47782
8.16537E+06 4.47858
8.17364E+06 4.47933
8.18191E+06 4.48009
8.19018E+06 4.48085
8.19845E+06 4.48161
8.20672E+06 4.48237
8.21498E+06 4.48313
8.22325E+06 4.48390
8.23152E+06 4.48466
8.23979E+06 4.48543
8.24806E+06 4.48619
8.25633E+06 4.48696
8.26460E+06 4.48773
8.27286E+06 4.48850
8.28113E+06 4.48927
8.28940E+06 4.49004
8.29767E+06 4.49081
8.30594E+06 4.49159
8.31421E+06 4.49236
8.32248E+06 4.49314
8.33074E+06 4.49391
8.33901E+06 4.49469
8.34728E+06 4.49547
8.35555E+06 4.49625
8.36382E+06 4.49703
8.37209E+06 4.49781
8.38036E+06 4.49859
8.38863E+06 4.49938
8.39689E+06 4.50016
8.40516E+06 4.50095
8.41343E+06 4.50173
8.42170E+06 4.50252
8.42997E+06 4.50331
8.43824E+06 4.50410
8.44651E+06 4.50489
8.45477E+06 4.50568
8.46304E+06 4.50647
8.47131E+06 4.50726
8.47958E+06 4.50805
8.48785E+06 4.50885
8.49612E+06 4.50964
8.50439E+06 4.51044
8.51265E+06 4.51123
8.52092E+06 4.51203
8.52919E+06 4.51283
8.53655E+06 4.51346
8.54390E+06 4.51410
8.55126E+06 4.51473
8.55862E+06 4.51536
8.56597E+06 4.51600
8.57333E+06 4.51664
8.58069E+06 4.51727
8.58804E+06 4.51791
8.59540E+06 4.51855
8.60276E+06 4.51919
8.61011E+06 4.51983
8.61747E+06 4.52047
8.62483E+06 4.52111
8.63218E+06 4.52175
8.63954E+06 4.52239
8.64689E+06 4.52303
8.65425E+06 4.52367
8.66161E+06 4.52431
8.66896E+06 4.52496
8.67632E+06 4.52560
8.68368E+06 4.52625
8.69103E+06 4.52689
8.69839E+06 4.52754
8.70574E+06 4.52819
8.71310E+06 4.52883
8.72046E+06 4.52948
8.72781E+06 4.53013
8.73517E+06 4.53078
8.74253E+06 4.53143
8.74988E+06 4.53208
8.75724E+06 4.53273
8.76460E+06 4.53338
8.77195E+06 4.53403
8.77931E+06 4.53468
8.78667E+06 4.53533
8.79402E+06 4.53598
8.80138E+06 4.53664
8.80873E+06 4.53729
8.81609E+06 4.53794
8.82345E+06 4.53860
8.83080E+06 4.53925
8.83816E+06 4.53991
8.84552E+06 4.54056
8.85287E+06 4.54122
8.86023E+06 4.54188
8.86759E+06 4.54254
8.87494E+06 4.54319
8.88230E+06 4.54385
8.88966E+06 4.54451
8.89701E+06 4.54517
8.90437E+06 4.54583
8.91172E+06 4.54649
8.91908E+06 4.54715
8.92644E+06 4.54781
8.93379E+06 4.54847
8.94115E+06 4.54913
8.94851E+06 4.54980
8.95586E+06 4.55046
8.96322E+06 4.55112
8.97058E+06 4.55178
8.97793E+06 4.55245
8.98529E+06 4.55311
8.99264E+06 4.55378
9.00000E+06 4.55444
9.00686E+06 4.55516
9.01372E+06 4.55588
9.02058E+06 4.55660
9.02744E+06 4.55733
9.03430E+06 4.55805
9.04116E+06 4.55877
9.04802E+06 4.55950
9.05488E+06 4.56022
9.06174E+06 4.56094
9.06860E+06 4.56167
9.07546E+06 4.56239
9.08232E+06 4.56312
9.08918E+06 4.56385
9.09604E+06 4.56457
9.10290E+06 4.56530
9.10976E+06 4.56603
9.11662E+06 4.56676
9.12348E+06 4.56749
9.13034E+06 4.56822
9.13720E+06 4.56895
9.14406E+06 4.56968
9.15092E+06 4.57041
9.15778E+06 4.57114
9.16464E+06 4.57187
9.17150E+06 4.57260
9.17836E+06 4.57333
9.18522E+06 4.57407
9.19208E+06 4.57480
9.19894E+06 4.57554
9.20580E+06 4.57627
9.21266E+06 4.57700
9.21952E+06 4.57774
9.22638E+06 4.57847
9.23324E+06 4.57921
9.24010E+06 4.57995
9.24696E+06 4.58068
9.25382E+06 4.58142
9.26068E+06 4.58216
9.26754E+06 4.58290
9.27440E+06 4.58364
9.28126E+06 4.58437
9.28812E+06 4.58511
9.29498E+06 4.58585
9.30184E+06 4.58659
9.30870E+06 4.58733
9.31556E+06 4.58808
9.32242E+06 4.58882
9.32928E+06 4.58956
9.33614E+06 4.59030
9.34300E+06 4.59104
9.34986E+06 4.59178
9.35672E+06 4.59253
9.36358E+06 4.59327
9.37044E+06 4.59402
9.37730E+06 4.59476
9.38416E+06 4.59550
9.39102E+06 4.59625
9.39788E+06 4.59699
9.40474E+06 4.59774
9.41160E+06 4.59848
9.41846E+06 4.59923
9.42532E+06 4.59998
9.43218E+06 4.60072
9.43904E+06 4.60147
9.44590E+06 4.60222
9.45276E+06 4.60297
9.45962E+06 4.60372
9.46648E+06 4.60446
9.47334E+06 4.60521
9.48020E+06 4.60596
9.48706E+06 4.60671
9.49392E+06 4.60746
9.50078E+06 4.60821
9.50764E+06 4.60896
9.51450E+06 4.60971
9.52136E+06 4.61046
9.52822E+06 4.61121
9.53508E+06 4.61197
9.54194E+06 4.61272
9.54879E+06 4.61347
9.55565E+06 4.61422
9.56251E+06 4.61497
9.56937E+06 4.61573
9.57623E+06 4.61648
9.58309E+06 4.61723
9.58995E+06 4.61799
9.59681E+06 4.61874
9.60367E+06 4.61949
9.61053E+06 4.62025
9.61739E+06 4.62101
9.62425E+06 4.62176
9.63111E+06 4.62252
9.63797E+06 4.62327
9.64483E+06 4.62403
9.65169E+06 4.62478
9.65855E+06 4.62554
9.66541E+06 4.62630
9.67227E+06 4.62705
9.67913E+06 4.62781
9.68599E+06 4.62857
9.69285E+06 4.62932
9.69971E+06 4.63008
9.70657E+06 4.63084
9.71343E+06 4.63160
9.72029E+06 4.63236
9.72715E+06 4.63312
9.73401E+06 4.63388
9.74087E+06 4.63463
9.74773E+06 4.63539
9.75459E+06 4.63615
9.76145E+06 4.63691
9.76831E+06 4.63767
9.77517E+06 4.63843
9.78203E+06 4.63919
9.78889E+06 4.63995
9.79575E+06 4.64072
9.80261E+06 4.64148
9.80947E+06 4.64224
9.81633E+06 4.64300
9.82319E+06 4.64376
9.83005E+06 4.64452
9.83691E+06 4.64529
9.84377E+06 4.64605
9.85063E+06 4.64681
9.85749E+06 4.64757
9.86435E+06 4.64834
9.87121E+06 4.64910
9.87807E+06 4.64986
9.88569E+06 4.65066
9.89331E+06 4.65145
9.90093E+06 4.65224
9.90855E+06 4.65304
9.91617E+06 4.65383
9.92379E+06 4.65462
9.93142E+06 4.65542
9.93904E+06 4.65621
9.94666E+06 4.65701
9.95428E+06 4.65780
9.96190E+06 4.65860
9.96952E+06 4.65939
9.97714E+06 4.66019
9.98476E+06 4.66099
9.99238E+06 4.66178
1.00000E+07 4.66258
1.00076E+07 4.66341
1.00153E+07 4.66424
1.00229E+07 4.66508
1.00305E+07 4.66592
1.00381E+07 4.66677
1.00458E+07 4.66762
1.00534E+07 4.66847
1.00610E+07 4.66933
1.00687E+07 4.67020
1.00763E+07 4.67107
1.00839E+07 4.67194
1.00915E+07 4.67282
1.00992E+07 4.67370
1.01068E+07 4.67459
1.01144E+07 4.67548
1.01220E+07 4.67637
1.01297E+07 4.67727
1.01373E+07 4.67818
1.01449E+07 4.67908
1.01525E+07 4.67999
1.01602E+07 4.68091
1.01678E+07 4.68183
1.01754E+07 4.68276
1.01830E+07 4.68368
1.01907E+07 4.68462
1.01983E+07 4.68555
1.02059E+07 4.68650
1.02136E+07 4.68744
1.02212E+07 4.68839
1.02288E+07 4.68934
1.02364E+07 4.69030
1.02441E+07 4.69126
1.02517E+07 4.69223
1.02593E+07 4.69320
1.02669E+07 4.69417
1.02746E+07 4.69515
1.02822E+07 4.69613
1.02898E+07 4.69712
1.02975E+07 4.69811
1.03051E+07 4.69911
1.03127E+07 4.70010
1.03203E+07 4.70111
1.03280E+07 4.70211
1.03356E+07 4.70312
1.03432E+07 4.70414
1.03508E+07 4.70515
1.03585E+07 4.70618
1.03661E+07 4.70720
1.03737E+07 4.70823
1.03813E+07 4.70927
1.03890E+07 4.71030
1.03966E+07 4.71134
1.04042E+07 4.71239
1.04118E+07 4.71344
1.04195E+07 4.71449
1.04271E+07 4.71555
1.04347E+07 4.71661
1.04424E+07 4.71767
1.04500E+07 4.71874
1.04576E+07 4.71981
1.04652E+07 4.72089
1.04729E+07 4.72197
1.04805E+07 4.72305
1.04881E+07 4.72414
1.04961E+07 4.72511
1.05041E+07 4.72608
1.05121E+07 4.72706
1.05201E+07 4.72804
1.05281E+07 4.72903
1.05361E+07 4.73002
1.05441E+07 4.73102
1.05521E+07 4.73201
1.05601E+07 4.73301
1.05681E+07 4.73402
1.05761E+07 4.73503
1.05841E+07 4.73604
1.05921E+07 4.73706
1.06001E+07 4.73808
1.06081E+07 4.73911
1.06161E+07 4.74013
1.06241E+07 4.74117
1.06321E+07 4.74220
1.06401E+07 4.74324
1.06481E+07 4.74429
1.06561E+07 4.74533
1.06641E+07 4.74638
1.06721E+07 4.74744
1.06801E+07 4.74850
1.06881E+07 4.74956
1.06961E+07 4.75062
1.07041E+07 4.75169
1.07121E+07 4.75277
1.07201E+07 4.75384
1.07281E+07 4.75492
1.07361E+07 4.75601
1.07441E+07 4.75709
1.07521E+07 4.75818
1.07601E+07 4.75928
1.07681E+07 4.76038
1.07761E+07 4.76148
1.07841E+07 4.76259
1.07921E+07 4.76369
1.08001E+07 4.76481
1.08080E+07 4.76592
1.08160E+07 4.76704
1.08240E+07 4.76816
1.08320E+07 4.76929
1.08400E+07 4.77042
1.08480E+07 4.77155
1.08560E+07 4.77269
1.08640E+07 4.77383
1.08720E+07 4.77497
1.08800E+07 4.77612
1.08880E+07 4.77727
1.08960E+07 4.77843
1.09040E+07 4.77959
1.09120E+07 4.78075
1.09200E+07 4.78191
1.09280E+07 4.78308
1.09360E+07 4.78425
1.09440E+07 4.78543
1.09520E+07 4.78660
1.09600E+07 4.78778
1.09680E+07 4.78897
1.09760E+07 4.79016
1.09840E+07 4.79135
1.09920E+07 4.79254
1.10000E+07 4.79374
1.10077E+07 4.79449
1.10153E+07 4.79525
1.10229E+07 4.79600
1.10306E+07 4.79677
1.10382E+07 4.79753
1.10459E+07 4.79830
1.10535E+07 4.79907
1.10611E+07 4.79984
1.10688E+07 4.80062
1.10764E+07 4.80140
1.10841E+07 4.80219
1.10917E+07 4.80297
1.10994E+07 4.80377
1.11070E+07 4.80456
1.11146E+07 4.80536
1.11223E+07 4.80616
1.11299E+07 4.80696
1.11376E+07 4.80777
1.11452E+07 4.80858
1.11529E+07 4.80940
1.11605E+07 4.81021
1.11681E+07 4.81103
1.11758E+07 4.81186
1.11834E+07 4.81268
1.11911E+07 4.81351
1.11987E+07 4.81435
1.12064E+07 4.81518
1.12140E+07 4.81602
1.12216E+07 4.81687
1.12293E+07 4.81771
1.12369E+07 4.81856
1.12446E+07 4.81941
1.12522E+07 4.82027
1.12598E+07 4.82113
1.12675E+07 4.82199
1.12751E+07 4.82285
1.12828E+07 4.82372
1.12904E+07 4.82459
1.12981E+07 4.82547
1.13057E+07 4.82634
1.13133E+07 4.82723
1.13210E+07 4.82811
1.13286E+07 4.82900
1.13363E+07 4.82989
1.13439E+07 4.83078
1.13516E+07 4.83168
1.13592E+07 4.83257
1.13668E+07 4.83348
1.13745E+07 4.83438
1.13821E+07 4.83529
1.13898E+07 4.83620
1.13974E+07 4.83711
1.14051E+07 4.83803
1.14127E+07 4.83895
1.14203E+07 4.83988
1.14280E+07 4.84080
1.14356E+07 4.84173
1.14433E+07 4.84266
1.14509E+07 4.84360
1.14585E+07 4.84454
1.14662E+07 4.84548
1.14738E+07 4.84642
1.14815E+07 4.84737
1.14891E+07 4.84832
1.14971E+07 4.84929
1.15051E+07 4.85026
1.15131E+07 4.85124
1.15210E+07 4.85222
1.15290E+07 4.85320
1.15370E+07 4.85419
1.15450E+07 4.85518
1.15530E+07 4.85617
1.15610E+07 4.85716
1.15689E+07 4.85816
1.15769E+07 4.85917
1.15849E+07 4.86017
1.15929E+07 4.86118
1.16009E+07 4.86219
1.16089E+07 4.86321
