Ni-61(n,g) ENDFB-8.0
Energy(eV) XS(b)
3414.28 0.179007
3416.55 0.172373
3418.82 0.166111
3421.08 0.160195
3425.62 0.149299
3430.16 0.139510
3434.70 0.130686
3439.24 0.122703
3443.78 0.115457
3448.31 0.108859
3452.85 0.102836
3457.39 0.0973226
3461.93 0.0922622
3465.64 0.0884241
3469.36 0.0848346
3473.07 0.0814741
3476.78 0.0783502
3480.49 0.0753865
3484.21 0.0726026
3487.92 0.0699654
3491.63 0.0674993
3495.35 0.0651496
3499.06 0.0629490
3506.49 0.0588765
3513.91 0.0552184
3521.34 0.0519217
3525.88 0.0500689
3530.42 0.0483202
3534.95 0.0466665
3539.49 0.0451121
3548.57 0.0422467
3557.65 0.0396821
3566.72 0.0373677
3575.80 0.0352802
3584.88 0.0333882
3593.95 0.0316654
3600.97 0.0304404
3607.98 0.0292979
3614.99 0.0282307
3622.01 0.0272324
3629.02 0.0263048
3636.04 0.0254338
3643.05 0.0246037
3650.06 0.0238292
3664.09 0.0224063
3678.12 0.0211394
3692.14 0.0200068
3706.17 0.0189905
3724.33 0.0178276
3742.48 0.0167999
3760.63 0.0158919
3778.78 0.0150909
3796.94 0.0143723
3815.09 0.0137329
3833.24 0.0131591
3851.40 0.0126402
3868.73 0.0121984
3886.05 0.0117932
3903.38 0.0114262
3920.71 0.0110829
3938.04 0.0107759
3955.37 0.0104944
3972.69 0.0102304
3990.02 0.00999410
4024.68 0.00956994
4059.33 0.00921458
4093.99 0.00890947
4128.65 0.00864791
4153.40 0.00848663
4178.16 0.00834310
4202.91 0.00821539
4227.66 0.00810741
4277.17 0.00791672
4326.68 0.00777024
4376.19 0.00766138
4425.70 0.00758507
4475.21 0.00753739
4524.72 0.00751560
4584.13 0.00752128
4643.54 0.00755722
4702.95 0.00762109
4762.36 0.00771158
4821.77 0.00782803
4881.18 0.00797022
4940.59 0.00813845
5000.00 0.00833388
5070.05 0.00860602
5140.09 0.00891959
5175.11 0.00908427
5210.14 0.00926910
5280.18 0.00967902
5350.23 0.0101443
5420.27 0.0106791
5490.32 0.0112921
5525.34 0.0116304
5560.36 0.0119929
5608.86 0.0125462
5657.35 0.0131616
5705.84 0.0138484
5730.09 0.0142156
5754.33 0.0146191
5778.58 0.0150331
5802.83 0.0154900
5827.07 0.0159666
5851.32 0.0164822
5875.57 0.0170266
5899.81 0.0176202
5924.06 0.0182618
5948.31 0.0189592
5973.90 0.0197679
5999.49 0.0206608
6025.09 0.0216510
6050.68 0.0227575
6076.27 0.0240071
6101.87 0.0254461
6127.46 0.0271075
6140.26 0.0280473
6153.05 0.0290736
6165.18 0.0301397
6177.30 0.0313113
6189.42 0.0326059
6201.55 0.0340449
6213.67 0.0356559
6225.79 0.0374748
6237.92 0.0395498
6250.04 0.0419389
6257.45 0.0435893
6264.86 0.0454212
6272.27 0.0474605
6279.67 0.0497471
6287.08 0.0523320
6294.49 0.0552839
6301.90 0.0586950
6309.31 0.0626935
6313.35 0.0651798
6317.39 0.0679227
6321.43 0.0710072
6325.47 0.0744920
6329.51 0.0784723
6333.55 0.0830850
6337.59 0.0885288
6339.62 0.0916507
6341.64 0.0950979
6343.66 0.0989336
6345.68 0.103243
6347.70 0.108152
6349.72 0.113810
6351.74 0.120424
6353.76 0.128277
6355.78 0.137798
6356.79 0.143363
6357.80 0.149599
6358.89 0.157274
6359.99 0.166107
6361.08 0.176414
6362.18 0.188576
6363.27 0.203173
6364.37 0.220958
6364.91 0.231407
6365.46 0.243106
6366.01 0.256310
6366.56 0.271322
6367.23 0.292892
6367.90 0.318768
6368.58 0.350509
6368.91 0.369239
6369.25 0.390319
6369.59 0.414400
6369.92 0.442113
6370.26 0.474373
6370.60 0.512277
6370.93 0.557674
6371.27 0.612626
6371.61 0.680003
6371.78 0.719360
6371.94 0.763283
6372.12 0.815824
6372.30 0.875143
6372.48 0.942223
6372.66 1.01817
6372.84 1.10421
6373.02 1.20171
6373.20 1.31215
6373.38 1.43717
6373.55 1.57850
6373.73 1.73801
6373.91 1.91765
6374.09 2.11946
6374.27 2.34550
6374.45 2.59788
6374.54 2.73537
6374.63 2.87864
6374.72 3.02942
6374.81 3.18793
6374.92 3.40649
6375.04 3.63902
6375.15 3.88592
6375.27 4.14522
6375.39 4.42173
6375.50 4.71348
6375.62 5.02062
6375.73 5.34036
6375.85 5.67822
6375.96 6.03135
6376.08 6.39950
6376.20 6.77894
6376.43 7.58256
6376.66 8.43676
6376.89 9.33789
6377.12 10.2724
6377.58 12.1872
6377.94 13.6505
6378.12 14.3547
6378.30 15.0257
6378.53 15.8430
6378.76 16.5790
6378.99 17.2144
6379.23 17.7378
6379.35 17.9662
6379.47 18.1577
6379.59 18.3109
6379.72 18.4246
6379.88 18.5130
6380.00 18.5328
6380.22 18.4649
6380.45 18.2641
6380.63 18.0016
6380.81 17.6579
6381.04 17.1254
6381.27 16.4868
6381.50 15.7565
6381.72 14.9504
6381.91 14.2452
6382.09 13.5139
6382.46 11.9981
6382.63 11.3139
6382.79 10.6329
6382.96 9.96019
6383.12 9.30450
6383.33 8.50546
6383.53 7.74019
6383.74 7.01425
6383.95 6.33182
6384.15 5.69580
6384.26 5.39575
6384.36 5.10783
6384.46 4.83208
6384.56 4.56847
6384.67 4.31693
6384.77 4.07958
6384.92 3.74092
6385.08 3.43003
6385.23 3.14193
6385.39 2.87927
6385.54 2.63743
6385.70 2.41829
6385.85 2.21767
6386.01 2.03683
6386.16 1.87208
6386.31 1.72423
6386.47 1.59006
6386.62 1.47006
6386.78 1.36147
6386.93 1.26459
6387.09 1.17707
6387.24 1.09908
6387.39 1.03299
6387.53 0.973702
6387.67 0.920107
6387.82 0.871629
6388.11 0.787705
6388.40 0.718856
6388.68 0.661619
6388.97 0.614003
6389.26 0.573899
6389.55 0.539815
6389.84 0.510488
6390.13 0.485204
6390.41 0.463067
6390.70 0.443671
6391.28 0.411142
6391.86 0.385109
6392.47 0.362479
6393.09 0.344028
6393.71 0.328832
6394.33 0.316230
6394.95 0.305736
6395.56 0.296978
6396.18 0.289669
6396.80 0.283593
6398.03 0.274403
6399.27 0.268357
6400.51 0.264738
6401.74 0.263072
6402.65 0.262892
6403.55 0.263480
6405.37 0.266671
6407.18 0.272213
6408.99 0.279846
6410.80 0.289448
6412.62 0.300970
6414.43 0.314460
6416.24 0.330000
6418.05 0.347765
6419.87 0.367950
6421.68 0.390860
6422.58 0.403434
6423.49 0.416827
6424.40 0.431112
6425.30 0.446324
6426.21 0.462550
6427.12 0.479870
6428.02 0.498375
6428.93 0.518164
6429.83 0.539347
6430.74 0.562048
6431.89 0.593377
6433.05 0.627684
6434.20 0.665413
6435.35 0.706956
6436.51 0.752929
6437.66 0.803882
6438.81 0.860595
6439.39 0.891406
6439.97 0.923943
6440.87 0.979115
6441.78 1.03957
6442.69 1.10608
6443.59 1.17946
6444.50 1.26076
6445.40 1.35096
6445.86 1.39985
6446.31 1.45150
6446.76 1.50615
6447.22 1.56400
6447.65 1.62254
6448.08 1.68435
6448.51 1.74997
6448.95 1.81939
6449.38 1.89326
6449.81 1.97159
6450.24 2.05511
6450.68 2.14389
6451.11 2.23879
6451.54 2.33992
6451.97 2.44832
6452.41 2.56414
6452.84 2.68865
6453.27 2.82208
6453.70 2.96596
6454.14 3.12064
6454.59 3.29642
6455.04 3.48677
6455.50 3.69372
6455.95 3.91916
6456.40 4.16518
6456.86 4.43418
6457.31 4.72883
6457.76 5.05217
6458.22 5.40840
6458.67 5.79972
6459.12 6.23106
6459.57 6.70697
6460.03 7.23239
6460.48 7.81254
6460.93 8.45281
6461.39 9.15860
6461.84 9.93500
6462.29 10.7865
6462.75 11.7164
6463.20 12.7265
6463.65 13.8161
6464.10 14.9816
6464.56 16.2155
6465.01 17.5062
6466.02 20.5084
6466.53 22.0005
6467.04 23.4294
6467.55 24.7460
6468.05 25.9002
6468.31 26.4021
6468.56 26.8439
6468.81 27.2228
6469.07 27.5343
6469.30 27.7592
6469.53 27.9210
6469.77 28.0181
6470.00 28.0495
6470.25 28.0090
6470.51 27.8918
6470.76 27.6984
6471.01 27.4327
6471.27 27.0956
6471.52 26.6940
6471.78 26.2291
6472.03 25.7099
6472.54 24.5238
6473.04 23.1843
6473.55 21.7415
6474.06 20.2468
6474.91 17.7119
6475.34 16.4850
6475.77 15.3060
6476.20 14.1857
6476.62 13.1314
6477.05 12.1472
6477.48 11.2365
6477.91 10.3946
6478.33 9.62305
6478.76 8.91513
6479.19 8.27010
6479.62 7.68054
6480.04 7.14468
6480.47 6.65549
6480.90 6.21091
6481.33 5.80474
6481.75 5.43507
6482.18 5.09665
6482.61 4.78788
6483.04 4.50442
6483.46 4.24500
6483.89 4.00609
6484.32 3.78672
6484.71 3.60181
6485.10 3.42984
6485.49 3.26969
6485.87 3.12071
6486.26 2.98122
6486.65 2.85111
6487.04 2.72896
6487.43 2.61474
6487.82 2.50725
6488.21 2.40624
6488.59 2.31121
6488.98 2.22193
6489.37 2.13753
6489.76 2.05808
6490.15 1.98281
6490.54 1.91181
6490.96 1.83786
6491.39 1.76833
6491.82 1.70258
6492.25 1.64062
6493.10 1.52645
6493.96 1.42401
6494.81 1.33176
6495.67 1.24839
6496.52 1.17281
6497.38 1.10409
6497.92 1.06349
6498.47 1.02523
6499.55 0.954894
6500.64 0.891839
6501.73 0.835102
6502.82 0.783864
6503.91 0.737426
6504.99 0.695199
6506.08 0.656687
6506.94 0.628753
6507.79 0.602676
6508.65 0.578298
6509.50 0.555477
6510.36 0.534084
6511.21 0.514004
6512.07 0.495131
6512.92 0.477372
6513.78 0.460640
6514.63 0.444860
6516.34 0.415875
6518.05 0.389929
6519.76 0.366625
6521.63 0.343782
6523.49 0.323303
6525.36 0.304868
6527.22 0.288216
6529.09 0.273125
6530.95 0.259432
6532.82 0.246963
6534.68 0.235561
6536.39 0.225936
6538.10 0.217028
6539.81 0.208774
6541.52 0.201116
6543.23 0.193999
6544.94 0.187374
6546.65 0.181198
6548.36 0.175433
6550.07 0.170045
6551.78 0.165002
6553.49 0.160276
6555.20 0.155843
6558.62 0.147765
6562.04 0.140614
6564.06 0.136769
6566.08 0.133178
6570.13 0.126681
6574.17 0.120982
6578.21 0.115966
6582.25 0.111542
6586.29 0.107648
6590.33 0.104173
6594.37 0.101079
6597.79 0.0987295
6601.21 0.0965999
6604.63 0.0946692
6608.05 0.0929196
6611.47 0.0913339
6614.89 0.0898976
6618.31 0.0885985
6621.73 0.0874254
6625.15 0.0863669
6628.57 0.0854152
6635.41 0.0838000
6642.25 0.0825249
6649.09 0.0815457
6655.31 0.0808822
6661.53 0.0804118
6667.75 0.0801159
6673.96 0.0799796
6680.80 0.0799987
6687.64 0.0801814
6694.48 0.0805164
6701.32 0.0809945
6708.16 0.0816086
6715.00 0.0823528
6721.84 0.0832232
6728.68 0.0842163
6733.66 0.0850150
6738.63 0.0858772
6745.47 0.0871668
6752.31 0.0885770
6759.15 0.0901095
6765.99 0.0917664
6772.83 0.0935510
6779.67 0.0954670
6783.09 0.0964759
6786.51 0.0975196
6789.93 0.0985989
6793.35 0.0997140
6796.77 0.100867
6800.19 0.102058
6803.61 0.103288
6807.03 0.104558
6810.45 0.105869
6813.87 0.107223
6817.29 0.108621
6820.70 0.110063
6824.12 0.111552
6827.54 0.113090
6830.96 0.114677
6834.38 0.116315
6837.80 0.118007
6841.22 0.119753
6844.64 0.121557
6848.06 0.123420
6851.48 0.125345
6854.90 0.127334
6858.32 0.129389
6861.74 0.131514
6865.16 0.133711
6868.58 0.135983
6872.00 0.138333
6875.42 0.140765
6878.84 0.143283
6882.26 0.145891
6885.68 0.148592
6889.10 0.151391
6892.52 0.154293
6895.94 0.157302
6899.36 0.160424
6902.78 0.163664
6906.20 0.167030
6909.62 0.170527
6913.04 0.174161
6916.46 0.177941
6919.88 0.181875
6923.30 0.185969
6926.72 0.190235
6930.14 0.194680
6933.56 0.199318
6936.98 0.204157
6940.40 0.209211
6943.82 0.214491
6947.24 0.220014
6950.66 0.225794
6954.08 0.231847
6957.50 0.238189
6960.30 0.243612
6963.10 0.249251
6965.89 0.255122
6968.69 0.261236
6971.49 0.267609
6974.29 0.274257
6977.09 0.281192
6979.88 0.288435
6982.68 0.296003
6985.48 0.303917
6988.28 0.312193
6991.08 0.320842
6993.87 0.329885
6996.67 0.339391
6999.47 0.349384
7002.27 0.359882
7005.69 0.373448
7009.11 0.387887
7012.53 0.403277
7015.95 0.419696
7019.37 0.437249
7022.79 0.456036
7026.21 0.476176
7029.63 0.497792
7033.05 0.521044
7036.47 0.546090
7039.89 0.573117
7043.31 0.602332
7046.73 0.633969
7050.15 0.668294
7053.57 0.705608
7056.98 0.746236
7060.40 0.790588
7063.82 0.839088
7067.24 0.892232
7068.95 0.920718
7070.66 0.950563
7072.37 0.981884
7074.08 1.01475
7075.79 1.04926
7077.50 1.08550
7079.21 1.12359
7080.92 1.16362
7082.63 1.20573
7084.34 1.25000
7086.05 1.29662
7087.76 1.34570
7089.47 1.39739
7091.18 1.45182
7092.89 1.50916
7094.60 1.56957
7096.31 1.63320
7098.02 1.70019
7099.73 1.77077
7101.44 1.84508
7103.15 1.92327
7104.86 2.00549
7106.57 2.09188
7108.28 2.18255
7109.99 2.27757
7111.70 2.37696
7113.50 2.48616
7115.29 2.60014
7117.09 2.71886
7118.88 2.84195
7122.47 3.09985
7126.06 3.36885
7133.24 3.90704
7136.84 4.15117
7138.63 4.26022
7140.43 4.35788
7142.82 4.46697
7145.21 4.54803
7147.61 4.59772
7150.00 4.61390
7152.39 4.59592
7154.34 4.55669
7156.28 4.49657
7158.23 4.41728
7160.17 4.32094
7162.12 4.21000
7164.06 4.08704
7166.01 3.95471
7167.95 3.81554
7171.84 3.52628
7175.73 3.23578
7179.62 2.95411
7183.51 2.68993
7186.68 2.49085
7189.85 2.30689
7193.01 2.13818
7196.18 1.98431
7199.34 1.84440
7202.51 1.71756
7205.67 1.60272
7208.84 1.49889
7211.98 1.40575
7215.12 1.32145
7218.25 1.24511
7221.39 1.17595
7224.53 1.11322
7227.67 1.05630
7230.80 1.00458
7233.94 0.957587
7236.51 0.922288
7239.08 0.889624
7241.64 0.859420
7244.21 0.831519
7246.78 0.805570
7249.35 0.781431
7251.91 0.759019
7254.48 0.738228
7259.62 0.701044
7264.75 0.669081
7269.88 0.641653
7275.02 0.618209
7279.01 0.602419
7283.01 0.588569
7287.00 0.576487
7290.99 0.566039
7294.99 0.557096
7298.98 0.549556
7302.97 0.543323
7306.97 0.538318
7313.81 0.532400
7320.66 0.529606
7326.93 0.529608
7333.21 0.531936
7339.49 0.536507
7345.76 0.543271
7352.04 0.552207
7358.31 0.563319
7364.59 0.576643
7370.86 0.592232
7377.14 0.610170
7383.42 0.630561
7389.69 0.653533
7395.97 0.679238
7402.24 0.707863
7408.52 0.739604
7414.79 0.774704
7421.07 0.813411
7427.34 0.856026
7433.62 0.902845
7439.90 0.954218
7446.17 1.01048
7452.45 1.07202
7458.72 1.13918
7465.00 1.21232
7471.27 1.29173
7475.34 1.34672
7479.41 1.40452
7483.48 1.46518
7487.55 1.52850
7491.63 1.59453
7495.70 1.66314
7499.77 1.73417
7503.84 1.80734
7511.98 1.95875
7520.12 2.11336
7528.26 2.26625
7536.40 2.40955
7540.60 2.47699
7544.80 2.53838
7549.00 2.59248
7553.20 2.63809
7557.40 2.67411
7561.60 2.69965
7565.80 2.71409
7570.00 2.71701
7575.60 2.70279
7581.20 2.66851
7585.75 2.62684
7590.30 2.57402
7594.85 2.51144
7599.40 2.44063
7603.95 2.36319
7608.50 2.28070
7613.05 2.19470
7617.60 2.10657
7626.70 1.92926
7635.80 1.75595
7644.90 1.59154
7649.45 1.51410
7654.00 1.43998
7660.01 1.34733
7666.01 1.26077
7672.01 1.18023
7678.02 1.10544
7684.02 1.03613
7690.03 0.971998
7696.03 0.912699
7702.03 0.857895
7708.40 0.804320
7714.77 0.755042
7721.13 0.709686
7727.50 0.667912
7733.86 0.629404
7740.23 0.593880
7746.59 0.561284
7752.96 0.530922
7758.79 0.505110
7764.63 0.480993
7770.46 0.458431
7776.29 0.437412
7782.13 0.417734
7787.96 0.399257
7793.80 0.381972
7799.63 0.365764
7805.47 0.350489
7811.30 0.336144
7817.14 0.322664
7822.97 0.309929
7828.81 0.297920
7834.64 0.286611
7840.48 0.275900
7846.31 0.265764
7857.98 0.247114
7869.65 0.230330
7881.32 0.215191
7892.99 0.201509
7904.66 0.189077
7916.32 0.177777
7927.99 0.167469
7939.66 0.158033
7947.62 0.152059
7955.58 0.146425
7963.53 0.141103
7971.49 0.136073
7987.40 0.126805
7995.36 0.122533
8003.31 0.118533
8019.23 0.111009
8035.14 0.104207
8051.05 0.0980414
8066.96 0.0924386
8078.63 0.0886734
8090.30 0.0851286
8101.97 0.0817826
8113.64 0.0786825
8136.98 0.0730018
8148.65 0.0704241
8160.32 0.0680055
8171.99 0.0657045
8183.66 0.0635463
8206.99 0.0596032
8218.66 0.0577891
8230.33 0.0560954
8253.67 0.0529604
8277.01 0.0501949
8300.35 0.0477350
8323.69 0.0455699
8347.03 0.0436960
8370.36 0.0420791
8393.70 0.0407461
8405.37 0.0401781
8417.04 0.0396969
8440.38 0.0389448
8457.35 0.0386228
8474.33 0.0385133
8487.06 0.0386008
8499.79 0.0388215
8512.52 0.0392487
8525.25 0.0398965
8537.98 0.0408180
8550.71 0.0420690
8563.44 0.0437448
8569.80 0.0447730
8576.17 0.0459532
8582.53 0.0473094
8588.90 0.0488499
8595.26 0.0506428
8601.63 0.0527123
8607.99 0.0551072
8614.36 0.0578892
8620.72 0.0611352
8627.09 0.0649428
8631.33 0.0678541
8635.57 0.0711149
8639.82 0.0747813
8644.06 0.0789156
8648.31 0.0835838
8652.55 0.0888958
8656.79 0.0949895
8661.03 0.102002
8663.95 0.107453
8666.87 0.113497
8669.79 0.120228
8672.70 0.127746
8675.62 0.136183
8678.54 0.145684
8681.46 0.156440
8684.37 0.168678
8686.50 0.178671
8688.62 0.189727
8690.74 0.201998
8692.86 0.215652
8694.98 0.230919
8697.10 0.248072
8699.23 0.267451
8701.35 0.289438
8702.81 0.306328
8704.26 0.324858
8705.72 0.345274
8707.18 0.367809
8708.64 0.392803
8710.10 0.420585
8711.56 0.451632
8713.02 0.486425
8714.34 0.521898
8715.67 0.561561
8716.33 0.583184
8716.99 0.606132
8717.66 0.630513
8718.32 0.656449
8718.98 0.684074
8719.65 0.713538
8720.31 0.745008
8720.97 0.778671
8721.64 0.814738
8722.30 0.853444
8722.96 0.895059
8723.62 0.939882
8724.35 0.993357
8725.08 1.05157
8725.81 1.11520
8726.54 1.18492
8727.27 1.26165
8728.00 1.34612
8728.73 1.43953
8729.46 1.54319
8730.02 1.63139
8730.59 1.72749
8731.15 1.83244
8731.71 1.94717
8732.00 2.00877
8732.28 2.07337
8732.56 2.14117
8732.84 2.21212
8733.12 2.28696
8733.40 2.36568
8733.69 2.44856
8733.97 2.53558
8734.33 2.65574
8734.70 2.78466
8735.06 2.92319
8735.43 3.07186
8735.61 3.15090
8735.79 3.23255
8735.97 3.31739
8736.16 3.40556
8736.34 3.49777
8736.52 3.59317
8736.70 3.69246
8736.88 3.79582
8737.06 3.89926
8737.23 4.00623
8737.41 4.11753
8737.58 4.23336
8737.76 4.35396
8737.93 4.47956
8738.10 4.61041
8738.28 4.74677
8738.45 4.88891
8738.63 5.03712
8738.80 5.19169
8738.97 5.35294
8739.15 5.52118
8739.32 5.69675
8739.50 5.87998
8739.67 6.07125
8739.85 6.28147
8740.03 6.50017
8740.22 6.72893
8740.40 6.96817
8740.58 7.21977
8740.76 7.48141
8740.95 7.75489
8741.13 8.04067
8741.31 8.34085
8741.49 8.65257
8741.68 8.97968
8741.86 9.31898
8742.04 9.67455
8742.22 10.0428
8742.40 10.4260
8742.59 10.8242
8742.77 11.2401
8742.95 11.6690
8743.13 12.1158
8743.32 12.5755
8743.50 13.0529
8743.68 13.5427
8743.86 14.0470
8744.05 14.5653
8744.23 15.0999
8744.41 15.6443
8744.59 16.2004
8744.77 16.7673
8745.14 17.9315
8745.50 19.1194
8745.92 20.5055
8746.34 21.8847
8746.76 23.2292
8747.18 24.5056
8747.54 25.5077
8747.89 26.4201
8748.24 27.2279
8748.59 27.9143
8748.94 28.4659
8749.30 28.8675
8749.65 29.1118
8750.00 29.1931
8750.26 29.1483
8750.51 29.0168
8750.77 28.8002
8751.03 28.5012
8751.41 27.9042
8751.79 27.1470
8752.18 26.2449
8752.56 25.2246
8752.95 24.1047
8753.33 22.9154
8753.72 21.6779
8754.10 20.4150
8754.50 19.0985
8754.90 17.8014
8755.30 16.5379
8755.69 15.3220
8756.09 14.1647
8756.49 13.0734
8756.89 12.0530
8757.29 11.1056
8757.68 10.2314
8758.08 9.42878
8758.48 8.69490
8758.88 8.02606
8759.28 7.41796
8759.67 6.86600
8760.07 6.36549
8760.47 5.91288
8760.87 5.50147
8761.26 5.12826
8761.66 4.78939
8762.06 4.48129
8762.46 4.20076
8762.86 3.94490
8763.25 3.71112
8763.65 3.49762
8764.00 3.32694
8764.34 3.16832
8764.68 3.02069
8765.03 2.88346
8765.37 2.75499
8765.71 2.63524
8766.06 2.52282
8766.40 2.41774
8766.74 2.31884
8767.09 2.22591
8767.43 2.13848
8767.78 2.05636
8768.12 1.97869
8768.46 1.90558
8768.81 1.83628
8769.15 1.77091
8769.55 1.69938
8769.95 1.63213
8770.34 1.56884
8770.74 1.50921
8771.14 1.45294
8771.54 1.39981
8772.33 1.30203
8773.13 1.21427
8773.93 1.13523
8774.72 1.06377
8775.52 0.999040
8776.46 0.929910
8777.40 0.867911
8778.34 0.811981
8779.28 0.761459
8780.22 0.715572
8781.16 0.673852
8782.10 0.635726
8783.04 0.600859
8783.84 0.573584
8784.63 0.548172
8785.43 0.524457
8786.22 0.502292
8787.02 0.481546
8787.82 0.462100
8789.41 0.426719
8791.00 0.395373
8792.59 0.367504
8794.18 0.342587
8795.77 0.320244
8797.37 0.300108
8798.96 0.281909
8800.55 0.265404
8802.14 0.250399
8803.73 0.236701
8805.32 0.224179
8806.92 0.212691
8808.51 0.202142
8810.03 0.192840
8811.55 0.184222
8814.58 0.168749
8817.62 0.155295
8820.66 0.143536
8823.70 0.133194
8826.74 0.124054
8829.78 0.115931
8832.82 0.108683
8836.00 0.101890
8839.18 0.0958082
8842.37 0.0903389
8845.55 0.0854017
8848.73 0.0809277
8851.92 0.0768625
8855.10 0.0731566
8858.28 0.0697725
8864.36 0.0640781
8870.44 0.0591875
8876.51 0.0549680
8882.59 0.0513014
8888.67 0.0480927
8894.75 0.0452676
8900.82 0.0427652
8906.90 0.0405367
8915.58 0.0377503
8924.26 0.0353500
8932.95 0.0332647
8941.63 0.0314517
8950.31 0.0298412
8958.99 0.0284104
8967.67 0.0271333
8976.35 0.0259873
8992.56 0.0241366
9008.76 0.0225846
9024.97 0.0212637
9041.18 0.0201268
9057.38 0.0191505
9073.59 0.0182754
9089.79 0.0174998
9106.00 0.0168084
9136.10 0.0157048
9166.19 0.0147725
9196.29 0.0139761
9226.38 0.0132880
9256.48 0.0126809
9286.58 0.0121523
9316.67 0.0116677
9346.77 0.0112319
9397.70 0.0105933
9448.63 0.0100408
9499.57 0.00956277
9550.50 0.00915145
9601.43 0.00879184
9652.36 0.00848844
9703.30 0.00824215
9754.23 0.00806733
9791.27 0.00802568
9819.05 0.00808820
9832.94 0.00817992
9846.83 0.00834759
9860.72 0.00865176
9874.62 0.00916066
9881.56 0.00959604
9888.51 0.0102374
9895.45 0.0111620
9902.40 0.0127227
9907.03 0.0143876
9911.66 0.0169373
9913.97 0.0187784
9916.29 0.0212417
9918.60 0.0246282
9920.92 0.0294525
9922.08 0.0326853
9923.23 0.0367171
9924.39 0.0418746
9925.55 0.0486696
9926.71 0.0580651
9927.28 0.0642849
9927.86 0.0720320
9928.44 0.0820030
9929.02 0.0952288
9929.60 0.113318
9930.18 0.138649
9930.50 0.157423
9930.83 0.180441
9931.16 0.208697
9931.48 0.243249
9931.81 0.285662
9932.13 0.337205
9932.46 0.399896
9932.78 0.475178
9933.11 0.565432
9933.43 0.672027
9933.76 0.797466
9934.08 0.942621
9934.41 1.10970
9934.74 1.29852
9935.06 1.51045
9935.39 1.74362
9935.66 1.95452
9935.93 2.17749
9936.20 2.41227
9936.47 2.65472
9937.02 3.15405
9937.56 3.64613
9937.83 3.88035
9938.10 4.09943
9938.37 4.30064
9938.64 4.47835
9938.80 4.56775
9938.95 4.64744
9939.10 4.71792
9939.26 4.77774
9939.49 4.84787
9939.72 4.89271
9940.00 4.91210
9940.04 4.91176
9940.15 4.90639
9940.27 4.89464
9940.49 4.85213
9940.64 4.81093
9940.79 4.75984
9941.09 4.62872
9941.28 4.52613
9941.46 4.41013
9941.65 4.28195
9941.84 4.14366
9942.03 3.99520
9942.22 3.83872
9942.60 3.50852
9943.35 2.81620
9943.76 2.44850
9943.96 2.27133
9944.16 2.09980
9944.37 1.93401
9944.57 1.77632
9944.77 1.62651
9944.98 1.48499
9945.18 1.35141
9945.38 1.22725
9945.59 1.11184
9945.79 1.00511
9945.99 0.906874
9946.20 0.816876
9946.40 0.734789
9946.60 0.660236
9946.95 0.548734
9947.30 0.455858
9947.65 0.379252
9947.99 0.316603
9948.23 0.281365
9948.46 0.250914
9948.92 0.201706
9949.36 0.166851
9949.79 0.140381
9950.23 0.120091
9950.66 0.104472
9951.10 0.0922362
9951.54 0.0825439
9952.41 0.0682656
9953.28 0.0582713
9954.15 0.0508560
9955.02 0.0451056
9955.89 0.0405103
9957.63 0.0336143
9959.37 0.0287219
9961.11 0.0251002
9962.85 0.0223394
9964.71 0.0200609
9966.57 0.0182778
9970.75 0.0154250
9974.93 0.0135538
9979.11 0.0122916
9983.28 0.0113754
9991.64 0.0101489
10000.0 0.00942584
10010.5 0.00888282
10021.1 0.00856722
10031.6 0.00839647
10042.1 0.00832958
10063.2 0.00846021
10073.8 0.00867529
10084.3 0.00903273
10094.8 0.00959460
10105.4 0.0105047
10110.6 0.0111766
10115.9 0.0120686
10121.2 0.0132808
10126.4 0.0149536
10129.4 0.0162055
10132.4 0.0177828
10135.3 0.0198106
10138.3 0.0224507
10141.3 0.0259948
10144.2 0.0308642
10145.7 0.0340315
10147.2 0.0378841
10148.7 0.0426411
10150.1 0.0486128
10151.4 0.0548794
10152.6 0.0626479
10153.8 0.0726478
10155.1 0.0856651
10156.3 0.103529
10156.9 0.115084
10157.5 0.128852
10158.2 0.146076
10158.8 0.167678
10159.4 0.195232
10160.0 0.230250
10160.6 0.269999
10161.1 0.319437
10161.4 0.349471
10161.6 0.383312
10161.9 0.421395
10162.2 0.462501
10162.4 0.510241
10162.7 0.563591
10163.0 0.623004
10163.2 0.686344
10163.5 0.758853
10163.8 0.838538
10164.0 0.925631
10164.3 1.01662
10164.6 1.11850
10164.8 1.22775
10165.1 1.34407
10165.4 1.46226
10165.6 1.59075
10165.9 1.72417
10166.4 1.99590
10167.2 2.37864
10167.5 2.56131
10167.9 2.73142
10168.1 2.82858
10168.4 2.91771
10168.6 2.99769
10168.8 3.06747
10169.1 3.14166
10169.4 3.19378
10169.7 3.22550
10170.0 3.23611
10170.3 3.22461
10170.6 3.19203
10170.9 3.13909
10171.2 3.06694
10171.4 3.00033
10171.6 2.92437
10171.8 2.83996
10172.1 2.74808
10172.5 2.55571
10172.9 2.35248
10173.7 1.92777
10174.0 1.76389
10174.3 1.60483
10174.7 1.45254
10175.0 1.30855
10175.3 1.17399
10175.6 1.04957
10175.9 0.935670
10176.3 0.835415
10176.6 0.747674
10176.9 0.668729
10177.2 0.598123
10177.5 0.535309
10177.8 0.479685
10178.1 0.430619
10178.4 0.387472
10178.7 0.349619
10179.0 0.316463
10179.3 0.287443
