Ru-102(n,tot) ENDFB-8.0
2374.19 4.80717
2374.26 4.80834
2374.34 4.80973
2374.42 4.81141
2374.50 4.81343
2374.58 4.81585
2374.65 4.81869
2374.73 4.82210
2374.81 4.82614
2374.89 4.83091
2374.96 4.83642
2375.08 4.84630
2375.19 4.85859
2375.31 4.87372
2375.42 4.89215
2375.53 4.91434
2375.65 4.94077
2375.76 4.97186
2375.88 5.00801
2375.99 5.04950
2376.10 5.09651
2376.22 5.14906
2376.33 5.20700
2376.45 5.26994
2376.56 5.33730
2376.67 5.40824
2376.79 5.48168
2376.96 5.59754
2377.14 5.70990
2377.23 5.76364
2377.32 5.81366
2377.41 5.85978
2377.49 5.90124
2377.57 5.93352
2377.65 5.96113
2377.73 5.98368
2377.80 6.00068
2377.91 6.01535
2377.98 6.01874
2378.00 6.01890
2378.01 6.01886
2378.02 6.01863
2378.04 6.01822
2378.06 6.01683
2378.15 6.00844
2378.17 6.00477
2378.22 5.99478
2378.28 5.98249
2378.38 5.95050
2378.46 5.92175
2378.53 5.88872
2378.61 5.85183
2378.68 5.81156
2378.84 5.72284
2378.99 5.62733
2379.17 5.50488
2379.36 5.38431
2379.55 5.27132
2379.64 5.21875
2379.74 5.17001
2379.83 5.12430
2379.92 5.08273
2380.02 5.04448
2380.11 5.01032
2380.20 4.97942
2380.30 4.95230
2380.39 4.92842
2380.48 4.90755
2380.59 4.88625
2380.70 4.86847
2380.82 4.85377
2380.93 4.84174
2381.04 4.83198
2381.15 4.82413
2381.26 4.81786
2381.37 4.81289
2381.48 4.80897
2381.59 4.80588
2381.70 4.80346
2381.81 4.80156
2381.93 4.80007
2382.04 4.79889
2382.15 4.79795
2382.26 4.79721
2382.37 4.79659
2382.48 4.79607
2382.70 4.79527
2382.92 4.79465
2383.14 4.79415
2383.59 4.79332
2384.03 4.79265
2384.50 4.79202
2384.97 4.79146
2385.43 4.79095
2385.90 4.79046
2386.83 4.78956
2387.77 4.78872
2388.70 4.78792
2389.64 4.78714
2391.51 4.78564
2393.37 4.78418
2395.24 4.78274
2398.98 4.77989
2402.72 4.77706
2406.45 4.77423
2413.92 4.76858
2425.88 4.75948
2437.84 4.75031
2470.72 4.72454
2503.60 4.69783
2536.49 4.66998
2569.37 4.64075
2585.81 4.62551
2602.25 4.60982
2618.69 4.59364
2635.13 4.57692
2651.57 4.55966
2659.80 4.55082
2668.02 4.54185
2676.24 4.53277
2684.46 4.52361
2692.68 4.51443
2700.90 4.50534
2706.88 4.49890
2712.85 4.49274
2716.03 4.48966
2719.21 4.48681
2722.38 4.48426
2725.56 4.48214
2728.74 4.48064
2731.91 4.48001
2733.50 4.48020
2735.09 4.48083
2736.68 4.48204
2738.26 4.48397
2739.67 4.48648
2741.07 4.48997
2742.47 4.49475
2743.87 4.50122
2745.27 4.51008
2745.97 4.51573
2746.67 4.52242
2747.37 4.53038
2748.07 4.53988
2748.77 4.55134
2749.47 4.56523
2750.08 4.57981
2750.69 4.59735
2751.30 4.61874
2751.90 4.64517
2752.51 4.67844
2752.81 4.69836
2753.12 4.72095
2753.42 4.74688
2753.72 4.77666
2754.03 4.81139
2754.33 4.85204
2754.61 4.89658
2754.89 4.94946
2755.17 5.01380
2755.31 5.05168
2755.45 5.09450
2755.59 5.14382
2755.73 5.20058
2755.87 5.26731
2756.01 5.34703
2756.15 5.44381
2756.29 5.56315
2756.43 5.71243
2756.50 5.80125
2756.57 5.90145
2756.66 6.04621
2756.75 6.21558
2756.84 6.41417
2756.92 6.64441
2757.01 6.91769
2757.10 7.23466
2757.14 7.41510
2757.19 7.61050
2757.23 7.82201
2757.27 8.04545
2757.32 8.29249
2757.36 8.55948
2757.41 8.84786
2757.45 9.15177
2757.49 9.48689
2757.54 9.84805
2757.58 10.2369
2757.62 10.6454
2757.67 11.0943
2757.71 11.5763
2757.76 12.0934
2757.80 12.6344
2757.84 13.2265
2757.89 13.8596
2757.93 14.5357
2757.97 15.2401
2758.03 16.2251
2758.09 17.2709
2758.14 18.4198
2758.20 19.6346
2758.25 20.9634
2758.31 22.3624
2758.36 23.8859
2758.42 25.4827
2758.47 27.2136
2758.53 29.0192
2758.59 30.9670
2758.64 32.9890
2758.70 35.1594
2758.75 37.4010
2758.81 39.7946
2758.86 42.2537
2758.93 45.2952
2758.99 48.4287
2759.06 51.6938
2759.12 55.0827
2759.25 62.1923
2759.38 69.6617
2759.73 90.9120
2759.85 98.4560
2759.98 105.597
2760.09 111.363
2760.21 116.504
2760.27 119.163
2760.33 121.573
2760.40 123.746
2760.46 125.600
2760.57 128.078
2760.64 129.089
2760.71 129.812
2760.80 130.171
2760.87 129.937
2760.97 128.954
2761.07 127.243
2761.16 124.828
2761.27 121.469
2761.36 117.742
2761.46 113.527
2761.55 108.806
2761.65 103.754
2761.81 94.7835
2761.96 85.4088
2762.15 73.7315
2762.25 67.9967
2762.35 62.4692
2762.43 57.7989
2762.51 53.3591
2762.59 49.0644
2762.68 45.0359
2762.76 41.1889
2762.84 37.6253
2762.92 34.2631
2762.96 32.6938
2763.01 31.1848
2763.07 29.0508
2763.13 27.0479
2763.19 25.1736
2763.25 23.4246
2763.31 21.7972
2763.37 20.2870
2763.43 18.8893
2763.49 17.6195
2763.55 16.4300
2763.58 15.8630
2763.61 15.3375
2763.65 14.8177
2763.68 14.3365
2763.74 13.4215
2763.80 12.5870
2763.86 11.8276
2763.92 11.1379
2763.98 10.5225
2764.03 10.0721
2764.08 9.65621
2764.12 9.27274
2764.17 8.91947
2764.22 8.59433
2764.27 8.29534
2764.32 8.02061
2764.36 7.77341
2764.41 7.54154
2764.46 7.32890
2764.51 7.13400
2764.55 6.95897
2764.60 6.79509
2764.65 6.64499
2764.74 6.38419
2764.84 6.16289
2764.94 5.97701
2765.03 5.82053
2765.13 5.68965
2765.22 5.57739
2765.32 5.48262
2765.41 5.40044
2765.51 5.33020
2765.60 5.27085
2765.69 5.21914
2765.88 5.13178
2766.06 5.06114
2766.24 5.00289
2766.42 4.95325
2766.61 4.91068
2766.79 4.87324
2766.97 4.84033
2767.34 4.78445
2767.70 4.73889
2768.07 4.70109
2768.43 4.66926
2768.80 4.64208
2769.16 4.61877
2769.53 4.59854
2769.89 4.58084
2770.26 4.56525
2770.62 4.55142
2771.35 4.52804
2772.08 4.50909
2772.81 4.49346
2773.54 4.48038
2774.27 4.46929
2774.97 4.46015
2775.66 4.45216
2777.05 4.43875
2778.44 4.42791
2779.84 4.41892
2781.50 4.40986
2783.17 4.40219
2785.40 4.39340
2787.62 4.38573
2789.85 4.37886
2792.08 4.37255
2794.30 4.36664
2796.53 4.36104
2800.98 4.35038
2805.43 4.34013
2809.88 4.33008
2814.33 4.32008
2818.78 4.31003
2824.90 4.29601
2831.02 4.28164
2837.14 4.26682
2843.26 4.25146
2855.50 4.21886
2867.74 4.18322
2881.65 4.13820
2888.61 4.11354
2892.08 4.10065
2893.82 4.09408
2895.56 4.08748
2896.67 4.08328
2897.23 4.08122
2897.79 4.07922
2898.27 4.07760
2898.52 4.07691
2898.76 4.07638
2898.88 4.07620
2899.00 4.07612
2899.13 4.07615
2899.25 4.07634
2899.37 4.07672
2899.49 4.07736
2899.61 4.07833
2899.73 4.07969
2899.86 4.08157
2899.98 4.08408
2900.10 4.08734
2900.22 4.09148
2900.34 4.09672
2900.46 4.10322
2900.59 4.11116
2900.71 4.12066
2900.83 4.13206
2900.95 4.14545
2901.07 4.16099
2901.19 4.17864
2901.44 4.22101
2901.68 4.27227
2901.94 4.33540
2902.20 4.40313
2902.46 4.46986
2902.59 4.50066
2902.72 4.52868
2902.92 4.56447
2903.02 4.57831
2903.12 4.58908
2903.30 4.59988
2903.39 4.60133
2903.40 4.60130
2903.41 4.60121
2903.45 4.60060
2903.55 4.59639
2903.67 4.58726
2903.79 4.57369
2903.93 4.55047
2904.08 4.52173
2904.23 4.48819
2904.38 4.45150
2904.76 4.34829
2904.96 4.29777
2905.15 4.25094
2905.34 4.20866
2905.53 4.17212
2905.73 4.14121
2905.92 4.11606
2906.05 4.10207
2906.17 4.09028
2906.30 4.08029
2906.43 4.07203
2906.56 4.06514
2906.69 4.05953
2906.82 4.05491
2906.95 4.05117
2907.07 4.04810
2907.20 4.04560
2907.33 4.04353
2907.46 4.04182
2907.59 4.04037
2907.72 4.03913
2907.84 4.03805
2907.97 4.03708
2908.23 4.03539
2908.49 4.03390
2909.00 4.03119
2909.51 4.02862
2910.03 4.02612
2910.85 4.02215
2911.67 4.01819
2913.31 4.01025
2916.60 3.99406
2923.59 3.95765
2930.57 3.91784
2937.56 3.87403
2944.54 3.82559
2946.60 3.81032
2948.65 3.79462
2949.68 3.78662
2950.71 3.77863
2951.22 3.77475
2951.48 3.77294
2951.73 3.77133
2951.86 3.77063
2951.99 3.77005
2952.12 3.76961
2952.25 3.76935
2952.38 3.76933
2952.51 3.76962
2952.63 3.77027
2952.76 3.77138
2952.90 3.77326
2953.04 3.77594
2953.19 3.77961
2953.33 3.78440
2953.47 3.79054
2953.61 3.79808
2953.75 3.80721
2953.89 3.81802
2954.03 3.83067
2954.18 3.84495
2954.46 3.87827
2954.74 3.91646
2955.02 3.95607
2955.19 3.97852
2955.36 3.99899
2955.52 4.01649
2955.69 4.03008
2955.81 4.03710
2955.93 4.04140
2956.07 4.04278
2956.10 4.04261
2956.13 4.04231
2956.16 4.04165
2956.29 4.03723
2956.46 4.02711
2956.62 4.01247
2956.80 3.99072
2956.99 3.96510
2957.36 3.90748
2957.68 3.85847
2957.99 3.81470
2958.15 3.79567
2958.31 3.77876
2958.46 3.76400
2958.62 3.75132
2958.78 3.74050
2958.93 3.73149
2959.09 3.72400
2959.25 3.71780
2959.41 3.71267
2959.56 3.70840
2959.72 3.70483
2959.88 3.70179
2959.99 3.69980
2960.11 3.69800
2960.34 3.69479
2960.58 3.69195
2960.81 3.68933
2961.27 3.68438
2961.74 3.67961
2962.67 3.67010
2963.60 3.66052
2965.65 3.63892
2967.70 3.61649
2971.79 3.56875
2975.89 3.51660
2979.99 3.45935
2984.08 3.39614
2988.18 3.32595
2992.28 3.24749
2996.37 3.15917
3000.47 3.05892
3004.57 2.94413
3008.66 2.81134
3010.71 2.73682
3012.76 2.65607
3014.81 2.56813
3016.86 2.47203
3018.90 2.36661
3020.95 2.25067
3023.00 2.12263
3025.05 1.98071
3026.07 1.90392
3027.10 1.82290
3028.12 1.73736
3029.14 1.64704
3030.54 1.51565
3031.24 1.44622
3031.94 1.37438
3032.64 1.29988
3033.34 1.22296
3034.03 1.14357
3034.73 1.06187
3035.52 0.966709
3036.31 0.869697
3037.11 0.771699
3037.90 0.674225
3038.69 0.579464
3039.08 0.534195
3039.48 0.491210
3039.88 0.451045
3040.27 0.414842
3040.67 0.383592
3041.06 0.358926
3041.25 0.349778
3041.45 0.342902
3041.64 0.338529
3041.83 0.336978
3042.02 0.338610
3042.21 0.343830
3042.41 0.353101
3042.60 0.366943
3042.75 0.381534
3042.90 0.399559
3043.05 0.421465
3043.20 0.447652
3043.41 0.492036
3043.62 0.546657
3043.83 0.613639
3043.94 0.652255
3044.04 0.694214
3044.22 0.773952
3044.39 0.865904
3044.57 0.972873
3044.65 1.03208
3044.74 1.09565
3044.83 1.16472
3044.91 1.23803
3045.00 1.31672
3045.09 1.40116
3045.18 1.49286
3045.26 1.59022
3045.35 1.69473
3045.44 1.80696
3045.57 1.98888
3045.63 2.08661
3045.69 2.18969
3045.76 2.29845
3045.82 2.41324
3045.89 2.53443
3045.95 2.66243
3046.01 2.79768
3046.08 2.94066
3046.14 3.09186
3046.21 3.25185
3046.27 3.42122
3046.33 3.60062
3046.40 3.79076
3046.46 3.99239
3046.53 4.20635
3046.59 4.43354
3046.65 4.67493
3046.72 4.93159
3046.78 5.20468
3046.85 5.49546
3046.91 5.80530
3046.97 6.13568
3047.04 6.48825
3047.10 6.86475
3047.17 7.26711
3047.23 7.69742
3047.29 8.15795
3047.36 8.65115
3047.42 9.17971
3047.49 9.74650
3047.55 10.3547
3047.61 11.0076
3047.68 11.7090
3047.74 12.4627
3047.81 13.2730
3047.87 14.1445
3047.93 15.0820
3048.00 16.0909
3048.06 17.1766
3048.13 18.3451
3048.19 19.6027
3048.25 20.9562
3048.32 22.4125
3048.38 23.9793
3048.45 25.6642
3048.51 27.4461
3048.55 28.7676
3048.60 30.1556
3048.64 31.6131
3048.68 33.1075
3048.73 34.7112
3048.77 36.3934
3048.82 38.1573
3048.86 39.9630
3048.90 41.8978
3048.95 43.9238
3048.99 46.0442
3049.03 48.2108
3049.08 50.5275
3049.12 52.8919
3049.21 57.9916
3049.27 62.0241
3049.34 66.3047
3049.40 70.8420
3049.46 75.6438
3049.53 80.7169
3049.59 86.0676
3049.66 91.7008
3049.72 97.6206
3049.79 103.929
3049.85 110.433
3049.91 117.226
3049.98 124.307
3050.04 131.671
3050.11 139.313
3050.23 155.393
3050.36 172.457
3050.49 190.375
3050.62 208.981
3050.74 227.921
3051.00 266.571
3051.13 285.570
3051.26 303.942
3051.38 320.972
3051.51 336.801
3051.63 351.141
3051.76 363.634
3051.87 373.239
3051.98 381.037
3052.09 387.006
3052.20 391.062
3052.25 392.148
3052.32 393.220
3052.39 393.436
3052.46 392.808
3052.54 391.364
3052.61 389.078
3052.68 386.035
3052.82 377.717
3052.93 370.066
3053.03 361.225
3053.13 351.258
3053.23 340.305
3053.43 317.169
3053.62 292.176
3053.98 244.783
3054.15 221.577
3054.24 210.396
3054.33 199.520
3054.43 187.820
3054.52 176.709
3054.62 165.996
3054.72 155.924
3054.82 146.302
3054.91 137.333
3055.01 128.915
3055.11 121.043
3055.21 113.630
3055.30 106.812
3055.40 100.489
3055.50 94.6387
3055.60 89.1816
3055.69 84.2027
3055.79 79.6169
3055.89 75.3971
3055.98 71.4781
3056.08 67.9133
3056.18 64.6361
3056.28 61.6222
3056.37 58.8218
3056.47 56.2705
3056.57 53.9188
3056.66 51.7487
3056.76 49.7233
3056.86 47.8688
3056.96 46.1496
3057.05 44.5531
3057.15 43.0533
3057.25 41.6702
3057.35 40.3788
3057.44 39.1708
3057.54 38.0274
3057.64 36.9652
3057.83 35.0156
3058.03 33.2805
3058.22 31.7340
3058.42 30.3335
3058.61 29.0714
3058.81 27.9170
3059.00 26.8674
3059.27 25.5665
3059.53 24.4069
3059.80 23.3630
3060.06 22.4185
3060.33 21.5569
3060.59 20.7735
3060.86 20.0557
3061.12 19.3957
3061.51 18.5158
3061.90 17.7315
3062.29 17.0265
3062.68 16.3896
3063.07 15.8102
3063.46 15.2836
3063.85 14.8018
3064.24 14.3595
3064.63 13.9510
3065.01 13.5747
3065.40 13.2260
3065.79 12.9021
3066.57 12.3189
3067.35 11.8089
3068.09 11.3782
3068.83 10.9937
3069.58 10.6483
3070.32 10.3364
3071.06 10.0536
3071.81 9.79592
3072.55 9.56031
3073.29 9.34405
3074.07 9.13563
3074.85 8.94402
3076.41 8.60315
3077.96 8.30897
3079.52 8.05285
3080.72 7.87645
3081.92 7.71618
3084.33 7.43574
3086.74 7.19793
3089.14 6.99409
3092.25 6.76966
3095.37 6.58017
3098.48 6.41793
3101.59 6.27738
3105.27 6.13361
3108.95 6.00933
3112.63 5.90091
3116.31 5.80509
3122.54 5.66594
3128.76 5.54947
3134.99 5.45025
3141.22 5.36449
3149.14 5.27053
3157.07 5.18990
3163.29 5.13403
3166.41 5.10825
3169.52 5.08379
3172.63 5.06061
3175.75 5.03877
3177.30 5.02838
3178.86 5.01841
3180.42 5.00887
3181.97 4.99987
3183.67 4.99086
3185.37 4.98308
3186.22 4.97984
3187.07 4.97720
3187.91 4.97536
3188.76 4.97465
3189.44 4.97523
3190.11 4.97729
3190.78 4.98151
3191.12 4.98480
3191.45 4.98920
3191.79 4.99514
3192.12 5.00345
3192.46 5.01572
3192.63 5.02429
3192.80 5.03534
3192.96 5.04988
3193.13 5.06935
3193.30 5.09578
3193.47 5.13196
3193.64 5.18170
3193.80 5.25008
3193.89 5.29325
3193.97 5.34370
3194.06 5.40253
3194.14 5.47098
3194.26 5.59253
3194.39 5.74295
3194.45 5.83071
3194.51 5.92781
3194.57 6.03504
3194.64 6.15323
3194.70 6.28321
3194.76 6.42585
3194.82 6.58204
3194.88 6.75268
3194.95 6.93867
3195.01 7.14092
3195.07 7.36031
3195.13 7.59374
3195.19 7.84968
3195.26 8.12526
3195.32 8.42119
3195.38 8.73816
3195.44 9.07674
3195.50 9.43743
3195.57 9.82060
3195.63 10.2198
3195.69 10.6482
3195.75 11.0994
3195.81 11.5732
3195.87 12.0693
3195.94 12.5871
3196.00 13.1259
3196.06 13.6846
3196.12 14.2526
3196.22 15.2394
3196.33 16.2660
3196.53 18.3900
3196.73 20.5569
3196.94 22.6388
3197.03 23.5828
3197.13 24.4602
3197.23 25.2683
3197.32 25.9949
3197.42 26.6350
3197.52 27.1655
3197.63 27.6498
3197.72 27.9102
3197.77 28.0095
3197.82 28.0747
3197.89 28.1162
3197.90 28.1175
3197.96 28.0913
3198.01 28.0355
3198.06 27.9532
3198.13 27.7624
3198.21 27.4564
3198.30 27.0615
3198.38 26.5824
3198.45 26.1288
3198.52 25.6259
3198.59 25.0776
3198.66 24.4971
3198.80 23.2151
3198.94 21.8358
3199.22 18.9104
3199.36 17.4256
3199.50 15.9865
3199.64 14.6086
3199.71 13.9447
3199.78 13.3130
3199.85 12.6968
3199.92 12.1070
3199.99 11.5448
3200.06 11.0183
3200.13 10.5129
3200.20 10.0431
3200.27 9.59539
3200.33 9.18229
3200.38 8.90570
3200.43 8.64802
3200.48 8.39827
3200.53 8.16636
3200.58 7.94230
3200.63 7.73492
3200.67 7.53915
3200.72 7.35463
3200.77 7.17745
3200.82 7.01445
3200.92 6.71528
3201.01 6.45366
3201.11 6.22833
3201.21 6.03124
3201.30 5.86160
3201.40 5.71631
3201.50 5.59360
3201.59 5.48822
3201.69 5.39908
3201.79 5.32392
3201.88 5.26133
3201.98 5.20823
3202.08 5.16377
3202.17 5.12656
3202.27 5.09573
3202.37 5.06962
3202.46 5.04772
3202.66 5.01390
3202.85 4.98939
3203.04 4.97137
3203.24 4.95762
3203.43 4.94675
3203.68 4.93562
3203.92 4.92663
3204.42 4.91248
3204.79 4.90398
3205.16 4.89673
3205.90 4.88474
3206.40 4.87804
3206.90 4.87211
3207.89 4.86185
3208.88 4.85306
3209.87 4.84527
3210.86 4.83819
3211.85 4.83163
3213.83 4.81955
3215.81 4.80838
3217.79 4.79785
3219.77 4.78778
3221.75 4.77808
3224.23 4.76634
3226.70 4.75490
3231.65 4.73287
3236.61 4.71173
3241.56 4.69130
3251.46 4.65221
3261.36 4.61499
3272.26 4.57575
3283.15 4.53793
3294.05 4.50126
3299.49 4.48332
3304.94 4.46568
3309.89 4.45000
3312.37 4.44242
3313.60 4.43875
3314.84 4.43522
3315.68 4.43295
3316.51 4.43083
3317.35 4.42894
3318.19 4.42745
3318.60 4.42697
3319.02 4.42685
3319.23 4.42703
3319.44 4.42749
3319.65 4.42838
3319.86 4.42993
3320.07 4.43254
3320.17 4.43442
3320.27 4.43678
3320.38 4.43978
3320.48 4.44351
3320.59 4.44820
3320.69 4.45396
3320.80 4.46113
3320.90 4.46983
3321.01 4.48054
3321.11 4.49339
3321.22 4.50902
3321.32 4.52755
3321.42 4.54956
3321.53 4.57555
3321.65 4.61246
3321.78 4.65667
3321.90 4.70913
3322.02 4.77020
3322.15 4.84173
3322.27 4.92402
3322.39 5.01768
3322.52 5.12221
3322.64 5.23944
3322.77 5.36839
3322.89 5.50852
3323.01 5.65763
3323.14 5.81679
3323.26 5.98303
3323.51 6.32599
3323.70 6.59441
3323.80 6.72404
3323.89 6.84717
3323.99 6.96472
3324.09 7.07266
3324.18 7.17168
3324.28 7.25832
3324.35 7.31063
3324.41 7.35661
3324.48 7.39591
3324.54 7.42825
3324.61 7.45207
3324.67 7.46938
3324.74 7.48084
3324.79 7.48394
3324.80 7.48405
3324.85 7.48201
3324.90 7.47543
3324.99 7.45082
3325.09 7.41060
3325.19 7.35541
3325.30 7.27487
3325.40 7.17835
3325.44 7.14313
3325.51 7.06705
3325.59 6.98527
3325.73 6.80603
3325.88 6.61342
3326.17 6.20708
3326.32 6.00385
3326.46 5.80670
3326.61 5.61934
3326.76 5.44462
3326.86 5.32797
3326.97 5.21944
3327.07 5.11932
3327.18 5.02773
3327.28 4.94462
3327.39 4.86978
3327.49 4.80292
3327.60 4.74361
3327.70 4.69139
3327.81 4.64573
3327.91 4.60607
3328.02 4.57186
3328.12 4.54252
3328.23 4.51752
3328.33 4.49634
3328.44 4.47849
3328.54 4.46352
3328.65 4.45102
3328.75 4.44062
3328.86 4.43200
3328.96 4.42487
3329.07 4.41898
3329.17 4.41412
3329.28 4.41010
3329.38 4.40677
3329.49 4.40400
3329.70 4.39973
3329.91 4.39664
3330.12 4.39430
3330.32 4.39252
3330.52 4.39102
3330.92 4.38854
3331.32 4.38643
3331.72 4.38454
3332.53 4.38111
3333.33 4.37798
3334.94 4.37222
3336.54 4.36684
3338.30 4.36119
3340.05 4.35571
3343.55 4.34499
3347.64 4.33285
3351.73 4.32109
3355.82 4.30973
3359.91 4.29882
3364.01 4.28857
3368.10 4.27914
3372.19 4.27080
3376.28 4.26394
3380.66 4.25887
3382.85 4.25753
3385.04 4.25719
3387.23 4.25809
3389.42 4.26064
3391.61 4.26529
3392.71 4.26866
3393.81 4.27304
3394.41 4.27629
3394.71 4.27844
3395.01 4.28131
3395.31 4.28550
3395.46 4.28837
3395.61 4.29195
3395.76 4.29650
3395.91 4.30223
3396.07 4.30952
3396.22 4.31863
3396.37 4.33010
3396.52 4.34432
3396.67 4.36179
3396.82 4.38284
3396.97 4.40824
3397.12 4.43807
3397.27 4.47307
3397.42 4.51300
3397.57 4.55845
3397.72 4.60902
3397.87 4.66429
3398.02 4.72321
3398.32 4.84948
3398.63 4.97730
3398.79 5.04322
3398.95 5.10281
3399.12 5.15420
3399.28 5.19533
3399.41 5.21918
3399.54 5.23512
3399.64 5.24200
3399.70 5.24335
3399.70 5.24338
3399.71 5.24342
3399.72 5.24341
3399.74 5.24324
3399.78 5.24235
3399.89 5.23532
3399.92 5.23257
3399.95 5.22944
3400.06 5.21412
3400.16 5.19357
3400.27 5.16819
3400.37 5.13847
3400.55 5.08063
3400.73 5.01535
3400.90 4.94484
3401.08 4.87276
3401.26 4.80096
3401.43 4.73254
3401.61 4.66888
3401.79 4.61127
3401.98 4.55465
3402.18 4.50731
3402.38 4.46859
3402.58 4.43825
3402.77 4.41504
3402.97 4.39814
3403.17 4.38628
3403.37 4.37855
3403.58 4.37372
3403.79 4.37159
3404.00 4.37141
3404.21 4.37262
3404.64 4.37766
3405.06 4.38471
3405.91 4.40198
3406.75 4.42233
3407.60 4.44579
3408.45 4.47282
3409.29 4.50400
3410.14 4.54002
3411.38 4.60377
3412.00 4.64157
3412.62 4.68414
3413.25 4.73229
3413.87 4.78697
3414.49 4.84936
3415.11 4.92092
3415.96 5.03671
3416.38 5.10424
3416.80 5.17926
3417.23 5.26332
3417.65 5.35747
3418.07 5.46366
3418.50 5.58404
3418.81 5.68312
3419.12 5.79221
3419.43 5.91352
3419.74 6.04808
3420.05 6.19895
3420.36 6.36780
3420.67 6.55900
3420.98 6.77538
3421.25 6.98794
3421.52 7.22697
3421.78 7.49848
3422.05 7.80919
3422.32 8.16943
3422.59 8.58856
3422.72 8.82565
3422.86 9.08454
3422.99 9.36846
3423.13 9.68134
3423.28 10.0885
3423.44 10.5477
3423.59 11.0731
3423.75 11.6797
3423.82 12.0215
3423.90 12.3864
3423.98 12.7872
3424.06 13.2171
3424.13 13.6912
3424.21 14.2020
3424.29 14.7675
3424.37 15.3788
3424.44 16.0580
3424.52 16.8043
3424.60 17.6256
3424.68 18.5180
3424.76 19.5139
3424.83 20.5975
3424.91 21.8078
3424.99 23.1254
3425.07 24.5970
3425.14 26.2203
3425.22 28.0097
3425.30 29.9542
3425.38 32.1207
3425.45 34.4700
3425.53 37.0808
3425.61 39.9039
3425.66 41.8764
3425.71 43.9215
3425.76 46.1277
3425.81 48.4113
3425.86 50.8706
3425.91 53.4118
3425.96 56.1433
3426.00 58.9603
3426.05 61.9823
3426.10 65.0925
3426.15 68.4219
3426.20 71.8409
3426.25 75.4926
3426.30 79.2338
3426.35 83.1386
3426.40 87.2093
3426.48 94.0351
3426.56 101.290
3426.63 108.974
3426.71 116.978
3426.79 125.503
3426.87 134.318
3426.94 143.635
3427.02 153.196
3427.16 171.677
3427.30 190.938
3427.59 231.060
3427.74 253.216
3427.90 274.765
3428.05 295.127
3428.21 313.710
3428.28 322.206
3428.36 330.036
3428.44 337.135
3428.52 343.367
3428.59 348.840
3428.67 353.420
3428.75 357.067
3428.83 359.748
3428.91 361.556
3429.00 362.140
3429.13 360.691
3429.26 356.514
3429.38 350.145
3429.50 341.566
3429.63 330.863
3429.75 318.326
3429.87 304.091
3430.00 288.670
3430.19 262.848
3430.38 235.857
3430.62 200.645
3430.75 183.483
3430.87 166.889
3430.99 150.903
3431.12 135.914
3431.24 121.885
3431.30 115.200
3431.36 108.882
3431.42 103.019
3431.48 97.4026
3431.54 92.0320
3431.60 86.9912
3431.66 82.1045
3431.72 77.4577
3431.77 73.0467
3431.83 68.9358
3431.89 64.9776
3431.95 61.2388
3432.01 57.7127
3432.07 54.4467
3432.13 51.3207
3432.19 48.3851
3432.24 45.6318
3432.30 43.0951
3432.36 40.5607
3432.43 38.2003
3432.49 36.0045
3432.55 33.9956
3432.61 32.0988
3432.67 30.3666
3432.73 28.7336
3432.80 27.2446
3432.86 25.8426
3432.92 24.5453
3432.98 23.3454
3433.04 22.2529
3433.10 21.2257
3433.17 20.2906
3433.23 19.4113
3433.29 18.6108
3433.38 17.5361
3433.47 16.5753
3433.56 15.7153
3433.65 14.9523
3433.74 14.2589
3433.83 13.6413
3433.92 13.0774
3434.01 12.5726
3434.10 12.1092
3434.18 11.6921
3434.27 11.3068
3434.36 10.9580
3434.45 10.6338
3434.54 10.3385
3434.72 9.80939
3434.85 9.48605
3434.97 9.19468
3435.09 8.92863
3435.21 8.68467
3435.46 8.25102
3435.71 7.88028
3435.95 7.55713
3436.20 7.27516
3436.45 7.02519
3436.69 6.80393
3436.94 6.60536
3437.19 6.42771
3437.43 6.26737
3437.68 6.12208
3437.93 5.98942
3438.17 5.86886
3438.66 5.65715
3439.16 5.47739
3439.65 5.32356
3440.14 5.19075
3440.64 5.07519
3441.13 4.97391
3441.62 4.88459
3442.11 4.80536
3442.61 4.73483
3443.10 4.67149
3443.59 4.61445
3444.58 4.51612
3445.56 4.43445
3446.55 4.36568
3447.44 4.31197
3448.34 4.26504
3449.24 4.22366
3450.13 4.18688
3451.03 4.15395
3451.92 4.12426
3453.72 4.07275
3454.97 4.04164
3456.22 4.01376
3457.48 3.98852
3458.73 3.96547
3461.24 3.92451
3463.75 3.88863
3466.26 3.85642
3468.77 3.82691
3471.28 3.79934
3473.78 3.77322
3476.29 3.74817
3478.80 3.72382
3481.31 3.69996
3483.82 3.67646
3486.68 3.64985
3489.55 3.62337
3492.42 3.59696
3495.29 3.57062
3498.15 3.54449
3499.59 3.53160
3501.02 3.51896
3502.45 3.50667
3503.89 3.49497
3505.32 3.48415
3506.75 3.47472
3508.01 3.46823
3509.26 3.46442
3509.89 3.46402
3510.52 3.46500
3511.14 3.46781
3511.77 3.47304
3512.35 3.48083
3512.94 3.49251
3513.52 3.50971
3513.81 3.52112
3514.10 3.53500
3514.39 3.55210
3514.68 3.57332
3514.98 3.60032
3515.27 3.63580
3515.56 3.68458
3515.70 3.71655
3515.85 3.75530
3515.99 3.80353
3516.14 3.86348
3516.29 3.93981
3516.43 4.03642
3516.55 4.14025
3516.68 4.26771
3516.80 4.42546
3516.92 4.62060
3516.99 4.73576
