Ge-73(n,tot) ENDFB-8.0
200.000 7.13298
200.082 7.43174
200.163 7.75359
200.244 8.10164
200.326 8.47761
200.407 8.88537
200.489 9.32721
200.570 9.80735
200.652 10.3300
200.733 10.9008
200.814 11.5239
200.855 11.8573
200.896 12.2064
200.937 12.5721
200.977 12.9556
201.018 13.3588
201.059 13.7811
201.099 14.2246
201.140 14.6909
201.181 15.1814
201.222 15.6977
201.262 16.2417
201.303 16.8152
201.344 17.4220
201.384 18.0615
201.425 18.7375
201.466 19.4529
201.507 20.2107
201.547 21.0144
201.588 21.8677
201.629 22.7746
201.669 23.7423
201.710 24.7710
201.751 25.8689
201.792 27.0421
201.832 28.2979
201.873 29.6444
201.914 31.0906
201.954 32.6470
201.999 34.4886
202.043 36.4890
202.088 38.6729
202.132 41.0642
202.176 43.6914
202.199 45.1037
202.221 46.5881
202.243 48.1497
202.265 49.7942
202.287 51.5278
202.310 53.3573
202.330 55.1294
202.350 56.9951
202.371 58.9611
202.391 61.0245
202.412 63.2137
202.432 65.5160
202.452 67.9635
202.473 70.5426
202.493 73.2899
202.513 76.1906
202.534 79.2866
202.554 82.5618
202.574 86.0640
202.595 89.7757
202.615 93.7514
202.635 97.9718
202.656 102.500
202.676 107.337
202.697 112.509
202.717 118.013
202.737 123.931
202.758 130.235
202.778 137.017
202.798 144.244
202.819 152.023
202.839 160.312
202.859 169.233
202.880 178.737
202.900 188.958
202.920 199.841
202.941 211.534
202.961 223.968
202.978 234.826
202.994 246.279
203.011 258.351
203.028 270.989
203.044 284.371
203.061 298.360
203.078 313.147
203.094 328.579
203.111 344.863
203.128 361.824
203.144 379.685
203.161 398.248
203.178 417.753
203.194 437.978
203.211 459.178
203.228 481.104
203.248 509.223
203.268 538.635
203.289 569.332
203.309 601.139
203.329 634.343
203.350 668.582
203.390 740.633
203.431 816.784
203.472 896.340
203.553 1061.96
203.635 1228.34
203.675 1308.33
203.716 1384.15
203.754 1450.14
203.792 1509.83
203.831 1562.05
203.869 1605.74
203.902 1635.76
203.934 1658.34
203.967 1673.15
204.000 1679.96
204.013 1680.42
204.035 1678.38
204.056 1672.94
204.099 1652.08
204.141 1618.35
204.184 1572.87
204.213 1536.19
204.241 1495.14
204.270 1450.20
204.299 1401.90
204.353 1303.53
204.407 1198.64
204.515 982.934
204.569 878.065
204.596 827.349
204.623 778.339
204.650 730.861
204.677 685.422
204.704 641.804
204.731 600.420
204.759 561.019
204.786 523.922
204.813 488.986
204.840 456.193
204.869 422.659
204.899 391.684
204.928 363.063
204.958 336.689
204.987 312.447
205.017 290.213
205.046 269.858
205.076 251.254
205.103 235.594
205.130 221.254
205.157 208.033
205.184 195.936
205.211 184.787
205.238 174.585
205.265 165.178
205.292 156.561
205.319 148.605
205.346 141.304
205.373 134.549
205.400 128.336
205.427 122.572
205.454 117.255
205.481 112.325
205.508 107.745
205.535 103.469
205.562 99.4990
205.590 95.7790
205.617 92.3132
205.644 89.0547
205.671 86.0087
205.698 83.1353
205.725 80.4405
205.752 77.8905
205.779 75.4917
205.833 71.0674
205.887 67.0907
205.941 63.5048
205.985 60.8127
206.030 58.3196
206.074 56.0048
206.118 53.8552
206.162 51.8454
206.207 49.9710
206.251 48.2116
206.295 46.5646
206.339 45.0131
206.384 43.5559
206.428 42.1790
206.472 40.8820
206.516 39.6530
206.561 38.4923
206.649 36.3458
206.703 35.1388
206.757 34.0036
206.811 32.9342
206.866 31.9254
206.920 30.9725
206.974 30.0712
207.028 29.2178
207.082 28.4101
207.190 26.9123
207.298 25.5575
207.406 24.3272
207.515 23.2070
207.583 22.5439
207.652 21.9175
207.721 21.3235
207.790 20.7613
207.928 19.7198
208.065 18.7786
208.203 17.9232
208.341 17.1436
208.478 16.4307
208.616 15.7771
208.724 15.3003
208.832 14.8529
208.941 14.4326
209.049 14.0373
209.157 13.6648
209.265 13.3134
209.373 12.9816
209.481 12.6682
209.698 12.0898
209.914 11.5697
210.131 11.1000
210.347 10.6747
210.494 10.4073
210.642 10.1567
210.789 9.92168
210.937 9.70099
211.232 9.29880
211.527 8.94320
211.822 8.62811
212.117 8.34908
212.412 8.10260
212.707 7.88603
213.022 7.68560
213.336 7.51483
213.651 7.37232
213.966 7.25737
214.281 7.16969
214.595 7.10958
214.910 7.07788
215.225 7.07604
215.539 7.10616
215.854 7.17107
216.130 7.25924
216.405 7.37978
216.680 7.53640
216.956 7.73396
217.231 7.97886
217.506 8.27829
217.644 8.45121
217.782 8.64121
217.919 8.84973
218.057 9.07818
218.273 9.48248
218.490 9.94900
218.598 10.2086
218.706 10.4875
218.814 10.7872
218.923 11.1092
219.031 11.4559
219.139 11.8291
219.247 12.2309
219.355 12.6635
219.463 13.1305
219.572 13.6345
219.680 14.1791
219.788 14.7676
219.906 15.4664
220.024 16.2293
220.142 17.0643
220.260 17.9799
220.378 18.9857
220.496 20.0929
220.614 21.3144
220.732 22.6653
220.840 24.0326
220.948 25.5391
221.057 27.2032
221.165 29.0445
221.219 30.0408
221.273 31.0917
221.327 32.2010
221.381 33.3730
221.435 34.6122
221.489 35.9238
221.543 37.3132
221.597 38.7837
221.649 40.2760
221.701 41.8542
221.752 43.5315
221.804 45.3092
221.856 47.2025
221.907 49.2136
221.959 51.3565
222.011 53.6426
222.062 56.0899
222.114 58.7031
222.165 61.5031
222.217 64.5077
222.269 67.7440
222.320 71.2224
222.372 74.9749
222.424 79.0312
222.478 83.6471
222.532 88.6788
222.586 94.1779
222.640 100.205
222.694 106.829
222.748 114.133
222.802 122.212
222.856 131.163
222.883 136.030
222.910 141.153
222.937 146.590
222.964 152.323
222.992 158.419
223.019 164.860
223.046 171.722
223.073 178.985
223.100 186.737
223.127 194.957
223.154 203.745
223.181 213.079
223.208 223.075
223.235 233.706
223.262 245.106
223.289 257.245
223.316 270.275
223.343 284.163
223.370 299.079
223.397 314.984
223.424 332.070
223.451 350.288
223.478 369.778
223.505 390.624
223.532 412.993
223.559 436.805
223.587 462.322
223.614 489.440
223.641 518.441
223.668 549.191
223.695 581.867
223.722 616.536
223.749 653.398
223.776 692.379
223.803 733.517
223.830 776.675
223.857 822.181
223.884 869.691
223.911 919.530
223.938 971.282
223.992 1080.96
224.046 1197.85
224.100 1320.64
224.154 1447.35
224.264 1707.14
224.318 1832.96
224.373 1951.94
224.408 2024.07
224.444 2090.86
224.479 2151.83
224.515 2205.83
224.550 2252.44
224.586 2290.78
224.621 2320.44
224.656 2341.04
224.700 2353.54
224.722 2354.39
224.757 2348.04
224.793 2332.33
224.828 2307.42
224.864 2273.85
224.899 2231.92
224.935 2182.50
224.970 2126.19
225.005 2063.75
225.069 1939.47
225.132 1803.24
225.259 1514.70
225.323 1369.38
225.387 1229.42
225.419 1162.34
225.451 1097.54
225.483 1035.24
225.515 975.598
225.547 918.555
225.579 864.538
225.611 813.397
225.643 765.130
225.675 719.706
225.707 677.068
225.739 637.138
225.771 599.822
225.798 569.547
225.826 541.173
225.854 514.414
225.881 489.381
225.909 465.808
225.937 443.783
225.964 423.134
225.992 403.780
226.019 385.579
226.047 368.584
226.075 352.597
226.102 337.664
226.130 323.608
226.158 310.467
226.185 298.129
226.213 286.537
226.245 273.962
226.277 262.242
226.309 251.308
226.341 241.095
226.373 231.544
226.405 222.600
226.437 214.214
226.469 206.342
226.501 198.942
226.533 191.977
226.565 185.414
226.597 179.221
226.629 173.371
226.661 167.838
226.725 157.647
226.760 152.504
226.795 147.654
226.864 138.710
226.934 130.657
227.004 123.375
227.074 116.756
227.144 110.735
227.214 105.231
227.283 100.185
227.347 95.9167
227.411 91.9549
227.475 88.2701
227.539 84.8361
227.603 81.6296
227.667 78.6302
227.731 75.8196
227.795 73.1819
227.859 70.7025
227.923 68.3686
227.987 66.1686
228.051 64.0920
228.115 62.1294
228.179 60.2724
228.243 58.5133
228.307 56.8449
228.435 53.7534
228.563 50.9580
228.691 48.4189
228.819 46.1044
228.947 43.9880
229.075 42.0467
229.203 40.2612
229.331 38.6146
229.436 37.3595
229.541 36.1818
229.646 35.0738
229.750 34.0298
229.855 33.0438
229.960 32.1130
230.065 31.2323
230.169 30.3980
230.274 29.6060
230.379 28.8547
230.588 27.4611
230.798 26.1966
231.007 25.0462
231.135 24.3923
231.263 23.7733
231.391 23.1862
231.519 22.6288
231.775 21.5945
232.031 20.6560
232.287 19.8012
232.543 19.0196
232.799 18.3028
233.055 17.6431
233.230 17.2228
233.404 16.8245
233.579 16.4463
233.753 16.0873
234.102 15.4205
234.452 14.8148
234.801 14.2617
235.150 13.7545
235.499 13.2879
235.848 12.8575
236.104 12.5625
236.360 12.2835
236.616 12.0193
236.872 11.7686
237.128 11.5304
237.384 11.3038
237.640 11.0880
237.896 10.8823
238.408 10.4981
238.920 10.1465
239.432 9.82338
239.944 9.52531
240.270 9.34729
240.596 9.17762
241.247 8.86083
241.899 8.57079
242.551 8.30431
243.202 8.05880
243.854 7.83065
244.506 7.61802
245.157 7.41954
245.669 7.27247
246.181 7.13255
246.693 6.99919
247.205 6.87185
247.717 6.75008
248.229 6.63344
249.253 6.41410
250.278 6.21116
251.302 6.02248
252.326 5.84620
253.350 5.68079
254.187 5.55260
255.025 5.43020
255.863 5.31309
256.701 5.20133
257.539 5.09325
258.377 4.98912
259.215 4.88832
260.052 4.79116
261.728 4.60521
263.404 4.42937
265.079 4.26207
266.755 4.10202
268.245 3.96488
269.734 3.83185
271.782 3.65461
273.830 3.48263
275.878 3.31484
277.926 3.15034
279.974 2.98822
282.022 2.82787
283.047 2.74816
284.071 2.66869
285.095 2.58940
286.119 2.51026
287.608 2.39534
289.098 2.28062
290.587 2.16610
292.077 2.05190
293.566 1.93817
294.311 1.88158
295.056 1.82527
295.800 1.76930
296.545 1.71376
297.290 1.65874
298.035 1.60440
299.059 1.53103
300.083 1.45974
301.107 1.39116
301.619 1.35815
302.131 1.32617
302.643 1.29535
303.155 1.26587
303.667 1.23794
304.179 1.21177
304.691 1.18763
305.203 1.16583
305.715 1.14666
306.227 1.13046
306.646 1.11983
307.065 1.11200
307.484 1.10729
307.903 1.10610
308.322 1.10886
308.740 1.11613
308.950 1.12167
309.159 1.12861
309.369 1.13707
309.578 1.14714
309.788 1.15898
309.997 1.17269
310.207 1.18843
310.416 1.20635
310.626 1.22664
310.835 1.24948
310.940 1.26195
311.045 1.27513
311.149 1.28908
311.254 1.30381
311.417 1.32840
311.580 1.35514
311.743 1.38419
311.906 1.41572
312.034 1.44235
312.162 1.47072
312.290 1.50094
312.418 1.53312
312.546 1.56739
312.674 1.60388
312.802 1.64274
312.930 1.68412
313.058 1.72823
313.186 1.77519
313.314 1.82524
313.442 1.87861
313.570 1.93552
313.698 1.99626
313.826 2.06111
313.890 2.09518
313.954 2.13040
314.018 2.16682
314.082 2.20449
314.146 2.24346
314.210 2.28377
314.274 2.32549
314.338 2.36868
314.402 2.41339
314.466 2.45970
314.530 2.50767
314.594 2.55738
314.658 2.60890
314.722 2.66231
314.786 2.71771
314.850 2.77518
314.914 2.83482
314.978 2.89674
315.042 2.96104
315.106 3.02784
315.170 3.09727
315.234 3.16946
315.298 3.24454
315.362 3.32267
315.426 3.40400
315.490 3.48871
315.554 3.57698
315.618 3.66901
315.682 3.76500
315.746 3.86517
315.810 3.96977
315.874 4.07906
315.938 4.19331
316.002 4.31282
316.066 4.43812
316.130 4.56915
316.194 4.70649
316.258 4.85054
316.322 5.00174
316.386 5.16057
316.450 5.32755
316.514 5.50323
316.578 5.68824
316.642 5.88324
316.706 6.08896
316.770 6.30621
316.834 6.53587
316.898 6.77890
316.962 7.03639
317.026 7.30949
317.113 7.70960
317.200 8.14500
317.288 8.62001
317.375 9.13909
317.419 9.41781
317.462 9.70934
317.506 10.0159
317.549 10.3372
317.593 10.6756
317.637 11.0308
317.680 11.4049
317.724 11.7992
317.788 12.4180
317.852 13.0892
317.916 13.8194
317.980 14.6160
318.044 15.4877
318.108 16.4450
318.172 17.5002
318.204 18.0691
318.236 18.6683
318.268 19.3022
318.300 19.9696
318.332 20.6751
318.364 21.4220
318.396 22.2139
