Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1628.34,(447),445.747,43046.5,(0),0.0870787,(234),none
1,228.407,(442),38.9973,31.4383,(3),0.0244481,(393),none
2,253.167,(443),33.5844,17.971,(5),0.0664024,(345),none
3,723.368,(446),14.9926,631.899,(1),0.0253969,(391),none
4,279.952,(444),14.8053,14.7786,(6),0.0473855,(382),none
5,159.204,(434),11.8054,2.34418,(20),0.341398,(9),none
6,154.68,(433),9.9003,1.74404,(24),0.452221,(5),none
7,185.39,(437),6.50522,19.9455,(4),0.0138338,(404),none
8,164.902,(436),4.89645,6.98211,(9),0.0566263,(377),none
9,206.305,(441),3.97205,2.86505,(14),0.284317,(13),none
10,88.7115,(409),1.92781,1.49394,(28),0.0605121,(368),none
11,152.316,(432),1.73179,2.82904,(15),0.118303,(154),none
12,142.181,(430),1.62128,8.31272,(8),0.0123144,(407),none
13,124.824,(424),1.51121,9.44708,(7),0.0033735,(440),none
14,86.6641,(408),1.51066,0.49472,(65),0.418766,(6),none
15,149.305,(431),1.30757,1.31981,(31),0.160236,(70),none
16,78.5339,(403),0.574101,1.7202,(25),0.0111707,(413),none
17,83.4151,(407),0.507945,3.5461,(12),0.00954039,(419),none
18,117.007,(423),0.474715,0.910023,(42),0.0450006,(383),none
19,137.93,(429),0.385916,1.69573,(27),0.0266534,(389),none
20,135.249,(427),0.376163,0.547357,(61),0.117941,(157),none
21,136.544,(428),0.342748,0.437796,(73),0.187454,(47),none
22,60.0554,(382),0.296218,0.489692,(66),0.0420671,(385),none
23,53.1117,(370),0.281222,0.678309,(50),0.0175683,(398),none
24,160.655,(435),0.255163,0.818131,(43),0.220699,(28),none
25,54.2357,(372),0.242853,0.509543,(64),0.0241663,(396),none
26,53.7682,(371),0.177665,0.126217,(135),0.231049,(25),none
27,80.3923,(405),0.175752,0.139142,(130),0.652155,(1),none
28,90.6741,(411),0.156917,1.28517,(32),0.0135216,(405),none
29,58.3424,(379),0.150866,0.726531,(45),0.0120149,(409),none
30,59.3217,(381),0.145754,0.14159,(128),0.376462,(7),none
31,41.6958,(347),0.14404,0.387883,(79),0.158014,(73),none
32,98.4675,(417),0.135925,0.627007,(53),0.0413157,(386),none
33,55.1866,(373),0.133923,0.997525,(37),0.00345383,(439),none
34,113.671,(422),0.129715,4.91469,(11),0.00438442,(434),none
35,57.6866,(378),0.129281,0.411467,(76),0.0160088,(401),none
36,132.772,(426),0.125363,2.78751,(16),0.00989398,(418),none
37,196.228,(439),0.120625,5.51258,(10),0.0243963,(394),none
38,202.45,(440),0.118506,2.71391,(17),0.0675136,(340),none
39,39.7009,(344),0.116264,0.361898,(81),0.140866,(100),none
40,77.8578,(402),0.1159,0.45492,(69),0.0242369,(395),none
41,93.1098,(412),0.106776,2.92193,(13),0.005613,(428),none
42,101.342,(418),0.100175,2.21291,(21),0.00754381,(426),none
43,65.1606,(391),0.0987637,0.569226,(58),0.00541366,(429),none
44,80.2227,(404),0.0970706,0.105682,(148),0.647758,(2),none
45,77.2519,(401),0.0908954,0.129076,(132),0.201415,(38),none
46,129.368,(425),0.0897127,2.67718,(18),0.00533479,(430),none
47,89.24,(410),0.0837231,0.103751,(151),0.512473,(4),none
48,29.8057,(330),0.0772872,1.3392,(30),0.239548,(23),none
49,75.1683,(400),0.0691219,2.13195,(22),0.0024001,(443),none
50,43.1759,(349),0.065776,0.720088,(47),0.135859,(113),none
51,95.1314,(413),0.0627187,1.26697,(33),0.00561866,(427),none
52,56.7702,(377),0.0611519,0.71165,(48),0.00391081,(437),none
53,62.337,(386),0.0603809,0.305495,(92),0.0112572,(412),none
54,192.981,(438),0.0568424,1.69641,(26),0.0249014,(392),none
55,62.967,(387),0.0542716,0.343393,(85),0.0081001,(425),none
56,45.9643,(355),0.0536769,0.240377,(104),0.133703,(119),none
57,52.051,(367),0.0530624,0.319227,(87),0.0158873,(402),none
58,34.4714,(336),0.0523792,0.568721,(59),0.190064,(46),none
59,39.2511,(343),0.049973,0.308796,(91),0.136967,(109),none
60,97.671,(416),0.0492471,0.723108,(46),0.0129615,(406),none
61,58.9439,(380),0.0489759,0.330676,(86),0.0426692,(384),none
62,375.379,(445),0.0486291,52.0433,(2),0.00998307,(417),none
63,45.3131,(353),0.0480039,0.226674,(107),0.154413,(78),none
64,36.6673,(339),0.0468912,0.540868,(62),0.183617,(52),none
65,73.6749,(399),0.0453903,1.25444,(34),0.00223495,(444),none
66,103.621,(420),0.0451475,1.34046,(29),0.00457711,(433),none
67,42.686,(348),0.0380904,0.472174,(68),0.138113,(106),none
68,35.9937,(338),0.0368415,0.600154,(56),0.192318,(42),none
69,96.8696,(415),0.0362154,0.356863,(82),0.0163269,(400),none
70,32.1683,(334),0.0355692,0.986735,(39),0.25951,(18),none
71,55.9932,(375),0.0324462,0.263128,(99),0.010535,(414),none
72,60.6275,(384),0.0318854,0.272832,(95),0.0143154,(403),none
73,72.3364,(398),0.0313768,0.669246,(51),0.00299394,(441),none
74,61.7409,(385),0.0304782,1.24858,(35),0.00405675,(436),none
75,28.8219,(329),0.0289741,0.917142,(41),0.23185,(24),none
76,39.9417,(345),0.0285508,0.018791,(301),4.19049,(0),none
77,82.0765,(406),0.0264173,0.592656,(57),0.0120129,(410),none
78,44.8692,(352),0.0258474,0.263242,(98),0.143844,(91),none
79,43.8893,(350),0.0256749,0.030499,(249),0.545371,(3),none
80,31.1647,(332),0.0255556,0.315597,(89),0.250915,(20),none
81,47.0304,(359),0.0247376,0.563717,(60),0.00880039,(422),none
82,22.9928,(307),0.0243854,0.262359,(100),0.184111,(51),none
83,27.0706,(323),0.0238772,0.987911,(38),0.216513,(29),none
84,67.684,(392),0.0237381,2.51601,(19),0.00112663,(447),none
85,26.7626,(322),0.0235688,0.346374,(83),0.214208,(30),none
86,52.7675,(369),0.0222765,0.0918684,(160),0.0497963,(381),none
87,64.2551,(389),0.0198769,0.231497,(106),0.0121404,(408),none
88,60.2593,(383),0.0192132,0.164382,(123),0.0260084,(390),none
89,96.1639,(414),0.0189052,0.453566,(70),0.0101727,(415),none
90,70.7355,(396),0.0182056,1.23501,(36),0.00122049,(446),none
91,23.8198,(311),0.0176027,0.642992,(52),0.190218,(45),none
92,46.1879,(356),0.0159586,0.0515901,(204),0.151966,(82),none
93,25.5635,(318),0.0153466,0.398522,(78),0.204293,(34),none
94,24.958,(315),0.0152295,0.140572,(129),0.201447,(37),none
95,48.1499,(361),0.0152146,0.416895,(75),0.00904051,(421),none
96,28.4319,(326),0.0151824,0.0933928,(158),0.247057,(21),none
97,64.7163,(390),0.0148961,0.442299,(72),0.00376801,(438),none
98,47.6009,(360),0.0147666,0.536348,(63),0.00857816,(424),none
99,36.9775,(340),0.0147331,0.285785,(94),0.118866,(150),none
100,31.4285,(333),0.0144812,0.621165,(54),0.252797,(19),none
101,25.1911,(317),0.0142508,0.345296,(84),0.201484,(36),none
102,28.1831,(325),0.0139573,0.224736,(108),0.227256,(26),none
103,23.2831,(308),0.0134541,0.0840338,(170),0.190323,(44),none
104,56.471,(376),0.0128417,0.2882,(93),0.00480481,(432),none
105,55.6982,(374),0.0125353,0.0861053,(169),0.0354736,(388),none
106,106.037,(421),0.0120353,1.96422,(23),0.0026584,(442),none
