Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1602.97,(122),8121030.0,23510.3,(0),23.6398,(8),none
1,281.067,(121),174169.0,472.526,(1),0.303717,(72),none
2,193.98,(118),1472.31,24.2784,(3),0.62507,(47),none
3,215.727,(119),374.764,2.67947,(16),29.1742,(6),none
4,168.93,(117),244.658,25.3103,(2),0.15163,(109),none
5,237.772,(120),124.007,22.8526,(4),0.641524,(46),none
6,132.009,(113),86.4116,4.2746,(11),0.648433,(45),none
7,92.9656,(104),75.6912,4.97904,(10),0.263194,(78),none
8,123.869,(111),66.5591,8.11367,(7),0.188434,(97),none
9,152.526,(116),45.713,9.39119,(6),0.134396,(115),none
10,99.0738,(105),41.6017,2.98977,(13),0.463453,(53),none
11,112.742,(109),40.0768,7.27143,(8),0.112054,(122),none
12,136.226,(114),36.4124,2.61936,(18),0.783178,(40),none
13,104.312,(108),26.4491,2.78767,(15),0.375834,(61),none
14,115.386,(110),24.5697,5.08145,(9),0.124112,(117),none
15,145.2,(115),21.9362,11.0854,(5),0.11433,(121),none
16,76.9241,(94),20.7806,1.94323,(19),0.343481,(64),none
17,89.0432,(102),18.7821,2.92266,(14),0.217604,(93),none
18,100.446,(106),18.192,1.83903,(20),0.531532,(52),none
19,86.7992,(101),17.24,1.61008,(22),0.389794,(59),none
20,81.1536,(96),16.5135,3.43237,(12),0.145412,(113),none
21,128.935,(112),14.5197,0.403986,(52),14.268,(9),none
22,74.9665,(93),10.6175,0.773779,(34),0.932583,(35),none
23,78.1693,(95),10.3276,0.739501,(37),1.11139,(30),none
24,103.136,(107),10.256,1.01898,(28),0.807353,(38),none
25,83.3299,(98),8.77994,1.72204,(21),0.226534,(89),none
26,72.6829,(91),6.47181,2.65201,(17),0.132887,(116),none
27,69.55,(88),6.2495,0.899002,(29),0.363989,(62),none
28,62.0044,(76),5.99532,0.589223,(40),0.924272,(36),none
29,66.8328,(84),5.83425,0.643966,(39),0.652583,(44),none
30,67.8193,(85),5.3156,0.767531,(35),0.607115,(48),none
31,64.5318,(80),4.97065,0.852119,(30),0.322616,(69),none
32,84.9844,(99),4.80896,0.516785,(46),1.07192,(31),none
33,85.4246,(100),4.59292,0.333776,(61),2.11404,(20),none
34,65.7578,(81),4.26299,0.406313,(51),1.28144,(28),none
35,55.1888,(64),3.85048,1.4796,(23),0.114417,(120),none
36,71.0167,(90),3.3141,0.793704,(33),0.260203,(79),none
37,59.6703,(73),3.14182,0.414986,(50),0.876348,(37),none
38,56.5254,(67),3.09595,1.02868,(26),0.154463,(106),none
39,51.6924,(58),2.94317,1.01904,(27),0.172217,(101),none
40,58.7831,(71),2.90427,0.336342,(60),0.789974,(39),none
41,59.1659,(72),2.6197,0.295332,(63),1.12048,(29),none
42,53.0439,(61),2.38697,0.533613,(44),0.305466,(71),none
43,62.9818,(78),2.17152,0.321286,(62),1.4154,(25),none
44,61.0354,(75),2.09457,0.839756,(31),0.224583,(90),none
45,47.7999,(48),2.04471,0.402702,(53),0.305723,(70),none
46,58.2015,(70),2.03344,0.519834,(45),0.440424,(54),none
47,68.326,(86),1.96459,0.221395,(73),2.53881,(16),none
48,60.575,(74),1.95409,0.741677,(36),0.233779,(88),none
49,53.6239,(63),1.94606,0.580822,(41),0.239998,(86),none
50,66.2805,(83),1.88299,0.276197,(64),0.994522,(32),none
51,57.6283,(68),1.83942,0.105807,(95),7.25497,(11),none
52,74.4896,(92),1.76726,0.178482,(79),2.09521,(21),none
53,48.5111,(50),1.66608,0.799619,(32),0.148919,(111),none
54,50.1684,(54),1.58868,0.262066,(66),0.605287,(49),none
55,70.0258,(89),1.39046,0.677936,(38),0.252853,(82),none
56,49.5576,(53),1.27716,0.533696,(43),0.184854,(99),none
57,52.4751,(59),1.20143,0.111991,(92),2.85365,(14),none
58,45.5048,(40),1.08207,0.245981,(69),0.435068,(55),none
59,43.5281,(32),1.04216,0.265445,(65),0.325054,(68),none
60,46.9819,(45),1.01093,0.34242,(59),0.259154,(80),none
61,57.8639,(69),1.00587,0.135395,(86),1.77586,(22),none
62,46.4713,(43),0.992735,0.449786,(47),0.178601,(100),none
63,45.0766,(38),0.96808,0.24471,(70),0.401459,(58),none
64,42.9597,(29),0.885068,0.174477,(81),0.550161,(51),none
65,90.9383,(103),0.846196,0.0516527,(110),69.5629,(1),none
66,50.7854,(56),0.830915,0.415821,(49),0.210205,(94),none
67,37.3087,(1),0.826328,0.113824,(90),25.4332,(7),none
68,64.0118,(79),0.764007,1.15958,(25),0.238592,(87),none
69,66.0129,(82),0.739109,0.097834,(96),2.22237,(18),none
70,62.564,(77),0.728816,0.0516167,(111),38.9756,(3),none
71,39.0331,(11),0.715894,0.552953,(42),0.119751,(118),none
72,45.8818,(41),0.709203,0.364149,(56),0.219647,(91),none
73,55.9702,(65),0.649468,0.398855,(54),0.157269,(103),none
74,52.6023,(60),0.636211,0.0524963,(109),6.2316,(13),none
75,44.0772,(34),0.624462,0.423113,(48),0.156003,(104),none
76,44.3894,(35),0.616848,0.386367,(55),0.153863,(107),none
77,47.4161,(47),0.610089,0.157218,(82),0.6547,(43),none
78,39.5702,(13),0.583322,0.177592,(80),0.335881,(66),none
79,50.5659,(55),0.583299,0.254454,(67),0.275741,(75),none
80,49.1314,(51),0.578483,0.0885194,(99),1.38176,(26),none
81,42.6755,(28),0.51919,0.112028,(91),0.742568,(41),none
82,43.2112,(31),0.467623,0.227762,(72),0.249147,(83),none
83,68.5942,(87),0.424791,0.0307418,(118),83.6085,(0),none
84,45.2537,(39),0.405052,0.0704873,(104),1.72513,(23),none
85,40.0829,(16),0.382699,0.107981,(94),0.410181,(56),none
86,41.2713,(22),0.374621,0.231373,(71),0.160791,(102),none
87,39.4327,(12),0.370809,0.0645473,(107),38.1172,(4),none
88,37.6097,(3),0.363971,0.197171,(76),0.337383,(65),none
89,37.4278,(2),0.363066,0.14575,(83),0.383402,(60),none
90,46.7431,(44),0.362239,0.0942946,(98),0.559009,(50),none
91,42.1229,(26),0.333569,0.249497,(68),0.151647,(108),none
92,38.1639,(6),0.322307,0.193293,(77),0.247492,(85),none
93,41.4663,(23),0.321097,0.138501,(85),0.280877,(74),none
94,38.532,(8),0.299054,0.201144,(75),0.218433,(92),none
95,44.7564,(36),0.294057,0.0848269,(100),0.681588,(42),none
96,48.1119,(49),0.289063,0.0637753,(108),1.29664,(27),none
97,44.8435,(37),0.27631,0.0457737,(113),2.14257,(19),none
98,39.8849,(15),0.264279,0.131679,(87),0.247545,(84),none
99,53.38,(62),0.258586,0.0731958,(102),0.956302,(34),none
100,40.4381,(17),0.240166,0.352168,(57),0.118042,(119),none
101,49.2976,(52),0.238734,0.126451,(89),0.354971,(63),none
102,41.7901,(25),0.234964,0.185095,(78),0.185784,(98),none
103,47.2969,(46),0.224277,0.046288,(112),2.52499,(17),none
104,39.7754,(14),0.218597,0.108715,(93),0.288302,(73),none
105,40.9486,(21),0.210108,0.205545,(74),0.14867,(112),none
106,42.3699,(27),0.181186,0.343755,(58),0.151033,(110),none
107,51.2063,(57),0.156881,0.0307294,(119),6.60195,(12),none
108,40.5964,(18),0.14589,0.126698,(88),0.15525,(105),none
109,41.6684,(24),0.134667,0.0746127,(101),0.40319,(57),none
110,46.101,(42),0.125377,0.0346471,(116),2.59742,(15),none
111,82.5284,(97),0.124602,0.0344809,(117),29.4396,(5),none
112,56.3161,(66),0.124358,0.0945297,(97),0.255601,(81),none
113,43.0689,(30),0.122065,0.0348168,(115),0.974578,(33),none
114,37.9412,(4),0.118226,0.145062,(84),0.272837,(76),none
115,40.753,(19),0.11503,0.025534,(120),1.606,(24),none
116,38.7566,(10),0.0862521,0.068921,(105),0.209753,(95),none
117,37.9991,(5),0.0821632,0.0678365,(106),0.265146,(77),none
118,40.8328,(20),0.0672742,0.0442324,(114),0.328551,(67),none
119,38.6694,(9),0.0667076,0.0726999,(103),0.202389,(96),none
120,38.3267,(7),0.0256161,0.0113419,(121),8.6029,(10),none
121,43.7323,(33),0.0218763,0.00842439,(122),40.543,(2),none
122,36.9751,(0),0.0,1.42987,(24),0.135016,(114),none
