Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3041.11,(107),198689.0,1374.61,(0),451.656,(26),none
1,727.06,(102),183337.0,36.1219,(4),14534.8,(0),none
2,524.58,(100),29930.7,14.0798,(7),6058.01,(2),none
3,1236.78,(106),18985.0,87.5221,(1),769.336,(13),none
4,883.987,(104),15259.1,39.291,(3),1208.26,(6),none
5,1030.11,(105),11723.8,55.3253,(2),731.756,(16),none
6,374.81,(96),10577.7,6.58259,(10),4524.54,(3),none
7,814.94,(103),6365.47,21.9145,(5),959.863,(7),none
8,201.111,(80),5110.57,2.35579,(15),6480.08,(1),none
9,448.281,(99),2337.77,8.67933,(8),765.226,(14),none
10,415.338,(98),1879.74,6.60224,(9),774.999,(12),none
11,394.474,(97),1598.34,5.49189,(11),776.642,(10),none
12,183.281,(77),937.731,1.27914,(26),1819.89,(4),none
13,609.536,(101),908.693,14.8119,(6),269.193,(41),none
14,273.264,(90),351.715,2.34014,(16),516.131,(22),none
15,257.796,(89),321.829,2.19022,(17),395.304,(31),none
16,235.606,(85),302.792,1.99902,(20),480.552,(24),none
17,103.324,(52),294.471,0.452535,(46),1697.13,(5),none
18,276.1,(91),222.081,2.08938,(19),436.74,(29),none
19,135.899,(67),175.241,0.567703,(41),775.72,(11),none
20,252.389,(88),158.921,1.52871,(22),373.947,(33),none
21,314.682,(94),157.423,3.14722,(13),172.417,(63),none
22,228.265,(84),134.903,1.78331,(21),222.459,(51),none
23,337.674,(95),111.196,3.97229,(12),125.118,(89),none
24,151.884,(70),106.373,0.7415,(34),368.107,(34),none
25,283.656,(92),93.8568,2.15635,(18),148.775,(76),none
26,287.05,(93),90.5632,2.39421,(14),137.326,(80),none
27,91.8026,(48),89.6513,0.247153,(61),890.345,(9),none
28,175.563,(75),85.0709,0.881525,(32),256.06,(44),none
29,198.298,(79),81.9883,1.16478,(28),418.182,(30),none
30,145.197,(69),78.7004,0.595353,(38),332.608,(36),none
31,67.4097,(35),75.9435,0.224357,(62),910.542,(8),none
32,216.396,(82),74.0862,1.40737,(25),160.097,(68),none
33,237.783,(86),67.2618,1.46778,(23),156.608,(70),none
34,87.0705,(45),64.8741,0.25628,(60),637.264,(18),none
35,126.994,(63),63.6851,0.671068,(36),266.103,(42),none
