Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,53.2587,(162),417710.0,514479.0,(0),0.0126566,(2),none
1,34.4086,(161),5.84336,14.4948,(2),0.00755237,(4),none
2,14.9003,(160),0.102499,19.2078,(1),0.00319385,(11),none
3,8.99136,(156),0.0940366,0.714554,(6),0.00302051,(13),none
4,8.65884,(155),0.0435766,0.305722,(11),0.00230928,(26),none
5,7.81174,(153),0.030711,0.726743,(5),0.00173781,(31),none
6,8.48268,(154),0.0242868,0.190871,(13),0.00212342,(28),none
7,11.5987,(157),0.0224616,0.688063,(7),0.00314161,(12),none
8,12.5794,(159),0.0208511,2.40015,(3),0.00296113,(17),none
9,6.42548,(148),0.0174915,0.440948,(9),0.00131652,(57),none
10,6.8931,(150),0.0147221,0.347549,(10),0.00143199,(52),none
11,6.61379,(149),0.0144142,0.22834,(12),0.00135235,(55),none
12,7.39846,(152),0.0138775,0.455243,(8),0.00159275,(36),none
13,12.3048,(158),0.0109958,0.764214,(4),0.00296724,(15),none
14,7.16317,(151),0.00876652,0.0923766,(22),0.00170832,(32),none
15,5.89328,(146),0.00573846,0.137191,(19),0.0012706,(58),none
16,5.44838,(144),0.00455618,0.0681191,(28),0.000514007,(87),none
17,4.99713,(136),0.00444401,0.153199,(18),7.16248e-05,(162),none
18,5.22505,(139),0.00443562,0.156159,(17),9.01424e-05,(159),none
19,5.10662,(137),0.00331202,0.0689161,(27),0.000118862,(155),none
20,5.36456,(142),0.00322893,0.0920589,(23),0.000328607,(110),none
21,4.52655,(129),0.00305387,0.181123,(14),0.000595352,(84),none
22,4.6472,(130),0.00262816,0.089342,(25),0.000365764,(106),none
23,5.53872,(145),0.00244465,0.166432,(16),0.000715462,(78),none
24,5.96553,(147),0.00242511,0.0910175,(24),0.00163455,(34),none
25,4.09136,(124),0.00241969,0.0889582,(26),0.000198288,(130),none
26,4.86571,(135),0.00234229,0.170597,(15),8.51507e-05,(161),none
27,5.42263,(143),0.00182761,0.00610003,(121),0.00207449,(30),none
28,5.31874,(140),0.00140428,0.00688195,(115),0.00433385,(7),none
29,4.27201,(127),0.00140269,0.110921,(20),0.000297502,(118),none
30,5.14887,(138),0.00125186,0.00848306,(103),0.00209785,(29),none
31,3.86587,(118),0.00119832,0.0603399,(30),0.000648104,(81),none
32,4.15866,(125),0.0011171,0.102032,(21),0.000133454,(152),none
33,3.38353,(100),0.00093159,0.0464983,(34),0.000106912,(156),none
34,4.68057,(131),0.000879848,0.017359,(61),0.000703643,(79),none
35,3.97529,(123),0.000850893,0.0456418,(35),0.000492308,(90),none
36,4.38131,(128),0.000805007,0.0177125,(58),0.0046661,(6),none
37,3.65057,(112),0.000760187,0.0379266,(38),0.000125955,(154),none
38,2.91471,(77),0.000667829,0.0312685,(41),0.00282512,(22),none
39,3.587,(107),0.000661235,0.0439175,(37),0.000145175,(145),none
40,4.22716,(126),0.000655133,0.0568975,(31),0.000190823,(133),none
41,3.4958,(105),0.000609626,0.0139684,(74),0.000852277,(73),none
42,4.69838,(132),0.000605348,0.0237275,(50),0.000577914,(85),none
43,3.03265,(84),0.000571819,0.0338791,(39),0.000191768,(132),none
44,5.32602,(141),0.000563267,0.0034826,(144),0.00877626,(3),none
45,3.12016,(92),0.000504207,0.0235473,(51),0.00106586,(64),none
46,3.63306,(111),0.000485972,0.0173834,(60),0.000138898,(151),none
47,2.66566,(60),0.000476122,0.0228154,(52),0.000494392,(89),none
48,3.41777,(101),0.000468668,0.0160276,(66),0.000349337,(107),none
49,3.70193,(113),0.000464337,0.0514979,(32),0.000188074,(135),none
50,3.77062,(115),0.000409863,0.0281245,(45),0.000837363,(74),none
51,3.35352,(99),0.000369721,0.0120074,(84),0.000324603,(111),none
52,3.48414,(104),0.000348149,0.0161054,(65),0.000434912,(97),none
53,3.89213,(120),0.000321861,0.0134637,(76),0.00073684,(77),none
54,3.26981,(97),0.000313876,0.0158048,(68),0.000149008,(144),none
55,3.44228,(102),0.000309607,0.0188852,(55),0.000150151,(143),none
56,2.86025,(74),0.000304006,0.0119777,(85),0.000373928,(103),none
57,3.93246,(121),0.000303722,0.0653062,(29),0.000236114,(126),none
58,3.24996,(96),0.000294523,0.0443701,(36),8.83949e-05,(160),none
59,3.45072,(103),0.000291622,0.0298908,(43),0.000143416,(148),none
60,3.79515,(117),0.000266375,0.0281909,(44),0.00246289,(23),none
61,3.06001,(85),0.000261643,0.0127917,(77),0.000312527,(115),none
62,2.87961,(75),0.000260664,0.0322292,(40),0.000518586,(86),none
63,2.73205,(65),0.00024939,0.014272,(73),0.000796907,(76),none
64,3.74618,(114),0.000248551,0.0240772,(49),0.000478663,(92),none
65,3.08289,(88),0.000244254,0.016462,(64),0.00026355,(120),none
66,2.98036,(79),0.000237832,0.0176427,(59),0.000455697,(95),none
67,3.30183,(98),0.000234143,0.0500967,(33),0.000102609,(157),none
68,3.09686,(89),0.000228434,0.00805744,(108),0.000441992,(96),none
69,2.84555,(73),0.000227226,0.0253215,(48),0.0002396,(122),none
70,3.55382,(106),0.00022083,0.0267326,(47),0.000345667,(108),none
71,3.60646,(108),0.000204795,0.00813538,(107),0.000165406,(142),none
72,3.10854,(91),0.000200041,0.0110431,(90),0.000488609,(91),none
73,4.74675,(134),0.000196928,0.0303949,(42),0.000198862,(129),none
74,2.65859,(59),0.000182715,0.00268695,(151),0.00151172,(41),none
75,2.54207,(53),0.000177139,0.0114853,(87),0.000168454,(139),none
76,2.4321,(44),0.00016837,0.0101998,(94),0.000141032,(149),none
77,2.40261,(42),0.000164992,0.01147,(88),0.000412096,(100),none
78,2.71548,(64),0.00016374,0.0137371,(75),0.000434755,(98),none
79,2.95301,(78),0.00015446,0.00829322,(104),0.00144969,(49),none
80,2.69882,(62),0.00015441,0.0123299,(80),0.000465594,(94),none
81,2.51411,(50),0.000144327,0.0100467,(95),0.00017068,(137),none
82,2.34682,(37),0.000143784,0.0121294,(82),0.000236574,(125),none
83,2.821,(71),0.000141431,0.0117102,(86),0.000303675,(116),none
84,3.10377,(90),0.0001379,0.00487073,(131),0.000507191,(88),none
85,2.45232,(46),0.000136318,0.00982001,(96),0.000143652,(147),none
86,3.61707,(110),0.0001293,0.00690229,(114),0.000192062,(131),none
87,2.56546,(54),0.000124083,0.0085784,(102),0.000231725,(127),none
88,2.61555,(56),0.000124018,0.00877312,(99),0.000320654,(114),none
89,2.90402,(76),0.000121494,0.00974784,(97),0.00148244,(45),none
90,2.78347,(69),0.000112376,0.0125115,(78),0.000467492,(93),none
91,2.2898,(34),0.000110592,0.0180998,(56),0.000878394,(72),none
92,3.00736,(83),0.000108579,0.0145553,(72),0.000258931,(121),none
93,2.42045,(43),0.000107737,0.0105947,(92),0.000323085,(113),none
94,2.70987,(63),0.000106363,0.0112878,(89),0.00041222,(99),none
95,3.88259,(119),0.000101359,0.000750243,(160),0.0558041,(1),none
96,3.96932,(122),9.93997e-05,0.00493089,(129),0.000827991,(75),none
97,2.68823,(61),9.69865e-05,0.0064087,(119),0.000632608,(82),none
98,2.47893,(48),9.6328e-05,0.0179185,(57),0.00016764,(140),none
99,2.532,(52),9.4781e-05,0.0159993,(67),9.5288e-05,(158),none
100,2.57181,(55),9.4765e-05,0.0217087,(53),0.000168985,(138),none
101,2.82725,(72),9.36271e-05,0.00261703,(154),0.001104,(63),none
102,3.20818,(95),9.21594e-05,0.0152268,(69),0.000237111,(124),none
103,4.71853,(133),8.89423e-05,0.00265352,(152),0.00678764,(5),none
104,2.28231,(33),8.80305e-05,0.00888627,(98),0.000905504,(71),none
105,3.06989,(87),8.61386e-05,0.00793603,(109),0.00040481,(102),none
106,2.36469,(38),8.49344e-05,0.00472479,(132),0.000303058,(117),none
107,2.13195,(22),8.46203e-05,0.00506649,(127),0.00133774,(56),none
108,2.3925,(40),8.38184e-05,0.0120387,(83),0.000144741,(146),none
109,2.52031,(51),8.15833e-05,0.00672545,(117),0.000132318,(153),none
110,2.64092,(58),8.04363e-05,0.0212354,(54),0.000238143,(123),none
111,2.80789,(70),7.94246e-05,0.0146716,(71),0.000343393,(109),none
112,2.39578,(41),7.40737e-05,0.00701429,(113),0.000165979,(141),none
113,2.36903,(39),7.1747e-05,0.00511068,(126),0.000173937,(136),none
114,2.44724,(45),6.87519e-05,0.00448012,(133),0.000189903,(134),none
115,3.19469,(94),6.84105e-05,0.00316643,(149),0.00139922,(53),none
116,2.22797,(31),6.09366e-05,0.0122568,(81),0.000990737,(68),none
117,2.77169,(67),5.93465e-05,0.00568399,(124),0.000680087,(80),none
118,2.6251,(57),5.92841e-05,0.0169097,(62),0.000205027,(128),none
119,3.00084,(82),5.9154e-05,0.00708301,(112),0.000291649,(119),none
120,2.47286,(47),5.88466e-05,0.00505446,(128),0.000323256,(112),none
121,2.15627,(26),5.66568e-05,0.0167182,(63),0.00102076,(67),none
122,2.21862,(30),5.64808e-05,0.00817503,(106),0.00114926,(60),none
123,2.98873,(81),5.5403e-05,0.00861885,(101),0.000367536,(104),none
124,2.77377,(68),5.45125e-05,0.00525228,(125),0.000614983,(83),none
125,2.98458,(80),5.39172e-05,0.00319635,(148),0.000407275,(101),none
126,2.03067,(12),5.11444e-05,0.00674466,(116),0.0028869,(21),none
127,2.11342,(20),4.78104e-05,0.00491874,(130),0.00162117,(35),none
128,3.17187,(93),4.71807e-05,0.0270591,(46),0.000366033,(105),none
129,3.61187,(109),4.58457e-05,0.00755079,(110),0.000138972,(150),none
130,3.06496,(86),4.45381e-05,0.0014292,(159),0.0022322,(27),none
131,2.75231,(66),4.33576e-05,0.0149977,(70),0.00112497,(61),none
132,2.19497,(28),4.21283e-05,0.00327088,(147),0.0012463,(59),none
133,2.26984,(32),4.06216e-05,0.00864229,(100),0.00097072,(70),none
134,2.30411,(35),3.82808e-05,0.00262695,(153),0.0015241,(39),none
