Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,315.372,(215),4059.7,18800.6,(0),0.026601,(140),none
1,136.992,(210),56.4687,31.3699,(2),0.0106475,(182),none
2,109.088,(209),32.2547,11.9982,(5),0.0133658,(169),none
3,19.7572,(25),23.5443,0.945747,(44),0.0330829,(127),none
4,19.7488,(24),23.4738,0.945124,(45),0.0318363,(129),none
5,15.0834,(21),22.098,4.67948,(20),0.4145,(16),none
6,15.4078,(22),22.098,4.67948,(21),0.3422,(20),none
7,17.3209,(23),22.0315,4.35698,(22),0.51,(14),none
8,189.14,(213),13.926,80.3354,(1),0.0111191,(180),none
9,157.189,(211),10.3995,7.95597,(7),0.0367096,(122),none
10,262.941,(214),10.3072,17.7498,(3),0.0499585,(107),none
11,83.7783,(203),4.96652,1.24113,(40),0.123925,(64),none
12,86.205,(204),4.53828,1.26935,(39),0.107516,(71),none
13,165.231,(212),3.20878,8.13659,(6),0.024716,(145),none
14,88.0083,(206),2.86794,3.0802,(25),0.0307271,(133),none
15,99.3232,(208),2.74932,12.6528,(4),0.00604121,(205),none
16,91.7386,(207),2.6541,1.92358,(33),0.050413,(106),none
17,52.9866,(188),1.92121,1.35945,(37),0.03978,(117),none
18,79.2343,(202),1.69809,6.03162,(14),0.00667757,(199),none
19,61.2287,(193),1.6628,0.679976,(53),0.0991517,(74),none
20,43.9474,(175),1.60919,0.804348,(47),0.0494447,(109),none
21,48.4885,(183),1.19849,0.449292,(62),0.116697,(68),none
22,53.6554,(189),1.18552,0.39396,(68),0.182867,(49),none
23,54.5619,(190),1.15425,0.540093,(59),0.0860771,(82),none
24,60.183,(192),1.06915,0.511067,(61),0.0929925,(78),none
25,75.3041,(201),1.0287,2.88079,(30),0.0064468,(203),none
26,50.2844,(186),0.708493,2.05352,(32),0.012229,(172),none
27,70.261,(200),0.618966,6.05838,(13),0.00257274,(214),none
28,37.6935,(162),0.616288,1.03919,(43),0.00864322,(191),none
29,47.932,(182),0.601435,0.2949,(78),0.128096,(63),none
30,41.2509,(169),0.564389,0.426753,(64),0.0452571,(112),none
31,13.38,(18),0.558493,2.52779,(31),0.2486,(30),none
32,49.0392,(184),0.524087,0.359428,(69),0.0750877,(91),none
33,43.1913,(174),0.51473,0.153906,(106),0.510521,(13),none
34,14.0909,(20),0.508024,3.1437,(24),0.2961,(24),none
35,36.4682,(158),0.473145,0.353289,(70),0.047402,(110),none
36,62.7652,(194),0.451716,1.73772,(34),0.0114093,(177),none
37,51.886,(187),0.442602,0.0944946,(132),1.80268,(5),none
38,64.6214,(196),0.430565,1.34331,(38),0.00890575,(188),none
39,13.8415,(19),0.403347,3.55598,(23),0.3493,(19),none
40,44.6476,(176),0.387351,0.527157,(60),0.031072,(132),none
41,12.4903,(15),0.361617,1.68975,(35),0.2695,(26),none
42,12.6726,(16),0.361617,1.68975,(36),0.264,(28),none
43,57.5056,(191),0.357574,5.14541,(16),0.00553163,(208),none
44,47.4278,(181),0.354864,0.584446,(55),0.0257758,(142),none
45,38.7404,(163),0.352238,0.16506,(102),0.187897,(47),none
46,41.8018,(170),0.342529,0.195879,(95),0.145309,(55),none
47,27.4608,(113),0.305779,0.208168,(92),0.210419,(40),none
48,36.9533,(159),0.294584,0.231197,(86),0.0526499,(105),none
49,32.4895,(140),0.274044,0.353035,(71),0.0328692,(128),none
50,45.7044,(178),0.267957,1.06738,(41),0.00883734,(189),none
51,42.5133,(173),0.241175,0.798094,(48),0.0252076,(144),none
52,27.0537,(111),0.238498,0.279605,(81),0.027128,(139),none
53,27.3959,(112),0.232415,0.206899,(93),0.0634525,(96),none
54,29.4621,(127),0.218796,0.714597,(50),0.217661,(37),none
55,30.17,(129),0.199581,0.688132,(52),0.0982793,(75),none
56,36.044,(156),0.193044,0.310988,(75),0.0246677,(146),none
57,40.8443,(168),0.18776,0.41029,(66),0.0188006,(154),none
58,11.6112,(12),0.177418,0.910003,(46),0.2112,(39),none
59,66.02,(197),0.177034,1.04968,(42),0.00696278,(196),none
60,39.1376,(164),0.163965,0.417389,(65),0.0201255,(153),none
61,46.968,(180),0.163455,0.182724,(99),0.0634514,(97),none
62,49.4395,(185),0.148585,0.33234,(73),0.0354727,(123),none
63,33.4006,(145),0.146713,0.177758,(100),0.0915513,(79),none
64,46.4346,(179),0.146529,0.639669,(54),0.0112106,(179),none
65,11.1399,(11),0.141742,3.01383,(26),0.2133,(38),none
66,11.909,(13),0.141742,3.01383,(27),0.3226,(21),none
67,12.0667,(14),0.141742,3.01383,(28),0.2649,(27),none
68,12.9618,(17),0.141742,3.01383,(29),0.3738,(18),none
69,39.6161,(165),0.139463,0.549518,(57),0.00942026,(187),none
70,35.4159,(153),0.134196,0.19142,(96),0.0336315,(126),none
71,10.4501,(9),0.132934,0.780295,(49),0.2478,(31),none
72,66.7881,(198),0.119917,0.559867,(56),0.0120534,(173),none
73,34.0499,(148),0.116627,0.101443,(125),0.103806,(72),none
74,63.5583,(195),0.113288,0.147672,(111),0.122324,(65),none
75,27.6816,(115),0.111335,0.224339,(90),0.0284652,(136),none
76,33.7505,(146),0.108542,0.150513,(110),0.0885157,(80),none
77,32.0822,(139),0.102236,0.0565671,(152),0.649397,(12),none
78,35.783,(155),0.101701,0.203984,(94),0.034779,(124),none
79,29.7027,(128),0.0995203,0.709774,(51),0.0024697,(215),none
80,31.9353,(138),0.0977244,0.150879,(109),0.0819812,(84),none
81,24.4249,(87),0.0971478,0.0818179,(135),0.176407,(50),none
82,35.1658,(152),0.0947799,0.308186,(76),0.0124499,(171),none
83,34.6915,(151),0.0946233,0.541461,(58),0.00860409,(192),none
84,30.9032,(134),0.0938045,0.442627,(63),0.00515856,(210),none
85,33.1118,(143),0.0917149,0.253816,(83),0.0214636,(152),none
86,22.0173,(63),0.083308,0.128827,(117),0.0496424,(108),none
87,41.9751,(171),0.0821418,0.146872,(112),0.0762299,(90),none
88,28.7176,(122),0.08073,0.282595,(80),0.010044,(185),none
89,26.2633,(105),0.0790623,0.0750907,(138),0.100875,(73),none
90,40.1707,(166),0.0786943,0.352813,(72),0.0103305,(184),none
91,40.4296,(167),0.0767003,0.226678,(89),0.0169834,(158),none
92,30.2754,(131),0.0719766,0.137014,(114),0.024128,(147),none
93,21.4336,(54),0.0707841,0.155567,(105),0.0235145,(148),none
94,31.7872,(137),0.0684978,0.097248,(129),0.0551848,(104),none
95,42.1737,(172),0.0649806,0.0937726,(133),0.0980419,(76),none
96,44.9101,(177),0.0621564,0.03383,(175),2.75626,(1),none
97,25.9648,(101),0.0620329,0.0624048,(147),0.122078,(66),none
98,67.3784,(199),0.0614483,0.135885,(115),0.0778678,(89),none
99,20.21,(35),0.0602965,0.0996814,(127),0.0394988,(118),none
100,26.5394,(108),0.060166,0.227978,(88),0.0156665,(162),none
101,28.4022,(120),0.0570366,0.0464886,(161),0.218483,(36),none
102,23.1463,(73),0.0563699,0.114653,(120),0.0453998,(111),none
103,35.6118,(154),0.0561503,0.0243139,(187),1.07567,(6),none
104,32.8894,(142),0.0539746,0.190335,(97),0.0183228,(156),none
105,32.6661,(141),0.0512402,0.1559,(104),0.0229819,(150),none
106,28.464,(121),0.0502861,0.051636,(157),0.114213,(70),none
107,24.2289,(86),0.0482815,0.129082,(116),0.0256815,(143),none
108,22.7638,(70),0.0475159,0.228954,(87),0.0140312,(166),none
109,11.0154,(10),0.047477,0.298629,(77),0.2104,(41),none
110,26.33,(106),0.046312,0.0388331,(168),0.194499,(45),none
111,27.5471,(114),0.0444198,0.0382853,(169),0.235553,(33),none
112,21.2777,(53),0.0441164,0.0628497,(145),0.0931131,(77),none
113,21.5419,(55),0.0421696,0.0536951,(155),0.0807183,(85),none
114,25.7964,(100),0.042108,0.0986315,(128),0.0317129,(130),none
115,27.8952,(116),0.0418582,0.0589908,(151),0.0794737,(87),none
116,26.7884,(110),0.0398554,0.151065,(107),0.0145936,(164),none
117,36.2905,(157),0.0371257,0.0168926,(198),2.45445,(2),none
118,22.1597,(64),0.0360453,0.0362546,(172),0.296263,(23),none
119,33.8938,(147),0.0350278,0.175501,(101),0.0384859,(119),none
120,26.0943,(103),0.0326073,0.100532,(126),0.0406892,(116),none
121,21.9397,(62),0.0323434,0.0418437,(166),0.140473,(57),none
122,31.5338,(136),0.0300895,0.208874,(91),0.0112305,(178),none
123,34.3431,(150),0.0300881,0.141768,(113),0.0306467,(135),none
124,22.2268,(65),0.0290496,0.0603354,(150),0.0613907,(98),none
125,28.3105,(119),0.0289402,0.0350665,(174),0.205906,(43),none
126,30.4835,(133),0.0282057,0.0513273,(158),0.0884308,(81),none
127,29.3052,(126),0.0261599,0.329394,(74),0.00314782,(213),none
128,37.3355,(161),0.0251855,0.288184,(79),0.012021,(175),none
129,25.3285,(97),0.0249743,0.159941,(103),0.00538064,(209),none
130,30.4419,(132),0.0245129,0.0256073,(184),0.293512,(25),none
131,34.175,(149),0.0245083,0.0139601,(205),3.0246,(0),none
132,21.1521,(50),0.0240321,0.0555992,(153),0.0800223,(86),none
133,28.9142,(124),0.023942,0.0428736,(165),0.0446447,(113),none
134,21.615,(56),0.0237236,0.0330505,(176),0.0790764,(88),none
135,26.7322,(109),0.0227488,0.0792058,(136),0.018007,(157),none
136,26.0181,(102),0.0220294,0.0266723,(183),0.116551,(69),none
137,31.1803,(135),0.021437,0.409314,(67),0.00500448,(211),none
138,20.3415,(36),0.0213805,0.0497283,(159),0.0713863,(93),none
139,24.4988,(88),0.020881,0.0164201,(200),0.654186,(11),none
140,26.1814,(104),0.0204566,0.0132814,(206),0.945979,(8),none
141,25.4812,(98),0.0202367,0.236579,(85),0.00483,(212),none
142,29.0102,(125),0.0202265,0.101948,(124),0.0108414,(181),none
143,21.0721,(49),0.0200057,0.0756747,(137),0.0165211,(160),none
144,23.2374,(75),0.0199097,0.0319425,(178),0.0607632,(99),none
145,37.063,(160),0.019403,0.0493269,(160),0.0559462,(103),none
146,33.3261,(144),0.0193894,0.0168078,(199),0.694436,(10),none
147,20.1439,(34),0.0182038,0.0232408,(189),0.119764,(67),none
