Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,91.4513,(61),466138.0,141347.0,(0),5.6038,(35),none
1,5.36253,(1),1054.24,4.17933,(3),9.15146,(3),none
2,26.12,(56),50.8957,4.04625,(4),6.2393,(25),none
3,39.5258,(60),31.8197,51.242,(1),5.46643,(37),none
4,30.3562,(57),13.718,0.45919,(18),0.162432,(56),none
5,14.5065,(43),4.80572,0.481696,(17),0.0333191,(60),none
6,22.8497,(55),4.40334,3.13474,(6),5.83336,(30),none
7,18.2627,(50),4.21111,1.95836,(7),5.49866,(36),none
8,13.2447,(38),3.17849,0.317538,(24),0.0243218,(61),none
9,14.9703,(44),2.58236,0.794324,(12),4.61778,(44),none
10,15.8253,(45),2.55089,0.272409,(26),0.102945,(58),none
11,30.6974,(58),2.36072,4.47224,(2),2.18676,(52),none
12,14.2916,(42),1.83742,0.156538,(32),9.17833,(2),none
13,13.5967,(40),1.82013,0.54237,(14),4.7133,(43),none
14,35.3526,(59),1.81944,3.96128,(5),5.22502,(39),none
15,11.0127,(28),1.75794,0.533101,(15),6.10515,(27),none
16,20.5564,(52),1.71966,0.494929,(16),2.66818,(51),none
17,20.0895,(51),1.69036,0.441678,(19),3.02243,(50),none
18,10.1569,(24),1.56045,0.309341,(25),6.07673,(29),none
19,12.8978,(37),1.41462,0.235051,(28),8.86589,(5),none
20,9.43232,(16),1.3568,0.173627,(30),8.07655,(6),none
21,21.2249,(53),1.32736,0.746393,(13),5.65979,(34),none
22,10.6385,(27),1.23652,0.322061,(23),4.51305,(46),none
23,16.5063,(47),1.05601,1.24004,(9),4.95698,(40),none
24,12.2769,(34),0.965549,0.337742,(21),6.39963,(24),none
25,9.83184,(21),0.936449,0.170681,(31),0.115704,(57),none
26,21.9553,(54),0.934675,0.842856,(11),5.7465,(33),none
27,17.8055,(48),0.893137,0.193716,(29),5.41423,(38),none
28,18.0272,(49),0.818552,0.100068,(39),5.82032,(32),none
29,11.6933,(30),0.759123,0.108004,(38),0.0512871,(59),none
30,9.6227,(18),0.7185,0.119769,(36),2.04913,(53),none
31,10.5126,(25),0.585249,0.0523874,(48),14.69,(0),none
32,11.5052,(29),0.58229,0.147201,(33),7.59908,(7),none
33,9.26789,(15),0.542184,0.118398,(37),6.11865,(26),none
34,10.5666,(26),0.481767,0.0628257,(45),0.645171,(54),none
35,14.109,(41),0.305305,0.145633,(34),6.63853,(18),none
36,16.1011,(46),0.303752,0.379511,(20),4.39423,(47),none
37,11.8946,(33),0.278177,0.337002,(22),4.17358,(48),none
38,8.73814,(6),0.277913,0.0716957,(42),0.21085,(55),none
39,8.90955,(8),0.249646,0.0508081,(49),6.50021,(20),none
40,9.15475,(14),0.220885,0.123034,(35),6.8387,(15),none
41,8.81133,(7),0.204007,0.0621675,(46),5.82614,(31),none
42,12.6435,(36),0.178116,0.252483,(27),7.27232,(9),none
43,9.77845,(20),0.124404,0.0320248,(52),8.97634,(4),none
44,10.038,(23),0.124209,0.0846448,(41),4.86743,(42),none
45,13.5314,(39),0.0912014,0.0136672,(60),6.07891,(28),none
46,8.99257,(11),0.089871,0.0932973,(40),6.50903,(19),none
47,12.6197,(35),0.0837866,0.0361674,(50),7.24066,(10),none
48,10.0309,(22),0.0817408,0.0202799,(56),6.48586,(22),none
49,9.60594,(17),0.0795012,0.00714995,(61),6.9791,(13),none
50,9.74688,(19),0.0703793,0.0326912,(51),7.11074,(11),none
51,8.65146,(4),0.068125,0.0524704,(47),7.50054,(8),none
52,8.70464,(5),0.0663522,0.0216788,(55),9.45225,(1),none
53,8.58006,(3),0.0623427,0.0684372,(44),7.04339,(12),none
54,9.11718,(13),0.0600101,0.0231944,(54),6.8276,(16),none
55,9.09576,(12),0.0552943,0.0167401,(58),6.89661,(14),none
56,11.8205,(32),0.0533825,0.0692682,(43),4.905,(41),none
57,8.95573,(9),0.0492136,0.0277375,(53),6.44698,(23),none
58,8.97755,(10),0.0109363,0.0143099,(59),6.48725,(21),none
59,11.796,(31),0.00614864,0.0180124,(57),4.57667,(45),none
60,0.799399,(0),0.0,1.43087,(8),3.77921,(49),none
61,8.48073,(2),0.0,0.9869,(10),6.8235,(17),none
