Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,594.919,(194),540080.0,155112.0,(0),7.49969,(25),none
1,370.599,(192),3753.85,115.671,(1),6.65584,(41),none
2,484.469,(193),794.892,17.6323,(7),21.1332,(3),none
3,315.938,(191),475.119,24.057,(5),7.19205,(31),none
4,239.82,(188),237.163,28.4183,(4),5.47155,(101),none
5,185.623,(185),219.669,8.66692,(11),5.98218,(71),none
6,209.647,(187),194.105,20.6687,(6),5.38975,(107),none
7,107.628,(166),192.095,5.37929,(13),4.12664,(187),none
8,198.031,(186),150.917,10.9942,(9),5.22173,(123),none
9,169.709,(184),95.2307,12.0814,(8),5.56966,(95),none
10,140.426,(176),86.3523,3.50952,(18),4.85699,(154),none
11,281.998,(190),69.1714,30.8888,(3),6.01872,(69),none
12,136.731,(175),44.0733,1.50722,(27),10.1669,(11),none
13,97.8618,(163),39.9651,2.68012,(20),4.07037,(188),none
14,120.139,(170),33.7782,5.22129,(14),5.13239,(135),none
15,100.557,(164),25.618,4.60014,(16),4.80506,(159),none
16,105.741,(165),21.5664,1.1368,(36),6.04721,(65),none
17,126.434,(171),19.6658,4.05347,(17),5.20473,(125),none
18,88.3761,(157),18.2461,1.65013,(25),5.57292,(93),none
19,78.8481,(147),17.3348,1.22031,(32),4.64927,(168),none
20,95.942,(162),14.7348,0.962002,(42),7.34352,(28),none
21,90.4269,(158),14.7172,0.665155,(47),6.27798,(51),none
22,80.2927,(148),14.3327,1.42054,(28),4.74989,(163),none
23,263.855,(189),14.0307,10.5638,(10),5.85957,(78),none
24,152.873,(181),9.79591,4.90643,(15),4.92727,(148),none
25,131.397,(173),9.44174,3.15771,(19),5.96637,(73),none
26,144.464,(177),8.34783,1.75188,(22),4.64777,(169),none
27,60.8275,(116),8.19307,0.775566,(44),3.70042,(193),none
28,71.3024,(138),8.0678,1.14689,(35),4.64701,(170),none
29,81.9683,(149),7.99885,0.990205,(41),4.22642,(186),none
30,77.3621,(146),7.9786,1.06641,(37),6.0986,(62),none
31,135.237,(174),7.53718,1.03936,(39),7.67769,(22),none
32,157.873,(182),5.89474,8.37919,(12),5.14187,(133),none
33,113.444,(167),5.61859,2.28693,(21),4.87405,(152),none
34,69.0962,(134),5.54813,0.527882,(55),5.2607,(118),none
35,69.9404,(136),5.52143,0.549328,(53),3.8908,(191),none
36,91.5752,(159),5.17497,0.689267,(46),4.39388,(178),none
37,86.2757,(155),4.76149,1.06426,(38),5.25112,(121),none
38,55.8898,(102),4.67096,0.539655,(54),3.87924,(192),none
39,54.3197,(99),4.03506,0.428667,(63),5.17172,(130),none
40,54.8867,(100),3.96051,0.401685,(65),4.93056,(147),none
41,73.7261,(141),3.65083,1.15982,(34),4.58524,(172),none
42,55.365,(101),3.64531,0.348204,(75),4.96214,(143),none
43,148.959,(180),3.56656,1.71954,(24),5.15166,(132),none
44,117.742,(169),3.38856,1.19093,(33),5.65487,(87),none
45,47.3455,(70),3.28583,0.378481,(70),4.26395,(183),none
